#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR1547--MA0463.1.Bcl6	chr9	44526626	44526639	-	0.000	0.000	Merged-chr9-44526635-59
NR758--MA0463.1.Bcl6	chr19	45805014	45805027	+	0.000	0.000	Merged-chr19-45805178-27
NR1221--MA0731.1.BCL6B	chr5	99336699	99336715	-	0.000	0.000	Merged-chr5-99336656-39
NR1444--MA0463.1.Bcl6	chr7	132389755	132389768	+	0.000	0.000	Merged-chr7-132389640-23
NR1565--MA0463.1.Bcl6	chr9	64564437	64564450	+	0.000	0.000	Merged-chr9-64564548-10
NR440--MA0731.1.BCL6B	chr14	27379311	27379327	+	0.000	0.000	Merged-chr14-27379156-4
NR963--MA0731.1.BCL6B	chr3	78890029	78890045	-	0.000	0.000	Merged-chr3-78890015-28
NR203--MA0463.1.Bcl6	chr11	43767037	43767050	-	0.000	0.000	Merged-chr11-43767173-52
NR1319--MA0463.1.Bcl6	chr6	119479228	119479241	-	0.000	0.000	Merged-chr6-119479144-6
NR1583--MA0463.1.Bcl6	chr9	80332335	80332348	+	0.000	0.000	Merged-chr9-80332405-28
NR1010--MA0463.1.Bcl6	chr3	121201226	121201239	-	0.000	0.000	Merged-chr3-121201249-12
NR92--MA0463.1.Bcl6	chr1	176827398	176827411	+	0.000	0.000	Merged-chr1-176827492-35
NR333--MA0463.1.Bcl6	chr12	104214422	104214435	+	0.000	0.000	Merged-chr12-104214522-40
NR562--MA0731.1.BCL6B	chr16	11034623	11034639	+	0.000	0.000	Merged-chr16-11034584-21
NR1518--MA0731.1.BCL6B	chr8	120832213	120832229	+	0.000	0.000	Merged-chr8-120832220-19
NR1346--MA0463.1.Bcl6	chr6	132378354	132378367	-	0.000	0.000	Merged-chr6-132378435-1
NR1252--MA0463.1.Bcl6	chr5	136953226	136953239	+	0.000	0.000	Merged-chr5-136953170-41
NR105--MA0463.1.Bcl6	chr1	184908721	184908734	-	0.000	0.000	Merged-chr1-184908710-36
NR1579--MA0463.1.Bcl6	chr9	78074163	78074176	-	0.000	0.000	Merged-chr9-78074095-46
NR1364--MA0463.1.Bcl6	chr6	149193847	149193860	+	0.000	0.000	Merged-chr6-149193776-50
NR1322--MA0731.1.BCL6B	chr6	119508863	119508879	+	0.000	0.000	Merged-chr6-119509030-36
NR338--MA0463.1.Bcl6	chr12	111367183	111367196	-	0.000	0.000	Merged-chr12-111367204-5
NR1369--MA0731.1.BCL6B	chr7	16012876	16012892	+	0.000	0.000	Merged-chr7-16013066-32
NR1239--MA0463.1.Bcl6	chr5	123914992	123915005	+	0.000	0.000	Merged-chr5-123915037-44
NR235--MA0463.1.Bcl6	chr11	69579378	69579391	+	0.000	0.000	Merged-chr11-69579298-38
NR1064--MA0731.1.BCL6B	chr4	41723223	41723239	+	0.000	0.000	Merged-chr4-41723185-51
NR1335--MA0731.1.BCL6B	chr6	127365248	127365264	+	0.000	0.000	Merged-chr6-127365482-29
NR1154--MA0463.1.Bcl6	chr4	150242941	150242954	+	0.000	0.000	Merged-chr4-150242934-11
NR554--MA0731.1.BCL6B	chr15	99416572	99416588	-	0.000	0.000	Merged-chr15-99416581-16
NR392--MA0463.1.Bcl6	chr13	55432381	55432394	-	0.000	0.000	Merged-chr13-55432438-56
NR520--MA0731.1.BCL6B	chr15	64031801	64031817	-	0.000	0.000	Merged-chr15-64031961-34
NR1186--MA0731.1.BCL6B	chr5	35813679	35813695	+	0.000	0.000	Merged-chr5-35813752-8
NR900--MA0731.1.BCL6B	chr2	154658147	154658163	+	0.000	0.000	Merged-chr2-154658001-38
NR1038--MA0463.1.Bcl6	chr3	152958353	152958366	-	0.000	0.000	Merged-chr3-152958472-43
NR75--MA0731.1.BCL6B	chr1	156408130	156408146	-	0.000	0.000	Merged-chr1-156408256-35
NR262--MA0731.1.BCL6B	chr11	101910333	101910349	+	0.000	0.000	Merged-chr11-101910464-12
NR785--MA0731.1.BCL6B	chr2	13559853	13559869	+	0.000	0.000	Merged-chr2-13559938-19
NR546--MA0731.1.BCL6B	chr15	93379443	93379459	+	0.000	0.000	Merged-chr15-93379459-27
NR603--MA0463.1.Bcl6	chr16	75696404	75696417	+	0.000	0.000	Merged-chr16-75696433-23
NR1504--MA0463.1.Bcl6	chr8	94330997	94331010	-	0.000	0.000	Merged-chr8-94330995-25
NR860--MA0731.1.BCL6B	chr2	112676831	112676847	+	0.000	0.000	Merged-chr2-112676754-32
NR655--MA0731.1.BCL6B	chr17	44217566	44217582	+	0.000	0.000	Merged-chr17-44217575-17
NR1092--MA0463.1.Bcl6	chr4	97751575	97751588	-	0.000	0.000	Merged-chr4-97751611-100
NR1522--MA0463.1.Bcl6	chr8	127178789	127178802	+	0.000	0.000	Merged-chr8-127178768-26
NR948--MA0463.1.Bcl6	chr3	30592527	30592540	-	0.000	0.000	Merged-chr3-30592585-30
NR1035--MA0731.1.BCL6B	chr3	146328183	146328199	-	0.000	0.000	Merged-chr3-146328201-68
NR67--MA0731.1.BCL6B	chr1	147236992	147237008	+	0.000	0.000	Merged-chr1-147236885-1
NR1558--MA0731.1.BCL6B	chr9	57836947	57836963	-	0.000	0.000	Merged-chr9-57836875-58
NR8--MA0731.1.BCL6B	chr1	37478656	37478672	-	0.000	0.000	Merged-chr1-37478552-128
NR966--MA0463.1.Bcl6	chr3	84314662	84314675	-	0.000	0.000	Merged-chr3-84314739-19
NR617--MA0463.1.Bcl6	chr16	97272489	97272502	+	0.000	0.000	Merged-chr16-97272459-57
NR376--MA0731.1.BCL6B	chr13	30629851	30629867	-	0.000	0.000	Merged-chr13-30630017-35
NR541--MA0463.1.Bcl6	chr15	86028074	86028087	-	0.000	0.000	Merged-chr15-86028178-32
NR1442--MA0463.1.Bcl6	chr7	130800943	130800956	+	0.000	0.000	Merged-chr7-130801003-64
NR653--MA0463.1.Bcl6	chr17	35997138	35997151	-	0.000	0.000	Merged-chr17-35997233-37
NR407--MA0463.1.Bcl6	chr13	89740390	89740403	+	0.000	0.000	Merged-chr13-89740261-155
NR246--MA0731.1.BCL6B	chr11	75154552	75154568	+	0.000	0.000	Merged-chr11-75154404-32
NR517--MA0731.1.BCL6B	chr15	58870051	58870067	-	0.000	0.000	Merged-chr15-58870112-33
NR464--MA0731.1.BCL6B	chr14	62879606	62879622	-	0.000	0.000	Merged-chr14-62879632-33
NR1149--MA0731.1.BCL6B	chr4	147848496	147848512	-	0.000	0.000	Merged-chr4-147848412-69
NR1438--MA0463.1.Bcl6	chr7	120597764	120597777	+	0.000	0.000	Merged-chr7-120597983-22
NR639--MA0731.1.BCL6B	chr17	25894184	25894200	-	0.000	0.000	Merged-chr17-25894203-16
NR225--MA0731.1.BCL6B	chr11	62815735	62815751	-	0.000	0.000	Merged-chr11-62815685-10
NR309--MA0463.1.Bcl6	chr12	77788478	77788491	+	0.000	0.000	Merged-chr12-77788504-44
NR215--MA0463.1.Bcl6	chr11	53519878	53519891	-	0.000	0.000	Merged-chr11-53519837-32
NR1116--MA0463.1.Bcl6	chr4	121209015	121209028	-	0.000	0.000	Merged-chr4-121209016-49
NR112--MA0463.1.Bcl6	chr1	191894628	191894641	+	0.000	0.000	Merged-chr1-191894782-39
NR509--MA0731.1.BCL6B	chr15	28182130	28182146	-	0.000	0.000	Merged-chr15-28182077-34
NR439--MA0463.1.Bcl6	chr14	27379311	27379324	-	0.000	0.000	Merged-chr14-27379156-4
NR17--MA0731.1.BCL6B	chr1	54854494	54854510	-	0.000	0.000	Merged-chr1-54854501-39
NR618--MA0731.1.BCL6B	chr16	97272486	97272502	-	0.000	0.000	Merged-chr16-97272459-57
NR457--MA0463.1.Bcl6	chr14	59695347	59695360	+	0.000	0.000	Merged-chr14-59695356-42
NR475--MA0463.1.Bcl6	chr14	70100101	70100114	+	0.000	0.000	Merged-chr14-70100170-54
NR381--MA0463.1.Bcl6	chr13	43250727	43250740	+	0.000	0.000	Merged-chr13-43250604-89
NR905--MA0463.1.Bcl6	chr2	159134065	159134078	+	0.000	0.000	Merged-chr2-159134204-45
NR1359--MA0731.1.BCL6B	chr6	145469503	145469519	+	0.000	0.000	Merged-chr6-145469437-17
NR493--MA0463.1.Bcl6	chr14	105897561	105897574	-	0.000	0.000	Merged-chr14-105897458-44
NR849--MA0731.1.BCL6B	chr2	90579090	90579106	-	0.000	0.000	Merged-chr2-90579078-3
NR382--MA0731.1.BCL6B	chr13	45651940	45651956	+	0.000	0.000	Merged-chr13-45651981-2
NR1072--MA0463.1.Bcl6	chr4	46635574	46635587	+	0.000	0.000	Merged-chr4-46635507-41
NR807--MA0463.1.Bcl6	chr2	35464679	35464692	+	0.000	0.000	Merged-chr2-35464612-20
NR143--MA0731.1.BCL6B	chr10	57448093	57448109	-	0.000	0.000	Merged-chr10-57448269-42
NR704--MA0463.1.Bcl6	chr18	36512477	36512490	-	0.000	0.000	Merged-chr18-36512403-20
NR395--MA0731.1.BCL6B	chr13	60612384	60612400	+	0.000	0.000	Merged-chr13-60612469-13
NR427--MA0731.1.BCL6B	chr13	117241310	117241326	+	0.000	0.000	Merged-chr13-117241409-28
NR606--MA0463.1.Bcl6	chr16	76901238	76901251	-	0.000	0.000	Merged-chr16-76901209-11
NR1301--MA0463.1.Bcl6	chr6	84617231	84617244	-	0.000	0.000	Merged-chr6-84617241-46
NR1628--MA0463.1.Bcl6	chr9	123936671	123936684	-	0.000	0.000	Merged-chr9-123936830-62
NR1413--MA0463.1.Bcl6	chr7	101896592	101896605	+	0.000	0.000	Merged-chr7-101896554-69
NR1431--MA0463.1.Bcl6	chr7	114069447	114069460	+	0.000	0.000	Merged-chr7-114069379-29
NR857--MA0463.1.Bcl6	chr2	103656124	103656137	-	0.000	0.000	Merged-chr2-103656122-30
NR642--MA0463.1.Bcl6	chr17	26244080	26244093	+	0.000	0.000	Merged-chr17-26244082-112
NR1561--MA0463.1.Bcl6	chr9	61826678	61826691	+	0.000	0.000	Merged-chr9-61826642-1
NR528--MA0731.1.BCL6B	chr15	73629443	73629459	+	0.000	0.000	Merged-chr15-73629517-1
NR1591--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR70--MA0463.1.Bcl6	chr1	152733408	152733421	+	0.000	0.000	Merged-chr1-152733286-16
NR987--MA0463.1.Bcl6	chr3	97971364	97971377	+	0.000	0.000	Merged-chr3-97971358-25
NR114--MA0731.1.BCL6B	chr1	193303728	193303744	+	0.000	0.000	Merged-chr1-193303652-18
NR629--MA0463.1.Bcl6	chr17	13479980	13479993	+	0.000	0.000	Merged-chr17-13479919-17
NR414--MA0463.1.Bcl6	chr13	99148491	99148504	+	0.000	0.000	Merged-chr13-99148566-18
NR893--MA0463.1.Bcl6	chr2	147013882	147013895	-	0.000	0.000	Merged-chr2-147013782-1
NR1427--MA0463.1.Bcl6	chr7	112095204	112095217	+	0.000	0.000	Merged-chr7-112095114-21
NR790--MA0463.1.Bcl6	chr2	18765846	18765859	+	0.000	0.000	Merged-chr2-18765910-35
NR647--MA0463.1.Bcl6	chr17	32634927	32634940	-	0.000	0.000	Merged-chr17-32635115-43
NR1548--MA0463.1.Bcl6	chr9	45828569	45828582	-	0.000	0.000	Merged-chr9-45828671-68
NR1333--MA0463.1.Bcl6	chr6	127240322	127240335	+	0.000	0.000	Merged-chr6-127240470-92
NR1461--MA0731.1.BCL6B	chr8	13986372	13986388	-	0.000	0.000	Merged-chr8-13986527-3
NR665--MA0463.1.Bcl6	chr17	51904079	51904092	+	0.000	0.000	Merged-chr17-51904088-32
NR236--MA0731.1.BCL6B	chr11	69766431	69766447	-	0.000	0.000	Merged-chr11-69766217-75
NR759--MA0731.1.BCL6B	chr19	46014589	46014605	+	0.000	0.000	Merged-chr19-46014734-21
NR1463--MA0463.1.Bcl6	chr8	27192528	27192541	-	0.000	0.000	Merged-chr8-27192491-24
NR1602--MA0731.1.BCL6B	chr9	105483328	105483344	-	0.000	0.000	Merged-chr9-105483179-11
NR580--MA0463.1.Bcl6	chr16	38396471	38396484	+	0.000	0.000	Merged-chr16-38396327-34
NR334--MA0463.1.Bcl6	chr12	107160778	107160791	-	0.000	0.000	Merged-chr12-107160840-1
NR1020--MA0463.1.Bcl6	chr3	133544249	133544262	-	0.000	0.000	Merged-chr3-133544434-91
NR89--MA0463.1.Bcl6	chr1	172895289	172895302	+	0.000	0.000	Merged-chr1-172895498-15
NR697--MA0463.1.Bcl6	chr18	4354589	4354602	-	0.000	0.000	Merged-chr18-4354638-8
NR339--MA0463.1.Bcl6	chr12	111377097	111377110	-	0.000	0.000	Merged-chr12-111377192-1
NR912--MA0463.1.Bcl6	chr2	164081821	164081834	-	0.000	0.000	Merged-chr2-164081803-8
NR589--MA0731.1.BCL6B	chr16	50298933	50298949	+	0.000	0.000	Merged-chr16-50299012-15
NR175--MA0731.1.BCL6B	chr10	108118739	108118755	-	0.000	0.000	Merged-chr10-108118585-91
NR1155--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR375--MA0463.1.Bcl6	chr13	30629854	30629867	+	0.000	0.000	Merged-chr13-30630017-35
NR1285--MA0463.1.Bcl6	chr6	48676210	48676223	+	0.000	0.000	Merged-chr6-48676195-68
NR297--MA0731.1.BCL6B	chr12	52818765	52818781	+	0.000	0.000	Merged-chr12-52818712-31
NR814--MA0463.1.Bcl6	chr2	51148566	51148579	-	0.000	0.000	Merged-chr2-51148397-1
NR1039--MA0463.1.Bcl6	chr3	155235647	155235660	+	0.000	0.000	Merged-chr3-155235663-12
NR926--MA0463.1.Bcl6	chr2	168904459	168904472	-	0.000	0.000	Merged-chr2-168904404-53
NR1630--MA0463.1.Bcl6	chr9	124068594	124068607	-	0.000	0.000	Merged-chr9-124068612-53
NR174--MA0463.1.Bcl6	chr10	108118742	108118755	+	0.000	0.000	Merged-chr10-108118585-91
NR1187--MA0463.1.Bcl6	chr5	38480117	38480130	+	0.000	0.000	Merged-chr5-38480041-63
NR1617--MA0463.1.Bcl6	chr9	119460419	119460432	+	0.000	0.000	Merged-chr9-119460636-29
NR1402--MA0463.1.Bcl6	chr7	80789263	80789276	+	0.000	0.000	Merged-chr7-80789417-43
NR622--MA0463.1.Bcl6	chr17	6830186	6830199	-	0.000	0.000	Merged-chr17-6830210-2
NR32--MA0463.1.Bcl6	chr1	80181248	80181261	-	0.000	0.000	Merged-chr1-80181298-9
NR21--MA0731.1.BCL6B	chr1	58761717	58761733	+	0.000	0.000	Merged-chr1-58761595-25
NR864--MA0463.1.Bcl6	chr2	117441216	117441229	+	0.000	0.000	Merged-chr2-117441143-41
NR1098--MA0463.1.Bcl6	chr4	101998738	101998751	-	0.000	0.000	Merged-chr4-101998677-38
NR506--MA0463.1.Bcl6	chr15	12668072	12668085	-	0.000	0.000	Merged-chr15-12668076-24
NR1416--MA0731.1.BCL6B	chr7	105395366	105395382	-	0.000	0.000	Merged-chr7-105395581-59
NR34--MA0731.1.BCL6B	chr1	80749438	80749454	-	0.000	0.000	Merged-chr1-80749491-6
NR1210--MA0463.1.Bcl6	chr5	92964846	92964859	-	0.000	0.000	Merged-chr5-92964665-18
NR46--MA0463.1.Bcl6	chr1	105543315	105543328	+	0.000	0.000	Merged-chr1-105543373-21
NR1220--MA0731.1.BCL6B	chr5	97964534	97964550	+	0.000	0.000	Merged-chr5-97964675-19
NR1538--MA0731.1.BCL6B	chr9	37208288	37208304	-	0.000	0.000	Merged-chr9-37208217-52
NR408--MA0463.1.Bcl6	chr13	93922467	93922480	+	0.000	0.000	Merged-chr13-93922259-63
NR314--MA0463.1.Bcl6	chr12	86906279	86906292	+	0.000	0.000	Merged-chr12-86906462-36
NR4--MA0463.1.Bcl6	chr1	36722892	36722905	-	0.000	0.000	Merged-chr1-36722737-4
NR1573--MA0463.1.Bcl6	chr9	69319993	69320006	+	0.000	0.000	Merged-chr9-69320084-71
NR1485--MA0731.1.BCL6B	chr8	69920148	69920164	+	0.000	0.000	Merged-chr8-69920362-48
NR784--MA0463.1.Bcl6	chr2	10343658	10343671	-	0.000	0.000	Merged-chr2-10343676-43
NR1439--MA0463.1.Bcl6	chr7	120754925	120754938	+	0.000	0.000	Merged-chr7-120754842-25
NR1180--MA0731.1.BCL6B	chr5	30916120	30916136	-	0.000	0.000	Merged-chr5-30915994-18
NR1517--MA0731.1.BCL6B	chr8	117673711	117673727	+	0.000	0.000	Merged-chr8-117673653-52
NR69--MA0463.1.Bcl6	chr1	151755322	151755335	+	0.000	0.000	Merged-chr1-151755394-81
NR1242--MA0463.1.Bcl6	chr5	124907074	124907087	+	0.000	0.000	Merged-chr5-124907107-45
NR78--MA0463.1.Bcl6	chr1	160054533	160054546	+	0.000	0.000	Merged-chr1-160054348-51
NR789--MA0463.1.Bcl6	chr2	18609092	18609105	+	0.000	0.000	Merged-chr2-18609153-119
NR1321--MA0731.1.BCL6B	chr6	119502188	119502204	+	0.000	0.000	Merged-chr6-119502216-31
NR686--MA0463.1.Bcl6	chr17	85189679	85189692	-	0.000	0.000	Merged-chr17-85189630-51
NR1014--MA0463.1.Bcl6	chr3	126650649	126650662	+	0.000	0.000	Merged-chr3-126650760-81
NR96--MA0463.1.Bcl6	chr1	179512045	179512058	+	0.000	0.000	Merged-chr1-179512087-19
NR592--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR901--MA0463.1.Bcl6	chr2	155514880	155514893	+	0.000	0.000	Merged-chr2-155514842-20
NR1477--MA0731.1.BCL6B	chr8	64871966	64871982	+	0.000	0.000	Merged-chr8-64871934-64
NR346--MA0463.1.Bcl6	chr12	116469334	116469347	+	0.000	0.000	Merged-chr12-116469282-6
NR824--MA0731.1.BCL6B	chr2	59441660	59441676	-	0.000	0.000	Merged-chr2-59441702-10
NR261--MA0463.1.Bcl6	chr11	101087270	101087283	+	0.000	0.000	Merged-chr11-101087263-56
NR1281--MA0731.1.BCL6B	chr6	33675615	33675631	-	0.000	0.000	Merged-chr6-33675584-7
NR1162--MA0463.1.Bcl6	chr4	154798182	154798195	-	0.000	0.000	Merged-chr4-154798011-18
NR880--MA0731.1.BCL6B	chr2	132131470	132131486	-	0.000	0.000	Merged-chr2-132131548-24
NR248--MA0463.1.Bcl6	chr11	78766586	78766599	+	0.000	0.000	Merged-chr11-78766561-26
NR1046--MA0463.1.Bcl6	chr4	3209888	3209901	+	0.000	0.000	Merged-chr4-3209817-19
NR1578--MA0731.1.BCL6B	chr9	75546996	75547012	-	0.000	0.000	Merged-chr9-75547182-41
NR131--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR1021--MA0731.1.BCL6B	chr3	133544249	133544265	+	0.000	0.000	Merged-chr3-133544434-91
NR1082--MA0463.1.Bcl6	chr4	87998272	87998285	-	0.000	0.000	Merged-chr4-87998098-18
NR1448--MA0731.1.BCL6B	chr7	139068519	139068535	-	0.000	0.000	Merged-chr7-139068338-42
NR938--MA0463.1.Bcl6	chr2	179409748	179409761	+	0.000	0.000	Merged-chr2-179409784-1
NR7--MA0731.1.BCL6B	chr1	37478656	37478672	+	0.000	0.000	Merged-chr1-37478552-128
NR741--MA0463.1.Bcl6	chr19	30924257	30924270	-	0.000	0.000	Merged-chr19-30924347-34
NR1395--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR904--MA0731.1.BCL6B	chr2	158794583	158794599	-	0.000	0.000	Merged-chr2-158794730-73
NR79--MA0731.1.BCL6B	chr1	161309642	161309658	+	0.000	0.000	Merged-chr1-161309457-43
NR1660--MA0463.1.Bcl6	chrX	169085834	169085847	-	0.000	0.000	Merged-chrX-169085977-25
NR871--MA0463.1.Bcl6	chr2	125673432	125673445	+	0.000	0.000	Merged-chr2-125673245-74
NR851--MA0731.1.BCL6B	chr2	93454578	93454594	+	0.000	0.000	Merged-chr2-93454506-54
NR625--MA0463.1.Bcl6	chr17	8593134	8593147	+	0.000	0.000	Merged-chr17-8593025-63
NR1311--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR503--MA0731.1.BCL6B	chr15	8569980	8569996	-	0.000	0.000	Merged-chr15-8569914-5
NR643--MA0463.1.Bcl6	chr17	26886339	26886352	-	0.000	0.000	Merged-chr17-26886283-27
NR1135--MA0731.1.BCL6B	chr4	134714153	134714169	-	0.000	0.000	Merged-chr4-134714108-20
NR24--MA0731.1.BCL6B	chr1	59923361	59923377	-	0.000	0.000	Merged-chr1-59923331-34
NR877--MA0731.1.BCL6B	chr2	130664268	130664284	-	0.000	0.000	Merged-chr2-130664423-57
NR1148--MA0731.1.BCL6B	chr4	147848422	147848438	-	0.000	0.000	Merged-chr4-147848412-69
NR1334--MA0463.1.Bcl6	chr6	127365248	127365261	-	0.000	0.000	Merged-chr6-127365482-29
NR700--MA0731.1.BCL6B	chr18	21009727	21009743	+	0.000	0.000	Merged-chr18-21009610-34
NR1114--MA0731.1.BCL6B	chr4	121002575	121002591	-	0.000	0.000	Merged-chr4-121002570-50
NR451--MA0463.1.Bcl6	chr14	54171041	54171054	-	0.000	0.000	Merged-chr14-54170918-9
NR476--MA0731.1.BCL6B	chr14	70824219	70824235	+	0.000	0.000	Merged-chr14-70824331-12
NR747--MA0731.1.BCL6B	chr19	34290519	34290535	-	0.000	0.000	Merged-chr19-34290594-61
NR1366--MA0731.1.BCL6B	chr7	7130893	7130909	+	0.000	0.000	Merged-chr7-7130705-50
NR604--MA0731.1.BCL6B	chr16	76323590	76323606	-	0.000	0.000	Merged-chr16-76323771-64
NR1106--MA0463.1.Bcl6	chr4	116004168	116004181	-	0.000	0.000	Merged-chr4-116004315-26
NR856--MA0731.1.BCL6B	chr2	103485213	103485229	-	0.000	0.000	Merged-chr2-103485172-63
NR111--MA0463.1.Bcl6	chr1	191193935	191193948	+	0.000	0.000	Merged-chr1-191193945-62
NR171--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR94--MA0463.1.Bcl6	chr1	178874022	178874035	+	0.000	0.000	Merged-chr1-178874128-3
NR581--MA0463.1.Bcl6	chr16	38679491	38679504	-	0.000	0.000	Merged-chr16-38679342-75
NR223--MA0463.1.Bcl6	chr11	62187405	62187418	+	0.000	0.000	Merged-chr11-62187254-10
NR551--MA0731.1.BCL6B	chr15	97327707	97327723	+	0.000	0.000	Merged-chr15-97327593-29
NR1594--MA0463.1.Bcl6	chr9	96785330	96785343	-	0.000	0.000	Merged-chr9-96785400-18
NR241--MA0463.1.Bcl6	chr11	71996080	71996093	-	0.000	0.000	Merged-chr11-71996185-51
NR1348--MA0463.1.Bcl6	chr6	135011564	135011577	-	0.000	0.000	Merged-chr6-135011680-51
NR978--MA0731.1.BCL6B	chr3	95135853	95135869	-	0.000	0.000	Merged-chr3-95135773-59
NR465--MA0463.1.Bcl6	chr14	62928209	62928222	-	0.000	0.000	Merged-chr14-62928345-50
NR586--MA0463.1.Bcl6	chr16	45952452	45952465	-	0.000	0.000	Merged-chr16-45952504-43
NR673--MA0731.1.BCL6B	chr17	70755478	70755494	+	0.000	0.000	Merged-chr17-70755266-44
NR944--MA0731.1.BCL6B	chr3	9786798	9786814	-	0.000	0.000	Merged-chr3-9786855-28
NR468--MA0731.1.BCL6B	chr14	65330861	65330877	+	0.000	0.000	Merged-chr14-65330788-23
NR1358--MA0731.1.BCL6B	chr6	144962127	144962143	-	0.000	0.000	Merged-chr6-144962023-22
NR1272--MA0463.1.Bcl6	chr6	13650990	13651003	-	0.000	0.000	Merged-chr6-13650892-33
NR1496--MA0463.1.Bcl6	chr8	83767761	83767774	+	0.000	0.000	Merged-chr8-83767708-6
NR367--MA0463.1.Bcl6	chr13	22001836	22001849	-	0.000	0.000	Merged-chr13-22001933-23
