#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR6376--MA1107.1.KLF9	chr10	121429455	121429467	+	0.000	0.000	Merged-chr10-121429289-15
NR24526--MA0493.1.Klf1	chr18	70644602	70644612	-	0.000	0.000	Merged-chr18-70644482-115
NR32619--MA0599.1.KLF5	chr3	108554598	108554607	-	0.000	0.000	Merged-chr3-108554472-74
NR33417--MA0741.1.KLF16	chr3	146521126	146521136	+	0.000	0.000	Merged-chr3-146521265-92
NR40916--MA1107.1.KLF9	chr5	147418414	147418426	+	0.000	0.000	Merged-chr5-147418611-52
NR9629--MA0599.1.KLF5	chr11	106193615	106193624	+	0.000	0.000	Merged-chr11-106193514-84
NR41031--MA0599.1.KLF5	chr5	148959614	148959623	-	0.000	0.000	Merged-chr5-148959732-5
NR28596--MA0741.1.KLF16	chr2	91921972	91921982	-	0.000	0.000	Merged-chr2-91921982-40
NR23910--MA1107.1.KLF9	chr18	38495701	38495713	+	0.000	0.000	Merged-chr18-38495928-26
NR22190--MA0599.1.KLF5	chr17	48432776	48432785	+	0.000	0.000	Merged-chr17-48432807-17
NR27156--MA0599.1.KLF5	chr2	26237438	26237447	+	0.000	0.000	Merged-chr2-26237317-65
NR36376--MA0740.1.KLF14	chr4	137707414	137707427	+	0.000	0.000	Merged-chr4-137707508-19
NR25852--MA0039.3.KLF4	chr19	29805227	29805237	-	0.000	0.000	Merged-chr19-29805286-18
NR54337--MA0741.1.KLF16	chrX	71492869	71492879	-	0.000	0.000	Merged-chrX-71492883-59
NR41912--MA0740.1.KLF14	chr6	52640416	52640429	-	0.000	0.000	Merged-chr6-52640387-58
NR50540--MA0599.1.KLF5	chr8	119344374	119344383	-	0.000	0.000	Merged-chr8-119344551-61
NR31737--MA0741.1.KLF16	chr3	84228739	84228749	+	0.000	0.000	Merged-chr3-84228654-57
NR23535--MA0657.1.KLF13	chr18	12947643	12947660	+	0.000	0.000	Merged-chr18-12947466-4
NR33955--MA0599.1.KLF5	chr4	32335952	32335961	+	0.000	0.000	Merged-chr4-32335883-56
NR15943--MA1107.1.KLF9	chr14	70159728	70159740	+	0.000	0.000	Merged-chr14-70159695-65
NR26641--MA0657.1.KLF13	chr19	60183109	60183126	+	0.000	0.000	Merged-chr19-60182957-49
NR27823--MA0599.1.KLF5	chr2	49787653	49787662	-	0.000	0.000	Merged-chr2-49787857-37
NR32892--MA0741.1.KLF16	chr3	123267328	123267338	-	0.000	0.000	Merged-chr3-123267512-110
NR39380--MA0742.1.Klf12	chr5	114826423	114826437	+	0.000	0.000	Merged-chr5-114826460-42
NR34337--MA0493.1.Klf1	chr4	45107865	45107875	-	0.000	0.000	Merged-chr4-45107974-55
NR11494--MA1107.1.KLF9	chr12	78919426	78919438	+	0.000	0.000	Merged-chr12-78919443-34
NR23454--MA0493.1.Klf1	chr18	5819883	5819893	+	0.000	0.000	Merged-chr18-5820020-28
NR52523--MA0742.1.Klf12	chr9	80164634	80164648	+	0.000	0.000	Merged-chr9-80164813-89
NR12651--MA0740.1.KLF14	chr13	20093612	20093625	-	0.000	0.000	Merged-chr13-20093624-50
NR765--MA0741.1.KLF16	chr1	60410142	60410152	+	0.000	0.000	Merged-chr1-60410229-3
NR54649--MA0599.1.KLF5	chrX	113298192	113298201	-	0.000	0.000	Merged-chrX-113298172-75
NR34042--MA0599.1.KLF5	chr4	34882313	34882322	-	0.000	0.000	Merged-chr4-34882306-3
NR54434--MA0599.1.KLF5	chrX	85871842	85871851	+	0.000	0.000	Merged-chrX-85871800-21
NR12697--MA0599.1.KLF5	chr13	22035909	22035918	+	0.000	0.000	Merged-chr13-22035748-88
NR46440--MA0740.1.KLF14	chr7	98489935	98489948	-	0.000	0.000	Merged-chr7-98489839-41
NR38477--MA0742.1.Klf12	chr5	74092964	74092978	+	0.000	0.000	Merged-chr5-74093137-75
NR36775--MA0741.1.KLF16	chr4	148140484	148140494	-	0.000	0.000	Merged-chr4-148140424-95
NR49933--MA0493.1.Klf1	chr8	94977058	94977068	-	0.000	0.000	Merged-chr8-94977226-37
NR4556--MA0741.1.KLF16	chr10	63023265	63023275	+	0.000	0.000	Merged-chr10-63023225-2
NR9466--MA0740.1.KLF14	chr11	102408672	102408685	-	0.000	0.000	Merged-chr11-102408513-28
NR4827--MA0741.1.KLF16	chr10	75835756	75835766	+	0.000	0.000	Merged-chr10-75835813-94
NR44068--MA0599.1.KLF5	chr7	4510114	4510123	+	0.000	0.000	Merged-chr7-4510038-30
NR23346--MA1107.1.KLF9	chr17	88379503	88379515	+	0.000	0.000	Merged-chr17-88379493-23
NR42764--MA0039.3.KLF4	chr6	97149008	97149018	+	0.000	0.000	Merged-chr6-97148793-82
NR16837--MA0741.1.KLF16	chr15	9071393	9071403	+	0.000	0.000	Merged-chr15-9071380-92
NR54200--MA1107.1.KLF9	chrX	48439329	48439341	+	0.000	0.000	Merged-chrX-48439360-33
NR12800--MA0599.1.KLF5	chr13	29857495	29857504	-	0.000	0.000	Merged-chr13-29857643-15
NR1840--MA1107.1.KLF9	chr1	132316072	132316084	-	0.000	0.000	Merged-chr1-132316198-37
NR50087--MA0741.1.KLF16	chr8	105266992	105267002	+	0.000	0.000	Merged-chr8-105267114-39
NR29103--MA0599.1.KLF5	chr2	121355268	121355277	+	0.000	0.000	Merged-chr2-121355266-61
NR9906--MA0742.1.Klf12	chr11	115276976	115276990	+	0.000	0.000	Merged-chr11-115277112-67
NR7814--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR31748--MA0493.1.Klf1	chr3	84324665	84324675	+	0.000	0.000	Merged-chr3-84324651-40
NR50629--MA0741.1.KLF16	chr8	120276431	120276441	+	0.000	0.000	Merged-chr8-120276586-37
NR2161--MA0599.1.KLF5	chr1	152090358	152090367	+	0.000	0.000	Merged-chr1-152090175-114
NR47830--MA0742.1.Klf12	chr7	140049218	140049232	-	0.000	0.000	Merged-chr7-140049380-42
NR14481--MA0742.1.Klf12	chr13	113815953	113815967	-	0.000	0.000	Merged-chr13-113816059-33
NR22337--MA0741.1.KLF16	chr17	53567628	53567638	+	0.000	0.000	Merged-chr17-53567719-192
NR45046--MA0599.1.KLF5	chr7	30453873	30453882	+	0.000	0.000	Merged-chr7-30453953-45
NR54446--MA0741.1.KLF16	chrX	93701030	93701040	-	0.000	0.000	Merged-chrX-93701009-42
NR40008--MA0493.1.Klf1	chr5	129941868	129941878	+	0.000	0.000	Merged-chr5-129941845-102
NR22950--MA1107.1.KLF9	chr17	80169132	80169144	+	0.000	0.000	Merged-chr17-80169005-20
NR25321--MA0599.1.KLF5	chr19	6236306	6236315	-	0.000	0.000	Merged-chr19-6236407-1
NR927--MA0599.1.KLF5	chr1	72870373	72870382	-	0.000	0.000	Merged-chr1-72870469-25
NR17424--MA0039.3.KLF4	chr15	61441929	61441939	+	0.000	0.000	Merged-chr15-61441836-34
NR47550--MA0741.1.KLF16	chr7	132672902	132672912	-	0.000	0.000	Merged-chr7-132672749-42
NR42102--MA1107.1.KLF9	chr6	61206748	61206760	+	0.000	0.000	Merged-chr6-61206745-14
NR9989--MA0740.1.KLF14	chr11	116198828	116198841	+	0.000	0.000	Merged-chr11-116198930-70
NR11033--MA1107.1.KLF9	chr12	51864974	51864986	-	0.000	0.000	Merged-chr12-51865183-23
NR20757--MA1107.1.KLF9	chr17	6978823	6978835	-	0.000	0.000	Merged-chr17-6979052-61
NR52361--MA0742.1.Klf12	chr9	71592417	71592431	-	0.000	0.000	Merged-chr9-71592385-50
NR52147--MA0599.1.KLF5	chr9	65294245	65294254	-	0.000	0.000	Merged-chr9-65294356-65
NR50853--MA0493.1.Klf1	chr8	124434604	124434614	+	0.000	0.000	Merged-chr8-124434522-47
NR2362--MA0493.1.Klf1	chr1	156956497	156956507	+	0.000	0.000	Merged-chr1-156956579-55
NR10195--MA0599.1.KLF5	chr11	118248640	118248649	+	0.000	0.000	Merged-chr11-118248688-60
NR50681--MA0742.1.Klf12	chr8	120701894	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR7328--MA0493.1.Klf1	chr11	32039785	32039795	+	0.000	0.000	Merged-chr11-32039842-30
NR1070--MA1107.1.KLF9	chr1	80389547	80389559	-	0.000	0.000	Merged-chr1-80389705-48
NR874--MA0741.1.KLF16	chr1	66897060	66897070	+	0.000	0.000	Merged-chr1-66897217-4
NR2558--MA0039.3.KLF4	chr1	165609744	165609754	-	0.000	0.000	Merged-chr1-165609765-26
NR30721--MA0741.1.KLF16	chr2	177206283	177206293	+	0.000	0.000	Merged-chr2-177206510-82
NR2282--MA0599.1.KLF5	chr1	155742449	155742458	+	0.000	0.000	Merged-chr1-155742292-41
NR32761--MA1107.1.KLF9	chr3	115758850	115758862	-	0.000	0.000	Merged-chr3-115758930-94
NR14410--MA1107.1.KLF9	chr13	112398453	112398465	+	0.000	0.000	Merged-chr13-112398369-43
NR30369--MA0740.1.KLF14	chr2	167349628	167349641	-	0.000	0.000	Merged-chr2-167349371-94
NR29215--MA0599.1.KLF5	chr2	125625180	125625189	-	0.000	0.000	Merged-chr2-125625054-76
NR44641--MA0599.1.KLF5	chr7	25131970	25131979	+	0.000	0.000	Merged-chr7-25131776-1
NR7033--MA0599.1.KLF5	chr11	12072489	12072498	+	0.000	0.000	Merged-chr11-12072507-15
NR37512--MA1107.1.KLF9	chr5	24348282	24348294	+	0.000	0.000	Merged-chr5-24348360-46
NR27939--MA0742.1.Klf12	chr2	57253108	57253122	-	0.000	0.000	Merged-chr2-57253205-15
NR20309--MA0741.1.KLF16	chr16	91406245	91406255	-	0.000	0.000	Merged-chr16-91406385-87
NR36889--MA0599.1.KLF5	chr4	149989013	149989022	-	0.000	0.000	Merged-chr4-149989064-38
NR12217--MA1107.1.KLF9	chr12	110446948	110446960	-	0.000	0.000	Merged-chr12-110446911-117
NR25117--MA0742.1.Klf12	chr19	4283129	4283143	-	0.000	0.000	Merged-chr19-4283203-50
NR2469--MA1107.1.KLF9	chr1	162186920	162186932	+	0.000	0.000	Merged-chr1-162187046-32
NR903--MA0039.3.KLF4	chr1	71557161	71557171	+	0.000	0.000	Merged-chr1-71557349-80
NR33400--MA0599.1.KLF5	chr3	146308448	146308457	+	0.000	0.000	Merged-chr3-146308303-21
NR4936--MA0741.1.KLF16	chr10	78009803	78009813	+	0.000	0.000	Merged-chr10-78009584-75
NR52491--MA0493.1.Klf1	chr9	78588047	78588057	-	0.000	0.000	Merged-chr9-78588077-71
NR38029--MA1107.1.KLF9	chr5	43841792	43841804	-	0.000	0.000	Merged-chr5-43841618-50
NR157--MA0599.1.KLF5	chr1	21079336	21079345	+	0.000	0.000	Merged-chr1-21079276-92
NR27146--MA1107.1.KLF9	chr2	25983491	25983503	+	0.000	0.000	Merged-chr2-25983366-83
NR24331--MA0741.1.KLF16	chr18	65430913	65430923	+	0.000	0.000	Merged-chr18-65430843-87
NR39817--MA0741.1.KLF16	chr5	124035857	124035867	-	0.000	0.000	Merged-chr5-124035854-90
NR9--MA0741.1.KLF16	chr1	4857770	4857780	-	0.000	0.000	Merged-chr1-4858004-101
NR38391--MA0039.3.KLF4	chr5	72167380	72167390	+	0.000	0.000	Merged-chr5-72167268-4
NR8217--MA0599.1.KLF5	chr11	69073168	69073177	-	0.000	0.000	Merged-chr11-69073010-1
NR21054--MA0039.3.KLF4	chr17	21679883	21679893	-	0.000	0.000	Merged-chr17-21679790-78
NR7588--MA0742.1.Klf12	chr11	50225320	50225334	+	0.000	0.000	Merged-chr11-50225207-103
NR35044--MA0741.1.KLF16	chr4	98436894	98436904	-	0.000	0.000	Merged-chr4-98436733-103
NR30973--MA0741.1.KLF16	chr3	19707020	19707030	-	0.000	0.000	Merged-chr3-19706982-40
NR33364--MA0741.1.KLF16	chr3	146039644	146039654	-	0.000	0.000	Merged-chr3-146039588-29
NR35529--MA0039.3.KLF4	chr4	119108859	119108869	-	0.000	0.000	Merged-chr4-119108962-94
NR35539--MA0493.1.Klf1	chr4	119195347	119195357	+	0.000	0.000	Merged-chr4-119195443-60
NR43962--MA0657.1.KLF13	chr6	146642703	146642720	-	0.000	0.000	Merged-chr6-146642604-68
NR41020--MA0741.1.KLF16	chr5	148866669	148866679	+	0.000	0.000	Merged-chr5-148866776-40
NR32749--MA0599.1.KLF5	chr3	115730963	115730972	+	0.000	0.000	Merged-chr3-115730795-45
NR54284--MA0741.1.KLF16	chrX	57253875	57253885	+	0.000	0.000	Merged-chrX-57253722-63
NR10559--MA0741.1.KLF16	chr12	14152205	14152215	+	0.000	0.000	Merged-chr12-14152213-14
NR38069--MA0740.1.KLF14	chr5	45493317	45493330	+	0.000	0.000	Merged-chr5-45493482-59
NR46867--MA0740.1.KLF14	chr7	112679260	112679273	+	0.000	0.000	Merged-chr7-112679423-49
NR18878--MA0741.1.KLF16	chr15	103503069	103503079	-	0.000	0.000	Merged-chr15-103503079-38
NR31479--MA0741.1.KLF16	chr3	58696167	58696177	+	0.000	0.000	Merged-chr3-58696118-1
NR34790--MA0741.1.KLF16	chr4	63544714	63544724	+	0.000	0.000	Merged-chr4-63544778-69
NR42649--MA0493.1.Klf1	chr6	91515909	91515919	+	0.000	0.000	Merged-chr6-91515827-72
NR1725--MA0599.1.KLF5	chr1	128570201	128570210	+	0.000	0.000	Merged-chr1-128570257-50
NR49134--MA0741.1.KLF16	chr8	70439603	70439613	+	0.000	0.000	Merged-chr8-70439592-70
NR49513--MA0599.1.KLF5	chr8	81342481	81342490	-	0.000	0.000	Merged-chr8-81342289-116
NR54150--MA0742.1.Klf12	chrX	42343603	42343617	+	0.000	0.000	Merged-chrX-42343636-58
NR2571--MA0741.1.KLF16	chr1	165634660	165634670	+	0.000	0.000	Merged-chr1-165634538-53
NR44045--MA0740.1.KLF14	chr7	3595308	3595321	+	0.000	0.000	Merged-chr7-3595192-53
NR8561--MA0493.1.Klf1	chr11	77484084	77484094	+	0.000	0.000	Merged-chr11-77483872-51
NR46108--MA1107.1.KLF9	chr7	80889962	80889974	-	0.000	0.000	Merged-chr7-80889840-60
NR27953--MA0599.1.KLF5	chr2	58137898	58137907	+	0.000	0.000	Merged-chr2-58137903-53
NR24003--MA0599.1.KLF5	chr18	46312001	46312010	-	0.000	0.000	Merged-chr18-46311857-50
NR32510--MA0741.1.KLF16	chr3	104961780	104961790	-	0.000	0.000	Merged-chr3-104961785-36
NR50651--MA1107.1.KLF9	chr8	120404059	120404071	+	0.000	0.000	Merged-chr8-120404007-24
NR53022--MA0599.1.KLF5	chr9	106170879	106170888	+	0.000	0.000	Merged-chr9-106171053-93
NR42263--MA0742.1.Klf12	chr6	72641690	72641704	-	0.000	0.000	Merged-chr6-72641623-29
NR23574--MA0039.3.KLF4	chr18	19524403	19524413	+	0.000	0.000	Merged-chr18-19524471-22
NR22698--MA0741.1.KLF16	chr17	73164542	73164552	+	0.000	0.000	Merged-chr17-73164470-6
NR37177--MA0493.1.Klf1	chr4	155563676	155563686	+	0.000	0.000	Merged-chr4-155563706-85
NR35567--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR19502--MA0493.1.Klf1	chr16	31066970	31066980	+	0.000	0.000	Merged-chr16-31066889-60
NR32056--MA0742.1.Klf12	chr3	94456698	94456712	+	0.000	0.000	Merged-chr3-94456653-34
NR3077--MA0741.1.KLF16	chr1	181877140	181877150	+	0.000	0.000	Merged-chr1-181877231-15
NR16375--MA1107.1.KLF9	chr14	101879180	101879192	+	0.000	0.000	Merged-chr14-101879110-69
NR5765--MA0742.1.Klf12	chr10	94147974	94147988	-	0.000	0.000	Merged-chr10-94148003-115
NR5413--MA0599.1.KLF5	chr10	82764114	82764123	+	0.000	0.000	Merged-chr10-82763957-77
NR12558--MA0493.1.Klf1	chr13	12542276	12542286	-	0.000	0.000	Merged-chr13-12542193-17
NR8258--MA0740.1.KLF14	chr11	69834204	69834217	-	0.000	0.000	Merged-chr11-69834211-15
NR35535--MA0740.1.KLF14	chr4	119195347	119195360	+	0.000	0.000	Merged-chr4-119195443-60
NR17452--MA0493.1.Klf1	chr15	62139268	62139278	+	0.000	0.000	Merged-chr15-62139075-28
NR20320--MA0740.1.KLF14	chr16	91485216	91485229	-	0.000	0.000	Merged-chr16-91485256-80
NR25545--MA0599.1.KLF5	chr19	10881579	10881588	+	0.000	0.000	Merged-chr19-10881723-47
NR39138--MA0599.1.KLF5	chr5	110448820	110448829	+	0.000	0.000	Merged-chr5-110448541-117
NR232--MA0657.1.KLF13	chr1	33883602	33883619	+	0.000	0.000	Merged-chr1-33883578-48
NR12562--MA0742.1.Klf12	chr13	12565828	12565842	-	0.000	0.000	Merged-chr13-12565989-76
NR5619--MA0599.1.KLF5	chr10	88504070	88504079	-	0.000	0.000	Merged-chr10-88503867-73
NR41543--MA0741.1.KLF16	chr6	38342899	38342909	-	0.000	0.000	Merged-chr6-38343062-1
NR9745--MA0493.1.Klf1	chr11	109671886	109671896	-	0.000	0.000	Merged-chr11-109672054-52
NR6955--MA0599.1.KLF5	chr11	6415818	6415827	-	0.000	0.000	Merged-chr11-6415741-2
NR43877--MA1107.1.KLF9	chr6	143100086	143100098	+	0.000	0.000	Merged-chr6-143099903-99
NR29591--MA0599.1.KLF5	chr2	143915464	143915473	-	0.000	0.000	Merged-chr2-143915450-87
NR54206--MA0599.1.KLF5	chrX	48454368	48454377	-	0.000	0.000	Merged-chrX-48454297-63
NR52256--MA0741.1.KLF16	chr9	67840241	67840251	+	0.000	0.000	Merged-chr9-67840387-69
NR4894--MA0657.1.KLF13	chr10	77033197	77033214	+	0.000	0.000	Merged-chr10-77033384-72
NR49928--MA0741.1.KLF16	chr8	94973447	94973457	-	0.000	0.000	Merged-chr8-94973516-27
NR26738--MA0599.1.KLF5	chr2	4455010	4455019	+	0.000	0.000	Merged-chr2-4454837-7
NR15710--MA0039.3.KLF4	chr14	61687284	61687294	-	0.000	0.000	Merged-chr14-61687149-11
NR21077--MA1107.1.KLF9	chr17	23193709	23193721	+	0.000	0.000	Merged-chr17-23193725-11
NR14082--MA0657.1.KLF13	chr13	100015683	100015700	+	0.000	0.000	Merged-chr13-100015738-57
NR9307--MA0599.1.KLF5	chr11	99230458	99230467	+	0.000	0.000	Merged-chr11-99230573-70
NR22154--MA0493.1.Klf1	chr17	47943394	47943404	-	0.000	0.000	Merged-chr17-47943297-31
NR8862--MA0741.1.KLF16	chr11	86993554	86993564	+	0.000	0.000	Merged-chr11-86993619-64
NR16237--MA0493.1.Klf1	chr14	79587564	79587574	+	0.000	0.000	Merged-chr14-79587561-73
NR13447--MA0599.1.KLF5	chr13	59585302	59585311	-	0.000	0.000	Merged-chr13-59585318-80
NR16012--MA0039.3.KLF4	chr14	71104081	71104091	+	0.000	0.000	Merged-chr14-71104246-27
NR255--MA0493.1.Klf1	chr1	34463089	34463099	+	0.000	0.000	Merged-chr1-34462977-38
NR51970--MA0740.1.KLF14	chr9	57708502	57708515	+	0.000	0.000	Merged-chr9-57708660-35
NR27158--MA0742.1.Klf12	chr2	26237486	26237500	+	0.000	0.000	Merged-chr2-26237317-65
NR5417--MA0742.1.Klf12	chr10	82764181	82764195	+	0.000	0.000	Merged-chr10-82763957-77
NR44507--MA0599.1.KLF5	chr7	19665038	19665047	+	0.000	0.000	Merged-chr7-19665223-91
NR53810--MA0599.1.KLF5	chr9	123021306	123021315	+	0.000	0.000	Merged-chr9-123021299-81
NR47217--MA0599.1.KLF5	chr7	125472251	125472260	-	0.000	0.000	Merged-chr7-125472313-74
NR36334--MA0599.1.KLF5	chr4	136206252	136206261	-	0.000	0.000	Merged-chr4-136206356-47
NR7023--MA1107.1.KLF9	chr11	11529019	11529031	+	0.000	0.000	Merged-chr11-11528988-38
NR23132--MA0742.1.Klf12	chr17	84226728	84226742	+	0.000	0.000	Merged-chr17-84226544-42
NR13027--MA0740.1.KLF14	chr13	43261560	43261573	+	0.000	0.000	Merged-chr13-43261701-66
NR49514--MA0741.1.KLF16	chr8	81342480	81342490	-	0.000	0.000	Merged-chr8-81342289-116
NR11039--MA0599.1.KLF5	chr12	52383132	52383141	-	0.000	0.000	Merged-chr12-52383146-23
NR9866--MA0493.1.Klf1	chr11	114699692	114699702	-	0.000	0.000	Merged-chr11-114699717-26
NR21082--MA0493.1.Klf1	chr17	23592729	23592739	+	0.000	0.000	Merged-chr17-23592787-37
NR156--MA1107.1.KLF9	chr1	21079290	21079302	+	0.000	0.000	Merged-chr1-21079276-92
NR9607--MA0740.1.KLF14	chr11	106036720	106036733	-	0.000	0.000	Merged-chr11-106036906-50
NR48892--MA1107.1.KLF9	chr8	56551321	56551333	+	0.000	0.000	Merged-chr8-56551229-111
NR9651--MA0493.1.Klf1	chr11	106273004	106273014	+	0.000	0.000	Merged-chr11-106272877-78
NR47834--MA0741.1.KLF16	chr7	140049221	140049231	-	0.000	0.000	Merged-chr7-140049380-42
NR29002--MA0740.1.KLF14	chr2	118926432	118926445	+	0.000	0.000	Merged-chr2-118926565-51
NR23597--MA1107.1.KLF9	chr18	20962690	20962702	-	0.000	0.000	Merged-chr18-20962550-26
NR36100--MA1107.1.KLF9	chr4	133910768	133910780	+	0.000	0.000	Merged-chr4-133910816-66
NR45012--MA0741.1.KLF16	chr7	30216973	30216983	-	0.000	0.000	Merged-chr7-30216934-21
NR23382--MA1107.1.KLF9	chr17	88668541	88668553	+	0.000	0.000	Merged-chr17-88668603-31
NR26092--MA1107.1.KLF9	chr19	41031265	41031277	-	0.000	0.000	Merged-chr19-41031181-46
