#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR3429--MA0035.3.Gata1	chr3	28318056	28318066	+	0.000	0.000	Merged-chr3-28318064-9
NR4974--MA0482.1.Gata4	chr7	89171936	89171946	-	0.000	0.000	Merged-chr7-89172043-28
NR1064--MA0035.3.Gata1	chr11	106439013	106439023	+	0.000	0.000	Merged-chr11-106438995-31
NR4416--MA0766.1.GATA5	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR2455--MA0036.3.GATA2	chr17	34196617	34196627	+	0.000	0.000	Merged-chr17-34196730-34
NR2952--MA0140.2.GATA1::TAL1	chr2	3525983	3526000	+	0.000	0.000	Merged-chr2-3525948-8
NR19--MA0035.3.Gata1	chr1	13574274	13574284	-	0.000	0.000	Merged-chr1-13574247-18
NR1358--MA0482.1.Gata4	chr13	5769690	5769700	-	0.000	0.000	Merged-chr13-5769839-23
NR2784--MA0482.1.Gata4	chr19	6015318	6015328	+	0.000	0.000	Merged-chr19-6015500-73
NR3495--MA0482.1.Gata4	chr3	68543032	68543042	+	0.000	0.000	Merged-chr3-68543251-15
NR4500--MA1104.1.GATA6	chr6	41118792	41118804	+	0.000	0.000	Merged-chr6-41118606-52
NR663--MA0035.3.Gata1	chr10	96204410	96204420	+	0.000	0.000	Merged-chr10-96204406-28
NR2216--MA0036.3.GATA2	chr16	56800671	56800681	+	0.000	0.000	Merged-chr16-56800625-33
NR1994--MA0037.3.GATA3	chr15	59010878	59010885	-	0.000	0.000	Merged-chr15-59010782-34
NR2944--MA0036.3.GATA2	chr19	59926170	59926180	+	0.000	0.000	Merged-chr19-59926305-20
NR2749--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR4977--MA0035.3.Gata1	chr7	89171937	89171947	-	0.000	0.000	Merged-chr7-89172043-28
NR2530--MA0036.3.GATA2	chr17	64341913	64341923	-	0.000	0.000	Merged-chr17-64341836-18
NR5459--MA0482.1.Gata4	chr9	11397026	11397036	+	0.000	0.000	Merged-chr9-11397041-28
NR4791--MA0482.1.Gata4	chr6	144927495	144927505	-	0.000	0.000	Merged-chr6-144927646-14
NR856--MA0766.1.GATA5	chr11	53470104	53470111	-	0.000	0.000	Merged-chr11-53470263-39
NR3498--MA0035.3.Gata1	chr3	68543031	68543041	+	0.000	0.000	Merged-chr3-68543251-15
NR5154--MA0482.1.Gata4	chr7	132824496	132824506	-	0.000	0.000	Merged-chr7-132824609-20
NR2644--MA0035.3.Gata1	chr18	46448739	46448749	-	0.000	0.000	Merged-chr18-46448750-18
NR1497--MA1104.1.GATA6	chr13	94381977	94381989	+	0.000	0.000	Merged-chr13-94381981-20
NR2553--MA0766.1.GATA5	chr17	71491184	71491191	-	0.000	0.000	Merged-chr17-71491103-50
NR1117--MA0140.2.GATA1::TAL1	chr11	116782937	116782954	+	0.000	0.000	Merged-chr11-116782885-34
NR3796--MA0037.3.GATA3	chr4	11610149	11610156	+	0.000	0.000	Merged-chr4-11610147-18
NR2001--MA0482.1.Gata4	chr15	60112102	60112112	+	0.000	0.000	Merged-chr15-60111990-62
NR3259--MA0035.3.Gata1	chr2	139705162	139705172	+	0.000	0.000	Merged-chr2-139705122-18
NR817--MA0035.3.Gata1	chr11	32200302	32200312	-	0.000	0.000	Merged-chr11-32200377-38
NR3730--MA0036.3.GATA2	chr3	142709057	142709067	+	0.000	0.000	Merged-chr3-142708899-26
NR4608--MA0035.3.Gata1	chr6	87041203	87041213	-	0.000	0.000	Merged-chr6-87041204-35
NR701--MA1104.1.GATA6	chr10	118172703	118172715	-	0.000	0.000	Merged-chr10-118172658-46
NR3097--MA0035.3.Gata1	chr2	72146195	72146205	-	0.000	0.000	Merged-chr2-72146258-17
NR2091--MA0482.1.Gata4	chr15	102296188	102296198	-	0.000	0.000	Merged-chr15-102296189-42
NR4794--MA0035.3.Gata1	chr6	144927496	144927506	-	0.000	0.000	Merged-chr6-144927646-14
NR3143--MA0037.3.GATA3	chr2	92192029	92192036	+	0.000	0.000	Merged-chr2-92192158-30
NR697--MA0036.3.GATA2	chr10	117678372	117678382	-	0.000	0.000	Merged-chr10-117678465-4
NR302--MA0036.3.GATA2	chr1	161436711	161436721	+	0.000	0.000	Merged-chr1-161436721-21
NR3139--MA0482.1.Gata4	chr2	90583735	90583745	-	0.000	0.000	Merged-chr2-90583818-37
NR3318--MA1104.1.GATA6	chr2	150748922	150748934	+	0.000	0.000	Merged-chr2-150749158-47
NR4380--MA0035.3.Gata1	chr5	140151348	140151358	-	0.000	0.000	Merged-chr5-140151320-8
NR3427--MA1104.1.GATA6	chr3	28318055	28318067	-	0.000	0.000	Merged-chr3-28318064-9
NR5182--MA0140.2.GATA1::TAL1	chr8	3205229	3205246	+	0.000	0.000	Merged-chr8-3205181-19
NR4321--MA0766.1.GATA5	chr5	114681322	114681329	+	0.000	0.000	Merged-chr5-114681129-21
NR397--MA0035.3.Gata1	chr10	12806116	12806126	+	0.000	0.000	Merged-chr10-12806040-40
NR5835--MA0037.3.GATA3	chrX	42399490	42399497	+	0.000	0.000	Merged-chrX-42399563-21
NR4664--MA0035.3.Gata1	chr6	108804717	108804727	-	0.000	0.000	Merged-chr6-108804733-2
NR3852--MA0036.3.GATA2	chr4	46152003	46152013	+	0.000	0.000	Merged-chr4-46152127-36
NR4639--MA0766.1.GATA5	chr6	99801067	99801074	-	0.000	0.000	Merged-chr6-99800956-8
NR5079--MA0766.1.GATA5	chr7	113295556	113295563	+	0.000	0.000	Merged-chr7-113295402-55
NR4316--MA0035.3.Gata1	chr5	112253305	112253315	-	0.000	0.000	Merged-chr5-112253369-38
NR4215--MA0036.3.GATA2	chr5	51853609	51853619	-	0.000	0.000	Merged-chr5-51853758-22
NR777--MA0035.3.Gata1	chr11	6568133	6568143	+	0.000	0.000	Merged-chr11-6568162-40
NR2888--MA0035.3.Gata1	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR661--MA1104.1.GATA6	chr10	96204409	96204421	-	0.000	0.000	Merged-chr10-96204406-28
NR1438--MA0482.1.Gata4	chr13	49188128	49188138	-	0.000	0.000	Merged-chr13-49188113-1
NR158--MA0035.3.Gata1	chr1	88578422	88578432	-	0.000	0.000	Merged-chr1-88578300-28
NR2219--MA0037.3.GATA3	chr16	57319940	57319947	+	0.000	0.000	Merged-chr16-57319907-20
NR2593--MA0482.1.Gata4	chr17	84633653	84633663	+	0.000	0.000	Merged-chr17-84633706-27
NR1357--MA0140.2.GATA1::TAL1	chr13	5408608	5408625	-	0.000	0.000	Merged-chr13-5408640-54
NR1965--MA0037.3.GATA3	chr15	36375104	36375111	+	0.000	0.000	Merged-chr15-36375084-60
NR1700--MA0140.2.GATA1::TAL1	chr14	27562718	27562735	-	0.000	0.000	Merged-chr14-27562668-44
NR1024--MA0482.1.Gata4	chr11	98497545	98497555	+	0.000	0.000	Merged-chr11-98497586-22
NR2383--MA0766.1.GATA5	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR1869--MA1104.1.GATA6	chr14	78436105	78436117	+	0.000	0.000	Merged-chr14-78436014-44
NR824--MA0140.2.GATA1::TAL1	chr11	43410511	43410528	-	0.000	0.000	Merged-chr11-43410532-22
NR4975--MA1104.1.GATA6	chr7	89171936	89171948	+	0.000	0.000	Merged-chr7-89172043-28
NR4677--MA0035.3.Gata1	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR932--MA0037.3.GATA3	chr11	69991098	69991105	-	0.000	0.000	Merged-chr11-69991335-71
NR4948--MA0035.3.Gata1	chr7	68479021	68479031	+	0.000	0.000	Merged-chr7-68478943-25
NR386--MA0482.1.Gata4	chr10	7843387	7843397	+	0.000	0.000	Merged-chr10-7843377-8
NR2035--MA0766.1.GATA5	chr15	79729230	79729237	-	0.000	0.000	Merged-chr15-79729133-34
NR1872--MA0035.3.Gata1	chr14	78436106	78436116	-	0.000	0.000	Merged-chr14-78436014-44
NR2881--MA1104.1.GATA6	chr19	32755814	32755826	+	0.000	0.000	Merged-chr19-32755999-1
NR2102--MA0482.1.Gata4	chr16	10586770	10586780	+	0.000	0.000	Merged-chr16-10586705-25
NR437--MA0036.3.GATA2	chr10	26325438	26325448	+	0.000	0.000	Merged-chr10-26325461-56
NR3142--MA0140.2.GATA1::TAL1	chr2	90583727	90583744	-	0.000	0.000	Merged-chr2-90583818-37
NR4786--MA0035.3.Gata1	chr6	143954596	143954606	-	0.000	0.000	Merged-chr6-143954525-20
NR1359--MA1104.1.GATA6	chr13	5769690	5769702	+	0.000	0.000	Merged-chr13-5769839-23
NR285--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR2785--MA1104.1.GATA6	chr19	6015316	6015328	-	0.000	0.000	Merged-chr19-6015500-73
NR4438--MA0035.3.Gata1	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR3496--MA1104.1.GATA6	chr3	68543030	68543042	-	0.000	0.000	Merged-chr3-68543251-15
NR2309--MA0036.3.GATA2	chr16	94374311	94374321	+	0.000	0.000	Merged-chr16-94374445-4
NR4481--MA0035.3.Gata1	chr6	34364727	34364737	-	0.000	0.000	Merged-chr6-34364838-25
NR2444--MA0140.2.GATA1::TAL1	chr17	31208066	31208083	+	0.000	0.000	Merged-chr17-31207894-59
NR4969--MA0036.3.GATA2	chr7	80166890	80166900	+	0.000	0.000	Merged-chr7-80166871-28
NR3210--MA0037.3.GATA3	chr2	126322824	126322831	-	0.000	0.000	Merged-chr2-126322901-6
NR4555--MA0036.3.GATA2	chr6	71831778	71831788	+	0.000	0.000	Merged-chr6-71831897-1
NR1382--MA0140.2.GATA1::TAL1	chr13	12349411	12349428	+	0.000	0.000	Merged-chr13-12349518-23
NR517--MA0035.3.Gata1	chr10	60189854	60189864	+	0.000	0.000	Merged-chr10-60189958-4
NR888--MA0482.1.Gata4	chr11	58948838	58948848	-	0.000	0.000	Merged-chr11-58948790-70
NR4792--MA1104.1.GATA6	chr6	144927495	144927507	+	0.000	0.000	Merged-chr6-144927646-14
NR4188--MA0036.3.GATA2	chr5	32950841	32950851	+	0.000	0.000	Merged-chr5-32950856-18
NR5251--MA0037.3.GATA3	chr8	46859564	46859571	-	0.000	0.000	Merged-chr8-46859659-64
NR4417--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR1686--MA0037.3.GATA3	chr14	27268429	27268436	+	0.000	0.000	Merged-chr14-27268313-23
NR1016--MA0482.1.Gata4	chr11	96993116	96993126	+	0.000	0.000	Merged-chr11-96993116-10
NR2636--MA0036.3.GATA2	chr18	46013366	46013376	-	0.000	0.000	Merged-chr18-46013388-48
NR2323--MA0035.3.Gata1	chr16	96852682	96852692	+	0.000	0.000	Merged-chr16-96852506-10
NR854--MA0482.1.Gata4	chr11	53330479	53330489	-	0.000	0.000	Merged-chr11-53330512-15
NR5700--MA0035.3.Gata1	chr9	89842484	89842494	-	0.000	0.000	Merged-chr9-89842601-13
NR4578--MA0766.1.GATA5	chr6	78899941	78899948	-	0.000	0.000	Merged-chr6-78900014-21
NR2222--MA0036.3.GATA2	chr16	57319938	57319948	-	0.000	0.000	Merged-chr16-57319907-20
NR1864--MA0035.3.Gata1	chr14	75197829	75197839	-	0.000	0.000	Merged-chr14-75197932-9
NR510--MA0037.3.GATA3	chr10	59958198	59958205	-	0.000	0.000	Merged-chr10-59958273-13
NR2002--MA1104.1.GATA6	chr15	60112100	60112112	-	0.000	0.000	Merged-chr15-60111990-62
NR4112--MA0035.3.Gata1	chr4	156032032	156032042	-	0.000	0.000	Merged-chr4-156032140-29
NR356--MA0140.2.GATA1::TAL1	chr1	184852370	184852387	+	0.000	0.000	Merged-chr1-184852305-46
NR4687--MA0766.1.GATA5	chr6	124683770	124683777	-	0.000	0.000	Merged-chr6-124683900-13
NR2598--MA0482.1.Gata4	chr17	86038430	86038440	-	0.000	0.000	Merged-chr17-86038391-20
NR5790--MA0035.3.Gata1	chr9	118686279	118686289	+	0.000	0.000	Merged-chr9-118686441-13
NR5487--MA0140.2.GATA1::TAL1	chr9	31217839	31217856	+	0.000	0.000	Merged-chr9-31217851-21
NR2038--MA0140.2.GATA1::TAL1	chr15	81033352	81033369	+	0.000	0.000	Merged-chr15-81033220-15
NR647--MA0036.3.GATA2	chr10	95894277	95894287	-	0.000	0.000	Merged-chr10-95894302-1
NR5369--MA0482.1.Gata4	chr8	115064800	115064810	+	0.000	0.000	Merged-chr8-115064848-48
NR182--MA0482.1.Gata4	chr1	94035513	94035523	+	0.000	0.000	Merged-chr1-94035484-87
NR1120--MA0766.1.GATA5	chr11	117109712	117109719	-	0.000	0.000	Merged-chr11-117109823-31
NR1138--MA0482.1.Gata4	chr12	3441670	3441680	+	0.000	0.000	Merged-chr12-3441534-29
NR2768--MA0766.1.GATA5	chr18	89206490	89206497	+	0.000	0.000	Merged-chr18-89206335-76
NR1962--MA0482.1.Gata4	chr15	25932982	25932992	-	0.000	0.000	Merged-chr15-25933159-19
NR4467--MA0140.2.GATA1::TAL1	chr6	30357898	30357915	-	0.000	0.000	Merged-chr6-30357923-25
NR2554--MA0035.3.Gata1	chr17	71491183	71491193	+	0.000	0.000	Merged-chr17-71491103-50
NR2054--MA0482.1.Gata4	chr15	91616639	91616649	-	0.000	0.000	Merged-chr15-91616695-12
NR323--MA0482.1.Gata4	chr1	171102484	171102494	-	0.000	0.000	Merged-chr1-171102589-142
NR4252--MA0766.1.GATA5	chr5	90760544	90760551	+	0.000	0.000	Merged-chr5-90760417-1
NR5811--MA0482.1.Gata4	chrX	11664675	11664685	+	0.000	0.000	Merged-chrX-11664686-45
NR4366--MA0482.1.Gata4	chr5	134932304	134932314	+	0.000	0.000	Merged-chr5-134932473-29
NR4181--MA0035.3.Gata1	chr5	30343455	30343465	-	0.000	0.000	Merged-chr5-30343363-21
NR2594--MA1104.1.GATA6	chr17	84633651	84633663	-	0.000	0.000	Merged-chr17-84633706-27
NR3640--MA0036.3.GATA2	chr3	122474205	122474215	-	0.000	0.000	Merged-chr3-122474297-38
NR2476--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR1612--MA0036.3.GATA2	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR5791--MA0140.2.GATA1::TAL1	chr9	119255026	119255043	+	0.000	0.000	Merged-chr9-119254891-26
NR2057--MA0035.3.Gata1	chr15	91616640	91616650	-	0.000	0.000	Merged-chr15-91616695-12
NR4778--MA0036.3.GATA2	chr6	142567727	142567737	+	0.000	0.000	Merged-chr6-142567710-6
NR2986--MA0140.2.GATA1::TAL1	chr2	18952432	18952449	+	0.000	0.000	Merged-chr2-18952458-63
NR231--MA0140.2.GATA1::TAL1	chr1	125441949	125441966	-	0.000	0.000	Merged-chr1-125442146-1
NR553--MA0140.2.GATA1::TAL1	chr10	67097003	67097020	-	0.000	0.000	Merged-chr10-67096873-126
NR3611--MA0035.3.Gata1	chr3	115704681	115704691	-	0.000	0.000	Merged-chr3-115704719-34
NR4712--MA0482.1.Gata4	chr6	128286048	128286058	-	0.000	0.000	Merged-chr6-128286104-14
NR2285--MA0482.1.Gata4	chr16	91917849	91917859	+	0.000	0.000	Merged-chr16-91917917-41
NR4322--MA0035.3.Gata1	chr5	114681320	114681330	-	0.000	0.000	Merged-chr5-114681129-21
NR4988--MA0035.3.Gata1	chr7	92805485	92805495	-	0.000	0.000	Merged-chr7-92805492-6
NR1830--MA0036.3.GATA2	chr14	71269516	71269526	+	0.000	0.000	Merged-chr14-71269621-12
NR1495--MA0037.3.GATA3	chr13	94381980	94381987	+	0.000	0.000	Merged-chr13-94381981-20
NR2174--MA0036.3.GATA2	chr16	45093369	45093379	-	0.000	0.000	Merged-chr16-45093384-16
NR5280--MA0036.3.GATA2	chr8	69168492	69168502	-	0.000	0.000	Merged-chr8-69168549-18
NR5649--MA0037.3.GATA3	chr9	78022508	78022515	+	0.000	0.000	Merged-chr9-78022388-19
NR4919--MA0036.3.GATA2	chr7	47111356	47111366	+	0.000	0.000	Merged-chr7-47111394-88
NR105--MA0766.1.GATA5	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR4496--MA0766.1.GATA5	chr6	41104187	41104194	+	0.000	0.000	Merged-chr6-41104184-15
NR2678--MA0482.1.Gata4	chr18	60502493	60502503	+	0.000	0.000	Merged-chr18-60502470-34
NR1952--MA0036.3.GATA2	chr15	8451161	8451171	-	0.000	0.000	Merged-chr15-8451277-34
NR5574--MA0766.1.GATA5	chr9	52259627	52259634	+	0.000	0.000	Merged-chr9-52259787-26
NR286--MA0035.3.Gata1	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR5431--MA0766.1.GATA5	chr8	127589470	127589477	-	0.000	0.000	Merged-chr8-127589399-43
NR1933--MA0482.1.Gata4	chr14	120974677	120974687	-	0.000	0.000	Merged-chr14-120974661-5
NR209--MA0035.3.Gata1	chr1	106647390	106647400	+	0.000	0.000	Merged-chr1-106647524-44
NR1903--MA0140.2.GATA1::TAL1	chr14	103017227	103017244	-	0.000	0.000	Merged-chr14-103017290-44
NR2230--MA0482.1.Gata4	chr16	58670210	58670220	+	0.000	0.000	Merged-chr16-58670422-58
NR2599--MA1104.1.GATA6	chr17	86038430	86038442	+	0.000	0.000	Merged-chr17-86038391-20
NR1975--MA0766.1.GATA5	chr15	36440115	36440122	+	0.000	0.000	Merged-chr15-36440213-15
NR2185--MA1104.1.GATA6	chr16	45347091	45347103	+	0.000	0.000	Merged-chr16-45346908-42
NR1627--MA0766.1.GATA5	chr14	10445400	10445407	-	0.000	0.000	Merged-chr14-10445443-9
NR4879--MA0036.3.GATA2	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR3764--MA0766.1.GATA5	chr3	152950470	152950477	+	0.000	0.000	Merged-chr3-152950391-40
NR183--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR1139--MA1104.1.GATA6	chr12	3441668	3441680	-	0.000	0.000	Merged-chr12-3441534-29
NR5020--MA0036.3.GATA2	chr7	101504103	101504113	+	0.000	0.000	Merged-chr7-101503907-73
NR1455--MA0036.3.GATA2	chr13	58475754	58475764	+	0.000	0.000	Merged-chr13-58475654-27
NR3024--MA0037.3.GATA3	chr2	43737594	43737601	+	0.000	0.000	Merged-chr2-43737811-44
NR31--MA0035.3.Gata1	chr1	36960732	36960742	-	0.000	0.000	Merged-chr1-36960699-30
NR4303--MA0482.1.Gata4	chr5	110274319	110274329	+	0.000	0.000	Merged-chr5-110274346-15
NR5652--MA0036.3.GATA2	chr9	78022506	78022516	-	0.000	0.000	Merged-chr9-78022388-19
NR4579--MA0035.3.Gata1	chr6	78899940	78899950	+	0.000	0.000	Merged-chr6-78900014-21
NR2055--MA1104.1.GATA6	chr15	91616639	91616651	+	0.000	0.000	Merged-chr15-91616695-12
NR1--MA0140.2.GATA1::TAL1	chr1	7206440	7206457	+	0.000	0.000	Merged-chr1-7206621-34
NR349--MA0766.1.GATA5	chr1	184320778	184320785	-	0.000	0.000	Merged-chr1-184320852-2
NR3430--MA0482.1.Gata4	chr3	33956364	33956374	-	0.000	0.000	Merged-chr3-33956471-94
NR324--MA1104.1.GATA6	chr1	171102484	171102496	+	0.000	0.000	Merged-chr1-171102589-142
NR1750--MA0482.1.Gata4	chr14	49155693	49155703	-	0.000	0.000	Merged-chr14-49155726-21
NR5761--MA0036.3.GATA2	chr9	112175317	112175327	+	0.000	0.000	Merged-chr9-112175419-1
NR5812--MA1104.1.GATA6	chrX	11664673	11664685	-	0.000	0.000	Merged-chrX-11664686-45
NR4624--MA0140.2.GATA1::TAL1	chr6	97354310	97354327	-	0.000	0.000	Merged-chr6-97354122-37
NR939--MA0482.1.Gata4	chr11	70240049	70240059	+	0.000	0.000	Merged-chr11-70239985-43
NR2783--MA0037.3.GATA3	chr19	6015318	6015325	-	0.000	0.000	Merged-chr19-6015500-73
NR4367--MA1104.1.GATA6	chr5	134932302	134932314	-	0.000	0.000	Merged-chr5-134932473-29
NR2779--MA0482.1.Gata4	chr19	5348971	5348981	+	0.000	0.000	Merged-chr19-5349151-26
NR5471--MA0482.1.Gata4	chr9	15029162	15029172	-	0.000	0.000	Merged-chr9-15029277-27
NR1121--MA0035.3.Gata1	chr11	117109711	117109721	+	0.000	0.000	Merged-chr11-117109823-31
NR3842--MA0036.3.GATA2	chr4	41569652	41569662	+	0.000	0.000	Merged-chr4-41569502-63
NR4358--MA0766.1.GATA5	chr5	129524686	129524693	+	0.000	0.000	Merged-chr5-129524684-34
NR1492--MA0482.1.Gata4	chr13	92629848	92629858	-	0.000	0.000	Merged-chr13-92629769-12
NR4629--MA0766.1.GATA5	chr6	97523241	97523248	-	0.000	0.000	Merged-chr6-97523334-26
NR3800--MA0035.3.Gata1	chr4	11610147	11610157	-	0.000	0.000	Merged-chr4-11610147-18
NR5784--MA0766.1.GATA5	chr9	118167963	118167970	-	0.000	0.000	Merged-chr9-118167872-33
NR5458--MA0037.3.GATA3	chr9	11397026	11397033	-	0.000	0.000	Merged-chr9-11397041-28
NR2382--MA0037.3.GATA3	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR1780--MA1104.1.GATA6	chr14	54227576	54227588	+	0.000	0.000	Merged-chr14-54227788-83
NR148--MA0035.3.Gata1	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR3433--MA0035.3.Gata1	chr3	33956365	33956375	-	0.000	0.000	Merged-chr3-33956471-94
NR3777--MA0140.2.GATA1::TAL1	chr4	3874909	3874926	+	0.000	0.000	Merged-chr4-3875114-47
NR2286--MA1104.1.GATA6	chr16	91917847	91917859	-	0.000	0.000	Merged-chr16-91917917-41
NR2510--MA0037.3.GATA3	chr17	57060567	57060574	+	0.000	0.000	Merged-chr17-57060464-86
NR2158--MA0036.3.GATA2	chr16	36602847	36602857	+	0.000	0.000	Merged-chr16-36602811-38
NR4346--MA1104.1.GATA6	chr5	123167647	123167659	-	0.000	0.000	Merged-chr5-123167781-7
NR1490--MA0036.3.GATA2	chr13	90886326	90886336	-	0.000	0.000	Merged-chr13-90886172-1
NR2435--MA0140.2.GATA1::TAL1	chr17	23193796	23193813	-	0.000	0.000	Merged-chr17-23193725-11
NR2000--MA0037.3.GATA3	chr15	60112102	60112109	-	0.000	0.000	Merged-chr15-60111990-62
NR2477--MA0035.3.Gata1	chr17	42782411	42782421	-	0.000	0.000	Merged-chr17-42782364-40
NR5881--MA1104.1.GATA6	chrX	163848602	163848614	-	0.000	0.000	Merged-chrX-163848776-29
NR1665--MA0036.3.GATA2	chr14	21101882	21101892	-	0.000	0.000	Merged-chr14-21101763-12
NR3212--MA0766.1.GATA5	chr2	126322824	126322831	-	0.000	0.000	Merged-chr2-126322901-6
NR5830--MA0482.1.Gata4	chrX	37110341	37110351	-	0.000	0.000	Merged-chrX-37110282-56
NR5804--MA1104.1.GATA6	chrX	9202156	9202168	-	0.000	0.000	Merged-chrX-9202139-21
NR5506--MA0035.3.Gata1	chr9	32592069	32592079	+	0.000	0.000	Merged-chr9-32592064-58
NR2013--MA1104.1.GATA6	chr15	64209455	64209467	-	0.000	0.000	Merged-chr15-64209410-54
NR2679--MA1104.1.GATA6	chr18	60502491	60502503	-	0.000	0.000	Merged-chr18-60502470-34
NR3141--MA0035.3.Gata1	chr2	90583736	90583746	-	0.000	0.000	Merged-chr2-90583818-37
NR5657--MA0036.3.GATA2	chr9	78024980	78024990	+	0.000	0.000	Merged-chr9-78024957-31
NR1360--MA0036.3.GATA2	chr13	5769691	5769701	-	0.000	0.000	Merged-chr13-5769839-23
NR5642--MA1104.1.GATA6	chr9	77592685	77592697	+	0.000	0.000	Merged-chr9-77592652-18
NR1436--MA0766.1.GATA5	chr13	43191941	43191948	-	0.000	0.000	Merged-chr13-43191968-21
NR5820--MA0035.3.Gata1	chrX	11753197	11753207	-	0.000	0.000	Merged-chrX-11753307-53
NR4494--MA0482.1.Gata4	chr6	41104184	41104194	-	0.000	0.000	Merged-chr6-41104184-15
NR2147--MA0766.1.GATA5	chr16	29856393	29856400	-	0.000	0.000	Merged-chr16-29856280-19
NR1960--MA0482.1.Gata4	chr15	25269748	25269758	-	0.000	0.000	Merged-chr15-25269773-79
NR5776--MA0766.1.GATA5	chr9	116138613	116138620	-	0.000	0.000	Merged-chr9-116138726-20
NR4435--MA0140.2.GATA1::TAL1	chr6	15726650	15726667	-	0.000	0.000	Merged-chr6-15726718-35
