#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR901--MA0508.2.PRDM1	chr19	32172665	32172674	+	0.000	0.000	Merged-chr19-32172725-56
NR154--MA0508.2.PRDM1	chr10	44381545	44381554	-	0.000	0.000	Merged-chr10-44381463-1
NR425--MA0508.2.PRDM1	chr12	113488058	113488067	-	0.000	0.000	Merged-chr12-113487885-37
NR1153--MA0508.2.PRDM1	chr3	130796716	130796725	+	0.000	0.000	Merged-chr3-130796721-21
NR1689--MA0508.2.PRDM1	chr8	88161505	88161514	-	0.000	0.000	Merged-chr8-88161496-26
NR55--MA0508.2.PRDM1	chr1	128103200	128103209	-	0.000	0.000	Merged-chr1-128103135-101
NR513--MA0508.2.PRDM1	chr13	109686229	109686238	+	0.000	0.000	Merged-chr13-109686286-1
NR494--MA0508.2.PRDM1	chr13	91033695	91033704	+	0.000	0.000	Merged-chr13-91033672-15
NR460--MA0508.2.PRDM1	chr13	30792391	30792400	-	0.000	0.000	Merged-chr13-30792464-54
NR731--MA0508.2.PRDM1	chr17	5893152	5893161	+	0.000	0.000	Merged-chr17-5893346-8
NR255--MA0508.2.PRDM1	chr11	20477808	20477817	+	0.000	0.000	Merged-chr11-20477652-51
NR983--MA0508.2.PRDM1	chr2	69862637	69862646	-	0.000	0.000	Merged-chr2-69862499-13
NR906--MA0508.2.PRDM1	chr19	34846599	34846608	-	0.000	0.000	Merged-chr19-34846685-64
NR1429--MA0508.2.PRDM1	chr6	29278874	29278883	+	0.000	0.000	Merged-chr6-29279043-26
NR330--MA0508.2.PRDM1	chr11	109744019	109744028	+	0.000	0.000	Merged-chr11-109744155-21
NR125--MA0508.2.PRDM1	chr1	192730830	192730839	+	0.000	0.000	Merged-chr1-192730717-13
NR1015--MA0508.2.PRDM1	chr2	118200040	118200049	+	0.000	0.000	Merged-chr2-118200163-35
NR377--MA0508.2.PRDM1	chr12	79540464	79540473	+	0.000	0.000	Merged-chr12-79540426-22
NR866--MA0508.2.PRDM1	chr18	84951560	84951569	+	0.000	0.000	Merged-chr18-84951669-87
NR247--MA0508.2.PRDM1	chr11	6628130	6628139	+	0.000	0.000	Merged-chr11-6628019-13
NR1137--MA0508.2.PRDM1	chr3	108781568	108781577	+	0.000	0.000	Merged-chr3-108781707-12
NR290--MA0508.2.PRDM1	chr11	72954003	72954012	-	0.000	0.000	Merged-chr11-72953852-64
NR561--MA0508.2.PRDM1	chr14	49221841	49221850	+	0.000	0.000	Merged-chr14-49222035-53
NR39--MA0508.2.PRDM1	chr1	95605707	95605716	+	0.000	0.000	Merged-chr1-95605725-17
NR226--MA0508.2.PRDM1	chr10	121427387	121427396	-	0.000	0.000	Merged-chr10-121427344-22
NR478--MA0508.2.PRDM1	chr13	61788299	61788308	+	0.000	0.000	Merged-chr13-61788395-14
NR587--MA0508.2.PRDM1	chr14	75516412	75516421	-	0.000	0.000	Merged-chr14-75516404-45
NR18--MA0508.2.PRDM1	chr1	66941078	66941087	-	0.000	0.000	Merged-chr1-66941170-13
NR109--MA0508.2.PRDM1	chr1	180766682	180766691	+	0.000	0.000	Merged-chr1-180766596-26
NR423--MA0508.2.PRDM1	chr12	112823493	112823502	+	0.000	0.000	Merged-chr12-112823453-38
NR579--MA0508.2.PRDM1	chr14	65806100	65806109	+	0.000	0.000	Merged-chr14-65806099-56
NR797--MA0508.2.PRDM1	chr17	88038451	88038460	+	0.000	0.000	Merged-chr17-88038382-13
NR383--MA0508.2.PRDM1	chr12	84451301	84451310	-	0.000	0.000	Merged-chr12-84451236-79
NR306--MA0508.2.PRDM1	chr11	87748828	87748837	+	0.000	0.000	Merged-chr11-87748868-6
NR287--MA0508.2.PRDM1	chr11	70789449	70789458	-	0.000	0.000	Merged-chr11-70789509-26
NR558--MA0508.2.PRDM1	chr14	47476898	47476907	+	0.000	0.000	Merged-chr14-47476839-9
NR319--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR428--MA0508.2.PRDM1	chr12	114434643	114434652	-	0.000	0.000	Merged-chr12-114434753-22
NR808--MA0508.2.PRDM1	chr18	12972142	12972151	+	0.000	0.000	Merged-chr18-12972199-6
NR123--MA0508.2.PRDM1	chr1	191780578	191780587	+	0.000	0.000	Merged-chr1-191780513-20
NR375--MA0508.2.PRDM1	chr12	77074625	77074634	-	0.000	0.000	Merged-chr12-77074794-6
NR136--MA0508.2.PRDM1	chr10	14016587	14016596	-	0.000	0.000	Merged-chr10-14016576-40
NR407--MA0508.2.PRDM1	chr12	102877476	102877485	-	0.000	0.000	Merged-chr12-102877557-6
NR1231--MA0508.2.PRDM1	chr4	59230659	59230668	+	0.000	0.000	Merged-chr4-59230603-11
NR149--MA0508.2.PRDM1	chr10	39908940	39908949	-	0.000	0.000	Merged-chr10-39908965-34
NR1754--MA0508.2.PRDM1	chr9	60991674	60991683	+	0.000	0.000	Merged-chr9-60991715-48
NR1720--MA0508.2.PRDM1	chr8	128549957	128549966	-	0.000	0.000	Merged-chr8-128549994-56
NR638--MA0508.2.PRDM1	chr15	66561049	66561058	+	0.000	0.000	Merged-chr15-66561010-60
NR476--MA0508.2.PRDM1	chr13	58158250	58158259	-	0.000	0.000	Merged-chr13-58158134-148
NR128--MA0508.2.PRDM1	chr10	8056067	8056076	+	0.000	0.000	Merged-chr10-8056065-1
NR1462--MA0508.2.PRDM1	chr6	83718295	83718304	+	0.000	0.000	Merged-chr6-83718285-22
NR1842--MA0508.2.PRDM1	chrX	101429573	101429582	+	0.000	0.000	Merged-chrX-101429503-77
NR1441--MA0508.2.PRDM1	chr6	50542796	50542805	+	0.000	0.000	Merged-chr6-50542752-2
NR197--MA0508.2.PRDM1	chr10	96118272	96118281	-	0.000	0.000	Merged-chr10-96118246-10
NR72--MA0508.2.PRDM1	chr1	143653899	143653908	+	0.000	0.000	Merged-chr1-143653917-44
NR1781--MA0508.2.PRDM1	chr9	83023896	83023905	-	0.000	0.000	Merged-chr9-83023833-29
NR1704--MA0508.2.PRDM1	chr8	107574915	107574924	-	0.000	0.000	Merged-chr8-107575004-5
NR1685--MA0508.2.PRDM1	chr8	84601590	84601599	-	0.000	0.000	Merged-chr8-84601669-24
NR208--MA0508.2.PRDM1	chr10	111010665	111010674	+	0.000	0.000	Merged-chr10-111010753-5
NR1608--MA0508.2.PRDM1	chr7	114817537	114817546	+	0.000	0.000	Merged-chr7-114817676-52
NR189--MA0508.2.PRDM1	chr10	88826719	88826728	-	0.000	0.000	Merged-chr10-88826786-54
NR298--MA0508.2.PRDM1	chr11	82048303	82048312	-	0.000	0.000	Merged-chr11-82048200-23
NR1303--MA0508.2.PRDM1	chr4	147808609	147808618	+	0.000	0.000	Merged-chr4-147808670-28
NR1284--MA0508.2.PRDM1	chr4	134362888	134362897	+	0.000	0.000	Merged-chr4-134362784-33
NR1555--MA0508.2.PRDM1	chr7	25380086	25380095	+	0.000	0.000	Merged-chr7-25379992-53
NR1412--MA0508.2.PRDM1	chr5	143518123	143518132	+	0.000	0.000	Merged-chr5-143518064-68
NR1664--MA0508.2.PRDM1	chr8	46030337	46030346	-	0.000	0.000	Merged-chr8-46030343-32
NR168--MA0508.2.PRDM1	chr10	62544539	62544548	-	0.000	0.000	Merged-chr10-62544557-11
NR1839--MA0508.2.PRDM1	chrX	96130406	96130415	-	0.000	0.000	Merged-chrX-96130578-90
NR1154--MA0508.2.PRDM1	chr3	131126041	131126050	-	0.000	0.000	Merged-chr3-131125958-32
NR992--MA0508.2.PRDM1	chr2	90847368	90847377	-	0.000	0.000	Merged-chr2-90847182-63
NR1120--MA0508.2.PRDM1	chr3	89730749	89730758	-	0.000	0.000	Merged-chr3-89730861-61
NR1513--MA0508.2.PRDM1	chr6	129406200	129406209	+	0.000	0.000	Merged-chr6-129406250-15
NR1765--MA0508.2.PRDM1	chr9	68966890	68966899	+	0.000	0.000	Merged-chr9-68966744-26
NR1398--MA0508.2.PRDM1	chr5	120116547	120116556	-	0.000	0.000	Merged-chr5-120116585-62
NR1526--MA0508.2.PRDM1	chr6	142571507	142571516	-	0.000	0.000	Merged-chr6-142571386-44
NR950--MA0508.2.PRDM1	chr2	24962298	24962307	+	0.000	0.000	Merged-chr2-24962468-44
NR1125--MA0508.2.PRDM1	chr3	97076594	97076603	+	0.000	0.000	Merged-chr3-97076384-70
NR692--MA0508.2.PRDM1	chr16	36598480	36598489	+	0.000	0.000	Merged-chr16-36598490-46
NR1377--MA0508.2.PRDM1	chr5	105053694	105053703	-	0.000	0.000	Merged-chr5-105053656-75
NR820--MA0508.2.PRDM1	chr18	50053409	50053418	+	0.000	0.000	Merged-chr18-50053279-83
NR1757--MA0508.2.PRDM1	chr9	63711960	63711969	+	0.000	0.000	Merged-chr9-63712041-20
NR1343--MA0508.2.PRDM1	chr5	41768503	41768512	+	0.000	0.000	Merged-chr5-41768605-34
NR1200--MA0508.2.PRDM1	chr3	157627581	157627590	-	0.000	0.000	Merged-chr3-157627729-20
NR1452--MA0508.2.PRDM1	chr6	67266807	67266816	+	0.000	0.000	Merged-chr6-67267043-98
NR671--MA0508.2.PRDM1	chr16	14439460	14439469	-	0.000	0.000	Merged-chr16-14439328-12
NR1085--MA0508.2.PRDM1	chr3	30975577	30975586	+	0.000	0.000	Merged-chr3-30975540-11
NR1213--MA0508.2.PRDM1	chr4	16102206	16102215	+	0.000	0.000	Merged-chr4-16102324-55
NR1736--MA0508.2.PRDM1	chr9	37552767	37552776	+	0.000	0.000	Merged-chr9-37552724-59
NR432--MA0508.2.PRDM1	chr12	115812900	115812909	-	0.000	0.000	Merged-chr12-115813006-23
NR1574--MA0508.2.PRDM1	chr7	72275540	72275549	-	0.000	0.000	Merged-chr7-72275636-59
NR1160--MA0508.2.PRDM1	chr3	135318485	135318494	-	0.000	0.000	Merged-chr3-135318613-3
NR1749--MA0508.2.PRDM1	chr9	53806945	53806954	+	0.000	0.000	Merged-chr9-53806903-27
NR1587--MA0508.2.PRDM1	chr7	90074607	90074616	-	0.000	0.000	Merged-chr7-90074700-23
NR900--MA0508.2.PRDM1	chr19	32107935	32107944	-	0.000	0.000	Merged-chr19-32107977-56
NR424--MA0508.2.PRDM1	chr12	113155326	113155335	+	0.000	0.000	Merged-chr12-113155292-10
NR881--MA0508.2.PRDM1	chr19	10747842	10747851	+	0.000	0.000	Merged-chr19-10747819-69
NR676--MA0508.2.PRDM1	chr16	24641660	24641669	+	0.000	0.000	Merged-chr16-24641606-21
NR1295--MA0508.2.PRDM1	chr4	145300435	145300444	+	0.000	0.000	Merged-chr4-145300303-61
NR371--MA0508.2.PRDM1	chr12	73598363	73598372	-	0.000	0.000	Merged-chr12-73598343-51
NR642--MA0508.2.PRDM1	chr15	72859553	72859562	+	0.000	0.000	Merged-chr15-72859470-25
NR751--MA0508.2.PRDM1	chr17	29606460	29606469	-	0.000	0.000	Merged-chr17-29606605-11
NR1707--MA0508.2.PRDM1	chr8	115232602	115232611	+	0.000	0.000	Merged-chr8-115232618-16
NR1022--MA0508.2.PRDM1	chr2	126502201	126502210	+	0.000	0.000	Merged-chr2-126502274-8
NR1688--MA0508.2.PRDM1	chr8	86891616	86891625	-	0.000	0.000	Merged-chr8-86891702-1
NR54--MA0508.2.PRDM1	chr1	127813050	127813059	-	0.000	0.000	Merged-chr1-127813157-23
NR384--MA0508.2.PRDM1	chr12	84784643	84784652	+	0.000	0.000	Merged-chr12-84784700-21
NR1274--MA0508.2.PRDM1	chr4	128993193	128993202	-	0.000	0.000	Merged-chr4-128993353-48
NR1069--MA0508.2.PRDM1	chr2	180589440	180589449	+	0.000	0.000	Merged-chr2-180589507-64
NR1797--MA0508.2.PRDM1	chr9	96350803	96350812	-	0.000	0.000	Merged-chr9-96350613-81
NR350--MA0508.2.PRDM1	chr12	15811827	15811836	-	0.000	0.000	Merged-chr12-15811908-21
NR1306--MA0508.2.PRDM1	chr4	149144559	149144568	+	0.000	0.000	Merged-chr4-149144622-34
NR1287--MA0508.2.PRDM1	chr4	138222591	138222600	-	0.000	0.000	Merged-chr4-138222577-29
NR982--MA0508.2.PRDM1	chr2	68430727	68430736	-	0.000	0.000	Merged-chr2-68430660-54
NR777--MA0508.2.PRDM1	chr17	56269294	56269303	-	0.000	0.000	Merged-chr17-56269390-41
NR1319--MA0508.2.PRDM1	chr5	8670320	8670329	+	0.000	0.000	Merged-chr5-8670313-1
NR220--MA0508.2.PRDM1	chr10	117393427	117393436	-	0.000	0.000	Merged-chr10-117393432-68
NR472--MA0508.2.PRDM1	chr13	48513373	48513382	+	0.000	0.000	Merged-chr13-48513320-57
NR46--MA0508.2.PRDM1	chr1	105790531	105790540	+	0.000	0.000	Merged-chr1-105790569-8
NR899--MA0508.2.PRDM1	chr19	31910536	31910545	-	0.000	0.000	Merged-chr19-31910490-12
NR1375--MA0508.2.PRDM1	chr5	103760624	103760633	+	0.000	0.000	Merged-chr5-103760727-77
NR342--MA0508.2.PRDM1	chr11	121039431	121039440	-	0.000	0.000	Merged-chr11-121039238-62
NR1027--MA0508.2.PRDM1	chr2	132264047	132264056	-	0.000	0.000	Merged-chr2-132264143-23
NR59--MA0508.2.PRDM1	chr1	131051516	131051525	+	0.000	0.000	Merged-chr1-131051393-11
NR865--MA0508.2.PRDM1	chr18	84857104	84857113	+	0.000	0.000	Merged-chr18-84857209-14
NR1279--MA0508.2.PRDM1	chr4	130900038	130900047	+	0.000	0.000	Merged-chr4-130900085-53
NR180--MA0508.2.PRDM1	chr10	77515728	77515737	+	0.000	0.000	Merged-chr10-77515813-50
NR722--MA0508.2.PRDM1	chr16	92443872	92443881	-	0.000	0.000	Merged-chr16-92443749-37
NR1136--MA0508.2.PRDM1	chr3	106545044	106545053	-	0.000	0.000	Merged-chr3-106544962-40
NR626--MA0508.2.PRDM1	chr15	37436177	37436186	-	0.000	0.000	Merged-chr15-37436235-28
NR464--MA0508.2.PRDM1	chr13	34163153	34163162	+	0.000	0.000	Merged-chr13-34163217-77
NR1149--MA0508.2.PRDM1	chr3	123385939	123385948	+	0.000	0.000	Merged-chr3-123385920-64
NR321--MA0508.2.PRDM1	chr11	104667628	104667637	-	0.000	0.000	Merged-chr11-104667644-45
NR844--MA0508.2.PRDM1	chr18	75341879	75341888	+	0.000	0.000	Merged-chr18-75341997-14
NR1529--MA0508.2.PRDM1	chr6	143067038	143067047	-	0.000	0.000	Merged-chr6-143067094-13
NR430--MA0508.2.PRDM1	chr12	115171922	115171931	-	0.000	0.000	Merged-chr12-115171864-49
NR953--MA0508.2.PRDM1	chr2	29054435	29054444	+	0.000	0.000	Merged-chr2-29054435-74
NR1096--MA0508.2.PRDM1	chr3	59260876	59260885	-	0.000	0.000	Merged-chr3-59260932-51
NR17--MA0508.2.PRDM1	chr1	66279478	66279487	+	0.000	0.000	Merged-chr1-66279555-43
NR281--MA0508.2.PRDM1	chr11	58189826	58189835	+	0.000	0.000	Merged-chr11-58189839-18
NR347--MA0508.2.PRDM1	chr12	8500050	8500059	+	0.000	0.000	Merged-chr12-8499918-111
NR185--MA0508.2.PRDM1	chr10	84917552	84917561	-	0.000	0.000	Merged-chr10-84917565-76
NR979--MA0508.2.PRDM1	chr2	62643623	62643632	-	0.000	0.000	Merged-chr2-62643625-36
NR294--MA0508.2.PRDM1	chr11	78328290	78328299	-	0.000	0.000	Merged-chr11-78328473-53
NR565--MA0508.2.PRDM1	chr14	53794865	53794874	+	0.000	0.000	Merged-chr14-53794699-13
NR836--MA0508.2.PRDM1	chr18	66519640	66519649	+	0.000	0.000	Merged-chr18-66519602-50
NR422--MA0508.2.PRDM1	chr12	112823444	112823453	-	0.000	0.000	Merged-chr12-112823453-38
NR469--MA0508.2.PRDM1	chr13	41381567	41381576	-	0.000	0.000	Merged-chr13-41381704-103
NR531--MA0508.2.PRDM1	chr14	18271189	18271198	-	0.000	0.000	Merged-chr14-18271014-66
NR326--MA0508.2.PRDM1	chr11	108036915	108036924	-	0.000	0.000	Merged-chr11-108036756-13
NR706--MA0508.2.PRDM1	chr16	52468480	52468489	+	0.000	0.000	Merged-chr16-52468577-24
NR305--MA0508.2.PRDM1	chr11	87426968	87426977	+	0.000	0.000	Merged-chr11-87426829-72
NR491--MA0508.2.PRDM1	chr13	83649954	83649963	+	0.000	0.000	Merged-chr13-83649966-15
NR937--MA0508.2.PRDM1	chr2	13672643	13672652	-	0.000	0.000	Merged-chr2-13672808-37
NR265--MA0508.2.PRDM1	chr11	32324609	32324618	-	0.000	0.000	Merged-chr11-32324772-27
NR536--MA0508.2.PRDM1	chr14	26668399	26668408	-	0.000	0.000	Merged-chr14-26668302-1
NR897--MA0508.2.PRDM1	chr19	26752996	26753005	-	0.000	0.000	Merged-chr19-26752841-15
NR1631--MA0508.2.PRDM1	chr7	130727039	130727048	-	0.000	0.000	Merged-chr7-130727119-52
NR406--MA0508.2.PRDM1	chr12	102725355	102725364	+	0.000	0.000	Merged-chr12-102725313-9
NR244--MA0508.2.PRDM1	chr11	4804243	4804252	+	0.000	0.000	Merged-chr11-4804243-58
NR515--MA0508.2.PRDM1	chr13	110564221	110564230	+	0.000	0.000	Merged-chr13-110564159-46
NR496--MA0508.2.PRDM1	chr13	93785316	93785325	-	0.000	0.000	Merged-chr13-93785385-35
NR101--MA0508.2.PRDM1	chr1	176862417	176862426	-	0.000	0.000	Merged-chr1-176862345-25
NR419--MA0508.2.PRDM1	chr12	110381461	110381470	-	0.000	0.000	Merged-chr12-110381552-59
NR191--MA0508.2.PRDM1	chr10	93938811	93938820	+	0.000	0.000	Merged-chr10-93938916-38
NR257--MA0508.2.PRDM1	chr11	21549844	21549853	-	0.000	0.000	Merged-chr11-21549629-38
NR637--MA0508.2.PRDM1	chr15	66461882	66461891	-	0.000	0.000	Merged-chr15-66462031-27
NR1331--MA0508.2.PRDM1	chr5	20945502	20945511	-	0.000	0.000	Merged-chr5-20945424-56
NR1440--MA0508.2.PRDM1	chr6	50416936	50416945	+	0.000	0.000	Merged-chr6-50417055-62
NR1711--MA0508.2.PRDM1	chr8	122987330	122987339	+	0.000	0.000	Merged-chr8-122987167-32
NR1692--MA0508.2.PRDM1	chr8	88362331	88362340	+	0.000	0.000	Merged-chr8-88362163-113
NR196--MA0508.2.PRDM1	chr10	95297816	95297825	-	0.000	0.000	Merged-chr10-95297882-9
NR1833--MA0508.2.PRDM1	chrX	70385620	70385629	+	0.000	0.000	Merged-chrX-70385731-95
NR337--MA0508.2.PRDM1	chr11	116306593	116306602	+	0.000	0.000	Merged-chr11-116306675-50
NR446--MA0508.2.PRDM1	chr13	6633782	6633791	-	0.000	0.000	Merged-chr13-6633671-76
NR1703--MA0508.2.PRDM1	chr8	107504196	107504205	+	0.000	0.000	Merged-chr8-107504298-30
NR459--MA0508.2.PRDM1	chr13	30792399	30792408	+	0.000	0.000	Merged-chr13-30792464-54
NR297--MA0508.2.PRDM1	chr11	80666403	80666412	+	0.000	0.000	Merged-chr11-80666360-28
NR568--MA0508.2.PRDM1	chr14	55644464	55644473	+	0.000	0.000	Merged-chr14-55644519-17
NR329--MA0508.2.PRDM1	chr11	109722895	109722904	-	0.000	0.000	Merged-chr11-109722883-5
NR438--MA0508.2.PRDM1	chr12	117995044	117995053	-	0.000	0.000	Merged-chr12-117995119-48
NR1262--MA0508.2.PRDM1	chr4	101458550	101458559	+	0.000	0.000	Merged-chr4-101458526-22
NR1480--MA0508.2.PRDM1	chr6	99064435	99064444	-	0.000	0.000	Merged-chr6-99064474-4
NR1751--MA0508.2.PRDM1	chr9	57990971	57990980	+	0.000	0.000	Merged-chr9-57990805-40
NR1403--MA0508.2.PRDM1	chr5	124873115	124873124	+	0.000	0.000	Merged-chr5-124873220-16
NR1512--MA0508.2.PRDM1	chr6	129366092	129366101	+	0.000	0.000	Merged-chr6-129366136-25
NR159--MA0508.2.PRDM1	chr10	53596852	53596861	-	0.000	0.000	Merged-chr10-53596886-150
NR1416--MA0508.2.PRDM1	chr5	146882603	146882612	-	0.000	0.000	Merged-chr5-146882424-24
NR268--MA0508.2.PRDM1	chr11	43379770	43379779	+	0.000	0.000	Merged-chr11-43379857-7
NR1525--MA0508.2.PRDM1	chr6	140708293	140708302	-	0.000	0.000	Merged-chr6-140708216-59
NR1363--MA0508.2.PRDM1	chr5	77148319	77148328	+	0.000	0.000	Merged-chr5-77148298-3
NR138--MA0508.2.PRDM1	chr10	21188087	21188096	+	0.000	0.000	Merged-chr10-21187975-21
NR1743--MA0508.2.PRDM1	chr9	43743182	43743191	+	0.000	0.000	Merged-chr9-43743133-2
NR1124--MA0508.2.PRDM1	chr3	96557067	96557076	-	0.000	0.000	Merged-chr3-96557157-22
NR962--MA0508.2.PRDM1	chr2	34204998	34205007	-	0.000	0.000	Merged-chr2-34204759-60
NR1581--MA0508.2.PRDM1	chr7	80033554	80033563	+	0.000	0.000	Merged-chr7-80033388-28
NR13--MA0508.2.PRDM1	chr1	43562156	43562165	+	0.000	0.000	Merged-chr1-43562031-1
NR1408--MA0508.2.PRDM1	chr5	137746821	137746830	+	0.000	0.000	Merged-chr5-137746695-8
NR1560--MA0508.2.PRDM1	chr7	29908552	29908561	-	0.000	0.000	Merged-chr7-29908489-59
NR1464--MA0508.2.PRDM1	chr6	86545344	86545353	-	0.000	0.000	Merged-chr6-86545449-8
NR82--MA0508.2.PRDM1	chr1	156673798	156673807	-	0.000	0.000	Merged-chr1-156673751-1
NR1639--MA0508.2.PRDM1	chr7	139169267	139169276	-	0.000	0.000	Merged-chr7-139169350-23
NR792--MA0508.2.PRDM1	chr17	86034443	86034452	+	0.000	0.000	Merged-chr17-86034509-12
NR920--MA0508.2.PRDM1	chr19	53035505	53035514	-	0.000	0.000	Merged-chr19-53035588-13
NR1063--MA0508.2.PRDM1	chr2	170400917	170400926	-	0.000	0.000	Merged-chr2-170400933-1
NR95--MA0508.2.PRDM1	chr1	171412291	171412300	+	0.000	0.000	Merged-chr1-171412217-14
NR1714--MA0508.2.PRDM1	chr8	125387329	125387338	+	0.000	0.000	Merged-chr8-125387375-1
NR1509--MA0508.2.PRDM1	chr6	125541002	125541011	+	0.000	0.000	Merged-chr6-125540912-17
NR61--MA0508.2.PRDM1	chr1	131821018	131821027	-	0.000	0.000	Merged-chr1-131821005-30
NR1552--MA0508.2.PRDM1	chr7	19004028	19004037	+	0.000	0.000	Merged-chr7-19004188-46
NR880--MA0508.2.PRDM1	chr19	9911610	9911619	+	0.000	0.000	Merged-chr19-9911533-24
NR1565--MA0508.2.PRDM1	chr7	49088529	49088538	+	0.000	0.000	Merged-chr7-49088536-6
NR40--MA0508.2.PRDM1	chr1	95657495	95657504	-	0.000	0.000	Merged-chr1-95657390-37
NR370--MA0508.2.PRDM1	chr12	70995479	70995488	+	0.000	0.000	Merged-chr12-70995410-19
NR1260--MA0508.2.PRDM1	chr4	101194281	101194290	-	0.000	0.000	Merged-chr4-101194365-30
NR1578--MA0508.2.PRDM1	chr7	74459300	74459309	-	0.000	0.000	Merged-chr7-74459467-35
NR1706--MA0508.2.PRDM1	chr8	109863613	109863622	-	0.000	0.000	Merged-chr8-109863558-21
NR1687--MA0508.2.PRDM1	chr8	86864556	86864565	+	0.000	0.000	Merged-chr8-86864748-39
NR925--MA0508.2.PRDM1	chr19	55260853	55260862	+	0.000	0.000	Merged-chr19-55260920-21
NR763--MA0508.2.PRDM1	chr17	36042856	36042865	-	0.000	0.000	Merged-chr17-36042760-57
NR1653--MA0508.2.PRDM1	chr8	25948927	25948936	+	0.000	0.000	Merged-chr8-25949044-65
NR620--MA0508.2.PRDM1	chr15	25844323	25844332	-	0.000	0.000	Merged-chr15-25844262-3
NR1034--MA0508.2.PRDM1	chr2	145233990	145233999	+	0.000	0.000	Merged-chr2-145234039-59
NR1286--MA0508.2.PRDM1	chr4	137861612	137861621	-	0.000	0.000	Merged-chr4-137861569-3
NR7--MA0508.2.PRDM1	chr1	36571838	36571847	-	0.000	0.000	Merged-chr1-36571820-13
NR1143--MA0508.2.PRDM1	chr3	116861450	116861459	-	0.000	0.000	Merged-chr3-116861625-66
NR981--MA0508.2.PRDM1	chr2	65337991	65338000	+	0.000	0.000	Merged-chr2-65337948-45
NR633--MA0508.2.PRDM1	chr15	61983452	61983461	+	0.000	0.000	Merged-chr15-61983458-31
NR79--MA0508.2.PRDM1	chr1	155505876	155505885	-	0.000	0.000	Merged-chr1-155505844-22
NR742--MA0508.2.PRDM1	chr17	22352994	22353003	+	0.000	0.000	Merged-chr17-22353026-21
NR1090--MA0508.2.PRDM1	chr3	37257754	37257763	+	0.000	0.000	Merged-chr3-37257876-54
NR1156--MA0508.2.PRDM1	chr3	132927760	132927769	+	0.000	0.000	Merged-chr3-132927951-20
NR994--MA0508.2.PRDM1	chr2	92055818	92055827	+	0.000	0.000	Merged-chr2-92055769-38
NR580--MA0508.2.PRDM1	chr14	66258008	66258017	+	0.000	0.000	Merged-chr14-66257843-39
NR1788--MA0508.2.PRDM1	chr9	91362238	91362247	+	0.000	0.000	Merged-chr9-91362188-45
NR1374--MA0508.2.PRDM1	chr5	103437887	103437896	-	0.000	0.000	Merged-chr5-103437917-3
