#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR812--MA0002.2.RUNX1	chr10	67065738	67065748	+	0.000	0.000	Merged-chr10-67065679-35
NR1782--MA0511.2.RUNX2	chr12	99406443	99406451	+	0.000	0.000	Merged-chr12-99406415-11
NR2923--MA0002.2.RUNX1	chr15	86061967	86061977	+	0.000	0.000	Merged-chr15-86062195-14
NR1848--MA0511.2.RUNX2	chr12	110454471	110454479	-	0.000	0.000	Merged-chr12-110454424-31
NR5394--MA0511.2.RUNX2	chr4	98040364	98040372	+	0.000	0.000	Merged-chr4-98040330-51
NR650--MA0002.2.RUNX1	chr10	17565506	17565516	+	0.000	0.000	Merged-chr10-17565414-37
NR3015--MA0002.2.RUNX1	chr16	11505571	11505581	+	0.000	0.000	Merged-chr16-11505551-12
NR445--MA0002.2.RUNX1	chr1	156408248	156408258	+	0.000	0.000	Merged-chr1-156408256-35
NR5251--MA0511.2.RUNX2	chr4	40876126	40876134	+	0.000	0.000	Merged-chr4-40876034-58
NR4170--MA0002.2.RUNX1	chr19	59208599	59208609	+	0.000	0.000	Merged-chr19-59208711-26
NR4712--MA0002.2.RUNX1	chr2	167368449	167368459	+	0.000	0.000	Merged-chr2-167368562-3
NR7498--MA0002.2.RUNX1	chr8	116636099	116636109	-	0.000	0.000	Merged-chr8-116636119-54
NR7769--MA0002.2.RUNX1	chr9	58131864	58131874	-	0.000	0.000	Merged-chr9-58131900-14
NR4077--MA0511.2.RUNX2	chr19	34500982	34500990	+	0.000	0.000	Merged-chr19-34500926-32
NR52--MA0511.2.RUNX2	chr1	36025101	36025109	-	0.000	0.000	Merged-chr1-36025179-31
NR6915--MA0002.2.RUNX1	chr7	80828607	80828617	-	0.000	0.000	Merged-chr7-80828687-47
NR4693--MA0002.2.RUNX1	chr2	164544938	164544948	-	0.000	0.000	Merged-chr2-164544892-36
NR7626--MA0002.2.RUNX1	chr9	7510086	7510096	+	0.000	0.000	Merged-chr9-7510063-49
NR5618--MA0684.1.RUNX3	chr4	148102321	148102330	-	0.000	0.000	Merged-chr4-148102321-24
NR3667--MA0684.1.RUNX3	chr17	80221494	80221503	+	0.000	0.000	Merged-chr17-80221516-11
NR19--MA0002.2.RUNX1	chr1	16656912	16656922	+	0.000	0.000	Merged-chr1-16656979-64
NR8009--MA0684.1.RUNX3	chr9	116338496	116338505	-	0.000	0.000	Merged-chr9-116338340-72
NR7484--MA0684.1.RUNX3	chr8	114801886	114801895	-	0.000	0.000	Merged-chr8-114801884-47
NR4550--MA0002.2.RUNX1	chr2	128544656	128544666	-	0.000	0.000	Merged-chr2-128544786-45
NR2870--MA0002.2.RUNX1	chr15	74709455	74709465	-	0.000	0.000	Merged-chr15-74709474-59
NR7878--MA0002.2.RUNX1	chr9	92274608	92274618	+	0.000	0.000	Merged-chr9-92274591-56
NR7007--MA0002.2.RUNX1	chr7	110796768	110796778	+	0.000	0.000	Merged-chr7-110796753-46
NR7834--MA0511.2.RUNX2	chr9	80070226	80070234	-	0.000	0.000	Merged-chr9-80070269-16
NR5678--MA0511.2.RUNX2	chr5	3363603	3363611	-	0.000	0.000	Merged-chr5-3363536-37
NR7193--MA0002.2.RUNX1	chr8	10006791	10006801	+	0.000	0.000	Merged-chr8-10006973-74
NR7464--MA0002.2.RUNX1	chr8	109694114	109694124	+	0.000	0.000	Merged-chr8-109694210-14
NR62--MA0002.2.RUNX1	chr1	37327569	37327579	+	0.000	0.000	Merged-chr1-37327470-23
NR2251--MA0002.2.RUNX1	chr13	101632895	101632905	-	0.000	0.000	Merged-chr13-101632965-14
NR5579--MA0002.2.RUNX1	chr4	141862149	141862159	-	0.000	0.000	Merged-chr4-141862091-43
NR1077--MA0002.2.RUNX1	chr11	3371444	3371454	+	0.000	0.000	Merged-chr11-3371528-30
NR6610--MA0002.2.RUNX1	chr6	129997722	129997732	-	0.000	0.000	Merged-chr6-129997694-33
NR4930--MA0002.2.RUNX1	chr3	93556099	93556109	+	0.000	0.000	Merged-chr3-93556036-11
NR7050--MA0002.2.RUNX1	chr7	118499181	118499191	+	0.000	0.000	Merged-chr7-118499270-20
NR3091--MA0684.1.RUNX3	chr16	32751018	32751027	+	0.000	0.000	Merged-chr16-32750827-48
NR4040--MA0002.2.RUNX1	chr19	25002981	25002991	+	0.000	0.000	Merged-chr19-25002971-20
NR4977--MA0002.2.RUNX1	chr3	104641290	104641300	-	0.000	0.000	Merged-chr3-104641156-30
NR5565--MA0684.1.RUNX3	chr4	137854093	137854102	+	0.000	0.000	Merged-chr4-137854061-36
NR1827--MA0511.2.RUNX2	chr12	107047452	107047460	-	0.000	0.000	Merged-chr12-107047336-65
NR3071--MA0002.2.RUNX1	chr16	27399936	27399946	+	0.000	0.000	Merged-chr16-27399845-36
NR7324--MA0511.2.RUNX2	chr8	69749745	69749753	+	0.000	0.000	Merged-chr8-69749904-57
NR1457--MA0002.2.RUNX1	chr11	104582887	104582897	+	0.000	0.000	Merged-chr11-104582835-39
NR2760--MA0684.1.RUNX3	chr15	37461457	37461466	+	0.000	0.000	Merged-chr15-37461428-38
NR5151--MA0684.1.RUNX3	chr3	145618401	145618410	+	0.000	0.000	Merged-chr3-145618462-44
NR5422--MA0684.1.RUNX3	chr4	108987530	108987539	-	0.000	0.000	Merged-chr4-108987548-41
NR900--MA0002.2.RUNX1	chr10	84632083	84632093	-	0.000	0.000	Merged-chr10-84632170-33
NR7576--MA0511.2.RUNX2	chr8	125667473	125667481	-	0.000	0.000	Merged-chr8-125667402-39
NR1314--MA0002.2.RUNX1	chr11	75336850	75336860	+	0.000	0.000	Merged-chr11-75337042-92
NR5025--MA0511.2.RUNX2	chr3	122721655	122721663	-	0.000	0.000	Merged-chr3-122721694-22
NR7477--MA0002.2.RUNX1	chr8	111967479	111967489	+	0.000	0.000	Merged-chr8-111967453-22
NR75--MA0002.2.RUNX1	chr1	40236408	40236418	-	0.000	0.000	Merged-chr1-40236250-26
NR7748--MA0002.2.RUNX1	chr9	55126467	55126477	+	0.000	0.000	Merged-chr9-55126346-49
NR824--MA0684.1.RUNX3	chr10	68036463	68036472	+	0.000	0.000	Merged-chr10-68036383-95
NR1566--MA0002.2.RUNX1	chr12	4405487	4405497	-	0.000	0.000	Merged-chr12-4405526-4
NR632--MA0511.2.RUNX2	chr10	13035378	13035386	-	0.000	0.000	Merged-chr10-13035332-21
NR2992--MA0002.2.RUNX1	chr16	8459375	8459385	-	0.000	0.000	Merged-chr16-8459319-22
NR1046--MA0511.2.RUNX2	chr10	122544545	122544553	-	0.000	0.000	Merged-chr10-122544406-31
NR5178--MA0002.2.RUNX1	chr3	154778979	154778989	-	0.000	0.000	Merged-chr3-154778992-62
NR3498--MA0002.2.RUNX1	chr17	36844430	36844440	+	0.000	0.000	Merged-chr17-36844405-20
NR3103--MA0002.2.RUNX1	chr16	35742395	35742405	+	0.000	0.000	Merged-chr16-35742622-74
NR7192--MA0684.1.RUNX3	chr8	8695503	8695512	-	0.000	0.000	Merged-chr8-8695569-9
NR7734--MA0684.1.RUNX3	chr9	50537442	50537451	+	0.000	0.000	Merged-chr9-50537430-19
NR884--MA0511.2.RUNX2	chr10	80763638	80763646	+	0.000	0.000	Merged-chr10-80763655-40
NR3232--MA0684.1.RUNX3	chr16	84800041	84800050	+	0.000	0.000	Merged-chr16-84800124-30
NR3027--MA0684.1.RUNX3	chr16	14088427	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR785--MA0002.2.RUNX1	chr10	60162574	60162584	+	0.000	0.000	Merged-chr10-60162645-38
NR1347--MA0684.1.RUNX3	chr11	79130083	79130092	+	0.000	0.000	Merged-chr11-79129992-68
NR4009--MA0684.1.RUNX3	chr19	14620505	14620514	-	0.000	0.000	Merged-chr19-14620634-30
NR5657--MA0511.2.RUNX2	chr4	150921506	150921514	+	0.000	0.000	Merged-chr4-150921425-28
NR741--MA0511.2.RUNX2	chr10	40969865	40969873	-	0.000	0.000	Merged-chr10-40969775-14
NR3977--MA0511.2.RUNX2	chr19	5568132	5568140	-	0.000	0.000	Merged-chr19-5567991-110
NR6097--MA0511.2.RUNX2	chr5	124034658	124034666	+	0.000	0.000	Merged-chr5-124034642-47
NR7509--MA0002.2.RUNX1	chr8	117395352	117395362	+	0.000	0.000	Merged-chr8-117395323-13
NR3279--MA0684.1.RUNX3	chr16	92818757	92818766	+	0.000	0.000	Merged-chr16-92818707-55
NR7794--MA0511.2.RUNX2	chr9	66124944	66124952	+	0.000	0.000	Merged-chr9-66124768-54
NR3136--MA0684.1.RUNX3	chr16	44727677	44727686	-	0.000	0.000	Merged-chr16-44727692-16
NR5415--MA0002.2.RUNX1	chr4	106598649	106598659	+	0.000	0.000	Merged-chr4-106598618-21
NR5100--MA0511.2.RUNX2	chr3	137954548	137954556	+	0.000	0.000	Merged-chr3-137954430-54
NR1264--MA0511.2.RUNX2	chr11	64116920	64116928	-	0.000	0.000	Merged-chr11-64116814-48
NR3659--MA0684.1.RUNX3	chr17	79603669	79603678	+	0.000	0.000	Merged-chr17-79603742-19
NR4912--MA0511.2.RUNX2	chr3	88491310	88491318	-	0.000	0.000	Merged-chr3-88491281-8
NR2961--MA0511.2.RUNX2	chr15	99065734	99065742	-	0.000	0.000	Merged-chr15-99065640-20
NR7698--MA0511.2.RUNX2	chr9	43096539	43096547	+	0.000	0.000	Merged-chr9-43096353-58
NR7969--MA0511.2.RUNX2	chr9	110685362	110685370	+	0.000	0.000	Merged-chr9-110685265-77
NR1436--MA0002.2.RUNX1	chr11	101562425	101562435	+	0.000	0.000	Merged-chr11-101562568-31
NR3672--MA0511.2.RUNX2	chr17	80772670	80772678	-	0.000	0.000	Merged-chr17-80772766-52
NR502--MA0511.2.RUNX2	chr1	171778191	171778199	+	0.000	0.000	Merged-chr1-171778353-20
NR1121--MA0511.2.RUNX2	chr11	17159326	17159334	-	0.000	0.000	Merged-chr11-17159248-29
NR675--MA0684.1.RUNX3	chr10	21204900	21204909	+	0.000	0.000	Merged-chr10-21204743-52
NR3639--MA0002.2.RUNX1	chr17	73174434	73174444	-	0.000	0.000	Merged-chr17-73174368-48
NR4671--MA0684.1.RUNX3	chr2	158734309	158734318	-	0.000	0.000	Merged-chr2-158734267-51
NR7062--MA0684.1.RUNX3	chr7	120918685	120918694	-	0.000	0.000	Merged-chr7-120918613-12
NR3324--MA0511.2.RUNX2	chr16	97997384	97997392	-	0.000	0.000	Merged-chr16-97997295-73
NR261--MA0684.1.RUNX3	chr1	94048268	94048277	+	0.000	0.000	Merged-chr1-94048267-32
NR3768--MA0684.1.RUNX3	chr18	20962680	20962689	-	0.000	0.000	Merged-chr18-20962550-26
NR655--MA0002.2.RUNX1	chr10	17797004	17797014	-	0.000	0.000	Merged-chr10-17797209-6
NR6060--MA0002.2.RUNX1	chr5	115085108	115085118	-	0.000	0.000	Merged-chr5-115085067-14
NR6602--MA0002.2.RUNX1	chr6	129312584	129312594	-	0.000	0.000	Merged-chr6-129312714-15
NR340--MA0511.2.RUNX2	chr1	130993948	130993956	+	0.000	0.000	Merged-chr1-130993857-55
NR2495--MA0002.2.RUNX1	chr14	54253871	54253881	-	0.000	0.000	Merged-chr14-54253974-55
NR5157--MA0002.2.RUNX1	chr3	146765121	146765131	-	0.000	0.000	Merged-chr3-146765113-32
NR3477--MA0002.2.RUNX1	chr17	32492389	32492399	-	0.000	0.000	Merged-chr17-32492576-17
NR7237--MA0684.1.RUNX3	chr8	25769172	25769181	+	0.000	0.000	Merged-chr8-25769209-9
NR7294--MA0002.2.RUNX1	chr8	57417010	57417020	+	0.000	0.000	Merged-chr8-57416909-32
NR1548--MA0511.2.RUNX2	chr11	119929867	119929875	-	0.000	0.000	Merged-chr11-119929820-6
NR764--MA0002.2.RUNX1	chr10	54040402	54040412	+	0.000	0.000	Merged-chr10-54040478-122
NR8120--MA0002.2.RUNX1	chrX	57144199	57144209	-	0.000	0.000	Merged-chrX-57144211-21
NR2974--MA0511.2.RUNX2	chr15	100905321	100905329	-	0.000	0.000	Merged-chr15-100905419-58
NR5907--MA0511.2.RUNX2	chr5	72941144	72941152	-	0.000	0.000	Merged-chr5-72941102-35
NR3685--MA0511.2.RUNX2	chr17	84306339	84306347	-	0.000	0.000	Merged-chr17-84306486-55
NR4555--MA0002.2.RUNX1	chr2	129198693	129198703	+	0.000	0.000	Merged-chr2-129198566-84
NR893--MA0684.1.RUNX3	chr10	81194416	81194425	-	0.000	0.000	Merged-chr10-81194350-49
NR5537--MA0002.2.RUNX1	chr4	134746090	134746100	-	0.000	0.000	Merged-chr4-134746190-17
NR7280--MA0684.1.RUNX3	chr8	46696511	46696520	+	0.000	0.000	Merged-chr8-46696426-18
NR3542--MA0511.2.RUNX2	chr17	47710165	47710173	-	0.000	0.000	Merged-chr17-47710307-11
NR972--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR4412--MA0002.2.RUNX1	chr2	85014172	85014182	-	0.000	0.000	Merged-chr2-85014071-48
NR3608--MA0511.2.RUNX2	chr17	63356450	63356458	+	0.000	0.000	Merged-chr17-63356437-30
NR2461--MA0002.2.RUNX1	chr14	48236301	48236311	+	0.000	0.000	Merged-chr14-48236278-24
NR7425--MA0511.2.RUNX2	chr8	94633720	94633728	-	0.000	0.000	Merged-chr8-94633712-19
NR23--MA0511.2.RUNX2	chr1	20260127	20260135	+	0.000	0.000	Merged-chr1-20260109-34
NR3589--MA0511.2.RUNX2	chr17	56819715	56819723	+	0.000	0.000	Merged-chr17-56819789-51
NR8--MA0002.2.RUNX1	chr1	13593371	13593381	+	0.000	0.000	Merged-chr1-13593495-61
NR1038--MA0511.2.RUNX2	chr10	121189337	121189345	+	0.000	0.000	Merged-chr10-121189304-59
NR5375--MA0002.2.RUNX1	chr4	88046544	88046554	-	0.000	0.000	Merged-chr4-88046485-60
NR7948--MA0511.2.RUNX2	chr9	108154971	108154979	-	0.000	0.000	Merged-chr9-108154914-20
NR2841--MA0002.2.RUNX1	chr15	66785498	66785508	+	0.000	0.000	Merged-chr15-66785581-20
NR111--MA0002.2.RUNX1	chr1	53851528	53851538	-	0.000	0.000	Merged-chr1-53851508-65
NR777--MA0002.2.RUNX1	chr10	58480391	58480401	-	0.000	0.000	Merged-chr10-58480234-23
NR5583--MA0511.2.RUNX2	chr4	143143849	143143857	+	0.000	0.000	Merged-chr4-143143811-50
NR7312--MA0684.1.RUNX3	chr8	65443519	65443528	+	0.000	0.000	Merged-chr8-65443536-30
NR5361--MA0684.1.RUNX3	chr4	83273864	83273873	-	0.000	0.000	Merged-chr4-83273873-49
NR7107--MA0684.1.RUNX3	chr7	132402776	132402785	-	0.000	0.000	Merged-chr7-132402823-64
NR7164--MA0002.2.RUNX1	chr7	142340674	142340684	-	0.000	0.000	Merged-chr7-142340765-26
NR5427--MA0684.1.RUNX3	chr4	109274053	109274062	-	0.000	0.000	Merged-chr4-109273984-17
NR363--MA0002.2.RUNX1	chr1	136568882	136568892	+	0.000	0.000	Merged-chr1-136568866-12
NR4630--MA0002.2.RUNX1	chr2	152884153	152884163	+	0.000	0.000	Merged-chr2-152884355-6
NR4901--MA0002.2.RUNX1	chr3	86196699	86196709	-	0.000	0.000	Merged-chr3-86196613-32
NR6661--MA0511.2.RUNX2	chr6	143114649	143114657	-	0.000	0.000	Merged-chr6-143114675-1
NR763--MA0684.1.RUNX3	chr10	54014333	54014342	+	0.000	0.000	Merged-chr10-54014284-40
NR3604--MA0684.1.RUNX3	chr17	62784252	62784261	+	0.000	0.000	Merged-chr17-62784192-42
NR3185--MA0002.2.RUNX1	chr16	59564220	59564230	-	0.000	0.000	Merged-chr16-59564268-14
NR886--MA0002.2.RUNX1	chr10	80763638	80763648	-	0.000	0.000	Merged-chr10-80763655-40
NR1448--MA0684.1.RUNX3	chr11	102739354	102739363	+	0.000	0.000	Merged-chr11-102739455-28
NR6291--MA0002.2.RUNX1	chr6	39463122	39463132	+	0.000	0.000	Merged-chr6-39463174-40
NR5536--MA0684.1.RUNX3	chr4	134511127	134511136	-	0.000	0.000	Merged-chr4-134511089-32
NR2997--MA0002.2.RUNX1	chr16	10806272	10806282	+	0.000	0.000	Merged-chr16-10806280-14
NR3856--MA0684.1.RUNX3	chr18	62169383	62169392	-	0.000	0.000	Merged-chr18-62169369-48
NR472--MA0002.2.RUNX1	chr1	163374714	163374724	+	0.000	0.000	Merged-chr1-163374764-34
NR1305--MA0684.1.RUNX3	chr11	74420479	74420488	-	0.000	0.000	Merged-chr11-74420557-4
NR5073--MA0511.2.RUNX2	chr3	133760424	133760432	-	0.000	0.000	Merged-chr3-133760332-18
NR1428--MA0002.2.RUNX1	chr11	98943507	98943517	+	0.000	0.000	Merged-chr11-98943480-23
NR4805--MA0002.2.RUNX1	chr3	30876915	30876925	+	0.000	0.000	Merged-chr3-30876888-40
NR872--MA0684.1.RUNX3	chr10	77627623	77627632	-	0.000	0.000	Merged-chr10-77627731-24
NR3089--MA0002.2.RUNX1	chr16	32430850	32430860	+	0.000	0.000	Merged-chr16-32431022-65
NR5596--MA0511.2.RUNX2	chr4	145283767	145283775	-	0.000	0.000	Merged-chr4-145283676-27
NR581--MA0002.2.RUNX1	chr1	186676493	186676503	+	0.000	0.000	Merged-chr1-186676331-13
NR852--MA0002.2.RUNX1	chr10	75434649	75434659	-	0.000	0.000	Merged-chr10-75434678-44
NR6052--MA0002.2.RUNX1	chr5	113842363	113842373	+	0.000	0.000	Merged-chr5-113842401-77
NR6989--MA0002.2.RUNX1	chr7	105554416	105554426	-	0.000	0.000	Merged-chr7-105554530-56
NR2840--MA0684.1.RUNX3	chr15	66034099	66034108	+	0.000	0.000	Merged-chr15-66034131-37
NR2714--MA0511.2.RUNX2	chr15	12030380	12030388	+	0.000	0.000	Merged-chr15-12030440-19
NR7163--MA0684.1.RUNX3	chr7	141637455	141637464	-	0.000	0.000	Merged-chr7-141637525-19
NR4500--MA0002.2.RUNX1	chr2	117399727	117399737	-	0.000	0.000	Merged-chr2-117399695-40
NR3425--MA0511.2.RUNX2	chr17	21477979	21477987	-	0.000	0.000	Merged-chr17-21477863-62
NR5483--MA0684.1.RUNX3	chr4	124695932	124695941	-	0.000	0.000	Merged-chr4-124696004-25
NR7557--MA0002.2.RUNX1	chr8	124242428	124242438	+	0.000	0.000	Merged-chr8-124242348-54
NR3598--MA0684.1.RUNX3	chr17	57290858	57290867	+	0.000	0.000	Merged-chr17-57290784-78
NR5291--MA0511.2.RUNX2	chr4	53826424	53826432	-	0.000	0.000	Merged-chr4-53826364-82
NR3326--MA0002.2.RUNX1	chr17	3509981	3509991	+	0.000	0.000	Merged-chr17-3510023-30
NR6161--MA0002.2.RUNX1	chr5	138280160	138280170	+	0.000	0.000	Merged-chr5-138280109-50
NR4900--MA0684.1.RUNX3	chr3	84679038	84679047	+	0.000	0.000	Merged-chr3-84679070-45
NR3011--MA0511.2.RUNX2	chr16	11455905	11455913	-	0.000	0.000	Merged-chr16-11455887-1
NR4752--MA0002.2.RUNX1	chr2	173431861	173431871	-	0.000	0.000	Merged-chr2-173431870-16
NR3677--MA0511.2.RUNX2	chr17	83732387	83732395	+	0.000	0.000	Merged-chr17-83732480-77
NR1060--MA0511.2.RUNX2	chr10	127115358	127115366	-	0.000	0.000	Merged-chr10-127115294-7
NR79--MA0684.1.RUNX3	chr1	40412576	40412585	+	0.000	0.000	Merged-chr1-40412603-5
NR6684--MA0002.2.RUNX1	chr6	146221588	146221598	-	0.000	0.000	Merged-chr6-146221533-3
NR2330--MA0684.1.RUNX3	chr13	113870522	113870531	-	0.000	0.000	Merged-chr13-113870669-48
NR2453--MA0002.2.RUNX1	chr14	45080380	45080390	-	0.000	0.000	Merged-chr14-45080367-24
NR59--MA0002.2.RUNX1	chr1	36722715	36722725	+	0.000	0.000	Merged-chr1-36722737-4
NR3107--MA0684.1.RUNX3	chr16	35905583	35905592	-	0.000	0.000	Merged-chr16-35905598-39
NR5466--MA0511.2.RUNX2	chr4	121041163	121041171	+	0.000	0.000	Merged-chr4-121041130-36
NR2932--MA0511.2.RUNX2	chr15	93275367	93275375	+	0.000	0.000	Merged-chr15-93275409-98
NR4785--MA0684.1.RUNX3	chr3	9828679	9828688	+	0.000	0.000	Merged-chr3-9828773-58
NR1758--MA0511.2.RUNX2	chr12	86687063	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR2628--MA0002.2.RUNX1	chr14	101879011	101879021	+	0.000	0.000	Merged-chr14-101879110-69
NR3216--MA0684.1.RUNX3	chr16	78547534	78547543	+	0.000	0.000	Merged-chr16-78547576-18
NR4864--MA0511.2.RUNX2	chr3	69159662	69159670	+	0.000	0.000	Merged-chr3-69159681-49
NR646--MA0684.1.RUNX3	chr10	14325113	14325122	-	0.000	0.000	Merged-chr10-14325229-5
NR103--MA0002.2.RUNX1	chr1	52650254	52650264	+	0.000	0.000	Merged-chr1-52650227-37
NR7526--MA0511.2.RUNX2	chr8	120396889	120396897	-	0.000	0.000	Merged-chr8-120396987-32
NR1388--MA0002.2.RUNX1	chr11	85541624	85541634	+	0.000	0.000	Merged-chr11-85541666-11
NR5419--MA0684.1.RUNX3	chr4	108371652	108371661	+	0.000	0.000	Merged-chr4-108371608-19
NR3197--MA0684.1.RUNX3	chr16	70326813	70326822	-	0.000	0.000	Merged-chr16-70326807-66
NR3468--MA0684.1.RUNX3	chr17	29304535	29304544	+	0.000	0.000	Merged-chr17-29304449-24
NR1122--MA0684.1.RUNX3	chr11	17159325	17159334	-	0.000	0.000	Merged-chr11-17159248-29
NR355--MA0002.2.RUNX1	chr1	135268209	135268219	-	0.000	0.000	Merged-chr1-135268339-27
NR7778--MA0511.2.RUNX2	chr9	61225167	61225175	+	0.000	0.000	Merged-chr9-61225287-14
NR5227--MA0511.2.RUNX2	chr4	24569312	24569320	-	0.000	0.000	Merged-chr4-24569297-30
NR4622--MA0002.2.RUNX1	chr2	151974317	151974327	-	0.000	0.000	Merged-chr2-151974232-5
NR2671--MA0002.2.RUNX1	chr14	121659118	121659128	+	0.000	0.000	Merged-chr14-121658944-24
NR7679--MA0002.2.RUNX1	chr9	35497955	35497965	+	0.000	0.000	Merged-chr9-35498014-17
NR2466--MA0002.2.RUNX1	chr14	49186452	49186462	-	0.000	0.000	Merged-chr14-49186467-10
NR5128--MA0002.2.RUNX1	chr3	142626129	142626139	-	0.000	0.000	Merged-chr3-142626110-5
NR1169--MA0684.1.RUNX3	chr11	43703767	43703776	-	0.000	0.000	Merged-chr11-43703862-10
NR6702--MA0684.1.RUNX3	chr7	3272428	3272437	-	0.000	0.000	Merged-chr7-3272381-16
NR8234--MA0002.2.RUNX1	chrX	166316995	166317005	-	0.000	0.000	Merged-chrX-166317073-39
NR4480--MA0684.1.RUNX3	chr2	112214707	112214716	+	0.000	0.000	Merged-chr2-112214822-23
NR3799--MA0511.2.RUNX2	chr18	37926032	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR1248--MA0511.2.RUNX2	chr11	61639251	61639259	+	0.000	0.000	Merged-chr11-61639314-57
NR612--MA0684.1.RUNX3	chr1	191599442	191599451	-	0.000	0.000	Merged-chr1-191599385-45
NR464--MA0002.2.RUNX1	chr1	161794746	161794756	+	0.000	0.000	Merged-chr1-161794797-65
NR7016--MA0511.2.RUNX2	chr7	112400402	112400410	-	0.000	0.000	Merged-chr7-112400264-32
NR4460--MA0002.2.RUNX1	chr2	102948327	102948337	-	0.000	0.000	Merged-chr2-102948525-77
NR4731--MA0002.2.RUNX1	chr2	170205992	170206002	-	0.000	0.000	Merged-chr2-170206161-1
NR58--MA0684.1.RUNX3	chr1	36722613	36722622	+	0.000	0.000	Merged-chr1-36722737-4
