#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR7651--MA0511.2.RUNX2	chr6	140542146	140542154	-	0.000	0.000	Merged-chr6-140542293-26
NR5100--MA0511.2.RUNX2	chr2	60845519	60845527	-	0.000	0.000	Merged-chr2-60845573-40
NR4685--MA0002.2.RUNX1	chr19	29047865	29047875	+	0.000	0.000	Merged-chr19-29047906-64
NR2961--MA0511.2.RUNX2	chr14	78438291	78438299	+	0.000	0.000	Merged-chr14-78438304-11
NR4099--MA0684.1.RUNX3	chr17	44690608	44690617	-	0.000	0.000	Merged-chr17-44690721-49
NR1108--MA0684.1.RUNX3	chr10	111719833	111719842	+	0.000	0.000	Merged-chr10-111719810-23
NR2928--MA0002.2.RUNX1	chr14	73123927	73123937	+	0.000	0.000	Merged-chr14-73124034-46
NR3639--MA0002.2.RUNX1	chr16	44347446	44347456	+	0.000	0.000	Merged-chr16-44347473-58
NR6474--MA0002.2.RUNX1	chr4	135169304	135169314	+	0.000	0.000	Merged-chr4-135169344-25
NR7141--MA0511.2.RUNX2	chr5	149016051	149016059	+	0.000	0.000	Merged-chr5-149015984-54
NR384--MA0002.2.RUNX1	chr1	138157215	138157225	+	0.000	0.000	Merged-chr1-138157317-43
NR7207--MA0511.2.RUNX2	chr6	29517360	29517368	+	0.000	0.000	Merged-chr6-29517345-20
NR9265--MA0684.1.RUNX3	chr9	123498109	123498118	-	0.000	0.000	Merged-chr9-123498117-30
NR6997--MA0002.2.RUNX1	chr5	114319125	114319135	+	0.000	0.000	Merged-chr5-114319155-4
NR8534--MA0002.2.RUNX1	chr8	106643193	106643203	+	0.000	0.000	Merged-chr8-106643215-49
NR57--MA0511.2.RUNX2	chr1	38657791	38657799	-	0.000	0.000	Merged-chr1-38657935-57
NR3129--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR6711--MA0002.2.RUNX1	chr5	33521220	33521230	-	0.000	0.000	Merged-chr5-33521045-58
NR7965--MA0684.1.RUNX3	chr7	83660502	83660511	-	0.000	0.000	Merged-chr7-83660655-125
NR3685--MA0511.2.RUNX2	chr16	51807559	51807567	+	0.000	0.000	Merged-chr16-51807556-50
NR6791--MA0511.2.RUNX2	chr5	64959291	64959299	+	0.000	0.000	Merged-chr5-64959516-90
NR3463--MA0684.1.RUNX3	chr16	4736363	4736372	+	0.000	0.000	Merged-chr16-4736414-28
NR416--MA0002.2.RUNX1	chr1	144283483	144283493	-	0.000	0.000	Merged-chr1-144283563-68
NR1035--MA0002.2.RUNX1	chr10	93225945	93225955	+	0.000	0.000	Merged-chr10-93225944-30
NR2190--MA0002.2.RUNX1	chr12	111872171	111872181	-	0.000	0.000	Merged-chr12-111872189-9
NR5937--MA0684.1.RUNX3	chr3	133506492	133506501	+	0.000	0.000	Merged-chr3-133506515-24
NR873--MA0002.2.RUNX1	chr10	60162574	60162584	+	0.000	0.000	Merged-chr10-60162645-38
NR23--MA0511.2.RUNX2	chr1	21333808	21333816	-	0.000	0.000	Merged-chr1-21333700-62
NR668--MA0002.2.RUNX1	chr10	5194832	5194842	-	0.000	0.000	Merged-chr10-5194873-88
NR1558--MA0002.2.RUNX1	chr11	86683970	86683980	+	0.000	0.000	Merged-chr11-86683864-65
NR7598--MA0684.1.RUNX3	chr6	130387068	130387077	+	0.000	0.000	Merged-chr6-130387166-57
NR7203--MA0684.1.RUNX3	chr6	28480199	28480208	+	0.000	0.000	Merged-chr6-28480250-52
NR2841--MA0002.2.RUNX1	chr14	57730111	57730121	-	0.000	0.000	Merged-chr14-57729995-40
NR982--MA0002.2.RUNX1	chr10	81505452	81505462	+	0.000	0.000	Merged-chr10-81505422-22
NR1068--MA0684.1.RUNX3	chr10	96588371	96588380	+	0.000	0.000	Merged-chr10-96588454-52
NR6182--MA0002.2.RUNX1	chr4	46560439	46560449	+	0.000	0.000	Merged-chr4-46560470-31
NR3747--MA0684.1.RUNX3	chr16	75984026	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR7359--MA0684.1.RUNX3	chr6	83569685	83569694	+	0.000	0.000	Merged-chr6-83569615-54
NR3999--MA0684.1.RUNX3	chr17	25248490	25248499	+	0.000	0.000	Merged-chr17-25248347-49
NR9323--MA0511.2.RUNX2	chrX	57196488	57196496	-	0.000	0.000	Merged-chrX-57196423-53
NR7372--MA0511.2.RUNX2	chr6	86570878	86570886	-	0.000	0.000	Merged-chr6-86570900-55
NR3185--MA0002.2.RUNX1	chr15	52928615	52928625	-	0.000	0.000	Merged-chr15-52928656-21
NR9101--MA0684.1.RUNX3	chr9	102577635	102577644	-	0.000	0.000	Merged-chr9-102577518-37
NR9019--MA0002.2.RUNX1	chr9	80266694	80266704	+	0.000	0.000	Merged-chr9-80266579-55
NR3585--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR8765--MA0002.2.RUNX1	chr9	32901663	32901673	-	0.000	0.000	Merged-chr9-32901528-39
NR1428--MA0002.2.RUNX1	chr11	67580585	67580595	-	0.000	0.000	Merged-chr11-67580687-16
NR2731--MA0684.1.RUNX3	chr14	19976527	19976536	+	0.000	0.000	Merged-chr14-19976788-89
NR66--MA0684.1.RUNX3	chr1	38884035	38884044	+	0.000	0.000	Merged-chr1-38884000-31
NR9210--MA0684.1.RUNX3	chr9	118357571	118357580	-	0.000	0.000	Merged-chr9-118357562-26
NR6671--MA0002.2.RUNX1	chr5	20955578	20955588	-	0.000	0.000	Merged-chr5-20955658-51
NR1014--MA0002.2.RUNX1	chr10	86795037	86795047	+	0.000	0.000	Merged-chr10-86794881-42
NR4991--MA0002.2.RUNX1	chr2	26313011	26313021	-	0.000	0.000	Merged-chr2-26313010-11
NR7--MA0684.1.RUNX3	chr1	7095994	7096003	-	0.000	0.000	Merged-chr1-7096130-35
NR7177--MA0002.2.RUNX1	chr6	13871562	13871572	-	0.000	0.000	Merged-chr6-13871403-58
NR8480--MA0684.1.RUNX3	chr8	84813285	84813294	-	0.000	0.000	Merged-chr8-84813219-19
NR253--MA0684.1.RUNX3	chr1	92371736	92371745	+	0.000	0.000	Merged-chr1-92371802-28
NR3489--MA0684.1.RUNX3	chr16	14088467	14088476	-	0.000	0.000	Merged-chr16-14088440-49
NR581--MA0002.2.RUNX1	chr1	178406386	178406396	+	0.000	0.000	Merged-chr1-178406202-119
NR852--MA0002.2.RUNX1	chr10	51481775	51481785	-	0.000	0.000	Merged-chr10-51481748-14
NR9191--MA0684.1.RUNX3	chr9	115611928	115611937	-	0.000	0.000	Merged-chr9-115612034-68
NR376--MA0002.2.RUNX1	chr1	138136517	138136527	+	0.000	0.000	Merged-chr1-138136631-55
NR5149--MA0002.2.RUNX1	chr2	73160955	73160965	-	0.000	0.000	Merged-chr2-73160946-33
NR6780--MA0002.2.RUNX1	chr5	62791372	62791382	+	0.000	0.000	Merged-chr5-62791238-58
NR5105--MA0511.2.RUNX2	chr2	60904337	60904345	+	0.000	0.000	Merged-chr2-60904375-31
NR3154--MA0511.2.RUNX2	chr15	40131072	40131080	-	0.000	0.000	Merged-chr15-40131241-26
NR2221--MA0684.1.RUNX3	chr12	115208109	115208118	+	0.000	0.000	Merged-chr12-115208252-32
NR5006--MA0002.2.RUNX1	chr2	29725254	29725264	+	0.000	0.000	Merged-chr2-29725132-37
NR7513--MA0511.2.RUNX2	chr6	123961449	123961457	+	0.000	0.000	Merged-chr6-123961571-9
NR4481--MA0002.2.RUNX1	chr18	67882892	67882902	-	0.000	0.000	Merged-chr18-67882933-18
NR2744--MA0684.1.RUNX3	chr14	21636761	21636770	-	0.000	0.000	Merged-chr14-21636677-36
NR4547--MA0002.2.RUNX1	chr18	80555073	80555083	+	0.000	0.000	Merged-chr18-80555147-42
NR6290--MA0684.1.RUNX3	chr4	89550724	89550733	-	0.000	0.000	Merged-chr4-89550701-62
NR7765--MA0511.2.RUNX2	chr7	19320173	19320181	-	0.000	0.000	Merged-chr7-19320017-68
NR1027--MA0002.2.RUNX1	chr10	91076924	91076934	-	0.000	0.000	Merged-chr10-91076951-31
NR7543--MA0684.1.RUNX3	chr6	127582642	127582651	+	0.000	0.000	Merged-chr6-127582626-90
NR5009--MA0511.2.RUNX2	chr2	30545166	30545174	+	0.000	0.000	Merged-chr2-30545189-38
NR3978--MA0684.1.RUNX3	chr17	21477978	21477987	-	0.000	0.000	Merged-chr17-21477863-62
NR5115--MA0002.2.RUNX1	chr2	65044541	65044551	-	0.000	0.000	Merged-chr2-65044504-13
NR594--MA0002.2.RUNX1	chr1	180296298	180296308	+	0.000	0.000	Merged-chr1-180296318-42
NR5195--MA0511.2.RUNX2	chr2	90496915	90496923	+	0.000	0.000	Merged-chr2-90496701-53
NR3120--MA0511.2.RUNX2	chr15	31166832	31166840	-	0.000	0.000	Merged-chr15-31166801-87
NR4612--MA0511.2.RUNX2	chr19	5818117	5818125	+	0.000	0.000	Merged-chr19-5818156-38
NR722--MA0002.2.RUNX1	chr10	19209817	19209827	+	0.000	0.000	Merged-chr10-19209945-33
NR246--MA0002.2.RUNX1	chr1	92080355	92080365	-	0.000	0.000	Merged-chr1-92080187-57
NR2291--MA0002.2.RUNX1	chr13	9760319	9760329	+	0.000	0.000	Merged-chr13-9760247-44
NR580--MA0684.1.RUNX3	chr1	178218441	178218450	-	0.000	0.000	Merged-chr1-178218511-16
NR1388--MA0002.2.RUNX1	chr11	58424151	58424161	+	0.000	0.000	Merged-chr11-58424093-17
NR6716--MA0002.2.RUNX1	chr5	34538612	34538622	+	0.000	0.000	Merged-chr5-34538812-69
NR2962--MA0684.1.RUNX3	chr14	78438291	78438300	+	0.000	0.000	Merged-chr14-78438304-11
NR725--MA0511.2.RUNX2	chr10	19494664	19494672	-	0.000	0.000	Merged-chr10-19494707-34
NR25--MA0002.2.RUNX1	chr1	21870692	21870702	+	0.000	0.000	Merged-chr1-21870806-15
NR2214--MA0002.2.RUNX1	chr12	114587366	114587376	-	0.000	0.000	Merged-chr12-114587375-26
NR4721--MA0511.2.RUNX2	chr19	36083079	36083087	-	0.000	0.000	Merged-chr19-36083098-3
NR292--MA0511.2.RUNX2	chr1	106152018	106152026	-	0.000	0.000	Merged-chr1-106152101-46
NR3404--MA0511.2.RUNX2	chr15	97836699	97836707	-	0.000	0.000	Merged-chr15-97837039-84
NR6954--MA0684.1.RUNX3	chr5	107946666	107946675	+	0.000	0.000	Merged-chr5-107946729-17
NR2674--MA0511.2.RUNX2	chr13	112355216	112355224	-	0.000	0.000	Merged-chr13-112355130-25
NR1149--MA0002.2.RUNX1	chr10	118407016	118407026	-	0.000	0.000	Merged-chr10-118407091-36
NR4255--MA0002.2.RUNX1	chr17	84043251	84043261	+	0.000	0.000	Merged-chr17-84043230-18
NR2575--MA0002.2.RUNX1	chr13	95563982	95563992	+	0.000	0.000	Merged-chr13-95563885-30
NR3229--MA0684.1.RUNX3	chr15	60120155	60120164	-	0.000	0.000	Merged-chr15-60120172-38
NR6934--MA0002.2.RUNX1	chr5	105840057	105840067	+	0.000	0.000	Merged-chr5-105840151-44
NR4983--MA0002.2.RUNX1	chr2	25111282	25111292	+	0.000	0.000	Merged-chr2-25111409-51
NR7169--MA0002.2.RUNX1	chr6	8408562	8408572	+	0.000	0.000	Merged-chr6-8408474-17
NR2703--MA0002.2.RUNX1	chr13	117198691	117198701	-	0.000	0.000	Merged-chr13-117198790-41
NR9183--MA0684.1.RUNX3	chr9	114787860	114787869	-	0.000	0.000	Merged-chr9-114787935-34
NR4241--MA0684.1.RUNX3	chr17	79603669	79603678	+	0.000	0.000	Merged-chr17-79603742-19
NR9328--MA0511.2.RUNX2	chrX	59508506	59508514	-	0.000	0.000	Merged-chrX-59508552-38
NR430--MA0002.2.RUNX1	chr1	151543613	151543623	+	0.000	0.000	Merged-chr1-151543578-10
NR8723--MA0002.2.RUNX1	chr9	14244776	14244786	+	0.000	0.000	Merged-chr9-14244719-42
NR1830--MA0002.2.RUNX1	chr12	13518254	13518264	+	0.000	0.000	Merged-chr12-13518316-35
NR2336--MA0002.2.RUNX1	chr13	20185224	20185234	+	0.000	0.000	Merged-chr13-20185359-7
NR748--MA0002.2.RUNX1	chr10	21224467	21224477	+	0.000	0.000	Merged-chr10-21224365-52
NR6424--MA0002.2.RUNX1	chr4	129573692	129573702	-	0.000	0.000	Merged-chr4-129573644-36
NR162--MA0511.2.RUNX2	chr1	66932132	66932140	-	0.000	0.000	Merged-chr1-66932043-30
NR3003--MA0511.2.RUNX2	chr14	105272269	105272277	+	0.000	0.000	Merged-chr14-105272291-16
NR7535--MA0684.1.RUNX3	chr6	127302987	127302996	+	0.000	0.000	Merged-chr6-127302896-25
NR2988--MA0684.1.RUNX3	chr14	101842696	101842705	+	0.000	0.000	Merged-chr14-101842574-67
NR4730--MA0684.1.RUNX3	chr19	37207683	37207692	-	0.000	0.000	Merged-chr19-37207586-110
NR2845--MA0684.1.RUNX3	chr14	59691124	59691133	-	0.000	0.000	Merged-chr14-59691138-19
NR2697--MA0002.2.RUNX1	chr13	114886175	114886185	-	0.000	0.000	Merged-chr13-114886416-28
NR8613--MA0684.1.RUNX3	chr8	117776356	117776365	-	0.000	0.000	Merged-chr8-117776265-26
NR1005--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR4982--MA0684.1.RUNX3	chr2	24776337	24776346	+	0.000	0.000	Merged-chr2-24776490-30
NR238--MA0002.2.RUNX1	chr1	91494509	91494519	-	0.000	0.000	Merged-chr1-91494661-56
NR6741--MA0511.2.RUNX2	chr5	41762249	41762257	-	0.000	0.000	Merged-chr5-41762366-35
NR2825--MA0002.2.RUNX1	chr14	54253824	54253834	-	0.000	0.000	Merged-chr14-54253974-55
NR6371--MA0002.2.RUNX1	chr4	118093598	118093608	+	0.000	0.000	Merged-chr4-118093764-17
NR4757--MA0002.2.RUNX1	chr19	42316214	42316224	+	0.000	0.000	Merged-chr19-42316125-23
NR17--MA0002.2.RUNX1	chr1	13559517	13559527	-	0.000	0.000	Merged-chr1-13559747-54
NR4171--MA0511.2.RUNX2	chr17	56717938	56717946	-	0.000	0.000	Merged-chr17-56717989-1
NR2206--MA0002.2.RUNX1	chr12	114093907	114093917	+	0.000	0.000	Merged-chr12-114094020-26
NR3189--MA0684.1.RUNX3	chr15	53235522	53235531	+	0.000	0.000	Merged-chr15-53235617-41
NR347--MA0002.2.RUNX1	chr1	132356019	132356029	+	0.000	0.000	Merged-chr1-132355998-23
NR618--MA0002.2.RUNX1	chr1	184005826	184005836	-	0.000	0.000	Merged-chr1-184005889-70
NR4886--MA0684.1.RUNX3	chr2	9594135	9594144	+	0.000	0.000	Merged-chr2-9594121-50
NR3268--MA0511.2.RUNX2	chr15	74672575	74672583	+	0.000	0.000	Merged-chr15-74672780-61
NR5868--MA0684.1.RUNX3	chr3	116652129	116652138	-	0.000	0.000	Merged-chr3-116652176-28
NR476--MA0684.1.RUNX3	chr1	160843263	160843272	-	0.000	0.000	Merged-chr1-160843034-58
NR747--MA0684.1.RUNX3	chr10	21204900	21204909	+	0.000	0.000	Merged-chr10-21204743-52
NR8431--MA0002.2.RUNX1	chr8	72330016	72330026	+	0.000	0.000	Merged-chr8-72329940-13
NR5676--MA0511.2.RUNX2	chr3	68789751	68789759	+	0.000	0.000	Merged-chr3-68789660-34
NR7134--MA0684.1.RUNX3	chr5	148769564	148769573	+	0.000	0.000	Merged-chr5-148769647-40
NR2858--MA0684.1.RUNX3	chr14	61331438	61331447	+	0.000	0.000	Merged-chr14-61331424-24
NR2666--MA0511.2.RUNX2	chr13	111297823	111297831	+	0.000	0.000	Merged-chr13-111297823-12
NR8811--MA0002.2.RUNX1	chr9	44193022	44193032	+	0.000	0.000	Merged-chr9-44193029-8
NR6803--MA0684.1.RUNX3	chr5	66096184	66096193	+	0.000	0.000	Merged-chr5-66096250-16
NR935--MA0511.2.RUNX2	chr10	75590017	75590025	-	0.000	0.000	Merged-chr10-75589907-17
NR2424--MA0002.2.RUNX1	chr13	49381348	49381358	+	0.000	0.000	Merged-chr13-49381430-36
NR5708--MA0511.2.RUNX2	chr3	84679038	84679046	+	0.000	0.000	Merged-chr3-84679070-45
NR151--MA0002.2.RUNX1	chr1	62834521	62834531	+	0.000	0.000	Merged-chr1-62834522-10
NR8173--MA0002.2.RUNX1	chr7	128105589	128105599	-	0.000	0.000	Merged-chr7-128105500-13
NR8715--MA0002.2.RUNX1	chr9	13443618	13443628	+	0.000	0.000	Merged-chr9-13443699-54
NR1822--MA0002.2.RUNX1	chr12	12937239	12937249	+	0.000	0.000	Merged-chr12-12937442-17
NR8844--MA0684.1.RUNX3	chr9	51239013	51239022	-	0.000	0.000	Merged-chr9-51239066-41
NR346--MA0684.1.RUNX3	chr1	131446757	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR4613--MA0684.1.RUNX3	chr19	5818117	5818126	+	0.000	0.000	Merged-chr19-5818156-38
NR154--MA0511.2.RUNX2	chr1	64738624	64738632	-	0.000	0.000	Merged-chr1-64738823-14
NR6972--MA0511.2.RUNX2	chr5	112220447	112220455	+	0.000	0.000	Merged-chr5-112220290-48
NR8619--MA0002.2.RUNX1	chr8	120332960	120332970	+	0.000	0.000	Merged-chr8-120332869-43
NR2371--MA0002.2.RUNX1	chr13	32982808	32982818	+	0.000	0.000	Merged-chr13-32982935-23
NR184--MA0684.1.RUNX3	chr1	78436244	78436253	+	0.000	0.000	Merged-chr1-78436226-37
NR2708--MA0002.2.RUNX1	chr13	119657277	119657287	+	0.000	0.000	Merged-chr13-119657260-10
NR7335--MA0511.2.RUNX2	chr6	71962877	71962885	-	0.000	0.000	Merged-chr6-71962835-53
NR7606--MA0511.2.RUNX2	chr6	131433998	131434006	+	0.000	0.000	Merged-chr6-131433873-35
NR2771--MA0684.1.RUNX3	chr14	30579522	30579531	+	0.000	0.000	Merged-chr14-30579338-21
NR2689--MA0002.2.RUNX1	chr13	113549210	113549220	+	0.000	0.000	Merged-chr13-113549207-25
NR8391--MA0002.2.RUNX1	chr8	57579907	57579917	-	0.000	0.000	Merged-chr8-57580004-34
NR8186--MA0002.2.RUNX1	chr7	131469657	131469667	+	0.000	0.000	Merged-chr7-131469591-22
NR7094--MA0684.1.RUNX3	chr5	141062322	141062331	+	0.000	0.000	Merged-chr5-141062369-21
NR4103--MA0684.1.RUNX3	chr17	45433669	45433678	+	0.000	0.000	Merged-chr17-45433642-78
NR9168--MA0002.2.RUNX1	chr9	114016573	114016583	-	0.000	0.000	Merged-chr9-114016465-30
NR4702--MA0002.2.RUNX1	chr19	32172610	32172620	-	0.000	0.000	Merged-chr19-32172725-56
NR4226--MA0002.2.RUNX1	chr17	74140359	74140369	+	0.000	0.000	Merged-chr17-74140468-12
NR2897--MA0511.2.RUNX2	chr14	67887047	67887055	+	0.000	0.000	Merged-chr14-67887091-21
