#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR893--MA0463.1.Bcl6	chr18	36726052	36726065	+	0.000	0.000	Merged-chr18-36726027-47
NR320--MA0463.1.Bcl6	chr11	58183763	58183776	+	0.000	0.000	Merged-chr11-58183866-40
NR1732--MA0731.1.BCL6B	chr7	101310836	101310852	-	0.000	0.000	Merged-chr7-101310709-58
NR236--MA0731.1.BCL6B	chr10	96421753	96421769	-	0.000	0.000	Merged-chr10-96421885-30
NR204--MA0463.1.Bcl6	chr10	62486845	62486858	-	0.000	0.000	Merged-chr10-62486884-129
NR1678--MA0463.1.Bcl6	chr7	27447832	27447845	+	0.000	0.000	Merged-chr7-27447621-80
NR597--MA0731.1.BCL6B	chr14	51883852	51883868	+	0.000	0.000	Merged-chr14-51883727-46
NR93--MA0463.1.Bcl6	chr1	155050360	155050373	-	0.000	0.000	Merged-chr1-155050378-11
NR795--MA0463.1.Bcl6	chr17	12205951	12205964	+	0.000	0.000	Merged-chr17-12205812-57
NR1329--MA0463.1.Bcl6	chr4	115102019	115102032	+	0.000	0.000	Merged-chr4-115101833-38
NR334--MA0463.1.Bcl6	chr11	72576580	72576593	+	0.000	0.000	Merged-chr11-72576751-44
NR106--MA0463.1.Bcl6	chr1	162207247	162207260	+	0.000	0.000	Merged-chr1-162207431-48
NR1388--MA0463.1.Bcl6	chr4	149698122	149698135	+	0.000	0.000	Merged-chr4-149697962-1
NR138--MA0463.1.Bcl6	chr1	178838630	178838643	+	0.000	0.000	Merged-chr1-178838604-1
NR1715--MA0463.1.Bcl6	chr7	82691407	82691420	+	0.000	0.000	Merged-chr7-82691396-43
NR850--MA0463.1.Bcl6	chr17	72903940	72903953	+	0.000	0.000	Merged-chr17-72904124-19
NR295--MA0463.1.Bcl6	chr11	43410507	43410520	+	0.000	0.000	Merged-chr11-43410532-22
NR1760--MA0463.1.Bcl6	chr7	131112869	131112882	-	0.000	0.000	Merged-chr7-131112700-22
NR1617--MA0463.1.Bcl6	chr6	129233045	129233058	+	0.000	0.000	Merged-chr6-129233058-42
NR1371--MA0731.1.BCL6B	chr4	145246637	145246653	+	0.000	0.000	Merged-chr4-145246720-73
NR1708--MA0731.1.BCL6B	chr7	74697100	74697116	+	0.000	0.000	Merged-chr7-74696900-78
NR861--MA0731.1.BCL6B	chr17	86185103	86185119	+	0.000	0.000	Merged-chr17-86185009-23
NR1747--MA0463.1.Bcl6	chr7	116484374	116484387	-	0.000	0.000	Merged-chr7-116484434-42
NR1493--MA0731.1.BCL6B	chr5	125106445	125106461	+	0.000	0.000	Merged-chr5-125106359-47
NR1939--MA0731.1.BCL6B	chr9	109082439	109082455	+	0.000	0.000	Merged-chr9-109082467-51
NR840--MA0731.1.BCL6B	chr17	63284432	63284448	-	0.000	0.000	Merged-chr17-63284563-27
NR524--MA0463.1.Bcl6	chr13	60744305	60744318	-	0.000	0.000	Merged-chr13-60744325-32
NR994--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR1363--MA0731.1.BCL6B	chr4	139578708	139578724	-	0.000	0.000	Merged-chr4-139578524-2
NR1905--MA0731.1.BCL6B	chr9	78553225	78553241	-	0.000	0.000	Merged-chr9-78553202-20
NR314--MA0463.1.Bcl6	chr11	53519878	53519891	-	0.000	0.000	Merged-chr11-53519837-32
NR1573--MA0463.1.Bcl6	chr6	83108843	83108856	-	0.000	0.000	Merged-chr6-83108688-3
NR1470--MA0463.1.Bcl6	chr5	105849457	105849470	-	0.000	0.000	Merged-chr5-105849504-21
NR1408--MA0731.1.BCL6B	chr5	16470144	16470160	+	0.000	0.000	Merged-chr5-16470042-54
NR1974--MA0731.1.BCL6B	chrX	100494214	100494230	-	0.000	0.000	Merged-chrX-100494288-61
NR1475--MA0463.1.Bcl6	chr5	112325487	112325500	+	0.000	0.000	Merged-chr5-112325487-138
NR1050--MA0731.1.BCL6B	chr2	104817207	104817223	+	0.000	0.000	Merged-chr2-104817164-79
NR1229--MA0463.1.Bcl6	chr3	130059847	130059860	+	0.000	0.000	Merged-chr3-130059995-8
NR662--MA0731.1.BCL6B	chr15	38122933	38122949	+	0.000	0.000	Merged-chr15-38122880-9
NR1618--MA0731.1.BCL6B	chr6	129233042	129233058	-	0.000	0.000	Merged-chr6-129233058-42
NR1390--MA0731.1.BCL6B	chr4	149889292	149889308	-	0.000	0.000	Merged-chr4-149889246-22
NR1037--MA0463.1.Bcl6	chr2	93132375	93132388	-	0.000	0.000	Merged-chr2-93132297-53
NR261--MA0731.1.BCL6B	chr10	120978233	120978249	+	0.000	0.000	Merged-chr10-120978282-10
NR803--MA0731.1.BCL6B	chr17	17609570	17609586	-	0.000	0.000	Merged-chr17-17609399-1
NR370--MA0731.1.BCL6B	chr11	101910333	101910349	+	0.000	0.000	Merged-chr11-101910464-12
NR1958--MA0731.1.BCL6B	chr9	123960498	123960514	+	0.000	0.000	Merged-chr9-123960411-24
NR654--MA0731.1.BCL6B	chr15	12895527	12895543	+	0.000	0.000	Merged-chr15-12895648-51
NR240--MA0731.1.BCL6B	chr10	98785560	98785576	+	0.000	0.000	Merged-chr10-98785565-23
NR817--MA0463.1.Bcl6	chr17	32386899	32386912	+	0.000	0.000	Merged-chr17-32386992-9
NR1512--MA0463.1.Bcl6	chr5	137770941	137770954	+	0.000	0.000	Merged-chr5-137770863-20
NR1718--MA0463.1.Bcl6	chr7	88277849	88277862	+	0.000	0.000	Merged-chr7-88277726-133
NR938--MA0731.1.BCL6B	chr19	24271844	24271860	-	0.000	0.000	Merged-chr19-24271931-46
NR1069--MA0463.1.Bcl6	chr2	125136131	125136144	-	0.000	0.000	Merged-chr2-125136116-38
NR1143--MA0731.1.BCL6B	chr3	19451004	19451020	+	0.000	0.000	Merged-chr3-19451166-41
NR633--MA0731.1.BCL6B	chr14	103550684	103550700	+	0.000	0.000	Merged-chr14-103550672-31
NR728--MA0463.1.Bcl6	chr16	21412734	21412747	-	0.000	0.000	Merged-chr16-21412806-39
NR992--MA0463.1.Bcl6	chr2	38926702	38926715	-	0.000	0.000	Merged-chr2-38926558-133
NR1807--MA0731.1.BCL6B	chr8	85060065	85060081	+	0.000	0.000	Merged-chr8-85060180-46
NR1432--MA0463.1.Bcl6	chr5	52783117	52783130	+	0.000	0.000	Merged-chr5-52783183-56
NR721--MA0731.1.BCL6B	chr16	10814859	10814875	+	0.000	0.000	Merged-chr16-10814720-1
NR661--MA0463.1.Bcl6	chr15	36727724	36727737	+	0.000	0.000	Merged-chr15-36727812-56
NR1039--MA0731.1.BCL6B	chr2	93199059	93199075	-	0.000	0.000	Merged-chr2-93199242-68
NR1148--MA0731.1.BCL6B	chr3	32438122	32438138	+	0.000	0.000	Merged-chr3-32438051-51
NR1679--MA0463.1.Bcl6	chr7	27609858	27609871	+	0.000	0.000	Merged-chr7-27609882-9
NR856--MA0731.1.BCL6B	chr17	78418044	78418060	-	0.000	0.000	Merged-chr17-78417856-75
NR822--MA0731.1.BCL6B	chr17	35301754	35301770	+	0.000	0.000	Merged-chr17-35301957-54
NR1236--MA0463.1.Bcl6	chr3	137955595	137955608	+	0.000	0.000	Merged-chr3-137955835-60
NR869--MA0731.1.BCL6B	chr17	88209818	88209834	+	0.000	0.000	Merged-chr17-88209741-13
NR1488--MA0731.1.BCL6B	chr5	121185064	121185080	+	0.000	0.000	Merged-chr5-121185063-20
NR184--MA0731.1.BCL6B	chr10	24482509	24482525	-	0.000	0.000	Merged-chr10-24482390-32
NR726--MA0731.1.BCL6B	chr16	17508848	17508864	-	0.000	0.000	Merged-chr16-17508961-62
NR1348--MA0463.1.Bcl6	chr4	126468071	126468084	-	0.000	0.000	Merged-chr4-126467953-5
NR371--MA0463.1.Bcl6	chr11	103344789	103344802	+	0.000	0.000	Merged-chr11-103344829-56
NR1196--MA0731.1.BCL6B	chr3	104818059	104818075	+	0.000	0.000	Merged-chr3-104818098-119
NR1908--MA0463.1.Bcl6	chr9	81864078	81864091	+	0.000	0.000	Merged-chr9-81863870-55
NR543--MA0731.1.BCL6B	chr13	73772828	73772844	+	0.000	0.000	Merged-chr13-73772920-55
NR255--MA0463.1.Bcl6	chr10	117640118	117640131	+	0.000	0.000	Merged-chr10-117640177-35
NR1944--MA0463.1.Bcl6	chr9	115387588	115387601	+	0.000	0.000	Merged-chr9-115387656-46
NR488--MA0463.1.Bcl6	chr13	5408715	5408728	+	0.000	0.000	Merged-chr13-5408640-54
NR273--MA0463.1.Bcl6	chr11	3133595	3133608	-	0.000	0.000	Merged-chr11-3133574-54
NR1389--MA0463.1.Bcl6	chr4	149889170	149889183	-	0.000	0.000	Merged-chr4-149889246-22
NR490--MA0731.1.BCL6B	chr13	12521860	12521876	-	0.000	0.000	Merged-chr13-12521905-15
NR827--MA0731.1.BCL6B	chr17	36167793	36167809	-	0.000	0.000	Merged-chr17-36167828-41
NR413--MA0731.1.BCL6B	chr12	40008732	40008748	-	0.000	0.000	Merged-chr12-40008525-27
NR936--MA0731.1.BCL6B	chr19	14598236	14598252	+	0.000	0.000	Merged-chr19-14598034-110
NR1980--MA0463.1.Bcl6	chrX	151521073	151521086	-	0.000	0.000	Merged-chrX-151521261-1
NR77--MA0731.1.BCL6B	chr1	143789077	143789093	+	0.000	0.000	Merged-chr1-143788940-27
NR851--MA0463.1.Bcl6	chr17	73875427	73875440	-	0.000	0.000	Merged-chr17-73875557-33
NR1743--MA0463.1.Bcl6	chr7	110796785	110796798	+	0.000	0.000	Merged-chr7-110796753-46
NR1864--MA0463.1.Bcl6	chr9	14559806	14559819	-	0.000	0.000	Merged-chr9-14559722-16
NR1882--MA0463.1.Bcl6	chr9	50739381	50739394	+	0.000	0.000	Merged-chr9-50739429-50
NR928--MA0731.1.BCL6B	chr19	5273246	5273262	-	0.000	0.000	Merged-chr19-5273188-67
NR632--MA0463.1.Bcl6	chr14	103532678	103532691	-	0.000	0.000	Merged-chr14-103532610-9
NR766--MA0731.1.BCL6B	chr16	64770965	64770981	-	0.000	0.000	Merged-chr16-64770922-80
NR1305--MA0463.1.Bcl6	chr4	88550469	88550482	+	0.000	0.000	Merged-chr4-88550447-50
NR552--MA0463.1.Bcl6	chr13	91697219	91697232	-	0.000	0.000	Merged-chr13-91697201-18
NR100--MA0463.1.Bcl6	chr1	159233125	159233138	+	0.000	0.000	Merged-chr1-159233046-1
NR230--MA0463.1.Bcl6	chr10	93959632	93959645	-	0.000	0.000	Merged-chr10-93959605-18
NR227--MA0731.1.BCL6B	chr10	86021938	86021954	-	0.000	0.000	Merged-chr10-86022093-75
NR687--MA0463.1.Bcl6	chr15	75862282	75862295	+	0.000	0.000	Merged-chr15-75862360-44
NR114--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR607--MA0731.1.BCL6B	chr14	61971215	61971231	-	0.000	0.000	Merged-chr14-61971047-1
NR859--MA0731.1.BCL6B	chr17	80772627	80772643	-	0.000	0.000	Merged-chr17-80772766-52
NR1845--MA0731.1.BCL6B	chr8	122775878	122775894	-	0.000	0.000	Merged-chr8-122775721-26
NR1700--MA0463.1.Bcl6	chr7	63939738	63939751	-	0.000	0.000	Merged-chr7-63939782-2
NR697--MA0731.1.BCL6B	chr15	85328016	85328032	+	0.000	0.000	Merged-chr15-85328019-32
NR1683--MA0731.1.BCL6B	chr7	28867587	28867603	+	0.000	0.000	Merged-chr7-28867749-38
NR296--MA0731.1.BCL6B	chr11	43410504	43410520	-	0.000	0.000	Merged-chr11-43410532-22
NR1029--MA0463.1.Bcl6	chr2	78997507	78997520	-	0.000	0.000	Merged-chr2-78997509-22
NR249--MA0463.1.Bcl6	chr10	115184857	115184870	+	0.000	0.000	Merged-chr10-115184922-20
NR437--MA0731.1.BCL6B	chr12	79550336	79550352	-	0.000	0.000	Merged-chr12-79550481-28
NR1771--MA0731.1.BCL6B	chr7	142040895	142040911	-	0.000	0.000	Merged-chr7-142041068-7
NR397--MA0463.1.Bcl6	chr11	118000587	118000600	-	0.000	0.000	Merged-chr11-118000770-19
NR307--MA0731.1.BCL6B	chr11	50827072	50827088	-	0.000	0.000	Merged-chr11-50827073-2
NR1893--MA0731.1.BCL6B	chr9	58542126	58542142	-	0.000	0.000	Merged-chr9-58542052-13
NR1513--MA0463.1.Bcl6	chr5	138116873	138116886	+	0.000	0.000	Merged-chr5-138117022-54
NR742--MA0463.1.Bcl6	chr16	38341750	38341763	+	0.000	0.000	Merged-chr16-38341800-18
NR1643--MA0463.1.Bcl6	chr6	142735549	142735562	+	0.000	0.000	Merged-chr6-142735610-23
NR187--MA0463.1.Bcl6	chr10	34127943	34127956	-	0.000	0.000	Merged-chr10-34127873-95
NR1540--MA0463.1.Bcl6	chr6	22325853	22325866	-	0.000	0.000	Merged-chr6-22325827-30
NR299--MA0463.1.Bcl6	chr11	43767037	43767050	-	0.000	0.000	Merged-chr11-43767173-52
NR760--MA0463.1.Bcl6	chr16	57403064	57403077	+	0.000	0.000	Merged-chr16-57403097-41
NR1415--MA0463.1.Bcl6	chr5	23874524	23874537	-	0.000	0.000	Merged-chr5-23874681-17
NR1885--MA0463.1.Bcl6	chr9	52060123	52060136	+	0.000	0.000	Merged-chr9-52059994-13
NR1791--MA0463.1.Bcl6	chr8	47533574	47533587	+	0.000	0.000	Merged-chr8-47533612-62
NR644--MA0463.1.Bcl6	chr14	120572382	120572395	-	0.000	0.000	Merged-chr14-120572441-59
NR54--MA0463.1.Bcl6	chr1	106714058	106714071	+	0.000	0.000	Merged-chr1-106714260-74
NR961--MA0731.1.BCL6B	chr19	56295265	56295281	-	0.000	0.000	Merged-chr19-56295235-24
NR72--MA0463.1.Bcl6	chr1	136625575	136625588	-	0.000	0.000	Merged-chr1-136625526-2
NR1721--MA0731.1.BCL6B	chr7	92165372	92165388	-	0.000	0.000	Merged-chr7-92165181-43
NR1973--MA0731.1.BCL6B	chrX	100476537	100476553	-	0.000	0.000	Merged-chrX-100476611-55
NR1559--MA0463.1.Bcl6	chr6	54925914	54925927	+	0.000	0.000	Merged-chr6-54926058-40
NR676--MA0463.1.Bcl6	chr15	59618689	59618702	+	0.000	0.000	Merged-chr15-59618561-44
NR1224--MA0731.1.BCL6B	chr3	123173829	123173845	+	0.000	0.000	Merged-chr3-123173705-1
NR336--MA0463.1.Bcl6	chr11	75655918	75655931	+	0.000	0.000	Merged-chr11-75656010-33
NR1040--MA0463.1.Bcl6	chr2	93471206	93471219	+	0.000	0.000	Merged-chr2-93471266-47
NR108--MA0463.1.Bcl6	chr1	162734329	162734342	+	0.000	0.000	Merged-chr1-162734445-9
NR1822--MA0731.1.BCL6B	chr8	105727511	105727527	+	0.000	0.000	Merged-chr8-105727621-21
NR1152--MA0463.1.Bcl6	chr3	37738412	37738425	+	0.000	0.000	Merged-chr3-37738517-40
NR1806--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR144--MA0463.1.Bcl6	chr1	180829885	180829898	+	0.000	0.000	Merged-chr1-180830009-39
NR1325--MA0731.1.BCL6B	chr4	110028735	110028751	-	0.000	0.000	Merged-chr4-110028917-37
NR489--MA0463.1.Bcl6	chr13	6193079	6193092	+	0.000	0.000	Merged-chr13-6192977-15
NR274--MA0463.1.Bcl6	chr11	3155363	3155376	+	0.000	0.000	Merged-chr11-3155205-32
NR1272--MA0731.1.BCL6B	chr4	10770224	10770240	+	0.000	0.000	Merged-chr4-10770192-53
NR1543--MA0731.1.BCL6B	chr6	29474015	29474031	-	0.000	0.000	Merged-chr6-29474137-48
NR1699--MA0731.1.BCL6B	chr7	58825036	58825052	-	0.000	0.000	Merged-chr7-58824899-42
NR1632--MA0463.1.Bcl6	chr6	136498017	136498030	-	0.000	0.000	Merged-chr6-136498019-38
NR1665--MA0731.1.BCL6B	chr7	3410200	3410216	-	0.000	0.000	Merged-chr7-3410111-7
NR843--MA0463.1.Bcl6	chr17	65870410	65870423	+	0.000	0.000	Merged-chr17-65870335-22
NR1189--MA0463.1.Bcl6	chr3	95995582	95995595	+	0.000	0.000	Merged-chr3-95995619-1
NR718--MA0463.1.Bcl6	chr16	8674306	8674319	-	0.000	0.000	Merged-chr16-8674308-21
NR1095--MA0463.1.Bcl6	chr2	144527546	144527559	-	0.000	0.000	Merged-chr2-144527541-67
NR1762--MA0463.1.Bcl6	chr7	132389755	132389768	+	0.000	0.000	Merged-chr7-132389640-23
NR982--MA0463.1.Bcl6	chr2	32237350	32237363	-	0.000	0.000	Merged-chr2-32237373-9
NR615--MA0463.1.Bcl6	chr14	79390423	79390436	+	0.000	0.000	Merged-chr14-79390621-66
NR1422--MA0463.1.Bcl6	chr5	32714042	32714055	+	0.000	0.000	Merged-chr5-32713886-83
NR1644--MA0731.1.BCL6B	chr6	142735547	142735563	+	0.000	0.000	Merged-chr6-142735610-23
NR1168--MA0731.1.BCL6B	chr3	79197075	79197091	+	0.000	0.000	Merged-chr3-79197186-40
NR1230--MA0731.1.BCL6B	chr3	132858979	132858995	+	0.000	0.000	Merged-chr3-132859011-26
NR1025--MA0731.1.BCL6B	chr2	72283051	72283067	+	0.000	0.000	Merged-chr2-72282934-17
NR1534--MA0463.1.Bcl6	chr5	151263549	151263562	-	0.000	0.000	Merged-chr5-151263593-10
NR651--MA0463.1.Bcl6	chr15	10486030	10486043	-	0.000	0.000	Merged-chr15-10486107-67
NR1514--MA0731.1.BCL6B	chr5	138264029	138264045	-	0.000	0.000	Merged-chr5-138263904-55
