#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2251--MA0002.2.RUNX1	chr12	116620054	116620064	+	0.000	0.000	Merged-chr12-116620074-47
NR3110--MA0684.1.RUNX3	chr15	27596963	27596972	+	0.000	0.000	Merged-chr15-27596992-56
NR6882--MA0684.1.RUNX3	chr5	97983545	97983554	-	0.000	0.000	Merged-chr5-97983447-49
NR3233--MA0002.2.RUNX1	chr15	62807601	62807611	+	0.000	0.000	Merged-chr15-62807559-22
NR1225--MA0684.1.RUNX3	chr11	3157497	3157506	-	0.000	0.000	Merged-chr11-3157744-93
NR6610--MA0002.2.RUNX1	chr5	3461071	3461081	-	0.000	0.000	Merged-chr5-3460999-61
NR4977--MA0002.2.RUNX1	chr2	24748060	24748070	-	0.000	0.000	Merged-chr2-24748146-35
NR7368--MA0002.2.RUNX1	chr6	85147775	85147785	+	0.000	0.000	Merged-chr6-85147771-14
NR2902--MA0002.2.RUNX1	chr14	69804116	69804126	+	0.000	0.000	Merged-chr14-69804239-29
NR3014--MA0684.1.RUNX3	chr14	106027145	106027154	-	0.000	0.000	Merged-chr14-106027200-23
NR3071--MA0002.2.RUNX1	chr15	5108552	5108562	+	0.000	0.000	Merged-chr15-5108448-64
NR8794--MA0002.2.RUNX1	chr9	42465767	42465777	+	0.000	0.000	Merged-chr9-42465861-57
NR7324--MA0511.2.RUNX2	chr6	70831385	70831393	+	0.000	0.000	Merged-chr6-70831450-1
NR3693--MA0511.2.RUNX2	chr16	52129660	52129668	-	0.000	0.000	Merged-chr16-52129675-51
NR95--MA0684.1.RUNX3	chr1	51584899	51584908	-	0.000	0.000	Merged-chr1-51585090-58
NR5274--MA0002.2.RUNX1	chr2	117412191	117412201	+	0.000	0.000	Merged-chr2-117412269-30
NR3266--MA0684.1.RUNX3	chr15	73833431	73833440	-	0.000	0.000	Merged-chr15-73833465-20
NR301--MA0684.1.RUNX3	chr1	106884006	106884015	-	0.000	0.000	Merged-chr1-106884032-17
NR3808--MA0684.1.RUNX3	chr16	91781029	91781038	+	0.000	0.000	Merged-chr16-91781071-63
NR8380--MA0002.2.RUNX1	chr8	47690777	47690787	-	0.000	0.000	Merged-chr8-47690895-15
NR9091--MA0002.2.RUNX1	chr9	98424923	98424933	-	0.000	0.000	Merged-chr9-98424940-20
NR7354--MA0684.1.RUNX3	chr6	82956789	82956798	+	0.000	0.000	Merged-chr6-82956843-32
NR4420--MA0002.2.RUNX1	chr18	56566205	56566215	-	0.000	0.000	Merged-chr18-56566232-24
NR2740--MA0002.2.RUNX1	chr14	21635310	21635320	+	0.000	0.000	Merged-chr14-21635245-13
NR7162--MA0511.2.RUNX2	chr5	151704231	151704239	+	0.000	0.000	Merged-chr5-151704265-4
NR3246--MA0002.2.RUNX1	chr15	67095539	67095549	+	0.000	0.000	Merged-chr15-67095617-30
NR1509--MA0684.1.RUNX3	chr11	80323508	80323517	+	0.000	0.000	Merged-chr11-80323459-26
NR7063--MA0002.2.RUNX1	chr5	134295888	134295898	-	0.000	0.000	Merged-chr5-134295794-17
NR5383--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR5178--MA0002.2.RUNX1	chr2	84582457	84582467	+	0.000	0.000	Merged-chr2-84582461-28
NR262--MA0002.2.RUNX1	chr1	94048234	94048244	-	0.000	0.000	Merged-chr1-94048267-32
NR3103--MA0002.2.RUNX1	chr15	18951817	18951827	+	0.000	0.000	Merged-chr15-18951851-25
NR2373--MA0002.2.RUNX1	chr13	33001539	33001549	-	0.000	0.000	Merged-chr13-33001523-50
NR391--MA0684.1.RUNX3	chr1	138350094	138350103	+	0.000	0.000	Merged-chr1-138350110-4
NR4880--MA0511.2.RUNX2	chr2	8965051	8965059	-	0.000	0.000	Merged-chr2-8965212-53
NR9222--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR7813--MA0511.2.RUNX2	chr7	30966826	30966834	-	0.000	0.000	Merged-chr7-30966754-5
NR8412--MA0002.2.RUNX1	chr8	68218505	68218515	+	0.000	0.000	Merged-chr8-68218689-19
NR9000--MA0684.1.RUNX3	chr9	75246458	75246467	-	0.000	0.000	Merged-chr9-75246433-36
NR7986--MA0684.1.RUNX3	chr7	90345092	90345101	-	0.000	0.000	Merged-chr7-90345081-52
NR7172--MA0002.2.RUNX1	chr6	8641183	8641193	-	0.000	0.000	Merged-chr6-8641126-10
NR6097--MA0511.2.RUNX2	chr4	11507354	11507362	-	0.000	0.000	Merged-chr4-11507334-14
NR2896--MA0002.2.RUNX1	chr14	67877890	67877900	-	0.000	0.000	Merged-chr14-67877957-30
NR7509--MA0002.2.RUNX1	chr6	122837904	122837914	-	0.000	0.000	Merged-chr6-122837963-9
NR1599--MA0684.1.RUNX3	chr11	92904204	92904213	-	0.000	0.000	Merged-chr11-92904387-18
NR3007--MA0002.2.RUNX1	chr14	105480283	105480293	+	0.000	0.000	Merged-chr14-105480266-22
NR5021--MA0684.1.RUNX3	chr2	32038712	32038721	+	0.000	0.000	Merged-chr2-32038826-16
NR2753--MA0002.2.RUNX1	chr14	25640575	25640585	+	0.000	0.000	Merged-chr14-25640736-54
NR9060--MA0511.2.RUNX2	chr9	90259714	90259722	+	0.000	0.000	Merged-chr9-90259820-55
NR8078--MA0684.1.RUNX3	chr7	112860095	112860104	-	0.000	0.000	Merged-chr7-112860209-23
NR7380--MA0511.2.RUNX2	chr6	87541295	87541303	+	0.000	0.000	Merged-chr6-87541310-26
NR5415--MA0002.2.RUNX1	chr2	152906976	152906986	+	0.000	0.000	Merged-chr2-152906761-58
NR8250--MA0002.2.RUNX1	chr7	142114154	142114164	+	0.000	0.000	Merged-chr7-142113991-20
NR6841--MA0002.2.RUNX1	chr5	77144783	77144793	-	0.000	0.000	Merged-chr5-77144936-48
NR4833--MA0684.1.RUNX3	chr19	58238494	58238503	-	0.000	0.000	Merged-chr19-58238492-37
NR4890--MA0002.2.RUNX1	chr2	9677235	9677245	-	0.000	0.000	Merged-chr2-9677324-22
NR6907--MA0002.2.RUNX1	chr5	104982661	104982671	+	0.000	0.000	Merged-chr5-104982699-45
NR9027--MA0002.2.RUNX1	chr9	82961621	82961631	-	0.000	0.000	Merged-chr9-82961653-22
NR1313--MA0684.1.RUNX3	chr11	34773537	34773546	+	0.000	0.000	Merged-chr11-34773509-9
NR275--MA0002.2.RUNX1	chr1	98022055	98022065	-	0.000	0.000	Merged-chr1-98022036-10
NR3116--MA0002.2.RUNX1	chr15	27828051	27828061	-	0.000	0.000	Merged-chr15-27828052-47
NR1165--MA0002.2.RUNX1	chr10	118854769	118854779	+	0.000	0.000	Merged-chr10-118854630-50
NR4893--MA0511.2.RUNX2	chr2	9748577	9748585	+	0.000	0.000	Merged-chr2-9748530-32
NR9235--MA0511.2.RUNX2	chr9	119963508	119963516	+	0.000	0.000	Merged-chr9-119963439-34
NR3097--MA0002.2.RUNX1	chr15	12606557	12606567	-	0.000	0.000	Merged-chr15-12606518-21
NR8630--MA0002.2.RUNX1	chr8	121925883	121925893	+	0.000	0.000	Merged-chr8-121925854-18
NR403--MA0002.2.RUNX1	chr1	140308597	140308607	-	0.000	0.000	Merged-chr1-140308738-7
NR7826--MA0511.2.RUNX2	chr7	42692723	42692731	+	0.000	0.000	Merged-chr7-42692763-63
NR4671--MA0684.1.RUNX3	chr19	21771765	21771774	+	0.000	0.000	Merged-chr19-21771815-24
NR9013--MA0684.1.RUNX3	chr9	77954546	77954555	-	0.000	0.000	Merged-chr9-77954587-30
NR2991--MA0684.1.RUNX3	chr14	101879179	101879188	+	0.000	0.000	Merged-chr14-101879110-69
NR9136--MA0002.2.RUNX1	chr9	108578608	108578618	+	0.000	0.000	Merged-chr9-108578687-51
NR7185--MA0002.2.RUNX1	chr6	17972851	17972861	-	0.000	0.000	Merged-chr6-17972903-7
NR1915--MA0511.2.RUNX2	chr12	52893035	52893043	-	0.000	0.000	Merged-chr12-52893034-15
NR2514--MA0002.2.RUNX1	chr13	76139034	76139044	+	0.000	0.000	Merged-chr13-76139009-23
NR532--MA0684.1.RUNX3	chr1	170861935	170861944	-	0.000	0.000	Merged-chr1-170861853-46
NR1422--MA0684.1.RUNX3	chr11	63148535	63148544	+	0.000	0.000	Merged-chr11-63148506-21
NR6060--MA0002.2.RUNX1	chr4	3209765	3209775	-	0.000	0.000	Merged-chr4-3209817-19
NR340--MA0511.2.RUNX2	chr1	130993948	130993956	+	0.000	0.000	Merged-chr1-130993857-55
NR2495--MA0002.2.RUNX1	chr13	73491161	73491171	+	0.000	0.000	Merged-chr13-73491277-13
NR7108--MA0002.2.RUNX1	chr5	143485183	143485193	+	0.000	0.000	Merged-chr5-143485209-17
NR9344--MA0511.2.RUNX2	chrX	101737443	101737451	-	0.000	0.000	Merged-chrX-101737471-46
NR3477--MA0002.2.RUNX1	chr16	10969443	10969453	+	0.000	0.000	Merged-chr16-10969472-37
NR6583--MA0002.2.RUNX1	chr4	150808643	150808653	+	0.000	0.000	Merged-chr4-150808794-106
NR6854--MA0002.2.RUNX1	chr5	92245653	92245663	+	0.000	0.000	Merged-chr5-92245649-42
NR40--MA0684.1.RUNX3	chr1	36252917	36252926	-	0.000	0.000	Merged-chr1-36253004-32
NR863--MA0511.2.RUNX2	chr10	58282406	58282414	-	0.000	0.000	Merged-chr10-58282409-26
NR7089--MA0002.2.RUNX1	chr5	139320772	139320782	+	0.000	0.000	Merged-chr5-139320705-5
NR2623--MA0002.2.RUNX1	chr13	101713878	101713888	+	0.000	0.000	Merged-chr13-101713890-21
NR1548--MA0511.2.RUNX2	chr11	85545771	85545779	-	0.000	0.000	Merged-chr11-85545806-18
NR5014--MA0002.2.RUNX1	chr2	30897112	30897122	-	0.000	0.000	Merged-chr2-30897276-26
NR8991--MA0002.2.RUNX1	chr9	72797332	72797342	-	0.000	0.000	Merged-chr9-72797397-34
NR1326--MA0684.1.RUNX3	chr11	45943843	45943852	+	0.000	0.000	Merged-chr11-45944042-9
NR9102--MA0002.2.RUNX1	chr9	102717695	102717705	+	0.000	0.000	Merged-chr9-102717643-82
NR5266--MA0002.2.RUNX1	chr2	114873176	114873186	-	0.000	0.000	Merged-chr2-114873203-5
NR9231--MA0684.1.RUNX3	chr9	119823983	119823992	+	0.000	0.000	Merged-chr9-119823942-29
NR8914--MA0002.2.RUNX1	chr9	62509369	62509379	-	0.000	0.000	Merged-chr9-62509515-27
NR6692--MA0002.2.RUNX1	chr5	28064171	28064181	+	0.000	0.000	Merged-chr5-28064167-17
NR7075--MA0684.1.RUNX3	chr5	135661996	135662005	-	0.000	0.000	Merged-chr5-135662123-17
NR7346--MA0684.1.RUNX3	chr6	72841926	72841935	+	0.000	0.000	Merged-chr6-72841906-9
NR9149--MA0002.2.RUNX1	chr9	110684778	110684788	-	0.000	0.000	Merged-chr9-110684620-5
NR1386--MA0511.2.RUNX2	chr11	58290445	58290453	-	0.000	0.000	Merged-chr11-58290425-28
NR67--MA0002.2.RUNX1	chr1	38886233	38886243	-	0.000	0.000	Merged-chr1-38886184-31
NR8500--MA0002.2.RUNX1	chr8	94413638	94413648	+	0.000	0.000	Merged-chr8-94413719-53
NR3509--MA0002.2.RUNX1	chr16	22632552	22632562	-	0.000	0.000	Merged-chr16-22632558-6
NR4541--MA0684.1.RUNX3	chr18	79300920	79300929	-	0.000	0.000	Merged-chr18-79300838-16
NR1287--MA0002.2.RUNX1	chr11	29526350	29526360	-	0.000	0.000	Merged-chr11-29526463-59
NR3794--MA0511.2.RUNX2	chr16	91448297	91448305	+	0.000	0.000	Merged-chr16-91448282-13
NR4664--MA0002.2.RUNX1	chr19	21199928	21199938	+	0.000	0.000	Merged-chr19-21199898-12
NR7869--MA0684.1.RUNX3	chr7	58455773	58455782	-	0.000	0.000	Merged-chr7-58455724-12
NR5318--MA0684.1.RUNX3	chr2	127760722	127760731	+	0.000	0.000	Merged-chr2-127760760-14
NR3367--MA0684.1.RUNX3	chr15	92134396	92134405	+	0.000	0.000	Merged-chr15-92134460-52
NR4620--MA0511.2.RUNX2	chr19	8592422	8592430	+	0.000	0.000	Merged-chr19-8592238-38
NR3638--MA0684.1.RUNX3	chr16	44210794	44210803	-	0.000	0.000	Merged-chr16-44210859-20
NR6029--MA0684.1.RUNX3	chr3	152443099	152443108	-	0.000	0.000	Merged-chr3-152443080-63
NR254--MA0002.2.RUNX1	chr1	92805906	92805916	+	0.000	0.000	Merged-chr1-92805706-23
NR4793--MA0684.1.RUNX3	chr19	53579182	53579191	+	0.000	0.000	Merged-chr19-53579095-23
NR9258--MA0002.2.RUNX1	chr9	122213062	122213072	-	0.000	0.000	Merged-chr9-122213151-2
NR2570--MA0002.2.RUNX1	chr13	94144819	94144829	+	0.000	0.000	Merged-chr13-94144726-31
NR2365--MA0002.2.RUNX1	chr13	31504512	31504522	+	0.000	0.000	Merged-chr13-31504522-16
NR654--MA0684.1.RUNX3	chr1	192510749	192510758	+	0.000	0.000	Merged-chr1-192510804-31
NR2907--MA0002.2.RUNX1	chr14	70549422	70549432	-	0.000	0.000	Merged-chr14-70549442-27
NR6601--MA0684.1.RUNX3	chr4	155306844	155306853	+	0.000	0.000	Merged-chr4-155306831-50
NR3347--MA0002.2.RUNX1	chr15	86173489	86173499	-	0.000	0.000	Merged-chr15-86173285-7
NR4650--MA0684.1.RUNX3	chr19	12833793	12833802	-	0.000	0.000	Merged-chr19-12833671-54
NR6453--MA0002.2.RUNX1	chr4	134043265	134043275	-	0.000	0.000	Merged-chr4-134043155-17
NR191--MA0511.2.RUNX2	chr1	80418896	80418904	-	0.000	0.000	Merged-chr1-80418874-24
NR5090--MA0684.1.RUNX3	chr2	59676861	59676870	-	0.000	0.000	Merged-chr2-59676734-32
NR3303--MA0511.2.RUNX2	chr15	79357495	79357503	+	0.000	0.000	Merged-chr15-79357497-63
NR7107--MA0684.1.RUNX3	chr5	143485093	143485102	-	0.000	0.000	Merged-chr5-143485209-17
NR5427--MA0684.1.RUNX3	chr2	155624906	155624915	+	0.000	0.000	Merged-chr2-155624882-5
NR2888--MA0002.2.RUNX1	chr14	65598438	65598448	+	0.000	0.000	Merged-chr14-65598424-35
NR1418--MA0511.2.RUNX2	chr11	62815756	62815764	+	0.000	0.000	Merged-chr11-62815685-10
NR3476--MA0684.1.RUNX3	chr16	10806273	10806282	-	0.000	0.000	Merged-chr16-10806280-14
NR1796--MA0684.1.RUNX3	chr12	3755620	3755629	-	0.000	0.000	Merged-chr12-3755769-11
NR363--MA0002.2.RUNX1	chr1	135268270	135268280	+	0.000	0.000	Merged-chr1-135268339-27
NR492--MA0684.1.RUNX3	chr1	163374769	163374778	-	0.000	0.000	Merged-chr1-163374764-34
NR3333--MA0684.1.RUNX3	chr15	84192109	84192118	+	0.000	0.000	Merged-chr15-84192302-58
NR763--MA0684.1.RUNX3	chr10	22295969	22295978	+	0.000	0.000	Merged-chr10-22296009-12
NR5407--MA0002.2.RUNX1	chr2	148902581	148902591	+	0.000	0.000	Merged-chr2-148902521-46
NR1719--MA0684.1.RUNX3	chr11	109671974	109671983	+	0.000	0.000	Merged-chr11-109672054-52
NR4948--MA0002.2.RUNX1	chr2	18928409	18928419	-	0.000	0.000	Merged-chr2-18928432-59
NR8494--MA0002.2.RUNX1	chr8	91298844	91298854	+	0.000	0.000	Merged-chr8-91298878-2
NR5615--MA0511.2.RUNX2	chr3	37603793	37603801	+	0.000	0.000	Merged-chr3-37603744-6
NR9148--MA0684.1.RUNX3	chr9	110594067	110594076	-	0.000	0.000	Merged-chr9-110594121-11
NR7481--MA0511.2.RUNX2	chr6	119522295	119522303	-	0.000	0.000	Merged-chr6-119522115-45
NR9227--MA0511.2.RUNX2	chr9	119823983	119823991	+	0.000	0.000	Merged-chr9-119823942-29
NR3508--MA0684.1.RUNX3	chr16	22526577	22526586	-	0.000	0.000	Merged-chr16-22526487-34
NR2810--MA0511.2.RUNX2	chr14	47740500	47740508	+	0.000	0.000	Merged-chr14-47740703-52
NR5201--MA0511.2.RUNX2	chr2	92459705	92459713	-	0.000	0.000	Merged-chr2-92459694-86
NR9005--MA0684.1.RUNX3	chr9	75547007	75547016	+	0.000	0.000	Merged-chr9-75547182-41
NR4934--MA0684.1.RUNX3	chr2	17746441	17746450	+	0.000	0.000	Merged-chr2-17746491-3
NR2440--MA0002.2.RUNX1	chr13	52083823	52083833	+	0.000	0.000	Merged-chr13-52083938-53
NR1907--MA0511.2.RUNX2	chr12	41500246	41500254	-	0.000	0.000	Merged-chr12-41500391-75
NR4471--MA0511.2.RUNX2	chr18	65819118	65819126	-	0.000	0.000	Merged-chr18-65819211-50
NR1143--MA0684.1.RUNX3	chr10	117975594	117975603	+	0.000	0.000	Merged-chr10-117975710-27
NR1266--MA0002.2.RUNX1	chr11	11657343	11657353	-	0.000	0.000	Merged-chr11-11657249-55
NR6052--MA0002.2.RUNX1	chr3	157938775	157938785	-	0.000	0.000	Merged-chr3-157938783-43
NR9257--MA0684.1.RUNX3	chr9	122188844	122188853	+	0.000	0.000	Merged-chr9-122188885-48
NR603--MA0511.2.RUNX2	chr1	181299307	181299315	-	0.000	0.000	Merged-chr1-181299360-30
NR5231--MA0684.1.RUNX3	chr2	102913220	102913229	-	0.000	0.000	Merged-chr2-102913155-52
NR5897--MA0684.1.RUNX3	chr3	128122335	128122344	-	0.000	0.000	Merged-chr3-128122378-34
NR2906--MA0684.1.RUNX3	chr14	69979174	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR7034--MA0002.2.RUNX1	chr5	123930728	123930738	+	0.000	0.000	Merged-chr5-123930715-52
NR7305--MA0002.2.RUNX1	chr6	59265400	59265410	-	0.000	0.000	Merged-chr6-59265419-13
NR2758--MA0002.2.RUNX1	chr14	27376280	27376290	-	0.000	0.000	Merged-chr14-27376322-41
NR9065--MA0511.2.RUNX2	chr9	92217820	92217828	-	0.000	0.000	Merged-chr9-92217904-40
NR3198--MA0002.2.RUNX1	chr15	55851160	55851170	+	0.000	0.000	Merged-chr15-55851119-54
NR8731--MA0002.2.RUNX1	chr9	15064334	15064344	-	0.000	0.000	Merged-chr9-15064298-12
NR504--MA0002.2.RUNX1	chr1	164503358	164503368	+	0.000	0.000	Merged-chr1-164503488-46
NR8526--MA0002.2.RUNX1	chr8	104344199	104344209	-	0.000	0.000	Merged-chr8-104344230-45
NR4772--MA0684.1.RUNX3	chr19	45560670	45560679	-	0.000	0.000	Merged-chr19-45560574-58
NR49--MA0511.2.RUNX2	chr1	37030883	37030891	+	0.000	0.000	Merged-chr1-37030914-29
NR5976--MA0511.2.RUNX2	chr3	142899428	142899436	-	0.000	0.000	Merged-chr3-142899348-46
NR9114--MA0684.1.RUNX3	chr9	105689659	105689668	-	0.000	0.000	Merged-chr9-105689631-24
NR6575--MA0002.2.RUNX1	chr4	150570116	150570126	+	0.000	0.000	Merged-chr4-150570161-6
NR7163--MA0684.1.RUNX3	chr5	151704231	151704240	+	0.000	0.000	Merged-chr5-151704265-4
NR4500--MA0002.2.RUNX1	chr18	70572505	70572515	+	0.000	0.000	Merged-chr18-70572603-19
NR2820--MA0002.2.RUNX1	chr14	53878769	53878779	+	0.000	0.000	Merged-chr14-53878640-27
NR5549--MA0684.1.RUNX3	chr2	181213119	181213128	-	0.000	0.000	Merged-chr2-181212887-72
NR4580--MA0511.2.RUNX2	chr18	84851323	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR3869--MA0684.1.RUNX3	chr16	95994778	95994787	-	0.000	0.000	Merged-chr16-95994791-31
NR485--MA0002.2.RUNX1	chr1	162734463	162734473	-	0.000	0.000	Merged-chr1-162734445-9
