#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR3900--MA0036.3.GATA2	chr9	97068913	97068923	+	0.000	0.000	Merged-chr9-97068935-38
NR3089--MA1104.1.GATA6	chr6	71980503	71980515	+	0.000	0.000	Merged-chr6-71980569-75
NR2287--MA0140.2.GATA1::TAL1	chr2	132497584	132497601	-	0.000	0.000	Merged-chr2-132497706-22
NR3243--MA0482.1.Gata4	chr6	142823505	142823515	-	0.000	0.000	Merged-chr6-142823375-40
NR852--MA1104.1.GATA6	chr12	35686611	35686623	+	0.000	0.000	Merged-chr12-35686484-17
NR2370--MA0482.1.Gata4	chr2	173018134	173018144	+	0.000	0.000	Merged-chr2-173018174-48
NR2522--MA0035.3.Gata1	chr3	103385271	103385281	+	0.000	0.000	Merged-chr3-103385702-147
NR782--MA0482.1.Gata4	chr11	104538423	104538433	-	0.000	0.000	Merged-chr11-104538419-8
NR961--MA1104.1.GATA6	chr12	114587397	114587409	-	0.000	0.000	Merged-chr12-114587375-26
NR163--MA0482.1.Gata4	chr1	143319752	143319762	+	0.000	0.000	Merged-chr1-143319719-34
NR705--MA0482.1.Gata4	chr11	79207970	79207980	+	0.000	0.000	Merged-chr11-79207824-18
NR2360--MA0035.3.Gata1	chr2	170126513	170126523	+	0.000	0.000	Merged-chr2-170126544-26
NR594--MA1104.1.GATA6	chr11	31948718	31948730	+	0.000	0.000	Merged-chr11-31948537-8
NR4037--MA0037.3.GATA3	chrX	98259795	98259802	-	0.000	0.000	Merged-chrX-98259743-49
NR2530--MA0036.3.GATA2	chr3	104643971	104643981	+	0.000	0.000	Merged-chr3-104644064-46
NR1279--MA1104.1.GATA6	chr14	60131690	60131702	-	0.000	0.000	Merged-chr14-60131750-51
NR3046--MA0766.1.GATA5	chr6	29279099	29279106	+	0.000	0.000	Merged-chr6-29279043-26
NR747--MA0766.1.GATA5	chr11	97821738	97821745	+	0.000	0.000	Merged-chr11-97821849-44
NR2883--MA0035.3.Gata1	chr5	65535550	65535560	+	0.000	0.000	Merged-chr5-65535639-23
NR2678--MA0035.3.Gata1	chr4	43964419	43964429	+	0.000	0.000	Merged-chr4-43964445-9
NR2009--MA0037.3.GATA3	chr19	29367426	29367433	+	0.000	0.000	Merged-chr19-29367376-49
NR2195--MA0037.3.GATA3	chr2	78961707	78961714	+	0.000	0.000	Merged-chr2-78961805-37
NR2163--MA0036.3.GATA2	chr2	49744821	49744831	+	0.000	0.000	Merged-chr2-49744707-28
NR560--MA1104.1.GATA6	chr11	11836939	11836951	-	0.000	0.000	Merged-chr11-11837020-26
NR831--MA1104.1.GATA6	chr12	3441668	3441680	-	0.000	0.000	Merged-chr12-3441534-29
NR2957--MA0036.3.GATA2	chr5	120779076	120779086	-	0.000	0.000	Merged-chr5-120779287-23
NR642--MA0035.3.Gata1	chr11	59398016	59398026	+	0.000	0.000	Merged-chr11-59397887-30
NR270--MA0036.3.GATA2	chr1	191803662	191803672	+	0.000	0.000	Merged-chr1-191803516-12
NR607--MA0036.3.GATA2	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR2447--MA0036.3.GATA2	chr3	52840428	52840438	+	0.000	0.000	Merged-chr3-52840378-53
NR588--MA0036.3.GATA2	chr11	23754516	23754526	-	0.000	0.000	Merged-chr11-23754497-34
NR1880--MA0035.3.Gata1	chr18	32398232	32398242	-	0.000	0.000	Merged-chr18-32398270-147
NR2110--MA0482.1.Gata4	chr2	18046714	18046724	+	0.000	0.000	Merged-chr2-18046867-13
NR716--MA0036.3.GATA2	chr11	83271748	83271758	+	0.000	0.000	Merged-chr11-83271704-105
NR3868--MA0140.2.GATA1::TAL1	chr9	78010955	78010972	-	0.000	0.000	Merged-chr9-78010803-82
NR2928--MA0035.3.Gata1	chr5	105244864	105244874	-	0.000	0.000	Merged-chr5-105244982-37
NR978--MA0766.1.GATA5	chr12	117403957	117403964	+	0.000	0.000	Merged-chr12-117403786-38
NR3073--MA0482.1.Gata4	chr6	58832867	58832877	+	0.000	0.000	Merged-chr6-58832889-39
NR554--MA0036.3.GATA2	chr11	5521049	5521059	+	0.000	0.000	Merged-chr11-5521405-105
NR953--MA0037.3.GATA3	chr12	112606011	112606018	-	0.000	0.000	Merged-chr12-112605824-36
NR3117--MA0140.2.GATA1::TAL1	chr6	108277163	108277180	-	0.000	0.000	Merged-chr6-108277136-27
NR206--MA0036.3.GATA2	chr1	155293824	155293834	+	0.000	0.000	Merged-chr1-155293636-24
NR2098--MA0140.2.GATA1::TAL1	chr2	11118937	11118954	-	0.000	0.000	Merged-chr2-11118835-29
NR1568--MA0482.1.Gata4	chr16	49774803	49774813	+	0.000	0.000	Merged-chr16-49774880-113
NR1178--MA0035.3.Gata1	chr14	20177874	20177884	+	0.000	0.000	Merged-chr14-20177932-18
NR2875--MA0035.3.Gata1	chr5	53605614	53605624	-	0.000	0.000	Merged-chr5-53605625-25
NR2375--MA0482.1.Gata4	chr2	173586821	173586831	-	0.000	0.000	Merged-chr2-173586872-43
NR3009--MA0482.1.Gata4	chr5	149246270	149246280	-	0.000	0.000	Merged-chr5-149246178-51
NR618--MA1104.1.GATA6	chr11	53656980	53656992	-	0.000	0.000	Merged-chr11-53657053-47
NR2012--MA0036.3.GATA2	chr19	29367424	29367434	-	0.000	0.000	Merged-chr19-29367376-49
NR4045--MA0035.3.Gata1	chrX	106171388	106171398	-	0.000	0.000	Merged-chrX-106171533-49
NR2222--MA0035.3.Gata1	chr2	90583736	90583746	-	0.000	0.000	Merged-chr2-90583818-37
NR1167--MA0482.1.Gata4	chr14	16373109	16373119	+	0.000	0.000	Merged-chr14-16372999-30
NR3848--MA0140.2.GATA1::TAL1	chr9	64789550	64789567	-	0.000	0.000	Merged-chr9-64789537-48
NR1965--MA0037.3.GATA3	chr19	5724569	5724576	+	0.000	0.000	Merged-chr19-5724698-18
NR134--MA0482.1.Gata4	chr1	128057473	128057483	+	0.000	0.000	Merged-chr1-128057377-21
NR405--MA0482.1.Gata4	chr10	81137369	81137379	+	0.000	0.000	Merged-chr10-81137276-7
NR4053--MA0036.3.GATA2	chrX	109114138	109114148	-	0.000	0.000	Merged-chrX-109113990-42
NR313--MA1104.1.GATA6	chr10	39625646	39625658	+	0.000	0.000	Merged-chr10-39625592-31
NR1024--MA0482.1.Gata4	chr13	24416131	24416141	+	0.000	0.000	Merged-chr13-24416141-118
NR886--MA0035.3.Gata1	chr12	76375664	76375674	-	0.000	0.000	Merged-chr12-76375733-19
NR60--MA0037.3.GATA3	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR1869--MA1104.1.GATA6	chr18	13016559	13016571	-	0.000	0.000	Merged-chr18-13016580-10
NR2178--MA0766.1.GATA5	chr2	65195783	65195790	-	0.000	0.000	Merged-chr2-65195826-52
NR56--MA0482.1.Gata4	chr1	64956882	64956892	+	0.000	0.000	Merged-chr1-64956845-95
NR294--MA1104.1.GATA6	chr10	21964641	21964653	-	0.000	0.000	Merged-chr10-21964511-16
NR1872--MA0035.3.Gata1	chr18	13016560	13016570	+	0.000	0.000	Merged-chr18-13016580-10
NR514--MA0482.1.Gata4	chr10	122976185	122976195	-	0.000	0.000	Merged-chr10-122976254-31
NR2482--MA0036.3.GATA2	chr3	84772249	84772259	+	0.000	0.000	Merged-chr3-84772067-31
NR100--MA0482.1.Gata4	chr1	87878051	87878061	+	0.000	0.000	Merged-chr1-87877929-42
NR3244--MA1104.1.GATA6	chr6	142823505	142823517	+	0.000	0.000	Merged-chr6-142823375-40
NR2371--MA1104.1.GATA6	chr2	173018132	173018144	-	0.000	0.000	Merged-chr2-173018174-48
NR2514--MA0036.3.GATA2	chr3	99234131	99234141	-	0.000	0.000	Merged-chr3-99234214-90
NR1739--MA1104.1.GATA6	chr17	18718466	18718478	+	0.000	0.000	Merged-chr17-18718477-13
NR2320--MA0482.1.Gata4	chr2	152768034	152768044	+	0.000	0.000	Merged-chr2-152767843-25
NR2867--MA0035.3.Gata1	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR1069--MA0036.3.GATA2	chr13	67332555	67332565	-	0.000	0.000	Merged-chr13-67332541-54
NR164--MA1104.1.GATA6	chr1	143319750	143319762	-	0.000	0.000	Merged-chr1-143319719-34
NR137--MA0035.3.Gata1	chr1	128057472	128057482	+	0.000	0.000	Merged-chr1-128057377-21
NR408--MA0035.3.Gata1	chr10	81137368	81137378	+	0.000	0.000	Merged-chr10-81137276-7
NR3353--MA0037.3.GATA3	chr7	47008427	47008434	+	0.000	0.000	Merged-chr7-47008275-77
NR2909--MA0482.1.Gata4	chr5	93267087	93267097	-	0.000	0.000	Merged-chr5-93267290-2
NR59--MA0035.3.Gata1	chr1	64956881	64956891	+	0.000	0.000	Merged-chr1-64956845-95
NR1468--MA0037.3.GATA3	chr15	100984054	100984061	+	0.000	0.000	Merged-chr15-100983947-40
NR1922--MA0766.1.GATA5	chr18	74780032	74780039	+	0.000	0.000	Merged-chr18-74780023-15
NR1808--MA0140.2.GATA1::TAL1	chr17	52156469	52156486	+	0.000	0.000	Merged-chr17-52156639-23
NR3844--MA0036.3.GATA2	chr9	64779819	64779829	-	0.000	0.000	Merged-chr9-64779927-39
NR1893--MA0036.3.GATA2	chr18	46013366	46013376	-	0.000	0.000	Merged-chr18-46013388-48
NR2655--MA1104.1.GATA6	chr4	11900201	11900213	+	0.000	0.000	Merged-chr4-11900204-55
NR2357--MA0035.3.Gata1	chr2	167081043	167081053	-	0.000	0.000	Merged-chr2-167081117-10
NR103--MA0035.3.Gata1	chr1	87878050	87878060	+	0.000	0.000	Merged-chr1-87877929-42
NR939--MA0036.3.GATA2	chr12	103116764	103116774	+	0.000	0.000	Merged-chr12-103116842-39
NR1016--MA0482.1.Gata4	chr13	20094995	20095005	+	0.000	0.000	Merged-chr13-20095026-36
NR1250--MA0766.1.GATA5	chr14	47367078	47367085	-	0.000	0.000	Merged-chr14-47367011-11
NR2049--MA0037.3.GATA3	chr19	46613397	46613404	-	0.000	0.000	Merged-chr19-46613309-39
NR259--MA0035.3.Gata1	chr1	189085213	189085223	+	0.000	0.000	Merged-chr1-189085418-26
NR1864--MA0035.3.Gata1	chr18	12947980	12947990	-	0.000	0.000	Merged-chr18-12947880-91
NR1773--MA0766.1.GATA5	chr17	34196618	34196625	-	0.000	0.000	Merged-chr17-34196730-34
NR2346--MA0482.1.Gata4	chr2	166719518	166719528	+	0.000	0.000	Merged-chr2-166719426-29
NR3127--MA0037.3.GATA3	chr6	108540524	108540531	+	0.000	0.000	Merged-chr6-108540679-20
NR2126--MA0036.3.GATA2	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
NR2111--MA1104.1.GATA6	chr2	18046712	18046724	-	0.000	0.000	Merged-chr2-18046867-13
NR4043--MA1104.1.GATA6	chrX	106171387	106171399	+	0.000	0.000	Merged-chrX-106171533-49
NR4016--MA0035.3.Gata1	chrX	77580108	77580118	-	0.000	0.000	Merged-chrX-77580117-37
NR3074--MA1104.1.GATA6	chr6	58832865	58832877	-	0.000	0.000	Merged-chr6-58832889-39
NR867--MA0482.1.Gata4	chr12	70999793	70999803	-	0.000	0.000	Merged-chr12-70999631-61
NR957--MA0140.2.GATA1::TAL1	chr12	112855112	112855129	+	0.000	0.000	Merged-chr12-112855098-63
NR2472--MA1104.1.GATA6	chr3	84630752	84630764	+	0.000	0.000	Merged-chr3-84630888-13
NR310--MA0482.1.Gata4	chr10	39339749	39339759	+	0.000	0.000	Merged-chr10-39339887-44
NR1914--MA0766.1.GATA5	chr18	67688562	67688569	+	0.000	0.000	Merged-chr18-67688678-27
NR1569--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR2028--MA0037.3.GATA3	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR147--MA0766.1.GATA5	chr1	131638416	131638423	+	0.000	0.000	Merged-chr1-131638408-68
NR2577--MA0482.1.Gata4	chr3	132886775	132886785	+	0.000	0.000	Merged-chr3-132886809-16
NR3087--MA0037.3.GATA3	chr6	71980506	71980513	+	0.000	0.000	Merged-chr6-71980569-75
NR2096--MA0766.1.GATA5	chr2	11118948	11118955	+	0.000	0.000	Merged-chr2-11118835-29
NR769--MA0036.3.GATA2	chr11	101627408	101627418	+	0.000	0.000	Merged-chr11-101627512-104
NR1264--MA0037.3.GATA3	chr14	54074908	54074915	+	0.000	0.000	Merged-chr14-54074884-6
NR3125--MA0140.2.GATA1::TAL1	chr6	108448316	108448333	+	0.000	0.000	Merged-chr6-108448378-58
NR1168--MA1104.1.GATA6	chr14	16373107	16373119	-	0.000	0.000	Merged-chr14-16372999-30
NR2019--MA0766.1.GATA5	chr19	29418706	29418713	-	0.000	0.000	Merged-chr19-29418635-70
NR2534--MA0140.2.GATA1::TAL1	chr3	107761729	107761746	-	0.000	0.000	Merged-chr3-107761625-19
NR4040--MA0140.2.GATA1::TAL1	chrX	98259796	98259813	+	0.000	0.000	Merged-chrX-98259743-49
NR135--MA1104.1.GATA6	chr1	128057471	128057483	-	0.000	0.000	Merged-chr1-128057377-21
NR406--MA1104.1.GATA6	chr10	81137367	81137379	-	0.000	0.000	Merged-chr10-81137276-7
NR979--MA0035.3.Gata1	chr12	117403955	117403965	-	0.000	0.000	Merged-chr12-117403786-38
NR3302--MA0766.1.GATA5	chr7	25848144	25848151	+	0.000	0.000	Merged-chr7-25848293-34
NR4003--MA0036.3.GATA2	chrX	37110342	37110352	-	0.000	0.000	Merged-chrX-37110282-56
NR3815--MA0036.3.GATA2	chr9	46154655	46154665	+	0.000	0.000	Merged-chr9-46154778-41
NR2652--MA0482.1.Gata4	chr4	10940868	10940878	-	0.000	0.000	Merged-chr4-10940994-39
NR592--MA0037.3.GATA3	chr11	31948721	31948728	+	0.000	0.000	Merged-chr11-31948537-8
NR3411--MA0766.1.GATA5	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR1277--MA0037.3.GATA3	chr14	60131692	60131699	-	0.000	0.000	Merged-chr14-60131750-51
NR101--MA1104.1.GATA6	chr1	87878049	87878061	-	0.000	0.000	Merged-chr1-87877929-42
NR2974--MA0037.3.GATA3	chr5	124022517	124022524	-	0.000	0.000	Merged-chr5-124022476-27
NR3924--MA0036.3.GATA2	chr9	107986401	107986411	+	0.000	0.000	Merged-chr9-107986494-4
NR3340--MA0035.3.Gata1	chr7	45510503	45510513	+	0.000	0.000	Merged-chr7-45510367-63
NR2065--MA0036.3.GATA2	chr19	57116939	57116949	-	0.000	0.000	Merged-chr19-57117009-44
NR1495--MA0037.3.GATA3	chr16	13796691	13796698	-	0.000	0.000	Merged-chr16-13796850-44
NR1421--MA0035.3.Gata1	chr15	58697154	58697164	-	0.000	0.000	Merged-chr15-58697268-28
NR3235--MA0140.2.GATA1::TAL1	chr6	136902663	136902680	-	0.000	0.000	Merged-chr6-136902691-26
NR2107--MA0766.1.GATA5	chr2	17644736	17644743	+	0.000	0.000	Merged-chr2-17644831-25
NR238--MA0036.3.GATA2	chr1	172526890	172526900	+	0.000	0.000	Merged-chr1-172526755-50
NR4039--MA0766.1.GATA5	chrX	98259795	98259802	-	0.000	0.000	Merged-chrX-98259743-49
NR3836--MA0140.2.GATA1::TAL1	chr9	62421159	62421176	-	0.000	0.000	Merged-chr9-62421317-30
NR746--MA1104.1.GATA6	chr11	97821735	97821747	+	0.000	0.000	Merged-chr11-97821849-44
NR3090--MA0036.3.GATA2	chr6	71980504	71980514	-	0.000	0.000	Merged-chr6-71980569-75
NR2949--MA0482.1.Gata4	chr5	112219581	112219591	+	0.000	0.000	Merged-chr5-112219700-2
NR1747--MA0036.3.GATA2	chr17	18968728	18968738	-	0.000	0.000	Merged-chr17-18968835-85
NR1017--MA1104.1.GATA6	chr13	20094993	20095005	-	0.000	0.000	Merged-chr13-20095026-36
NR3884--MA0036.3.GATA2	chr9	92314082	92314092	+	0.000	0.000	Merged-chr9-92314019-19
NR4005--MA0766.1.GATA5	chrX	48141639	48141646	-	0.000	0.000	Merged-chrX-48141649-49
NR286--MA0035.3.Gata1	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR1020--MA0035.3.Gata1	chr13	20094994	20095004	+	0.000	0.000	Merged-chr13-20095026-36
NR1390--MA0140.2.GATA1::TAL1	chr14	121970772	121970789	-	0.000	0.000	Merged-chr14-121970624-14
NR2347--MA1104.1.GATA6	chr2	166719516	166719528	-	0.000	0.000	Merged-chr2-166719426-29
NR1452--MA0766.1.GATA5	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR1723--MA0766.1.GATA5	chr17	13654888	13654895	+	0.000	0.000	Merged-chr17-13654932-70
NR1400--MA0035.3.Gata1	chr15	31222416	31222426	-	0.000	0.000	Merged-chr15-31222442-41
NR3655--MA0766.1.GATA5	chr8	111595993	111596000	-	0.000	0.000	Merged-chr8-111595874-65
NR3603--MA0035.3.Gata1	chr8	71665563	71665573	-	0.000	0.000	Merged-chr8-71665590-47
NR2277--MA0482.1.Gata4	chr2	127923473	127923483	+	0.000	0.000	Merged-chr2-127923410-36
NR3502--MA0036.3.GATA2	chr7	127293655	127293665	+	0.000	0.000	Merged-chr7-127293782-25
NR1280--MA0036.3.GATA2	chr14	60131691	60131701	+	0.000	0.000	Merged-chr14-60131750-51
NR1561--MA0766.1.GATA5	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR868--MA1104.1.GATA6	chr12	73842213	73842225	-	0.000	0.000	Merged-chr12-73842345-69
NR4008--MA0036.3.GATA2	chrX	71474503	71474513	-	0.000	0.000	Merged-chrX-71474506-18
NR2134--MA0482.1.Gata4	chr2	32520780	32520790	-	0.000	0.000	Merged-chr2-32520639-22
NR616--MA0037.3.GATA3	chr11	53656982	53656989	-	0.000	0.000	Merged-chr11-53657053-47
NR3831--MA0482.1.Gata4	chr9	62421167	62421177	-	0.000	0.000	Merged-chr9-62421317-30
NR1758--MA0037.3.GATA3	chr17	27056441	27056448	-	0.000	0.000	Merged-chr17-27056351-33
NR3863--MA0036.3.GATA2	chr9	72465982	72465992	-	0.000	0.000	Merged-chr9-72465991-47
NR1325--MA0140.2.GATA1::TAL1	chr14	74646478	74646495	+	0.000	0.000	Merged-chr14-74646498-47
NR1041--MA0036.3.GATA2	chr13	45001263	45001273	-	0.000	0.000	Merged-chr13-45001264-7
NR1784--MA0482.1.Gata4	chr17	43699274	43699284	+	0.000	0.000	Merged-chr17-43699457-36
NR2517--MA0140.2.GATA1::TAL1	chr3	103130326	103130343	+	0.000	0.000	Merged-chr3-103130521-29
NR3202--MA0035.3.Gata1	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR1251--MA0035.3.Gata1	chr14	47367077	47367087	+	0.000	0.000	Merged-chr14-47367011-11
NR292--MA0037.3.GATA3	chr10	21964643	21964650	-	0.000	0.000	Merged-chr10-21964511-16
NR559--MA0482.1.Gata4	chr11	11836941	11836951	+	0.000	0.000	Merged-chr11-11837020-26
NR3752--MA1104.1.GATA6	chr9	13466581	13466593	+	0.000	0.000	Merged-chr9-13466686-68
NR1774--MA0035.3.Gata1	chr17	34196617	34196627	+	0.000	0.000	Merged-chr17-34196730-34
NR3363--MA0766.1.GATA5	chr7	58731046	58731053	-	0.000	0.000	Merged-chr7-58731125-46
NR3754--MA0140.2.GATA1::TAL1	chr9	13820856	13820873	+	0.000	0.000	Merged-chr9-13820918-14
NR2578--MA1104.1.GATA6	chr3	132886773	132886785	-	0.000	0.000	Merged-chr3-132886809-16
NR257--MA0140.2.GATA1::TAL1	chr1	183987957	183987974	-	0.000	0.000	Merged-chr1-183987914-47
NR3242--MA0037.3.GATA3	chr6	142823508	142823515	+	0.000	0.000	Merged-chr6-142823375-40
NR668--MA0482.1.Gata4	chr11	70594812	70594822	+	0.000	0.000	Merged-chr11-70594778-39
NR3733--MA0036.3.GATA2	chr8	128595021	128595031	+	0.000	0.000	Merged-chr8-128595191-53
NR1009--MA0037.3.GATA3	chr13	15936373	15936380	+	0.000	0.000	Merged-chr13-15936339-55
NR3985--MA0036.3.GATA2	chrX	11664674	11664684	+	0.000	0.000	Merged-chrX-11664686-45
NR1071--MA0140.2.GATA1::TAL1	chr13	67332546	67332563	-	0.000	0.000	Merged-chr13-67332541-54
NR162--MA0037.3.GATA3	chr1	143319752	143319759	-	0.000	0.000	Merged-chr1-143319719-34
NR1373--MA0035.3.Gata1	chr14	105232719	105232729	+	0.000	0.000	Merged-chr14-105232653-27
NR3889--MA0036.3.GATA2	chr9	95279769	95279779	+	0.000	0.000	Merged-chr9-95279790-94
NR2026--MA0140.2.GATA1::TAL1	chr19	32172728	32172745	+	0.000	0.000	Merged-chr19-32172725-56
NR3604--MA0140.2.GATA1::TAL1	chr8	75082408	75082425	+	0.000	0.000	Merged-chr8-75082480-28
NR3576--MA0035.3.Gata1	chr8	34540104	34540114	+	0.000	0.000	Merged-chr8-34540020-11
NR3162--MA0035.3.Gata1	chr6	122804673	122804683	+	0.000	0.000	Merged-chr6-122804652-39
NR1780--MA1104.1.GATA6	chr17	36020625	36020637	+	0.000	0.000	Merged-chr17-36020745-74
NR148--MA0035.3.Gata1	chr1	131638414	131638424	-	0.000	0.000	Merged-chr1-131638408-68
NR3332--MA0036.3.GATA2	chr7	45083050	45083060	+	0.000	0.000	Merged-chr7-45083107-80
NR1933--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR3584--MA0036.3.GATA2	chr8	36130498	36130508	-	0.000	0.000	Merged-chr8-36130475-35
NR753--MA0140.2.GATA1::TAL1	chr11	98510272	98510289	-	0.000	0.000	Merged-chr11-98510270-21
NR3855--MA0036.3.GATA2	chr9	66505772	66505782	-	0.000	0.000	Merged-chr9-66505646-32
NR1304--MA0036.3.GATA2	chr14	66241476	66241486	+	0.000	0.000	Merged-chr14-66241484-22
NR1591--MA0035.3.Gata1	chr16	58546298	58546308	-	0.000	0.000	Merged-chr16-58546287-56
NR3819--MA0140.2.GATA1::TAL1	chr9	52074128	52074145	+	0.000	0.000	Merged-chr9-52073999-13
NR2097--MA0035.3.Gata1	chr2	11118946	11118956	-	0.000	0.000	Merged-chr2-11118835-29
NR1887--MA0140.2.GATA1::TAL1	chr18	39519323	39519340	+	0.000	0.000	Merged-chr18-39519499-76
NR1514--MA0035.3.Gata1	chr16	30227619	30227629	-	0.000	0.000	Merged-chr16-30227477-14
NR2225--MA0035.3.Gata1	chr2	91876528	91876538	+	0.000	0.000	Merged-chr2-91876592-59
NR4066--MA0766.1.GATA5	chrX	134601054	134601061	-	0.000	0.000	Merged-chrX-134601254-82
NR3303--MA0035.3.Gata1	chr7	25848142	25848152	-	0.000	0.000	Merged-chr7-25848293-34
NR1921--MA1104.1.GATA6	chr18	74780029	74780041	+	0.000	0.000	Merged-chr18-74780023-15
NR664--MA0037.3.GATA3	chr11	69991421	69991428	-	0.000	0.000	Merged-chr11-69991335-71
NR3994--MA0140.2.GATA1::TAL1	chrX	20617707	20617724	+	0.000	0.000	Merged-chrX-20617607-69
NR1522--MA0036.3.GATA2	chr16	33073041	33073051	-	0.000	0.000	Merged-chr16-33073178-28
NR1458--MA0140.2.GATA1::TAL1	chr15	85879173	85879190	+	0.000	0.000	Merged-chr15-85879337-71
NR3183--MA0036.3.GATA2	chr6	129586992	129587002	+	0.000	0.000	Merged-chr6-129586992-7
NR3412--MA0035.3.Gata1	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR3072--MA0037.3.GATA3	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR3714--MA0140.2.GATA1::TAL1	chr8	125641144	125641161	+	0.000	0.000	Merged-chr8-125641293-1
NR751--MA0766.1.GATA5	chr11	98510283	98510290	+	0.000	0.000	Merged-chr11-98510270-21
NR741--MA0036.3.GATA2	chr11	96075701	96075711	+	0.000	0.000	Merged-chr11-96075825-57
NR1641--MA0766.1.GATA5	chr16	92641313	92641320	+	0.000	0.000	Merged-chr16-92641253-41
NR3664--MA0035.3.Gata1	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR1688--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
