#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR2365--MA0037.3.GATA3	chr16	63864178	63864185	+	0.000	0.000	Merged-chr16-63864202-42
NR4637--MA0035.3.Gata1	chr6	85075265	85075275	+	0.000	0.000	Merged-chr6-85075148-16
NR2020--MA0035.3.Gata1	chr15	6554646	6554656	+	0.000	0.000	Merged-chr15-6554904-39
NR5738--MA0482.1.Gata4	chr9	112174907	112174917	-	0.000	0.000	Merged-chr9-112174843-101
NR5646--MA1104.1.GATA6	chr9	86579813	86579825	-	0.000	0.000	Merged-chr9-86579809-9
NR703--MA0035.3.Gata1	chr10	96201432	96201442	-	0.000	0.000	Merged-chr10-96201472-66
NR4223--MA0035.3.Gata1	chr5	29893939	29893949	+	0.000	0.000	Merged-chr5-29894070-23
NR126--MA0036.3.GATA2	chr1	86048457	86048467	-	0.000	0.000	Merged-chr1-86048437-13
NR5027--MA1104.1.GATA6	chr7	89841971	89841983	+	0.000	0.000	Merged-chr7-89842093-31
NR4798--MA0766.1.GATA5	chr6	129284596	129284603	-	0.000	0.000	Merged-chr6-129284661-64
NR3347--MA1104.1.GATA6	chr2	122138269	122138281	-	0.000	0.000	Merged-chr2-122138123-26
NR3618--MA1104.1.GATA6	chr3	84772177	84772189	+	0.000	0.000	Merged-chr3-84772067-31
NR4563--MA0140.2.GATA1::TAL1	chr6	41118498	41118515	+	0.000	0.000	Merged-chr6-41118606-52
NR593--MA0766.1.GATA5	chr10	58383370	58383377	-	0.000	0.000	Merged-chr10-58383440-43
NR905--MA1104.1.GATA6	chr11	54226905	54226917	-	0.000	0.000	Merged-chr11-54226871-4
NR5232--MA0037.3.GATA3	chr8	45934835	45934842	-	0.000	0.000	Merged-chr8-45934835-41
NR886--MA1104.1.GATA6	chr11	48928353	48928365	+	0.000	0.000	Merged-chr11-48928222-10
NR588--MA0035.3.Gata1	chr10	58371380	58371390	-	0.000	0.000	Merged-chr10-58371559-38
NR3108--MA1104.1.GATA6	chr2	22787292	22787304	+	0.000	0.000	Merged-chr2-22787273-9
NR1157--MA1104.1.GATA6	chr11	109758029	109758041	-	0.000	0.000	Merged-chr11-109757955-15
NR1064--MA0035.3.Gata1	chr11	97810619	97810629	+	0.000	0.000	Merged-chr11-97810529-18
NR2203--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR2879--MA0766.1.GATA5	chr18	79257457	79257464	+	0.000	0.000	Merged-chr18-79257508-110
NR4831--MA0482.1.Gata4	chr6	134117728	134117738	-	0.000	0.000	Merged-chr6-134117779-3
NR1428--MA1104.1.GATA6	chr12	117348484	117348496	-	0.000	0.000	Merged-chr12-117348724-32
NR2946--MA0482.1.Gata4	chr19	7561701	7561711	+	0.000	0.000	Merged-chr19-7561732-6
NR2761--MA0035.3.Gata1	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR3243--MA0482.1.Gata4	chr2	77271995	77272005	-	0.000	0.000	Merged-chr2-77272026-8
NR4616--MA0035.3.Gata1	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR325--MA0482.1.Gata4	chr1	162734417	162734427	+	0.000	0.000	Merged-chr1-162734445-9
NR4500--MA1104.1.GATA6	chr5	148397626	148397638	-	0.000	0.000	Merged-chr5-148397526-5
NR5698--MA0482.1.Gata4	chr9	102633061	102633071	+	0.000	0.000	Merged-chr9-102633166-34
NR2251--MA0035.3.Gata1	chr16	19985111	19985121	+	0.000	0.000	Merged-chr16-19985121-18
NR3147--MA0482.1.Gata4	chr2	31082841	31082851	-	0.000	0.000	Merged-chr2-31082849-41
NR2431--MA0766.1.GATA5	chr16	91061772	91061779	+	0.000	0.000	Merged-chr16-91061778-38
NR5354--MA0037.3.GATA3	chr8	114888906	114888913	+	0.000	0.000	Merged-chr8-114888790-56
NR3208--MA0766.1.GATA5	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR1324--MA0482.1.Gata4	chr12	89719509	89719519	-	0.000	0.000	Merged-chr12-89719457-81
NR315--MA0035.3.Gata1	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR2749--MA0766.1.GATA5	chr18	34783579	34783586	-	0.000	0.000	Merged-chr18-34783714-45
NR59--MA1104.1.GATA6	chr1	44101605	44101617	+	0.000	0.000	Merged-chr1-44101717-6
NR2155--MA0035.3.Gata1	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR5115--MA1104.1.GATA6	chr7	122256972	122256984	-	0.000	0.000	Merged-chr7-122257038-26
NR2086--MA0037.3.GATA3	chr15	62779103	62779110	-	0.000	0.000	Merged-chr15-62779143-25
NR2357--MA0037.3.GATA3	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR2131--MA0482.1.Gata4	chr15	78835266	78835276	-	0.000	0.000	Merged-chr15-78835387-37
NR1898--MA0037.3.GATA3	chr14	63906871	63906878	+	0.000	0.000	Merged-chr14-63906854-7
NR1461--MA0140.2.GATA1::TAL1	chr12	118439068	118439085	+	0.000	0.000	Merged-chr12-118439012-3
NR4809--MA0766.1.GATA5	chr6	129997694	129997701	-	0.000	0.000	Merged-chr6-129997694-33
NR1136--MA1104.1.GATA6	chr11	108248584	108248596	-	0.000	0.000	Merged-chr11-108248558-56
NR4600--MA0766.1.GATA5	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR2444--MA0766.1.GATA5	chr16	91917849	91917856	-	0.000	0.000	Merged-chr16-91917917-41
NR2434--MA0036.3.GATA2	chr16	91388008	91388018	-	0.000	0.000	Merged-chr16-91387965-13
NR2240--MA0482.1.Gata4	chr16	17015987	17015997	-	0.000	0.000	Merged-chr16-17015762-57
NR3796--MA1104.1.GATA6	chr3	146275829	146275841	-	0.000	0.000	Merged-chr3-146275724-31
NR4481--MA0140.2.GATA1::TAL1	chr5	142926713	142926730	+	0.000	0.000	Merged-chr5-142926803-39
NR1516--MA1104.1.GATA6	chr13	30742667	30742679	+	0.000	0.000	Merged-chr13-30742638-44
NR1218--MA0035.3.Gata1	chr12	17568864	17568874	+	0.000	0.000	Merged-chr12-17568698-31
NR98--MA0482.1.Gata4	chr1	79752487	79752497	-	0.000	0.000	Merged-chr1-79752241-78
NR259--MA0037.3.GATA3	chr1	144076169	144076176	-	0.000	0.000	Merged-chr1-144076413-55
NR508--MA0766.1.GATA5	chr10	14115856	14115863	+	0.000	0.000	Merged-chr10-14116002-40
NR4888--MA0140.2.GATA1::TAL1	chr6	146486199	146486216	+	0.000	0.000	Merged-chr6-146486303-31
NR2543--MA0036.3.GATA2	chr17	29193400	29193410	-	0.000	0.000	Merged-chr17-29193494-23
NR694--MA0766.1.GATA5	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR489--MA0766.1.GATA5	chr1	193263476	193263483	-	0.000	0.000	Merged-chr1-193263444-4
NR193--MA1104.1.GATA6	chr1	106425401	106425413	+	0.000	0.000	Merged-chr1-106425516-24
NR556--MA0482.1.Gata4	chr10	39764926	39764936	+	0.000	0.000	Merged-chr10-39764888-24
NR1446--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR2780--MA1104.1.GATA6	chr18	49982266	49982278	-	0.000	0.000	Merged-chr18-49982392-61
NR2001--MA0482.1.Gata4	chr14	123015952	123015962	+	0.000	0.000	Merged-chr14-123015903-11
NR336--MA0036.3.GATA2	chr1	164366710	164366720	+	0.000	0.000	Merged-chr1-164366862-30
NR88--MA0035.3.Gata1	chr1	69496218	69496228	-	0.000	0.000	Merged-chr1-69496310-11
NR5329--MA0482.1.Gata4	chr8	111595993	111596003	+	0.000	0.000	Merged-chr8-111595874-65
NR2819--MA0035.3.Gata1	chr18	56714569	56714579	+	0.000	0.000	Merged-chr18-56714625-64
NR689--MA0035.3.Gata1	chr10	93933308	93933318	-	0.000	0.000	Merged-chr10-93933103-29
NR4983--MA1104.1.GATA6	chr7	45083049	45083061	-	0.000	0.000	Merged-chr7-45083107-80
NR2610--MA0035.3.Gata1	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR38--MA1104.1.GATA6	chr1	39895816	39895828	-	0.000	0.000	Merged-chr1-39895697-26
NR2134--MA0035.3.Gata1	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR3143--MA1104.1.GATA6	chr2	29689672	29689684	+	0.000	0.000	Merged-chr2-29689675-19
NR4016--MA0037.3.GATA3	chr4	122872202	122872209	-	0.000	0.000	Merged-chr4-122872187-66
NR844--MA1104.1.GATA6	chr11	22285933	22285945	+	0.000	0.000	Merged-chr11-22285871-3
NR2928--MA0035.3.Gata1	chr18	89340527	89340537	-	0.000	0.000	Merged-chr18-89340691-47
NR3666--MA1104.1.GATA6	chr3	104643970	104643982	-	0.000	0.000	Merged-chr3-104644064-46
NR701--MA1104.1.GATA6	chr10	96201431	96201443	+	0.000	0.000	Merged-chr10-96201472-66
NR4712--MA0036.3.GATA2	chr6	106981371	106981381	-	0.000	0.000	Merged-chr6-106981432-3
NR1207--MA0482.1.Gata4	chr11	121559975	121559985	+	0.000	0.000	Merged-chr11-121559870-55
NR2566--MA0766.1.GATA5	chr17	36414628	36414635	-	0.000	0.000	Merged-chr17-36414652-17
NR4794--MA0035.3.Gata1	chr6	128839185	128839195	-	0.000	0.000	Merged-chr6-128839257-138
NR2270--MA1104.1.GATA6	chr16	24151675	24151687	+	0.000	0.000	Merged-chr16-24151708-115
NR978--MA0766.1.GATA5	chr11	76807476	76807483	-	0.000	0.000	Merged-chr11-76807341-17
NR3075--MA0140.2.GATA1::TAL1	chr2	4648127	4648144	-	0.000	0.000	Merged-chr2-4648182-29
NR2243--MA0035.3.Gata1	chr16	17015988	17015998	-	0.000	0.000	Merged-chr16-17015762-57
NR4964--MA0036.3.GATA2	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR1188--MA0482.1.Gata4	chr11	116077057	116077067	+	0.000	0.000	Merged-chr11-116076989-9
NR4744--MA1104.1.GATA6	chr6	114904369	114904381	+	0.000	0.000	Merged-chr6-114904408-10
NR5455--MA1104.1.GATA6	chr9	7576784	7576796	+	0.000	0.000	Merged-chr9-7576753-19
NR3354--MA0140.2.GATA1::TAL1	chr2	124634793	124634810	-	0.000	0.000	Merged-chr2-124634585-20
NR3676--MA0140.2.GATA1::TAL1	chr3	105815405	105815422	-	0.000	0.000	Merged-chr3-105815563-53
NR857--MA1104.1.GATA6	chr11	34737287	34737299	+	0.000	0.000	Merged-chr11-34737425-35
NR4555--MA0035.3.Gata1	chr6	37370840	37370850	+	0.000	0.000	Merged-chr6-37370841-45
NR2004--MA0035.3.Gata1	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR1062--MA1104.1.GATA6	chr11	97810618	97810630	-	0.000	0.000	Merged-chr11-97810529-18
NR2646--MA0482.1.Gata4	chr17	71681166	71681176	+	0.000	0.000	Merged-chr17-71681067-13
NR2377--MA0140.2.GATA1::TAL1	chr16	70365415	70365432	+	0.000	0.000	Merged-chr16-70365429-20
NR4409--MA0037.3.GATA3	chr5	129715422	129715429	-	0.000	0.000	Merged-chr5-129715582-48
NR2360--MA0036.3.GATA2	chr16	58670209	58670219	+	0.000	0.000	Merged-chr16-58670422-58
NR296--MA0036.3.GATA2	chr1	156986337	156986347	+	0.000	0.000	Merged-chr1-156986384-67
NR3013--MA0037.3.GATA3	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR373--MA0482.1.Gata4	chr1	171983536	171983546	-	0.000	0.000	Merged-chr1-171983561-45
NR1329--MA0482.1.Gata4	chr12	90781580	90781590	-	0.000	0.000	Merged-chr12-90781717-25
NR2334--MA0140.2.GATA1::TAL1	chr16	46104897	46104914	+	0.000	0.000	Merged-chr16-46104681-28
NR2755--MA0482.1.Gata4	chr18	39145588	39145598	-	0.000	0.000	Merged-chr18-39145494-15
NR3536--MA0037.3.GATA3	chr3	9867517	9867524	+	0.000	0.000	Merged-chr3-9867662-24
NR4200--MA1104.1.GATA6	chr5	24505727	24505739	-	0.000	0.000	Merged-chr5-24505685-17
NR5003--MA0482.1.Gata4	chr7	68225793	68225803	+	0.000	0.000	Merged-chr7-68225775-20
NR4499--MA0037.3.GATA3	chr5	148397628	148397635	-	0.000	0.000	Merged-chr5-148397526-5
NR2787--MA0036.3.GATA2	chr18	50014637	50014647	-	0.000	0.000	Merged-chr18-50014584-52
NR2613--MA0140.2.GATA1::TAL1	chr17	57031707	57031724	-	0.000	0.000	Merged-chr17-57031784-94
NR396--MA0140.2.GATA1::TAL1	chr1	177670700	177670717	+	0.000	0.000	Merged-chr1-177670807-27
NR313--MA1104.1.GATA6	chr1	160195096	160195108	-	0.000	0.000	Merged-chr1-160195203-53
NR220--MA0035.3.Gata1	chr1	128447275	128447285	-	0.000	0.000	Merged-chr1-128447342-50
NR2373--MA0036.3.GATA2	chr16	64758766	64758776	-	0.000	0.000	Merged-chr16-64758494-145
NR824--MA0140.2.GATA1::TAL1	chr11	4339458	4339475	-	0.000	0.000	Merged-chr11-4339426-10
NR2331--MA0035.3.Gata1	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR1075--MA0037.3.GATA3	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR718--MA0766.1.GATA5	chr10	108406938	108406945	+	0.000	0.000	Merged-chr10-108407108-16
NR2947--MA1104.1.GATA6	chr19	7561699	7561711	-	0.000	0.000	Merged-chr19-7561732-6
NR2492--MA0766.1.GATA5	chr17	7927890	7927897	-	0.000	0.000	Merged-chr17-7928003-98
NR4509--MA0766.1.GATA5	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR2548--MA0036.3.GATA2	chr17	33920658	33920668	+	0.000	0.000	Merged-chr17-33920681-49
NR1660--MA0037.3.GATA3	chr13	95524827	95524834	-	0.000	0.000	Merged-chr13-95524749-120
NR1184--MA0037.3.GATA3	chr11	115746912	115746919	-	0.000	0.000	Merged-chr11-115746671-90
NR1455--MA0037.3.GATA3	chr12	118439074	118439081	+	0.000	0.000	Merged-chr12-118439012-3
NR2235--MA0035.3.Gata1	chr16	13306419	13306429	+	0.000	0.000	Merged-chr16-13306399-29
NR3244--MA1104.1.GATA6	chr2	77271995	77272007	+	0.000	0.000	Merged-chr2-77272026-8
NR275--MA0036.3.GATA2	chr1	151009414	151009424	+	0.000	0.000	Merged-chr1-151009545-50
NR2487--MA0035.3.Gata1	chr17	6659042	6659052	+	0.000	0.000	Merged-chr17-6658937-44
NR326--MA1104.1.GATA6	chr1	162734415	162734427	-	0.000	0.000	Merged-chr1-162734445-9
NR5795--MA0037.3.GATA3	chrX	42343745	42343752	-	0.000	0.000	Merged-chrX-42343636-58
NR132--MA0036.3.GATA2	chr1	87878050	87878060	+	0.000	0.000	Merged-chr1-87877929-42
NR69--MA0482.1.Gata4	chr1	61203277	61203287	-	0.000	0.000	Merged-chr1-61203375-24
NR5699--MA1104.1.GATA6	chr9	102633059	102633071	-	0.000	0.000	Merged-chr9-102633166-34
NR5571--MA0140.2.GATA1::TAL1	chr9	61666292	61666309	+	0.000	0.000	Merged-chr9-61666327-39
NR849--MA1104.1.GATA6	chr11	22813642	22813654	+	0.000	0.000	Merged-chr11-22813643-1
NR2319--MA0766.1.GATA5	chr16	43661710	43661717	+	0.000	0.000	Merged-chr16-43661789-37
NR2986--MA0482.1.Gata4	chr19	29067134	29067144	+	0.000	0.000	Merged-chr19-29067288-42
NR3101--MA0037.3.GATA3	chr2	19628498	19628505	-	0.000	0.000	Merged-chr2-19628399-27
NR4446--MA0036.3.GATA2	chr5	138657963	138657973	+	0.000	0.000	Merged-chr5-138657986-28
NR5304--MA0037.3.GATA3	chr8	106623320	106623327	+	0.000	0.000	Merged-chr8-106623305-12
NR4799--MA0035.3.Gata1	chr6	129284595	129284605	+	0.000	0.000	Merged-chr6-129284661-64
NR779--MA0482.1.Gata4	chr10	122578486	122578496	+	0.000	0.000	Merged-chr10-122578660-68
NR594--MA0035.3.Gata1	chr10	58383369	58383379	+	0.000	0.000	Merged-chr10-58383440-43
NR2081--MA0036.3.GATA2	chr15	61438673	61438683	-	0.000	0.000	Merged-chr15-61438700-21
NR2132--MA1104.1.GATA6	chr15	78835266	78835278	+	0.000	0.000	Merged-chr15-78835387-37
NR1893--MA0036.3.GATA2	chr14	60131691	60131701	+	0.000	0.000	Merged-chr14-60131750-51
NR4427--MA0482.1.Gata4	chr5	137170915	137170925	-	0.000	0.000	Merged-chr5-137171021-10
NR1750--MA0036.3.GATA2	chr13	113023933	113023943	+	0.000	0.000	Merged-chr13-113023939-34
NR1848--MA0037.3.GATA3	chr14	50824343	50824350	-	0.000	0.000	Merged-chr14-50824445-24
NR222--MA0482.1.Gata4	chr1	130838472	130838482	-	0.000	0.000	Merged-chr1-130838519-27
NR796--MA1104.1.GATA6	chr10	127135638	127135650	-	0.000	0.000	Merged-chr10-127135675-65
NR4412--MA0036.3.GATA2	chr5	129715421	129715431	+	0.000	0.000	Merged-chr5-129715582-48
NR2190--MA0036.3.GATA2	chr15	94259677	94259687	+	0.000	0.000	Merged-chr15-94259724-7
NR2241--MA1104.1.GATA6	chr16	17015987	17015999	+	0.000	0.000	Merged-chr16-17015762-57
NR3963--MA0766.1.GATA5	chr4	98436007	98436014	-	0.000	0.000	Merged-chr4-98436016-3
NR4469--MA0766.1.GATA5	chr5	139817579	139817586	+	0.000	0.000	Merged-chr5-139817603-5
NR525--MA0036.3.GATA2	chr10	26879156	26879166	-	0.000	0.000	Merged-chr10-26879299-36
NR99--MA1104.1.GATA6	chr1	79752487	79752499	+	0.000	0.000	Merged-chr1-79752241-78
NR602--MA0482.1.Gata4	chr10	59431032	59431042	-	0.000	0.000	Merged-chr10-59431050-41
NR212--MA0035.3.Gata1	chr1	127320132	127320142	+	0.000	0.000	Merged-chr1-127320105-13
NR1543--MA0037.3.GATA3	chr13	37325801	37325808	-	0.000	0.000	Merged-chr13-37325634-26
NR2323--MA0035.3.Gata1	chr16	44339554	44339564	+	0.000	0.000	Merged-chr16-44339420-21
NR1447--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR5360--MA0037.3.GATA3	chr8	115739982	115739989	+	0.000	0.000	Merged-chr8-115739981-29
NR2888--MA0036.3.GATA2	chr18	79353029	79353039	-	0.000	0.000	Merged-chr18-79353064-26
NR168--MA0766.1.GATA5	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR2002--MA1104.1.GATA6	chr14	123015950	123015962	-	0.000	0.000	Merged-chr14-123015903-11
NR4154--MA0036.3.GATA2	chr5	3887082	3887092	-	0.000	0.000	Merged-chr5-3887091-30
NR1450--MA0035.3.Gata1	chr12	118255860	118255870	-	0.000	0.000	Merged-chr12-118255780-45
NR5861--MA0766.1.GATA5	chrX	167131029	167131036	-	0.000	0.000	Merged-chrX-167131211-21
NR2730--MA1104.1.GATA6	chr18	14654055	14654067	-	0.000	0.000	Merged-chr18-14653924-40
NR1876--MA0140.2.GATA1::TAL1	chr14	54578125	54578142	-	0.000	0.000	Merged-chr14-54578277-39
NR2432--MA0035.3.Gata1	chr16	91061770	91061780	-	0.000	0.000	Merged-chr16-91061778-38
NR1176--MA0037.3.GATA3	chr11	114883356	114883363	+	0.000	0.000	Merged-chr11-114883420-19
NR1901--MA0766.1.GATA5	chr14	63906871	63906878	+	0.000	0.000	Merged-chr14-63906854-7
NR4677--MA0036.3.GATA2	chr6	97523240	97523250	+	0.000	0.000	Merged-chr6-97523334-26
NR4958--MA0766.1.GATA5	chr7	30099623	30099630	+	0.000	0.000	Merged-chr7-30099514-26
NR548--MA0766.1.GATA5	chr10	39378352	39378359	-	0.000	0.000	Merged-chr10-39378270-8
NR4544--MA0766.1.GATA5	chr6	31168889	31168896	-	0.000	0.000	Merged-chr6-31168865-5
NR318--MA1104.1.GATA6	chr1	161309587	161309599	-	0.000	0.000	Merged-chr1-161309457-43
NR1208--MA1104.1.GATA6	chr11	121559973	121559985	-	0.000	0.000	Merged-chr11-121559870-55
NR5787--MA0037.3.GATA3	chrX	11664675	11664682	-	0.000	0.000	Merged-chrX-11664686-45
NR4135--MA0482.1.Gata4	chr4	150099085	150099095	-	0.000	0.000	Merged-chr4-150099112-23
NR4043--MA1104.1.GATA6	chr4	126207181	126207193	-	0.000	0.000	Merged-chr4-126207188-6
NR4574--MA0140.2.GATA1::TAL1	chr6	41541835	41541852	+	0.000	0.000	Merged-chr6-41541875-48
NR2083--MA0140.2.GATA1::TAL1	chr15	62240226	62240243	+	0.000	0.000	Merged-chr15-62240202-33
NR3762--MA0035.3.Gata1	chr3	138334345	138334355	+	0.000	0.000	Merged-chr3-138334424-50
NR3932--MA0036.3.GATA2	chr4	88300835	88300845	-	0.000	0.000	Merged-chr4-88300823-32
NR4539--MA0035.3.Gata1	chr6	8632411	8632421	-	0.000	0.000	Merged-chr6-8632721-45
NR4382--MA0766.1.GATA5	chr5	115711653	115711660	-	0.000	0.000	Merged-chr5-115711698-1
NR129--MA0035.3.Gata1	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR3345--MA0037.3.GATA3	chr2	122138271	122138278	-	0.000	0.000	Merged-chr2-122138123-26
NR2445--MA0035.3.Gata1	chr16	91917848	91917858	+	0.000	0.000	Merged-chr16-91917917-41
NR1904--MA0036.3.GATA2	chr14	64884998	64885008	+	0.000	0.000	Merged-chr14-64885056-34
NR4946--MA1104.1.GATA6	chr7	24451977	24451989	+	0.000	0.000	Merged-chr7-24452185-33
NR903--MA0037.3.GATA3	chr11	54226907	54226914	-	0.000	0.000	Merged-chr11-54226871-4
NR2302--MA0035.3.Gata1	chr16	34665812	34665822	-	0.000	0.000	Merged-chr16-34665745-9
NR470--MA1104.1.GATA6	chr1	192308723	192308735	+	0.000	0.000	Merged-chr1-192308526-4
NR4276--MA0036.3.GATA2	chr5	53994579	53994589	+	0.000	0.000	Merged-chr5-53994753-10
NR4547--MA0036.3.GATA2	chr6	33051809	33051819	-	0.000	0.000	Merged-chr6-33051908-11
NR2596--MA0036.3.GATA2	chr17	49435333	49435343	+	0.000	0.000	Merged-chr17-49435295-16
NR238--MA0035.3.Gata1	chr1	134050921	134050931	+	0.000	0.000	Merged-chr1-134050836-11
NR509--MA0035.3.Gata1	chr10	14115854	14115864	-	0.000	0.000	Merged-chr10-14116002-40
NR1572--MA0035.3.Gata1	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR3232--MA0140.2.GATA1::TAL1	chr2	65198588	65198605	+	0.000	0.000	Merged-chr2-65198704-18
NR137--MA0036.3.GATA2	chr1	90677874	90677884	+	0.000	0.000	Merged-chr1-90677857-31
NR2647--MA1104.1.GATA6	chr17	71681164	71681176	-	0.000	0.000	Merged-chr17-71681067-13
NR5840--MA0766.1.GATA5	chrX	137037935	137037942	-	0.000	0.000	Merged-chrX-137038164-54
NR3106--MA0037.3.GATA3	chr2	22787295	22787302	+	0.000	0.000	Merged-chr2-22787273-9
NR1426--MA0037.3.GATA3	chr12	117348486	117348493	-	0.000	0.000	Merged-chr12-117348724-32
NR2115--MA0766.1.GATA5	chr15	73599774	73599781	-	0.000	0.000	Merged-chr15-73599756-21
NR2690--MA1104.1.GATA6	chr17	80174404	80174416	-	0.000	0.000	Merged-chr17-80174428-10
NR527--MA0766.1.GATA5	chr10	28518460	28518467	-	0.000	0.000	Merged-chr10-28518434-39
NR4138--MA0035.3.Gata1	chr4	150099086	150099096	-	0.000	0.000	Merged-chr4-150099112-23
NR5239--MA0482.1.Gata4	chr8	57828414	57828424	-	0.000	0.000	Merged-chr8-57828491-18
NR1851--MA0036.3.GATA2	chr14	50824342	50824352	+	0.000	0.000	Merged-chr14-50824445-24
NR4242--MA0036.3.GATA2	chr5	33304163	33304173	-	0.000	0.000	Merged-chr5-33304235-9
NR4318--MA0766.1.GATA5	chr5	93133509	93133516	+	0.000	0.000	Merged-chr5-93133564-50
NR4308--MA0036.3.GATA2	chr5	91814608	91814618	+	0.000	0.000	Merged-chr5-91814561-31
NR1513--MA0766.1.GATA5	chr13	29756231	29756238	+	0.000	0.000	Merged-chr13-29756237-14
NR3741--MA0035.3.Gata1	chr3	135636242	135636252	-	0.000	0.000	Merged-chr3-135636443-43
NR4366--MA0482.1.Gata4	chr5	107295420	107295430	-	0.000	0.000	Merged-chr5-107295347-25
NR2019--MA0766.1.GATA5	chr15	6554647	6554654	-	0.000	0.000	Merged-chr15-6554904-39
NR5623--MA0037.3.GATA3	chr9	77543971	77543978	+	0.000	0.000	Merged-chr9-77543904-13
NR979--MA0035.3.Gata1	chr11	76807475	76807485	+	0.000	0.000	Merged-chr11-76807341-17
NR2737--MA0036.3.GATA2	chr18	20970243	20970253	-	0.000	0.000	Merged-chr18-20970303-31
NR5703--MA0140.2.GATA1::TAL1	chr9	103449380	103449397	-	0.000	0.000	Merged-chr9-103449335-34
NR3049--MA0482.1.Gata4	chr19	55619138	55619148	-	0.000	0.000	Merged-chr19-55618955-28
