#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR4955--MA0496.2.MAFK	chr17	5303510	5303528	-	0.000	0.000	Merged-chr17-5303448-46
NR9475--MA0089.1.MAFG::NFE2L1	chr6	8490150	8490155	+	0.000	0.000	Merged-chr6-8490222-10
NR10176--MA0659.1.MAFG	chr6	142507893	142507913	+	0.000	0.000	Merged-chr6-142507875-63
NR7692--MA0089.1.MAFG::NFE2L1	chr3	126831607	126831612	-	0.000	0.000	Merged-chr3-126831628-17
NR11482--MA0089.1.MAFG::NFE2L1	chr8	122953335	122953340	-	0.000	0.000	Merged-chr8-122953193-36
NR6043--MA0495.2.MAFF	chr2	4864667	4864687	-	0.000	0.000	Merged-chr2-4864669-14
NR669--MA0089.1.MAFG::NFE2L1	chr1	151097777	151097782	-	0.000	0.000	Merged-chr1-151097755-10
NR5077--MA0501.1.MAF::NFE2	chr17	30046927	30046941	-	0.000	0.000	Merged-chr17-30046882-17
NR5934--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR9612--MA0496.2.MAFK	chr6	48693757	48693775	+	0.000	0.000	Merged-chr6-48693973-35
NR5853--MA0495.2.MAFF	chr19	8997796	8997816	-	0.000	0.000	Merged-chr19-8997882-60
NR2453--MA0496.2.MAFK	chr12	51871959	51871977	-	0.000	0.000	Merged-chr12-51871812-58
NR10653--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR7058--MA0591.1.Bach1::Mafk	chr2	166607154	166607168	-	0.000	0.000	Merged-chr2-166607083-27
NR8755--MA0496.2.MAFK	chr5	20497214	20497232	-	0.000	0.000	Merged-chr5-20497047-10
NR10085--MA0591.1.Bach1::Mafk	chr6	128854125	128854139	-	0.000	0.000	Merged-chr6-128854319-31
NR9777--MA0089.1.MAFG::NFE2L1	chr6	71500833	71500838	-	0.000	0.000	Merged-chr6-71500692-12
NR3563--MA0117.2.Mafb	chr14	17414430	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR10819--MA0495.2.MAFF	chr7	126725378	126725398	-	0.000	0.000	Merged-chr7-126725257-13
NR6936--MA0659.1.MAFG	chr2	148752405	148752425	-	0.000	0.000	Merged-chr2-148752390-72
NR10835--MA0591.1.Bach1::Mafk	chr7	128119809	128119823	-	0.000	0.000	Merged-chr7-128119873-66
NR7068--MA0501.1.MAF::NFE2	chr2	167775304	167775318	-	0.000	0.000	Merged-chr2-167775389-53
NR10055--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR4918--MA0591.1.Bach1::Mafk	chr16	95893575	95893589	+	0.000	0.000	Merged-chr16-95893684-47
NR8820--MA0089.1.MAFG::NFE2L1	chr5	34466839	34466844	+	0.000	0.000	Merged-chr5-34466876-6
NR9630--MA0496.2.MAFK	chr6	50381954	50381972	+	0.000	0.000	Merged-chr6-50381887-74
NR1724--MA0659.1.MAFG	chr11	11766210	11766230	+	0.000	0.000	Merged-chr11-11766225-56
NR11577--MA0496.2.MAFK	chr9	14244595	14244613	+	0.000	0.000	Merged-chr9-14244719-42
NR2384--MA0659.1.MAFG	chr12	31997008	31997028	+	0.000	0.000	Merged-chr12-31997107-37
NR7239--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR10645--MA0501.1.MAF::NFE2	chr7	104507804	104507818	+	0.000	0.000	Merged-chr7-104507900-57
NR4769--MA0591.1.Bach1::Mafk	chr16	57318129	57318143	+	0.000	0.000	Merged-chr16-57318126-31
NR5832--MA0089.1.MAFG::NFE2L1	chr19	4756441	4756446	+	0.000	0.000	Merged-chr19-4756265-110
NR7343--MA0496.2.MAFK	chr3	55419475	55419493	-	0.000	0.000	Merged-chr3-55419547-37
NR9109--MA0089.1.MAFG::NFE2L1	chr5	103975944	103975949	+	0.000	0.000	Merged-chr5-103975926-24
NR2700--MA0495.2.MAFF	chr12	103331649	103331669	-	0.000	0.000	Merged-chr12-103331678-52
NR278--MA0089.1.MAFG::NFE2L1	chr1	74227568	74227573	-	0.000	0.000	Merged-chr1-74227561-37
NR9671--MA0495.2.MAFF	chr6	54760017	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR5684--MA0591.1.Bach1::Mafk	chr18	70520982	70520996	-	0.000	0.000	Merged-chr18-70520943-32
NR7923--MA0659.1.MAFG	chr3	153764829	153764849	+	0.000	0.000	Merged-chr3-153764846-117
NR5643--MA0501.1.MAF::NFE2	chr18	65297279	65297293	-	0.000	0.000	Merged-chr18-65297305-30
NR10262--MA0089.1.MAFG::NFE2L1	chr7	12422327	12422332	-	0.000	0.000	Merged-chr7-12422521-72
NR2235--MA0591.1.Bach1::Mafk	chr11	115128698	115128712	+	0.000	0.000	Merged-chr11-115128624-38
NR10926--MA0496.2.MAFK	chr7	141072585	141072603	+	0.000	0.000	Merged-chr7-141072410-71
NR5708--MA0501.1.MAF::NFE2	chr18	74431574	74431588	+	0.000	0.000	Merged-chr18-74431355-25
NR2442--MA0501.1.MAF::NFE2	chr12	41949888	41949902	-	0.000	0.000	Merged-chr12-41949951-37
NR1322--MA0591.1.Bach1::Mafk	chr10	75424541	75424555	-	0.000	0.000	Merged-chr10-75424715-43
NR814--MA0117.2.Mafb	chr1	167370326	167370337	+	0.000	0.000	Merged-chr1-167370123-42
NR10188--MA0089.1.MAFG::NFE2L1	chr6	142867533	142867538	+	0.000	0.000	Merged-chr6-142867733-58
NR11349--MA0496.2.MAFK	chr8	105714304	105714322	-	0.000	0.000	Merged-chr8-105714353-26
NR4020--MA0591.1.Bach1::Mafk	chr14	121903613	121903627	-	0.000	0.000	Merged-chr14-121903586-22
NR2163--MA0495.2.MAFF	chr11	104622753	104622773	-	0.000	0.000	Merged-chr11-104622687-63
NR9688--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR9514--MA0496.2.MAFK	chr6	17851543	17851561	-	0.000	0.000	Merged-chr6-17851443-16
NR8644--MA0089.1.MAFG::NFE2L1	chr4	155091176	155091181	-	0.000	0.000	Merged-chr4-155091102-19
NR3105--MA0089.1.MAFG::NFE2L1	chr13	53390509	53390514	-	0.000	0.000	Merged-chr13-53390437-27
NR8153--MA0089.1.MAFG::NFE2L1	chr4	59204839	59204844	-	0.000	0.000	Merged-chr4-59204829-36
NR4986--MA0591.1.Bach1::Mafk	chr17	12318834	12318848	-	0.000	0.000	Merged-chr17-12318588-111
NR11246--MA0496.2.MAFK	chr8	83131933	83131951	-	0.000	0.000	Merged-chr8-83131891-13
NR8526--MA0501.1.MAF::NFE2	chr4	141559523	141559537	+	0.000	0.000	Merged-chr4-141559533-121
NR2251--MA0089.1.MAFG::NFE2L1	chr11	116949997	116950002	-	0.000	0.000	Merged-chr11-116950052-23
NR2128--MA0591.1.Bach1::Mafk	chr11	98682597	98682611	-	0.000	0.000	Merged-chr11-98682471-63
NR11229--MA0089.1.MAFG::NFE2L1	chr8	79371092	79371097	+	0.000	0.000	Merged-chr8-79370897-50
NR5656--MA0089.1.MAFG::NFE2L1	chr18	67280591	67280596	-	0.000	0.000	Merged-chr18-67280643-55
NR4236--MA0089.1.MAFG::NFE2L1	chr15	62726735	62726740	+	0.000	0.000	Merged-chr15-62726785-12
NR10866--MA0089.1.MAFG::NFE2L1	chr7	132768217	132768222	-	0.000	0.000	Merged-chr7-132768220-25
NR1537--MA0591.1.Bach1::Mafk	chr10	108168121	108168135	+	0.000	0.000	Merged-chr10-108168166-48
NR8240--MA0089.1.MAFG::NFE2L1	chr4	83485784	83485789	-	0.000	0.000	Merged-chr4-83485831-3
NR3382--MA0089.1.MAFG::NFE2L1	chr13	106998833	106998838	+	0.000	0.000	Merged-chr13-106998870-40
NR3062--MA0501.1.MAF::NFE2	chr13	45872309	45872323	+	0.000	0.000	Merged-chr13-45872206-76
NR4621--MA0591.1.Bach1::Mafk	chr16	30510718	30510732	-	0.000	0.000	Merged-chr16-30510671-63
NR8004--MA0495.2.MAFF	chr4	11017718	11017738	+	0.000	0.000	Merged-chr4-11017688-10
NR7090--MA0501.1.MAF::NFE2	chr2	169398497	169398511	+	0.000	0.000	Merged-chr2-169398588-9
NR4943--MA0591.1.Bach1::Mafk	chr16	97442160	97442174	+	0.000	0.000	Merged-chr16-97442198-19
NR11058--MA0501.1.MAF::NFE2	chr8	25256137	25256151	-	0.000	0.000	Merged-chr8-25256219-29
NR8455--MA0089.1.MAFG::NFE2L1	chr4	126090407	126090412	-	0.000	0.000	Merged-chr4-126090420-25
NR5148--MA0591.1.Bach1::Mafk	chr17	45488928	45488942	+	0.000	0.000	Merged-chr17-45488824-86
NR9418--MA0501.1.MAF::NFE2	chr5	148708248	148708262	+	0.000	0.000	Merged-chr5-148708348-12
NR211--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR1839--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR9309--MA0495.2.MAFF	chr5	134489798	134489818	+	0.000	0.000	Merged-chr5-134489767-10
NR3264--MA0659.1.MAFG	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR12242--MA0496.2.MAFK	chrX	139610653	139610671	-	0.000	0.000	Merged-chrX-139610581-86
NR154--MA0496.2.MAFK	chr1	43139747	43139765	+	0.000	0.000	Merged-chr1-43139813-33
NR8757--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR2716--MA0659.1.MAFG	chr12	105684031	105684051	-	0.000	0.000	Merged-chr12-105684124-9
NR1731--MA0496.2.MAFK	chr11	17176752	17176770	-	0.000	0.000	Merged-chr11-17176822-17
NR812--MA0591.1.Bach1::Mafk	chr1	167271046	167271060	-	0.000	0.000	Merged-chr1-167270824-44
NR1811--MA0089.1.MAFG::NFE2L1	chr11	33939666	33939671	-	0.000	0.000	Merged-chr11-33939802-1
NR7357--MA0496.2.MAFK	chr3	58470214	58470232	+	0.000	0.000	Merged-chr3-58470222-35
NR11282--MA0496.2.MAFK	chr8	88771559	88771577	+	0.000	0.000	Merged-chr8-88771445-24
NR2841--MA0117.2.Mafb	chr12	117268669	117268680	-	0.000	0.000	Merged-chr12-117268849-13
NR2828--MA0659.1.MAFG	chr12	115861881	115861901	-	0.000	0.000	Merged-chr12-115861982-39
NR10367--MA0591.1.Bach1::Mafk	chr7	35729627	35729641	+	0.000	0.000	Merged-chr7-35729754-35
NR7990--MA0089.1.MAFG::NFE2L1	chr4	8499403	8499408	+	0.000	0.000	Merged-chr4-8499502-2
NR9409--MA0089.1.MAFG::NFE2L1	chr5	147448722	147448727	-	0.000	0.000	Merged-chr5-147448805-80
NR8040--MA0495.2.MAFF	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR4327--MA0117.2.Mafb	chr15	77820241	77820252	+	0.000	0.000	Merged-chr15-77820208-30
NR9217--MA0659.1.MAFG	chr5	118620495	118620515	-	0.000	0.000	Merged-chr5-118620530-42
NR8769--MA0591.1.Bach1::Mafk	chr5	23256190	23256204	+	0.000	0.000	Merged-chr5-23256254-4
NR3582--MA0089.1.MAFG::NFE2L1	chr14	20661502	20661507	-	0.000	0.000	Merged-chr14-20661256-53
NR5280--MA0591.1.Bach1::Mafk	chr17	72935981	72935995	-	0.000	0.000	Merged-chr17-72936004-35
NR4450--MA0496.2.MAFK	chr15	99715150	99715168	+	0.000	0.000	Merged-chr15-99715119-21
NR9557--MA0117.2.Mafb	chr6	31219077	31219088	+	0.000	0.000	Merged-chr6-31219106-11
NR8279--MA0089.1.MAFG::NFE2L1	chr4	95521252	95521257	-	0.000	0.000	Merged-chr4-95521197-1
NR4966--MA0591.1.Bach1::Mafk	chr17	6782802	6782816	-	0.000	0.000	Merged-chr17-6782813-110
NR9786--MA0089.1.MAFG::NFE2L1	chr6	72993388	72993393	-	0.000	0.000	Merged-chr6-72993527-59
NR11603--MA0089.1.MAFG::NFE2L1	chr9	22085404	22085409	-	0.000	0.000	Merged-chr9-22085425-60
NR9235--MA0659.1.MAFG	chr5	121149500	121149520	+	0.000	0.000	Merged-chr5-121149467-5
NR11417--MA0501.1.MAF::NFE2	chr8	115618588	115618602	-	0.000	0.000	Merged-chr8-115618419-52
NR1973--MA0496.2.MAFK	chr11	69881316	69881334	+	0.000	0.000	Merged-chr11-69881120-86
NR12243--MA0089.1.MAFG::NFE2L1	chrX	142379913	142379918	+	0.000	0.000	Merged-chrX-142380077-38
NR1498--MA0591.1.Bach1::Mafk	chr10	99221681	99221695	+	0.000	0.000	Merged-chr10-99221651-27
NR5412--MA0501.1.MAF::NFE2	chr18	11913673	11913687	+	0.000	0.000	Merged-chr18-11913705-37
NR11983--MA0117.2.Mafb	chr9	110641074	110641085	+	0.000	0.000	Merged-chr9-110641188-21
NR2060--MA0089.1.MAFG::NFE2L1	chr11	87853247	87853252	-	0.000	0.000	Merged-chr11-87853280-46
NR8951--MA0659.1.MAFG	chr5	67404581	67404601	-	0.000	0.000	Merged-chr5-67404737-28
NR9668--MA0501.1.MAF::NFE2	chr6	54736254	54736268	-	0.000	0.000	Merged-chr6-54736156-4
NR10220--MA0495.2.MAFF	chr6	146910332	146910352	-	0.000	0.000	Merged-chr6-146910233-6
NR576--MA0089.1.MAFG::NFE2L1	chr1	131613497	131613502	-	0.000	0.000	Merged-chr1-131613618-28
NR7662--MA0501.1.MAF::NFE2	chr3	117044593	117044607	-	0.000	0.000	Merged-chr3-117044595-20
NR1792--MA0659.1.MAFG	chr11	32486754	32486774	-	0.000	0.000	Merged-chr11-32486832-15
NR4578--MA0117.2.Mafb	chr16	22602650	22602661	-	0.000	0.000	Merged-chr16-22602605-18
NR4222--MA0496.2.MAFK	chr15	62092034	62092052	+	0.000	0.000	Merged-chr15-62091960-25
NR1231--MA0089.1.MAFG::NFE2L1	chr10	59748932	59748937	+	0.000	0.000	Merged-chr10-59748873-11
NR2403--MA0659.1.MAFG	chr12	33380191	33380211	-	0.000	0.000	Merged-chr12-33380156-47
NR8264--MA0089.1.MAFG::NFE2L1	chr4	88727550	88727555	-	0.000	0.000	Merged-chr4-88727531-27
NR4365--MA0501.1.MAF::NFE2	chr15	83474201	83474215	+	0.000	0.000	Merged-chr15-83474258-63
NR11691--MA0089.1.MAFG::NFE2L1	chr9	45955289	45955294	-	0.000	0.000	Merged-chr9-45955056-98
NR3238--MA0591.1.Bach1::Mafk	chr13	81351670	81351684	-	0.000	0.000	Merged-chr13-81351650-43
NR7926--MA0496.2.MAFK	chr3	153764830	153764848	-	0.000	0.000	Merged-chr3-153764846-117
NR2263--MA0501.1.MAF::NFE2	chr11	118000747	118000761	-	0.000	0.000	Merged-chr11-118000770-19
NR12162--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR8830--MA0117.2.Mafb	chr5	36140663	36140674	-	0.000	0.000	Merged-chr5-36140594-4
NR10486--MA0089.1.MAFG::NFE2L1	chr7	75703075	75703080	-	0.000	0.000	Merged-chr7-75703186-10
NR11415--MA0659.1.MAFG	chr8	115618588	115618608	+	0.000	0.000	Merged-chr8-115618419-52
NR8458--MA0501.1.MAF::NFE2	chr4	126110990	126111004	-	0.000	0.000	Merged-chr4-126110742-108
NR2531--MA0495.2.MAFF	chr12	75836710	75836730	+	0.000	0.000	Merged-chr12-75836908-24
NR5192--MA0501.1.MAF::NFE2	chr17	57286670	57286684	-	0.000	0.000	Merged-chr17-57286889-25
NR9148--MA0591.1.Bach1::Mafk	chr5	111150876	111150890	+	0.000	0.000	Merged-chr5-111150785-19
NR2188--MA0117.2.Mafb	chr11	107529597	107529608	-	0.000	0.000	Merged-chr11-107529536-37
NR2929--MA0496.2.MAFK	chr13	16340929	16340947	-	0.000	0.000	Merged-chr13-16341023-40
NR9495--MA0089.1.MAFG::NFE2L1	chr6	15726641	15726646	+	0.000	0.000	Merged-chr6-15726718-35
NR2604--MA0591.1.Bach1::Mafk	chr12	84218907	84218921	+	0.000	0.000	Merged-chr12-84218783-53
NR3593--MA0089.1.MAFG::NFE2L1	chr14	22553920	22553925	+	0.000	0.000	Merged-chr14-22553829-1
NR10082--MA0089.1.MAFG::NFE2L1	chr6	128803270	128803275	+	0.000	0.000	Merged-chr6-128803141-52
NR5108--MA0591.1.Bach1::Mafk	chr17	34203516	34203530	-	0.000	0.000	Merged-chr17-34203495-21
NR11534--MA0495.2.MAFF	chr8	127993815	127993835	+	0.000	0.000	Merged-chr8-127993892-1
NR2940--MA0501.1.MAF::NFE2	chr13	18820906	18820920	+	0.000	0.000	Merged-chr13-18820828-2
NR6883--MA0089.1.MAFG::NFE2L1	chr2	139841571	139841576	-	0.000	0.000	Merged-chr2-139841440-80
NR4473--MA0496.2.MAFK	chr15	101198268	101198286	+	0.000	0.000	Merged-chr15-101198379-35
NR7824--MA0089.1.MAFG::NFE2L1	chr3	139245614	139245619	-	0.000	0.000	Merged-chr3-139245505-16
NR6859--MA0591.1.Bach1::Mafk	chr2	135659151	135659165	-	0.000	0.000	Merged-chr2-135659291-148
NR1118--MA0501.1.MAF::NFE2	chr10	25457256	25457270	-	0.000	0.000	Merged-chr10-25457296-47
NR2099--MA0089.1.MAFG::NFE2L1	chr11	95356989	95356994	-	0.000	0.000	Merged-chr11-95356897-59
NR2909--MA0501.1.MAF::NFE2	chr13	12473855	12473869	-	0.000	0.000	Merged-chr13-12473940-30
NR8960--MA0117.2.Mafb	chr5	72161102	72161113	+	0.000	0.000	Merged-chr5-72161207-53
NR10760--MA0089.1.MAFG::NFE2L1	chr7	120835316	120835321	+	0.000	0.000	Merged-chr7-120835357-135
NR9318--MA0089.1.MAFG::NFE2L1	chr5	135115443	135115448	-	0.000	0.000	Merged-chr5-135115482-49
NR1893--MA0501.1.MAF::NFE2	chr11	52334080	52334094	-	0.000	0.000	Merged-chr11-52333936-11
NR10825--MA0501.1.MAF::NFE2	chr7	127177139	127177153	-	0.000	0.000	Merged-chr7-127177205-14
NR2551--MA0659.1.MAFG	chr12	76191115	76191135	-	0.000	0.000	Merged-chr12-76191112-17
NR623--MA0591.1.Bach1::Mafk	chr1	138931155	138931169	+	0.000	0.000	Merged-chr1-138931080-29
NR9879--MA0591.1.Bach1::Mafk	chr6	98513431	98513445	-	0.000	0.000	Merged-chr6-98513391-1
NR1555--MA0117.2.Mafb	chr10	111378302	111378313	-	0.000	0.000	Merged-chr10-111378501-63
NR4647--MA0591.1.Bach1::Mafk	chr16	32915885	32915899	-	0.000	0.000	Merged-chr16-32915900-6
NR9595--MA0089.1.MAFG::NFE2L1	chr6	41202506	41202511	-	0.000	0.000	Merged-chr6-41202610-2
NR7510--MA0496.2.MAFK	chr3	89872364	89872382	+	0.000	0.000	Merged-chr3-89872416-43
NR6461--MA0495.2.MAFF	chr2	73405167	73405187	+	0.000	0.000	Merged-chr2-73405275-4
NR8060--MA0089.1.MAFG::NFE2L1	chr4	32363827	32363832	-	0.000	0.000	Merged-chr4-32363760-31
NR2533--MA0117.2.Mafb	chr12	75836710	75836721	+	0.000	0.000	Merged-chr12-75836908-24
NR7816--MA0591.1.Bach1::Mafk	chr3	138686821	138686835	+	0.000	0.000	Merged-chr3-138686837-12
NR1233--MA0659.1.MAFG	chr10	59748917	59748937	-	0.000	0.000	Merged-chr10-59748873-11
NR5072--MA0089.1.MAFG::NFE2L1	chr17	29032620	29032625	-	0.000	0.000	Merged-chr17-29032504-80
NR11048--MA0591.1.Bach1::Mafk	chr8	22537100	22537114	+	0.000	0.000	Merged-chr8-22537059-19
NR1788--MA0117.2.Mafb	chr11	32126567	32126578	+	0.000	0.000	Merged-chr11-32126643-1
NR11223--MA0089.1.MAFG::NFE2L1	chr8	77482225	77482230	+	0.000	0.000	Merged-chr8-77482121-16
NR761--MA0089.1.MAFG::NFE2L1	chr1	161968943	161968948	-	0.000	0.000	Merged-chr1-161969124-64
NR5779--MA0501.1.MAF::NFE2	chr18	80660676	80660690	+	0.000	0.000	Merged-chr18-80660488-2
NR9108--MA0496.2.MAFK	chr5	103817973	103817991	-	0.000	0.000	Merged-chr5-103817975-33
NR2951--MA0089.1.MAFG::NFE2L1	chr13	21750503	21750508	+	0.000	0.000	Merged-chr13-21750455-56
NR10509--MA0089.1.MAFG::NFE2L1	chr7	80368912	80368917	-	0.000	0.000	Merged-chr7-80368780-1
