#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR48218--MA0741.1.KLF16	chr9	21936850	21936860	+	0.000	0.000	Merged-chr9-21936934-34
NR600--MA0599.1.KLF5	chr1	55363473	55363482	-	0.000	0.000	Merged-chr1-55363638-60
NR33398--MA0741.1.KLF16	chr4	101217269	101217279	-	0.000	0.000	Merged-chr4-101217167-64
NR38931--MA0741.1.KLF16	chr5	149184422	149184432	+	0.000	0.000	Merged-chr5-149184513-135
NR51532--MA0741.1.KLF16	chrX	151520607	151520617	+	0.000	0.000	Merged-chrX-151520837-93
NR43129--MA0740.1.KLF14	chr7	63930350	63930363	+	0.000	0.000	Merged-chr7-63930287-48
NR12213--MA0493.1.Klf1	chr13	34994176	34994186	-	0.000	0.000	Merged-chr13-34994132-82
NR15855--MA0741.1.KLF16	chr15	25269717	25269727	-	0.000	0.000	Merged-chr15-25269773-79
NR34924--MA0599.1.KLF5	chr4	147102146	147102155	+	0.000	0.000	Merged-chr4-147102129-68
NR33908--MA0740.1.KLF14	chr4	119733772	119733785	-	0.000	0.000	Merged-chr4-119733692-69
NR35100--MA0493.1.Klf1	chr4	150964985	150964995	-	0.000	0.000	Merged-chr4-150965142-91
NR25082--MA0039.3.KLF4	chr19	56721960	56721970	-	0.000	0.000	Merged-chr19-56721958-31
NR44182--MA0742.1.Klf12	chr7	119794067	119794081	-	0.000	0.000	Merged-chr7-119794114-60
NR2210--MA0741.1.KLF16	chr1	159813072	159813082	+	0.000	0.000	Merged-chr1-159812982-41
NR35020--MA0599.1.KLF5	chr4	149403144	149403153	+	0.000	0.000	Merged-chr4-149403248-29
NR42036--MA0741.1.KLF16	chr7	17051266	17051276	-	0.000	0.000	Merged-chr7-17051285-27
NR37486--MA0741.1.KLF16	chr5	118331786	118331796	-	0.000	0.000	Merged-chr5-118331615-2
NR1840--MA1107.1.KLF9	chr1	138039197	138039209	-	0.000	0.000	Merged-chr1-138039087-63
NR24888--MA0741.1.KLF16	chr19	47537137	47537147	+	0.000	0.000	Merged-chr19-47537261-82
NR2376--MA0599.1.KLF5	chr1	165236939	165236948	+	0.000	0.000	Merged-chr1-165236818-106
NR21633--MA0599.1.KLF5	chr17	70990531	70990540	-	0.000	0.000	Merged-chr17-70990523-86
NR50802--MA0740.1.KLF14	chrX	12977811	12977824	-	0.000	0.000	Merged-chrX-12977868-18
NR2161--MA0599.1.KLF5	chr1	156615777	156615786	+	0.000	0.000	Merged-chr1-156615670-66
NR33852--MA0599.1.KLF5	chr4	118135096	118135105	-	0.000	0.000	Merged-chr4-118134983-71
NR39487--MA0599.1.KLF5	chr6	48593830	48593839	+	0.000	0.000	Merged-chr6-48593905-66
NR8915--MA0741.1.KLF16	chr11	102408674	102408684	-	0.000	0.000	Merged-chr11-102408513-28
NR42675--MA1107.1.KLF9	chr7	35172052	35172064	-	0.000	0.000	Merged-chr7-35172078-26
NR10--MA0599.1.KLF5	chr1	7089018	7089027	+	0.000	0.000	Merged-chr1-7088906-84
NR41782--MA0741.1.KLF16	chr7	4777090	4777100	+	0.000	0.000	Merged-chr7-4777194-35
NR13102--MA0599.1.KLF5	chr13	85189440	85189449	-	0.000	0.000	Merged-chr13-85189602-82
NR6693--MA0741.1.KLF16	chr11	31870855	31870865	+	0.000	0.000	Merged-chr11-31870754-70
NR31792--MA1107.1.KLF9	chr3	142562829	142562841	-	0.000	0.000	Merged-chr3-142562665-31
NR48781--MA0599.1.KLF5	chr9	55110576	55110585	+	0.000	0.000	Merged-chr9-55110680-29
NR22611--MA0599.1.KLF5	chr18	36702379	36702388	-	0.000	0.000	Merged-chr18-36702409-1
NR43994--MA0742.1.Klf12	chr7	111028917	111028931	+	0.000	0.000	Merged-chr7-111029015-63
NR43672--MA0599.1.KLF5	chr7	97842918	97842927	+	0.000	0.000	Merged-chr7-97843006-38
NR40008--MA0493.1.Klf1	chr6	82774531	82774541	-	0.000	0.000	Merged-chr6-82774564-72
NR18498--MA0741.1.KLF16	chr16	30388907	30388917	+	0.000	0.000	Merged-chr16-30388899-122
NR18671--MA0740.1.KLF14	chr16	34690561	34690574	-	0.000	0.000	Merged-chr16-34690700-62
NR23016--MA0740.1.KLF14	chr18	62922214	62922227	-	0.000	0.000	Merged-chr18-62922354-54
NR34681--MA0741.1.KLF16	chr4	138166742	138166752	-	0.000	0.000	Merged-chr4-138166790-8
NR43878--MA0599.1.KLF5	chr7	105633616	105633625	-	0.000	0.000	Merged-chr7-105633562-65
NR16991--MA0740.1.KLF14	chr15	81960982	81960995	-	0.000	0.000	Merged-chr15-81960727-98
NR48423--MA0599.1.KLF5	chr9	35211060	35211069	+	0.000	0.000	Merged-chr9-35211181-71
NR4976--MA0493.1.Klf1	chr10	83154017	83154027	-	0.000	0.000	Merged-chr10-83154095-25
NR41479--MA0599.1.KLF5	chr6	142756669	142756678	-	0.000	0.000	Merged-chr6-142756653-1
NR24745--MA0741.1.KLF16	chr19	45304268	45304278	-	0.000	0.000	Merged-chr19-45304176-1
NR2528--MA0741.1.KLF16	chr1	171345765	171345775	-	0.000	0.000	Merged-chr1-171345770-64
NR42670--MA0039.3.KLF4	chr7	35056703	35056713	-	0.000	0.000	Merged-chr7-35056859-1
NR594--MA0039.3.KLF4	chr1	55215604	55215614	+	0.000	0.000	Merged-chr1-55215600-38
NR22589--MA0741.1.KLF16	chr18	35889116	35889126	-	0.000	0.000	Merged-chr18-35889093-93
NR19075--MA0742.1.Klf12	chr16	58465451	58465465	+	0.000	0.000	Merged-chr16-58465503-54
NR8230--MA0741.1.KLF16	chr11	88595871	88595881	+	0.000	0.000	Merged-chr11-88595910-28
NR35458--MA0741.1.KLF16	chr4	156203251	156203261	+	0.000	0.000	Merged-chr4-156203414-81
NR14410--MA1107.1.KLF9	chr14	53134968	53134980	-	0.000	0.000	Merged-chr14-53134979-28
NR12912--MA0599.1.KLF5	chr13	65242106	65242115	-	0.000	0.000	Merged-chr13-65242064-2
NR26505--MA0599.1.KLF5	chr2	60165925	60165934	+	0.000	0.000	Merged-chr2-60166003-27
NR669--MA0741.1.KLF16	chr1	60409534	60409544	-	0.000	0.000	Merged-chr1-60409634-93
NR3564--MA0657.1.KLF13	chr10	24149298	24149315	-	0.000	0.000	Merged-chr10-24149317-57
NR36969--MA0493.1.Klf1	chr5	105642746	105642756	-	0.000	0.000	Merged-chr5-105642805-64
NR36683--MA0599.1.KLF5	chr5	93092480	93092489	-	0.000	0.000	Merged-chr5-93092425-6
NR41163--MA0741.1.KLF16	chr6	128843906	128843916	-	0.000	0.000	Merged-chr6-128843932-5
NR6821--MA0741.1.KLF16	chr11	44518964	44518974	-	0.000	0.000	Merged-chr11-44518946-58
NR43187--MA0039.3.KLF4	chr7	64213038	64213048	-	0.000	0.000	Merged-chr7-64213076-17
NR1559--MA0741.1.KLF16	chr1	131060528	131060538	-	0.000	0.000	Merged-chr1-131060576-40
NR43851--MA0742.1.Klf12	chr7	102529252	102529266	-	0.000	0.000	Merged-chr7-102529191-45
NR30568--MA1107.1.KLF9	chr3	96040558	96040570	-	0.000	0.000	Merged-chr3-96040740-50
NR16282--MA0599.1.KLF5	chr15	59525844	59525853	+	0.000	0.000	Merged-chr15-59525783-18
NR12217--MA1107.1.KLF9	chr13	35129643	35129655	-	0.000	0.000	Merged-chr13-35129636-40
NR35113--MA1107.1.KLF9	chr4	151044694	151044706	+	0.000	0.000	Merged-chr4-151044799-68
NR31795--MA0740.1.KLF14	chr3	142688677	142688690	-	0.000	0.000	Merged-chr3-142688787-41
NR13266--MA0740.1.KLF14	chr13	97790018	97790031	+	0.000	0.000	Merged-chr13-97790032-25
NR51075--MA0599.1.KLF5	chrX	70365112	70365121	+	0.000	0.000	Merged-chrX-70365071-55
NR39384--MA0599.1.KLF5	chr6	47621484	47621493	+	0.000	0.000	Merged-chr6-47621326-39
NR26677--MA0741.1.KLF16	chr2	69995021	69995031	+	0.000	0.000	Merged-chr2-69994879-68
NR24436--MA1107.1.KLF9	chr19	32406885	32406897	+	0.000	0.000	Merged-chr19-32406889-30
NR23437--MA0742.1.Klf12	chr18	80200674	80200688	-	0.000	0.000	Merged-chr18-80200692-56
NR21859--MA0740.1.KLF14	chr17	80621085	80621098	-	0.000	0.000	Merged-chr17-80621176-31
NR25648--MA0599.1.KLF5	chr2	25557833	25557842	-	0.000	0.000	Merged-chr2-25557817-52
NR44216--MA0657.1.KLF13	chr7	120635178	120635195	-	0.000	0.000	Merged-chr7-120635408-90
NR3331--MA0493.1.Klf1	chr10	9821401	9821411	-	0.000	0.000	Merged-chr10-9821485-30
NR19781--MA0741.1.KLF16	chr17	6948439	6948449	+	0.000	0.000	Merged-chr17-6948507-80
NR15495--MA0039.3.KLF4	chr14	118700166	118700176	-	0.000	0.000	Merged-chr14-118700236-58
NR17475--MA0599.1.KLF5	chr15	96461114	96461123	+	0.000	0.000	Merged-chr15-96460915-125
NR7793--MA0742.1.Klf12	chr11	77484084	77484098	+	0.000	0.000	Merged-chr11-77483872-51
NR2710--MA0657.1.KLF13	chr1	178449405	178449422	+	0.000	0.000	Merged-chr1-178449320-25
NR37563--MA0740.1.KLF14	chr5	120511172	120511185	-	0.000	0.000	Merged-chr5-120511260-45
NR41240--MA0039.3.KLF4	chr6	134014645	134014655	-	0.000	0.000	Merged-chr6-134014705-25
NR27085--MA0740.1.KLF14	chr2	91730507	91730520	-	0.000	0.000	Merged-chr2-91730369-76
NR32613--MA0039.3.KLF4	chr4	41658632	41658642	-	0.000	0.000	Merged-chr4-41658604-11
NR40716--MA0599.1.KLF5	chr6	115123395	115123404	-	0.000	0.000	Merged-chr6-115123444-38
NR32329--MA0657.1.KLF13	chr4	15265676	15265693	-	0.000	0.000	Merged-chr4-15265953-100
NR45317--MA0741.1.KLF16	chr8	14012805	14012815	+	0.000	0.000	Merged-chr8-14012674-53
NR37652--MA0599.1.KLF5	chr5	121711270	121711279	-	0.000	0.000	Merged-chr5-121711338-4
NR12141--MA0740.1.KLF14	chr13	32338771	32338784	+	0.000	0.000	Merged-chr13-32338674-80
NR17501--MA0741.1.KLF16	chr15	96720234	96720244	-	0.000	0.000	Merged-chr15-96720401-25
NR37991--MA1107.1.KLF9	chr5	129787251	129787263	-	0.000	0.000	Merged-chr5-129787253-58
NR30226--MA0740.1.KLF14	chr3	88058295	88058308	+	0.000	0.000	Merged-chr3-88058406-53
NR33273--MA0039.3.KLF4	chr4	88912396	88912406	-	0.000	0.000	Merged-chr4-88912378-27
NR851--MA0657.1.KLF13	chr1	72225984	72226001	+	0.000	0.000	Merged-chr1-72226196-93
NR43211--MA0599.1.KLF5	chr7	65644819	65644828	+	0.000	0.000	Merged-chr7-65644925-69
NR28810--MA0599.1.KLF5	chr2	167129415	167129424	-	0.000	0.000	Merged-chr2-167129340-35
NR23025--MA0599.1.KLF5	chr18	64489088	64489097	-	0.000	0.000	Merged-chr18-64488940-70
NR45806--MA1107.1.KLF9	chr8	57638131	57638143	-	0.000	0.000	Merged-chr8-57637972-56
NR2474--MA0493.1.Klf1	chr1	167273621	167273631	+	0.000	0.000	Merged-chr1-167273702-38
NR5308--MA0742.1.Klf12	chr10	96616844	96616858	+	0.000	0.000	Merged-chr10-96617072-57
NR36470--MA0741.1.KLF16	chr5	75066852	75066862	+	0.000	0.000	Merged-chr5-75066831-3
NR3438--MA1107.1.KLF9	chr10	17796263	17796275	-	0.000	0.000	Merged-chr10-17796351-83
NR6868--MA0741.1.KLF16	chr11	46474416	46474426	+	0.000	0.000	Merged-chr11-46474391-31
NR13693--MA0599.1.KLF5	chr13	113816178	113816187	-	0.000	0.000	Merged-chr13-113816059-33
NR44250--MA0740.1.KLF14	chr7	121734408	121734421	-	0.000	0.000	Merged-chr7-121734454-58
NR23907--MA0599.1.KLF5	chr19	6306524	6306533	-	0.000	0.000	Merged-chr19-6306556-54
NR48301--MA1107.1.KLF9	chr9	25481920	25481932	-	0.000	0.000	Merged-chr9-25481692-60
NR35244--MA0599.1.KLF5	chr4	152477540	152477549	+	0.000	0.000	Merged-chr4-152477703-71
NR26263--MA0741.1.KLF16	chr2	36230443	36230453	-	0.000	0.000	Merged-chr2-36230505-28
NR24361--MA0599.1.KLF5	chr19	29237145	29237154	-	0.000	0.000	Merged-chr19-29237050-65
NR13936--MA0741.1.KLF16	chr14	20546325	20546335	+	0.000	0.000	Merged-chr14-20546209-85
NR23023--MA0742.1.Klf12	chr18	62973003	62973017	+	0.000	0.000	Merged-chr18-62972884-28
NR10288--MA1107.1.KLF9	chr12	32169005	32169017	-	0.000	0.000	Merged-chr12-32169009-55
NR33184--MA1107.1.KLF9	chr4	84118691	84118703	-	0.000	0.000	Merged-chr4-84118627-8
NR38836--MA0599.1.KLF5	chr5	146860698	146860707	+	0.000	0.000	Merged-chr5-146860764-19
NR34261--MA0493.1.Klf1	chr4	130520445	130520455	-	0.000	0.000	Merged-chr4-130520365-48
NR50324--MA0741.1.KLF16	chr9	114934034	114934044	+	0.000	0.000	Merged-chr9-114933914-87
NR32510--MA0741.1.KLF16	chr4	34882328	34882338	-	0.000	0.000	Merged-chr4-34882306-3
NR31471--MA0599.1.KLF5	chr3	129533712	129533721	+	0.000	0.000	Merged-chr3-129533518-164
NR45774--MA0741.1.KLF16	chr8	57401525	57401535	+	0.000	0.000	Merged-chr8-57401385-31
NR51187--MA0599.1.KLF5	chrX	74373294	74373303	+	0.000	0.000	Merged-chrX-74373347-51
NR35010--MA1107.1.KLF9	chr4	148742745	148742757	-	0.000	0.000	Merged-chr4-148742861-33
NR17482--MA0741.1.KLF16	chr15	96599077	96599087	+	0.000	0.000	Merged-chr15-96599090-44
NR22969--MA0741.1.KLF16	chr18	61399121	61399131	+	0.000	0.000	Merged-chr18-61399172-23
NR27879--MA0740.1.KLF14	chr2	131955381	131955394	+	0.000	0.000	Merged-chr2-131955415-30
NR112--MA0741.1.KLF16	chr1	20951491	20951501	+	0.000	0.000	Merged-chr1-20951631-56
NR51398--MA0740.1.KLF14	chrX	113298189	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR10145--MA0741.1.KLF16	chr12	21316350	21316360	+	0.000	0.000	Merged-chr12-21316448-48
NR3363--MA0599.1.KLF5	chr10	11281296	11281305	-	0.000	0.000	Merged-chr10-11281127-83
NR31658--MA1107.1.KLF9	chr3	135579491	135579503	-	0.000	0.000	Merged-chr3-135579457-44
NR1365--MA0740.1.KLF14	chr1	106759444	106759457	+	0.000	0.000	Merged-chr1-106759532-116
NR16017--MA1107.1.KLF9	chr15	36396290	36396302	+	0.000	0.000	Merged-chr15-36396472-80
NR17229--MA0599.1.KLF5	chr15	88751620	88751629	+	0.000	0.000	Merged-chr15-88751581-99
NR31607--MA0741.1.KLF16	chr3	134339327	134339337	+	0.000	0.000	Merged-chr3-134339453-34
NR4636--MA0493.1.Klf1	chr10	80158556	80158566	-	0.000	0.000	Merged-chr10-80158624-23
NR29591--MA0599.1.KLF5	chr3	35754079	35754088	-	0.000	0.000	Merged-chr3-35754323-108
NR35230--MA0493.1.Klf1	chr4	152212665	152212675	-	0.000	0.000	Merged-chr4-152212643-15
NR21772--MA0599.1.KLF5	chr17	78937136	78937145	-	0.000	0.000	Merged-chr17-78937068-61
NR16579--MA0741.1.KLF16	chr15	75616454	75616464	-	0.000	0.000	Merged-chr15-75616511-51
NR21978--MA0599.1.KLF5	chr17	84790833	84790842	+	0.000	0.000	Merged-chr17-84790746-86
NR24688--MA0599.1.KLF5	chr19	43852162	43852171	+	0.000	0.000	Merged-chr19-43852186-34
NR36987--MA0493.1.Klf1	chr5	105700716	105700726	+	0.000	0.000	Merged-chr5-105700734-6
NR2291--MA0599.1.KLF5	chr1	161876854	161876863	+	0.000	0.000	Merged-chr1-161876687-148
NR29439--MA0599.1.KLF5	chr3	20057723	20057732	+	0.000	0.000	Merged-chr3-20057760-55
NR23118--MA1107.1.KLF9	chr18	66502050	66502062	-	0.000	0.000	Merged-chr18-66502099-22
NR16716--MA0742.1.Klf12	chr15	77306643	77306657	+	0.000	0.000	Merged-chr15-77306793-46
NR12250--MA0740.1.KLF14	chr13	37825375	37825388	-	0.000	0.000	Merged-chr13-37825321-4
NR7257--MA0599.1.KLF5	chr11	58994556	58994565	-	0.000	0.000	Merged-chr11-58994584-23
NR16237--MA0493.1.Klf1	chr15	57970376	57970386	+	0.000	0.000	Merged-chr15-57970382-25
NR30211--MA0741.1.KLF16	chr3	87768967	87768977	-	0.000	0.000	Merged-chr3-87768982-52
NR43475--MA0741.1.KLF16	chr7	81868239	81868249	+	0.000	0.000	Merged-chr7-81868327-26
NR12348--MA0741.1.KLF16	chr13	42051752	42051762	+	0.000	0.000	Merged-chr13-42051680-16
NR23480--MA0039.3.KLF4	chr18	80696409	80696419	+	0.000	0.000	Merged-chr18-80696501-25
NR46310--MA0740.1.KLF14	chr8	76902219	76902232	+	0.000	0.000	Merged-chr8-76902143-41
NR175--MA0599.1.KLF5	chr1	30873745	30873754	+	0.000	0.000	Merged-chr1-30873533-118
NR27164--MA1107.1.KLF9	chr2	93411629	93411641	-	0.000	0.000	Merged-chr2-93411481-30
NR31490--MA0740.1.KLF14	chr3	129901424	129901437	-	0.000	0.000	Merged-chr3-129901484-63
NR38449--MA0740.1.KLF14	chr5	139791463	139791476	-	0.000	0.000	Merged-chr5-139791708-104
NR4360--MA0741.1.KLF16	chr10	75932513	75932523	+	0.000	0.000	Merged-chr10-75932376-39
NR34499--MA0599.1.KLF5	chr4	134930864	134930873	+	0.000	0.000	Merged-chr4-134930928-64
NR29205--MA1107.1.KLF9	chr2	180119187	180119199	+	0.000	0.000	Merged-chr2-180119421-85
NR49243--MA0741.1.KLF16	chr9	69442704	69442714	-	0.000	0.000	Merged-chr9-69442817-32
NR40814--MA0493.1.Klf1	chr6	119199120	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR5525--MA0599.1.KLF5	chr10	111378272	111378281	+	0.000	0.000	Merged-chr10-111378501-63
NR10503--MA1107.1.KLF9	chr12	55049757	55049769	+	0.000	0.000	Merged-chr12-55049580-1
NR34965--MA0741.1.KLF16	chr4	148038690	148038700	-	0.000	0.000	Merged-chr4-148038906-70
NR2475--MA0741.1.KLF16	chr1	167273611	167273621	+	0.000	0.000	Merged-chr1-167273702-38
NR49905--MA0657.1.KLF13	chr9	106071858	106071875	+	0.000	0.000	Merged-chr9-106071900-22
NR47629--MA0741.1.KLF16	chr8	122678202	122678212	+	0.000	0.000	Merged-chr8-122678075-1
NR34265--MA1107.1.KLF9	chr4	130520443	130520455	-	0.000	0.000	Merged-chr4-130520365-48
NR27886--MA0742.1.Klf12	chr2	131955572	131955586	-	0.000	0.000	Merged-chr2-131955415-30
NR6292--MA0741.1.KLF16	chr11	4160307	4160317	-	0.000	0.000	Merged-chr11-4160376-54
NR38934--MA0493.1.Klf1	chr5	149184471	149184481	+	0.000	0.000	Merged-chr5-149184513-135
NR21865--MA1107.1.KLF9	chr17	80621086	80621098	-	0.000	0.000	Merged-chr17-80621176-31
NR18270--MA0740.1.KLF14	chr16	17554224	17554237	-	0.000	0.000	Merged-chr16-17554152-45
NR10849--MA0599.1.KLF5	chr12	80945392	80945401	+	0.000	0.000	Merged-chr12-80945473-1
NR6802--MA0740.1.KLF14	chr11	44470498	44470511	-	0.000	0.000	Merged-chr11-44470413-135
NR20892--MA0493.1.Klf1	chr17	35841446	35841456	+	0.000	0.000	Merged-chr17-35841564-66
NR49019--MA0740.1.KLF14	chr9	62374640	62374653	+	0.000	0.000	Merged-chr9-62374764-11
NR47123--MA0599.1.KLF5	chr8	111034093	111034102	+	0.000	0.000	Merged-chr8-111033975-55
NR9345--MA0657.1.KLF13	chr11	113751832	113751849	+	0.000	0.000	Merged-chr11-113751660-154
NR44948--MA0740.1.KLF14	chr7	141194991	141195004	-	0.000	0.000	Merged-chr7-141194974-27
NR37871--MA0493.1.Klf1	chr5	124497061	124497071	+	0.000	0.000	Merged-chr5-124497096-41
NR9486--MA0742.1.Klf12	chr11	115814715	115814729	-	0.000	0.000	Merged-chr11-115814861-30
NR29254--MA0740.1.KLF14	chr2	180589413	180589426	+	0.000	0.000	Merged-chr2-180589507-64
