#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR833--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR566--MA0463.1.Bcl6	chr14	62851048	62851061	-	0.000	0.000	Merged-chr14-62851095-38
NR1579--MA0463.1.Bcl6	chr7	113250661	113250674	-	0.000	0.000	Merged-chr7-113250807-31
NR696--MA0463.1.Bcl6	chr16	55526649	55526662	-	0.000	0.000	Merged-chr16-55526472-43
NR911--MA0463.1.Bcl6	chr2	24748162	24748175	-	0.000	0.000	Merged-chr2-24748146-35
NR1064--MA0731.1.BCL6B	chr3	55517630	55517646	-	0.000	0.000	Merged-chr3-55517605-60
NR3--MA0731.1.BCL6B	chr1	20740780	20740796	-	0.000	0.000	Merged-chr1-20740658-39
NR925--MA0463.1.Bcl6	chr2	38644043	38644056	+	0.000	0.000	Merged-chr2-38643899-59
NR1732--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR798--MA0731.1.BCL6B	chr18	36525746	36525762	+	0.000	0.000	Merged-chr18-36525718-16
NR733--MA0463.1.Bcl6	chr17	7147850	7147863	+	0.000	0.000	Merged-chr17-7148067-30
NR621--MA0731.1.BCL6B	chr15	12895527	12895543	+	0.000	0.000	Merged-chr15-12895648-51
NR178--MA0463.1.Bcl6	chr10	60381444	60381457	+	0.000	0.000	Merged-chr10-60381393-83
NR668--MA0731.1.BCL6B	chr16	11577837	11577853	+	0.000	0.000	Merged-chr16-11577786-44
NR1746--MA0463.1.Bcl6	chr9	62344858	62344871	-	0.000	0.000	Merged-chr9-62344675-54
NR1144--MA0731.1.BCL6B	chr3	144402253	144402269	-	0.000	0.000	Merged-chr3-144402343-18
NR363--MA0731.1.BCL6B	chr12	24565591	24565607	-	0.000	0.000	Merged-chr12-24565518-17
NR863--MA0463.1.Bcl6	chr19	29422572	29422585	-	0.000	0.000	Merged-chr19-29422492-26
NR523--MA0463.1.Bcl6	chr13	109685729	109685742	+	0.000	0.000	Merged-chr13-109685834-42
NR1537--MA0731.1.BCL6B	chr7	66725256	66725272	-	0.000	0.000	Merged-chr7-66725122-25
NR541--MA0463.1.Bcl6	chr14	27405403	27405416	+	0.000	0.000	Merged-chr14-27405576-56
NR1442--MA0463.1.Bcl6	chr6	113442464	113442477	-	0.000	0.000	Merged-chr6-113442615-46
NR1648--MA0463.1.Bcl6	chr8	71537438	71537451	+	0.000	0.000	Merged-chr8-71537469-55
NR408--MA0731.1.BCL6B	chr12	85123318	85123334	+	0.000	0.000	Merged-chr12-85123310-39
NR1279--MA0731.1.BCL6B	chr5	31180137	31180153	+	0.000	0.000	Merged-chr5-31180015-78
NR407--MA0463.1.Bcl6	chr12	85123320	85123333	+	0.000	0.000	Merged-chr12-85123310-39
NR451--MA0731.1.BCL6B	chr13	19219742	19219758	-	0.000	0.000	Merged-chr13-19219739-41
NR246--MA0731.1.BCL6B	chr10	117081904	117081920	-	0.000	0.000	Merged-chr10-117082053-30
NR560--MA0731.1.BCL6B	chr14	56304078	56304094	-	0.000	0.000	Merged-chr14-56304213-23
NR1684--MA0463.1.Bcl6	chr8	118829754	118829767	-	0.000	0.000	Merged-chr8-118829881-3
NR212--MA0731.1.BCL6B	chr10	92791167	92791183	-	0.000	0.000	Merged-chr10-92791286-37
NR331--MA0463.1.Bcl6	chr11	99105277	99105290	-	0.000	0.000	Merged-chr11-99105109-62
NR1438--MA0463.1.Bcl6	chr6	108668574	108668587	+	0.000	0.000	Merged-chr6-108668354-42
NR1344--MA0463.1.Bcl6	chr5	129178193	129178206	+	0.000	0.000	Merged-chr5-129178153-58
NR368--MA0731.1.BCL6B	chr12	33434055	33434071	+	0.000	0.000	Merged-chr12-33434060-41
NR1115--MA0731.1.BCL6B	chr3	121593387	121593403	-	0.000	0.000	Merged-chr3-121593516-30
NR748--MA0731.1.BCL6B	chr17	35051887	35051903	+	0.000	0.000	Merged-chr17-35051735-66
NR1362--MA0463.1.Bcl6	chr5	146655533	146655546	-	0.000	0.000	Merged-chr5-146655552-37
NR327--MA0463.1.Bcl6	chr11	96916648	96916661	-	0.000	0.000	Merged-chr11-96916500-59
NR1380--MA0463.1.Bcl6	chr6	13650990	13651003	-	0.000	0.000	Merged-chr6-13650892-33
NR112--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR714--MA0731.1.BCL6B	chr16	76866285	76866301	-	0.000	0.000	Merged-chr16-76866196-31
NR1228--MA0463.1.Bcl6	chr4	128884559	128884572	-	0.000	0.000	Merged-chr4-128884596-1
NR591--MA0463.1.Bcl6	chr14	79390423	79390436	+	0.000	0.000	Merged-chr14-79390621-66
NR552--MA0731.1.BCL6B	chr14	51883852	51883868	+	0.000	0.000	Merged-chr14-51883727-46
NR457--MA0463.1.Bcl6	chr13	21531118	21531131	-	0.000	0.000	Merged-chr13-21531056-50
NR727--MA0731.1.BCL6B	chr16	97272486	97272502	-	0.000	0.000	Merged-chr16-97272459-57
NR1790--MA0731.1.BCL6B	chr9	118099591	118099607	-	0.000	0.000	Merged-chr9-118099608-24
NR565--MA0731.1.BCL6B	chr14	61971215	61971231	-	0.000	0.000	Merged-chr14-61971047-1
NR1018--MA0463.1.Bcl6	chr2	152104993	152105006	+	0.000	0.000	Merged-chr2-152105009-1
NR905--MA0463.1.Bcl6	chr2	15055493	15055506	-	0.000	0.000	Merged-chr2-15055346-111
NR958--MA0731.1.BCL6B	chr2	76421544	76421560	+	0.000	0.000	Merged-chr2-76421582-29
NR339--MA0731.1.BCL6B	chr11	105124229	105124245	-	0.000	0.000	Merged-chr11-105124264-12
NR1229--MA0731.1.BCL6B	chr4	128884559	128884575	+	0.000	0.000	Merged-chr4-128884596-1
NR796--MA0731.1.BCL6B	chr18	35118742	35118758	-	0.000	0.000	Merged-chr18-35118873-79
NR807--MA0463.1.Bcl6	chr18	46182171	46182184	-	0.000	0.000	Merged-chr18-46182052-26
NR828--MA0731.1.BCL6B	chr18	74789488	74789504	+	0.000	0.000	Merged-chr18-74789604-25
NR1296--MA0463.1.Bcl6	chr5	67260764	67260777	-	0.000	0.000	Merged-chr5-67260794-69
NR1081--MA0463.1.Bcl6	chr3	88376308	88376321	+	0.000	0.000	Merged-chr3-88376347-33
NR937--MA0731.1.BCL6B	chr2	53088802	53088818	-	0.000	0.000	Merged-chr2-53088913-36
NR610--MA0463.1.Bcl6	chr14	121000901	121000914	+	0.000	0.000	Merged-chr14-121000827-24
NR1623--MA0463.1.Bcl6	chr8	22228801	22228814	-	0.000	0.000	Merged-chr8-22228766-14
NR1641--MA0463.1.Bcl6	chr8	53630672	53630685	+	0.000	0.000	Merged-chr8-53630787-29
NR1086--MA0463.1.Bcl6	chr3	96501886	96501899	+	0.000	0.000	Merged-chr3-96501707-37
NR606--MA0463.1.Bcl6	chr14	118109843	118109856	-	0.000	0.000	Merged-chr14-118109992-14
NR1301--MA0463.1.Bcl6	chr5	72161046	72161059	+	0.000	0.000	Merged-chr5-72161207-53
NR897--MA0731.1.BCL6B	chr2	11331892	11331908	-	0.000	0.000	Merged-chr2-11331773-28
NR870--MA0463.1.Bcl6	chr19	34662322	34662335	+	0.000	0.000	Merged-chr19-34662258-37
NR530--MA0463.1.Bcl6	chr13	113636094	113636107	-	0.000	0.000	Merged-chr13-113636037-42
NR1561--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR1673--MA0463.1.Bcl6	chr8	111337714	111337727	+	0.000	0.000	Merged-chr8-111337975-54
NR39--MA0463.1.Bcl6	chr1	79751408	79751421	-	0.000	0.000	Merged-chr1-79751461-38
NR647--MA0463.1.Bcl6	chr15	76351094	76351107	-	0.000	0.000	Merged-chr15-76351256-113
NR57--MA0463.1.Bcl6	chr1	106714058	106714071	+	0.000	0.000	Merged-chr1-106714260-74
NR544--MA0463.1.Bcl6	chr14	40959439	40959452	+	0.000	0.000	Merged-chr14-40959392-46
NR450--MA0463.1.Bcl6	chr13	19219745	19219758	+	0.000	0.000	Merged-chr13-19219739-41
NR1351--MA0463.1.Bcl6	chr5	137786736	137786749	+	0.000	0.000	Merged-chr5-137786833-199
NR1217--MA0463.1.Bcl6	chr4	117146378	117146391	-	0.000	0.000	Merged-chr4-117146401-30
NR795--MA0463.1.Bcl6	chr18	35118745	35118758	+	0.000	0.000	Merged-chr18-35118873-79
NR1481--MA0463.1.Bcl6	chr6	137455710	137455723	+	0.000	0.000	Merged-chr6-137455836-39
NR1583--MA0731.1.BCL6B	chr7	115217152	115217168	-	0.000	0.000	Merged-chr7-115217038-43
NR1329--MA0463.1.Bcl6	chr5	110653365	110653378	+	0.000	0.000	Merged-chr5-110653386-72
NR334--MA0463.1.Bcl6	chr11	103344789	103344802	+	0.000	0.000	Merged-chr11-103344829-56
NR1020--MA0463.1.Bcl6	chr2	153586647	153586660	+	0.000	0.000	Merged-chr2-153586715-28
NR1347--MA0463.1.Bcl6	chr5	134704330	134704343	+	0.000	0.000	Merged-chr5-134704311-24
NR196--MA0731.1.BCL6B	chr10	75666785	75666801	+	0.000	0.000	Merged-chr10-75666667-21
NR679--MA0463.1.Bcl6	chr16	21412734	21412747	-	0.000	0.000	Merged-chr16-21412806-39
NR585--MA0463.1.Bcl6	chr14	75445622	75445635	+	0.000	0.000	Merged-chr14-75445480-94
NR1598--MA0463.1.Bcl6	chr7	129764633	129764646	+	0.000	0.000	Merged-chr7-129764736-16
NR1383--MA0463.1.Bcl6	chr6	22351858	22351871	-	0.000	0.000	Merged-chr6-22351854-15
NR1813--MA0463.1.Bcl6	chrX	100494181	100494194	+	0.000	0.000	Merged-chrX-100494288-61
NR142--MA0463.1.Bcl6	chr1	189795467	189795480	-	0.000	0.000	Merged-chr1-189795440-7
NR1703--MA0731.1.BCL6B	chr9	14498660	14498676	+	0.000	0.000	Merged-chr9-14498849-2
NR1039--MA0463.1.Bcl6	chr2	173018225	173018238	+	0.000	0.000	Merged-chr2-173018174-48
NR926--MA0463.1.Bcl6	chr2	38926702	38926715	-	0.000	0.000	Merged-chr2-38926558-133
NR1612--MA0463.1.Bcl6	chr7	140141472	140141485	-	0.000	0.000	Merged-chr7-140141513-4
NR156--MA0463.1.Bcl6	chr10	5603692	5603705	-	0.000	0.000	Merged-chr10-5603707-32
NR167--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR991--MA0731.1.BCL6B	chr2	128325595	128325611	-	0.000	0.000	Merged-chr2-128325647-45
NR295--MA0463.1.Bcl6	chr11	52232146	52232159	+	0.000	0.000	Merged-chr11-52232101-58
NR192--MA0463.1.Bcl6	chr10	70156809	70156822	-	0.000	0.000	Merged-chr10-70156646-22
NR14--MA0463.1.Bcl6	chr1	39576160	39576173	+	0.000	0.000	Merged-chr1-39576189-3
NR1023--MA0731.1.BCL6B	chr2	154658147	154658163	+	0.000	0.000	Merged-chr2-154658001-38
NR1546--MA0731.1.BCL6B	chr7	75486346	75486362	-	0.000	0.000	Merged-chr7-75486326-35
NR179--MA0463.1.Bcl6	chr10	60389966	60389979	+	0.000	0.000	Merged-chr10-60389736-64
NR1403--MA0731.1.BCL6B	chr6	51330267	51330283	-	0.000	0.000	Merged-chr6-51330461-17
NR970--MA0731.1.BCL6B	chr2	90528282	90528298	+	0.000	0.000	Merged-chr2-90528384-23
NR1512--MA0731.1.BCL6B	chr7	25219964	25219980	+	0.000	0.000	Merged-chr7-25219850-78
NR1098--MA0463.1.Bcl6	chr3	104678830	104678843	+	0.000	0.000	Merged-chr3-104679005-14
NR618--MA0463.1.Bcl6	chr15	10486030	10486043	-	0.000	0.000	Merged-chr15-10486107-67
NR28--MA0463.1.Bcl6	chr1	64302961	64302974	+	0.000	0.000	Merged-chr1-64302994-36
NR601--MA0731.1.BCL6B	chr14	103049139	103049155	+	0.000	0.000	Merged-chr14-103048950-60
NR1340--MA0463.1.Bcl6	chr5	123395464	123395477	-	0.000	0.000	Merged-chr5-123395394-6
NR426--MA0463.1.Bcl6	chr12	107160778	107160791	-	0.000	0.000	Merged-chr12-107160840-1
NR211--MA0463.1.Bcl6	chr10	91028170	91028183	+	0.000	0.000	Merged-chr10-91028217-15
NR1342--MA0731.1.BCL6B	chr5	125393048	125393064	-	0.000	0.000	Merged-chr5-125393222-53
NR1112--MA0463.1.Bcl6	chr3	115888037	115888050	+	0.000	0.000	Merged-chr3-115888038-82
NR1613--MA0731.1.BCL6B	chr7	140141472	140141488	+	0.000	0.000	Merged-chr7-140141513-4
NR670--MA0731.1.BCL6B	chr16	13286624	13286640	-	0.000	0.000	Merged-chr16-13286714-13
NR1626--MA0731.1.BCL6B	chr8	25578403	25578419	-	0.000	0.000	Merged-chr8-25578502-39
NR462--MA0463.1.Bcl6	chr13	23531297	23531310	+	0.000	0.000	Merged-chr13-23531231-137
NR1802--MA0463.1.Bcl6	chrX	19168733	19168746	-	0.000	0.000	Merged-chrX-19168735-42
NR1265--MA0463.1.Bcl6	chr5	3463252	3463265	+	0.000	0.000	Merged-chr5-3463365-33
NR662--MA0731.1.BCL6B	chr15	100443703	100443719	-	0.000	0.000	Merged-chr15-100443625-43
NR1283--MA0463.1.Bcl6	chr5	37067346	37067359	-	0.000	0.000	Merged-chr5-37067269-61
NR1489--MA0463.1.Bcl6	chr6	140766890	140766903	+	0.000	0.000	Merged-chr6-140766985-92
NR136--MA0463.1.Bcl6	chr1	184908721	184908734	-	0.000	0.000	Merged-chr1-184908710-36
NR1610--MA0463.1.Bcl6	chr7	139129150	139129163	-	0.000	0.000	Merged-chr7-139129161-42
NR821--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR1167--MA0463.1.Bcl6	chr4	21752100	21752113	+	0.000	0.000	Merged-chr4-21752041-18
NR1021--MA0731.1.BCL6B	chr2	153586644	153586660	-	0.000	0.000	Merged-chr2-153586715-28
NR1606--MA0463.1.Bcl6	chr7	136211499	136211512	+	0.000	0.000	Merged-chr7-136211556-10
NR817--MA0463.1.Bcl6	chr18	60462365	60462378	-	0.000	0.000	Merged-chr18-60462470-32
NR763--MA0731.1.BCL6B	chr17	63460248	63460264	+	0.000	0.000	Merged-chr17-63460148-16
NR168--MA0463.1.Bcl6	chr10	39358784	39358797	+	0.000	0.000	Merged-chr10-39358712-13
NR1286--MA0731.1.BCL6B	chr5	45675263	45675279	-	0.000	0.000	Merged-chr5-45675268-16
NR524--MA0731.1.BCL6B	chr13	109809799	109809815	-	0.000	0.000	Merged-chr13-109809841-14
NR956--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR1642--MA0463.1.Bcl6	chr8	53630856	53630869	-	0.000	0.000	Merged-chr8-53630787-29
NR853--MA0463.1.Bcl6	chr19	14598236	14598249	-	0.000	0.000	Merged-chr19-14598034-110
NR633--MA0731.1.BCL6B	chr15	53724500	53724516	+	0.000	0.000	Merged-chr15-53724398-47
NR904--MA0731.1.BCL6B	chr2	15049399	15049415	+	0.000	0.000	Merged-chr2-15049301-58
NR1087--MA0463.1.Bcl6	chr3	97585551	97585564	-	0.000	0.000	Merged-chr3-97585624-24
NR1432--MA0463.1.Bcl6	chr6	97806942	97806955	+	0.000	0.000	Merged-chr6-97807026-80
NR200--MA0463.1.Bcl6	chr10	78169894	78169907	+	0.000	0.000	Merged-chr10-78169866-58
NR1101--MA0463.1.Bcl6	chr3	105114429	105114442	-	0.000	0.000	Merged-chr3-105114484-19
NR321--MA0463.1.Bcl6	chr11	83116747	83116760	+	0.000	0.000	Merged-chr11-83116808-57
NR734--MA0731.1.BCL6B	chr17	7147847	7147863	-	0.000	0.000	Merged-chr17-7148067-30
NR1334--MA0463.1.Bcl6	chr5	114378385	114378398	-	0.000	0.000	Merged-chr5-114378322-36
NR1528--MA0731.1.BCL6B	chr7	48137967	48137983	-	0.000	0.000	Merged-chr7-48138118-89
NR1446--MA0463.1.Bcl6	chr6	120470859	120470872	+	0.000	0.000	Merged-chr6-120470872-38
NR224--MA0731.1.BCL6B	chr10	98785560	98785576	+	0.000	0.000	Merged-chr10-98785565-23
NR1114--MA0731.1.BCL6B	chr3	121593387	121593403	+	0.000	0.000	Merged-chr3-121593516-30
NR666--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1637--MA0731.1.BCL6B	chr8	41417113	41417129	+	0.000	0.000	Merged-chr8-41416899-78
NR1679--MA0463.1.Bcl6	chr8	116439348	116439361	+	0.000	0.000	Merged-chr8-116439156-33
NR171--MA0731.1.BCL6B	chr10	42862423	42862439	-	0.000	0.000	Merged-chr10-42862533-53
NR1218--MA0463.1.Bcl6	chr4	119127468	119127481	-	0.000	0.000	Merged-chr4-119127359-48
NR598--MA0731.1.BCL6B	chr14	101949135	101949151	+	0.000	0.000	Merged-chr14-101949272-41
NR312--MA0731.1.BCL6B	chr11	68432706	68432722	+	0.000	0.000	Merged-chr11-68432875-7
NR371--MA0463.1.Bcl6	chr12	35799388	35799401	-	0.000	0.000	Merged-chr12-35799508-49
NR1384--MA0463.1.Bcl6	chr6	29024089	29024102	-	0.000	0.000	Merged-chr6-29024202-52
NR85--MA0731.1.BCL6B	chr1	153559668	153559684	-	0.000	0.000	Merged-chr1-153559503-28
NR143--MA0463.1.Bcl6	chr1	189799170	189799183	+	0.000	0.000	Merged-chr1-189799097-29
NR255--MA0463.1.Bcl6	chr10	121310905	121310918	+	0.000	0.000	Merged-chr10-121310778-72
NR367--MA0463.1.Bcl6	chr12	33314377	33314390	-	0.000	0.000	Merged-chr12-33314365-39
NR98--MA0731.1.BCL6B	chr1	164966186	164966202	+	0.000	0.000	Merged-chr1-164966286-53
NR1080--MA0463.1.Bcl6	chr3	88043087	88043100	+	0.000	0.000	Merged-chr3-88043136-39
NR291--MA0463.1.Bcl6	chr11	43588399	43588412	+	0.000	0.000	Merged-chr11-43588416-7
NR730--MA0463.1.Bcl6	chr17	5189992	5190005	+	0.000	0.000	Merged-chr17-5190015-73
NR1743--MA0463.1.Bcl6	chr9	61681177	61681190	-	0.000	0.000	Merged-chr9-61681164-50
NR230--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR896--MA0731.1.BCL6B	chr2	11118760	11118776	-	0.000	0.000	Merged-chr2-11118835-29
NR502--MA0463.1.Bcl6	chr13	91697219	91697232	-	0.000	0.000	Merged-chr13-91697201-18
NR520--MA0463.1.Bcl6	chr13	104610825	104610838	-	0.000	0.000	Merged-chr13-104610792-59
NR632--MA0463.1.Bcl6	chr15	53130124	53130137	-	0.000	0.000	Merged-chr15-53130224-36
NR51--MA0463.1.Bcl6	chr1	91062562	91062575	+	0.000	0.000	Merged-chr1-91062639-48
NR418--MA0731.1.BCL6B	chr12	99979770	99979786	+	0.000	0.000	Merged-chr12-99979837-10
NR1654--MA0463.1.Bcl6	chr8	81768007	81768020	+	0.000	0.000	Merged-chr8-81767998-96
NR1551--MA0463.1.Bcl6	chr7	80864962	80864975	-	0.000	0.000	Merged-chr7-80865063-58
NR771--MA0463.1.Bcl6	chr17	78245547	78245560	-	0.000	0.000	Merged-chr17-78245592-60
NR1211--MA0463.1.Bcl6	chr4	107006366	107006379	-	0.000	0.000	Merged-chr4-107006366-21
NR615--MA0731.1.BCL6B	chr15	5144593	5144609	+	0.000	0.000	Merged-chr15-5144505-4
NR5--MA0463.1.Bcl6	chr1	23321543	23321556	+	0.000	0.000	Merged-chr1-23321414-28
NR1113--MA0463.1.Bcl6	chr3	121593387	121593400	-	0.000	0.000	Merged-chr3-121593516-30
NR557--MA0463.1.Bcl6	chr14	55603985	55603998	+	0.000	0.000	Merged-chr14-55604128-61
NR323--MA0731.1.BCL6B	chr11	85494931	85494947	+	0.000	0.000	Merged-chr11-85494797-25
NR463--MA0463.1.Bcl6	chr13	24547247	24547260	+	0.000	0.000	Merged-chr13-24547194-39
NR360--MA0463.1.Bcl6	chr12	15941022	15941035	-	0.000	0.000	Merged-chr12-15940918-8
NR329--MA0463.1.Bcl6	chr11	98019325	98019338	-	0.000	0.000	Merged-chr11-98019407-17
NR1033--MA0463.1.Bcl6	chr2	169634167	169634180	-	0.000	0.000	Merged-chr2-169634008-43
NR920--MA0463.1.Bcl6	chr2	32553757	32553770	+	0.000	0.000	Merged-chr2-32553962-47
NR283--MA0731.1.BCL6B	chr11	23497931	23497947	-	0.000	0.000	Merged-chr11-23497943-92
NR365--MA0463.1.Bcl6	chr12	28649539	28649552	-	0.000	0.000	Merged-chr12-28649710-52
NR1266--MA0463.1.Bcl6	chr5	5573969	5573982	+	0.000	0.000	Merged-chr5-5574084-22
NR1396--MA0463.1.Bcl6	chr6	37589653	37589666	-	0.000	0.000	Merged-chr6-37589736-24
NR804--MA0463.1.Bcl6	chr18	42589626	42589639	+	0.000	0.000	Merged-chr18-42589675-37
NR1293--MA0463.1.Bcl6	chr5	65326391	65326404	+	0.000	0.000	Merged-chr5-65326399-35
NR1817--MA0463.1.Bcl6	chrX	101222330	101222343	-	0.000	0.000	Merged-chrX-101222420-75
NR952--MA0463.1.Bcl6	chr2	72365411	72365424	-	0.000	0.000	Merged-chr2-72365558-19
NR1607--MA0463.1.Bcl6	chr7	136248474	136248487	-	0.000	0.000	Merged-chr7-136248443-25
NR1625--MA0463.1.Bcl6	chr8	25578406	25578419	+	0.000	0.000	Merged-chr8-25578502-39
NR397--MA0731.1.BCL6B	chr12	77130134	77130150	-	0.000	0.000	Merged-chr12-77130151-1
NR169--MA0463.1.Bcl6	chr10	41880963	41880976	+	0.000	0.000	Merged-chr10-41880967-13
NR20--MA0731.1.BCL6B	chr1	52113878	52113894	-	0.000	0.000	Merged-chr1-52113700-66
NR957--MA0463.1.Bcl6	chr2	75824121	75824134	+	0.000	0.000	Merged-chr2-75823994-29
NR1763--MA0731.1.BCL6B	chr9	89842701	89842717	+	0.000	0.000	Merged-chr9-89842601-13
NR402--MA0463.1.Bcl6	chr12	82166450	82166463	-	0.000	0.000	Merged-chr12-82166286-58
NR267--MA0731.1.BCL6B	chr10	128895545	128895561	-	0.000	0.000	Merged-chr10-128895636-22
NR1415--MA0463.1.Bcl6	chr6	84617231	84617244	-	0.000	0.000	Merged-chr6-84617241-46
NR984--MA0463.1.Bcl6	chr2	125859091	125859104	-	0.000	0.000	Merged-chr2-125858986-61
NR890--MA0463.1.Bcl6	chr2	4864656	4864669	-	0.000	0.000	Merged-chr2-4864669-14
NR1545--MA0463.1.Bcl6	chr7	75486346	75486359	-	0.000	0.000	Merged-chr7-75486326-35
NR1503--MA0731.1.BCL6B	chr7	7130893	7130909	+	0.000	0.000	Merged-chr7-7130705-50
NR1563--MA0463.1.Bcl6	chr7	99027399	99027412	+	0.000	0.000	Merged-chr7-99027397-37
NR72--MA0463.1.Bcl6	chr1	136255787	136255800	-	0.000	0.000	Merged-chr1-136255836-2
NR1341--MA0731.1.BCL6B	chr5	125106445	125106461	+	0.000	0.000	Merged-chr5-125106359-47
NR895--MA0463.1.Bcl6	chr2	11118763	11118776	+	0.000	0.000	Merged-chr2-11118835-29
NR90--MA0463.1.Bcl6	chr1	160247232	160247245	-	0.000	0.000	Merged-chr1-160247316-67
NR649--MA0463.1.Bcl6	chr15	81033263	81033276	+	0.000	0.000	Merged-chr15-81033220-15
NR1516--MA0731.1.BCL6B	chr7	28372749	28372765	-	0.000	0.000	Merged-chr7-28372841-69
NR1768--MA0731.1.BCL6B	chr9	96916793	96916809	-	0.000	0.000	Merged-chr9-96916836-41
