#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR58010--MA0599.1.KLF5	chrX	42152133	42152142	-	0.000	0.000	Merged-chrX-42152134-48
NR10141--MA0742.1.Klf12	chr11	100574909	100574923	+	0.000	0.000	Merged-chr11-100574858-115
NR19269--MA0493.1.Klf1	chr15	78835209	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR52830--MA0740.1.KLF14	chr8	70797598	70797611	-	0.000	0.000	Merged-chr8-70797670-1
NR46547--MA0742.1.Klf12	chr6	121110176	121110190	-	0.000	0.000	Merged-chr6-121110104-77
NR28768--MA0039.3.KLF4	chr2	24745536	24745546	+	0.000	0.000	Merged-chr2-24745465-17
NR24365--MA0741.1.KLF16	chr17	71551935	71551945	-	0.000	0.000	Merged-chr17-71552127-66
NR16109--MA0741.1.KLF16	chr14	20082822	20082832	-	0.000	0.000	Merged-chr14-20082974-67
NR39446--MA0742.1.Klf12	chr4	141060590	141060604	-	0.000	0.000	Merged-chr4-141060681-65
NR50572--MA0742.1.Klf12	chr7	118995256	118995270	+	0.000	0.000	Merged-chr7-118995325-43
NR58993--MA0740.1.KLF14	chrX	164980592	164980605	+	0.000	0.000	Merged-chrX-164980464-71
NR42554--MA1107.1.KLF9	chr5	114826374	114826386	+	0.000	0.000	Merged-chr5-114826460-42
NR22705--MA0599.1.KLF5	chr17	24220859	24220868	+	0.000	0.000	Merged-chr17-24220810-50
NR17457--MA0599.1.KLF5	chr14	76504364	76504373	+	0.000	0.000	Merged-chr14-76504460-49
NR6170--MA0741.1.KLF16	chr10	88404298	88404308	+	0.000	0.000	Merged-chr10-88404346-22
NR40841--MA0599.1.KLF5	chr5	34949448	34949457	+	0.000	0.000	Merged-chr5-34949325-82
NR28182--MA0741.1.KLF16	chr19	57117014	57117024	+	0.000	0.000	Merged-chr19-57117009-44
NR27559--MA0742.1.Klf12	chr19	37550739	37550753	-	0.000	0.000	Merged-chr19-37550611-70
NR23093--MA0740.1.KLF14	chr17	31057641	31057654	+	0.000	0.000	Merged-chr17-31057809-48
NR55985--MA0599.1.KLF5	chr9	66795522	66795531	-	0.000	0.000	Merged-chr9-66795647-70
NR32188--MA1107.1.KLF9	chr2	158794812	158794824	+	0.000	0.000	Merged-chr2-158794730-73
NR55770--MA0599.1.KLF5	chr9	60999157	60999166	+	0.000	0.000	Merged-chr9-60999010-99
NR11803--MA1107.1.KLF9	chr12	54398447	54398459	-	0.000	0.000	Merged-chr12-54398333-42
NR4556--MA0741.1.KLF16	chr10	30618173	30618183	+	0.000	0.000	Merged-chr10-30618352-61
NR14513--MA1107.1.KLF9	chr13	63340131	63340143	+	0.000	0.000	Merged-chr13-63340215-26
NR54415--MA1107.1.KLF9	chr8	123163081	123163093	+	0.000	0.000	Merged-chr8-123163099-40
NR57300--MA0741.1.KLF16	chr9	114440640	114440650	+	0.000	0.000	Merged-chr9-114440811-53
NR55966--MA1107.1.KLF9	chr9	65908958	65908970	-	0.000	0.000	Merged-chr9-65909052-64
NR1501--MA0599.1.KLF5	chr1	93825227	93825236	+	0.000	0.000	Merged-chr1-93825330-70
NR29103--MA0599.1.KLF5	chr2	30807737	30807746	-	0.000	0.000	Merged-chr2-30807824-61
NR16250--MA0493.1.Klf1	chr14	25646209	25646219	-	0.000	0.000	Merged-chr14-25646256-47
NR25974--MA0493.1.Klf1	chr18	65430789	65430799	+	0.000	0.000	Merged-chr18-65430843-87
NR16385--MA0599.1.KLF5	chr14	31641006	31641015	-	0.000	0.000	Merged-chr14-31640983-59
NR56287--MA0599.1.KLF5	chr9	78588065	78588074	+	0.000	0.000	Merged-chr9-78588077-71
NR55268--MA0740.1.KLF14	chr9	40344035	40344048	+	0.000	0.000	Merged-chr9-40344107-38
NR3782--MA0039.3.KLF4	chr1	187308761	187308771	+	0.000	0.000	Merged-chr1-187308734-56
NR14854--MA0740.1.KLF14	chr13	81176296	81176309	-	0.000	0.000	Merged-chr13-81176115-63
NR58011--MA0741.1.KLF16	chrX	42152132	42152142	-	0.000	0.000	Merged-chrX-42152134-48
NR7479--MA0742.1.Klf12	chr11	4218149	4218163	-	0.000	0.000	Merged-chr11-4218223-50
NR39487--MA0599.1.KLF5	chr4	141618777	141618786	-	0.000	0.000	Merged-chr4-141618821-28
NR43462--MA0741.1.KLF16	chr5	135632607	135632617	+	0.000	0.000	Merged-chr5-135632742-49
NR58948--MA0741.1.KLF16	chrX	163958155	163958165	+	0.000	0.000	Merged-chrX-163958225-138
NR22283--MA1107.1.KLF9	chr17	6978857	6978869	-	0.000	0.000	Merged-chr17-6979052-61
NR56997--MA0741.1.KLF16	chr9	106453726	106453736	-	0.000	0.000	Merged-chr9-106453760-51
NR48996--MA0599.1.KLF5	chr7	46919943	46919952	+	0.000	0.000	Merged-chr7-46919917-59
NR13102--MA0599.1.KLF5	chr12	110505023	110505032	+	0.000	0.000	Merged-chr12-110505059-48
NR50633--MA1107.1.KLF9	chr7	121381086	121381098	-	0.000	0.000	Merged-chr7-121380960-1
NR38436--MA0740.1.KLF14	chr4	123750290	123750303	+	0.000	0.000	Merged-chr4-123750175-81
NR56053--MA1107.1.KLF9	chr9	69073566	69073578	-	0.000	0.000	Merged-chr9-69073494-25
NR55295--MA0493.1.Klf1	chr9	40997202	40997212	-	0.000	0.000	Merged-chr9-40997373-39
NR49230--MA0741.1.KLF16	chr7	64049100	64049110	-	0.000	0.000	Merged-chr7-64048843-48
NR18103--MA0741.1.KLF16	chr14	122066420	122066430	-	0.000	0.000	Merged-chr14-122066525-42
NR18769--MA0741.1.KLF16	chr15	59081435	59081445	+	0.000	0.000	Merged-chr15-59081774-115
NR44141--MA0740.1.KLF14	chr5	146221072	146221085	+	0.000	0.000	Merged-chr5-146221185-73
NR49378--MA0493.1.Klf1	chr7	73517695	73517705	-	0.000	0.000	Merged-chr7-73517689-25
NR44412--MA0740.1.KLF14	chr5	151368641	151368654	+	0.000	0.000	Merged-chr5-151368809-80
NR6811--MA0493.1.Klf1	chr10	117651179	117651189	-	0.000	0.000	Merged-chr10-117651194-26
NR16991--MA0740.1.KLF14	chr14	60251422	60251435	-	0.000	0.000	Merged-chr14-60251402-83
NR28237--MA0599.1.KLF5	chr19	58296744	58296753	-	0.000	0.000	Merged-chr19-58296582-1
NR40052--MA1107.1.KLF9	chr4	155654588	155654600	-	0.000	0.000	Merged-chr4-155654769-61
NR29788--MA0599.1.KLF5	chr2	65239149	65239158	+	0.000	0.000	Merged-chr2-65239330-1
NR11129--MA0740.1.KLF14	chr11	121434891	121434904	+	0.000	0.000	Merged-chr11-121434909-40
NR57098--MA0742.1.Klf12	chr9	108263960	108263974	+	0.000	0.000	Merged-chr9-108263764-60
NR55196--MA1107.1.KLF9	chr9	35199965	35199977	+	0.000	0.000	Merged-chr9-35199813-60
NR50681--MA0742.1.Klf12	chr7	122932279	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR53174--MA0740.1.KLF14	chr8	83773261	83773274	+	0.000	0.000	Merged-chr8-83773250-61
NR22589--MA0741.1.KLF16	chr17	21535508	21535518	-	0.000	0.000	Merged-chr17-21535383-93
NR19081--MA0493.1.Klf1	chr15	74935369	74935379	+	0.000	0.000	Merged-chr15-74935411-23
NR43985--MA0741.1.KLF16	chr5	142629533	142629543	-	0.000	0.000	Merged-chr5-142629635-77
NR44721--MA0493.1.Klf1	chr6	34346684	34346694	-	0.000	0.000	Merged-chr6-34346731-18
NR14410--MA1107.1.KLF9	chr13	58158316	58158328	-	0.000	0.000	Merged-chr13-58158134-148
NR43682--MA0740.1.KLF14	chr5	138280294	138280307	-	0.000	0.000	Merged-chr5-138280109-50
NR49064--MA1107.1.KLF9	chr7	49758995	49759007	+	0.000	0.000	Merged-chr7-49759209-49
NR47351--MA0599.1.KLF5	chr6	144664962	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR23744--MA0740.1.KLF14	chr17	47521591	47521604	-	0.000	0.000	Merged-chr17-47521683-42
NR21520--MA1107.1.KLF9	chr16	75909022	75909034	-	0.000	0.000	Merged-chr16-75909090-59
NR30014--MA0599.1.KLF5	chr2	73386579	73386588	+	0.000	0.000	Merged-chr2-73386455-80
NR55505--MA1107.1.KLF9	chr9	48985181	48985193	-	0.000	0.000	Merged-chr9-48985134-97
NR34186--MA0740.1.KLF14	chr3	89102055	89102068	-	0.000	0.000	Merged-chr3-89101941-62
NR157--MA0599.1.KLF5	chr1	16688738	16688747	-	0.000	0.000	Merged-chr1-16688563-89
NR34060--MA0599.1.KLF5	chr3	84772125	84772134	-	0.000	0.000	Merged-chr3-84772067-31
NR21279--MA0493.1.Klf1	chr16	55735672	55735682	-	0.000	0.000	Merged-chr16-55735684-24
NR4872--MA0039.3.KLF4	chr10	53461608	53461618	-	0.000	0.000	Merged-chr10-53461441-37
NR29036--MA0740.1.KLF14	chr2	29849975	29849988	+	0.000	0.000	Merged-chr2-29850143-19
NR46494--MA0599.1.KLF5	chr6	119848187	119848196	+	0.000	0.000	Merged-chr6-119848153-79
NR58120--MA0741.1.KLF16	chrX	51018461	51018471	-	0.000	0.000	Merged-chrX-51018371-122
NR24592--MA0742.1.Klf12	chr17	80468593	80468607	+	0.000	0.000	Merged-chr17-80468641-48
NR45139--MA1107.1.KLF9	chr6	52012691	52012703	+	0.000	0.000	Merged-chr6-52012652-70
NR32623--MA0493.1.Klf1	chr2	170131235	170131245	+	0.000	0.000	Merged-chr2-170131188-85
NR6923--MA0493.1.Klf1	chr10	118869500	118869510	+	0.000	0.000	Merged-chr10-118869269-178
NR16336--MA0742.1.Klf12	chr14	27405570	27405584	-	0.000	0.000	Merged-chr14-27405576-56
NR20100--MA0741.1.KLF16	chr15	101221685	101221695	-	0.000	0.000	Merged-chr15-101221814-20
NR19640--MA1107.1.KLF9	chr15	89147205	89147217	+	0.000	0.000	Merged-chr15-89146991-62
NR35539--MA0493.1.Klf1	chr3	131250502	131250512	+	0.000	0.000	Merged-chr3-131250529-24
NR28782--MA0740.1.KLF14	chr2	24935383	24935396	+	0.000	0.000	Merged-chr2-24935522-1
NR28214--MA0741.1.KLF16	chr19	57610934	57610944	+	0.000	0.000	Merged-chr19-57611096-119
NR15191--MA1107.1.KLF9	chr13	97406770	97406782	+	0.000	0.000	Merged-chr13-97406780-35
NR46127--MA0599.1.KLF5	chr6	101359938	101359947	-	0.000	0.000	Merged-chr6-101359900-41
NR2394--MA0599.1.KLF5	chr1	151035264	151035273	-	0.000	0.000	Merged-chr1-151035173-28
NR44077--MA0741.1.KLF16	chr5	144358185	144358195	-	0.000	0.000	Merged-chr5-144358177-56
NR31479--MA0741.1.KLF16	chr2	132669332	132669342	+	0.000	0.000	Merged-chr2-132669439-31
NR2571--MA0741.1.KLF16	chr1	155050325	155050335	-	0.000	0.000	Merged-chr1-155050378-11
NR29327--MA0599.1.KLF5	chr2	34938775	34938784	-	0.000	0.000	Merged-chr2-34938971-69
NR36795--MA0599.1.KLF5	chr4	43045951	43045960	+	0.000	0.000	Merged-chr4-43046068-69
NR54421--MA0742.1.Klf12	chr8	123318641	123318655	+	0.000	0.000	Merged-chr8-123318633-49
NR29666--MA1107.1.KLF9	chr2	58156989	58157001	+	0.000	0.000	Merged-chr2-58156830-104
NR16327--MA0741.1.KLF16	chr14	27262583	27262593	+	0.000	0.000	Merged-chr14-27262535-17
NR19860--MA0493.1.Klf1	chr15	97389769	97389779	+	0.000	0.000	Merged-chr15-97389746-17
NR4783--MA0742.1.Klf12	chr10	44368806	44368820	+	0.000	0.000	Merged-chr10-44368737-26
NR39227--MA0493.1.Klf1	chr4	137603898	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR15039--MA1107.1.KLF9	chr13	94116555	94116567	+	0.000	0.000	Merged-chr13-94116775-28
NR24822--MA0740.1.KLF14	chr17	87974944	87974957	+	0.000	0.000	Merged-chr17-87975056-71
NR56286--MA1107.1.KLF9	chr9	78527997	78528009	-	0.000	0.000	Merged-chr9-78528095-1
NR35010--MA1107.1.KLF9	chr3	108459069	108459081	+	0.000	0.000	Merged-chr3-108458860-74
NR30625--MA0741.1.KLF16	chr2	103797159	103797169	+	0.000	0.000	Merged-chr2-103797033-190
NR45731--MA0599.1.KLF5	chr6	88189700	88189709	-	0.000	0.000	Merged-chr6-88189765-31
NR11952--MA0599.1.KLF5	chr12	69228191	69228200	+	0.000	0.000	Merged-chr12-69228126-55
NR10145--MA0741.1.KLF16	chr11	100574928	100574938	+	0.000	0.000	Merged-chr11-100574858-115
NR42120--MA1107.1.KLF9	chr5	103975983	103975995	+	0.000	0.000	Merged-chr5-103975926-24
NR33016--MA0741.1.KLF16	chr2	181287751	181287761	+	0.000	0.000	Merged-chr2-181287847-67
NR54141--MA0741.1.KLF16	chr8	119344373	119344383	-	0.000	0.000	Merged-chr8-119344551-61
NR10416--MA0741.1.KLF16	chr11	106273030	106273040	+	0.000	0.000	Merged-chr11-106272877-78
NR54980--MA0740.1.KLF14	chr9	21760525	21760538	-	0.000	0.000	Merged-chr9-21760442-62
NR16017--MA1107.1.KLF9	chr14	13960281	13960293	+	0.000	0.000	Merged-chr14-13960318-1
NR39655--MA0741.1.KLF16	chr4	148160083	148160093	+	0.000	0.000	Merged-chr4-148160107-67
NR34713--MA0741.1.KLF16	chr3	100162475	100162485	-	0.000	0.000	Merged-chr3-100162487-59
NR2223--MA0741.1.KLF16	chr1	136174202	136174212	-	0.000	0.000	Merged-chr1-136174143-42
NR19890--MA0741.1.KLF16	chr15	98093411	98093421	-	0.000	0.000	Merged-chr15-98093340-56
NR52832--MA0599.1.KLF5	chr8	70797601	70797610	-	0.000	0.000	Merged-chr8-70797670-1
NR29233--MA0599.1.KLF5	chr2	32876188	32876197	-	0.000	0.000	Merged-chr2-32876097-46
NR46915--MA0599.1.KLF5	chr6	134014706	134014715	-	0.000	0.000	Merged-chr6-134014705-25
NR42340--MA0493.1.Klf1	chr5	111357155	111357165	-	0.000	0.000	Merged-chr5-111357188-22
NR9919--MA0742.1.Klf12	chr11	97104261	97104275	+	0.000	0.000	Merged-chr11-97104187-33
NR12077--MA0741.1.KLF16	chr12	72085741	72085751	-	0.000	0.000	Merged-chr12-72085712-110
NR44179--MA1107.1.KLF9	chr5	146675278	146675290	+	0.000	0.000	Merged-chr5-146675414-29
NR31663--MA0493.1.Klf1	chr2	144231330	144231340	+	0.000	0.000	Merged-chr2-144231243-34
NR35121--MA0740.1.KLF14	chr3	115692526	115692539	+	0.000	0.000	Merged-chr3-115692552-34
NR12619--MA0741.1.KLF16	chr12	91849246	91849256	+	0.000	0.000	Merged-chr12-91849094-58
NR29900--MA0599.1.KLF5	chr2	70559636	70559645	-	0.000	0.000	Merged-chr2-70559550-15
NR49606--MA1107.1.KLF9	chr7	80803322	80803334	+	0.000	0.000	Merged-chr7-80803211-85
NR10365--MA0740.1.KLF14	chr11	104631542	104631555	-	0.000	0.000	Merged-chr11-104631492-24
NR3484--MA0599.1.KLF5	chr1	179546313	179546322	+	0.000	0.000	Merged-chr1-179546383-66
NR54459--MA0741.1.KLF16	chr8	123805956	123805966	+	0.000	0.000	Merged-chr8-123805891-37
NR31225--MA0599.1.KLF5	chr2	127131582	127131591	-	0.000	0.000	Merged-chr2-127131488-25
NR42447--MA1107.1.KLF9	chr5	113539357	113539369	-	0.000	0.000	Merged-chr5-113539366-106
NR49498--MA0039.3.KLF4	chr7	79249795	79249805	-	0.000	0.000	Merged-chr7-79249720-34
NR31010--MA0599.1.KLF5	chr2	119674961	119674970	+	0.000	0.000	Merged-chr2-119675239-113
NR156--MA1107.1.KLF9	chr1	16665370	16665382	-	0.000	0.000	Merged-chr1-16665389-58
NR51402--MA0599.1.KLF5	chr7	141392110	141392119	-	0.000	0.000	Merged-chr7-141392195-61
NR1076--MA0599.1.KLF5	chr1	74295625	74295634	-	0.000	0.000	Merged-chr1-74295587-31
NR5137--MA0741.1.KLF16	chr10	61452981	61452991	-	0.000	0.000	Merged-chr10-61452794-18
NR2482--MA0039.3.KLF4	chr1	153066627	153066637	+	0.000	0.000	Merged-chr1-153066628-19
NR30463--MA0741.1.KLF16	chr2	93696292	93696302	-	0.000	0.000	Merged-chr2-93696324-33
NR55869--MA0599.1.KLF5	chr9	63758290	63758299	+	0.000	0.000	Merged-chr9-63758205-66
NR37518--MA0599.1.KLF5	chr4	82513235	82513244	+	0.000	0.000	Merged-chr4-82513258-36
NR44986--MA0599.1.KLF5	chr6	48016263	48016272	-	0.000	0.000	Merged-chr6-48016315-29
NR6292--MA0741.1.KLF16	chr10	93614927	93614937	+	0.000	0.000	Merged-chr10-93614959-29
NR11588--MA0039.3.KLF4	chr12	33182904	33182914	-	0.000	0.000	Merged-chr12-33182993-113
NR56835--MA0740.1.KLF14	chr9	102626230	102626243	+	0.000	0.000	Merged-chr9-102626272-120
NR47408--MA0039.3.KLF4	chr6	145269486	145269496	-	0.000	0.000	Merged-chr6-145269660-23
NR30359--MA0599.1.KLF5	chr2	91963794	91963803	-	0.000	0.000	Merged-chr2-91963655-56
NR6802--MA0740.1.KLF14	chr10	117627736	117627749	+	0.000	0.000	Merged-chr10-117627744-48
NR33386--MA0742.1.Klf12	chr3	36475705	36475719	+	0.000	0.000	Merged-chr3-36475795-73
NR56990--MA0599.1.KLF5	chr9	106453712	106453721	-	0.000	0.000	Merged-chr9-106453760-51
NR18812--MA0740.1.KLF14	chr15	59669905	59669918	+	0.000	0.000	Merged-chr15-59669905-17
NR2801--MA0493.1.Klf1	chr1	161035006	161035016	-	0.000	0.000	Merged-chr1-161035022-99
NR44413--MA0599.1.KLF5	chr5	151368642	151368651	+	0.000	0.000	Merged-chr5-151368809-80
NR48754--MA0493.1.Klf1	chr7	44305097	44305107	-	0.000	0.000	Merged-chr7-44305170-86
NR56847--MA0599.1.KLF5	chr9	102791903	102791912	+	0.000	0.000	Merged-chr9-102792084-52
NR20739--MA0039.3.KLF4	chr16	21245998	21246008	+	0.000	0.000	Merged-chr16-21246157-22
NR55420--MA1107.1.KLF9	chr9	45292043	45292055	+	0.000	0.000	Merged-chr9-45291923-45
NR2603--MA0741.1.KLF16	chr1	155973267	155973277	-	0.000	0.000	Merged-chr1-155973452-104
NR47540--MA0657.1.KLF13	chr7	3617318	3617335	-	0.000	0.000	Merged-chr7-3617392-59
NR19794--MA0741.1.KLF16	chr15	93950834	93950844	-	0.000	0.000	Merged-chr15-93950639-49
NR50653--MA0740.1.KLF14	chr7	122067258	122067271	+	0.000	0.000	Merged-chr7-122067186-72
NR27819--MA0599.1.KLF5	chr19	45058371	45058380	+	0.000	0.000	Merged-chr19-45058529-63
NR47811--MA0657.1.KLF13	chr7	16875120	16875137	-	0.000	0.000	Merged-chr7-16874886-101
NR53791--MA0741.1.KLF16	chr8	107031210	107031220	+	0.000	0.000	Merged-chr8-107031400-72
NR29894--MA0039.3.KLF4	chr2	69917453	69917463	-	0.000	0.000	Merged-chr2-69917342-25
NR2026--MA1107.1.KLF9	chr1	132008238	132008250	-	0.000	0.000	Merged-chr1-132007976-127
NR53227--MA1107.1.KLF9	chr8	84198809	84198821	-	0.000	0.000	Merged-chr8-84198676-1
NR48665--MA0599.1.KLF5	chr7	38094554	38094563	+	0.000	0.000	Merged-chr7-38094543-44
NR6973--MA0599.1.KLF5	chr10	120697639	120697648	+	0.000	0.000	Merged-chr10-120697518-32
NR56248--MA0741.1.KLF16	chr9	77966038	77966048	+	0.000	0.000	Merged-chr9-77966049-24
NR26756--MA0599.1.KLF5	chr18	90510202	90510211	+	0.000	0.000	Merged-chr18-90510097-108
NR54297--MA0741.1.KLF16	chr8	121907693	121907703	+	0.000	0.000	Merged-chr8-121907786-62
NR28703--MA0741.1.KLF16	chr2	19622140	19622150	-	0.000	0.000	Merged-chr2-19622223-29
NR6215--MA0741.1.KLF16	chr10	91138512	91138522	+	0.000	0.000	Merged-chr10-91138476-30
NR54568--MA0741.1.KLF16	chr8	125734153	125734163	-	0.000	0.000	Merged-chr8-125734356-90
NR38840--MA0493.1.Klf1	chr4	132749032	132749042	-	0.000	0.000	Merged-chr4-132748989-25
NR21708--MA0039.3.KLF4	chr16	89960823	89960833	-	0.000	0.000	Merged-chr16-89960655-20
NR21810--MA0741.1.KLF16	chr16	91485197	91485207	-	0.000	0.000	Merged-chr16-91485256-80
NR39145--MA0741.1.KLF16	chr4	135873942	135873952	-	0.000	0.000	Merged-chr4-135873792-54
NR16545--MA0741.1.KLF16	chr14	45329783	45329793	+	0.000	0.000	Merged-chr14-45329780-80
NR23036--MA0742.1.Klf12	chr17	29394033	29394047	-	0.000	0.000	Merged-chr17-29393996-77
NR9868--MA0657.1.KLF13	chr11	96441737	96441754	-	0.000	0.000	Merged-chr11-96441741-50
