#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR23468--MA0599.1.KLF5	chr17	33890730	33890739	+	0.000	0.000	Merged-chr17-33890750-49
NR4742--MA0039.3.KLF4	chr10	59919922	59919932	-	0.000	0.000	Merged-chr10-59919808-6
NR151--MA1107.1.KLF9	chr1	20933711	20933723	+	0.000	0.000	Merged-chr1-20933660-26
NR7705--MA0657.1.KLF13	chr11	22512606	22512623	-	0.000	0.000	Merged-chr11-22512573-66
NR10041--MA0039.3.KLF4	chr11	99124376	99124386	-	0.000	0.000	Merged-chr11-99124300-22
NR14745--MA0740.1.KLF14	chr13	64153318	64153331	-	0.000	0.000	Merged-chr13-64153044-113
NR43353--MA0741.1.KLF16	chr5	137786829	137786839	-	0.000	0.000	Merged-chr5-137786833-199
NR14643--MA0742.1.Klf12	chr13	59656503	59656517	-	0.000	0.000	Merged-chr13-59656636-89
NR43624--MA0741.1.KLF16	chr5	142938561	142938571	+	0.000	0.000	Merged-chr5-142938564-20
NR42867--MA0039.3.KLF4	chr5	129584577	129584587	-	0.000	0.000	Merged-chr5-129584203-63
NR10275--MA0741.1.KLF16	chr11	102556216	102556226	+	0.000	0.000	Merged-chr11-102556174-73
NR31994--MA0493.1.Klf1	chr2	155819311	155819321	+	0.000	0.000	Merged-chr2-155819195-52
NR53545--MA0493.1.Klf1	chr8	105685992	105686002	+	0.000	0.000	Merged-chr8-105686142-54
NR10177--MA0599.1.KLF5	chr11	101468107	101468116	+	0.000	0.000	Merged-chr11-101468029-46
NR40916--MA1107.1.KLF9	chr5	64684279	64684291	+	0.000	0.000	Merged-chr5-64684447-46
NR44295--MA1107.1.KLF9	chr6	30162224	30162236	-	0.000	0.000	Merged-chr6-30162256-14
NR6855--MA0741.1.KLF16	chr10	121300786	121300796	+	0.000	0.000	Merged-chr10-121300859-24
NR11583--MA0039.3.KLF4	chr12	25013264	25013274	-	0.000	0.000	Merged-chr12-25013214-16
NR43626--MA1107.1.KLF9	chr5	142938560	142938572	+	0.000	0.000	Merged-chr5-142938564-20
NR55300--MA0599.1.KLF5	chr9	44379434	44379443	-	0.000	0.000	Merged-chr9-44379436-63
NR26250--MA0741.1.KLF16	chr18	67800046	67800056	+	0.000	0.000	Merged-chr18-67800270-84
NR36376--MA0740.1.KLF14	chr4	24897990	24898003	-	0.000	0.000	Merged-chr4-24897991-83
NR41739--MA0741.1.KLF16	chr5	104982872	104982882	-	0.000	0.000	Merged-chr5-104982699-45
NR58010--MA0599.1.KLF5	chrX	48410262	48410271	+	0.000	0.000	Merged-chrX-48410237-53
NR33955--MA0599.1.KLF5	chr3	75557008	75557017	-	0.000	0.000	Merged-chr3-75556873-176
NR28572--MA0493.1.Klf1	chr2	3713431	3713441	+	0.000	0.000	Merged-chr2-3713630-67
NR42179--MA0741.1.KLF16	chr5	114824292	114824302	-	0.000	0.000	Merged-chr5-114824362-38
NR36069--MA0742.1.Klf12	chr3	154628486	154628500	+	0.000	0.000	Merged-chr3-154628476-23
NR16940--MA0599.1.KLF5	chr14	55721871	55721880	-	0.000	0.000	Merged-chr14-55722058-57
NR24212--MA1107.1.KLF9	chr17	55712329	55712341	+	0.000	0.000	Merged-chr17-55712492-56
NR42418--MA0740.1.KLF14	chr5	119359903	119359916	-	0.000	0.000	Merged-chr5-119360019-16
NR14483--MA0657.1.KLF13	chr13	55327833	55327850	+	0.000	0.000	Merged-chr13-55327829-51
NR54729--MA0493.1.Klf1	chr9	14867190	14867200	+	0.000	0.000	Merged-chr9-14867208-21
NR22956--MA0741.1.KLF16	chr17	24696197	24696207	-	0.000	0.000	Merged-chr17-24696255-66
NR35078--MA0741.1.KLF16	chr3	116200270	116200280	+	0.000	0.000	Merged-chr3-116200281-40
NR19508--MA0742.1.Klf12	chr15	78851931	78851945	-	0.000	0.000	Merged-chr15-78851956-26
NR12203--MA0039.3.KLF4	chr12	72104662	72104672	-	0.000	0.000	Merged-chr12-72104700-33
NR53029--MA0742.1.Klf12	chr8	84073834	84073848	+	0.000	0.000	Merged-chr8-84073681-60
NR35215--MA0742.1.Klf12	chr3	122122396	122122410	-	0.000	0.000	Merged-chr3-122122309-36
NR41428--MA0039.3.KLF4	chr5	90640721	90640731	+	0.000	0.000	Merged-chr5-90640561-39
NR5613--MA1107.1.KLF9	chr10	80656516	80656528	-	0.000	0.000	Merged-chr10-80656566-55
NR2250--MA0493.1.Klf1	chr1	151501035	151501045	+	0.000	0.000	Merged-chr1-151500785-93
NR10083--MA0599.1.KLF5	chr11	100545671	100545680	-	0.000	0.000	Merged-chr11-100545700-39
NR3214--MA1107.1.KLF9	chr1	179668186	179668198	-	0.000	0.000	Merged-chr1-179668395-67
NR1045--MA0742.1.Klf12	chr1	75487814	75487828	-	0.000	0.000	Merged-chr1-75487610-71
NR26568--MA0741.1.KLF16	chr18	79257502	79257512	-	0.000	0.000	Merged-chr18-79257508-110
NR34700--MA0741.1.KLF16	chr3	101229802	101229812	+	0.000	0.000	Merged-chr3-101229683-4
NR21090--MA1107.1.KLF9	chr16	22265962	22265974	+	0.000	0.000	Merged-chr16-22266085-1
NR38970--MA0599.1.KLF5	chr4	136147908	136147917	+	0.000	0.000	Merged-chr4-136147968-56
NR31891--MA0493.1.Klf1	chr2	153445289	153445299	+	0.000	0.000	Merged-chr2-153445108-13
NR27133--MA0493.1.Klf1	chr19	6974937	6974947	-	0.000	0.000	Merged-chr19-6974819-71
NR55751--MA1107.1.KLF9	chr9	58112347	58112359	-	0.000	0.000	Merged-chr9-58112486-25
NR5086--MA0599.1.KLF5	chr10	69571692	69571701	-	0.000	0.000	Merged-chr10-69571391-44
NR56287--MA0599.1.KLF5	chr9	77954653	77954662	-	0.000	0.000	Merged-chr9-77954587-30
NR27279--MA0741.1.KLF16	chr19	9982609	9982619	-	0.000	0.000	Merged-chr19-9982830-75
NR42406--MA0039.3.KLF4	chr5	118589291	118589301	-	0.000	0.000	Merged-chr5-118589133-25
NR12064--MA0741.1.KLF16	chr12	64917758	64917768	+	0.000	0.000	Merged-chr12-64917934-55
NR56009--MA0493.1.Klf1	chr9	65630164	65630174	+	0.000	0.000	Merged-chr9-65630395-51
NR38951--MA1107.1.KLF9	chr4	136021840	136021852	+	0.000	0.000	Merged-chr4-136021705-51
NR43462--MA0741.1.KLF16	chr5	140389390	140389400	+	0.000	0.000	Merged-chr5-140389352-56
NR8543--MA0493.1.Klf1	chr11	60931932	60931942	-	0.000	0.000	Merged-chr11-60932010-53
NR51925--MA0493.1.Klf1	chr8	35428950	35428960	-	0.000	0.000	Merged-chr8-35428921-45
NR34163--MA0599.1.KLF5	chr3	87930267	87930276	+	0.000	0.000	Merged-chr3-87930349-67
NR17443--MA0493.1.Klf1	chr14	72983655	72983665	-	0.000	0.000	Merged-chr14-72983519-34
NR45385--MA1107.1.KLF9	chr6	88084491	88084503	-	0.000	0.000	Merged-chr6-88084679-72
NR58543--MA0742.1.Klf12	chrX	134162961	134162975	+	0.000	0.000	Merged-chrX-134162858-35
NR25401--MA0493.1.Klf1	chr18	31789057	31789067	+	0.000	0.000	Merged-chr18-31789128-57
NR40286--MA0599.1.KLF5	chr5	25759908	25759917	-	0.000	0.000	Merged-chr5-25760075-72
NR15089--MA0740.1.KLF14	chr13	85289387	85289400	-	0.000	0.000	Merged-chr13-85289179-92
NR44716--MA1107.1.KLF9	chr6	51330454	51330466	+	0.000	0.000	Merged-chr6-51330461-17
NR41848--MA0741.1.KLF16	chr5	107868999	107869009	+	0.000	0.000	Merged-chr5-107868826-60
NR25321--MA0599.1.KLF5	chr18	23811115	23811124	+	0.000	0.000	Merged-chr18-23810991-46
NR23486--MA0599.1.KLF5	chr17	34000470	34000479	+	0.000	0.000	Merged-chr17-34000344-45
NR43878--MA0599.1.KLF5	chr5	149427116	149427125	+	0.000	0.000	Merged-chr5-149426939-1
NR3899--MA1107.1.KLF9	chr10	7956143	7956155	+	0.000	0.000	Merged-chr10-7956068-120
NR44239--MA0741.1.KLF16	chr6	28932069	28932079	+	0.000	0.000	Merged-chr6-28932026-12
NR23271--MA0599.1.KLF5	chr17	29032505	29032514	+	0.000	0.000	Merged-chr17-29032504-80
NR30676--MA0493.1.Klf1	chr2	94263540	94263550	+	0.000	0.000	Merged-chr2-94263643-18
NR33386--MA0493.1.Klf1	chr3	30864253	30864263	-	0.000	0.000	Merged-chr3-30864104-31
NR49762--MA0742.1.Klf12	chr7	100449184	100449198	+	0.000	0.000	Merged-chr7-100449076-60
NR52486--MA1107.1.KLF9	chr8	70374686	70374698	+	0.000	0.000	Merged-chr8-70374798-28
NR2701--MA0740.1.KLF14	chr1	161876853	161876866	+	0.000	0.000	Merged-chr1-161876687-148
NR19800--MA0741.1.KLF16	chr15	84325524	84325534	+	0.000	0.000	Merged-chr15-84325665-1
NR37311--MA0740.1.KLF14	chr4	82755889	82755902	+	0.000	0.000	Merged-chr4-82755852-39
NR27254--MA0493.1.Klf1	chr19	9082559	9082569	+	0.000	0.000	Merged-chr19-9082647-26
NR14863--MA0657.1.KLF13	chr13	69821610	69821627	-	0.000	0.000	Merged-chr13-69821460-47
NR35347--MA0599.1.KLF5	chr3	129379202	129379211	-	0.000	0.000	Merged-chr3-129379277-30
NR37409--MA0741.1.KLF16	chr4	86722131	86722141	-	0.000	0.000	Merged-chr4-86721990-52
NR32422--MA0599.1.KLF5	chr2	167102241	167102250	+	0.000	0.000	Merged-chr2-167102062-67
NR53321--MA0741.1.KLF16	chr8	94365468	94365478	+	0.000	0.000	Merged-chr8-94365544-57
NR2282--MA0599.1.KLF5	chr1	152270362	152270371	-	0.000	0.000	Merged-chr1-152270213-74
NR3111--MA1107.1.KLF9	chr1	175625608	175625620	+	0.000	0.000	Merged-chr1-175625655-94
NR43114--MA0741.1.KLF16	chr5	135106807	135106817	+	0.000	0.000	Merged-chr5-135106892-30
NR51641--MA0741.1.KLF16	chr8	22166306	22166316	-	0.000	0.000	Merged-chr8-22166326-62
NR2488--MA0599.1.KLF5	chr1	156522402	156522411	-	0.000	0.000	Merged-chr1-156522298-40
NR8664--MA0493.1.Klf1	chr11	65818437	65818447	-	0.000	0.000	Merged-chr11-65818461-16
NR15961--MA1107.1.KLF9	chr14	12307777	12307789	-	0.000	0.000	Merged-chr14-12307905-40
NR8621--MA0657.1.KLF13	chr11	62648755	62648772	+	0.000	0.000	Merged-chr11-62648702-91
NR56940--MA0493.1.Klf1	chr9	105395261	105395271	-	0.000	0.000	Merged-chr9-105395355-56
NR41030--MA1107.1.KLF9	chr5	67437505	67437517	+	0.000	0.000	Merged-chr5-67437495-24
NR28796--MA0493.1.Klf1	chr2	13575020	13575030	-	0.000	0.000	Merged-chr2-13575035-10
NR29000--MA0599.1.KLF5	chr2	24935277	24935286	+	0.000	0.000	Merged-chr2-24935171-110
NR15098--MA0657.1.KLF13	chr13	85505183	85505200	-	0.000	0.000	Merged-chr13-85505133-53
NR50754--MA1107.1.KLF9	chr7	132824636	132824648	+	0.000	0.000	Merged-chr7-132824609-20
NR6703--MA1107.1.KLF9	chr10	117731702	117731714	+	0.000	0.000	Merged-chr10-117731554-42
NR7578--MA1107.1.KLF9	chr11	11678959	11678971	-	0.000	0.000	Merged-chr11-11679155-30
NR45238--MA0493.1.Klf1	chr6	83572526	83572536	-	0.000	0.000	Merged-chr6-83572392-58
NR30353--MA1107.1.KLF9	chr2	76338979	76338991	+	0.000	0.000	Merged-chr2-76338983-25
NR237--MA0493.1.Klf1	chr1	30872967	30872977	+	0.000	0.000	Merged-chr1-30872998-5
NR13413--MA0741.1.KLF16	chr12	113140442	113140452	-	0.000	0.000	Merged-chr12-113140346-61
NR44664--MA0740.1.KLF14	chr6	49367549	49367562	-	0.000	0.000	Merged-chr6-49367638-71
NR55505--MA1107.1.KLF9	chr9	50512132	50512144	-	0.000	0.000	Merged-chr9-50512107-7
NR21940--MA0741.1.KLF16	chr16	84703242	84703252	-	0.000	0.000	Merged-chr16-84703200-78
NR39546--MA0741.1.KLF16	chr4	150519029	150519039	-	0.000	0.000	Merged-chr4-150519164-27
NR52147--MA0741.1.KLF16	chr8	47673594	47673604	-	0.000	0.000	Merged-chr8-47673686-45
NR22938--MA0599.1.KLF5	chr17	24533727	24533736	+	0.000	0.000	Merged-chr17-24533671-58
NR34275--MA0599.1.KLF5	chr3	89188639	89188648	+	0.000	0.000	Merged-chr3-89188690-8
NR14089--MA0599.1.KLF5	chr13	41249844	41249853	-	0.000	0.000	Merged-chr13-41249879-71
NR25648--MA0599.1.KLF5	chr18	38418886	38418895	-	0.000	0.000	Merged-chr18-38418851-3
NR31350--MA0599.1.KLF5	chr2	128502966	128502975	+	0.000	0.000	Merged-chr2-128502877-18
NR50196--MA0741.1.KLF16	chr7	115217070	115217080	-	0.000	0.000	Merged-chr7-115217038-43
NR25987--MA1107.1.KLF9	chr18	61398664	61398676	+	0.000	0.000	Merged-chr18-61398839-2
NR29339--MA0741.1.KLF16	chr2	30392381	30392391	+	0.000	0.000	Merged-chr2-30392420-57
NR21269--MA0039.3.KLF4	chr16	33073098	33073108	-	0.000	0.000	Merged-chr16-33073178-28
NR54791--MA1107.1.KLF9	chr9	20765586	20765598	-	0.000	0.000	Merged-chr9-20765445-35
NR52679--MA0742.1.Klf12	chr8	71537467	71537481	+	0.000	0.000	Merged-chr8-71537469-55
NR21740--MA0493.1.Klf1	chr16	59639195	59639205	+	0.000	0.000	Merged-chr16-59639250-60
NR5615--MA0740.1.KLF14	chr10	80656765	80656778	-	0.000	0.000	Merged-chr10-80656566-55
NR37652--MA0599.1.KLF5	chr4	101147060	101147069	-	0.000	0.000	Merged-chr4-101146818-70
NR14515--MA0657.1.KLF13	chr13	55464698	55464715	+	0.000	0.000	Merged-chr13-55464767-2
NR20869--MA1107.1.KLF9	chr16	13437273	13437285	-	0.000	0.000	Merged-chr16-13437543-89
NR11821--MA1107.1.KLF9	chr12	41566223	41566235	-	0.000	0.000	Merged-chr12-41566300-31
NR40501--MA0599.1.KLF5	chr5	34336263	34336272	-	0.000	0.000	Merged-chr5-34336495-98
NR10288--MA0741.1.KLF16	chr11	102993053	102993063	-	0.000	0.000	Merged-chr11-102993120-14
NR23157--MA0741.1.KLF16	chr17	27204438	27204448	+	0.000	0.000	Merged-chr17-27204193-91
NR26411--MA0599.1.KLF5	chr18	74442313	74442322	-	0.000	0.000	Merged-chr18-74442456-61
NR38169--MA0599.1.KLF5	chr4	120825836	120825845	+	0.000	0.000	Merged-chr4-120825889-1
NR12105--MA0742.1.Klf12	chr12	69461954	69461968	+	0.000	0.000	Merged-chr12-69461998-25
NR29121--MA0599.1.KLF5	chr2	26389319	26389328	-	0.000	0.000	Merged-chr2-26389230-66
NR33896--MA0742.1.Klf12	chr3	68763111	68763125	+	0.000	0.000	Merged-chr3-68763187-8
NR28951--MA0742.1.Klf12	chr2	22957639	22957653	-	0.000	0.000	Merged-chr2-22957628-19
NR29327--MA0599.1.KLF5	chr2	30205867	30205876	-	0.000	0.000	Merged-chr2-30205821-59
NR52004--MA0741.1.KLF16	chr8	39020636	39020646	-	0.000	0.000	Merged-chr8-39020777-67
NR42434--MA0493.1.Klf1	chr5	120116471	120116481	+	0.000	0.000	Merged-chr5-120116585-62
NR50527--MA0599.1.KLF5	chr7	127244466	127244475	-	0.000	0.000	Merged-chr7-127244446-56
NR58685--MA1107.1.KLF9	chrX	142792489	142792501	-	0.000	0.000	Merged-chrX-142792362-24
NR16327--MA0741.1.KLF16	chr14	27262581	27262591	+	0.000	0.000	Merged-chr14-27262535-17
NR36507--MA0039.3.KLF4	chr4	34883030	34883040	-	0.000	0.000	Merged-chr4-34882780-84
NR51933--MA0039.3.KLF4	chr8	35597273	35597283	+	0.000	0.000	Merged-chr8-35597143-68
NR1706--MA1107.1.KLF9	chr1	119637160	119637172	+	0.000	0.000	Merged-chr1-119636990-21
NR42907--MA0740.1.KLF14	chr5	130171817	130171830	-	0.000	0.000	Merged-chr5-130171993-118
NR40980--MA0599.1.KLF5	chr5	65910597	65910606	-	0.000	0.000	Merged-chr5-65910646-31
NR56829--MA0599.1.KLF5	chr9	102577649	102577658	+	0.000	0.000	Merged-chr9-102577518-37
NR3077--MA0741.1.KLF16	chr1	172633010	172633020	+	0.000	0.000	Merged-chr1-172633006-61
NR12393--MA0740.1.KLF14	chr12	80132896	80132909	-	0.000	0.000	Merged-chr12-80132906-48
NR27879--MA0740.1.KLF14	chr19	41981142	41981155	-	0.000	0.000	Merged-chr19-41981286-107
NR37097--MA0599.1.KLF5	chr4	57295370	57295379	+	0.000	0.000	Merged-chr4-57295265-18
NR17442--MA0039.3.KLF4	chr14	72983653	72983663	-	0.000	0.000	Merged-chr14-72983519-34
NR22149--MA1107.1.KLF9	chr16	93574641	93574653	-	0.000	0.000	Merged-chr16-93574695-56
NR12291--MA0742.1.Klf12	chr12	76324803	76324817	+	0.000	0.000	Merged-chr12-76324931-27
NR5752--MA1107.1.KLF9	chr10	81378566	81378578	+	0.000	0.000	Merged-chr10-81378614-74
NR28671--MA0741.1.KLF16	chr2	6162792	6162802	-	0.000	0.000	Merged-chr2-6162817-31
NR16918--MA0599.1.KLF5	chr14	55560469	55560478	-	0.000	0.000	Merged-chr14-55560432-104
NR10416--MA0741.1.KLF16	chr11	106666631	106666641	-	0.000	0.000	Merged-chr11-106666756-22
NR15043--MA0039.3.KLF4	chr13	81176297	81176307	-	0.000	0.000	Merged-chr13-81176115-63
NR43614--MA0657.1.KLF13	chr5	142938559	142938576	+	0.000	0.000	Merged-chr5-142938564-20
NR48647--MA0599.1.KLF5	chr7	46033783	46033792	-	0.000	0.000	Merged-chr7-46033779-50
NR10779--MA0740.1.KLF14	chr11	116490353	116490366	+	0.000	0.000	Merged-chr11-116490389-61
NR21096--MA0599.1.KLF5	chr16	22920191	22920200	+	0.000	0.000	Merged-chr16-22920184-19
NR21302--MA0740.1.KLF14	chr16	33747771	33747784	+	0.000	0.000	Merged-chr16-33747689-52
NR46587--MA1107.1.KLF9	chr6	130340273	130340285	+	0.000	0.000	Merged-chr6-130340402-11
NR56291--MA0493.1.Klf1	chr9	77954653	77954663	-	0.000	0.000	Merged-chr9-77954587-30
NR24482--MA0599.1.KLF5	chr17	71183507	71183516	-	0.000	0.000	Merged-chr17-71183518-125
NR16752--MA0740.1.KLF14	chr14	52023248	52023261	+	0.000	0.000	Merged-chr14-52023136-61
NR37406--MA0599.1.KLF5	chr4	86722132	86722141	-	0.000	0.000	Merged-chr4-86721990-52
NR55362--MA0741.1.KLF16	chr9	44965706	44965716	-	0.000	0.000	Merged-chr9-44965601-47
NR58467--MA0599.1.KLF5	chrX	107816438	107816447	+	0.000	0.000	Merged-chrX-107816203-60
NR4341--MA0599.1.KLF5	chr10	36158426	36158435	+	0.000	0.000	Merged-chr10-36158337-60
NR40098--MA0741.1.KLF16	chr5	20951828	20951838	-	0.000	0.000	Merged-chr5-20951745-76
NR38822--MA0493.1.Klf1	chr4	134535425	134535435	+	0.000	0.000	Merged-chr4-134535132-103
NR52122--MA0742.1.Klf12	chr8	46845046	46845060	-	0.000	0.000	Merged-chr8-46844952-87
NR16304--MA0657.1.KLF13	chr14	26579504	26579521	+	0.000	0.000	Merged-chr14-26579365-2
NR4680--MA1107.1.KLF9	chr10	58371408	58371420	-	0.000	0.000	Merged-chr10-58371559-38
NR5453--MA0740.1.KLF14	chr10	80167770	80167783	-	0.000	0.000	Merged-chr10-80167838-67
NR11261--MA0039.3.KLF4	chr12	8359476	8359486	+	0.000	0.000	Merged-chr12-8359324-1,Merged-chr12-8359734-34
NR16237--MA0493.1.Klf1	chr14	25719558	25719568	+	0.000	0.000	Merged-chr14-25719567-22
NR44179--MA1107.1.KLF9	chr6	22424205	22424217	+	0.000	0.000	Merged-chr6-22424289-78
NR9431--MA1107.1.KLF9	chr11	84870290	84870302	+	0.000	0.000	Merged-chr11-84870459-161
NR20875--MA0741.1.KLF16	chr16	13819303	13819313	-	0.000	0.000	Merged-chr16-13819185-114
NR51093--MA0599.1.KLF5	chr7	141414100	141414109	-	0.000	0.000	Merged-chr7-141414217-79
NR8663--MA0039.3.KLF4	chr11	65818435	65818445	-	0.000	0.000	Merged-chr11-65818461-16
NR44301--MA0599.1.KLF5	chr6	30509824	30509833	-	0.000	0.000	Merged-chr6-30509699-52
NR27379--MA1107.1.KLF9	chr19	14286625	14286637	+	0.000	0.000	Merged-chr19-14286604-14
NR44640--MA1107.1.KLF9	chr6	48664899	48664911	-	0.000	0.000	Merged-chr6-48664827-36
NR36850--MA0741.1.KLF16	chr4	45766161	45766171	-	0.000	0.000	Merged-chr4-45766216-17
NR7238--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR25790--MA1107.1.KLF9	chr18	50028433	50028445	-	0.000	0.000	Merged-chr18-50028414-49
NR54801--MA0742.1.Klf12	chr9	21033370	21033384	+	0.000	0.000	Merged-chr9-21033444-26
NR18236--MA0657.1.KLF13	chr15	6554958	6554975	-	0.000	0.000	Merged-chr15-6554904-39
NR20548--MA0599.1.KLF5	chr15	100747334	100747343	+	0.000	0.000	Merged-chr15-100747446-44
NR52747--MA0740.1.KLF14	chr8	72161055	72161068	+	0.000	0.000	Merged-chr8-72161057-74
NR23258--MA0599.1.KLF5	chr17	28621876	28621885	-	0.000	0.000	Merged-chr17-28622133-82
NR2697--MA0039.3.KLF4	chr1	161766866	161766876	+	0.000	0.000	Merged-chr1-161766732-121
NR39025--MA1107.1.KLF9	chr4	137609849	137609861	-	0.000	0.000	Merged-chr4-137609762-50
NR42026--MA0657.1.KLF13	chr5	112276481	112276498	+	0.000	0.000	Merged-chr5-112276606-72
NR50553--MA0657.1.KLF13	chr7	127422083	127422100	+	0.000	0.000	Merged-chr7-127422019-53
NR17126--MA0599.1.KLF5	chr14	61556964	61556973	-	0.000	0.000	Merged-chr14-61556804-76
NR12205--MA0741.1.KLF16	chr12	72536308	72536318	-	0.000	0.000	Merged-chr12-72536304-66
