#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR2140--MA0089.1.MAFG::NFE2L1	chr12	25211765	25211770	-	0.000	0.000	Merged-chr12-25211568-13
NR7819--MA0089.1.MAFG::NFE2L1	chr5	129501376	129501381	-	0.000	0.000	Merged-chr5-129501358-95
NR7432--MA0496.2.MAFK	chr5	23719283	23719301	-	0.000	0.000	Merged-chr5-23719169-48
NR10123--MA0501.1.MAF::NFE2	chr9	96740568	96740582	+	0.000	0.000	Merged-chr9-96740764-95
NR5239--MA0496.2.MAFK	chr19	40661357	40661375	-	0.000	0.000	Merged-chr19-40661209-23
NR7080--MA0591.1.Bach1::Mafk	chr4	120012074	120012088	-	0.000	0.000	Merged-chr4-120011966-6
NR1025--MA0117.2.Mafb	chr10	54013692	54013703	-	0.000	0.000	Merged-chr10-54013658-12
NR3182--MA0501.1.MAF::NFE2	chr13	114962045	114962059	+	0.000	0.000	Merged-chr13-114962151-20
NR5632--MA0089.1.MAFG::NFE2L1	chr2	102849971	102849976	-	0.000	0.000	Merged-chr2-102849968-21
NR6185--MA0089.1.MAFG::NFE2L1	chr3	9853483	9853488	-	0.000	0.000	Merged-chr3-9853322-69
NR2220--MA0496.2.MAFK	chr12	69458506	69458524	-	0.000	0.000	Merged-chr12-69458442-59
NR8035--MA0591.1.Bach1::Mafk	chr6	40891144	40891158	-	0.000	0.000	Merged-chr6-40891354-82
NR3362--MA0591.1.Bach1::Mafk	chr14	60744871	60744885	-	0.000	0.000	Merged-chr14-60744715-28
NR830--MA0089.1.MAFG::NFE2L1	chr1	189344036	189344041	-	0.000	0.000	Merged-chr1-189344105-1
NR6925--MA0495.2.MAFF	chr4	88079188	88079208	+	0.000	0.000	Merged-chr4-88079193-33
NR1484--MA0496.2.MAFK	chr11	11763211	11763229	-	0.000	0.000	Merged-chr11-11763344-40
NR5961--MA0501.1.MAF::NFE2	chr2	154603904	154603918	+	0.000	0.000	Merged-chr2-154603925-61
NR8314--MA0591.1.Bach1::Mafk	chr6	115480476	115480490	-	0.000	0.000	Merged-chr6-115480536-31
NR9797--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR1596--MA0496.2.MAFK	chr11	51883866	51883884	-	0.000	0.000	Merged-chr11-51883874-36
NR1526--MA0089.1.MAFG::NFE2L1	chr11	32542734	32542739	+	0.000	0.000	Merged-chr11-32542755-79
NR641--MA0089.1.MAFG::NFE2L1	chr1	165790053	165790058	-	0.000	0.000	Merged-chr1-165789768-126
NR6061--MA0495.2.MAFF	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR3684--MA0117.2.Mafb	chr15	38122314	38122325	+	0.000	0.000	Merged-chr15-38122272-49
NR843--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR4512--MA0496.2.MAFK	chr17	36042870	36042888	+	0.000	0.000	Merged-chr17-36042760-57
NR1828--MA0089.1.MAFG::NFE2L1	chr11	94716914	94716919	+	0.000	0.000	Merged-chr11-94716911-29
NR4036--MA0089.1.MAFG::NFE2L1	chr16	13438067	13438072	+	0.000	0.000	Merged-chr16-13438050-4
NR7188--MA0591.1.Bach1::Mafk	chr4	140948239	140948253	-	0.000	0.000	Merged-chr4-140948211-54
NR5341--MA0089.1.MAFG::NFE2L1	chr2	5895397	5895402	-	0.000	0.000	Merged-chr2-5895412-60
NR6063--MA0659.1.MAFG	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR3409--MA0496.2.MAFK	chr14	68048503	68048521	+	0.000	0.000	Merged-chr14-68048538-29
NR3335--MA0117.2.Mafb	chr14	54222627	54222638	-	0.000	0.000	Merged-chr14-54222562-63
NR9995--MA0117.2.Mafb	chr9	72389806	72389817	+	0.000	0.000	Merged-chr9-72389636-26
NR6927--MA0117.2.Mafb	chr4	88079197	88079208	-	0.000	0.000	Merged-chr4-88079193-33
NR5758--MA0089.1.MAFG::NFE2L1	chr2	119034821	119034826	-	0.000	0.000	Merged-chr2-119034979-52
NR5047--MA0496.2.MAFK	chr18	80684421	80684439	-	0.000	0.000	Merged-chr18-80684566-45
NR8565--MA0117.2.Mafb	chr6	142785389	142785400	-	0.000	0.000	Merged-chr6-142785520-28
NR3349--MA0501.1.MAF::NFE2	chr14	57769079	57769093	+	0.000	0.000	Merged-chr14-57769251-39
NR1265--MA0496.2.MAFK	chr10	96588456	96588474	-	0.000	0.000	Merged-chr10-96588454-52
NR6296--MA0659.1.MAFG	chr3	68789566	68789586	+	0.000	0.000	Merged-chr3-68789660-34
NR3509--MA0089.1.MAFG::NFE2L1	chr14	101640434	101640439	+	0.000	0.000	Merged-chr14-101640435-68
NR8557--MA0089.1.MAFG::NFE2L1	chr6	142389295	142389300	-	0.000	0.000	Merged-chr6-142389290-7
NR7513--MA0089.1.MAFG::NFE2L1	chr5	65737508	65737513	-	0.000	0.000	Merged-chr5-65737481-18
NR5088--MA0495.2.MAFF	chr19	5724821	5724841	-	0.000	0.000	Merged-chr19-5724698-18
NR4763--MA0496.2.MAFK	chr18	12634782	12634800	-	0.000	0.000	Merged-chr18-12634847-43
NR9655--MA0117.2.Mafb	chr8	122568402	122568413	+	0.000	0.000	Merged-chr8-122568587-1
NR972--MA0501.1.MAF::NFE2	chr10	39412366	39412380	-	0.000	0.000	Merged-chr10-39412218-22
NR3105--MA0089.1.MAFG::NFE2L1	chr13	109229960	109229965	-	0.000	0.000	Merged-chr13-109230040-126
NR552--MA0089.1.MAFG::NFE2L1	chr1	144200725	144200730	-	0.000	0.000	Merged-chr1-144200697-14
NR2742--MA0089.1.MAFG::NFE2L1	chr13	32864703	32864708	-	0.000	0.000	Merged-chr13-32864701-28
NR1322--MA0089.1.MAFG::NFE2L1	chr10	117419039	117419044	+	0.000	0.000	Merged-chr10-117418980-24
NR1091--MA0495.2.MAFF	chr10	68512668	68512688	-	0.000	0.000	Merged-chr10-68512591-23
NR1136--MA0501.1.MAF::NFE2	chr10	79798530	79798544	-	0.000	0.000	Merged-chr10-79798482-7
NR9660--MA0089.1.MAFG::NFE2L1	chr8	123479016	123479021	-	0.000	0.000	Merged-chr8-123479004-26
NR6961--MA0089.1.MAFG::NFE2L1	chr4	89369137	89369142	+	0.000	0.000	Merged-chr4-89369224-21
NR3382--MA0089.1.MAFG::NFE2L1	chr14	63195380	63195385	-	0.000	0.000	Merged-chr14-63195363-68
NR10151--MA0501.1.MAF::NFE2	chr9	100462315	100462329	+	0.000	0.000	Merged-chr9-100462229-47
NR969--MA0089.1.MAFG::NFE2L1	chr10	39412040	39412045	+	0.000	0.000	Merged-chr10-39412218-22
NR9257--MA0501.1.MAF::NFE2	chr7	143629768	143629782	-	0.000	0.000	Merged-chr7-143629700-38
NR1624--MA0089.1.MAFG::NFE2L1	chr11	58996157	58996162	-	0.000	0.000	Merged-chr11-58995988-22
NR2407--MA0591.1.Bach1::Mafk	chr12	102725318	102725332	-	0.000	0.000	Merged-chr12-102725313-9
NR9418--MA0501.1.MAF::NFE2	chr8	72136897	72136911	+	0.000	0.000	Merged-chr8-72136702-59
NR732--MA0495.2.MAFF	chr1	178463951	178463971	+	0.000	0.000	Merged-chr1-178463862-33
NR6940--MA0501.1.MAF::NFE2	chr4	88179505	88179519	+	0.000	0.000	Merged-chr4-88179548-21
NR1633--MA0495.2.MAFF	chr11	60935531	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR3881--MA0591.1.Bach1::Mafk	chr15	81811332	81811346	+	0.000	0.000	Merged-chr15-81811152-87
NR154--MA0496.2.MAFK	chr1	60875486	60875504	-	0.000	0.000	Merged-chr1-60875356-55
NR5105--MA0591.1.Bach1::Mafk	chr19	8713108	8713122	-	0.000	0.000	Merged-chr19-8713274-127
NR4903--MA0501.1.MAF::NFE2	chr18	56622536	56622550	-	0.000	0.000	Merged-chr18-56622444-28
NR3804--MA0501.1.MAF::NFE2	chr15	66445477	66445491	+	0.000	0.000	Merged-chr15-66445527-47
NR5551--MA0117.2.Mafb	chr2	71274641	71274652	-	0.000	0.000	Merged-chr2-71274822-52
NR3791--MA0501.1.MAF::NFE2	chr15	64041732	64041746	+	0.000	0.000	Merged-chr15-64041818-65
NR1167--MA0496.2.MAFK	chr10	83719047	83719065	-	0.000	0.000	Merged-chr10-83719047-59
NR1984--MA0117.2.Mafb	chr11	115512976	115512987	-	0.000	0.000	Merged-chr11-115512963-16
NR5150--MA0089.1.MAFG::NFE2L1	chr19	21144874	21144879	+	0.000	0.000	Merged-chr19-21144812-47
NR9409--MA0089.1.MAFG::NFE2L1	chr8	71324981	71324986	-	0.000	0.000	Merged-chr8-71324961-29
NR4128--MA0591.1.Bach1::Mafk	chr16	38403890	38403904	+	0.000	0.000	Merged-chr16-38403737-54
NR3856--MA0501.1.MAF::NFE2	chr15	78450271	78450285	+	0.000	0.000	Merged-chr15-78450295-54
NR37--MA0501.1.MAF::NFE2	chr1	16228247	16228261	+	0.000	0.000	Merged-chr1-16228179-38
NR6193--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	+	0.000	0.000	Merged-chr3-18624063-31
NR4812--MA0089.1.MAFG::NFE2L1	chr18	34751628	34751633	+	0.000	0.000	Merged-chr18-34751743-52
NR6641--MA0117.2.Mafb	chr3	142545600	142545611	+	0.000	0.000	Merged-chr3-142545607-21
NR9005--MA0089.1.MAFG::NFE2L1	chr7	104446554	104446559	-	0.000	0.000	Merged-chr7-104446376-75
NR4233--MA0117.2.Mafb	chr16	78198808	78198819	-	0.000	0.000	Merged-chr16-78198816-65
NR2933--MA0496.2.MAFK	chr13	75844207	75844225	-	0.000	0.000	Merged-chr13-75844274-45
NR734--MA0117.2.Mafb	chr1	178463960	178463971	-	0.000	0.000	Merged-chr1-178463862-33
NR10085--MA0496.2.MAFK	chr9	90248526	90248544	+	0.000	0.000	Merged-chr9-90248529-33
NR35--MA0495.2.MAFF	chr1	16228241	16228261	-	0.000	0.000	Merged-chr1-16228179-38
NR4738--MA0089.1.MAFG::NFE2L1	chr18	10531709	10531714	+	0.000	0.000	Merged-chr18-10531815-35
NR1482--MA0501.1.MAF::NFE2	chr11	11763216	11763230	+	0.000	0.000	Merged-chr11-11763344-40
NR1635--MA0117.2.Mafb	chr11	60935540	60935551	-	0.000	0.000	Merged-chr11-60935533-50
NR9295--MA0089.1.MAFG::NFE2L1	chr8	14088772	14088777	+	0.000	0.000	Merged-chr8-14088778-16
NR1386--MA0501.1.MAF::NFE2	chr10	122815308	122815322	+	0.000	0.000	Merged-chr10-122815337-49
NR8018--MA0591.1.Bach1::Mafk	chr6	33248995	33249009	-	0.000	0.000	Merged-chr6-33249191-56
NR9963--MA0591.1.Bach1::Mafk	chr9	63399105	63399119	+	0.000	0.000	Merged-chr9-63399253-65
NR640--MA0117.2.Mafb	chr1	165763775	165763786	-	0.000	0.000	Merged-chr1-165763682-102
NR4683--MA0496.2.MAFK	chr17	86123337	86123355	+	0.000	0.000	Merged-chr17-86123282-19
NR2083--MA0495.2.MAFF	chr12	3759462	3759482	+	0.000	0.000	Merged-chr12-3759612-10
NR1259--MA0089.1.MAFG::NFE2L1	chr10	96015941	96015946	-	0.000	0.000	Merged-chr10-96015913-48
NR5102--MA0495.2.MAFF	chr19	8713105	8713125	+	0.000	0.000	Merged-chr19-8713274-127
NR5263--MA0089.1.MAFG::NFE2L1	chr19	45579250	45579255	+	0.000	0.000	Merged-chr19-45579112-22
NR2839--MA0591.1.Bach1::Mafk	chr13	52807786	52807800	+	0.000	0.000	Merged-chr13-52807824-44
NR2060--MA0089.1.MAFG::NFE2L1	chr11	121039361	121039366	-	0.000	0.000	Merged-chr11-121039238-62
NR5601--MA0591.1.Bach1::Mafk	chr2	91183958	91183972	+	0.000	0.000	Merged-chr2-91183975-17
NR6771--MA0117.2.Mafb	chr4	16102201	16102212	-	0.000	0.000	Merged-chr4-16102324-55
NR48--MA0089.1.MAFG::NFE2L1	chr1	33742866	33742871	-	0.000	0.000	Merged-chr1-33743059-26
NR1133--MA0591.1.Bach1::Mafk	chr10	79798533	79798547	-	0.000	0.000	Merged-chr10-79798482-7
NR2618--MA0659.1.MAFG	chr12	118390984	118391004	-	0.000	0.000	Merged-chr12-118391025-21
NR172--MA0089.1.MAFG::NFE2L1	chr1	63730649	63730654	-	0.000	0.000	Merged-chr1-63730554-61
NR2362--MA0089.1.MAFG::NFE2L1	chr12	99610497	99610502	+	0.000	0.000	Merged-chr12-99610571-42
NR509--MA0495.2.MAFF	chr1	133815879	133815899	+	0.000	0.000	Merged-chr1-133816158-89
NR3266--MA0501.1.MAF::NFE2	chr14	29947069	29947083	-	0.000	0.000	Merged-chr14-29947080-38
NR10486--MA0089.1.MAFG::NFE2L1	chrX	167231321	167231326	+	0.000	0.000	Merged-chrX-167231316-28
NR6776--MA0659.1.MAFG	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR6195--MA0501.1.MAF::NFE2	chr3	18623973	18623987	+	0.000	0.000	Merged-chr3-18624063-31
NR1533--MA0089.1.MAFG::NFE2L1	chr11	34008827	34008832	-	0.000	0.000	Merged-chr11-34008743-64
NR3715--MA0495.2.MAFF	chr15	55838807	55838827	+	0.000	0.000	Merged-chr15-55838772-33
NR5424--MA0496.2.MAFK	chr2	28445139	28445157	-	0.000	0.000	Merged-chr2-28445231-10
NR4447--MA0089.1.MAFG::NFE2L1	chr17	25773819	25773824	-	0.000	0.000	Merged-chr17-25773759-37
NR7522--MA0089.1.MAFG::NFE2L1	chr5	67306954	67306959	+	0.000	0.000	Merged-chr5-67307077-62
NR9495--MA0089.1.MAFG::NFE2L1	chr8	91545812	91545817	-	0.000	0.000	Merged-chr8-91545805-43
NR8723--MA0659.1.MAFG	chr7	29816016	29816036	+	0.000	0.000	Merged-chr7-29816029-62
NR9112--MA0496.2.MAFK	chr7	119800883	119800901	+	0.000	0.000	Merged-chr7-119801060-49
NR7609--MA0495.2.MAFF	chr5	92499725	92499745	+	0.000	0.000	Merged-chr5-92499565-36
NR9105--MA0591.1.Bach1::Mafk	chr7	118499300	118499314	-	0.000	0.000	Merged-chr7-118499270-20
NR2620--MA0496.2.MAFK	chr12	118390985	118391003	-	0.000	0.000	Merged-chr12-118391025-21
NR3605--MA0089.1.MAFG::NFE2L1	chr15	6512369	6512374	+	0.000	0.000	Merged-chr15-6512431-6
NR10110--MA0117.2.Mafb	chr9	95120208	95120219	-	0.000	0.000	Merged-chr9-95120288-34
NR4158--MA0089.1.MAFG::NFE2L1	chr16	46103339	46103344	-	0.000	0.000	Merged-chr16-46103340-16
NR9427--MA0591.1.Bach1::Mafk	chr8	75083947	75083961	-	0.000	0.000	Merged-chr8-75083999-30
NR8653--MA0089.1.MAFG::NFE2L1	chr6	149139141	149139146	-	0.000	0.000	Merged-chr6-149139257-18
NR8974--MA0501.1.MAF::NFE2	chr7	100448639	100448653	+	0.000	0.000	Merged-chr7-100448653-1
NR7971--MA0501.1.MAF::NFE2	chr6	8691511	8691525	-	0.000	0.000	Merged-chr6-8691434-22
NR5087--MA0089.1.MAFG::NFE2L1	chr19	5724751	5724756	+	0.000	0.000	Merged-chr19-5724698-18
NR697--MA0501.1.MAF::NFE2	chr1	173440990	173441004	+	0.000	0.000	Merged-chr1-173441075-109
NR1053--MA0501.1.MAF::NFE2	chr10	62590345	62590359	+	0.000	0.000	Merged-chr10-62590420-43
NR430--MA0117.2.Mafb	chr1	125487471	125487482	+	0.000	0.000	Merged-chr1-125487640-13
NR5104--MA0117.2.Mafb	chr19	8713105	8713116	+	0.000	0.000	Merged-chr19-8713274-127
NR10104--MA0495.2.MAFF	chr9	94691950	94691970	+	0.000	0.000	Merged-chr9-94691829-80
NR8868--MA0089.1.MAFG::NFE2L1	chr7	80410611	80410616	-	0.000	0.000	Merged-chr7-80410451-25
NR7448--MA0089.1.MAFG::NFE2L1	chr5	30869665	30869670	-	0.000	0.000	Merged-chr5-30869662-46
NR6028--MA0089.1.MAFG::NFE2L1	chr2	166740617	166740622	+	0.000	0.000	Merged-chr2-166740656-12
NR9270--MA0501.1.MAF::NFE2	chr7	144181110	144181124	-	0.000	0.000	Merged-chr7-144181072-30
NR6859--MA0591.1.Bach1::Mafk	chr4	58912267	58912281	-	0.000	0.000	Merged-chr4-58912195-128
NR3907--MA0089.1.MAFG::NFE2L1	chr15	84331411	84331416	+	0.000	0.000	Merged-chr15-84331397-42
NR6333--MA0659.1.MAFG	chr3	82333593	82333613	+	0.000	0.000	Merged-chr3-82333766-35
NR487--MA0089.1.MAFG::NFE2L1	chr1	132011189	132011194	-	0.000	0.000	Merged-chr1-132010988-72
NR5765--MA0089.1.MAFG::NFE2L1	chr2	120027510	120027515	-	0.000	0.000	Merged-chr2-120027547-78
NR2551--MA0659.1.MAFG	chr12	115258126	115258146	-	0.000	0.000	Merged-chr12-115257987-63
NR6896--MA0089.1.MAFG::NFE2L1	chr4	83234360	83234365	-	0.000	0.000	Merged-chr4-83234214-31
NR73--MA0117.2.Mafb	chr1	39986487	39986498	+	0.000	0.000	Merged-chr1-39986417-3
NR6667--MA0495.2.MAFF	chr3	146784422	146784442	+	0.000	0.000	Merged-chr3-146784453-8
NR5823--MA0501.1.MAF::NFE2	chr2	128465767	128465781	+	0.000	0.000	Merged-chr2-128465659-44
NR3717--MA0117.2.Mafb	chr15	55838807	55838818	+	0.000	0.000	Merged-chr15-55838772-33
NR7622--MA0496.2.MAFK	chr5	93126379	93126397	-	0.000	0.000	Merged-chr5-93126356-16
NR8829--MA0495.2.MAFF	chr7	72350188	72350208	+	0.000	0.000	Merged-chr7-72350151-23
NR3348--MA0591.1.Bach1::Mafk	chr14	56888008	56888022	+	0.000	0.000	Merged-chr14-56888086-24
NR8817--MA0501.1.MAF::NFE2	chr7	66661725	66661739	+	0.000	0.000	Merged-chr7-66661793-46
NR5091--MA0591.1.Bach1::Mafk	chr19	7117915	7117929	+	0.000	0.000	Merged-chr19-7118010-10
NR2435--MA0591.1.Bach1::Mafk	chr12	105013271	105013285	-	0.000	0.000	Merged-chr12-105013301-48
NR8732--MA0117.2.Mafb	chr7	31131103	31131114	-	0.000	0.000	Merged-chr7-31131054-34
NR7433--MA0089.1.MAFG::NFE2L1	chr5	24100851	24100856	-	0.000	0.000	Merged-chr5-24100850-85
NR4142--MA0496.2.MAFK	chr16	43696003	43696021	-	0.000	0.000	Merged-chr16-43696056-24
NR1522--MA0591.1.Bach1::Mafk	chr11	29692909	29692923	-	0.000	0.000	Merged-chr11-29692902-6
NR2951--MA0089.1.MAFG::NFE2L1	chr13	85724254	85724259	-	0.000	0.000	Merged-chr13-85724321-2
NR9601--MA0591.1.Bach1::Mafk	chr8	117033602	117033616	-	0.000	0.000	Merged-chr8-117033568-28
NR10106--MA0117.2.Mafb	chr9	94691950	94691961	+	0.000	0.000	Merged-chr9-94691829-80
NR3864--MA0591.1.Bach1::Mafk	chr15	80319530	80319544	+	0.000	0.000	Merged-chr15-80319451-11
NR426--MA0117.2.Mafb	chr1	125420057	125420068	+	0.000	0.000	Merged-chr1-125420128-6
NR7542--MA0501.1.MAF::NFE2	chr5	74285454	74285468	-	0.000	0.000	Merged-chr5-74285542-15
NR3418--MA0501.1.MAF::NFE2	chr14	70287487	70287501	-	0.000	0.000	Merged-chr14-70287567-29
NR2415--MA0501.1.MAF::NFE2	chr12	103331591	103331605	+	0.000	0.000	Merged-chr12-103331678-52
NR687--MA0089.1.MAFG::NFE2L1	chr1	171793584	171793589	+	0.000	0.000	Merged-chr1-171793480-13
NR1833--MA0089.1.MAFG::NFE2L1	chr11	95351135	95351140	-	0.000	0.000	Merged-chr11-95351110-19
NR9934--MA0117.2.Mafb	chr9	57273014	57273025	+	0.000	0.000	Merged-chr9-57273113-38
NR9605--MA0089.1.MAFG::NFE2L1	chr8	117256637	117256642	+	0.000	0.000	Merged-chr8-117256752-70
NR1330--MA0591.1.Bach1::Mafk	chr10	117808301	117808315	+	0.000	0.000	Merged-chr10-117808296-55
NR6345--MA0495.2.MAFF	chr3	86247919	86247939	-	0.000	0.000	Merged-chr3-86247740-69
NR9795--MA0089.1.MAFG::NFE2L1	chr9	21610004	21610009	-	0.000	0.000	Merged-chr9-21610100-42
NR5971--MA0591.1.Bach1::Mafk	chr2	156196651	156196665	-	0.000	0.000	Merged-chr2-156196758-68
NR8434--MA0501.1.MAF::NFE2	chr6	128889036	128889050	+	0.000	0.000	Merged-chr6-128889092-57
NR9201--MA0089.1.MAFG::NFE2L1	chr7	132772572	132772577	+	0.000	0.000	Merged-chr7-132772585-7
NR1153--MA0089.1.MAFG::NFE2L1	chr10	81525074	81525079	-	0.000	0.000	Merged-chr10-81525209-7
NR6217--MA0117.2.Mafb	chr3	27607605	27607616	-	0.000	0.000	Merged-chr3-27607578-27
NR6347--MA0659.1.MAFG	chr3	86247919	86247939	+	0.000	0.000	Merged-chr3-86247740-69
NR1238--MA0659.1.MAFG	chr10	94919750	94919770	+	0.000	0.000	Merged-chr10-94919760-32
NR8287--MA0496.2.MAFK	chr6	113047265	113047283	-	0.000	0.000	Merged-chr6-113047446-32
NR470--MA0089.1.MAFG::NFE2L1	chr1	131003551	131003556	-	0.000	0.000	Merged-chr1-131003466-39
NR738--MA0501.1.MAF::NFE2	chr1	178463951	178463965	-	0.000	0.000	Merged-chr1-178463862-33
NR1135--MA0659.1.MAFG	chr10	79798530	79798550	-	0.000	0.000	Merged-chr10-79798482-7
NR9624--MA0591.1.Bach1::Mafk	chr8	120563925	120563939	+	0.000	0.000	Merged-chr8-120564046-29
NR4530--MA0089.1.MAFG::NFE2L1	chr17	46835416	46835421	+	0.000	0.000	Merged-chr17-46835491-42
NR5083--MA0089.1.MAFG::NFE2L1	chr19	4269234	4269239	+	0.000	0.000	Merged-chr19-4269199-28
NR6029--MA0501.1.MAF::NFE2	chr2	166754433	166754447	-	0.000	0.000	Merged-chr2-166754668-37
NR4023--MA0501.1.MAF::NFE2	chr16	10815056	10815070	+	0.000	0.000	Merged-chr16-10815093-30
NR8979--MA0089.1.MAFG::NFE2L1	chr7	101555538	101555543	+	0.000	0.000	Merged-chr7-101555691-65
NR2460--MA0591.1.Bach1::Mafk	chr12	107983375	107983389	+	0.000	0.000	Merged-chr12-107983441-5
NR2872--MA0501.1.MAF::NFE2	chr13	60897577	60897591	-	0.000	0.000	Merged-chr13-60897577-48
NR9970--MA0117.2.Mafb	chr9	63782901	63782912	-	0.000	0.000	Merged-chr9-63782809-13
NR5045--MA0495.2.MAFF	chr18	80684420	80684440	+	0.000	0.000	Merged-chr18-80684566-45
NR4926--MA0496.2.MAFK	chr18	62092650	62092668	+	0.000	0.000	Merged-chr18-62092853-21
NR772--MA0089.1.MAFG::NFE2L1	chr1	181877201	181877206	-	0.000	0.000	Merged-chr1-181877231-15
NR8090--MA0496.2.MAFK	chr6	54760018	54760036	+	0.000	0.000	Merged-chr6-54760187-57
