#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR882--MA0508.2.PRDM1	chr2	44354957	44354966	-	0.000	0.000	Merged-chr2-44354925-23
NR677--MA0508.2.PRDM1	chr17	6279491	6279500	-	0.000	0.000	Merged-chr17-6279454-6
NR263--MA0508.2.PRDM1	chr11	32271459	32271468	-	0.000	0.000	Merged-chr11-32271419-2
NR120--MA0508.2.PRDM1	chr1	172000687	172000696	+	0.000	0.000	Merged-chr1-172000780-26
NR372--MA0508.2.PRDM1	chr12	101075286	101075295	-	0.000	0.000	Merged-chr12-101075229-34
NR914--MA0508.2.PRDM1	chr2	92205376	92205385	+	0.000	0.000	Merged-chr2-92205451-35
NR1057--MA0508.2.PRDM1	chr3	117728538	117728547	+	0.000	0.000	Merged-chr3-117728445-14
NR1328--MA0508.2.PRDM1	chr6	66472895	66472904	+	0.000	0.000	Merged-chr6-66473070-26
NR500--MA0508.2.PRDM1	chr14	27562754	27562763	+	0.000	0.000	Merged-chr14-27562668-44
NR481--MA0508.2.PRDM1	chr13	112447339	112447348	-	0.000	0.000	Merged-chr13-112447320-26
NR752--MA0508.2.PRDM1	chr18	12305534	12305543	-	0.000	0.000	Merged-chr18-12305591-61
NR547--MA0508.2.PRDM1	chr15	4816847	4816856	-	0.000	0.000	Merged-chr15-4816968-28
NR404--MA0508.2.PRDM1	chr13	3360931	3360940	+	0.000	0.000	Merged-chr13-3361067-38
NR861--MA0508.2.PRDM1	chr2	13760430	13760439	+	0.000	0.000	Merged-chr2-13760550-51
NR513--MA0508.2.PRDM1	chr14	54705751	54705760	-	0.000	0.000	Merged-chr14-54705800-11
NR765--MA0508.2.PRDM1	chr18	41951239	41951248	+	0.000	0.000	Merged-chr18-41951172-76
NR1307--MA0508.2.PRDM1	chr6	34364710	34364719	+	0.000	0.000	Merged-chr6-34364838-25
NR874--MA0508.2.PRDM1	chr2	33821902	33821911	-	0.000	0.000	Merged-chr2-33821931-24
NR669--MA0508.2.PRDM1	chr16	94589170	94589179	+	0.000	0.000	Merged-chr16-94588999-48
NR255--MA0508.2.PRDM1	chr11	19823597	19823606	-	0.000	0.000	Merged-chr11-19823630-23
NR526--MA0508.2.PRDM1	chr14	75527432	75527441	-	0.000	0.000	Merged-chr14-75527299-19
NR364--MA0508.2.PRDM1	chr12	87387420	87387429	-	0.000	0.000	Merged-chr12-87387485-2
NR635--MA0508.2.PRDM1	chr16	44999616	44999625	-	0.000	0.000	Merged-chr16-44999747-49
NR473--MA0508.2.PRDM1	chr13	107461261	107461270	+	0.000	0.000	Merged-chr13-107461269-28
NR1429--MA0508.2.PRDM1	chr7	39650917	39650926	+	0.000	0.000	Merged-chr7-39650740-5
NR601--MA0508.2.PRDM1	chr15	98969819	98969828	-	0.000	0.000	Merged-chr15-98969873-9
NR125--MA0508.2.PRDM1	chr1	176996870	176996879	+	0.000	0.000	Merged-chr1-176997002-19
NR582--MA0508.2.PRDM1	chr15	81989803	81989812	-	0.000	0.000	Merged-chr15-81989897-9
NR919--MA0508.2.PRDM1	chr2	102886819	102886828	+	0.000	0.000	Merged-chr2-102886878-67
NR1267--MA0508.2.PRDM1	chr5	115712214	115712223	+	0.000	0.000	Merged-chr5-115712054-77
NR234--MA0508.2.PRDM1	chr10	112160289	112160298	-	0.000	0.000	Merged-chr10-112160366-24
NR343--MA0508.2.PRDM1	chr12	54398191	54398200	-	0.000	0.000	Merged-chr12-54398333-42
NR614--MA0508.2.PRDM1	chr16	23844821	23844830	-	0.000	0.000	Merged-chr16-23844946-41
NR866--MA0508.2.PRDM1	chr2	25856043	25856052	+	0.000	0.000	Merged-chr2-25856140-7
NR723--MA0508.2.PRDM1	chr17	65741428	65741437	+	0.000	0.000	Merged-chr17-65741371-24
NR518--MA0508.2.PRDM1	chr14	64884950	64884959	+	0.000	0.000	Merged-chr14-64885056-34
NR1137--MA0508.2.PRDM1	chr4	92942497	92942506	-	0.000	0.000	Merged-chr4-92942379-25
NR356--MA0508.2.PRDM1	chr12	79600488	79600497	+	0.000	0.000	Merged-chr12-79600444-23
NR194--MA0508.2.PRDM1	chr10	67620233	67620242	+	0.000	0.000	Merged-chr10-67620150-41
NR39--MA0508.2.PRDM1	chr1	74379260	74379269	+	0.000	0.000	Merged-chr1-74379433-14
NR369--MA0508.2.PRDM1	chr12	100527918	100527927	+	0.000	0.000	Merged-chr12-100527880-14
NR431--MA0508.2.PRDM1	chr13	53001763	53001772	-	0.000	0.000	Merged-chr13-53001580-15
NR226--MA0508.2.PRDM1	chr10	100630038	100630047	-	0.000	0.000	Merged-chr10-100629958-40
NR683--MA0508.2.PRDM1	chr17	15816635	15816644	+	0.000	0.000	Merged-chr17-15816733-57
NR335--MA0508.2.PRDM1	chr12	32099662	32099671	+	0.000	0.000	Merged-chr12-32099741-8
NR715--MA0508.2.PRDM1	chr17	52064853	52064862	-	0.000	0.000	Merged-chr17-52064871-36
NR239--MA0508.2.PRDM1	chr10	117571562	117571571	+	0.000	0.000	Merged-chr10-117571495-58
NR1129--MA0508.2.PRDM1	chr4	83328130	83328139	-	0.000	0.000	Merged-chr4-83328065-107
NR1701--MA0508.2.PRDM1	chrX	159199720	159199729	+	0.000	0.000	Merged-chrX-159199808-53
NR619--MA0508.2.PRDM1	chr16	24840133	24840142	-	0.000	0.000	Merged-chr16-24840158-23
NR457--MA0508.2.PRDM1	chr13	95427598	95427607	-	0.000	0.000	Merged-chr13-95427714-10
NR728--MA0508.2.PRDM1	chr17	70973593	70973602	+	0.000	0.000	Merged-chr17-70973710-59
NR314--MA0508.2.PRDM1	chr11	109434487	109434496	-	0.000	0.000	Merged-chr11-109434619-26
NR837--MA0508.2.PRDM1	chr19	40257561	40257570	+	0.000	0.000	Merged-chr19-40257605-57
NR423--MA0508.2.PRDM1	chr13	43774421	43774430	+	0.000	0.000	Merged-chr13-43774308-28
NR218--MA0508.2.PRDM1	chr10	94021281	94021290	+	0.000	0.000	Merged-chr10-94021256-59
NR1108--MA0508.2.PRDM1	chr4	6970510	6970519	-	0.000	0.000	Merged-chr4-6970666-38
NR1089--MA0508.2.PRDM1	chr3	148844485	148844494	-	0.000	0.000	Merged-chr3-148844306-23
NR261--MA0508.2.PRDM1	chr11	31808038	31808047	+	0.000	0.000	Merged-chr11-31808102-31
NR579--MA0508.2.PRDM1	chr15	75704072	75704081	+	0.000	0.000	Merged-chr15-75704194-31
NR959--MA0508.2.PRDM1	chr2	150915348	150915357	-	0.000	0.000	Merged-chr2-150915256-26
NR545--MA0508.2.PRDM1	chr14	122878009	122878018	-	0.000	0.000	Merged-chr14-122878138-13
NR131--MA0508.2.PRDM1	chr1	182100571	182100580	+	0.000	0.000	Merged-chr1-182100503-13
NR1531--MA0508.2.PRDM1	chr8	85036095	85036104	-	0.000	0.000	Merged-chr8-85036008-3
NR178--MA0508.2.PRDM1	chr10	42897741	42897750	+	0.000	0.000	Merged-chr10-42897771-65
NR449--MA0508.2.PRDM1	chr13	81662985	81662994	-	0.000	0.000	Merged-chr13-81662913-4
NR287--MA0508.2.PRDM1	chr11	79207920	79207929	+	0.000	0.000	Merged-chr11-79207824-18
NR829--MA0508.2.PRDM1	chr19	33081663	33081672	-	0.000	0.000	Merged-chr19-33081699-35
NR144--MA0508.2.PRDM1	chr1	191115202	191115211	-	0.000	0.000	Merged-chr1-191115212-7
NR415--MA0508.2.PRDM1	chr13	30625459	30625468	+	0.000	0.000	Merged-chr13-30625589-16
NR667--MA0508.2.PRDM1	chr16	94414372	94414381	+	0.000	0.000	Merged-chr16-94414336-19
NR253--MA0508.2.PRDM1	chr11	5741446	5741455	+	0.000	0.000	Merged-chr11-5741141-55
NR157--MA0508.2.PRDM1	chr10	12607463	12607472	+	0.000	0.000	Merged-chr10-12607451-15
NR428--MA0508.2.PRDM1	chr13	51391728	51391737	-	0.000	0.000	Merged-chr13-51391583-19
NR808--MA0508.2.PRDM1	chr19	11055829	11055838	+	0.000	0.000	Merged-chr19-11055893-27
NR123--MA0508.2.PRDM1	chr1	173536088	173536097	-	0.000	0.000	Merged-chr1-173535900-60
NR375--MA0508.2.PRDM1	chr12	104066537	104066546	+	0.000	0.000	Merged-chr12-104066472-5
NR1361--MA0508.2.PRDM1	chr6	113531406	113531415	-	0.000	0.000	Merged-chr6-113531499-49
NR1632--MA0508.2.PRDM1	chr9	72679003	72679012	-	0.000	0.000	Merged-chr9-72678882-22
NR1470--MA0508.2.PRDM1	chr7	107664528	107664537	+	0.000	0.000	Merged-chr7-107664561-57
NR516--MA0508.2.PRDM1	chr14	62347383	62347392	-	0.000	0.000	Merged-chr14-62347330-30
NR768--MA0508.2.PRDM1	chr18	46465381	46465390	+	0.000	0.000	Merged-chr18-46465475-35
NR258--MA0508.2.PRDM1	chr11	26586728	26586737	+	0.000	0.000	Merged-chr11-26586855-34
NR1592--MA0508.2.PRDM1	chr9	32906679	32906688	-	0.000	0.000	Merged-chr9-32906573-43
NR1624--MA0508.2.PRDM1	chr9	64831979	64831988	-	0.000	0.000	Merged-chr9-64831906-29
NR476--MA0508.2.PRDM1	chr13	108170339	108170348	-	0.000	0.000	Merged-chr13-108170237-20
NR128--MA0508.2.PRDM1	chr1	179130277	179130286	+	0.000	0.000	Merged-chr1-179130359-23
NR1191--MA0508.2.PRDM1	chr5	8397740	8397749	+	0.000	0.000	Merged-chr5-8397712-7
NR346--MA0508.2.PRDM1	chr12	69537945	69537954	-	0.000	0.000	Merged-chr12-69537994-76
NR1680--MA0508.2.PRDM1	chr9	122398941	122398950	-	0.000	0.000	Merged-chr9-122399009-31
NR598--MA0508.2.PRDM1	chr15	97372803	97372812	+	0.000	0.000	Merged-chr15-97372688-4
NR1603--MA0508.2.PRDM1	chr9	42229739	42229748	+	0.000	0.000	Merged-chr9-42229723-12
NR1170--MA0508.2.PRDM1	chr4	132422318	132422327	+	0.000	0.000	Merged-chr4-132422317-46
NR216--MA0508.2.PRDM1	chr10	93453449	93453458	-	0.000	0.000	Merged-chr10-93453277-72
NR1550--MA0508.2.PRDM1	chr8	115113082	115113091	+	0.000	0.000	Merged-chr8-115113135-10
NR1040--MA0508.2.PRDM1	chr3	101245490	101245499	-	0.000	0.000	Merged-chr3-101245474-18
NR1311--MA0508.2.PRDM1	chr6	42324984	42324993	-	0.000	0.000	Merged-chr6-42324834-128
NR1563--MA0508.2.PRDM1	chr8	122680446	122680455	+	0.000	0.000	Merged-chr8-122680358-14
NR338--MA0508.2.PRDM1	chr12	41168121	41168130	-	0.000	0.000	Merged-chr12-41167989-46
NR1324--MA0508.2.PRDM1	chr6	65516947	65516956	-	0.000	0.000	Merged-chr6-65516920-38
NR1608--MA0508.2.PRDM1	chr9	46149624	46149633	-	0.000	0.000	Merged-chr9-46149631-49
NR189--MA0508.2.PRDM1	chr10	59974387	59974396	+	0.000	0.000	Merged-chr10-59974606-81
NR1380--MA0508.2.PRDM1	chr6	127446830	127446839	-	0.000	0.000	Merged-chr6-127446764-51
NR1032--MA0508.2.PRDM1	chr3	89887755	89887764	+	0.000	0.000	Merged-chr3-89887842-17
NR1698--MA0508.2.PRDM1	chrX	112371102	112371111	+	0.000	0.000	Merged-chrX-112370984-49
NR1141--MA0508.2.PRDM1	chr4	97778102	97778111	-	0.000	0.000	Merged-chr4-97778075-74
NR1664--MA0508.2.PRDM1	chr9	111047460	111047469	-	0.000	0.000	Merged-chr9-111047494-21
NR1250--MA0508.2.PRDM1	chr5	98161461	98161470	+	0.000	0.000	Merged-chr5-98161434-16
NR1316--MA0508.2.PRDM1	chr6	50560995	50561004	+	0.000	0.000	Merged-chr6-50560959-32
NR168--MA0508.2.PRDM1	chr10	30655970	30655979	+	0.000	0.000	Merged-chr10-30655945-56
NR1568--MA0508.2.PRDM1	chr8	126652461	126652470	-	0.000	0.000	Merged-chr8-126652316-29
NR992--MA0508.2.PRDM1	chr3	18243930	18243939	-	0.000	0.000	Merged-chr3-18243680-52
NR1011--MA0508.2.PRDM1	chr3	65650520	65650529	+	0.000	0.000	Merged-chr3-65650597-39
NR1534--MA0508.2.PRDM1	chr8	86052029	86052038	+	0.000	0.000	Merged-chr8-86052123-41
NR1372--MA0508.2.PRDM1	chr6	120056377	120056386	+	0.000	0.000	Merged-chr6-120056156-40
NR1276--MA0508.2.PRDM1	chr5	135703036	135703045	-	0.000	0.000	Merged-chr5-135702928-61
NR1404--MA0508.2.PRDM1	chr6	145616540	145616549	-	0.000	0.000	Merged-chr6-145616643-48
NR971--MA0508.2.PRDM1	chr2	157746757	157746766	-	0.000	0.000	Merged-chr2-157746803-36
NR1590--MA0508.2.PRDM1	chr9	31386942	31386951	+	0.000	0.000	Merged-chr9-31386923-3
NR22--MA0508.2.PRDM1	chr1	43897353	43897362	-	0.000	0.000	Merged-chr1-43897288-49
NR1242--MA0508.2.PRDM1	chr5	91139435	91139444	-	0.000	0.000	Merged-chr5-91139588-61
NR1494--MA0508.2.PRDM1	chr7	125511557	125511566	-	0.000	0.000	Merged-chr7-125511628-40
NR1080--MA0508.2.PRDM1	chr3	142620157	142620166	+	0.000	0.000	Merged-chr3-142620396-203
NR1622--MA0508.2.PRDM1	chr9	61332385	61332394	+	0.000	0.000	Merged-chr9-61332388-31
NR1417--MA0508.2.PRDM1	chr7	4082990	4082999	-	0.000	0.000	Merged-chr7-4082893-63
NR1093--MA0508.2.PRDM1	chr3	152792767	152792776	+	0.000	0.000	Merged-chr3-152792742-10
NR1635--MA0508.2.PRDM1	chr9	75515654	75515663	-	0.000	0.000	Merged-chr9-75515692-28
NR1221--MA0508.2.PRDM1	chr5	52149276	52149285	+	0.000	0.000	Merged-chr5-52149380-37
NR1268--MA0508.2.PRDM1	chr5	117938513	117938522	+	0.000	0.000	Merged-chr5-117938550-41
NR440--MA0508.2.PRDM1	chr13	73425984	73425993	-	0.000	0.000	Merged-chr13-73426029-27
NR711--MA0508.2.PRDM1	chr17	45703389	45703398	-	0.000	0.000	Merged-chr17-45703436-19
NR692--MA0508.2.PRDM1	chr17	26572246	26572255	-	0.000	0.000	Merged-chr17-26572396-49
NR963--MA0508.2.PRDM1	chr2	153345647	153345656	-	0.000	0.000	Merged-chr2-153345751-112
NR1582--MA0508.2.PRDM1	chr9	7576796	7576805	-	0.000	0.000	Merged-chr9-7576753-19
NR14--MA0508.2.PRDM1	chr1	36883963	36883972	-	0.000	0.000	Merged-chr1-36883943-16
NR1234--MA0508.2.PRDM1	chr5	74261248	74261257	+	0.000	0.000	Merged-chr5-74261391-1
NR724--MA0508.2.PRDM1	chr17	66074191	66074200	-	0.000	0.000	Merged-chr17-66074199-45
NR1072--MA0508.2.PRDM1	chr3	136905630	136905639	+	0.000	0.000	Merged-chr3-136905694-23
NR1614--MA0508.2.PRDM1	chr9	57647851	57647860	+	0.000	0.000	Merged-chr9-57647746-26
NR310--MA0508.2.PRDM1	chr11	106752348	106752357	-	0.000	0.000	Merged-chr11-106752328-41
NR1595--MA0508.2.PRDM1	chr9	35475658	35475667	-	0.000	0.000	Merged-chr9-35475679-27
NR1452--MA0508.2.PRDM1	chr7	80583504	80583513	+	0.000	0.000	Merged-chr7-80583398-64
NR1104--MA0508.2.PRDM1	chr4	3954239	3954248	+	0.000	0.000	Merged-chr4-3954116-51
NR671--MA0508.2.PRDM1	chr16	94660625	94660634	-	0.000	0.000	Merged-chr16-94660460-20
NR1290--MA0508.2.PRDM1	chr5	149427532	149427541	-	0.000	0.000	Merged-chr5-149427432-30
NR1085--MA0508.2.PRDM1	chr3	145618470	145618479	+	0.000	0.000	Merged-chr3-145618462-44
NR1213--MA0508.2.PRDM1	chr5	28269860	28269869	-	0.000	0.000	Merged-chr5-28269924-54
NR1194--MA0508.2.PRDM1	chr5	10245938	10245947	-	0.000	0.000	Merged-chr5-10245943-14
NR1465--MA0508.2.PRDM1	chr7	104400874	104400883	-	0.000	0.000	Merged-chr7-104400949-29
NR1322--MA0508.2.PRDM1	chr6	61066113	61066122	+	0.000	0.000	Merged-chr6-61066166-46
NR1117--MA0508.2.PRDM1	chr4	46097578	46097587	-	0.000	0.000	Merged-chr4-46097556-11
NR812--MA0508.2.PRDM1	chr19	14305900	14305909	+	0.000	0.000	Merged-chr19-14305924-12
NR1160--MA0508.2.PRDM1	chr4	121002448	121002457	+	0.000	0.000	Merged-chr4-121002570-50
NR1226--MA0508.2.PRDM1	chr5	63943450	63943459	+	0.000	0.000	Merged-chr5-63943362-36
NR1478--MA0508.2.PRDM1	chr7	111109668	111109677	+	0.000	0.000	Merged-chr7-111109664-29
NR921--MA0508.2.PRDM1	chr2	106003263	106003272	+	0.000	0.000	Merged-chr2-106003306-49
NR1064--MA0508.2.PRDM1	chr3	126650982	126650991	+	0.000	0.000	Merged-chr3-126650760-81
NR1606--MA0508.2.PRDM1	chr9	44772236	44772245	+	0.000	0.000	Merged-chr9-44772185-16
NR1239--MA0508.2.PRDM1	chr5	77367902	77367911	+	0.000	0.000	Merged-chr5-77367800-15
NR1030--MA0508.2.PRDM1	chr3	89338091	89338100	+	0.000	0.000	Merged-chr3-89337908-44
NR1696--MA0508.2.PRDM1	chrX	105721306	105721315	+	0.000	0.000	Merged-chrX-105721364-12
NR392--MA0508.2.PRDM1	chr12	117764893	117764902	-	0.000	0.000	Merged-chr12-117765021-33
NR663--MA0508.2.PRDM1	chr16	89833250	89833259	-	0.000	0.000	Merged-chr16-89833107-38
NR1077--MA0508.2.PRDM1	chr3	139016716	139016725	+	0.000	0.000	Merged-chr3-139016600-18
NR1348--MA0508.2.PRDM1	chr6	94646499	94646508	-	0.000	0.000	Merged-chr6-94646597-32
NR3--MA0508.2.PRDM1	chr1	13521856	13521865	-	0.000	0.000	Merged-chr1-13521841-29
NR1186--MA0508.2.PRDM1	chr4	155208111	155208120	+	0.000	0.000	Merged-chr4-155208089-31
NR1314--MA0508.2.PRDM1	chr6	50159897	50159906	-	0.000	0.000	Merged-chr6-50160084-30
NR947--MA0508.2.PRDM1	chr2	132029792	132029801	-	0.000	0.000	Merged-chr2-132029738-120
NR262--MA0508.2.PRDM1	chr11	32000055	32000064	-	0.000	0.000	Merged-chr11-32000120-91
NR1152--MA0508.2.PRDM1	chr4	109102845	109102854	+	0.000	0.000	Merged-chr4-109102857-48
NR1423--MA0508.2.PRDM1	chr7	30184078	30184087	+	0.000	0.000	Merged-chr7-30184154-42
NR1218--MA0508.2.PRDM1	chr5	36538824	36538833	+	0.000	0.000	Merged-chr5-36538864-43
NR1199--MA0508.2.PRDM1	chr5	20377544	20377553	-	0.000	0.000	Merged-chr5-20377545-32
NR371--MA0508.2.PRDM1	chr12	101012140	101012149	+	0.000	0.000	Merged-chr12-101012231-3
NR642--MA0508.2.PRDM1	chr16	52132955	52132964	-	0.000	0.000	Merged-chr16-52133067-26
NR913--MA0508.2.PRDM1	chr2	90890289	90890298	+	0.000	0.000	Merged-chr2-90890259-1
NR480--MA0508.2.PRDM1	chr13	112424799	112424808	-	0.000	0.000	Merged-chr13-112424975-114
NR751--MA0508.2.PRDM1	chr18	6281386	6281395	+	0.000	0.000	Merged-chr18-6281338-48
NR817--MA0508.2.PRDM1	chr19	16956031	16956040	+	0.000	0.000	Merged-chr19-16955982-11
NR1165--MA0508.2.PRDM1	chr4	126181350	126181359	+	0.000	0.000	Merged-chr4-126181413-29
NR1436--MA0508.2.PRDM1	chr7	58475299	58475308	-	0.000	0.000	Merged-chr7-58475361-44
NR54--MA0508.2.PRDM1	chr1	91095612	91095621	+	0.000	0.000	Merged-chr1-91095433-53
NR926--MA0508.2.PRDM1	chr2	112214622	112214631	+	0.000	0.000	Merged-chr2-112214822-23
NR1545--MA0508.2.PRDM1	chr8	106795031	106795040	+	0.000	0.000	Merged-chr8-106794988-23
NR241--MA0508.2.PRDM1	chr10	118556688	118556697	+	0.000	0.000	Merged-chr10-118556627-31
NR621--MA0508.2.PRDM1	chr16	30550527	30550536	-	0.000	0.000	Merged-chr16-30550510-54
NR1306--MA0508.2.PRDM1	chr6	31168824	31168833	+	0.000	0.000	Merged-chr6-31168865-5
NR873--MA0508.2.PRDM1	chr2	32773058	32773067	+	0.000	0.000	Merged-chr2-32772920-32
NR1287--MA0508.2.PRDM1	chr5	148388087	148388096	-	0.000	0.000	Merged-chr5-148388208-26
NR1558--MA0508.2.PRDM1	chr8	121650538	121650547	+	0.000	0.000	Merged-chr8-121650674-17
NR730--MA0508.2.PRDM1	chr17	71190727	71190736	-	0.000	0.000	Merged-chr17-71190756-15
NR1415--MA0508.2.PRDM1	chr6	149343925	149343934	+	0.000	0.000	Merged-chr6-149343874-27
NR777--MA0508.2.PRDM1	chr18	56714480	56714489	+	0.000	0.000	Merged-chr18-56714625-64
NR1667--MA0508.2.PRDM1	chr9	113917083	113917092	+	0.000	0.000	Merged-chr9-113917131-18
NR363--MA0508.2.PRDM1	chr12	86859399	86859408	-	0.000	0.000	Merged-chr12-86859498-23
NR220--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
NR472--MA0508.2.PRDM1	chr13	106691992	106692001	+	0.000	0.000	Merged-chr13-106691961-50
NR1157--MA0508.2.PRDM1	chr4	118449834	118449843	-	0.000	0.000	Merged-chr4-118449765-23
NR995--MA0508.2.PRDM1	chr3	30952379	30952388	-	0.000	0.000	Merged-chr3-30952502-53
NR600--MA0508.2.PRDM1	chr15	98089514	98089523	-	0.000	0.000	Merged-chr15-98089657-55
NR1014--MA0508.2.PRDM1	chr3	68494057	68494066	-	0.000	0.000	Merged-chr3-68493991-26
NR581--MA0508.2.PRDM1	chr15	81745152	81745161	-	0.000	0.000	Merged-chr15-81745308-45
NR852--MA0508.2.PRDM1	chr19	58522460	58522469	+	0.000	0.000	Merged-chr19-58522437-11
NR918--MA0508.2.PRDM1	chr2	102733414	102733423	+	0.000	0.000	Merged-chr2-102733347-57
NR1537--MA0508.2.PRDM1	chr8	88306093	88306102	-	0.000	0.000	Merged-chr8-88305971-39
NR233--MA0508.2.PRDM1	chr10	111912369	111912378	+	0.000	0.000	Merged-chr10-111912286-27
NR899--MA0508.2.PRDM1	chr2	70933397	70933406	+	0.000	0.000	Merged-chr2-70933304-29
NR961--MA0508.2.PRDM1	chr2	151740257	151740266	-	0.000	0.000	Merged-chr2-151740214-3
NR1375--MA0508.2.PRDM1	chr6	122669501	122669510	+	0.000	0.000	Merged-chr6-122669601-34
NR342--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
NR613--MA0508.2.PRDM1	chr16	22432040	22432049	-	0.000	0.000	Merged-chr16-22432023-24
