#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR541--MA0463.1.Bcl6	chr14	78612289	78612302	+	0.000	0.000	Merged-chr14-78612334-35
NR1442--MA0463.1.Bcl6	chr7	58569056	58569069	+	0.000	0.000	Merged-chr7-58568960-29
NR1460--MA0463.1.Bcl6	chr7	89500188	89500201	-	0.000	0.000	Merged-chr7-89500080-22
NR246--MA0731.1.BCL6B	chr11	57952816	57952832	-	0.000	0.000	Merged-chr11-57952769-40
NR1136--MA0731.1.BCL6B	chr4	86683518	86683534	+	0.000	0.000	Merged-chr4-86683553-15
NR886--MA0463.1.Bcl6	chr2	53051573	53051586	+	0.000	0.000	Merged-chr2-53051556-37
NR3--MA0463.1.Bcl6	chr1	6454138	6454151	+	0.000	0.000	Merged-chr1-6454252-50
NR519--MA0463.1.Bcl6	chr14	62733670	62733683	-	0.000	0.000	Merged-chr14-62733787-20
NR1388--MA0731.1.BCL6B	chr6	124262905	124262921	+	0.000	0.000	Merged-chr6-124262861-41
NR1659--MA0731.1.BCL6B	chr9	105642907	105642923	-	0.000	0.000	Merged-chr9-105643016-54
NR331--MA0463.1.Bcl6	chr12	52097684	52097697	-	0.000	0.000	Merged-chr12-52097764-52
NR193--MA0731.1.BCL6B	chr10	111925666	111925682	+	0.000	0.000	Merged-chr10-111925713-30
NR321--MA0731.1.BCL6B	chr12	24565591	24565607	-	0.000	0.000	Merged-chr12-24565518-17
NR38--MA0731.1.BCL6B	chr1	86005151	86005167	+	0.000	0.000	Merged-chr1-86005276-2
NR1456--MA0463.1.Bcl6	chr7	80789263	80789276	+	0.000	0.000	Merged-chr7-80789417-43
NR309--MA0463.1.Bcl6	chr11	114873360	114873373	-	0.000	0.000	Merged-chr11-114873395-35
NR788--MA0463.1.Bcl6	chr18	60375902	60375915	+	0.000	0.000	Merged-chr18-60375896-42
NR605--MA0731.1.BCL6B	chr15	93379443	93379459	+	0.000	0.000	Merged-chr15-93379459-27
NR1474--MA0463.1.Bcl6	chr7	106816026	106816039	-	0.000	0.000	Merged-chr7-106816019-16
NR1116--MA0463.1.Bcl6	chr4	41652171	41652184	+	0.000	0.000	Merged-chr4-41652015-1
NR586--MA0731.1.BCL6B	chr15	74752795	74752811	+	0.000	0.000	Merged-chr15-74752931-48
NR1380--MA0463.1.Bcl6	chr6	117917776	117917789	+	0.000	0.000	Merged-chr6-117917768-1
NR1228--MA0463.1.Bcl6	chr5	20845318	20845331	+	0.000	0.000	Merged-chr5-20845245-18
NR695--MA0731.1.BCL6B	chr16	97272486	97272502	-	0.000	0.000	Merged-chr16-97272459-57
NR281--MA0731.1.BCL6B	chr11	97030152	97030168	-	0.000	0.000	Merged-chr11-97030056-43
NR552--MA0731.1.BCL6B	chr14	122391320	122391336	+	0.000	0.000	Merged-chr14-122391204-14
NR979--MA0731.1.BCL6B	chr2	160367983	160367999	+	0.000	0.000	Merged-chr2-160368015-18
NR565--MA0731.1.BCL6B	chr15	36688497	36688513	-	0.000	0.000	Merged-chr15-36688481-45
NR217--MA0731.1.BCL6B	chr11	4339550	4339566	-	0.000	0.000	Merged-chr11-4339426-10
NR674--MA0731.1.BCL6B	chr16	91056642	91056658	-	0.000	0.000	Merged-chr16-91056695-61
NR945--MA0731.1.BCL6B	chr2	127310291	127310307	-	0.000	0.000	Merged-chr2-127310323-17
NR905--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR1282--MA0463.1.Bcl6	chr5	100915455	100915468	+	0.000	0.000	Merged-chr5-100915342-34
NR802--MA0463.1.Bcl6	chr18	73541884	73541897	+	0.000	0.000	Merged-chr18-73541986-66
NR914--MA0463.1.Bcl6	chr2	79865555	79865568	-	0.000	0.000	Merged-chr2-79865504-43
NR820--MA0463.1.Bcl6	chr19	8984677	8984690	-	0.000	0.000	Merged-chr19-8984601-50
NR1229--MA0731.1.BCL6B	chr5	22360873	22360889	+	0.000	0.000	Merged-chr5-22360842-38
NR265--MA0463.1.Bcl6	chr11	78772212	78772225	-	0.000	0.000	Merged-chr11-78772044-31
NR1278--MA0463.1.Bcl6	chr5	100498940	100498953	-	0.000	0.000	Merged-chr5-100498698-59
NR1184--MA0463.1.Bcl6	chr4	138259675	138259688	+	0.000	0.000	Merged-chr4-138259629-9
NR395--MA0463.1.Bcl6	chr13	4110723	4110736	-	0.000	0.000	Merged-chr13-4110676-26
NR919--MA0463.1.Bcl6	chr2	92008281	92008294	+	0.000	0.000	Merged-chr2-92008494-55
NR1189--MA0731.1.BCL6B	chr4	144909007	144909023	-	0.000	0.000	Merged-chr4-144908993-28
NR740--MA0463.1.Bcl6	chr17	44337039	44337052	+	0.000	0.000	Merged-chr17-44337024-21
NR25--MA0463.1.Bcl6	chr1	74808094	74808107	-	0.000	0.000	Merged-chr1-74808255-37
NR991--MA0463.1.Bcl6	chr2	168159068	168159081	-	0.000	0.000	Merged-chr2-168159188-34
NR1637--MA0463.1.Bcl6	chr9	70310173	70310186	-	0.000	0.000	Merged-chr9-70310142-32
NR302--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR987--MA0463.1.Bcl6	chr2	166100927	166100940	+	0.000	0.000	Merged-chr2-166100976-17
NR414--MA0463.1.Bcl6	chr13	43173324	43173337	-	0.000	0.000	Merged-chr13-43173435-33
NR1315--MA0463.1.Bcl6	chr5	143485210	143485223	-	0.000	0.000	Merged-chr5-143485209-17
NR320--MA0463.1.Bcl6	chr12	16533510	16533523	-	0.000	0.000	Merged-chr12-16533665-29
NR889--MA0731.1.BCL6B	chr2	53102298	53102314	+	0.000	0.000	Merged-chr2-53102302-39
NR790--MA0463.1.Bcl6	chr18	65122801	65122814	-	0.000	0.000	Merged-chr18-65122808-14
NR450--MA0463.1.Bcl6	chr13	99781060	99781073	-	0.000	0.000	Merged-chr13-99781144-21
NR1351--MA0463.1.Bcl6	chr6	73267760	73267773	-	0.000	0.000	Merged-chr6-73267747-1
NR204--MA0463.1.Bcl6	chr10	122578750	122578763	+	0.000	0.000	Merged-chr10-122578660-68
NR1105--MA0463.1.Bcl6	chr3	153968834	153968847	-	0.000	0.000	Merged-chr3-153968736-17
NR1575--MA0463.1.Bcl6	chr8	113670012	113670025	+	0.000	0.000	Merged-chr8-113669969-10
NR93--MA0463.1.Bcl6	chr1	165780926	165780939	-	0.000	0.000	Merged-chr1-165781122-1
NR1481--MA0463.1.Bcl6	chr7	114069447	114069460	+	0.000	0.000	Merged-chr7-114069379-29
NR1583--MA0731.1.BCL6B	chr8	122285191	122285207	-	0.000	0.000	Merged-chr8-122285200-46
NR334--MA0463.1.Bcl6	chr12	59212600	59212613	+	0.000	0.000	Merged-chr12-59212694-6
NR1692--MA0731.1.BCL6B	chrX	11753469	11753485	-	0.000	0.000	Merged-chrX-11753307-53
NR240--MA0463.1.Bcl6	chr11	53845837	53845850	+	0.000	0.000	Merged-chr11-53845784-30
NR1201--MA0731.1.BCL6B	chr4	147848496	147848512	-	0.000	0.000	Merged-chr4-147848412-69
NR679--MA0463.1.Bcl6	chr16	92341186	92341199	+	0.000	0.000	Merged-chr16-92341179-27
NR585--MA0463.1.Bcl6	chr15	73182753	73182766	-	0.000	0.000	Merged-chr15-73182706-35
NR370--MA0463.1.Bcl6	chr12	104750166	104750179	+	0.000	0.000	Merged-chr12-104750134-9
NR1562--MA0731.1.BCL6B	chr8	95081038	95081054	+	0.000	0.000	Merged-chr8-95081024-85
NR697--MA0463.1.Bcl6	chr16	97462244	97462257	+	0.000	0.000	Merged-chr16-97462213-2
NR339--MA0463.1.Bcl6	chr12	73670944	73670957	+	0.000	0.000	Merged-chr12-73670833-29
NR1025--MA0463.1.Bcl6	chr3	79336233	79336246	+	0.000	0.000	Merged-chr3-79336264-23
NR337--MA0731.1.BCL6B	chr12	65258731	65258747	-	0.000	0.000	Merged-chr12-65258774-28
NR1137--MA0463.1.Bcl6	chr4	86739316	86739329	-	0.000	0.000	Merged-chr4-86739424-15
NR469--MA0463.1.Bcl6	chr13	111655971	111655984	+	0.000	0.000	Merged-chr13-111655949-74
NR207--MA0731.1.BCL6B	chr10	127125432	127125448	+	0.000	0.000	Merged-chr10-127125484-11
NR1445--MA0731.1.BCL6B	chr7	63974288	63974304	-	0.000	0.000	Merged-chr7-63974448-57
NR908--MA0463.1.Bcl6	chr2	76673287	76673300	+	0.000	0.000	Merged-chr2-76673188-66
NR832--MA0463.1.Bcl6	chr19	25078560	25078573	+	0.000	0.000	Merged-chr19-25078332-36
NR389--MA0463.1.Bcl6	chr12	117845122	117845135	-	0.000	0.000	Merged-chr12-117845075-15
NR1075--MA0463.1.Bcl6	chr3	131014446	131014459	-	0.000	0.000	Merged-chr3-131014308-74
NR1010--MA0731.1.BCL6B	chr3	30592527	30592543	+	0.000	0.000	Merged-chr3-30592585-30
NR716--MA0463.1.Bcl6	chr17	26886339	26886352	-	0.000	0.000	Merged-chr17-26886283-27
NR308--MA0731.1.BCL6B	chr11	114150862	114150878	-	0.000	0.000	Merged-chr11-114150915-1
NR622--MA0463.1.Bcl6	chr16	11475694	11475707	-	0.000	0.000	Merged-chr16-11475731-38
NR1621--MA0731.1.BCL6B	chr9	52048838	52048854	-	0.000	0.000	Merged-chr9-52048904-2
NR976--MA0463.1.Bcl6	chr2	155514880	155514893	+	0.000	0.000	Merged-chr2-155514842-20
NR1111--MA0731.1.BCL6B	chr4	10770224	10770240	+	0.000	0.000	Merged-chr4-10770192-53
NR46--MA0463.1.Bcl6	chr1	91024162	91024175	-	0.000	0.000	Merged-chr1-91024136-16
NR748--MA0463.1.Bcl6	chr17	56885000	56885013	+	0.000	0.000	Merged-chr17-56885050-19
NR601--MA0731.1.BCL6B	chr15	90214929	90214945	-	0.000	0.000	Merged-chr15-90215054-29
NR962--MA0731.1.BCL6B	chr2	145804629	145804645	+	0.000	0.000	Merged-chr2-145804796-32
NR1504--MA0731.1.BCL6B	chr7	131540223	131540239	+	0.000	0.000	Merged-chr7-131540239-21
NR82--MA0463.1.Bcl6	chr1	160044884	160044897	-	0.000	0.000	Merged-chr1-160044750-78
NR1206--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR896--MA0463.1.Bcl6	chr2	65104758	65104771	+	0.000	0.000	Merged-chr2-65104683-25
NR323--MA0463.1.Bcl6	chr12	33389039	33389052	-	0.000	0.000	Merged-chr12-33389022-18
NR78--MA0463.1.Bcl6	chr1	154646415	154646428	-	0.000	0.000	Merged-chr1-154646472-26
NR216--MA0463.1.Bcl6	chr11	4339554	4339567	+	0.000	0.000	Merged-chr11-4339426-10
NR431--MA0731.1.BCL6B	chr13	67399854	67399870	-	0.000	0.000	Merged-chr13-67399691-60
NR702--MA0731.1.BCL6B	chr17	8251848	8251864	-	0.000	0.000	Merged-chr17-8251885-20
NR592--MA0463.1.Bcl6	chr15	79031011	79031024	+	0.000	0.000	Merged-chr15-79030827-43
NR1126--MA0463.1.Bcl6	chr4	59167328	59167341	+	0.000	0.000	Merged-chr4-59167570-29
NR1281--MA0731.1.BCL6B	chr5	100651692	100651708	+	0.000	0.000	Merged-chr5-100651654-38
NR1019--MA0463.1.Bcl6	chr3	63905312	63905325	-	0.000	0.000	Merged-chr3-63905416-23
NR1395--MA0463.1.Bcl6	chr6	127617404	127617417	+	0.000	0.000	Merged-chr6-127617353-34
NR803--MA0463.1.Bcl6	chr18	73548730	73548743	+	0.000	0.000	Merged-chr18-73548790-35
NR1108--MA0731.1.BCL6B	chr3	157876983	157876999	+	0.000	0.000	Merged-chr3-157876978-32
NR880--MA0731.1.BCL6B	chr2	43727980	43727996	+	0.000	0.000	Merged-chr2-43727862-50
NR261--MA0731.1.BCL6B	chr11	71004529	71004545	-	0.000	0.000	Merged-chr11-71004359-68
NR1151--MA0731.1.BCL6B	chr4	109079933	109079949	-	0.000	0.000	Merged-chr4-109079913-32
NR821--MA0463.1.Bcl6	chr19	10240556	10240569	-	0.000	0.000	Merged-chr19-10240692-36
NR266--MA0463.1.Bcl6	chr11	82954717	82954730	+	0.000	0.000	Merged-chr11-82954782-27
NR1064--MA0463.1.Bcl6	chr3	108865763	108865776	-	0.000	0.000	Merged-chr3-108865766-27
NR951--MA0463.1.Bcl6	chr2	131145659	131145672	+	0.000	0.000	Merged-chr2-131145703-8
NR131--MA0731.1.BCL6B	chr1	193303728	193303744	+	0.000	0.000	Merged-chr1-193303652-18
NR654--MA0731.1.BCL6B	chr16	50298933	50298949	+	0.000	0.000	Merged-chr16-50299012-15
NR1297--MA0463.1.Bcl6	chr5	112325487	112325500	+	0.000	0.000	Merged-chr5-112325487-138
NR817--MA0463.1.Bcl6	chr19	4755891	4755904	-	0.000	0.000	Merged-chr19-4755853-3
NR835--MA0463.1.Bcl6	chr19	30095713	30095726	+	0.000	0.000	Merged-chr19-30095625-14
NR401--MA0463.1.Bcl6	chr13	17976117	17976130	+	0.000	0.000	Merged-chr13-17976038-42
NR607--MA0463.1.Bcl6	chr15	93913577	93913590	+	0.000	0.000	Merged-chr15-93913565-49
NR808--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR871--MA0463.1.Bcl6	chr2	29628396	29628409	+	0.000	0.000	Merged-chr2-29628514-8
NR17--MA0463.1.Bcl6	chr1	40045879	40045892	-	0.000	0.000	Merged-chr1-40045868-13
NR728--MA0463.1.Bcl6	chr17	33358764	33358777	+	0.000	0.000	Merged-chr17-33358776-57
NR917--MA0731.1.BCL6B	chr2	84798207	84798223	+	0.000	0.000	Merged-chr2-84798317-11
NR625--MA0463.1.Bcl6	chr16	13447635	13447648	-	0.000	0.000	Merged-chr16-13447533-2
NR531--MA0463.1.Bcl6	chr14	66260468	66260481	-	0.000	0.000	Merged-chr14-66260585-50
NR755--MA0463.1.Bcl6	chr17	79100012	79100025	-	0.000	0.000	Merged-chr17-79100085-51
NR1450--MA0463.1.Bcl6	chr7	72261167	72261180	+	0.000	0.000	Merged-chr7-72261137-47
NR509--MA0463.1.Bcl6	chr14	55604120	55604133	-	0.000	0.000	Merged-chr14-55604128-61
NR1101--MA0463.1.Bcl6	chr3	149326487	149326500	+	0.000	0.000	Merged-chr3-149326305-1
NR1496--MA0731.1.BCL6B	chr7	128611146	128611162	+	0.000	0.000	Merged-chr7-128611334-65
NR894--MA0463.1.Bcl6	chr2	62411685	62411698	-	0.000	0.000	Merged-chr2-62411627-90
NR791--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR545--MA0463.1.Bcl6	chr14	118109877	118109890	+	0.000	0.000	Merged-chr14-118109992-14
NR1446--MA0463.1.Bcl6	chr7	64141777	64141790	+	0.000	0.000	Merged-chr7-64141555-53
NR1366--MA0731.1.BCL6B	chr6	99498217	99498233	-	0.000	0.000	Merged-chr6-99498294-17
NR778--MA0463.1.Bcl6	chr18	39359391	39359404	-	0.000	0.000	Merged-chr18-39359497-11
NR1464--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR111--MA0463.1.Bcl6	chr1	182543321	182543334	+	0.000	0.000	Merged-chr1-182543382-10
NR796--MA0463.1.Bcl6	chr18	67202952	67202965	+	0.000	0.000	Merged-chr18-67202933-5
NR1379--MA0731.1.BCL6B	chr6	113668825	113668841	+	0.000	0.000	Merged-chr6-113668955-38
NR346--MA0731.1.BCL6B	chr12	82470805	82470821	+	0.000	0.000	Merged-chr12-82470743-2
NR693--MA0463.1.Bcl6	chr16	97203830	97203843	+	0.000	0.000	Merged-chr16-97203675-2
NR1021--MA0463.1.Bcl6	chr3	68494052	68494065	+	0.000	0.000	Merged-chr3-68493991-26
NR869--MA0731.1.BCL6B	chr2	25534383	25534399	-	0.000	0.000	Merged-chr2-25534396-66
NR660--MA0731.1.BCL6B	chr16	72350734	72350750	+	0.000	0.000	Merged-chr16-72350554-25
NR184--MA0731.1.BCL6B	chr10	97712894	97712910	+	0.000	0.000	Merged-chr10-97712811-31
NR1469--MA0463.1.Bcl6	chr7	99027399	99027412	+	0.000	0.000	Merged-chr7-99027397-37
NR29--MA0731.1.BCL6B	chr1	80749438	80749454	-	0.000	0.000	Merged-chr1-80749491-6
NR325--MA0731.1.BCL6B	chr12	40008732	40008748	-	0.000	0.000	Merged-chr12-40008525-27
NR1215--MA0731.1.BCL6B	chr5	5749605	5749621	+	0.000	0.000	Merged-chr5-5749564-48
NR1384--MA0463.1.Bcl6	chr6	120470859	120470872	+	0.000	0.000	Merged-chr6-120470872-38
NR577--MA0731.1.BCL6B	chr15	62458336	62458352	-	0.000	0.000	Merged-chr15-62458239-17
NR848--MA0731.1.BCL6B	chr19	45074445	45074461	+	0.000	0.000	Merged-chr19-45074354-4
NR913--MA0463.1.Bcl6	chr2	79698323	79698336	+	0.000	0.000	Merged-chr2-79698404-21
NR163--MA0731.1.BCL6B	chr10	79926615	79926631	-	0.000	0.000	Merged-chr10-79926758-91
NR1268--MA0463.1.Bcl6	chr5	92964846	92964859	-	0.000	0.000	Merged-chr5-92964665-18
NR273--MA0463.1.Bcl6	chr11	87745066	87745079	+	0.000	0.000	Merged-chr11-87745119-47
NR1174--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR909--MA0463.1.Bcl6	chr2	76673317	76673330	-	0.000	0.000	Merged-chr2-76673188-66
NR1286--MA0463.1.Bcl6	chr5	103972659	103972672	+	0.000	0.000	Merged-chr5-103972801-35
NR139--MA0463.1.Bcl6	chr10	21029213	21029226	+	0.000	0.000	Merged-chr10-21029256-16
NR927--MA0463.1.Bcl6	chr2	103656124	103656137	-	0.000	0.000	Merged-chr2-103656122-30
NR175--MA0463.1.Bcl6	chr10	91028170	91028183	+	0.000	0.000	Merged-chr10-91028217-15
