#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR54653--MA0740.1.KLF14	chr8	71367509	71367522	+	0.000	0.000	Merged-chr8-71367350-68
NR48978--MA0599.1.KLF5	chr6	145284481	145284490	-	0.000	0.000	Merged-chr6-145284477-26
NR45028--MA0599.1.KLF5	chr5	139149978	139149987	+	0.000	0.000	Merged-chr5-139150117-104
NR28371--MA0599.1.KLF5	chr19	46305620	46305629	+	0.000	0.000	Merged-chr19-46305608-10
NR24306--MA1107.1.KLF9	chr17	46880156	46880168	+	0.000	0.000	Merged-chr17-46880120-39
NR57390--MA0599.1.KLF5	chr9	44407576	44407585	+	0.000	0.000	Merged-chr9-44407365-76
NR11925--MA0599.1.KLF5	chr12	44269055	44269064	+	0.000	0.000	Merged-chr12-44269200-102
NR57196--MA0657.1.KLF13	chr9	32488003	32488020	-	0.000	0.000	Merged-chr9-32487772-66
NR32851--MA0493.1.Klf1	chr2	166622662	166622672	-	0.000	0.000	Merged-chr2-166622738-30
NR31220--MA0599.1.KLF5	chr2	117120685	117120694	+	0.000	0.000	Merged-chr2-117120973-155
NR50183--MA0741.1.KLF16	chr7	30353580	30353590	-	0.000	0.000	Merged-chr7-30353555-8
NR11368--MA0740.1.KLF14	chr12	3981484	3981497	+	0.000	0.000	Merged-chr12-3981650-49
NR47855--MA0741.1.KLF16	chr6	115853412	115853422	+	0.000	0.000	Merged-chr6-115853380-61
NR45152--MA1107.1.KLF9	chr5	140871300	140871312	-	0.000	0.000	Merged-chr5-140871418-38
NR7011--MA0740.1.KLF14	chr10	120112990	120113003	-	0.000	0.000	Merged-chr10-120112828-89
NR44344--MA0742.1.Klf12	chr5	129908478	129908492	+	0.000	0.000	Merged-chr5-129908644-57
NR21149--MA0493.1.Klf1	chr15	103307392	103307402	-	0.000	0.000	Merged-chr15-103307357-25
NR50151--MA0740.1.KLF14	chr7	30184140	30184153	-	0.000	0.000	Merged-chr7-30184154-42
NR17130--MA0599.1.KLF5	chr14	46578517	46578526	+	0.000	0.000	Merged-chr14-46578431-37
NR19834--MA0741.1.KLF16	chr15	75909647	75909657	-	0.000	0.000	Merged-chr15-75909516-94
NR57008--MA0742.1.Klf12	chr9	21798563	21798577	+	0.000	0.000	Merged-chr9-21798510-41
NR5997--MA0740.1.KLF14	chr10	82764181	82764194	+	0.000	0.000	Merged-chr10-82763957-77
NR35302--MA0741.1.KLF16	chr3	103809503	103809513	+	0.000	0.000	Merged-chr3-103809484-100
NR9503--MA0493.1.Klf1	chr11	82424780	82424790	-	0.000	0.000	Merged-chr11-82424845-7
NR50320--MA0742.1.Klf12	chr7	35333915	35333929	-	0.000	0.000	Merged-chr7-35333987-100
NR20482--MA0741.1.KLF16	chr15	86034253	86034263	+	0.000	0.000	Merged-chr15-86034188-82
NR3478--MA0741.1.KLF16	chr1	180548107	180548117	-	0.000	0.000	Merged-chr1-180548194-33
NR2904--MA0742.1.Klf12	chr1	164248935	164248949	-	0.000	0.000	Merged-chr1-164249048-102
NR12227--MA0599.1.KLF5	chr12	70825362	70825371	-	0.000	0.000	Merged-chr12-70825421-128
NR56222--MA0741.1.KLF16	chr8	117802046	117802056	+	0.000	0.000	Merged-chr8-117802067-74
NR49741--MA0599.1.KLF5	chr7	25109389	25109398	+	0.000	0.000	Merged-chr7-25109540-13
NR45577--MA0039.3.KLF4	chr5	149005874	149005884	+	0.000	0.000	Merged-chr5-149006044-13
NR33146--MA0741.1.KLF16	chr2	173021871	173021881	-	0.000	0.000	Merged-chr2-173022060-54
NR33073--MA0599.1.KLF5	chr2	170509053	170509062	-	0.000	0.000	Merged-chr2-170509057-15
NR35329--MA0599.1.KLF5	chr3	104771699	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR51946--MA0741.1.KLF16	chr7	110109417	110109427	+	0.000	0.000	Merged-chr7-110109267-48
NR6855--MA0741.1.KLF16	chr10	117532117	117532127	+	0.000	0.000	Merged-chr10-117532128-28
NR3344--MA0742.1.Klf12	chr1	175693016	175693030	+	0.000	0.000	Merged-chr1-175692845-123
NR44080--MA1107.1.KLF9	chr5	123907115	123907127	+	0.000	0.000	Merged-chr5-123907214-53
NR58010--MA0599.1.KLF5	chr9	63758249	63758258	+	0.000	0.000	Merged-chr9-63758205-66
NR21860--MA1107.1.KLF9	chr16	34690519	34690531	+	0.000	0.000	Merged-chr16-34690700-62
NR13923--MA0741.1.KLF16	chr13	23739528	23739538	+	0.000	0.000	Merged-chr13-23739426-131
NR39482--MA0740.1.KLF14	chr4	123917416	123917429	-	0.000	0.000	Merged-chr4-123917454-69
NR23947--MA0742.1.Klf12	chr17	33998960	33998974	-	0.000	0.000	Merged-chr17-33999093-34
NR19730--MA0493.1.Klf1	chr15	73151039	73151049	+	0.000	0.000	Merged-chr15-73151082-33
NR16264--MA0599.1.KLF5	chr13	119488492	119488501	-	0.000	0.000	Merged-chr13-119488575-151
NR49713--MA1107.1.KLF9	chr7	24628965	24628977	+	0.000	0.000	Merged-chr7-24629039-26
NR20879--MA0599.1.KLF5	chr15	98699671	98699680	-	0.000	0.000	Merged-chr15-98699636-21
NR5015--MA0741.1.KLF16	chr10	60305571	60305581	+	0.000	0.000	Merged-chr10-60305430-32
NR27595--MA0740.1.KLF14	chr19	8723336	8723349	+	0.000	0.000	Merged-chr19-8723231-56
NR43210--MA0741.1.KLF16	chr5	108461392	108461402	+	0.000	0.000	Merged-chr5-108461291-62
NR35349--MA0741.1.KLF16	chr3	104961775	104961785	-	0.000	0.000	Merged-chr3-104961785-36
NR22705--MA0599.1.KLF5	chr16	92825818	92825827	-	0.000	0.000	Merged-chr16-92825899-113
NR15477--MA0039.3.KLF4	chr13	96487385	96487395	-	0.000	0.000	Merged-chr13-96487488-44
NR28679--MA1107.1.KLF9	chr19	57015018	57015030	+	0.000	0.000	Merged-chr19-57014951-19
NR17242--MA0599.1.KLF5	chr14	52257613	52257622	+	0.000	0.000	Merged-chr14-52257717-61
NR6712--MA0741.1.KLF16	chr10	111619930	111619940	-	0.000	0.000	Merged-chr10-111620030-35
NR9498--MA0741.1.KLF16	chr11	82214555	82214565	-	0.000	0.000	Merged-chr11-82214647-44
NR43747--MA1107.1.KLF9	chr5	118588473	118588485	-	0.000	0.000	Merged-chr5-118588552-7
NR11803--MA1107.1.KLF9	chr12	33176102	33176114	-	0.000	0.000	Merged-chr12-33175990-46
NR29461--MA0599.1.KLF5	chr2	30286336	30286345	+	0.000	0.000	Merged-chr2-30286345-59
NR16295--MA0741.1.KLF16	chr13	119790740	119790750	+	0.000	0.000	Merged-chr13-119790826-111
NR50661--MA0599.1.KLF5	chr7	45814348	45814357	+	0.000	0.000	Merged-chr7-45814403-76
NR38907--MA0493.1.Klf1	chr4	107196648	107196658	+	0.000	0.000	Merged-chr4-107196669-22
NR26732--MA1107.1.KLF9	chr18	70478107	70478119	-	0.000	0.000	Merged-chr18-70478078-27
NR2129--MA0740.1.KLF14	chr1	133363683	133363696	+	0.000	0.000	Merged-chr1-133363736-34
NR22024--MA0493.1.Klf1	chr16	44173588	44173598	+	0.000	0.000	Merged-chr16-44173749-3
NR30593--MA0741.1.KLF16	chr2	78973823	78973833	-	0.000	0.000	Merged-chr2-78973866-41
NR29648--MA1107.1.KLF9	chr2	32917666	32917678	-	0.000	0.000	Merged-chr2-32917728-38
NR5823--MA0039.3.KLF4	chr10	80848717	80848727	+	0.000	0.000	Merged-chr10-80848752-35
NR30864--MA0741.1.KLF16	chr2	93822588	93822598	+	0.000	0.000	Merged-chr2-93822522-65
NR14135--MA0657.1.KLF13	chr13	38528523	38528540	+	0.000	0.000	Merged-chr13-38528691-1
NR22608--MA0741.1.KLF16	chr16	90197530	90197540	-	0.000	0.000	Merged-chr16-90197695-59
NR19489--MA0742.1.Klf12	chr15	57694331	57694345	-	0.000	0.000	Merged-chr15-57694475-103
NR125--MA0493.1.Klf1	chr1	21079233	21079243	+	0.000	0.000	Merged-chr1-21079276-92
NR35207--MA1107.1.KLF9	chr3	101598169	101598181	+	0.000	0.000	Merged-chr3-101598272-22
NR985--MA0740.1.KLF14	chr1	75168733	75168746	-	0.000	0.000	Merged-chr1-75168775-61
NR51169--MA0599.1.KLF5	chr7	75914149	75914158	-	0.000	0.000	Merged-chr7-75914112-33
NR15441--MA0741.1.KLF16	chr13	94976618	94976628	-	0.000	0.000	Merged-chr13-94976470-58
NR43701--MA0740.1.KLF14	chr5	118082051	118082064	+	0.000	0.000	Merged-chr5-118082270-75
NR384--MA1107.1.KLF9	chr1	37430029	37430041	-	0.000	0.000	Merged-chr1-37430109-65
NR31659--MA0599.1.KLF5	chr2	128470708	128470717	-	0.000	0.000	Merged-chr2-128470524-44
NR23319--MA0741.1.KLF16	chr17	21617594	21617604	-	0.000	0.000	Merged-chr17-21617473-39
NR48607--MA0742.1.Klf12	chr6	137754510	137754524	-	0.000	0.000	Merged-chr6-137754640-54
NR8105--MA0599.1.KLF5	chr11	35433911	35433920	-	0.000	0.000	Merged-chr11-35434037-3
NR2191--MA0741.1.KLF16	chr1	134455384	134455394	+	0.000	0.000	Merged-chr1-134455464-58
NR3345--MA0599.1.KLF5	chr1	175693017	175693026	+	0.000	0.000	Merged-chr1-175692845-123
NR28237--MA0599.1.KLF5	chr19	42770733	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR11876--MA0741.1.KLF16	chr12	40037415	40037425	+	0.000	0.000	Merged-chr12-40037304-3
NR16218--MA0741.1.KLF16	chr13	117220698	117220708	+	0.000	0.000	Merged-chr13-117220840-63
NR31236--MA0742.1.Klf12	chr2	117365418	117365432	+	0.000	0.000	Merged-chr2-117365460-12
NR50843--MA0039.3.KLF4	chr7	58758697	58758707	+	0.000	0.000	Merged-chr7-58758564-8
NR29282--MA0742.1.Klf12	chr2	25534315	25534329	+	0.000	0.000	Merged-chr2-25534396-66
NR58263--MA0741.1.KLF16	chr9	72662398	72662408	+	0.000	0.000	Merged-chr9-72662335-52
NR35347--MA0599.1.KLF5	chr3	104961781	104961790	-	0.000	0.000	Merged-chr3-104961785-36
NR60954--MA0742.1.Klf12	chrX	151047554	151047568	+	0.000	0.000	Merged-chrX-151047295-55
NR42425--MA0742.1.Klf12	chr5	72634880	72634894	-	0.000	0.000	Merged-chr5-72634907-42
NR36087--MA0493.1.Klf1	chr3	135641204	135641214	+	0.000	0.000	Merged-chr3-135641246-26
NR2282--MA0599.1.KLF5	chr1	136234324	136234333	-	0.000	0.000	Merged-chr1-136234299-43
NR35729--MA0741.1.KLF16	chr3	123447384	123447394	+	0.000	0.000	Merged-chr3-123447442-94
NR669--MA0741.1.KLF16	chr1	55210447	55210457	-	0.000	0.000	Merged-chr1-55210395-31
NR33112--MA0741.1.KLF16	chr2	172393743	172393753	-	0.000	0.000	Merged-chr2-172393836-103
NR12011--MA1107.1.KLF9	chr12	54398451	54398463	-	0.000	0.000	Merged-chr12-54398333-42
NR53138--MA0742.1.Klf12	chr7	140186753	140186767	+	0.000	0.000	Merged-chr7-140186904-31
NR23473--MA0740.1.KLF14	chr17	24896473	24896486	+	0.000	0.000	Merged-chr17-24896442-47
NR16282--MA0599.1.KLF5	chr13	119690244	119690253	+	0.000	0.000	Merged-chr13-119690439-73
NR20897--MA0599.1.KLF5	chr15	98881421	98881430	-	0.000	0.000	Merged-chr15-98881369-80
NR4665--MA0741.1.KLF16	chr10	40883529	40883539	+	0.000	0.000	Merged-chr10-40883582-128
NR26011--MA0741.1.KLF16	chr18	38014420	38014430	+	0.000	0.000	Merged-chr18-38014538-117
NR903--MA0039.3.KLF4	chr1	71557161	71557171	+	0.000	0.000	Merged-chr1-71557349-80
NR54937--MA0740.1.KLF14	chr8	81341709	81341722	+	0.000	0.000	Merged-chr8-81341830-13
NR20682--MA0599.1.KLF5	chr15	93712783	93712792	+	0.000	0.000	Merged-chr15-93712745-43
NR54564--MA0742.1.Klf12	chr8	70501070	70501084	+	0.000	0.000	Merged-chr8-70501065-23
NR29241--MA0740.1.KLF14	chr2	25054332	25054345	+	0.000	0.000	Merged-chr2-25054565-53
NR56165--MA1107.1.KLF9	chr8	117052555	117052567	-	0.000	0.000	Merged-chr8-117052612-3
NR44357--MA0742.1.Klf12	chr5	129941868	129941882	+	0.000	0.000	Merged-chr5-129941845-102
NR45251--MA0741.1.KLF16	chr5	142440812	142440822	+	0.000	0.000	Merged-chr5-142441069-143
NR23598--MA0599.1.KLF5	chr17	27057242	27057251	-	0.000	0.000	Merged-chr17-27057230-71
NR31207--MA0599.1.KLF5	chr2	116067085	116067094	+	0.000	0.000	Merged-chr2-116067067-64
NR40173--MA1107.1.KLF9	chr4	137861394	137861406	-	0.000	0.000	Merged-chr4-137861569-3
NR32924--MA0741.1.KLF16	chr2	167713156	167713166	-	0.000	0.000	Merged-chr2-167713112-41
NR12173--MA0741.1.KLF16	chr12	69228212	69228222	+	0.000	0.000	Merged-chr12-69228126-55
NR6913--MA0039.3.KLF4	chr10	118103328	118103338	-	0.000	0.000	Merged-chr10-118103353-49
NR138--MA1107.1.KLF9	chr1	21079335	21079347	+	0.000	0.000	Merged-chr1-21079276-92
NR53844--MA0741.1.KLF16	chr8	22653248	22653258	-	0.000	0.000	Merged-chr8-22653358-66
NR33498--MA0493.1.Klf1	chr3	9887237	9887247	+	0.000	0.000	Merged-chr3-9887395-87
NR51893--MA0741.1.KLF16	chr7	108950490	108950500	+	0.000	0.000	Merged-chr7-108950745-92
NR35781--MA0742.1.Klf12	chr3	126771817	126771831	-	0.000	0.000	Merged-chr3-126771711-40
NR23579--MA1107.1.KLF9	chr17	26981068	26981080	+	0.000	0.000	Merged-chr17-26981268-12
NR28124--MA1107.1.KLF9	chr19	37550741	37550753	-	0.000	0.000	Merged-chr19-37550611-70
NR27356--MA0039.3.KLF4	chr19	4283193	4283203	+	0.000	0.000	Merged-chr19-4283203-50
NR21866--MA0599.1.KLF5	chr16	35022367	35022376	+	0.000	0.000	Merged-chr16-35022570-76
NR18729--MA0039.3.KLF4	chr14	121101865	121101875	-	0.000	0.000	Merged-chr14-121102033-34
NR42792--MA0493.1.Klf1	chr5	92675294	92675304	-	0.000	0.000	Merged-chr5-92675540-55
NR36865--MA0039.3.KLF4	chr4	8812574	8812584	-	0.000	0.000	Merged-chr4-8812564-41
NR31479--MA0741.1.KLF16	chr2	122738437	122738447	-	0.000	0.000	Merged-chr2-122738590-87
NR41281--MA0742.1.Klf12	chr5	14514923	14514937	-	0.000	0.000	Merged-chr5-14515082-42
NR54675--MA0657.1.KLF13	chr8	71405957	71405974	-	0.000	0.000	Merged-chr8-71406037-52
NR42434--MA0493.1.Klf1	chr5	72868511	72868521	+	0.000	0.000	Merged-chr5-72868585-83
NR16056--MA0741.1.KLF16	chr13	112427720	112427730	-	0.000	0.000	Merged-chr13-112427724-41
NR58346--MA0599.1.KLF5	chr9	75441424	75441433	-	0.000	0.000	Merged-chr9-75441511-87
NR11985--MA0741.1.KLF16	chr12	52824810	52824820	-	0.000	0.000	Merged-chr12-52824887-17
NR42365--MA0740.1.KLF14	chr5	67306943	67306956	+	0.000	0.000	Merged-chr5-67307077-62
NR10410--MA0599.1.KLF5	chr11	102456193	102456202	+	0.000	0.000	Merged-chr11-102456095-36
NR44949--MA1107.1.KLF9	chr5	137692130	137692142	+	0.000	0.000	Merged-chr5-137692077-23
NR2160--MA1107.1.KLF9	chr1	134106702	134106714	+	0.000	0.000	Merged-chr1-134106892-31
NR35296--MA0741.1.KLF16	chr3	103809497	103809507	+	0.000	0.000	Merged-chr3-103809484-100
NR58167--MA0741.1.KLF16	chr9	69073443	69073453	-	0.000	0.000	Merged-chr9-69073494-25
NR15500--MA1107.1.KLF9	chr13	97406768	97406780	+	0.000	0.000	Merged-chr13-97406780-35
NR58438--MA0741.1.KLF16	chr9	78427569	78427579	-	0.000	0.000	Merged-chr9-78427642-36
NR61210--MA0740.1.KLF14	chrX	166510576	166510589	-	0.000	0.000	Merged-chrX-166510409-55
NR810--MA0493.1.Klf1	chr1	64121729	64121739	-	0.000	0.000	Merged-chr1-64121787-120
NR30107--MA1107.1.KLF9	chr2	60210493	60210505	+	0.000	0.000	Merged-chr2-60210153-124
NR19761--MA1107.1.KLF9	chr15	73645463	73645475	-	0.000	0.000	Merged-chr15-73645623-78
NR10416--MA0741.1.KLF16	chr11	102456198	102456208	+	0.000	0.000	Merged-chr11-102456095-36
NR19967--MA1107.1.KLF9	chr15	77071684	77071696	-	0.000	0.000	Merged-chr15-77071598-27
NR41282--MA0599.1.KLF5	chr5	14514915	14514924	-	0.000	0.000	Merged-chr5-14515082-42
NR44920--MA0741.1.KLF16	chr5	137510645	137510655	+	0.000	0.000	Merged-chr5-137510550-66
NR29528--MA0493.1.Klf1	chr2	32057555	32057565	-	0.000	0.000	Merged-chr2-32057507-27
NR12469--MA0599.1.KLF5	chr12	80463441	80463450	+	0.000	0.000	Merged-chr12-80463288-65
NR32994--MA1107.1.KLF9	chr2	168741429	168741441	+	0.000	0.000	Merged-chr2-168741453-11
NR49982--MA0657.1.KLF13	chr7	27592445	27592462	-	0.000	0.000	Merged-chr7-27592568-2
NR49983--MA0599.1.KLF5	chr7	27592695	27592704	-	0.000	0.000	Merged-chr7-27592568-2
NR19609--MA1107.1.KLF9	chr15	61538989	61539001	+	0.000	0.000	Merged-chr15-61539170-27
NR55757--MA0599.1.KLF5	chr8	107096397	107096406	+	0.000	0.000	Merged-chr8-107096330-78
NR60578--MA0741.1.KLF16	chrX	93298776	93298786	-	0.000	0.000	Merged-chrX-93298710-12
NR16595--MA0493.1.Klf1	chr14	20082802	20082812	-	0.000	0.000	Merged-chr14-20082974-67
NR12930--MA0599.1.KLF5	chr12	102283801	102283810	-	0.000	0.000	Merged-chr12-102283791-1
NR37499--MA0741.1.KLF16	chr4	45084670	45084680	-	0.000	0.000	Merged-chr4-45084529-66
NR9648--MA0742.1.Klf12	chr11	87737472	87737486	-	0.000	0.000	Merged-chr11-87737337-64
NR24506--MA0741.1.KLF16	chr17	51832744	51832754	-	0.000	0.000	Merged-chr17-51832834-116
NR27398--MA0599.1.KLF5	chr19	4928385	4928394	+	0.000	0.000	Merged-chr19-4928305-60
NR22144--MA0039.3.KLF4	chr16	50070928	50070938	+	0.000	0.000	Merged-chr16-50070751-51
NR50433--MA0599.1.KLF5	chr7	39544278	39544287	+	0.000	0.000	Merged-chr7-39544508-62
NR7968--MA0742.1.Klf12	chr11	29515124	29515138	+	0.000	0.000	Merged-chr11-29515062-56
NR12348--MA0741.1.KLF16	chr12	75572431	75572441	+	0.000	0.000	Merged-chr12-75572455-24
NR52813--MA1107.1.KLF9	chr7	132576463	132576475	+	0.000	0.000	Merged-chr7-132576269-107
NR48385--MA0740.1.KLF14	chr6	129255083	129255096	+	0.000	0.000	Merged-chr6-129255226-26
NR5519--MA0740.1.KLF14	chr10	77033198	77033211	+	0.000	0.000	Merged-chr10-77033384-72
NR10397--MA0741.1.KLF16	chr11	102407644	102407654	-	0.000	0.000	Merged-chr11-102407562-21
NR10570--MA0740.1.KLF14	chr11	106193665	106193678	+	0.000	0.000	Merged-chr11-106193514-84
NR8928--MA0741.1.KLF16	chr11	69095006	69095016	-	0.000	0.000	Merged-chr11-69095094-65
NR10094--MA0740.1.KLF14	chr11	98358335	98358348	-	0.000	0.000	Merged-chr11-98358396-75
NR33712--MA0740.1.KLF14	chr3	28781206	28781219	-	0.000	0.000	Merged-chr3-28781211-76
NR15827--MA1107.1.KLF9	chr13	105266855	105266867	+	0.000	0.000	Merged-chr13-105266881-21
NR55729--MA1107.1.KLF9	chr8	106687800	106687812	-	0.000	0.000	Merged-chr8-106687705-18
NR36850--MA0741.1.KLF16	chr4	6191013	6191023	+	0.000	0.000	Merged-chr4-6191094-54
NR48848--MA0493.1.Klf1	chr6	142756669	142756679	-	0.000	0.000	Merged-chr6-142756653-1
NR24963--MA0741.1.KLF16	chr17	71551961	71551971	+	0.000	0.000	Merged-chr17-71552127-66
NR48892--MA1107.1.KLF9	chr6	144169164	144169176	+	0.000	0.000	Merged-chr6-144169354-1
NR9651--MA0493.1.Klf1	chr11	87737476	87737486	-	0.000	0.000	Merged-chr11-87737337-64
NR20548--MA0599.1.KLF5	chr15	88819431	88819440	-	0.000	0.000	Merged-chr15-88819448-54
NR9234--MA0742.1.Klf12	chr11	75486670	75486684	+	0.000	0.000	Merged-chr11-75486840-50
NR30591--MA0493.1.Klf1	chr2	78973808	78973818	-	0.000	0.000	Merged-chr2-78973866-41
NR24931--MA0740.1.KLF14	chr17	70888107	70888120	+	0.000	0.000	Merged-chr17-70888088-40
NR58443--MA0039.3.KLF4	chr9	78527997	78528007	-	0.000	0.000	Merged-chr9-78528095-1
NR44118--MA0742.1.Klf12	chr5	124497061	124497075	+	0.000	0.000	Merged-chr5-124497096-41
NR23043--MA0599.1.KLF5	chr17	6661311	6661320	-	0.000	0.000	Merged-chr17-6661464-30
NR34602--MA0599.1.KLF5	chr3	86837465	86837474	+	0.000	0.000	Merged-chr3-86837478-31
NR37324--MA0740.1.KLF14	chr4	41507035	41507048	-	0.000	0.000	Merged-chr4-41507096-33
NR14005--MA0657.1.KLF13	chr13	30792473	30792490	-	0.000	0.000	Merged-chr13-30792464-54
NR21606--MA0493.1.Klf1	chr16	20622575	20622585	-	0.000	0.000	Merged-chr16-20622479-9
NR53085--MA0742.1.Klf12	chr7	139914574	139914588	-	0.000	0.000	Merged-chr7-139914511-29
NR1057--MA1107.1.KLF9	chr1	78204072	78204084	+	0.000	0.000	Merged-chr1-78203981-36
NR341--MA0657.1.KLF13	chr1	36920500	36920517	+	0.000	0.000	Merged-chr1-36920402-81
NR15752--MA0599.1.KLF5	chr13	102906133	102906142	-	0.000	0.000	Merged-chr13-102906338-96
NR13433--MA0493.1.Klf1	chr12	112800596	112800606	+	0.000	0.000	Merged-chr12-112800686-25
NR6709--MA0599.1.KLF5	chr10	111619937	111619946	-	0.000	0.000	Merged-chr10-111620030-35
NR48140--MA0742.1.Klf12	chr6	124738672	124738686	+	0.000	0.000	Merged-chr6-124738811-28
NR13629--MA0039.3.KLF4	chr12	118424068	118424078	-	0.000	0.000	Merged-chr12-118424167-25
NR41447--MA0741.1.KLF16	chr5	23432869	23432879	+	0.000	0.000	Merged-chr5-23432993-3
NR27971--MA0599.1.KLF5	chr19	31198631	31198640	+	0.000	0.000	Merged-chr19-31198738-18
NR9225--MA0741.1.KLF16	chr11	75348362	75348372	+	0.000	0.000	Merged-chr11-75348479-53
NR39493--MA0741.1.KLF16	chr4	124646702	124646712	+	0.000	0.000	Merged-chr4-124646724-23
NR10916--MA0657.1.KLF13	chr11	115277066	115277083	+	0.000	0.000	Merged-chr11-115277112-67
NR36320--MA0493.1.Klf1	chr3	143379403	143379413	+	0.000	0.000	Merged-chr3-143379316-24
NR31413--MA0740.1.KLF14	chr2	121355267	121355280	+	0.000	0.000	Merged-chr2-121355266-61
NR2061--MA0741.1.KLF16	chr1	131097895	131097905	-	0.000	0.000	Merged-chr1-131097779-22
NR24903--MA0599.1.KLF5	chr17	69383110	69383119	+	0.000	0.000	Merged-chr17-69383426-197
NR39732--MA0740.1.KLF14	chr4	130520465	130520478	-	0.000	0.000	Merged-chr4-130520365-48
NR40179--MA0599.1.KLF5	chr4	137866421	137866430	-	0.000	0.000	Merged-chr4-137866445-39
