#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR443--MA0731.1.BCL6B	chr12	84451209	84451225	-	0.000	0.000	Merged-chr12-84451236-79
NR1128--MA0731.1.BCL6B	chr2	168007320	168007336	-	0.000	0.000	Merged-chr2-168007422-8
NR1013--MA0463.1.Bcl6	chr2	60880863	60880876	+	0.000	0.000	Merged-chr2-60880763-2
NR300--MA0731.1.BCL6B	chr11	45960046	45960062	+	0.000	0.000	Merged-chr11-45959987-18
NR233--MA0463.1.Bcl6	chr10	94992089	94992102	+	0.000	0.000	Merged-chr10-94991940-58
NR900--MA0463.1.Bcl6	chr18	60462365	60462378	-	0.000	0.000	Merged-chr18-60462470-32
NR1237--MA0731.1.BCL6B	chr3	139033354	139033370	-	0.000	0.000	Merged-chr3-139033383-15
NR345--MA0463.1.Bcl6	chr11	83808572	83808585	+	0.000	0.000	Merged-chr11-83808724-4
NR130--MA0463.1.Bcl6	chr1	173437393	173437406	+	0.000	0.000	Merged-chr1-173437499-84
NR1489--MA0731.1.BCL6B	chr5	122430357	122430373	+	0.000	0.000	Merged-chr5-122430278-22
NR1358--MA0463.1.Bcl6	chr4	134767951	134767964	-	0.000	0.000	Merged-chr4-134767796-55
NR363--MA0463.1.Bcl6	chr11	98918364	98918377	+	0.000	0.000	Merged-chr11-98918377-19
NR587--MA0463.1.Bcl6	chr14	20885650	20885663	-	0.000	0.000	Merged-chr14-20885499-75
NR674--MA0731.1.BCL6B	chr15	58870051	58870067	-	0.000	0.000	Merged-chr15-58870112-33
NR1394--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR359--MA0463.1.Bcl6	chr11	97702638	97702651	-	0.000	0.000	Merged-chr11-97702656-5
NR932--MA0463.1.Bcl6	chr19	10830063	10830076	-	0.000	0.000	Merged-chr19-10829902-50
NR171--MA0463.1.Bcl6	chr10	13553006	13553019	-	0.000	0.000	Merged-chr10-13553137-58
NR177--MA0731.1.BCL6B	chr10	19530152	19530168	-	0.000	0.000	Merged-chr10-19530154-52
NR1072--MA0463.1.Bcl6	chr2	126499986	126499999	+	0.000	0.000	Merged-chr2-126499929-54
NR395--MA0463.1.Bcl6	chr11	117349650	117349663	-	0.000	0.000	Merged-chr11-117349622-30
NR1923--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR722--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR775--MA0731.1.BCL6B	chr16	89986157	89986173	+	0.000	0.000	Merged-chr16-89986478-112
NR807--MA0731.1.BCL6B	chr17	27027834	27027850	-	0.000	0.000	Merged-chr17-27027661-33
NR1870--MA0731.1.BCL6B	chr9	32906412	32906428	+	0.000	0.000	Merged-chr9-32906573-43
NR852--MA0463.1.Bcl6	chr17	73970615	73970628	-	0.000	0.000	Merged-chr17-73970626-10
NR709--MA0463.1.Bcl6	chr15	96377341	96377354	-	0.000	0.000	Merged-chr15-96377378-14
NR1086--MA0463.1.Bcl6	chr2	140100753	140100766	+	0.000	0.000	Merged-chr2-140100786-1
NR1968--MA0463.1.Bcl6	chrX	74429738	74429751	-	0.000	0.000	Merged-chrX-74429698-2
NR169--MA0731.1.BCL6B	chr10	6980387	6980403	-	0.000	0.000	Merged-chr10-6980377-31
NR25--MA0463.1.Bcl6	chr1	60977868	60977881	-	0.000	0.000	Merged-chr1-60977872-47
NR1892--MA0463.1.Bcl6	chr9	58275809	58275822	-	0.000	0.000	Merged-chr9-58275627-82
NR1501--MA0731.1.BCL6B	chr5	130036548	130036564	+	0.000	0.000	Merged-chr5-130036542-21
NR419--MA0731.1.BCL6B	chr12	52818765	52818781	+	0.000	0.000	Merged-chr12-52818712-31
NR302--MA0463.1.Bcl6	chr11	46083685	46083698	+	0.000	0.000	Merged-chr11-46083791-69
NR1862--MA0731.1.BCL6B	chr9	13820994	13821010	+	0.000	0.000	Merged-chr9-13820918-14
NR70--MA0463.1.Bcl6	chr1	135129660	135129673	-	0.000	0.000	Merged-chr1-135129740-3
NR1548--MA0463.1.Bcl6	chr6	38534853	38534866	-	0.000	0.000	Merged-chr6-38535012-59
NR1333--MA0463.1.Bcl6	chr4	116651704	116651717	-	0.000	0.000	Merged-chr4-116651530-57
NR1351--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR316--MA0463.1.Bcl6	chr11	54161004	54161017	-	0.000	0.000	Merged-chr11-54161145-7
NR222--MA0463.1.Bcl6	chr10	82778308	82778321	-	0.000	0.000	Merged-chr10-82778212-17
NR1440--MA0731.1.BCL6B	chr5	65867462	65867478	-	0.000	0.000	Merged-chr5-65867573-52
NR1593--MA0463.1.Bcl6	chr6	108875994	108876007	+	0.000	0.000	Merged-chr6-108876104-51
NR1020--MA0463.1.Bcl6	chr2	69862573	69862586	-	0.000	0.000	Merged-chr2-69862499-13
NR218--MA0463.1.Bcl6	chr10	79926618	79926631	+	0.000	0.000	Merged-chr10-79926758-91
NR1271--MA0463.1.Bcl6	chr4	8927642	8927655	-	0.000	0.000	Merged-chr4-8927722-59
NR1119--MA0463.1.Bcl6	chr2	166100927	166100940	+	0.000	0.000	Merged-chr2-166100976-17
NR339--MA0463.1.Bcl6	chr11	78766586	78766599	+	0.000	0.000	Merged-chr11-78766561-26
NR589--MA0731.1.BCL6B	chr14	21075934	21075950	+	0.000	0.000	Merged-chr14-21076122-62
NR1137--MA0463.1.Bcl6	chr2	181381998	181382011	-	0.000	0.000	Merged-chr2-181382145-6
NR1710--MA0463.1.Bcl6	chr7	78854207	78854220	+	0.000	0.000	Merged-chr7-78854270-8
NR930--MA0463.1.Bcl6	chr19	7116322	7116335	+	0.000	0.000	Merged-chr19-7116328-5
NR375--MA0463.1.Bcl6	chr11	108101668	108101681	-	0.000	0.000	Merged-chr11-108101692-19
NR1943--MA0463.1.Bcl6	chr9	114415993	114416006	+	0.000	0.000	Merged-chr9-114415912-25
NR1140--MA0731.1.BCL6B	chr3	9786798	9786814	-	0.000	0.000	Merged-chr3-9786855-28
NR1827--MA0463.1.Bcl6	chr8	107505472	107505485	+	0.000	0.000	Merged-chr8-107505522-28
NR329--MA0731.1.BCL6B	chr11	68768669	68768685	+	0.000	0.000	Merged-chr11-68768507-16
NR1392--MA0731.1.BCL6B	chr4	150240222	150240238	-	0.000	0.000	Merged-chr4-150240051-83
NR277--MA0463.1.Bcl6	chr11	4497614	4497627	-	0.000	0.000	Merged-chr11-4497649-38
NR1838--MA0731.1.BCL6B	chr8	115726362	115726378	-	0.000	0.000	Merged-chr8-115726310-1
NR389--MA0463.1.Bcl6	chr11	114699805	114699818	-	0.000	0.000	Merged-chr11-114699717-26
NR174--MA0463.1.Bcl6	chr10	17566167	17566180	-	0.000	0.000	Merged-chr10-17566277-15
NR1881--MA0731.1.BCL6B	chr9	46273043	46273059	+	0.000	0.000	Merged-chr9-46273034-67
NR1947--MA0731.1.BCL6B	chr9	116337916	116337932	-	0.000	0.000	Merged-chr9-116337780-4
NR1187--MA0463.1.Bcl6	chr3	95722519	95722532	-	0.000	0.000	Merged-chr3-95722546-39
NR1863--MA0463.1.Bcl6	chr9	14244617	14244630	-	0.000	0.000	Merged-chr9-14244719-42
NR1913--MA0731.1.BCL6B	chr9	86662058	86662074	-	0.000	0.000	Merged-chr9-86661955-9
NR32--MA0463.1.Bcl6	chr1	72212336	72212349	-	0.000	0.000	Merged-chr1-72212180-28
NR1546--MA0731.1.BCL6B	chr6	37607667	37607683	-	0.000	0.000	Merged-chr6-37607805-50
NR1798--MA0731.1.BCL6B	chr8	70897576	70897592	-	0.000	0.000	Merged-chr8-70897674-77
NR1532--MA0463.1.Bcl6	chr5	150840181	150840194	+	0.000	0.000	Merged-chr5-150840006-2
NR1671--MA0463.1.Bcl6	chr7	16201363	16201376	+	0.000	0.000	Merged-chr7-16201318-27
NR1519--MA0463.1.Bcl6	chr5	139303891	139303904	+	0.000	0.000	Merged-chr5-139303910-62
NR421--MA0463.1.Bcl6	chr12	55438927	55438940	+	0.000	0.000	Merged-chr12-55438958-24
NR46--MA0463.1.Bcl6	chr1	88290478	88290491	-	0.000	0.000	Merged-chr1-88290228-45
NR64--MA0463.1.Bcl6	chr1	131010627	131010640	-	0.000	0.000	Merged-chr1-131010715-50
NR1309--MA0463.1.Bcl6	chr4	93520760	93520773	+	0.000	0.000	Merged-chr4-93520768-27
NR4--MA0463.1.Bcl6	chr1	20740783	20740796	+	0.000	0.000	Merged-chr1-20740658-39
NR82--MA0463.1.Bcl6	chr1	151344200	151344213	+	0.000	0.000	Merged-chr1-151344132-5
NR1591--MA0463.1.Bcl6	chr6	108686172	108686185	+	0.000	0.000	Merged-chr6-108686198-23
NR1594--MA0731.1.BCL6B	chr6	108875991	108876007	-	0.000	0.000	Merged-chr6-108876104-51
NR1797--MA0463.1.Bcl6	chr8	70003303	70003316	+	0.000	0.000	Merged-chr8-70003366-27
NR1439--MA0463.1.Bcl6	chr5	65867465	65867478	+	0.000	0.000	Merged-chr5-65867573-52
NR832--MA0731.1.BCL6B	chr17	47504811	47504827	-	0.000	0.000	Merged-chr17-47504977-46
NR341--MA0463.1.Bcl6	chr11	81996271	81996284	+	0.000	0.000	Merged-chr11-81996367-24
NR480--MA0463.1.Bcl6	chr12	118411158	118411171	+	0.000	0.000	Merged-chr12-118411153-21
NR328--MA0463.1.Bcl6	chr11	68464316	68464329	-	0.000	0.000	Merged-chr11-68464408-16
NR113--MA0463.1.Bcl6	chr1	165320833	165320846	+	0.000	0.000	Merged-chr1-165320663-24
NR1368--MA0731.1.BCL6B	chr4	144909007	144909023	-	0.000	0.000	Merged-chr4-144908993-28
NR1372--MA0463.1.Bcl6	chr4	145312772	145312785	-	0.000	0.000	Merged-chr4-145312696-44
NR540--MA0731.1.BCL6B	chr13	73740476	73740492	+	0.000	0.000	Merged-chr13-73740559-35
NR792--MA0731.1.BCL6B	chr17	8251848	8251864	-	0.000	0.000	Merged-chr17-8251885-20
NR95--MA0731.1.BCL6B	chr1	155293642	155293658	+	0.000	0.000	Merged-chr1-155293636-24
NR458--MA0463.1.Bcl6	chr12	102350886	102350899	+	0.000	0.000	Merged-chr12-102350976-38
NR1359--MA0463.1.Bcl6	chr4	135963648	135963661	-	0.000	0.000	Merged-chr4-135963723-59
NR1820--MA0463.1.Bcl6	chr8	105291098	105291111	-	0.000	0.000	Merged-chr8-105291093-16
NR1932--MA0463.1.Bcl6	chr9	105643038	105643051	+	0.000	0.000	Merged-chr9-105643016-54
NR933--MA0731.1.BCL6B	chr19	10830063	10830079	+	0.000	0.000	Merged-chr19-10829902-50
NR1347--MA0731.1.BCL6B	chr4	123287928	123287944	-	0.000	0.000	Merged-chr4-123287942-8
NR1149--MA0463.1.Bcl6	chr3	37153208	37153221	-	0.000	0.000	Merged-chr3-37153105-1
NR1046--MA0463.1.Bcl6	chr2	102873960	102873973	-	0.000	0.000	Merged-chr2-102874098-65
NR1469--MA0731.1.BCL6B	chr5	105732326	105732342	-	0.000	0.000	Merged-chr5-105732037-124
NR378--MA0463.1.Bcl6	chr11	109758841	109758854	+	0.000	0.000	Merged-chr11-109758787-36
NR750--MA0731.1.BCL6B	chr16	44724614	44724630	-	0.000	0.000	Merged-chr16-44724464-54
NR1164--MA0731.1.BCL6B	chr3	67573297	67573313	+	0.000	0.000	Merged-chr3-67573176-41
NR131--MA0731.1.BCL6B	chr1	173437390	173437406	-	0.000	0.000	Merged-chr1-173437499-84
NR1021--MA0731.1.BCL6B	chr2	69862573	69862589	+	0.000	0.000	Merged-chr2-69862499-13
NR705--MA0463.1.Bcl6	chr15	94231245	94231258	-	0.000	0.000	Merged-chr15-94231072-1
NR1964--MA0463.1.Bcl6	chrX	47993037	47993050	-	0.000	0.000	Merged-chrX-47992906-34
NR1606--MA0463.1.Bcl6	chr6	122557215	122557228	-	0.000	0.000	Merged-chr6-122557216-31
NR611--MA0463.1.Bcl6	chr14	66260468	66260481	-	0.000	0.000	Merged-chr14-66260585-50
NR1982--MA0463.1.Bcl6	chrX	167038072	167038085	-	0.000	0.000	Merged-chrX-167038027-22
NR1034--MA0731.1.BCL6B	chr2	92008460	92008476	+	0.000	0.000	Merged-chr2-92008494-55
NR66--MA0731.1.BCL6B	chr1	131051591	131051607	+	0.000	0.000	Merged-chr1-131051393-11
NR1557--MA0731.1.BCL6B	chr6	54703245	54703261	+	0.000	0.000	Merged-chr6-54703132-16
NR1828--MA0731.1.BCL6B	chr8	107505469	107505485	-	0.000	0.000	Merged-chr8-107505522-28
NR776--MA0731.1.BCL6B	chr16	91374132	91374148	-	0.000	0.000	Merged-chr16-91374174-40
NR904--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR298--MA0463.1.Bcl6	chr11	43727918	43727931	-	0.000	0.000	Merged-chr11-43727994-13
NR17--MA0463.1.Bcl6	chr1	54854497	54854510	+	0.000	0.000	Merged-chr1-54854501-39
NR1414--MA0463.1.Bcl6	chr5	23844215	23844228	-	0.000	0.000	Merged-chr5-23844143-49
NR580--MA0731.1.BCL6B	chr13	117241310	117241326	+	0.000	0.000	Merged-chr13-117241409-28
NR917--MA0731.1.BCL6B	chr18	80224678	80224694	+	0.000	0.000	Merged-chr18-80224575-23
NR898--MA0731.1.BCL6B	chr18	56458958	56458974	-	0.000	0.000	Merged-chr18-56459089-42
NR503--MA0731.1.BCL6B	chr13	23517565	23517581	-	0.000	0.000	Merged-chr13-23517753-112
NR1790--MA0463.1.Bcl6	chr8	46943697	46943710	+	0.000	0.000	Merged-chr8-46943576-48
NR509--MA0463.1.Bcl6	chr13	33068405	33068418	+	0.000	0.000	Merged-chr13-33068250-9
NR1204--MA0463.1.Bcl6	chr3	108652995	108653008	-	0.000	0.000	Merged-chr3-108653020-14
NR433--MA0463.1.Bcl6	chr12	77309292	77309305	-	0.000	0.000	Merged-chr12-77309425-13
NR1334--MA0463.1.Bcl6	chr4	116708568	116708581	-	0.000	0.000	Merged-chr4-116708529-54
NR1446--MA0463.1.Bcl6	chr5	72161046	72161059	+	0.000	0.000	Merged-chr5-72161207-53
NR333--MA0731.1.BCL6B	chr11	69995661	69995677	+	0.000	0.000	Merged-chr11-69995623-48
NR205--MA0463.1.Bcl6	chr10	62532933	62532946	-	0.000	0.000	Merged-chr10-62533082-12
NR1464--MA0463.1.Bcl6	chr5	100526530	100526543	-	0.000	0.000	Merged-chr5-100526478-48
NR585--MA0731.1.BCL6B	chr14	16256344	16256360	-	0.000	0.000	Merged-chr14-16256161-59
NR94--MA0463.1.Bcl6	chr1	155293642	155293655	-	0.000	0.000	Merged-chr1-155293636-24
NR694--MA0731.1.BCL6B	chr15	81104747	81104763	+	0.000	0.000	Merged-chr15-81104932-50
NR16--MA0731.1.BCL6B	chr1	52145063	52145079	+	0.000	0.000	Merged-chr1-52145007-7
NR335--MA0463.1.Bcl6	chr11	75533410	75533423	-	0.000	0.000	Merged-chr11-75533258-32
NR660--MA0731.1.BCL6B	chr15	36303846	36303862	-	0.000	0.000	Merged-chr15-36303922-78
NR586--MA0463.1.Bcl6	chr14	20174263	20174276	+	0.000	0.000	Merged-chr14-20174041-54
NR1478--MA0463.1.Bcl6	chr5	113832624	113832637	+	0.000	0.000	Merged-chr5-113832727-52
NR577--MA0731.1.BCL6B	chr13	113556738	113556754	+	0.000	0.000	Merged-chr13-113556743-10
NR686--MA0731.1.BCL6B	chr15	75842141	75842157	-	0.000	0.000	Merged-chr15-75842000-59
NR957--MA0731.1.BCL6B	chr19	46705786	46705802	-	0.000	0.000	Merged-chr19-46705884-16
NR810--MA0463.1.Bcl6	chr17	28257113	28257126	-	0.000	0.000	Merged-chr17-28256965-58
NR1711--MA0463.1.Bcl6	chr7	80269634	80269647	-	0.000	0.000	Merged-chr7-80269676-53
NR400--MA0731.1.BCL6B	chr12	4436420	4436436	+	0.000	0.000	Merged-chr12-4436328-23
NR176--MA0731.1.BCL6B	chr10	19333573	19333589	+	0.000	0.000	Merged-chr10-19333654-15
NR1062--MA0463.1.Bcl6	chr2	118730720	118730733	-	0.000	0.000	Merged-chr2-118730761-5
NR385--MA0463.1.Bcl6	chr11	113802611	113802624	+	0.000	0.000	Merged-chr11-113802652-27
NR139--MA0463.1.Bcl6	chr1	179512045	179512058	+	0.000	0.000	Merged-chr1-179512087-19
NR815--MA0463.1.Bcl6	chr17	31512348	31512361	-	0.000	0.000	Merged-chr17-31512269-60
