#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR5178--MA0002.2.RUNX1	chr4	117478350	117478360	-	0.000	0.000	Merged-chr4-117478210-39
NR3454--MA0511.2.RUNX2	chr17	65541199	65541207	+	0.000	0.000	Merged-chr17-65540988-64
NR3355--MA0002.2.RUNX1	chr17	31871356	31871366	-	0.000	0.000	Merged-chr17-31871254-26
NR6190--MA0002.2.RUNX1	chr6	127434325	127434335	+	0.000	0.000	Merged-chr6-127434285-47
NR3279--MA0684.1.RUNX3	chr17	7164084	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR3007--MA0002.2.RUNX1	chr16	26041497	26041507	-	0.000	0.000	Merged-chr16-26041610-31
NR6984--MA0002.2.RUNX1	chr8	86853908	86853918	+	0.000	0.000	Merged-chr8-86853895-53
NR7572--MA0684.1.RUNX3	chr9	120866894	120866903	-	0.000	0.000	Merged-chr9-120866868-24
NR5958--MA0684.1.RUNX3	chr6	50009528	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR1727--MA0684.1.RUNX3	chr12	98601153	98601162	-	0.000	0.000	Merged-chr12-98601119-23
NR3259--MA0002.2.RUNX1	chr17	5402773	5402783	-	0.000	0.000	Merged-chr17-5402492-35
NR6841--MA0002.2.RUNX1	chr8	8441007	8441017	-	0.000	0.000	Merged-chr8-8440827-49
NR850--MA0511.2.RUNX2	chr10	95476168	95476176	-	0.000	0.000	Merged-chr10-95476158-26
NR7076--MA0002.2.RUNX1	chr8	119914361	119914371	+	0.000	0.000	Merged-chr8-119914410-20
NR2610--MA0002.2.RUNX1	chr15	9575028	9575038	+	0.000	0.000	Merged-chr15-9575046-48
NR1806--MA0511.2.RUNX2	chr12	111442587	111442595	-	0.000	0.000	Merged-chr12-111442481-10
NR6970--MA0684.1.RUNX3	chr8	80743044	80743053	+	0.000	0.000	Merged-chr8-80743048-17
NR2690--MA0511.2.RUNX2	chr15	38326452	38326460	-	0.000	0.000	Merged-chr15-38326552-13
NR4099--MA0684.1.RUNX3	chr2	45139035	45139044	-	0.000	0.000	Merged-chr2-45139148-28
NR1165--MA0002.2.RUNX1	chr11	64116918	64116928	+	0.000	0.000	Merged-chr11-64116814-48
NR6222--MA0002.2.RUNX1	chr6	129747457	129747467	-	0.000	0.000	Merged-chr6-129747542-62
NR880--MA0684.1.RUNX3	chr10	99085163	99085172	-	0.000	0.000	Merged-chr10-99085159-29
NR1294--MA0684.1.RUNX3	chr11	85545770	85545779	-	0.000	0.000	Merged-chr11-85545806-18
NR1565--MA0684.1.RUNX3	chr12	17726603	17726612	+	0.000	0.000	Merged-chr12-17726607-38
NR3097--MA0002.2.RUNX1	chr16	49951991	49952001	-	0.000	0.000	Merged-chr16-49952137-20
NR4671--MA0684.1.RUNX3	chr3	93609397	93609406	+	0.000	0.000	Merged-chr3-93609208-30
NR5399--MA0511.2.RUNX2	chr5	23874650	23874658	+	0.000	0.000	Merged-chr5-23874681-17
NR5653--MA0684.1.RUNX3	chr5	112301299	112301308	-	0.000	0.000	Merged-chr5-112301368-1
NR54--MA0002.2.RUNX1	chr1	38657789	38657799	+	0.000	0.000	Merged-chr1-38657935-57
NR2243--MA0002.2.RUNX1	chr13	112388364	112388374	+	0.000	0.000	Merged-chr13-112388467-40
NR261--MA0684.1.RUNX3	chr1	128808799	128808808	-	0.000	0.000	Merged-chr1-128808726-38
NR6331--MA0002.2.RUNX1	chr7	3449895	3449905	-	0.000	0.000	Merged-chr7-3449845-14
NR6997--MA0002.2.RUNX1	chr8	94633718	94633728	+	0.000	0.000	Merged-chr8-94633712-19
NR4922--MA0002.2.RUNX1	chr4	21604380	21604390	-	0.000	0.000	Merged-chr4-21604388-2
NR5305--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR2766--MA0002.2.RUNX1	chr15	66785498	66785508	+	0.000	0.000	Merged-chr15-66785581-20
NR5157--MA0002.2.RUNX1	chr4	110022276	110022286	+	0.000	0.000	Merged-chr4-110022387-33
NR1674--MA0684.1.RUNX3	chr12	86687062	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR6460--MA0684.1.RUNX3	chr7	63930256	63930265	+	0.000	0.000	Merged-chr7-63930287-48
NR863--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR4969--MA0002.2.RUNX1	chr4	41664712	41664722	+	0.000	0.000	Merged-chr4-41664876-20
NR5014--MA0002.2.RUNX1	chr4	62634221	62634231	+	0.000	0.000	Merged-chr4-62634288-50
NR493--MA0002.2.RUNX1	chr1	186676396	186676406	-	0.000	0.000	Merged-chr1-186676331-13
NR7521--MA0511.2.RUNX2	chr9	116214507	116214515	-	0.000	0.000	Merged-chr9-116214567-36
NR3192--MA0684.1.RUNX3	chr16	90331260	90331269	+	0.000	0.000	Merged-chr16-90331129-56
NR2875--MA0002.2.RUNX1	chr15	96599112	96599122	+	0.000	0.000	Merged-chr15-96599090-44
NR5537--MA0002.2.RUNX1	chr5	85781255	85781265	-	0.000	0.000	Merged-chr5-85781215-4
NR3529--MA0684.1.RUNX3	chr17	84056421	84056430	+	0.000	0.000	Merged-chr17-84056540-29
NR7280--MA0684.1.RUNX3	chr9	57998048	57998057	-	0.000	0.000	Merged-chr9-57998251-45
NR1035--MA0002.2.RUNX1	chr11	11657343	11657353	-	0.000	0.000	Merged-chr11-11657249-55
NR3238--MA0002.2.RUNX1	chr16	95994741	95994751	+	0.000	0.000	Merged-chr16-95994791-31
NR3509--MA0002.2.RUNX1	chr17	81045692	81045702	-	0.000	0.000	Merged-chr17-81045626-69
NR2590--MA0684.1.RUNX3	chr15	5108561	5108570	-	0.000	0.000	Merged-chr15-5108448-64
NR2861--MA0684.1.RUNX3	chr15	93438921	93438930	-	0.000	0.000	Merged-chr15-93438886-30
NR4935--MA0002.2.RUNX1	chr4	33072978	33072988	-	0.000	0.000	Merged-chr4-33073054-38
NR1495--MA0511.2.RUNX2	chr11	118731797	118731805	-	0.000	0.000	Merged-chr11-118731916-25
NR1396--MA0002.2.RUNX1	chr11	104582880	104582890	+	0.000	0.000	Merged-chr11-104582835-39
NR5090--MA0684.1.RUNX3	chr4	95778035	95778044	+	0.000	0.000	Merged-chr4-95778146-34
NR3747--MA0684.1.RUNX3	chr18	84851322	84851331	-	0.000	0.000	Merged-chr18-84851440-69
NR363--MA0002.2.RUNX1	chr1	159812926	159812936	+	0.000	0.000	Merged-chr1-159812982-41
NR634--MA0002.2.RUNX1	chr10	34118005	34118015	+	0.000	0.000	Merged-chr10-34117997-36
NR905--MA0002.2.RUNX1	chr10	111446509	111446519	+	0.000	0.000	Merged-chr10-111446386-39
NR6976--MA0002.2.RUNX1	chr8	81702250	81702260	-	0.000	0.000	Merged-chr8-81702288-38
NR5679--MA0684.1.RUNX3	chr5	115516845	115516854	+	0.000	0.000	Merged-chr5-115516638-85
NR3333--MA0684.1.RUNX3	chr17	26503464	26503473	+	0.000	0.000	Merged-chr17-26503617-1
NR3999--MA0684.1.RUNX3	chr2	9748577	9748586	+	0.000	0.000	Merged-chr2-9748530-32
NR3185--MA0002.2.RUNX1	chr16	89938570	89938580	-	0.000	0.000	Merged-chr16-89938532-48
NR36--MA0511.2.RUNX2	chr1	36025101	36025109	-	0.000	0.000	Merged-chr1-36025179-31
NR7709--MA0511.2.RUNX2	chrX	159769214	159769222	-	0.000	0.000	Merged-chrX-159769214-33
NR5758--MA0511.2.RUNX2	chr5	135956485	135956493	+	0.000	0.000	Merged-chr5-135956392-16
NR5388--MA0002.2.RUNX1	chr5	21412291	21412301	+	0.000	0.000	Merged-chr5-21412205-6
NR5659--MA0002.2.RUNX1	chr5	113563077	113563087	-	0.000	0.000	Merged-chr5-113563043-9
NR4904--MA0511.2.RUNX2	chr4	11077683	11077691	+	0.000	0.000	Merged-chr4-11077783-17
NR538--MA0002.2.RUNX1	chr10	4347035	4347045	+	0.000	0.000	Merged-chr10-4346976-29
NR5344--MA0511.2.RUNX2	chr4	152116071	152116079	+	0.000	0.000	Merged-chr4-152116111-49
NR809--MA0002.2.RUNX1	chr10	88346741	88346751	+	0.000	0.000	Merged-chr10-88346697-18
NR4534--MA0002.2.RUNX1	chr3	30952516	30952526	-	0.000	0.000	Merged-chr3-30952502-53
NR4805--MA0002.2.RUNX1	chr3	132791318	132791328	-	0.000	0.000	Merged-chr3-132791387-40
NR6942--MA0002.2.RUNX1	chr8	68112509	68112519	+	0.000	0.000	Merged-chr8-68112424-37
NR7054--MA0684.1.RUNX3	chr8	115771174	115771183	+	0.000	0.000	Merged-chr8-115771261-45
NR1094--MA0511.2.RUNX2	chr11	46421457	46421465	-	0.000	0.000	Merged-chr11-46421538-60
NR5645--MA0684.1.RUNX3	chr5	111125152	111125161	+	0.000	0.000	Merged-chr5-111125031-44
NR7177--MA0002.2.RUNX1	chr9	21237647	21237657	-	0.000	0.000	Merged-chr9-21237618-31
NR2711--MA0002.2.RUNX1	chr15	50697988	50697998	-	0.000	0.000	Merged-chr15-50698255-117
NR2506--MA0002.2.RUNX1	chr14	78914392	78914402	+	0.000	0.000	Merged-chr14-78914359-46
NR998--MA0511.2.RUNX2	chr11	4418483	4418491	-	0.000	0.000	Merged-chr11-4418419-5
NR1000--MA0684.1.RUNX3	chr11	4418482	4418491	-	0.000	0.000	Merged-chr11-4418419-5
NR2221--MA0684.1.RUNX3	chr13	108390807	108390816	-	0.000	0.000	Merged-chr13-108390764-33
NR1474--MA0511.2.RUNX2	chr11	116534322	116534330	-	0.000	0.000	Merged-chr11-116534371-20
NR2344--MA0002.2.RUNX1	chr14	32716930	32716940	-	0.000	0.000	Merged-chr14-32716978-71
NR485--MA0002.2.RUNX1	chr1	184534536	184534546	+	0.000	0.000	Merged-chr1-184534660-49
NR6161--MA0002.2.RUNX1	chr6	121226241	121226251	-	0.000	0.000	Merged-chr6-121226378-36
NR4900--MA0684.1.RUNX3	chr4	10770174	10770183	+	0.000	0.000	Merged-chr4-10770192-53
NR5628--MA0511.2.RUNX2	chr5	107525198	107525206	-	0.000	0.000	Merged-chr5-107525104-2
NR4481--MA0002.2.RUNX1	chr2	170322320	170322330	-	0.000	0.000	Merged-chr2-170322190-22
NR4752--MA0002.2.RUNX1	chr3	115692546	115692556	-	0.000	0.000	Merged-chr3-115692552-34
NR712--MA0511.2.RUNX2	chr10	71226073	71226081	-	0.000	0.000	Merged-chr10-71226142-30
NR4547--MA0002.2.RUNX1	chr3	35732618	35732628	+	0.000	0.000	Merged-chr3-35732533-43
NR2867--MA0002.2.RUNX1	chr15	93913639	93913649	-	0.000	0.000	Merged-chr15-93913565-49
NR5529--MA0002.2.RUNX1	chr5	76183944	76183954	+	0.000	0.000	Merged-chr5-76183772-3
NR1299--MA0684.1.RUNX3	chr11	86369834	86369843	-	0.000	0.000	Merged-chr11-86369884-20
NR3578--MA0002.2.RUNX1	chr18	14774072	14774082	-	0.000	0.000	Merged-chr18-14774041-14
NR2996--MA0684.1.RUNX3	chr16	23272291	23272300	+	0.000	0.000	Merged-chr16-23272438-10
NR2601--MA0684.1.RUNX3	chr15	7217228	7217237	+	0.000	0.000	Merged-chr15-7217140-25
NR6640--MA0511.2.RUNX2	chr7	110796770	110796778	-	0.000	0.000	Merged-chr7-110796753-46
NR1649--MA0511.2.RUNX2	chr12	79832732	79832740	+	0.000	0.000	Merged-chr12-79832817-8
NR865--MA0002.2.RUNX1	chr10	96871722	96871732	+	0.000	0.000	Merged-chr10-96871794-33
NR5195--MA0511.2.RUNX2	chr4	122872167	122872175	+	0.000	0.000	Merged-chr4-122872187-66
NR5515--MA0684.1.RUNX3	chr5	73152454	73152463	-	0.000	0.000	Merged-chr5-73152389-40
NR451--MA0002.2.RUNX1	chr1	178594234	178594244	+	0.000	0.000	Merged-chr1-178594136-3
NR6859--MA0002.2.RUNX1	chr8	14012787	14012797	+	0.000	0.000	Merged-chr8-14012674-53
NR202--MA0511.2.RUNX2	chr1	89108780	89108788	-	0.000	0.000	Merged-chr1-89108793-22
NR2628--MA0002.2.RUNX1	chr15	25828624	25828634	+	0.000	0.000	Merged-chr15-25828667-44
NR974--MA0002.2.RUNX1	chr10	127586349	127586359	+	0.000	0.000	Merged-chr10-127586318-36
NR769--MA0002.2.RUNX1	chr10	80682118	80682128	+	0.000	0.000	Merged-chr10-80682185-27
NR6650--MA0002.2.RUNX1	chr7	112917843	112917853	-	0.000	0.000	Merged-chr7-112917742-2,Merged-chr7-112918016-3
NR4494--MA0002.2.RUNX1	chr2	174069772	174069782	+	0.000	0.000	Merged-chr2-174069813-20
NR5082--MA0684.1.RUNX3	chr4	89550724	89550733	-	0.000	0.000	Merged-chr4-89550701-62
NR1073--MA0511.2.RUNX2	chr11	34064232	34064240	-	0.000	0.000	Merged-chr11-34064073-70
NR7156--MA0002.2.RUNX1	chr9	7830106	7830116	+	0.000	0.000	Merged-chr9-7830026-47
NR5419--MA0684.1.RUNX3	chr5	31576746	31576755	-	0.000	0.000	Merged-chr5-31576784-60
NR1788--MA0684.1.RUNX3	chr12	108634216	108634225	+	0.000	0.000	Merged-chr12-108634224-17
NR6845--MA0684.1.RUNX3	chr8	9811411	9811420	+	0.000	0.000	Merged-chr8-9811294-16
NR977--MA0511.2.RUNX2	chr10	128902561	128902569	-	0.000	0.000	Merged-chr10-128902610-18
NR1596--MA0511.2.RUNX2	chr12	41331185	41331193	-	0.000	0.000	Merged-chr12-41331287-30
NR7364--MA0511.2.RUNX2	chr9	75246459	75246467	-	0.000	0.000	Merged-chr9-75246433-36
NR3177--MA0002.2.RUNX1	chr16	87723536	87723546	-	0.000	0.000	Merged-chr16-87723708-27
NR6554--MA0002.2.RUNX1	chr7	92087614	92087624	+	0.000	0.000	Merged-chr7-92087702-17
NR563--MA0511.2.RUNX2	chr10	12981129	12981137	-	0.000	0.000	Merged-chr10-12981234-40
NR2323--MA0002.2.RUNX1	chr14	27376280	27376290	-	0.000	0.000	Merged-chr14-27376322-41
NR1248--MA0511.2.RUNX2	chr11	79530515	79530523	+	0.000	0.000	Merged-chr11-79530593-60
NR612--MA0684.1.RUNX3	chr10	22296027	22296036	+	0.000	0.000	Merged-chr10-22296009-12
NR6683--MA0684.1.RUNX3	chr7	119836182	119836191	-	0.000	0.000	Merged-chr7-119836348-71
NR735--MA0002.2.RUNX1	chr10	76802235	76802245	+	0.000	0.000	Merged-chr10-76802342-40
NR5336--MA0511.2.RUNX2	chr4	150808645	150808653	-	0.000	0.000	Merged-chr4-150808794-106
NR7394--MA0684.1.RUNX3	chr9	82961607	82961616	-	0.000	0.000	Merged-chr9-82961653-22
NR2452--MA0684.1.RUNX3	chr14	69979174	69979183	-	0.000	0.000	Merged-chr14-69979172-46
NR2780--MA0002.2.RUNX1	chr15	73150952	73150962	-	0.000	0.000	Merged-chr15-73151082-33
NR864--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR1006--MA0002.2.RUNX1	chr11	5541337	5541347	-	0.000	0.000	Merged-chr11-5541384-26
NR4926--MA0684.1.RUNX3	chr4	24569311	24569320	-	0.000	0.000	Merged-chr4-24569297-30
NR3308--MA0511.2.RUNX2	chr17	17910169	17910177	-	0.000	0.000	Merged-chr17-17910232-50
NR7125--MA0511.2.RUNX2	chr8	127178775	127178783	-	0.000	0.000	Merged-chr8-127178768-26
NR1406--MA0684.1.RUNX3	chr11	107668372	107668381	-	0.000	0.000	Merged-chr11-107668374-46
NR639--MA0002.2.RUNX1	chr10	39479619	39479629	-	0.000	0.000	Merged-chr10-39479564-73
NR4364--MA0002.2.RUNX1	chr2	143063121	143063131	+	0.000	0.000	Merged-chr2-143063164-73
NR3289--MA0511.2.RUNX2	chr17	8206815	8206823	-	0.000	0.000	Merged-chr17-8206780-14
NR4635--MA0002.2.RUNX1	chr3	84022995	84023005	-	0.000	0.000	Merged-chr3-84022944-34
NR2955--MA0002.2.RUNX1	chr16	8655804	8655814	+	0.000	0.000	Merged-chr16-8655850-21
NR6920--MA0684.1.RUNX3	chr8	46617298	46617307	+	0.000	0.000	Merged-chr8-46617433-87
NR7377--MA0511.2.RUNX2	chr9	78593272	78593280	+	0.000	0.000	Merged-chr9-78593326-11
NR5031--MA0511.2.RUNX2	chr4	70307384	70307392	+	0.000	0.000	Merged-chr4-70307334-49
NR830--MA0684.1.RUNX3	chr10	92791359	92791368	-	0.000	0.000	Merged-chr10-92791286-37
NR354--MA0684.1.RUNX3	chr1	155973634	155973643	+	0.000	0.000	Merged-chr1-155973452-104
NR2607--MA0002.2.RUNX1	chr15	9574951	9574961	+	0.000	0.000	Merged-chr15-9575046-48
NR625--MA0684.1.RUNX3	chr10	26879361	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR1244--MA0684.1.RUNX3	chr11	79076641	79076650	+	0.000	0.000	Merged-chr11-79076715-52
NR7234--MA0511.2.RUNX2	chr9	44515670	44515678	+	0.000	0.000	Merged-chr9-44515753-69
NR477--MA0002.2.RUNX1	chr1	181299305	181299315	+	0.000	0.000	Merged-chr1-181299360-30
NR5349--MA0511.2.RUNX2	chr4	154936711	154936719	+	0.000	0.000	Merged-chr4-154936813-27
NR3003--MA0511.2.RUNX2	chr16	25426504	25426512	-	0.000	0.000	Merged-chr16-25426499-60
NR5061--MA0684.1.RUNX3	chr4	88003302	88003311	+	0.000	0.000	Merged-chr4-88003423-46
NR2588--MA0002.2.RUNX1	chr15	5108552	5108562	+	0.000	0.000	Merged-chr15-5108448-64
NR84--MA0511.2.RUNX2	chr1	53774180	53774188	+	0.000	0.000	Merged-chr1-53774073-61
NR3299--MA0002.2.RUNX1	chr17	12691747	12691757	+	0.000	0.000	Merged-chr17-12692013-52
NR2544--MA0511.2.RUNX2	chr14	115017783	115017791	-	0.000	0.000	Merged-chr14-115017884-47
NR6676--MA0002.2.RUNX1	chr7	117559220	117559230	+	0.000	0.000	Merged-chr7-117559166-31
NR4601--MA0002.2.RUNX1	chr3	59206214	59206224	+	0.000	0.000	Merged-chr3-59206190-21
NR3033--MA0684.1.RUNX3	chr16	32520609	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR1148--MA0684.1.RUNX3	chr11	59384839	59384848	-	0.000	0.000	Merged-chr11-59384734-17
NR7409--MA0511.2.RUNX2	chr9	86085941	86085949	-	0.000	0.000	Merged-chr9-86085854-2
NR6533--MA0002.2.RUNX1	chr7	83742754	83742764	-	0.000	0.000	Merged-chr7-83742815-34
NR4853--MA0002.2.RUNX1	chr3	145538030	145538040	-	0.000	0.000	Merged-chr3-145538069-30
NR4377--MA0002.2.RUNX1	chr2	148689696	148689706	+	0.000	0.000	Merged-chr2-148689712-32
NR1227--MA0511.2.RUNX2	chr11	77519248	77519256	-	0.000	0.000	Merged-chr11-77519189-54
NR172--MA0002.2.RUNX1	chr1	82819631	82819641	-	0.000	0.000	Merged-chr1-82819589-51
NR7595--MA0511.2.RUNX2	chr9	123818115	123818123	+	0.000	0.000	Merged-chr9-123818061-5
NR2283--MA0002.2.RUNX1	chr14	7913994	7914004	+	0.000	0.000	Merged-chr14-7914040-29
NR5931--MA0002.2.RUNX1	chr6	41141082	41141092	+	0.000	0.000	Merged-chr6-41141136-19
NR7247--MA0511.2.RUNX2	chr9	51402045	51402053	-	0.000	0.000	Merged-chr9-51401998-48
NR6708--MA0002.2.RUNX1	chr7	125593274	125593284	+	0.000	0.000	Merged-chr7-125593204-10
NR4486--MA0002.2.RUNX1	chr2	172477777	172477787	-	0.000	0.000	Merged-chr2-172477901-35
NR2140--MA0002.2.RUNX1	chr13	94154624	94154634	+	0.000	0.000	Merged-chr13-94154628-40
