#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR46224--MA1107.1.KLF9	chr5	20702173	20702185	+	0.000	0.000	Merged-chr5-20702197-120
NR12271--MA0740.1.KLF14	chr11	117963588	117963601	-	0.000	0.000	Merged-chr11-117963575-48
NR58319--MA0599.1.KLF5	chr7	121734411	121734420	-	0.000	0.000	Merged-chr7-121734454-58
NR64021--MA0599.1.KLF5	chr9	55938130	55938139	-	0.000	0.000	Merged-chr9-55938219-68
NR56365--MA0741.1.KLF16	chr7	49246034	49246044	+	0.000	0.000	Merged-chr7-49246156-57
NR42676--MA0599.1.KLF5	chr4	59805793	59805802	+	0.000	0.000	Merged-chr4-59805793-13
NR18541--MA1107.1.KLF9	chr14	44977536	44977548	+	0.000	0.000	Merged-chr14-44977527-23
NR28656--MA0039.3.KLF4	chr18	35726950	35726960	-	0.000	0.000	Merged-chr18-35726871-27
NR20864--MA0740.1.KLF14	chr15	31601919	31601932	-	0.000	0.000	Merged-chr15-31601857-105
NR54975--MA0493.1.Klf1	chr7	6286398	6286408	-	0.000	0.000	Merged-chr7-6286404-52
NR18071--MA0741.1.KLF16	chr14	21500529	21500539	-	0.000	0.000	Merged-chr14-21500685-108
NR6484--MA0493.1.Klf1	chr10	75859295	75859305	+	0.000	0.000	Merged-chr10-75859232-1
NR39324--MA0039.3.KLF4	chr3	96501570	96501580	-	0.000	0.000	Merged-chr3-96501707-37
NR59471--MA0741.1.KLF16	chr8	4239050	4239060	-	0.000	0.000	Merged-chr8-4238967-110
NR6603--MA0741.1.KLF16	chr10	77978498	77978508	-	0.000	0.000	Merged-chr10-77978614-55
NR5805--MA0039.3.KLF4	chr10	54118058	54118068	-	0.000	0.000	Merged-chr10-54118025-47
NR62167--MA1107.1.KLF9	chr8	115531466	115531478	+	0.000	0.000	Merged-chr8-115531430-21
NR67349--MA0741.1.KLF16	chrX	103695429	103695439	+	0.000	0.000	Merged-chrX-103695530-55
NR28371--MA0599.1.KLF5	chr18	23803963	23803972	-	0.000	0.000	Merged-chr18-23803965-77
NR8445--MA0599.1.KLF5	chr10	126901392	126901401	-	0.000	0.000	Merged-chr10-126901254-64
NR41899--MA0493.1.Klf1	chr4	35006576	35006586	-	0.000	0.000	Merged-chr4-35006607-36
NR59646--MA0599.1.KLF5	chr8	11635756	11635765	-	0.000	0.000	Merged-chr8-11635696-171
NR65398--MA0741.1.KLF16	chr9	99436526	99436536	+	0.000	0.000	Merged-chr9-99436614-46
NR4718--MA0741.1.KLF16	chr1	191990156	191990166	+	0.000	0.000	Merged-chr1-191990137-48
NR20758--MA0599.1.KLF5	chr15	27630742	27630751	-	0.000	0.000	Merged-chr15-27630655-61
NR55240--MA0741.1.KLF16	chr7	18910491	18910501	+	0.000	0.000	Merged-chr7-18910497-55
NR24113--MA0741.1.KLF16	chr16	49959187	49959197	+	0.000	0.000	Merged-chr16-49959222-29
NR16339--MA1107.1.KLF9	chr13	68582217	68582229	-	0.000	0.000	Merged-chr13-68582198-95
NR52487--MA0599.1.KLF5	chr6	87533114	87533123	+	0.000	0.000	Merged-chr6-87533114-52
NR22433--MA0741.1.KLF16	chr15	90224258	90224268	+	0.000	0.000	Merged-chr15-90224402-90
NR66700--MA0741.1.KLF16	chrX	7867502	7867512	+	0.000	0.000	Merged-chrX-7867527-15
NR38397--MA0599.1.KLF5	chr3	60589564	60589573	+	0.000	0.000	Merged-chr3-60589522-26
NR66224--MA0741.1.KLF16	chr9	115134878	115134888	+	0.000	0.000	Merged-chr9-115134877-14
NR23449--MA1107.1.KLF9	chr16	18452508	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR14914--MA0742.1.Klf12	chr12	116177089	116177103	+	0.000	0.000	Merged-chr12-116177118-24
NR25187--MA0740.1.KLF14	chr17	5190166	5190179	+	0.000	0.000	Merged-chr17-5190015-73
NR8806--MA0741.1.KLF16	chr11	4637691	4637701	-	0.000	0.000	Merged-chr11-4637853-53
NR19063--MA0493.1.Klf1	chr14	63227933	63227943	+	0.000	0.000	Merged-chr14-63227977-21
NR66522--MA1107.1.KLF9	chr9	121314942	121314954	-	0.000	0.000	Merged-chr9-121314876-15
NR44838--MA0599.1.KLF5	chr4	135493414	135493423	+	0.000	0.000	Merged-chr4-135493487-11
NR22396--MA0599.1.KLF5	chr15	89149708	89149717	-	0.000	0.000	Merged-chr15-89149704-89
NR46649--MA0740.1.KLF14	chr5	34573824	34573837	-	0.000	0.000	Merged-chr5-34573750-81
NR39785--MA0741.1.KLF16	chr3	108401912	108401922	+	0.000	0.000	Merged-chr3-108401897-42
NR47712--MA0741.1.KLF16	chr5	92083715	92083725	+	0.000	0.000	Merged-chr5-92083549-102
NR58340--MA1107.1.KLF9	chr7	122288964	122288976	-	0.000	0.000	Merged-chr7-122289082-6
NR63099--MA0741.1.KLF16	chr9	15306189	15306199	+	0.000	0.000	Merged-chr9-15306311-53
NR29817--MA0740.1.KLF14	chr18	75695346	75695359	+	0.000	0.000	Merged-chr18-75695286-58
NR12651--MA0740.1.KLF14	chr12	20815766	20815779	-	0.000	0.000	Merged-chr12-20815724-27
NR38660--MA0741.1.KLF16	chr3	75557051	75557061	-	0.000	0.000	Merged-chr3-75556873-176
NR38383--MA0493.1.Klf1	chr3	59120256	59120266	-	0.000	0.000	Merged-chr3-59120352-78
NR63236--MA0742.1.Klf12	chr9	21918284	21918298	-	0.000	0.000	Merged-chr9-21918186-50
NR600--MA0599.1.KLF5	chr1	43827867	43827876	+	0.000	0.000	Merged-chr1-43827662-129
NR10798--MA0741.1.KLF16	chr11	80154068	80154078	-	0.000	0.000	Merged-chr11-80154113-41
NR12213--MA0493.1.Klf1	chr11	117308124	117308134	-	0.000	0.000	Merged-chr11-117308232-42
NR37849--MA0599.1.KLF5	chr3	31094658	31094667	-	0.000	0.000	Merged-chr3-31094714-152
NR25315--MA0740.1.KLF14	chr17	7169947	7169960	-	0.000	0.000	Merged-chr17-7169938-73
NR60208--MA0599.1.KLF5	chr8	46470995	46471004	-	0.000	0.000	Merged-chr8-46471112-117
NR29676--MA0599.1.KLF5	chr18	70522409	70522418	+	0.000	0.000	Merged-chr18-70522488-53
NR41650--MA0657.1.KLF13	chr4	11694735	11694752	+	0.000	0.000	Merged-chr4-11694670-22
NR902--MA0742.1.Klf12	chr1	64737970	64737984	-	0.000	0.000	Merged-chr1-64737763-173
NR37973--MA1107.1.KLF9	chr3	37232883	37232895	-	0.000	0.000	Merged-chr3-37232872-35
NR32525--MA0599.1.KLF5	chr2	22744466	22744475	-	0.000	0.000	Merged-chr2-22744632-58
NR9535--MA0599.1.KLF5	chr11	49051307	49051316	+	0.000	0.000	Merged-chr11-49051380-85
NR26568--MA0741.1.KLF16	chr17	47505115	47505125	-	0.000	0.000	Merged-chr17-47504977-46
NR57300--MA0741.1.KLF16	chr7	97878025	97878035	-	0.000	0.000	Merged-chr7-97878127-12
NR57125--MA1107.1.KLF9	chr7	90476111	90476123	-	0.000	0.000	Merged-chr7-90476243-63
NR25092--MA0493.1.Klf1	chr16	96852494	96852504	+	0.000	0.000	Merged-chr16-96852506-10
NR53577--MA0599.1.KLF5	chr6	120364034	120364043	+	0.000	0.000	Merged-chr6-120364169-90
NR63281--MA0657.1.KLF13	chr9	22225618	22225635	+	0.000	0.000	Merged-chr9-22225682-83
NR31748--MA0493.1.Klf1	chr19	54115006	54115016	-	0.000	0.000	Merged-chr19-54115142-50
NR58461--MA1107.1.KLF9	chr7	126358053	126358065	-	0.000	0.000	Merged-chr7-126358118-48
NR57117--MA0742.1.Klf12	chr7	90476109	90476123	-	0.000	0.000	Merged-chr7-90476243-63
NR28684--MA0493.1.Klf1	chr18	35942353	35942363	-	0.000	0.000	Merged-chr18-35942527-59
NR5538--MA0741.1.KLF16	chr10	39732092	39732102	+	0.000	0.000	Merged-chr10-39732105-199
NR58011--MA0741.1.KLF16	chr7	115217064	115217074	-	0.000	0.000	Merged-chr7-115217038-43
NR65796--MA0599.1.KLF5	chr9	107612867	107612876	+	0.000	0.000	Merged-chr9-107612807-59
NR61991--MA0741.1.KLF16	chr8	109705421	109705431	-	0.000	0.000	Merged-chr8-109705428-77
NR622--MA0741.1.KLF16	chr1	46852860	46852870	+	0.000	0.000	Merged-chr1-46852788-5
NR38818--MA0599.1.KLF5	chr3	84228746	84228755	+	0.000	0.000	Merged-chr3-84228654-57
NR18550--MA1107.1.KLF9	chr14	45041464	45041476	+	0.000	0.000	Merged-chr14-45041159-62
NR11267--MA0599.1.KLF5	chr11	96777769	96777778	+	0.000	0.000	Merged-chr11-96777630-53
NR64226--MA1107.1.KLF9	chr9	63602550	63602562	-	0.000	0.000	Merged-chr9-63602538-63
NR8463--MA0599.1.KLF5	chr10	127060328	127060337	+	0.000	0.000	Merged-chr10-127060313-39
NR23556--MA0039.3.KLF4	chr16	23262266	23262276	+	0.000	0.000	Merged-chr16-23262371-32
NR10352--MA0740.1.KLF14	chr11	69948318	69948331	+	0.000	0.000	Merged-chr11-69948307-18
NR57120--MA0039.3.KLF4	chr7	90476111	90476121	-	0.000	0.000	Merged-chr7-90476243-63
NR48503--MA0493.1.Klf1	chr5	113164890	113164900	+	0.000	0.000	Merged-chr5-113165071-16
NR26196--MA0599.1.KLF5	chr17	34592173	34592182	+	0.000	0.000	Merged-chr17-34592254-25
NR16152--MA0741.1.KLF16	chr13	59557399	59557409	-	0.000	0.000	Merged-chr13-59557232-89
NR8105--MA0599.1.KLF5	chr10	117830947	117830956	-	0.000	0.000	Merged-chr10-117831011-28
NR32995--MA0599.1.KLF5	chr2	32775767	32775776	-	0.000	0.000	Merged-chr2-32775687-62
NR48423--MA0599.1.KLF5	chr5	112242505	112242514	+	0.000	0.000	Merged-chr5-112242517-49
NR712--MA0599.1.KLF5	chr1	54557701	54557710	+	0.000	0.000	Merged-chr1-54557682-75
NR30451--MA0039.3.KLF4	chr19	5489142	5489152	+	0.000	0.000	Merged-chr19-5489185-33
NR52090--MA0742.1.Klf12	chr6	70709559	70709573	+	0.000	0.000	Merged-chr6-70709572-48
NR54978--MA0742.1.Klf12	chr7	6286454	6286468	-	0.000	0.000	Merged-chr7-6286404-52
NR42885--MA0039.3.KLF4	chr4	74231609	74231619	+	0.000	0.000	Merged-chr4-74231471-71
NR14592--MA0657.1.KLF13	chr12	109437908	109437925	-	0.000	0.000	Merged-chr12-109438029-53
NR29553--MA0742.1.Klf12	chr18	67449334	67449348	-	0.000	0.000	Merged-chr18-67449102-80
NR2282--MA0599.1.KLF5	chr1	127322312	127322321	+	0.000	0.000	Merged-chr1-127322582-29
NR17644--MA0741.1.KLF16	chr13	114949266	114949276	+	0.000	0.000	Merged-chr13-114949183-17
NR66856--MA0741.1.KLF16	chrX	20950500	20950510	+	0.000	0.000	Merged-chrX-20950678-52
NR5198--MA0599.1.KLF5	chr10	19591920	19591929	+	0.000	0.000	Merged-chr10-19591977-65
NR6821--MA0741.1.KLF16	chr10	80569905	80569915	+	0.000	0.000	Merged-chr10-80569916-4
NR38835--MA0741.1.KLF16	chr3	84480456	84480466	-	0.000	0.000	Merged-chr3-84480339-69
NR28796--MA0493.1.Klf1	chr18	39490275	39490285	+	0.000	0.000	Merged-chr18-39490402-230
NR64305--MA0741.1.KLF16	chr9	65580442	65580452	-	0.000	0.000	Merged-chr9-65580482-138
NR16282--MA0599.1.KLF5	chr13	64370399	64370408	-	0.000	0.000	Merged-chr13-64370381-61
NR10719--MA0599.1.KLF5	chr11	78497814	78497823	+	0.000	0.000	Merged-chr11-78497802-56
NR58901--MA0599.1.KLF5	chr7	135537771	135537780	+	0.000	0.000	Merged-chr7-135537742-71
NR67162--MA0742.1.Klf12	chrX	73921971	73921985	-	0.000	0.000	Merged-chrX-73921958-51
NR7056--MA0741.1.KLF16	chr10	82053834	82053844	-	0.000	0.000	Merged-chr10-82053844-6
NR3466--MA0599.1.KLF5	chr1	159911224	159911233	+	0.000	0.000	Merged-chr1-159911218-36
NR67724--MA1107.1.KLF9	chrX	159199696	159199708	+	0.000	0.000	Merged-chrX-159199808-53
NR9991--MA0493.1.Klf1	chr11	59662464	59662474	+	0.000	0.000	Merged-chr11-59662530-59
NR11840--MA0599.1.KLF5	chr11	108975860	108975869	-	0.000	0.000	Merged-chr11-108975749-11
NR39026--MA0599.1.KLF5	chr3	89378533	89378542	+	0.000	0.000	Merged-chr3-89378543-26
NR3251--MA0599.1.KLF5	chr1	155158685	155158694	-	0.000	0.000	Merged-chr1-155158917-88
NR14758--MA0740.1.KLF14	chr12	112629098	112629111	-	0.000	0.000	Merged-chr12-112629266-49
NR16930--MA1107.1.KLF9	chr13	95063708	95063720	-	0.000	0.000	Merged-chr13-95063599-48
NR43366--MA0741.1.KLF16	chr4	101217267	101217277	-	0.000	0.000	Merged-chr4-101217167-64
NR15550--MA0741.1.KLF16	chr13	35741217	35741227	+	0.000	0.000	Merged-chr13-35741035-13
NR30493--MA0599.1.KLF5	chr19	5845851	5845860	+	0.000	0.000	Merged-chr19-5845664-115
NR64286--MA0741.1.KLF16	chr9	65551140	65551150	-	0.000	0.000	Merged-chr9-65551237-57
NR34923--MA1107.1.KLF9	chr2	112240497	112240509	+	0.000	0.000	Merged-chr2-112240570-1
NR35459--MA0599.1.KLF5	chr2	128412602	128412611	-	0.000	0.000	Merged-chr2-128412572-7
NR52720--MA0599.1.KLF5	chr6	91156787	91156796	+	0.000	0.000	Merged-chr6-91156791-33
NR29407--MA0493.1.Klf1	chr18	64489088	64489098	-	0.000	0.000	Merged-chr18-64488940-70
NR65894--MA0493.1.Klf1	chr9	108991855	108991865	-	0.000	0.000	Merged-chr9-108991792-53
NR18783--MA1107.1.KLF9	chr14	54158873	54158885	-	0.000	0.000	Merged-chr14-54158757-16
NR11355--MA0039.3.KLF4	chr11	97999428	97999438	+	0.000	0.000	Merged-chr11-97999442-46
NR24854--MA0741.1.KLF16	chr16	91688811	91688821	+	0.000	0.000	Merged-chr16-91688812-60
NR59429--MA0742.1.Klf12	chr8	3516573	3516587	-	0.000	0.000	Merged-chr8-3516431-100
NR59897--MA0599.1.KLF5	chr8	25017159	25017168	-	0.000	0.000	Merged-chr8-25017163-89
NR24822--MA0740.1.KLF14	chr16	91464988	91465001	-	0.000	0.000	Merged-chr16-91465021-54
NR2908--MA0741.1.KLF16	chr1	144004217	144004227	+	0.000	0.000	Merged-chr1-144004210-81
NR56286--MA1107.1.KLF9	chr7	46033672	46033684	-	0.000	0.000	Merged-chr7-46033779-50
NR60696--MA0599.1.KLF5	chr8	70476989	70476998	-	0.000	0.000	Merged-chr8-70476979-59
NR65241--MA0599.1.KLF5	chr9	94607631	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR30107--MA1107.1.KLF9	chr18	82868283	82868295	-	0.000	0.000	Merged-chr18-82868234-58
NR5619--MA0599.1.KLF5	chr10	42269337	42269346	-	0.000	0.000	Merged-chr10-42269495-58
NR41352--MA0039.3.KLF4	chr3	153944705	153944715	-	0.000	0.000	Merged-chr3-153944513-90
NR23001--MA0039.3.KLF4	chr16	3872306	3872316	+	0.000	0.000	Merged-chr16-3872425-54
NR48647--MA0599.1.KLF5	chr5	114824293	114824302	-	0.000	0.000	Merged-chr5-114824362-38
NR38349--MA0657.1.KLF13	chr3	57736256	57736273	+	0.000	0.000	Merged-chr3-57736067-78
NR21842--MA0039.3.KLF4	chr15	77406711	77406721	+	0.000	0.000	Merged-chr15-77406567-38
NR63387--MA1107.1.KLF9	chr9	30480756	30480768	-	0.000	0.000	Merged-chr9-30480669-44
NR67373--MA0740.1.KLF14	chrX	104857285	104857298	+	0.000	0.000	Merged-chrX-104857124-25
NR1926--MA0493.1.Klf1	chr1	106043646	106043656	+	0.000	0.000	Merged-chr1-106043665-23
NR22816--MA1107.1.KLF9	chr15	100687240	100687252	-	0.000	0.000	Merged-chr15-100687236-65
NR60462--MA1107.1.KLF9	chr8	61563023	61563035	-	0.000	0.000	Merged-chr8-61562873-18
NR9116--MA0741.1.KLF16	chr11	21174713	21174723	-	0.000	0.000	Merged-chr11-21174541-55
NR21096--MA0599.1.KLF5	chr15	43282783	43282792	+	0.000	0.000	Merged-chr15-43282649-75
NR59117--MA0740.1.KLF14	chr7	140049200	140049213	-	0.000	0.000	Merged-chr7-140049380-42
NR40613--MA0599.1.KLF5	chr3	135636498	135636507	+	0.000	0.000	Merged-chr3-135636443-43
NR49657--MA0741.1.KLF16	chr5	134932338	134932348	-	0.000	0.000	Merged-chr5-134932473-29
NR17014--MA0599.1.KLF5	chr13	98263108	98263117	-	0.000	0.000	Merged-chr13-98263093-64
NR50791--MA0599.1.KLF5	chr5	150262888	150262897	+	0.000	0.000	Merged-chr5-150262822-29
NR13875--MA0039.3.KLF4	chr12	84877012	84877022	+	0.000	0.000	Merged-chr12-84876943-28
NR55757--MA0599.1.KLF5	chr7	29307965	29307974	+	0.000	0.000	Merged-chr7-29307894-31
NR21978--MA0599.1.KLF5	chr15	80233832	80233841	+	0.000	0.000	Merged-chr15-80233973-50
NR40809--MA1107.1.KLF9	chr3	142493748	142493760	-	0.000	0.000	Merged-chr3-142493751-46
NR20202--MA1107.1.KLF9	chr14	118237020	118237032	-	0.000	0.000	Merged-chr14-118236913-57
NR33027--MA0039.3.KLF4	chr2	33543947	33543957	-	0.000	0.000	Merged-chr2-33543891-59
NR9919--MA0742.1.Klf12	chr11	58199547	58199561	+	0.000	0.000	Merged-chr11-58199630-58
NR64026--MA0599.1.KLF5	chr9	55938201	55938210	+	0.000	0.000	Merged-chr9-55938219-68
NR61191--MA0740.1.KLF14	chr8	83442676	83442689	-	0.000	0.000	Merged-chr8-83442554-54
NR53953--MA0741.1.KLF16	chr6	128143647	128143657	-	0.000	0.000	Merged-chr6-128143679-59
NR22826--MA0741.1.KLF16	chr15	100747292	100747302	+	0.000	0.000	Merged-chr15-100747446-44
NR61101--MA0599.1.KLF5	chr8	79060167	79060176	+	0.000	0.000	Merged-chr8-79060066-12
NR17610--MA0741.1.KLF16	chr13	113815956	113815966	-	0.000	0.000	Merged-chr13-113816059-33
NR63597--MA0039.3.KLF4	chr9	41105632	41105642	-	0.000	0.000	Merged-chr9-41105401-34
NR25785--MA0740.1.KLF14	chr17	25797178	25797191	-	0.000	0.000	Merged-chr17-25797064-37
NR62652--MA0599.1.KLF5	chr8	123949302	123949311	-	0.000	0.000	Merged-chr8-123949484-73
NR8657--MA0741.1.KLF16	chr10	128705042	128705052	+	0.000	0.000	Merged-chr10-128704934-88
NR33839--MA0599.1.KLF5	chr2	70922962	70922971	-	0.000	0.000	Merged-chr2-70922738-17
NR60539--MA0493.1.Klf1	chr8	64947148	64947158	-	0.000	0.000	Merged-chr8-64947122-116
NR59310--MA0493.1.Klf1	chr7	143666812	143666822	+	0.000	0.000	Merged-chr7-143666979-29
NR57475--MA0493.1.Klf1	chr7	101466458	101466468	-	0.000	0.000	Merged-chr7-101466620-78
NR44507--MA0599.1.KLF5	chr4	130573486	130573495	-	0.000	0.000	Merged-chr4-130573584-1
NR59450--MA0741.1.KLF16	chr8	3676411	3676421	+	0.000	0.000	Merged-chr8-3676543-77
NR67066--MA1107.1.KLF9	chrX	57189588	57189600	-	0.000	0.000	Merged-chrX-57189507-26
NR44846--MA1107.1.KLF9	chr4	135493519	135493531	-	0.000	0.000	Merged-chr4-135493487-11
NR39044--MA0599.1.KLF5	chr3	89730697	89730706	+	0.000	0.000	Merged-chr3-89730861-61
NR67328--MA0741.1.KLF16	chrX	103616955	103616965	-	0.000	0.000	Merged-chrX-103616839-86
NR28161--MA0599.1.KLF5	chr18	6136101	6136110	-	0.000	0.000	Merged-chr18-6136132-113
NR45843--MA0599.1.KLF5	chr4	155067019	155067028	+	0.000	0.000	Merged-chr4-155066874-90
NR42232--MA1107.1.KLF9	chr4	45530876	45530888	+	0.000	0.000	Merged-chr4-45530813-118
NR7905--MA1107.1.KLF9	chr10	111422875	111422887	+	0.000	0.000	Merged-chr10-111422684-38
NR37085--MA0741.1.KLF16	chr2	170324279	170324289	-	0.000	0.000	Merged-chr2-170324293-28
NR22722--MA1107.1.KLF9	chr15	99224537	99224549	-	0.000	0.000	Merged-chr15-99224455-41
NR54112--MA0599.1.KLF5	chr6	134148283	134148292	+	0.000	0.000	Merged-chr6-134148194-39
NR61302--MA0493.1.Klf1	chr8	84723194	84723204	+	0.000	0.000	Merged-chr8-84723225-62
NR58547--MA0741.1.KLF16	chr7	127144674	127144684	+	0.000	0.000	Merged-chr7-127144596-50
NR17126--MA0599.1.KLF5	chr13	100108005	100108014	-	0.000	0.000	Merged-chr13-100108112-61
NR4668--MA0599.1.KLF5	chr1	191063067	191063076	+	0.000	0.000	Merged-chr1-191062962-74
NR35262--MA0599.1.KLF5	chr2	122234711	122234720	+	0.000	0.000	Merged-chr2-122234725-76
NR51654--MA0741.1.KLF16	chr6	49367523	49367533	-	0.000	0.000	Merged-chr6-49367638-71
NR41375--MA1107.1.KLF9	chr3	154571895	154571907	+	0.000	0.000	Merged-chr3-154571852-1
NR38934--MA0493.1.Klf1	chr3	88336552	88336562	-	0.000	0.000	Merged-chr3-88336387-79
NR23024--MA1107.1.KLF9	chr16	4469938	4469950	+	0.000	0.000	Merged-chr16-4469915-27
NR35119--MA0599.1.KLF5	chr2	118926445	118926454	+	0.000	0.000	Merged-chr2-118926565-51
NR58364--MA0599.1.KLF5	chr7	123030776	123030785	-	0.000	0.000	Merged-chr7-123030929-30
NR35458--MA1107.1.KLF9	chr2	128407202	128407214	+	0.000	0.000	Merged-chr2-128407229-23
NR25335--MA0742.1.Klf12	chr17	7945650	7945664	-	0.000	0.000	Merged-chr17-7945790-77
NR52094--MA0741.1.KLF16	chr6	70709560	70709570	+	0.000	0.000	Merged-chr6-70709572-48
NR22186--MA0599.1.KLF5	chr15	84372976	84372985	-	0.000	0.000	Merged-chr15-84372915-18
NR26024--MA0741.1.KLF16	chr17	30363633	30363643	+	0.000	0.000	Merged-chr17-30363504-27
NR34551--MA0741.1.KLF16	chr2	94273529	94273539	-	0.000	0.000	Merged-chr2-94273480-55
NR67034--MA0657.1.KLF13	chrX	56346454	56346471	-	0.000	0.000	Merged-chrX-56346415-28
NR16688--MA0741.1.KLF16	chr13	83518396	83518406	+	0.000	0.000	Merged-chr13-83518348-35
NR56712--MA0493.1.Klf1	chr7	73479743	73479753	+	0.000	0.000	Merged-chr7-73479778-28
NR13344--MA0599.1.KLF5	chr12	65073974	65073983	+	0.000	0.000	Merged-chr12-65073889-59
NR24903--MA0599.1.KLF5	chr16	93711884	93711893	+	0.000	0.000	Merged-chr16-93711802-127
NR60687--MA0741.1.KLF16	chr8	70158511	70158521	+	0.000	0.000	Merged-chr8-70158595-38
NR7394--MA0657.1.KLF13	chr10	91083031	91083048	-	0.000	0.000	Merged-chr10-91082825-101
NR67446--MA0742.1.Klf12	chrX	123103455	123103469	+	0.000	0.000	Merged-chrX-123103543-67
NR41008--MA1107.1.KLF9	chr3	146063401	146063413	-	0.000	0.000	Merged-chr3-146063322-20
NR37997--MA0599.1.KLF5	chr3	37761159	37761168	-	0.000	0.000	Merged-chr3-37761034-43
NR31676--MA1107.1.KLF9	chr19	53312901	53312913	+	0.000	0.000	Merged-chr19-53313038-4
NR6018--MA0039.3.KLF4	chr10	62183187	62183197	-	0.000	0.000	Merged-chr10-62183262-38
NR45269--MA1107.1.KLF9	chr4	145254607	145254619	-	0.000	0.000	Merged-chr4-145254618-54
NR51729--MA0599.1.KLF5	chr6	51524531	51524540	-	0.000	0.000	Merged-chr6-51524468-76
NR43584--MA0741.1.KLF16	chr4	107923619	107923629	+	0.000	0.000	Merged-chr4-107923581-50
NR61762--MA0039.3.KLF4	chr8	104641765	104641775	-	0.000	0.000	Merged-chr8-104641787-70
NR15277--MA0493.1.Klf1	chr13	20184609	20184619	-	0.000	0.000	Merged-chr13-20184740-170
NR48765--MA0740.1.KLF14	chr5	117115938	117115951	+	0.000	0.000	Merged-chr5-117115821-87
NR51240--MA0741.1.KLF16	chr6	31563933	31563943	+	0.000	0.000	Merged-chr6-31563897-43
NR15292--MA0741.1.KLF16	chr13	21362897	21362907	-	0.000	0.000	Merged-chr13-21362890-33
NR65107--MA0599.1.KLF5	chr9	88858860	88858869	+	0.000	0.000	Merged-chr9-88858930-57
NR33648--MA0741.1.KLF16	chr2	61655437	61655447	+	0.000	0.000	Merged-chr2-61655630-19
NR54900--MA0599.1.KLF5	chr7	4651723	4651732	-	0.000	0.000	Merged-chr7-4651775-26
NR1331--MA0740.1.KLF14	chr1	82283347	82283360	+	0.000	0.000	Merged-chr1-82283308-57
