#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR33834--MA0599.1.KLF5	chr3	14611400	14611409	-	0.000	0.000	Merged-chr3-14611354-67
NR58649--MA1107.1.KLF9	chr9	120028147	120028159	-	0.000	0.000	Merged-chr9-120028024-20
NR49740--MA0741.1.KLF16	chr7	44548902	44548912	+	0.000	0.000	Merged-chr7-44548791-52
NR43633--MA0742.1.Klf12	chr5	122264567	122264581	-	0.000	0.000	Merged-chr5-122264410-49
NR39262--MA0741.1.KLF16	chr4	126862063	126862073	+	0.000	0.000	Merged-chr4-126861919-23
NR10713--MA1107.1.KLF9	chr11	114813030	114813042	+	0.000	0.000	Merged-chr11-114812922-18
NR34145--MA0599.1.KLF5	chr3	37978629	37978638	-	0.000	0.000	Merged-chr3-37978790-50
NR54551--MA0742.1.Klf12	chr8	105855084	105855098	-	0.000	0.000	Merged-chr8-105855087-69
NR17425--MA0493.1.Klf1	chr14	61599510	61599520	-	0.000	0.000	Merged-chr14-61599555-43
NR10826--MA0742.1.Klf12	chr11	116306793	116306807	-	0.000	0.000	Merged-chr11-116306675-50
NR11925--MA0599.1.KLF5	chr12	65074016	65074025	-	0.000	0.000	Merged-chr12-65073889-59
NR49806--MA0741.1.KLF16	chr7	45083178	45083188	-	0.000	0.000	Merged-chr7-45083107-80
NR4718--MA0741.1.KLF16	chr10	43901511	43901521	-	0.000	0.000	Merged-chr10-43901598-80
NR39328--MA0741.1.KLF16	chr4	128727561	128727571	+	0.000	0.000	Merged-chr4-128727871-94
NR49154--MA0493.1.Klf1	chr7	25686954	25686964	-	0.000	0.000	Merged-chr7-25687157-78
NR8230--MA0599.1.KLF5	chr11	51898828	51898837	-	0.000	0.000	Merged-chr11-51898870-27
NR42252--MA0657.1.KLF13	chr5	77095375	77095392	+	0.000	0.000	Merged-chr5-77095134-79
NR16425--MA0740.1.KLF14	chr14	19823819	19823832	-	0.000	0.000	Merged-chr14-19823845-56
NR9781--MA0599.1.KLF5	chr11	94521286	94521295	+	0.000	0.000	Merged-chr11-94521402-11
NR16052--MA0742.1.Klf12	chr13	114949265	114949279	+	0.000	0.000	Merged-chr13-114949183-17
NR47780--MA0493.1.Klf1	chr6	128962289	128962299	+	0.000	0.000	Merged-chr6-128962247-24
NR40962--MA0741.1.KLF16	chr5	9161760	9161770	+	0.000	0.000	Merged-chr5-9161716-98
NR37185--MA1107.1.KLF9	chr4	21814227	21814239	-	0.000	0.000	Merged-chr4-21814204-19
NR5126--MA0740.1.KLF14	chr10	67072076	67072089	+	0.000	0.000	Merged-chr10-67072073-40
NR30578--MA0599.1.KLF5	chr2	69712405	69712414	-	0.000	0.000	Merged-chr2-69712301-22
NR12227--MA0599.1.KLF5	chr12	80113161	80113170	-	0.000	0.000	Merged-chr12-80113137-75
NR7453--MA0493.1.Klf1	chr11	4123459	4123469	+	0.000	0.000	Merged-chr11-4123471-40
NR10546--MA0741.1.KLF16	chr11	109375507	109375517	-	0.000	0.000	Merged-chr11-109375589-56
NR21736--MA0599.1.KLF5	chr16	32099743	32099752	+	0.000	0.000	Merged-chr16-32099769-66
NR14607--MA1107.1.KLF9	chr13	58157609	58157621	-	0.000	0.000	Merged-chr13-58157645-3
NR54509--MA1107.1.KLF9	chr8	105170631	105170643	-	0.000	0.000	Merged-chr8-105170559-11
NR21521--MA0599.1.KLF5	chr16	20909143	20909152	-	0.000	0.000	Merged-chr16-20909231-43
NR32743--MA1107.1.KLF9	chr2	157119285	157119297	-	0.000	0.000	Merged-chr2-157119108-55
NR41739--MA0741.1.KLF16	chr5	53540270	53540280	-	0.000	0.000	Merged-chr5-53540253-35
NR38225--MA0742.1.Klf12	chr4	89311019	89311033	+	0.000	0.000	Merged-chr4-89310885-77
NR49121--MA0741.1.KLF16	chr7	25278964	25278974	+	0.000	0.000	Merged-chr7-25278932-64
NR39785--MA0741.1.KLF16	chr4	135198111	135198121	+	0.000	0.000	Merged-chr4-135197991-22
NR59518--MA0740.1.KLF14	chrX	99136007	99136020	-	0.000	0.000	Merged-chrX-99136067-62
NR21432--MA0740.1.KLF14	chr16	18348187	18348200	-	0.000	0.000	Merged-chr16-18348236-26
NR55845--MA1107.1.KLF9	chr9	27044028	27044040	-	0.000	0.000	Merged-chr9-27044000-29
NR11972--MA0741.1.KLF16	chr12	69724876	69724886	+	0.000	0.000	Merged-chr12-69724974-63
NR52354--MA0740.1.KLF14	chr7	141562455	141562468	-	0.000	0.000	Merged-chr7-141562329-80
NR5641--MA0599.1.KLF5	chr10	80039763	80039772	+	0.000	0.000	Merged-chr10-80039792-44
NR51057--MA0599.1.KLF5	chr7	105633582	105633591	-	0.000	0.000	Merged-chr7-105633562-65
NR14060--MA0740.1.KLF14	chr13	37857919	37857932	-	0.000	0.000	Merged-chr13-37857916-57
NR42147--MA0740.1.KLF14	chr5	73490930	73490943	-	0.000	0.000	Merged-chr5-73491046-72
NR59552--MA0599.1.KLF5	chrX	101254365	101254374	-	0.000	0.000	Merged-chrX-101254472-88
NR44604--MA1107.1.KLF9	chr5	140638197	140638209	-	0.000	0.000	Merged-chr5-140638213-26
NR58154--MA0741.1.KLF16	chr9	108662123	108662133	+	0.000	0.000	Merged-chr9-108662200-36
NR8992--MA0741.1.KLF16	chr11	70562941	70562951	+	0.000	0.000	Merged-chr11-70562826-54
NR37992--MA0599.1.KLF5	chr4	62480507	62480516	-	0.000	0.000	Merged-chr4-62480522-129
NR24790--MA0493.1.Klf1	chr17	64341648	64341658	+	0.000	0.000	Merged-chr17-64341532-1
NR10798--MA0741.1.KLF16	chr11	115974924	115974934	-	0.000	0.000	Merged-chr11-115974957-30
NR17242--MA0599.1.KLF5	chr14	55721941	55721950	+	0.000	0.000	Merged-chr14-55722058-57
NR20871--MA0742.1.Klf12	chr15	100640520	100640534	-	0.000	0.000	Merged-chr15-100640480-7
NR41325--MA0741.1.KLF16	chr5	30666887	30666897	-	0.000	0.000	Merged-chr5-30666768-54
NR10298--MA0599.1.KLF5	chr11	102556247	102556256	-	0.000	0.000	Merged-chr11-102556174-73
NR55707--MA0493.1.Klf1	chr9	21526102	21526112	-	0.000	0.000	Merged-chr9-21526182-42
NR10083--MA0599.1.KLF5	chr11	98786607	98786616	-	0.000	0.000	Merged-chr11-98786782-44
NR54660--MA0742.1.Klf12	chr8	108880262	108880276	-	0.000	0.000	Merged-chr8-108880293-5
NR40822--MA1107.1.KLF9	chr4	155654423	155654435	-	0.000	0.000	Merged-chr4-155654379-10
NR52917--MA0599.1.KLF5	chr8	27023839	27023848	-	0.000	0.000	Merged-chr8-27023676-72
NR49853--MA0599.1.KLF5	chr7	45510479	45510488	+	0.000	0.000	Merged-chr7-45510367-63
NR47693--MA0741.1.KLF16	chr6	127453588	127453598	-	0.000	0.000	Merged-chr6-127453686-51
NR41697--MA1107.1.KLF9	chr5	52115952	52115964	-	0.000	0.000	Merged-chr5-52116021-49
NR44826--MA0740.1.KLF14	chr5	144965205	144965218	-	0.000	0.000	Merged-chr5-144965112-15
NR21848--MA0599.1.KLF5	chr16	36541135	36541144	+	0.000	0.000	Merged-chr16-36541041-27
NR48399--MA0039.3.KLF4	chr6	147476396	147476406	+	0.000	0.000	Merged-chr6-147476293-99
NR42036--MA0741.1.KLF16	chr5	67847474	67847484	-	0.000	0.000	Merged-chr5-67847277-128
NR5166--MA0493.1.Klf1	chr10	67979419	67979429	+	0.000	0.000	Merged-chr10-67979614-53
NR52702--MA0599.1.KLF5	chr8	12756983	12756992	-	0.000	0.000	Merged-chr8-12757081-86
NR26056--MA1107.1.KLF9	chr18	35919724	35919736	-	0.000	0.000	Merged-chr18-35919613-150
NR22239--MA0493.1.Klf1	chr16	59567934	59567944	-	0.000	0.000	Merged-chr16-59568011-23
NR37757--MA0741.1.KLF16	chr4	47502655	47502665	+	0.000	0.000	Merged-chr4-47502756-26
NR37400--MA1107.1.KLF9	chr4	41098227	41098239	+	0.000	0.000	Merged-chr4-41098181-38
NR4417--MA0599.1.KLF5	chr10	24149440	24149449	-	0.000	0.000	Merged-chr10-24149317-57
NR29309--MA0599.1.KLF5	chr2	11777728	11777737	+	0.000	0.000	Merged-chr2-11777973-128
NR29301--MA0742.1.Klf12	chr2	11777700	11777714	-	0.000	0.000	Merged-chr2-11777973-128
NR18426--MA0599.1.KLF5	chr14	121100062	121100071	+	0.000	0.000	Merged-chr14-121100054-28
NR5833--MA0493.1.Klf1	chr10	81253308	81253318	-	0.000	0.000	Merged-chr10-81253220-18
NR58948--MA0741.1.KLF16	chrX	8892972	8892982	+	0.000	0.000	Merged-chrX-8892997-72
NR8373--MA0741.1.KLF16	chr11	55023099	55023109	-	0.000	0.000	Merged-chr11-55023207-51
NR13317--MA0599.1.KLF5	chr12	116048008	116048017	-	0.000	0.000	Merged-chr12-116048086-1
NR19832--MA0039.3.KLF4	chr15	77406711	77406721	+	0.000	0.000	Merged-chr15-77406567-38
NR43733--MA0741.1.KLF16	chr5	123508336	123508346	+	0.000	0.000	Merged-chr5-123508424-41
NR14733--MA0493.1.Klf1	chr13	64161706	64161716	+	0.000	0.000	Merged-chr13-64161873-63
NR10--MA0599.1.KLF5	chr1	6214614	6214623	+	0.000	0.000	Merged-chr1-6214817-88
NR45046--MA0599.1.KLF5	chr5	149229198	149229207	-	0.000	0.000	Merged-chr5-149229236-47
NR20846--MA0039.3.KLF4	chr15	100443774	100443784	+	0.000	0.000	Merged-chr15-100443625-43
NR24324--MA1107.1.KLF9	chr17	46253886	46253898	-	0.000	0.000	Merged-chr17-46253940-62
NR53004--MA0599.1.KLF5	chr8	34163502	34163511	-	0.000	0.000	Merged-chr8-34163505-53
NR40286--MA0599.1.KLF5	chr4	145305931	145305940	-	0.000	0.000	Merged-chr4-145306183-45
NR31998--MA1107.1.KLF9	chr2	129180409	129180421	+	0.000	0.000	Merged-chr2-129180345-59
NR8510--MA0742.1.Klf12	chr11	59787715	59787729	+	0.000	0.000	Merged-chr11-59787548-18
NR49230--MA0741.1.KLF16	chr7	27490797	27490807	-	0.000	0.000	Merged-chr7-27490978-55
NR18103--MA0741.1.KLF16	chr14	99046132	99046142	+	0.000	0.000	Merged-chr14-99046249-123
NR49896--MA0741.1.KLF16	chr7	45917011	45917021	-	0.000	0.000	Merged-chr7-45916816-45
NR49501--MA0741.1.KLF16	chr7	34272463	34272473	-	0.000	0.000	Merged-chr7-34272658-14
NR17424--MA0039.3.KLF4	chr14	61599508	61599518	-	0.000	0.000	Merged-chr14-61599555-43
NR18223--MA0657.1.KLF13	chr14	105232606	105232623	-	0.000	0.000	Merged-chr14-105232653-27
NR29868--MA0493.1.Klf1	chr2	30545167	30545177	+	0.000	0.000	Merged-chr2-30545189-38
NR18840--MA0742.1.Klf12	chr15	28159095	28159109	+	0.000	0.000	Merged-chr15-28159214-52
NR52903--MA0493.1.Klf1	chr8	26119243	26119253	+	0.000	0.000	Merged-chr8-26119308-99
NR10951--MA0493.1.Klf1	chr11	117781359	117781369	-	0.000	0.000	Merged-chr11-117781135-87
NR52632--MA0742.1.Klf12	chr8	9976318	9976332	+	0.000	0.000	Merged-chr8-9976302-44
NR20542--MA1107.1.KLF9	chr15	93974659	93974671	+	0.000	0.000	Merged-chr15-93974499-21
NR22794--MA0741.1.KLF16	chr16	93574640	93574650	-	0.000	0.000	Merged-chr16-93574695-56
NR24713--MA0740.1.KLF14	chr17	57275592	57275605	+	0.000	0.000	Merged-chr17-57275446-78
NR32976--MA1107.1.KLF9	chr2	164403067	164403079	-	0.000	0.000	Merged-chr2-164403168-19
NR19448--MA0740.1.KLF14	chr15	64312741	64312754	-	0.000	0.000	Merged-chr15-64312713-123
NR40008--MA0741.1.KLF16	chr4	138250405	138250415	-	0.000	0.000	Merged-chr4-138250390-66
NR50773--MA0599.1.KLF5	chr7	97842918	97842927	+	0.000	0.000	Merged-chr7-97843006-38
NR38396--MA1107.1.KLF9	chr4	101647528	101647540	-	0.000	0.000	Merged-chr4-101647647-98
NR16567--MA0039.3.KLF4	chr14	25505209	25505219	-	0.000	0.000	Merged-chr14-25505314-24
NR26505--MA0599.1.KLF5	chr18	60643569	60643578	+	0.000	0.000	Merged-chr18-60643731-20
NR8664--MA0493.1.Klf1	chr11	61855319	61855329	+	0.000	0.000	Merged-chr11-61855241-5
NR15961--MA1107.1.KLF9	chr13	113031866	113031878	-	0.000	0.000	Merged-chr13-113031920-44
NR17049--MA0657.1.KLF13	chr14	51884728	51884745	+	0.000	0.000	Merged-chr14-51884855-41
NR740--MA0742.1.Klf12	chr1	55087972	55087986	+	0.000	0.000	Merged-chr1-55087990-104
NR58573--MA1107.1.KLF9	chr9	118884689	118884701	-	0.000	0.000	Merged-chr9-118884641-26
NR54871--MA0740.1.KLF14	chr8	116645532	116645545	-	0.000	0.000	Merged-chr8-116645599-31
NR18355--MA0741.1.KLF16	chr14	119007574	119007584	+	0.000	0.000	Merged-chr14-119007466-85
NR13768--MA1107.1.KLF9	chr13	23621666	23621678	+	0.000	0.000	Merged-chr13-23621734-164
NR2469--MA1107.1.KLF9	chr1	155173594	155173606	-	0.000	0.000	Merged-chr1-155173464-79
NR18989--MA0740.1.KLF14	chr15	36792860	36792873	-	0.000	0.000	Merged-chr15-36792702-8
NR52147--MA0741.1.KLF16	chr7	139950391	139950401	+	0.000	0.000	Merged-chr7-139950577-147
NR9998--MA0657.1.KLF13	chr11	98000584	98000601	-	0.000	0.000	Merged-chr11-98000649-36
NR19874--MA0599.1.KLF5	chr15	78581707	78581716	-	0.000	0.000	Merged-chr15-78581743-66
NR7056--MA0741.1.KLF16	chr10	123076428	123076438	+	0.000	0.000	Merged-chr10-123076393-79
NR50196--MA0741.1.KLF16	chr7	68189868	68189878	+	0.000	0.000	Merged-chr7-68190151-33
NR44086--MA0742.1.Klf12	chr5	134393834	134393848	-	0.000	0.000	Merged-chr5-134393835-14
NR22723--MA0599.1.KLF5	chr16	91647765	91647774	-	0.000	0.000	Merged-chr16-91647943-8
NR21279--MA0493.1.Klf1	chr16	13668052	13668062	+	0.000	0.000	Merged-chr16-13668016-53
NR27388--MA0741.1.KLF16	chr18	88894346	88894356	-	0.000	0.000	Merged-chr18-88894083-95
NR45825--MA0599.1.KLF5	chr6	48676363	48676372	-	0.000	0.000	Merged-chr6-48676195-68
NR34942--MA0599.1.KLF5	chr3	90612767	90612776	+	0.000	0.000	Merged-chr3-90612816-50
NR32623--MA0493.1.Klf1	chr2	155050841	155050851	-	0.000	0.000	Merged-chr2-155050840-76
NR33488--MA0039.3.KLF4	chr2	174737508	174737518	-	0.000	0.000	Merged-chr2-174737593-6
NR12141--MA0740.1.KLF14	chr12	76324803	76324816	+	0.000	0.000	Merged-chr12-76324931-27
NR39007--MA1107.1.KLF9	chr4	120053608	120053620	-	0.000	0.000	Merged-chr4-120053646-59
NR27525--MA0742.1.Klf12	chr19	4269322	4269336	-	0.000	0.000	Merged-chr19-4269199-28
NR51146--MA0740.1.KLF14	chr7	109703659	109703672	+	0.000	0.000	Merged-chr7-109703745-52
NR3562--MA0742.1.Klf12	chr1	184266310	184266324	-	0.000	0.000	Merged-chr1-184266275-31
NR13763--MA0039.3.KLF4	chr13	23556213	23556223	-	0.000	0.000	Merged-chr13-23556170-26
NR1860--MA0741.1.KLF16	chr1	130549447	130549457	-	0.000	0.000	Merged-chr1-130549409-15
NR27049--MA0742.1.Klf12	chr18	77870168	77870182	-	0.000	0.000	Merged-chr18-77870219-23
NR19193--MA0493.1.Klf1	chr15	55090441	55090451	-	0.000	0.000	Merged-chr15-55090326-86
NR46803--MA0599.1.KLF5	chr6	97016140	97016149	+	0.000	0.000	Merged-chr6-97016281-52
NR13665--MA0741.1.KLF16	chr13	17993366	17993376	-	0.000	0.000	Merged-chr13-17993273-57
NR36660--MA0493.1.Klf1	chr3	146004980	146004990	-	0.000	0.000	Merged-chr3-146004832-23
NR29327--MA0599.1.KLF5	chr2	12924011	12924020	-	0.000	0.000	Merged-chr2-12924162-70
NR18444--MA0599.1.KLF5	chr14	121379269	121379278	+	0.000	0.000	Merged-chr14-121379142-144
NR12123--MA1107.1.KLF9	chr12	75836743	75836755	-	0.000	0.000	Merged-chr12-75836908-24
NR28898--MA0039.3.KLF4	chr19	56685738	56685748	-	0.000	0.000	Merged-chr19-56685748-31
NR34856--MA0741.1.KLF16	chr3	89338030	89338040	-	0.000	0.000	Merged-chr3-89337908-44
NR49871--MA0742.1.Klf12	chr7	45798747	45798761	-	0.000	0.000	Merged-chr7-45798925-65
NR50324--MA0741.1.KLF16	chr7	78583950	78583960	-	0.000	0.000	Merged-chr7-78583930-15
NR50312--MA0599.1.KLF5	chr7	76035074	76035083	+	0.000	0.000	Merged-chr7-76035036-15
NR29911--MA0741.1.KLF16	chr2	31152269	31152279	+	0.000	0.000	Merged-chr2-31152311-29
NR32510--MA0741.1.KLF16	chr2	152775473	152775483	-	0.000	0.000	Merged-chr2-152775622-43
NR37247--MA0741.1.KLF16	chr4	32615248	32615258	+	0.000	0.000	Merged-chr4-32615355-52
NR20874--MA0493.1.Klf1	chr15	100640524	100640534	-	0.000	0.000	Merged-chr15-100640480-7
NR29559--MA0740.1.KLF14	chr2	24949757	24949770	+	0.000	0.000	Merged-chr2-24949801-67
NR22032--MA0741.1.KLF16	chr16	45742982	45742992	-	0.000	0.000	Merged-chr16-45742884-57
NR53361--MA1107.1.KLF9	chr8	61283222	61283234	+	0.000	0.000	Merged-chr8-61283229-50
NR7126--MA1107.1.KLF9	chr10	126901390	126901402	-	0.000	0.000	Merged-chr10-126901254-64
NR50508--MA1107.1.KLF9	chr7	81549051	81549063	-	0.000	0.000	Merged-chr7-81548936-4
NR20794--MA0599.1.KLF5	chr15	99457840	99457849	+	0.000	0.000	Merged-chr15-99457871-64
NR37984--MA0742.1.Klf12	chr4	62408695	62408709	+	0.000	0.000	Merged-chr4-62408524-84
NR43223--MA0741.1.KLF16	chr5	114639602	114639612	-	0.000	0.000	Merged-chr5-114639574-38
NR5076--MA1107.1.KLF9	chr10	62984217	62984229	+	0.000	0.000	Merged-chr10-62984405-51
NR14513--MA0742.1.Klf12	chr13	55327834	55327848	+	0.000	0.000	Merged-chr13-55327829-51
NR56487--MA0741.1.KLF16	chr9	55938201	55938211	+	0.000	0.000	Merged-chr9-55938219-68
NR19422--MA0599.1.KLF5	chr15	64022431	64022440	-	0.000	0.000	Merged-chr15-64022394-57
NR38673--MA0741.1.KLF16	chr4	109666794	109666804	+	0.000	0.000	Merged-chr4-109666886-20
NR41577--MA0493.1.Klf1	chr5	38220478	38220488	-	0.000	0.000	Merged-chr5-38220337-90
NR53003--MA1107.1.KLF9	chr8	34108833	34108845	-	0.000	0.000	Merged-chr8-34108671-3
NR28942--MA0741.1.KLF16	chr19	57323540	57323550	+	0.000	0.000	Merged-chr19-57323471-9
NR52245--MA0493.1.Klf1	chr7	141092493	141092503	-	0.000	0.000	Merged-chr7-141092549-31
NR54980--MA0740.1.KLF14	chr8	119862243	119862256	+	0.000	0.000	Merged-chr8-119862277-49
NR41362--MA0493.1.Klf1	chr5	31251672	31251682	-	0.000	0.000	Merged-chr5-31251770-31
NR1365--MA0740.1.KLF14	chr1	89070209	89070222	+	0.000	0.000	Merged-chr1-89070221-114
NR18464--MA0741.1.KLF16	chr14	121731848	121731858	+	0.000	0.000	Merged-chr14-121731976-67
NR46080--MA0742.1.Klf12	chr6	56797682	56797696	+	0.000	0.000	Merged-chr6-56797626-121
NR53786--MA0039.3.KLF4	chr8	75071869	75071879	+	0.000	0.000	Merged-chr8-75071889-52
NR35445--MA0493.1.Klf1	chr3	103102606	103102616	-	0.000	0.000	Merged-chr3-103102606-96
NR49028--MA0039.3.KLF4	chr7	24446784	24446794	+	0.000	0.000	Merged-chr7-24446837-12
NR50871--MA0493.1.Klf1	chr7	100493312	100493322	+	0.000	0.000	Merged-chr7-100493381-84
NR14858--MA1107.1.KLF9	chr13	70637829	70637841	+	0.000	0.000	Merged-chr13-70637852-111
NR3559--MA1107.1.KLF9	chr1	184064446	184064458	+	0.000	0.000	Merged-chr1-184064517-33
NR49830--MA0740.1.KLF14	chr7	45211919	45211932	+	0.000	0.000	Merged-chr7-45211894-24
NR21772--MA0599.1.KLF5	chr16	33056435	33056444	-	0.000	0.000	Merged-chr16-33056487-79
NR16481--MA0740.1.KLF14	chr14	20794129	20794142	+	0.000	0.000	Merged-chr14-20794001-82
NR24688--MA0599.1.KLF5	chr17	57031690	57031699	-	0.000	0.000	Merged-chr17-57031784-94
NR47584--MA0599.1.KLF5	chr6	125161648	125161657	+	0.000	0.000	Merged-chr6-125161766-43
NR17559--MA1107.1.KLF9	chr14	66281026	66281038	+	0.000	0.000	Merged-chr14-66280950-46
NR38957--MA0599.1.KLF5	chr4	119232862	119232871	-	0.000	0.000	Merged-chr4-119232903-70
NR13590--MA0599.1.KLF5	chr13	12499360	12499369	-	0.000	0.000	Merged-chr13-12499306-22
NR32421--MA1107.1.KLF9	chr2	150904770	150904782	+	0.000	0.000	Merged-chr2-150904585-65
NR40280--MA0039.3.KLF4	chr4	145275006	145275016	+	0.000	0.000	Merged-chr4-145275096-39
NR56129--MA0039.3.KLF4	chr9	42423818	42423828	+	0.000	0.000	Merged-chr9-42423784-11
NR20875--MA0741.1.KLF16	chr15	100640523	100640533	-	0.000	0.000	Merged-chr15-100640480-7
NR11191--MA0599.1.KLF5	chr11	121421396	121421405	+	0.000	0.000	Merged-chr11-121421434-59
NR8663--MA0039.3.KLF4	chr11	61855321	61855331	+	0.000	0.000	Merged-chr11-61855241-5
NR906--MA0741.1.KLF16	chr1	66552617	66552627	-	0.000	0.000	Merged-chr1-66552771-47
NR5146--MA0742.1.Klf12	chr10	67607749	67607763	-	0.000	0.000	Merged-chr10-67607847-59
NR44640--MA1107.1.KLF9	chr5	140981730	140981742	-	0.000	0.000	Merged-chr5-140981610-38
NR58929--MA0740.1.KLF14	chrX	7899390	7899403	-	0.000	0.000	Merged-chrX-7899260-66
NR3564--MA0493.1.Klf1	chr1	184266314	184266324	-	0.000	0.000	Merged-chr1-184266275-31
NR22956--MA0599.1.KLF5	chr16	96208437	96208446	-	0.000	0.000	Merged-chr16-96208613-13
NR59310--MA0493.1.Klf1	chrX	59134862	59134872	+	0.000	0.000	Merged-chrX-59134766-110
NR30228--MA1107.1.KLF9	chr2	45109793	45109805	+	0.000	0.000	Merged-chr2-45109925-105
NR28891--MA0740.1.KLF14	chr19	56548474	56548487	-	0.000	0.000	Merged-chr19-56548507-123
NR41763--MA0740.1.KLF14	chr5	54111079	54111092	+	0.000	0.000	Merged-chr5-54110931-21
NR4631--MA0741.1.KLF16	chr10	40419921	40419931	-	0.000	0.000	Merged-chr10-40420105-24
NR46105--MA0740.1.KLF14	chr6	58596559	58596572	-	0.000	0.000	Merged-chr6-58596586-84
NR48349--MA0742.1.Klf12	chr6	145746696	145746710	+	0.000	0.000	Merged-chr6-145746721-78
NR56876--MA0742.1.Klf12	chr9	66834921	66834935	-	0.000	0.000	Merged-chr9-66834917-64
NR25451--MA0599.1.KLF5	chr17	86753568	86753577	-	0.000	0.000	Merged-chr17-86753860-145
NR4902--MA0741.1.KLF16	chr10	59951994	59952004	+	0.000	0.000	Merged-chr10-59952014-65
NR48768--MA0599.1.KLF5	chr7	16400264	16400273	+	0.000	0.000	Merged-chr7-16400156-149
NR37750--MA0493.1.Klf1	chr4	47353033	47353043	-	0.000	0.000	Merged-chr4-47353168-65
NR16707--MA0741.1.KLF16	chr14	30715686	30715696	-	0.000	0.000	Merged-chr14-30715878-105
NR44323--MA0742.1.Klf12	chr5	136244943	136244957	+	0.000	0.000	Merged-chr5-136244958-39
