#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR1265--MA0463.1.Bcl6	chr5	125408980	125408993	+	0.000	0.000	Merged-chr5-125409067-24
NR61--MA0731.1.BCL6B	chr1	106395688	106395704	+	0.000	0.000	Merged-chr1-106395596-30
NR1037--MA0463.1.Bcl6	chr3	129602473	129602486	-	0.000	0.000	Merged-chr3-129602465-51
NR248--MA0463.1.Bcl6	chr11	3931994	3932007	+	0.000	0.000	Merged-chr11-3931934-36
NR532--MA0731.1.BCL6B	chr14	76188255	76188271	+	0.000	0.000	Merged-chr14-76188312-28
NR154--MA0463.1.Bcl6	chr10	16869432	16869445	+	0.000	0.000	Merged-chr10-16869307-2
NR370--MA0731.1.BCL6B	chr12	71897436	71897452	+	0.000	0.000	Merged-chr12-71897525-19
NR1064--MA0463.1.Bcl6	chr3	149349527	149349540	-	0.000	0.000	Merged-chr3-149349511-34
NR1273--MA0731.1.BCL6B	chr5	138264029	138264045	-	0.000	0.000	Merged-chr5-138263904-55
NR1557--MA0731.1.BCL6B	chr8	109614729	109614745	-	0.000	0.000	Merged-chr8-109614638-43
NR1209--MA0731.1.BCL6B	chr5	53409706	53409722	+	0.000	0.000	Merged-chr5-53409868-39
NR32--MA0731.1.BCL6B	chr1	66279479	66279495	+	0.000	0.000	Merged-chr1-66279555-43
NR186--MA0463.1.Bcl6	chr10	75666785	75666798	-	0.000	0.000	Merged-chr10-75666667-21
NR853--MA0463.1.Bcl6	chr2	36049404	36049417	-	0.000	0.000	Merged-chr2-36049261-79
NR904--MA0731.1.BCL6B	chr2	116942583	116942599	+	0.000	0.000	Merged-chr2-116942591-14
NR885--MA0731.1.BCL6B	chr2	90528282	90528298	+	0.000	0.000	Merged-chr2-90528384-23
NR1199--MA0463.1.Bcl6	chr5	24416371	24416384	-	0.000	0.000	Merged-chr5-24416324-36
NR17--MA0463.1.Bcl6	chr1	40383107	40383120	+	0.000	0.000	Merged-chr1-40383046-56
NR728--MA0463.1.Bcl6	chr17	88042701	88042714	-	0.000	0.000	Merged-chr17-88042729-54
NR1414--MA0463.1.Bcl6	chr7	47113610	47113623	+	0.000	0.000	Merged-chr7-47113657-15
NR1536--MA0731.1.BCL6B	chr8	85060065	85060081	+	0.000	0.000	Merged-chr8-85060180-46
NR1526--MA0463.1.Bcl6	chr8	69832490	69832503	+	0.000	0.000	Merged-chr8-69832557-54
NR755--MA0731.1.BCL6B	chr18	60632960	60632976	-	0.000	0.000	Merged-chr18-60633052-25
NR1278--MA0731.1.BCL6B	chr5	143917669	143917685	+	0.000	0.000	Merged-chr5-143917664-24
NR1562--MA0463.1.Bcl6	chr8	115514789	115514802	-	0.000	0.000	Merged-chr8-115514618-39
NR773--MA0463.1.Bcl6	chr18	76222497	76222510	-	0.000	0.000	Merged-chr18-76222464-24
NR1674--MA0463.1.Bcl6	chr9	121277576	121277589	-	0.000	0.000	Merged-chr9-121277649-80
NR1316--MA0463.1.Bcl6	chr6	54816540	54816553	+	0.000	0.000	Merged-chr6-54816601-6
NR211--MA0731.1.BCL6B	chr10	99127159	99127175	-	0.000	0.000	Merged-chr10-99127099-1
NR1496--MA0731.1.BCL6B	chr7	139648277	139648293	+	0.000	0.000	Merged-chr7-139648313-24
NR1334--MA0463.1.Bcl6	chr6	97806942	97806955	+	0.000	0.000	Merged-chr6-97807026-80
NR545--MA0463.1.Bcl6	chr14	101477926	101477939	-	0.000	0.000	Merged-chr14-101478024-3
NR1366--MA0731.1.BCL6B	chr6	126552060	126552076	-	0.000	0.000	Merged-chr6-126552098-38
NR1352--MA0463.1.Bcl6	chr6	120836044	120836057	+	0.000	0.000	Merged-chr6-120836291-89
NR563--MA0463.1.Bcl6	chr15	12558395	12558408	-	0.000	0.000	Merged-chr15-12558296-9
NR1679--MA0463.1.Bcl6	chrX	19168733	19168746	-	0.000	0.000	Merged-chrX-19168735-42
NR94--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR1218--MA0463.1.Bcl6	chr5	73241460	73241473	+	0.000	0.000	Merged-chr5-73241580-37
NR447--MA0463.1.Bcl6	chr13	52078772	52078785	-	0.000	0.000	Merged-chr13-52078792-17
NR184--MA0731.1.BCL6B	chr10	75415244	75415260	+	0.000	0.000	Merged-chr10-75415162-28
NR353--MA0463.1.Bcl6	chr12	17717343	17717356	-	0.000	0.000	Merged-chr12-17717287-34
NR216--MA0731.1.BCL6B	chr10	105841471	105841487	+	0.000	0.000	Merged-chr10-105841335-60
NR371--MA0463.1.Bcl6	chr12	72085618	72085631	+	0.000	0.000	Merged-chr12-72085712-110
NR1478--MA0463.1.Bcl6	chr7	120754925	120754938	+	0.000	0.000	Merged-chr7-120754842-25
NR1467--MA0731.1.BCL6B	chr7	112400418	112400434	+	0.000	0.000	Merged-chr7-112400264-32
NR705--MA0731.1.BCL6B	chr17	53587497	53587513	-	0.000	0.000	Merged-chr17-53587589-70
NR810--MA0463.1.Bcl6	chr19	41031105	41031118	+	0.000	0.000	Merged-chr19-41031181-46
NR814--MA0731.1.BCL6B	chr19	46014671	46014687	+	0.000	0.000	Merged-chr19-46014734-21
NR795--MA0731.1.BCL6B	chr19	18766775	18766791	+	0.000	0.000	Merged-chr19-18766611-24
NR400--MA0731.1.BCL6B	chr12	104236110	104236126	-	0.000	0.000	Merged-chr12-104236095-61
NR98--MA0731.1.BCL6B	chr1	170993653	170993669	+	0.000	0.000	Merged-chr1-170993660-17
NR940--MA0463.1.Bcl6	chr2	151968009	151968022	-	0.000	0.000	Merged-chr2-151967993-15
NR490--MA0731.1.BCL6B	chr13	114845997	114846013	+	0.000	0.000	Merged-chr13-114845920-71
NR139--MA0463.1.Bcl6	chr1	191480275	191480288	-	0.000	0.000	Merged-chr1-191480137-17
NR175--MA0463.1.Bcl6	chr10	61068650	61068663	+	0.000	0.000	Merged-chr10-61068590-29
NR193--MA0463.1.Bcl6	chr10	82666634	82666647	+	0.000	0.000	Merged-chr10-82666640-30
NR520--MA0463.1.Bcl6	chr14	60634739	60634752	+	0.000	0.000	Merged-chr14-60634625-83
NR495--MA0731.1.BCL6B	chr14	14715997	14716013	-	0.000	0.000	Merged-chr14-14716073-16
NR753--MA0463.1.Bcl6	chr18	60632960	60632973	-	0.000	0.000	Merged-chr18-60633052-25
NR1211--MA0463.1.Bcl6	chr5	62821112	62821125	+	0.000	0.000	Merged-chr5-62821040-10
NR440--MA0463.1.Bcl6	chr13	34046548	34046561	+	0.000	0.000	Merged-chr13-34046570-24
NR1556--MA0463.1.Bcl6	chr8	109614732	109614745	+	0.000	0.000	Merged-chr8-109614638-43
NR1686--MA0463.1.Bcl6	chrX	73214350	73214363	+	0.000	0.000	Merged-chrX-73214374-69
NR519--MA0731.1.BCL6B	chr14	57910503	57910519	-	0.000	0.000	Merged-chr14-57910674-41
NR323--MA0731.1.BCL6B	chr11	102881279	102881295	-	0.000	0.000	Merged-chr11-102881162-74
NR669--MA0463.1.Bcl6	chr16	89938329	89938342	-	0.000	0.000	Merged-chr16-89938532-48
NR1109--MA0463.1.Bcl6	chr4	88550469	88550482	+	0.000	0.000	Merged-chr4-88550447-50
NR1588--MA0463.1.Bcl6	chr9	15004468	15004481	-	0.000	0.000	Merged-chr9-15004523-21
NR1670--MA0731.1.BCL6B	chr9	118099591	118099607	-	0.000	0.000	Merged-chr9-118099608-24
NR132--MA0463.1.Bcl6	chr1	189922365	189922378	-	0.000	0.000	Merged-chr1-189922190-68
NR920--MA0463.1.Bcl6	chr2	131145659	131145672	+	0.000	0.000	Merged-chr2-131145703-8
NR187--MA0731.1.BCL6B	chr10	75666785	75666801	+	0.000	0.000	Merged-chr10-75666667-21
NR729--MA0731.1.BCL6B	chr17	88209818	88209834	+	0.000	0.000	Merged-chr17-88209741-13
NR1301--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR137--MA0463.1.Bcl6	chr1	191288962	191288975	-	0.000	0.000	Merged-chr1-191288953-28
NR219--MA0731.1.BCL6B	chr10	110920255	110920271	-	0.000	0.000	Merged-chr10-110920143-70
NR822--MA0463.1.Bcl6	chr19	56756642	56756655	-	0.000	0.000	Merged-chr19-56756635-43
NR1047--MA0463.1.Bcl6	chr3	135604915	135604928	+	0.000	0.000	Merged-chr3-135604723-37
NR285--MA0463.1.Bcl6	chr11	61175326	61175339	+	0.000	0.000	Merged-chr11-61175090-72
NR1261--MA0731.1.BCL6B	chr5	122264605	122264621	+	0.000	0.000	Merged-chr5-122264410-49
NR397--MA0463.1.Bcl6	chr12	99557472	99557485	+	0.000	0.000	Merged-chr12-99557572-3
NR1607--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR1131--MA0731.1.BCL6B	chr4	117270472	117270488	+	0.000	0.000	Merged-chr4-117270488-26
NR630--MA0463.1.Bcl6	chr16	30181354	30181367	+	0.000	0.000	Merged-chr16-30181350-22
NR872--MA0463.1.Bcl6	chr2	76070716	76070729	-	0.000	0.000	Merged-chr2-76070778-23
NR18--MA0463.1.Bcl6	chr1	43538982	43538995	+	0.000	0.000	Merged-chr1-43538951-30
NR411--MA0463.1.Bcl6	chr12	113879142	113879155	-	0.000	0.000	Merged-chr12-113879117-17
NR1091--MA0731.1.BCL6B	chr4	46689552	46689568	+	0.000	0.000	Merged-chr4-46689596-22
NR961--MA0731.1.BCL6B	chr2	170184805	170184821	-	0.000	0.000	Merged-chr2-170184850-70
NR877--MA0463.1.Bcl6	chr2	78997507	78997520	-	0.000	0.000	Merged-chr2-78997509-22
NR792--MA0463.1.Bcl6	chr19	14437044	14437057	+	0.000	0.000	Merged-chr19-14437237-41
NR434--MA0463.1.Bcl6	chr13	23757203	23757216	+	0.000	0.000	Merged-chr13-23757090-56
NR1447--MA0463.1.Bcl6	chr7	96818558	96818571	-	0.000	0.000	Merged-chr7-96818578-56
NR452--MA0463.1.Bcl6	chr13	65070065	65070078	+	0.000	0.000	Merged-chr13-65070187-24
NR103--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR95--MA0463.1.Bcl6	chr1	165828544	165828557	-	0.000	0.000	Merged-chr1-165828679-59
NR1219--MA0463.1.Bcl6	chr5	74284690	74284703	+	0.000	0.000	Merged-chr5-74284749-3
NR582--MA0463.1.Bcl6	chr15	64186940	64186953	+	0.000	0.000	Merged-chr15-64186821-18
NR224--MA0463.1.Bcl6	chr10	117640118	117640131	+	0.000	0.000	Merged-chr10-117640177-35
NR1698--MA0463.1.Bcl6	chrX	159021548	159021561	+	0.000	0.000	Merged-chrX-159021727-36
NR1483--MA0463.1.Bcl6	chr7	130533444	130533457	-	0.000	0.000	Merged-chr7-130533557-34
NR791--MA0731.1.BCL6B	chr19	14305846	14305862	-	0.000	0.000	Merged-chr19-14305924-12
NR336--MA0463.1.Bcl6	chr11	109671896	109671909	+	0.000	0.000	Merged-chr11-109672054-52
NR1367--MA0463.1.Bcl6	chr6	127240322	127240335	+	0.000	0.000	Merged-chr6-127240470-92
NR1385--MA0463.1.Bcl6	chr6	143868291	143868304	+	0.000	0.000	Merged-chr6-143868417-58
NR1041--MA0731.1.BCL6B	chr3	132858979	132858995	+	0.000	0.000	Merged-chr3-132859011-26
NR596--MA0463.1.Bcl6	chr15	80930506	80930519	-	0.000	0.000	Merged-chr15-80930587-88
NR1139--MA0463.1.Bcl6	chr4	121628380	121628393	+	0.000	0.000	Merged-chr4-121628407-1
NR1600--MA0463.1.Bcl6	chr9	41105377	41105390	+	0.000	0.000	Merged-chr9-41105401-34
NR811--MA0463.1.Bcl6	chr19	44078437	44078450	+	0.000	0.000	Merged-chr19-44078434-18
NR256--MA0463.1.Bcl6	chr11	17051559	17051572	+	0.000	0.000	Merged-chr11-17051443-1
NR640--MA0731.1.BCL6B	chr16	43625010	43625026	-	0.000	0.000	Merged-chr16-43625129-31
NR1530--MA0731.1.BCL6B	chr8	78900034	78900050	-	0.000	0.000	Merged-chr8-78900089-29
NR1325--MA0731.1.BCL6B	chr6	67531536	67531552	-	0.000	0.000	Merged-chr6-67531589-83
