#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR351--MA0463.1.Bcl6	chr14	70781314	70781327	+	0.000	0.000	Merged-chr14-70781292-78
NR1008--MA0731.1.BCL6B	chr6	112856904	112856920	-	0.000	0.000	Merged-chr6-112856769-8
NR105--MA0463.1.Bcl6	chr10	28816361	28816374	+	0.000	0.000	Merged-chr10-28816240-37
NR1006--MA0463.1.Bcl6	chr6	108296160	108296173	-	0.000	0.000	Merged-chr6-108296153-11
NR338--MA0463.1.Bcl6	chr14	53134927	53134940	-	0.000	0.000	Merged-chr14-53134979-28
NR1024--MA0463.1.Bcl6	chr6	129233045	129233058	+	0.000	0.000	Merged-chr6-129233058-42
NR541--MA0731.1.BCL6B	chr17	87459657	87459673	+	0.000	0.000	Merged-chr17-87459671-41
NR356--MA0463.1.Bcl6	chr14	101949135	101949148	-	0.000	0.000	Merged-chr14-101949272-41
NR1257--MA0463.1.Bcl6	chr9	117896449	117896462	+	0.000	0.000	Merged-chr9-117896590-25
NR1042--MA0463.1.Bcl6	chr6	143868291	143868304	+	0.000	0.000	Merged-chr6-143868417-58
NR1173--MA0731.1.BCL6B	chr8	94969689	94969705	+	0.000	0.000	Merged-chr8-94969690-1
NR1060--MA0463.1.Bcl6	chr7	19797137	19797150	-	0.000	0.000	Merged-chr7-19797327-39
NR140--MA0731.1.BCL6B	chr10	91032634	91032650	+	0.000	0.000	Merged-chr10-91032614-23
NR411--MA0731.1.BCL6B	chr15	86051353	86051369	+	0.000	0.000	Merged-chr15-86051383-21
NR62--MA0731.1.BCL6B	chr1	155146077	155146093	+	0.000	0.000	Merged-chr1-155146186-71
NR701--MA0463.1.Bcl6	chr2	144527546	144527559	-	0.000	0.000	Merged-chr2-144527541-67
NR1190--MA0463.1.Bcl6	chr8	124266025	124266038	+	0.000	0.000	Merged-chr8-124265993-45
NR1056--MA0463.1.Bcl6	chr7	16783464	16783477	+	0.000	0.000	Merged-chr7-16783425-42
NR41--MA0731.1.BCL6B	chr1	106395688	106395704	+	0.000	0.000	Merged-chr1-106395596-30
NR817--MA0731.1.BCL6B	chr4	83315152	83315168	+	0.000	0.000	Merged-chr4-83315362-155
NR961--MA0463.1.Bcl6	chr5	146897063	146897076	+	0.000	0.000	Merged-chr5-146897155-34
NR403--MA0731.1.BCL6B	chr15	76870702	76870718	-	0.000	0.000	Merged-chr15-76870721-2
NR809--MA0463.1.Bcl6	chr4	43972343	43972356	-	0.000	0.000	Merged-chr4-43972345-49
NR1092--MA0463.1.Bcl6	chr7	80299688	80299701	-	0.000	0.000	Merged-chr7-80299755-32
NR939--MA0731.1.BCL6B	chr5	124050169	124050185	+	0.000	0.000	Merged-chr5-124050362-25
NR845--MA0463.1.Bcl6	chr4	135963678	135963691	+	0.000	0.000	Merged-chr4-135963723-59
NR196--MA0463.1.Bcl6	chr11	62185090	62185103	+	0.000	0.000	Merged-chr11-62185170-13
NR905--MA0731.1.BCL6B	chr5	92309895	92309911	-	0.000	0.000	Merged-chr5-92309921-57
NR523--MA0463.1.Bcl6	chr17	66077045	66077058	+	0.000	0.000	Merged-chr17-66076994-114
NR46--MA0731.1.BCL6B	chr1	120033229	120033245	+	0.000	0.000	Merged-chr1-120033205-45
NR420--MA0463.1.Bcl6	chr15	93917226	93917239	-	0.000	0.000	Merged-chr15-93917055-16
NR45--MA0463.1.Bcl6	chr1	120033229	120033242	-	0.000	0.000	Merged-chr1-120033205-45
NR690--MA0731.1.BCL6B	chr2	128325595	128325611	-	0.000	0.000	Merged-chr2-128325647-45
NR408--MA0731.1.BCL6B	chr15	80318088	80318104	+	0.000	0.000	Merged-chr15-80318050-7
NR246--MA0731.1.BCL6B	chr12	83632169	83632185	+	0.000	0.000	Merged-chr12-83632308-58
NR1136--MA0731.1.BCL6B	chr7	139125731	139125747	+	0.000	0.000	Merged-chr7-139125728-10
NR671--MA0463.1.Bcl6	chr2	91710715	91710728	-	0.000	0.000	Merged-chr2-91710716-76
NR519--MA0463.1.Bcl6	chr17	56269274	56269287	+	0.000	0.000	Merged-chr17-56269390-41
NR355--MA0731.1.BCL6B	chr14	79394637	79394653	+	0.000	0.000	Merged-chr14-79394771-21
NR425--MA0463.1.Bcl6	chr15	96285881	96285894	+	0.000	0.000	Merged-chr15-96285638-75
NR193--MA0731.1.BCL6B	chr11	57962660	57962676	+	0.000	0.000	Merged-chr11-57962717-47
NR321--MA0731.1.BCL6B	chr13	113556738	113556754	+	0.000	0.000	Merged-chr13-113556743-10
NR1258--MA0731.1.BCL6B	chr9	117896446	117896462	-	0.000	0.000	Merged-chr9-117896590-25
NR477--MA0731.1.BCL6B	chr16	87354483	87354499	+	0.000	0.000	Merged-chr16-87354313-51
NR1019--MA0731.1.BCL6B	chr6	125467491	125467507	-	0.000	0.000	Merged-chr6-125467519-12
NR327--MA0463.1.Bcl6	chr14	16256347	16256360	+	0.000	0.000	Merged-chr14-16256161-59
NR443--MA0731.1.BCL6B	chr16	31066921	31066937	-	0.000	0.000	Merged-chr16-31066889-60
NR300--MA0731.1.BCL6B	chr13	84374999	84375015	+	0.000	0.000	Merged-chr13-84375082-9
NR347--MA0731.1.BCL6B	chr14	63178060	63178076	-	0.000	0.000	Merged-chr14-63178024-55
NR345--MA0463.1.Bcl6	chr14	61788037	61788050	+	0.000	0.000	Merged-chr14-61788056-47
NR1246--MA0463.1.Bcl6	chr9	102577622	102577635	+	0.000	0.000	Merged-chr9-102577518-37
NR1143--MA0463.1.Bcl6	chr7	144560768	144560781	+	0.000	0.000	Merged-chr7-144560836-20
NR1264--MA0463.1.Bcl6	chrX	7657334	7657347	+	0.000	0.000	Merged-chrX-7657381-29
NR1018--MA0463.1.Bcl6	chr6	125467494	125467507	+	0.000	0.000	Merged-chr6-125467519-12
NR945--MA0731.1.BCL6B	chr5	130036548	130036564	+	0.000	0.000	Merged-chr5-130036542-21
NR493--MA0463.1.Bcl6	chr17	29638092	29638105	-	0.000	0.000	Merged-chr17-29638161-9
NR1166--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR653--MA0731.1.BCL6B	chr2	60204337	60204353	+	0.000	0.000	Merged-chr2-60204421-25
NR1278--MA0463.1.Bcl6	chrX	151521073	151521086	-	0.000	0.000	Merged-chrX-151521261-1
NR722--MA0463.1.Bcl6	chr3	37753353	37753366	-	0.000	0.000	Merged-chr3-37753406-27
NR299--MA0731.1.BCL6B	chr13	76018756	76018772	+	0.000	0.000	Merged-chr13-76018576-95
NR427--MA0731.1.BCL6B	chr15	98918169	98918185	-	0.000	0.000	Merged-chr15-98918078-57
NR852--MA0463.1.Bcl6	chr4	140723989	140724002	-	0.000	0.000	Merged-chr4-140723991-19
NR1059--MA0731.1.BCL6B	chr7	19157672	19157688	+	0.000	0.000	Merged-chr7-19157659-48
NR25--MA0463.1.Bcl6	chr1	74398219	74398232	-	0.000	0.000	Merged-chr1-74398237-10
NR991--MA0463.1.Bcl6	chr6	54069114	54069127	+	0.000	0.000	Merged-chr6-54069236-28
NR745--MA0463.1.Bcl6	chr3	103374143	103374156	+	0.000	0.000	Merged-chr3-103374270-26
NR515--MA0731.1.BCL6B	chr17	53587497	53587513	-	0.000	0.000	Merged-chr17-53587589-70
NR767--MA0731.1.BCL6B	chr3	132575464	132575480	-	0.000	0.000	Merged-chr3-132575270-5
NR419--MA0731.1.BCL6B	chr15	93715522	93715538	+	0.000	0.000	Merged-chr15-93715568-13
NR1203--MA0463.1.Bcl6	chr9	7830195	7830208	+	0.000	0.000	Merged-chr9-7830026-47
NR987--MA0463.1.Bcl6	chr6	40898535	40898548	-	0.000	0.000	Merged-chr6-40898625-5
NR114--MA0731.1.BCL6B	chr10	57753263	57753279	+	0.000	0.000	Merged-chr10-57753371-62
NR629--MA0463.1.Bcl6	chr2	29346721	29346734	+	0.000	0.000	Merged-chr2-29346860-41
NR647--MA0463.1.Bcl6	chr2	44981636	44981649	-	0.000	0.000	Merged-chr2-44981813-26
NR432--MA0463.1.Bcl6	chr16	4469737	4469750	-	0.000	0.000	Merged-chr16-4469915-27
NR544--MA0463.1.Bcl6	chr18	20879814	20879827	+	0.000	0.000	Merged-chr18-20879916-27
NR93--MA0463.1.Bcl6	chr10	13553006	13553019	-	0.000	0.000	Merged-chr10-13553137-58
NR549--MA0463.1.Bcl6	chr18	38365161	38365174	+	0.000	0.000	Merged-chr18-38365063-36
NR334--MA0463.1.Bcl6	chr14	47277008	47277021	+	0.000	0.000	Merged-chr14-47276879-81
NR567--MA0463.1.Bcl6	chr18	68059323	68059336	+	0.000	0.000	Merged-chr18-68059360-81
NR119--MA0731.1.BCL6B	chr10	63176747	63176763	+	0.000	0.000	Merged-chr10-63176806-32
NR228--MA0731.1.BCL6B	chr11	109743975	109743991	+	0.000	0.000	Merged-chr11-109744155-21
NR482--MA0463.1.Bcl6	chr16	96467539	96467552	+	0.000	0.000	Merged-chr16-96467664-37
NR142--MA0463.1.Bcl6	chr10	93959632	93959645	-	0.000	0.000	Merged-chr10-93959605-18
NR1043--MA0463.1.Bcl6	chr6	144364570	144364583	+	0.000	0.000	Merged-chr6-144364749-2
NR1249--MA0463.1.Bcl6	chr9	106306858	106306871	+	0.000	0.000	Merged-chr9-106306956-36
NR469--MA0463.1.Bcl6	chr16	75617789	75617802	+	0.000	0.000	Merged-chr16-75617911-31
NR1155--MA0463.1.Bcl6	chr8	70806729	70806742	+	0.000	0.000	Merged-chr8-70806772-33
NR487--MA0463.1.Bcl6	chr17	12758212	12758225	-	0.000	0.000	Merged-chr17-12758149-14
NR188--MA0731.1.BCL6B	chr11	51638254	51638270	+	0.000	0.000	Merged-chr11-51638186-26
NR702--MA0463.1.Bcl6	chr2	146991267	146991280	-	0.000	0.000	Merged-chr2-146991413-14
NR1039--MA0463.1.Bcl6	chr6	140614611	140614624	-	0.000	0.000	Merged-chr6-140614477-25
NR711--MA0463.1.Bcl6	chr2	172927661	172927674	-	0.000	0.000	Merged-chr2-172927809-45
NR389--MA0463.1.Bcl6	chr15	58171635	58171648	-	0.000	0.000	Merged-chr15-58171434-29
NR289--MA0731.1.BCL6B	chr13	35871507	35871523	-	0.000	0.000	Merged-chr13-35871308-48
NR846--MA0463.1.Bcl6	chr4	135963648	135963661	-	0.000	0.000	Merged-chr4-135963723-59
NR983--MA0731.1.BCL6B	chr6	37399061	37399077	+	0.000	0.000	Merged-chr6-37399175-29
NR1210--MA0463.1.Bcl6	chr9	35117633	35117646	+	0.000	0.000	Merged-chr9-35117725-13
NR636--MA0463.1.Bcl6	chr2	34945660	34945673	-	0.000	0.000	Merged-chr2-34945759-18
NR1220--MA0731.1.BCL6B	chr9	50591107	50591123	-	0.000	0.000	Merged-chr9-50591208-32
NR1233--MA0731.1.BCL6B	chr9	75559468	75559484	-	0.000	0.000	Merged-chr9-75559316-111
NR784--MA0463.1.Bcl6	chr4	3938985	3938998	+	0.000	0.000	Merged-chr4-3938834-66
NR216--MA0463.1.Bcl6	chr11	96916648	96916661	-	0.000	0.000	Merged-chr11-96916500-59
NR1126--MA0463.1.Bcl6	chr7	128382134	128382147	+	0.000	0.000	Merged-chr7-128382170-51
NR131--MA0463.1.Bcl6	chr10	81082406	81082419	-	0.000	0.000	Merged-chr10-81082466-12
NR1247--MA0463.1.Bcl6	chr9	102784521	102784534	+	0.000	0.000	Merged-chr9-102784634-33
NR1032--MA0463.1.Bcl6	chr6	134373253	134373266	+	0.000	0.000	Merged-chr6-134373218-23
NR476--MA0463.1.Bcl6	chr16	84813404	84813417	+	0.000	0.000	Merged-chr16-84813469-4
NR494--MA0463.1.Bcl6	chr17	30335836	30335849	+	0.000	0.000	Merged-chr17-30335946-15
NR136--MA0463.1.Bcl6	chr10	88346773	88346786	+	0.000	0.000	Merged-chr10-88346697-18
NR1046--MA0463.1.Bcl6	chr6	146391407	146391420	+	0.000	0.000	Merged-chr6-146391315-9
NR266--MA0463.1.Bcl6	chr12	111165941	111165954	+	0.000	0.000	Merged-chr12-111165903-22
NR933--MA0463.1.Bcl6	chr5	120696938	120696951	-	0.000	0.000	Merged-chr5-120697061-40
NR1260--MA0731.1.BCL6B	chr9	122241153	122241169	-	0.000	0.000	Merged-chr9-122241103-26
NR1055--MA0731.1.BCL6B	chr7	16330676	16330692	-	0.000	0.000	Merged-chr7-16330514-7
NR284--MA0463.1.Bcl6	chr13	21735278	21735291	+	0.000	0.000	Merged-chr13-21734996-112
NR1185--MA0463.1.Bcl6	chr8	117303936	117303949	+	0.000	0.000	Merged-chr8-117303756-17
NR402--MA0731.1.BCL6B	chr15	75989467	75989483	-	0.000	0.000	Merged-chr15-75989277-9
NR396--MA0463.1.Bcl6	chr15	66860878	66860891	+	0.000	0.000	Merged-chr15-66860959-16
NR1068--MA0731.1.BCL6B	chr7	37978522	37978538	-	0.000	0.000	Merged-chr7-37978660-9
NR168--MA0463.1.Bcl6	chr11	4497614	4497627	-	0.000	0.000	Merged-chr11-4497649-38
NR835--MA0463.1.Bcl6	chr4	121097910	121097923	-	0.000	0.000	Merged-chr4-121098088-59
NR1069--MA0463.1.Bcl6	chr7	38090309	38090322	-	0.000	0.000	Merged-chr7-38090413-30
NR186--MA0463.1.Bcl6	chr11	51638256	51638269	+	0.000	0.000	Merged-chr11-51638186-26
NR853--MA0463.1.Bcl6	chr4	141618737	141618750	+	0.000	0.000	Merged-chr4-141618821-28
NR808--MA0731.1.BCL6B	chr4	43045926	43045942	+	0.000	0.000	Merged-chr4-43046068-69
NR871--MA0463.1.Bcl6	chr4	155761221	155761234	-	0.000	0.000	Merged-chr4-155761063-52
NR17--MA0463.1.Bcl6	chr1	60909214	60909227	-	0.000	0.000	Merged-chr1-60909043-49
NR513--MA0463.1.Bcl6	chr17	52461996	52462009	-	0.000	0.000	Merged-chr17-52461953-32
NR992--MA0463.1.Bcl6	chr6	54127518	54127531	+	0.000	0.000	Merged-chr6-54127507-32
NR917--MA0731.1.BCL6B	chr5	105620596	105620612	+	0.000	0.000	Merged-chr5-105620720-17
NR1265--MA0731.1.BCL6B	chrX	7657331	7657347	-	0.000	0.000	Merged-chrX-7657381-29
NR35--MA0463.1.Bcl6	chr1	85961120	85961133	+	0.000	0.000	Merged-chr1-85961052-28
NR643--MA0463.1.Bcl6	chr2	36049404	36049417	-	0.000	0.000	Merged-chr2-36049261-79
NR721--MA0731.1.BCL6B	chr3	32438122	32438138	+	0.000	0.000	Merged-chr3-32438051-51
NR1204--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR200--MA0463.1.Bcl6	chr11	67571096	67571109	+	0.000	0.000	Merged-chr11-67571171-8
NR433--MA0463.1.Bcl6	chr16	10725311	10725324	+	0.000	0.000	Merged-chr16-10725277-18
NR171--MA0731.1.BCL6B	chr11	6366005	6366021	+	0.000	0.000	Merged-chr11-6366075-36
NR965--MA0731.1.BCL6B	chr5	148495029	148495045	+	0.000	0.000	Merged-chr5-148494934-110
NR223--MA0463.1.Bcl6	chr11	104630448	104630461	-	0.000	0.000	Merged-chr11-104630373-60
NR120--MA0463.1.Bcl6	chr10	63582800	63582813	+	0.000	0.000	Merged-chr10-63582747-40
NR1021--MA0463.1.Bcl6	chr6	127582688	127582701	+	0.000	0.000	Merged-chr6-127582626-90
NR241--MA0463.1.Bcl6	chr12	65172677	65172690	-	0.000	0.000	Merged-chr12-65172767-62
NR447--MA0463.1.Bcl6	chr16	35870597	35870610	-	0.000	0.000	Merged-chr16-35870725-6
NR353--MA0463.1.Bcl6	chr14	76582504	76582517	-	0.000	0.000	Merged-chr14-76582624-49
NR564--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR325--MA0731.1.BCL6B	chr14	7964613	7964629	+	0.000	0.000	Merged-chr14-7964637-21
NR577--MA0731.1.BCL6B	chr19	6910118	6910134	-	0.000	0.000	Merged-chr19-6909956-83
NR913--MA0463.1.Bcl6	chr5	105062593	105062606	+	0.000	0.000	Merged-chr5-105062474-83
NR1138--MA0463.1.Bcl6	chr7	141302903	141302916	-	0.000	0.000	Merged-chr7-141303065-41
NR255--MA0463.1.Bcl6	chr12	100168534	100168547	+	0.000	0.000	Merged-chr12-100168610-40
NR923--MA0731.1.BCL6B	chr5	112276253	112276269	+	0.000	0.000	Merged-chr5-112276109-3
NR556--MA0731.1.BCL6B	chr18	54992094	54992110	-	0.000	0.000	Merged-chr18-54992076-12
NR712--MA0463.1.Bcl6	chr2	173077132	173077145	-	0.000	0.000	Merged-chr2-173077118-17
NR833--MA0463.1.Bcl6	chr4	120975305	120975318	+	0.000	0.000	Merged-chr4-120975309-99
NR439--MA0731.1.BCL6B	chr16	20804580	20804596	-	0.000	0.000	Merged-chr16-20804779-46
NR1167--MA0731.1.BCL6B	chr8	85060065	85060081	+	0.000	0.000	Merged-chr8-85060180-46
NR981--MA0463.1.Bcl6	chr6	30401863	30401876	+	0.000	0.000	Merged-chr6-30401803-70
NR243--MA0731.1.BCL6B	chr12	69529960	69529976	-	0.000	0.000	Merged-chr12-69529974-44
NR514--MA0731.1.BCL6B	chr17	52461996	52462012	+	0.000	0.000	Merged-chr17-52461953-32
NR766--MA0731.1.BCL6B	chr3	130894525	130894541	-	0.000	0.000	Merged-chr3-130894407-22
NR404--MA0463.1.Bcl6	chr15	77789313	77789326	-	0.000	0.000	Merged-chr15-77789452-41
NR365--MA0731.1.BCL6B	chr14	115250781	115250797	-	0.000	0.000	Merged-chr14-115250840-27
NR883--MA0463.1.Bcl6	chr5	24423851	24423864	-	0.000	0.000	Merged-chr5-24423684-50
NR310--MA0463.1.Bcl6	chr13	106936883	106936896	-	0.000	0.000	Merged-chr13-106936851-56
NR1211--MA0463.1.Bcl6	chr9	37232423	37232436	+	0.000	0.000	Merged-chr9-37232426-6
NR888--MA0731.1.BCL6B	chr5	36465098	36465114	-	0.000	0.000	Merged-chr5-36465079-55
NR543--MA0463.1.Bcl6	chr18	12121277	12121290	+	0.000	0.000	Merged-chr18-12121473-54
NR749--MA0463.1.Bcl6	chr3	105059203	105059216	-	0.000	0.000	Merged-chr3-105059086-33
NR409--MA0463.1.Bcl6	chr15	85646201	85646214	-	0.000	0.000	Merged-chr15-85646241-51
NR100--MA0463.1.Bcl6	chr10	21252228	21252241	-	0.000	0.000	Merged-chr10-21252266-47
NR83--MA0463.1.Bcl6	chr1	189799170	189799183	+	0.000	0.000	Merged-chr1-189799097-29
NR570--MA0463.1.Bcl6	chr18	75392746	75392759	-	0.000	0.000	Merged-chr18-75392555-48
NR897--MA0463.1.Bcl6	chr5	68012934	68012947	-	0.000	0.000	Merged-chr5-68012876-26
NR1225--MA0463.1.Bcl6	chr9	58247240	58247253	-	0.000	0.000	Merged-chr9-58247218-31
NR445--MA0463.1.Bcl6	chr16	32430855	32430868	-	0.000	0.000	Merged-chr16-32431022-65
NR226--MA0463.1.Bcl6	chr11	108101668	108101681	-	0.000	0.000	Merged-chr11-108101692-19
NR459--MA0463.1.Bcl6	chr16	57403064	57403077	+	0.000	0.000	Merged-chr16-57403097-41
NR244--MA0463.1.Bcl6	chr12	76308055	76308068	+	0.000	0.000	Merged-chr12-76308234-29
NR1145--MA0463.1.Bcl6	chr8	25256217	25256230	+	0.000	0.000	Merged-chr8-25256219-29
NR206--MA0731.1.BCL6B	chr11	69921667	69921683	+	0.000	0.000	Merged-chr11-69921533-99
NR383--MA0463.1.Bcl6	chr15	36727724	36727737	+	0.000	0.000	Merged-chr15-36727812-56
NR916--MA0463.1.Bcl6	chr5	105620596	105620609	-	0.000	0.000	Merged-chr5-105620720-17
NR328--MA0731.1.BCL6B	chr14	16256344	16256360	-	0.000	0.000	Merged-chr14-16256161-59
NR267--MA0463.1.Bcl6	chr12	112862135	112862148	+	0.000	0.000	Merged-chr12-112862043-16
NR1186--MA0463.1.Bcl6	chr8	120702038	120702051	+	0.000	0.000	Merged-chr8-120702084-56
NR397--MA0463.1.Bcl6	chr15	67031460	67031473	-	0.000	0.000	Merged-chr15-67031356-8
NR724--MA0463.1.Bcl6	chr3	51413538	51413551	+	0.000	0.000	Merged-chr3-51413490-2
NR957--MA0463.1.Bcl6	chr5	144040910	144040923	-	0.000	0.000	Merged-chr5-144040932-23
NR187--MA0463.1.Bcl6	chr11	51638254	51638267	-	0.000	0.000	Merged-chr11-51638186-26
NR989--MA0463.1.Bcl6	chr6	43349277	43349290	+	0.000	0.000	Merged-chr6-43349235-32
NR680--MA0463.1.Bcl6	chr2	116900081	116900094	+	0.000	0.000	Merged-chr2-116900141-29
NR831--MA0731.1.BCL6B	chr4	117267545	117267561	+	0.000	0.000	Merged-chr4-117267580-14
NR649--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR1232--MA0463.1.Bcl6	chr9	75559471	75559484	+	0.000	0.000	Merged-chr9-75559316-111
NR1250--MA0463.1.Bcl6	chr9	107569091	107569104	+	0.000	0.000	Merged-chr9-107569019-67
NR470--MA0463.1.Bcl6	chr16	75823389	75823402	-	0.000	0.000	Merged-chr16-75823473-28
NR1219--MA0463.1.Bcl6	chr9	50591110	50591123	+	0.000	0.000	Merged-chr9-50591208-32
NR810--MA0731.1.BCL6B	chr4	46689552	46689568	+	0.000	0.000	Merged-chr4-46689596-22
NR1125--MA0463.1.Bcl6	chr7	128029573	128029586	-	0.000	0.000	Merged-chr7-128029602-11
NR121--MA0463.1.Bcl6	chr10	67644394	67644407	+	0.000	0.000	Merged-chr10-67644505-31
NR94--MA0731.1.BCL6B	chr10	13553006	13553022	+	0.000	0.000	Merged-chr10-13553137-58
NR1171--MA0731.1.BCL6B	chr8	94434330	94434346	-	0.000	0.000	Merged-chr8-94434227-54
NR260--MA0463.1.Bcl6	chr12	102622473	102622486	-	0.000	0.000	Merged-chr12-102622545-47
NR1075--MA0731.1.BCL6B	chr7	55986794	55986810	-	0.000	0.000	Merged-chr7-55986784-30
NR1152--MA0463.1.Bcl6	chr8	66497137	66497150	+	0.000	0.000	Merged-chr8-66497339-52
NR1139--MA0463.1.Bcl6	chr7	142919252	142919265	-	0.000	0.000	Merged-chr7-142919383-48
NR811--MA0463.1.Bcl6	chr4	48045108	48045121	-	0.000	0.000	Merged-chr4-48045107-76
NR256--MA0463.1.Bcl6	chr12	100636465	100636478	+	0.000	0.000	Merged-chr12-100636391-39
NR368--MA0463.1.Bcl6	chr14	121823286	121823299	-	0.000	0.000	Merged-chr14-121823163-33
NR816--MA0463.1.Bcl6	chr4	83315152	83315165	-	0.000	0.000	Merged-chr4-83315362-155
NR1090--MA0463.1.Bcl6	chr7	75387910	75387923	+	0.000	0.000	Merged-chr7-75388095-45
NR1033--MA0731.1.BCL6B	chr6	134373250	134373266	-	0.000	0.000	Merged-chr6-134373218-23
NR158--MA0463.1.Bcl6	chr10	117918824	117918837	+	0.000	0.000	Merged-chr10-117918701-83
NR1208--MA0731.1.BCL6B	chr9	24517085	24517101	-	0.000	0.000	Merged-chr9-24516952-28
NR980--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR361--MA0731.1.BCL6B	chr14	103550684	103550700	+	0.000	0.000	Merged-chr14-103550672-31
NR288--MA0463.1.Bcl6	chr13	23551448	23551461	-	0.000	0.000	Merged-chr13-23551555-61
NR964--MA0463.1.Bcl6	chr5	147697206	147697219	+	0.000	0.000	Merged-chr5-147697335-17
NR194--MA0463.1.Bcl6	chr11	58928186	58928199	-	0.000	0.000	Merged-chr11-58928260-70
NR993--MA0731.1.BCL6B	chr6	54127515	54127531	-	0.000	0.000	Merged-chr6-54127507-32
NR503--MA0463.1.Bcl6	chr17	43233050	43233063	+	0.000	0.000	Merged-chr17-43233095-49
NR850--MA0731.1.BCL6B	chr4	138407834	138407850	+	0.000	0.000	Merged-chr4-138408066-23
NR34--MA0463.1.Bcl6	chr1	85894504	85894517	+	0.000	0.000	Merged-chr1-85894541-45
NR754--MA0731.1.BCL6B	chr3	108504073	108504089	-	0.000	0.000	Merged-chr3-108504114-26
NR633--MA0463.1.Bcl6	chr2	32260144	32260157	+	0.000	0.000	Merged-chr2-32260141-54
NR1025--MA0731.1.BCL6B	chr6	129233042	129233058	-	0.000	0.000	Merged-chr6-129233058-42
NR61--MA0463.1.Bcl6	chr1	155146077	155146090	-	0.000	0.000	Merged-chr1-155146186-71
NR884--MA0463.1.Bcl6	chr5	30666641	30666654	-	0.000	0.000	Merged-chr5-30666768-54
NR191--MA0731.1.BCL6B	chr11	54492681	54492697	+	0.000	0.000	Merged-chr11-54492562-47
NR441--MA0463.1.Bcl6	chr16	23300303	23300316	+	0.000	0.000	Merged-chr16-23300229-19
