#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR874--MA0508.2.PRDM1	chr3	96764775	96764784	+	0.000	0.000	Merged-chr3-96764776-19
NR112--MA0508.2.PRDM1	chr1	191432576	191432585	+	0.000	0.000	Merged-chr1-191432445-73
NR34--MA0508.2.PRDM1	chr1	82879333	82879342	-	0.000	0.000	Merged-chr1-82879357-31
NR364--MA0508.2.PRDM1	chr13	5890289	5890298	+	0.000	0.000	Merged-chr13-5890173-33
NR1049--MA0508.2.PRDM1	chr5	115712214	115712223	+	0.000	0.000	Merged-chr5-115712054-77
NR887--MA0508.2.PRDM1	chr3	115815997	115816006	+	0.000	0.000	Merged-chr3-115815828-66
NR539--MA0508.2.PRDM1	chr15	100188985	100188994	-	0.000	0.000	Merged-chr15-100189073-42
NR330--MA0508.2.PRDM1	chr12	84243242	84243251	+	0.000	0.000	Merged-chr12-84243337-52
NR47--MA0508.2.PRDM1	chr1	93401870	93401879	+	0.000	0.000	Merged-chr1-93401739-47
NR582--MA0508.2.PRDM1	chr16	62940830	62940839	-	0.000	0.000	Merged-chr16-62940729-45
NR919--MA0508.2.PRDM1	chr3	152956344	152956353	+	0.000	0.000	Merged-chr3-152956195-38
NR691--MA0508.2.PRDM1	chr18	82954229	82954238	+	0.000	0.000	Merged-chr18-82954244-58
NR343--MA0508.2.PRDM1	chr12	104236087	104236096	-	0.000	0.000	Merged-chr12-104236095-61
NR409--MA0508.2.PRDM1	chr13	91484447	91484456	-	0.000	0.000	Merged-chr13-91484361-55
NR200--MA0508.2.PRDM1	chr10	118458964	118458973	+	0.000	0.000	Merged-chr10-118459008-40
NR723--MA0508.2.PRDM1	chr19	34290479	34290488	+	0.000	0.000	Merged-chr19-34290594-61
NR1137--MA0508.2.PRDM1	chr6	129049201	129049210	+	0.000	0.000	Merged-chr6-129049251-27
NR290--MA0508.2.PRDM1	chr11	116398139	116398148	+	0.000	0.000	Merged-chr11-116398180-34
NR194--MA0508.2.PRDM1	chr10	116487223	116487232	+	0.000	0.000	Merged-chr10-116487356-53
NR465--MA0508.2.PRDM1	chr14	64884950	64884959	+	0.000	0.000	Merged-chr14-64885056-34
NR736--MA0508.2.PRDM1	chr19	43921647	43921656	-	0.000	0.000	Merged-chr19-43921566-29
NR39--MA0508.2.PRDM1	chr1	88008529	88008538	-	0.000	0.000	Merged-chr1-88008403-52
NR574--MA0508.2.PRDM1	chr16	52132955	52132964	-	0.000	0.000	Merged-chr16-52133067-26
NR369--MA0508.2.PRDM1	chr13	16021028	16021037	-	0.000	0.000	Merged-chr13-16020821-23
NR160--MA0508.2.PRDM1	chr10	63175246	63175255	-	0.000	0.000	Merged-chr10-63175316-22
NR858--MA0508.2.PRDM1	chr3	58671384	58671393	-	0.000	0.000	Merged-chr3-58671349-14
NR173--MA0508.2.PRDM1	chr10	80033662	80033671	-	0.000	0.000	Merged-chr10-80033369-69
NR715--MA0508.2.PRDM1	chr19	18591303	18591312	-	0.000	0.000	Merged-chr19-18591291-34
NR1129--MA0508.2.PRDM1	chr6	122669501	122669510	+	0.000	0.000	Merged-chr6-122669601-34
NR696--MA0508.2.PRDM1	chr18	89159488	89159497	-	0.000	0.000	Merged-chr18-89159613-61
NR967--MA0508.2.PRDM1	chr4	124646749	124646758	-	0.000	0.000	Merged-chr4-124646724-23
NR619--MA0508.2.PRDM1	chr17	32528916	32528925	+	0.000	0.000	Merged-chr17-32528790-45
NR205--MA0508.2.PRDM1	chr10	122717888	122717897	-	0.000	0.000	Merged-chr10-122717958-55
NR186--MA0508.2.PRDM1	chr10	94829526	94829535	-	0.000	0.000	Merged-chr10-94829610-38
NR728--MA0508.2.PRDM1	chr19	37535316	37535325	-	0.000	0.000	Merged-chr19-37535192-30
NR314--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
NR295--MA0508.2.PRDM1	chr12	3871067	3871076	-	0.000	0.000	Merged-chr12-3871224-57
NR675--MA0508.2.PRDM1	chr18	46465381	46465390	+	0.000	0.000	Merged-chr18-46465475-35
NR1089--MA0508.2.PRDM1	chr6	48663040	48663049	+	0.000	0.000	Merged-chr6-48663119-13
NR327--MA0508.2.PRDM1	chr12	79832918	79832927	-	0.000	0.000	Merged-chr12-79832817-8
NR707--MA0508.2.PRDM1	chr19	8519226	8519235	+	0.000	0.000	Merged-chr19-8519085-2
NR688--MA0508.2.PRDM1	chr18	73765290	73765299	+	0.000	0.000	Merged-chr18-73765273-28
NR545--MA0508.2.PRDM1	chr16	3982435	3982444	-	0.000	0.000	Merged-chr16-3982293-15
NR131--MA0508.2.PRDM1	chr10	19168063	19168072	+	0.000	0.000	Merged-chr10-19167953-53
NR797--MA0508.2.PRDM1	chr2	102886819	102886828	+	0.000	0.000	Merged-chr2-102886878-67
NR306--MA0508.2.PRDM1	chr12	25306013	25306022	+	0.000	0.000	Merged-chr12-25306142-51
NR829--MA0508.2.PRDM1	chr2	162943993	162944002	-	0.000	0.000	Merged-chr2-162943832-35
NR144--MA0508.2.PRDM1	chr10	42637012	42637021	+	0.000	0.000	Merged-chr10-42637285-32
NR415--MA0508.2.PRDM1	chr13	97857898	97857907	-	0.000	0.000	Merged-chr13-97858038-42
NR396--MA0508.2.PRDM1	chr13	67500479	67500488	+	0.000	0.000	Merged-chr13-67500378-53
NR319--MA0508.2.PRDM1	chr12	69357234	69357243	-	0.000	0.000	Merged-chr12-69357106-39
NR537--MA0508.2.PRDM1	chr15	98623492	98623501	-	0.000	0.000	Merged-chr15-98623504-45
NR646--MA0508.2.PRDM1	chr17	56913711	56913720	-	0.000	0.000	Merged-chr17-56913567-28
NR279--MA0508.2.PRDM1	chr11	106167712	106167721	+	0.000	0.000	Merged-chr11-106167556-51
NR516--MA0508.2.PRDM1	chr15	64173603	64173612	+	0.000	0.000	Merged-chr15-64173635-34
NR1340--MA0508.2.PRDM1	chr9	111047460	111047469	-	0.000	0.000	Merged-chr9-111047494-21
NR529--MA0508.2.PRDM1	chr15	86007864	86007873	+	0.000	0.000	Merged-chr15-86007897-35
NR115--MA0508.2.PRDM1	chr1	193303781	193303790	+	0.000	0.000	Merged-chr1-193303652-18
NR476--MA0508.2.PRDM1	chr14	74947970	74947979	+	0.000	0.000	Merged-chr14-74947864-55
NR1191--MA0508.2.PRDM1	chr7	75910532	75910541	-	0.000	0.000	Merged-chr7-75910458-70
NR489--MA0508.2.PRDM1	chr14	122830690	122830699	+	0.000	0.000	Merged-chr14-122830576-36
NR598--MA0508.2.PRDM1	chr17	8206773	8206782	+	0.000	0.000	Merged-chr17-8206780-14
NR107--MA0508.2.PRDM1	chr1	184576505	184576514	-	0.000	0.000	Merged-chr1-184576440-44
NR72--MA0508.2.PRDM1	chr1	155040530	155040539	-	0.000	0.000	Merged-chr1-155040391-76
NR338--MA0508.2.PRDM1	chr12	101075286	101075295	-	0.000	0.000	Merged-chr12-101075229-34
NR910--MA0508.2.PRDM1	chr3	138841354	138841363	+	0.000	0.000	Merged-chr3-138841387-35
NR189--MA0508.2.PRDM1	chr10	98781937	98781946	-	0.000	0.000	Merged-chr10-98782064-50
NR298--MA0508.2.PRDM1	chr12	8660050	8660059	-	0.000	0.000	Merged-chr12-8659979-34
NR30--MA0508.2.PRDM1	chr1	74379260	74379269	+	0.000	0.000	Merged-chr1-74379433-14
NR1316--MA0508.2.PRDM1	chr9	66267423	66267432	-	0.000	0.000	Merged-chr9-66267448-20
NR1154--MA0508.2.PRDM1	chr6	142950600	142950609	-	0.000	0.000	Merged-chr6-142950474-44
NR992--MA0508.2.PRDM1	chr4	147848475	147848484	-	0.000	0.000	Merged-chr4-147848412-69
NR1263--MA0508.2.PRDM1	chr8	84800349	84800358	-	0.000	0.000	Merged-chr8-84800240-35
NR1372--MA0508.2.PRDM1	chrX	159199744	159199753	-	0.000	0.000	Merged-chrX-159199808-53
NR862--MA0508.2.PRDM1	chr3	69005934	69005943	+	0.000	0.000	Merged-chr3-69006115-39
NR22--MA0508.2.PRDM1	chr1	58311354	58311363	-	0.000	0.000	Merged-chr1-58311498-34
NR1351--MA0508.2.PRDM1	chr9	123989800	123989809	-	0.000	0.000	Merged-chr9-123989844-27
NR1146--MA0508.2.PRDM1	chr6	136683929	136683938	+	0.000	0.000	Merged-chr6-136683885-26
NR984--MA0508.2.PRDM1	chr4	139616926	139616935	+	0.000	0.000	Merged-chr4-139616773-45
NR1112--MA0508.2.PRDM1	chr6	95613458	95613467	-	0.000	0.000	Merged-chr6-95613433-34
NR1221--MA0508.2.PRDM1	chr7	125511482	125511491	-	0.000	0.000	Merged-chr7-125511628-40
NR1125--MA0508.2.PRDM1	chr6	114680676	114680685	+	0.000	0.000	Merged-chr6-114680975-48
NR91--MA0508.2.PRDM1	chr1	171966123	171966132	-	0.000	0.000	Merged-chr1-171966306-50
NR963--MA0508.2.PRDM1	chr4	121074469	121074478	+	0.000	0.000	Merged-chr4-121074413-23
NR976--MA0508.2.PRDM1	chr4	135098672	135098681	-	0.000	0.000	Merged-chr4-135098629-27
NR27--MA0508.2.PRDM1	chr1	61137672	61137681	-	0.000	0.000	Merged-chr1-61137835-19
NR562--MA0508.2.PRDM1	chr16	30550527	30550536	-	0.000	0.000	Merged-chr16-30550510-54
NR942--MA0508.2.PRDM1	chr4	63853965	63853974	+	0.000	0.000	Merged-chr4-63853989-30
NR1085--MA0508.2.PRDM1	chr6	37046634	37046643	-	0.000	0.000	Merged-chr6-37046555-33
NR780--MA0508.2.PRDM1	chr2	60750884	60750893	+	0.000	0.000	Merged-chr2-60750996-66
NR432--MA0508.2.PRDM1	chr13	112510850	112510859	-	0.000	0.000	Merged-chr13-112510922-24
NR83--MA0508.2.PRDM1	chr1	161735016	161735025	+	0.000	0.000	Merged-chr1-161734917-117
NR684--MA0508.2.PRDM1	chr18	61638217	61638226	+	0.000	0.000	Merged-chr18-61638222-61
NR1160--MA0508.2.PRDM1	chr6	145616540	145616549	-	0.000	0.000	Merged-chr6-145616643-48
NR1226--MA0508.2.PRDM1	chr7	130476189	130476198	+	0.000	0.000	Merged-chr7-130476284-22
NR650--MA0508.2.PRDM1	chr17	69401401	69401410	-	0.000	0.000	Merged-chr17-69401476-24
NR19--MA0508.2.PRDM1	chr1	51572623	51572632	-	0.000	0.000	Merged-chr1-51572755-47
NR140--MA0508.2.PRDM1	chr10	39625565	39625574	+	0.000	0.000	Merged-chr10-39625592-31
NR1282--MA0508.2.PRDM1	chr8	120078268	120078277	+	0.000	0.000	Merged-chr8-120078339-32
NR1077--MA0508.2.PRDM1	chr6	17629954	17629963	-	0.000	0.000	Merged-chr6-17630018-29
NR520--MA0508.2.PRDM1	chr15	66702897	66702906	+	0.000	0.000	Merged-chr15-66702981-58
NR900--MA0508.2.PRDM1	chr3	129421918	129421927	-	0.000	0.000	Merged-chr3-129421994-33
NR424--MA0508.2.PRDM1	chr13	107461261	107461270	+	0.000	0.000	Merged-chr13-107461269-28
NR1043--MA0508.2.PRDM1	chr5	108349919	108349928	-	0.000	0.000	Merged-chr5-108349848-29
NR1314--MA0508.2.PRDM1	chr9	64832009	64832018	-	0.000	0.000	Merged-chr9-64831906-29
NR881--MA0508.2.PRDM1	chr3	103314495	103314504	+	0.000	0.000	Merged-chr3-103314506-15
NR947--MA0508.2.PRDM1	chr4	83328130	83328139	-	0.000	0.000	Merged-chr4-83328065-107
NR1295--MA0508.2.PRDM1	chr8	128654845	128654854	+	0.000	0.000	Merged-chr8-128654839-29
NR785--MA0508.2.PRDM1	chr2	75990982	75990991	+	0.000	0.000	Merged-chr2-75991050-38
NR1199--MA0508.2.PRDM1	chr7	96818644	96818653	-	0.000	0.000	Merged-chr7-96818578-56
NR41--MA0508.2.PRDM1	chr1	88655122	88655131	-	0.000	0.000	Merged-chr1-88655113-58
NR751--MA0508.2.PRDM1	chr2	6698371	6698380	+	0.000	0.000	Merged-chr2-6698427-19
NR817--MA0508.2.PRDM1	chr2	144742237	144742246	+	0.000	0.000	Merged-chr2-144742373-21
NR1165--MA0508.2.PRDM1	chr7	4082990	4082999	-	0.000	0.000	Merged-chr7-4082893-63
NR132--MA0508.2.PRDM1	chr10	19168055	19168064	-	0.000	0.000	Merged-chr10-19167953-53
NR403--MA0508.2.PRDM1	chr13	85498921	85498930	+	0.000	0.000	Merged-chr13-85498931-37
NR1022--MA0508.2.PRDM1	chr5	65654061	65654070	+	0.000	0.000	Merged-chr5-65654078-14
NR54--MA0508.2.PRDM1	chr1	106866731	106866740	+	0.000	0.000	Merged-chr1-106866899-32
NR860--MA0508.2.PRDM1	chr3	59222492	59222501	-	0.000	0.000	Merged-chr3-59222464-17
NR384--MA0508.2.PRDM1	chr13	37657498	37657507	+	0.000	0.000	Merged-chr13-37657499-20
NR512--MA0508.2.PRDM1	chr15	59739287	59739296	+	0.000	0.000	Merged-chr15-59739461-33
NR1035--MA0508.2.PRDM1	chr5	101239456	101239465	-	0.000	0.000	Merged-chr5-101239427-114
NR1287--MA0508.2.PRDM1	chr8	122702392	122702401	+	0.000	0.000	Merged-chr8-122702580-1
NR1144--MA0508.2.PRDM1	chr6	135011572	135011581	-	0.000	0.000	Merged-chr6-135011680-51
NR111--MA0508.2.PRDM1	chr1	191422299	191422308	+	0.000	0.000	Merged-chr1-191422042-56
NR33--MA0508.2.PRDM1	chr1	82869940	82869949	+	0.000	0.000	Merged-chr1-82869741-41
NR363--MA0508.2.PRDM1	chr13	5864714	5864723	+	0.000	0.000	Merged-chr13-5864557-62,Merged-chr13-5864867-1
NR1048--MA0508.2.PRDM1	chr5	115347840	115347849	-	0.000	0.000	Merged-chr5-115347790-23
NR1319--MA0508.2.PRDM1	chr9	75515654	75515663	-	0.000	0.000	Merged-chr9-75515692-28
NR220--MA0508.2.PRDM1	chr11	20133135	20133144	-	0.000	0.000	Merged-chr11-20133191-35
NR809--MA0508.2.PRDM1	chr2	122361493	122361502	+	0.000	0.000	Merged-chr2-122361363-21
NR1157--MA0508.2.PRDM1	chr6	145193580	145193589	+	0.000	0.000	Merged-chr6-145193570-49
NR600--MA0508.2.PRDM1	chr17	10229845	10229854	+	0.000	0.000	Merged-chr17-10229858-11
NR647--MA0508.2.PRDM1	chr17	65604619	65604628	+	0.000	0.000	Merged-chr17-65604481-30
NR1123--MA0508.2.PRDM1	chr6	108717980	108717989	-	0.000	0.000	Merged-chr6-108717791-30
NR690--MA0508.2.PRDM1	chr18	82751106	82751115	-	0.000	0.000	Merged-chr18-82751310-32
NR342--MA0508.2.PRDM1	chr12	104062022	104062031	+	0.000	0.000	Merged-chr12-104062030-43
NR59--MA0508.2.PRDM1	chr1	128399218	128399227	-	0.000	0.000	Merged-chr1-128399248-36
NR594--MA0508.2.PRDM1	chr16	95869679	95869688	+	0.000	0.000	Merged-chr16-95869616-44
NR517--MA0508.2.PRDM1	chr15	65727086	65727095	+	0.000	0.000	Merged-chr15-65727192-50
NR1136--MA0508.2.PRDM1	chr6	128902026	128902035	-	0.000	0.000	Merged-chr6-128902189-21
NR103--MA0508.2.PRDM1	chr1	181950979	181950988	-	0.000	0.000	Merged-chr1-181951117-29
NR25--MA0508.2.PRDM1	chr1	60017118	60017127	-	0.000	0.000	Merged-chr1-60017133-4
NR560--MA0508.2.PRDM1	chr16	24836875	24836884	-	0.000	0.000	Merged-chr16-24836747-26
NR355--MA0508.2.PRDM1	chr12	116620104	116620113	+	0.000	0.000	Merged-chr12-116620074-47
NR1245--MA0508.2.PRDM1	chr8	40577697	40577706	-	0.000	0.000	Merged-chr8-40577674-21
NR212--MA0508.2.PRDM1	chr10	130324473	130324482	-	0.000	0.000	Merged-chr10-130324467-31
NR321--MA0508.2.PRDM1	chr12	69537945	69537954	-	0.000	0.000	Merged-chr12-69537994-76
NR573--MA0508.2.PRDM1	chr16	52129718	52129727	+	0.000	0.000	Merged-chr16-52129675-51
NR430--MA0508.2.PRDM1	chr13	110825021	110825030	+	0.000	0.000	Merged-chr13-110825010-20
NR701--MA0508.2.PRDM1	chr19	6869651	6869660	+	0.000	0.000	Merged-chr19-6869528-29
NR682--MA0508.2.PRDM1	chr18	60625548	60625557	-	0.000	0.000	Merged-chr18-60625535-13
NR748--MA0508.2.PRDM1	chr2	5642776	5642785	-	0.000	0.000	Merged-chr2-5642867-48
NR1019--MA0508.2.PRDM1	chr5	62610141	62610150	+	0.000	0.000	Merged-chr5-62610074-16
NR509--MA0508.2.PRDM1	chr15	58750119	58750128	-	0.000	0.000	Merged-chr15-58750240-28
NR1128--MA0508.2.PRDM1	chr6	121241891	121241900	+	0.000	0.000	Merged-chr6-121242053-23
NR552--MA0508.2.PRDM1	chr16	14885490	14885499	-	0.000	0.000	Merged-chr16-14885372-34
NR823--MA0508.2.PRDM1	chr2	150667384	150667393	+	0.000	0.000	Merged-chr2-150667676-130
NR347--MA0508.2.PRDM1	chr12	112130380	112130389	+	0.000	0.000	Merged-chr12-112130474-63
NR661--MA0508.2.PRDM1	chr17	88403478	88403487	+	0.000	0.000	Merged-chr17-88403515-53
NR185--MA0508.2.PRDM1	chr10	94829520	94829529	-	0.000	0.000	Merged-chr10-94829610-38
NR456--MA0508.2.PRDM1	chr14	53132634	53132643	+	0.000	0.000	Merged-chr14-53132661-29
NR979--MA0508.2.PRDM1	chr4	136031644	136031653	+	0.000	0.000	Merged-chr4-136031447-41
NR565--MA0508.2.PRDM1	chr16	33073140	33073149	+	0.000	0.000	Merged-chr16-33073178-28
NR836--MA0508.2.PRDM1	chr2	167723745	167723754	-	0.000	0.000	Merged-chr2-167723859-27
NR469--MA0508.2.PRDM1	chr14	67072428	67072437	+	0.000	0.000	Merged-chr14-67072257-105
NR1359--MA0508.2.PRDM1	chrX	42152239	42152248	+	0.000	0.000	Merged-chrX-42152134-48
NR783--MA0508.2.PRDM1	chr2	71866729	71866738	-	0.000	0.000	Merged-chr2-71866752-47
NR164--MA0508.2.PRDM1	chr10	68356277	68356286	+	0.000	0.000	Merged-chr10-68356186-29
NR706--MA0508.2.PRDM1	chr19	8518392	8518401	-	0.000	0.000	Merged-chr19-8518636-102
NR86--MA0508.2.PRDM1	chr1	165322578	165322587	+	0.000	0.000	Merged-chr1-165322509-22
NR687--MA0508.2.PRDM1	chr18	73613608	73613617	-	0.000	0.000	Merged-chr18-73613587-25
NR544--MA0508.2.PRDM1	chr16	3982379	3982388	+	0.000	0.000	Merged-chr16-3982293-15
NR130--MA0508.2.PRDM1	chr10	19068479	19068488	-	0.000	0.000	Merged-chr10-19068545-34
NR382--MA0508.2.PRDM1	chr13	33004497	33004506	+	0.000	0.000	Merged-chr13-33004532-79
NR719--MA0508.2.PRDM1	chr19	23141120	23141129	-	0.000	0.000	Merged-chr19-23141154-104
NR1067--MA0508.2.PRDM1	chr5	148708231	148708240	+	0.000	0.000	Merged-chr5-148708348-12
NR305--MA0508.2.PRDM1	chr12	25190598	25190607	-	0.000	0.000	Merged-chr12-25190622-38
NR557--MA0508.2.PRDM1	chr16	20548391	20548400	+	0.000	0.000	Merged-chr16-20548586-53
NR414--MA0508.2.PRDM1	chr13	96511341	96511350	-	0.000	0.000	Merged-chr13-96511466-3
NR209--MA0508.2.PRDM1	chr10	128232264	128232273	+	0.000	0.000	Merged-chr10-128232191-128
NR666--MA0508.2.PRDM1	chr18	6281386	6281395	+	0.000	0.000	Merged-chr18-6281338-48
NR252--MA0508.2.PRDM1	chr11	79207920	79207929	+	0.000	0.000	Merged-chr11-79207824-18
NR1208--MA0508.2.PRDM1	chr7	107664528	107664537	+	0.000	0.000	Merged-chr7-107664561-57
NR536--MA0508.2.PRDM1	chr15	98089514	98089523	-	0.000	0.000	Merged-chr15-98089657-55
NR807--MA0508.2.PRDM1	chr2	117089713	117089722	-	0.000	0.000	Merged-chr2-117089625-28
NR788--MA0508.2.PRDM1	chr2	79087414	79087423	-	0.000	0.000	Merged-chr2-79087442-58
NR231--MA0508.2.PRDM1	chr11	49771104	49771113	-	0.000	0.000	Merged-chr11-49771146-58
NR897--MA0508.2.PRDM1	chr3	126650982	126650991	+	0.000	0.000	Merged-chr3-126650760-81
NR483--MA0508.2.PRDM1	chr14	99032847	99032856	+	0.000	0.000	Merged-chr14-99032788-27
NR549--MA0508.2.PRDM1	chr16	11475626	11475635	+	0.000	0.000	Merged-chr16-11475731-38
NR406--MA0508.2.PRDM1	chr13	89428733	89428742	-	0.000	0.000	Merged-chr13-89428642-60
NR515--MA0508.2.PRDM1	chr15	62482575	62482584	-	0.000	0.000	Merged-chr15-62482463-45
NR767--MA0508.2.PRDM1	chr2	34790478	34790487	-	0.000	0.000	Merged-chr2-34790571-52
NR528--MA0508.2.PRDM1	chr15	81966477	81966486	+	0.000	0.000	Merged-chr15-81966317-19
NR114--MA0508.2.PRDM1	chr1	192763019	192763028	+	0.000	0.000	Merged-chr1-192763108-53
NR223--MA0508.2.PRDM1	chr11	22814205	22814214	-	0.000	0.000	Merged-chr11-22814136-127
NR488--MA0508.2.PRDM1	chr14	121478203	121478212	-	0.000	0.000	Merged-chr14-121478313-77
NR759--MA0508.2.PRDM1	chr2	18765900	18765909	-	0.000	0.000	Merged-chr2-18765910-35
NR629--MA0508.2.PRDM1	chr17	35861165	35861174	+	0.000	0.000	Merged-chr17-35861437-48
NR196--MA0508.2.PRDM1	chr10	117571562	117571571	+	0.000	0.000	Merged-chr10-117571495-58
NR1291--MA0508.2.PRDM1	chr8	126699471	126699480	+	0.000	0.000	Merged-chr8-126699390-72
NR337--MA0508.2.PRDM1	chr12	100871976	100871985	+	0.000	0.000	Merged-chr12-100871796-44
NR446--MA0508.2.PRDM1	chr14	36864236	36864245	+	0.000	0.000	Merged-chr14-36864137-55
