#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR2621--MA0501.1.MAF::NFE2	chr12	85973665	85973679	+	0.000	0.000	Merged-chr12-85973794-44
NR11760--MA0089.1.MAFG::NFE2L1	chr9	61216311	61216316	+	0.000	0.000	Merged-chr9-61216256-31
NR7012--MA0591.1.Bach1::Mafk	chr2	160421705	160421719	+	0.000	0.000	Merged-chr2-160421769-26
NR4416--MA0089.1.MAFG::NFE2L1	chr15	93913274	93913279	-	0.000	0.000	Merged-chr15-93913216-2
NR3858--MA0117.2.Mafb	chr14	74646622	74646633	+	0.000	0.000	Merged-chr14-74646498-47
NR8420--MA0089.1.MAFG::NFE2L1	chr4	120120476	120120481	+	0.000	0.000	Merged-chr4-120120491-32
NR9511--MA0659.1.MAFG	chr6	17851542	17851562	+	0.000	0.000	Merged-chr6-17851443-16
NR9162--MA0591.1.Bach1::Mafk	chr5	112343076	112343090	-	0.000	0.000	Merged-chr5-112343084-79
NR1833--MA0591.1.Bach1::Mafk	chr11	43703804	43703818	+	0.000	0.000	Merged-chr11-43703862-10
NR167--MA0089.1.MAFG::NFE2L1	chr1	43562476	43562481	+	0.000	0.000	Merged-chr1-43562449-72
NR543--MA0089.1.MAFG::NFE2L1	chr1	127297096	127297101	-	0.000	0.000	Merged-chr1-127297024-52
NR8801--MA0501.1.MAF::NFE2	chr5	29920412	29920426	-	0.000	0.000	Merged-chr5-29920570-23
NR2692--MA0117.2.Mafb	chr12	102622565	102622576	-	0.000	0.000	Merged-chr12-102622545-47
NR9098--MA0591.1.Bach1::Mafk	chr5	103425235	103425249	+	0.000	0.000	Merged-chr5-103425256-74
NR5504--MA0501.1.MAF::NFE2	chr18	39035417	39035431	-	0.000	0.000	Merged-chr18-39035384-28
NR845--MA0089.1.MAFG::NFE2L1	chr1	173678747	173678752	-	0.000	0.000	Merged-chr1-173678797-31
NR8433--MA0501.1.MAF::NFE2	chr4	122872092	122872106	-	0.000	0.000	Merged-chr4-122872187-66
NR5058--MA0591.1.Bach1::Mafk	chr17	27027477	27027491	+	0.000	0.000	Merged-chr17-27027661-33
NR3306--MA0501.1.MAF::NFE2	chr13	96697952	96697966	-	0.000	0.000	Merged-chr13-96698036-39
NR932--MA0089.1.MAFG::NFE2L1	chr1	185193693	185193698	-	0.000	0.000	Merged-chr1-185193700-43
NR11576--MA0591.1.Bach1::Mafk	chr9	14171981	14171995	+	0.000	0.000	Merged-chr9-14171965-37
NR4196--MA0117.2.Mafb	chr15	58872974	58872985	+	0.000	0.000	Merged-chr15-58872770-52
NR1258--MA0659.1.MAFG	chr10	62600188	62600208	-	0.000	0.000	Merged-chr10-62600270-23
NR8620--MA0089.1.MAFG::NFE2L1	chr4	151996271	151996276	-	0.000	0.000	Merged-chr4-151996356-68
NR9656--MA0591.1.Bach1::Mafk	chr6	53709848	53709862	-	0.000	0.000	Merged-chr6-53709881-31
NR7000--MA0117.2.Mafb	chr2	158719232	158719243	-	0.000	0.000	Merged-chr2-158719347-62
NR7390--MA0089.1.MAFG::NFE2L1	chr3	68784178	68784183	+	0.000	0.000	Merged-chr3-68784168-43
NR9617--MA0495.2.MAFF	chr6	49128468	49128488	-	0.000	0.000	Merged-chr6-49128471-29
NR1992--MA0089.1.MAFG::NFE2L1	chr11	74832936	74832941	-	0.000	0.000	Merged-chr11-74832896-3
NR1948--MA0501.1.MAF::NFE2	chr11	64022589	64022603	+	0.000	0.000	Merged-chr11-64022647-19
NR4212--MA0089.1.MAFG::NFE2L1	chr15	59641272	59641277	+	0.000	0.000	Merged-chr15-59641442-25
NR1386--MA0495.2.MAFF	chr10	82778148	82778168	-	0.000	0.000	Merged-chr10-82778212-17
NR5071--MA0117.2.Mafb	chr17	28701337	28701348	-	0.000	0.000	Merged-chr17-28701389-22
NR3427--MA0495.2.MAFF	chr13	112396928	112396948	+	0.000	0.000	Merged-chr13-112396740-45
NR2083--MA0501.1.MAF::NFE2	chr11	94275926	94275940	+	0.000	0.000	Merged-chr11-94275707-70
NR11482--MA0089.1.MAFG::NFE2L1	chr8	122953335	122953340	-	0.000	0.000	Merged-chr8-122953193-36
NR11469--MA0591.1.Bach1::Mafk	chr8	120563925	120563939	+	0.000	0.000	Merged-chr8-120564046-29
NR669--MA0089.1.MAFG::NFE2L1	chr1	151097777	151097782	-	0.000	0.000	Merged-chr1-151097755-10
NR7717--MA0089.1.MAFG::NFE2L1	chr3	131303193	131303198	+	0.000	0.000	Merged-chr3-131303099-58
NR1439--MA0089.1.MAFG::NFE2L1	chr10	89686280	89686285	+	0.000	0.000	Merged-chr10-89686200-60
NR5934--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR3788--MA0089.1.MAFG::NFE2L1	chr14	63195380	63195385	-	0.000	0.000	Merged-chr14-63195363-68
NR6863--MA0089.1.MAFG::NFE2L1	chr2	135891302	135891307	+	0.000	0.000	Merged-chr2-135891354-60
NR6801--MA0501.1.MAF::NFE2	chr2	128451763	128451777	-	0.000	0.000	Merged-chr2-128451749-44
NR7058--MA0591.1.Bach1::Mafk	chr2	166607154	166607168	-	0.000	0.000	Merged-chr2-166607083-27
NR3431--MA0496.2.MAFK	chr13	112396929	112396947	-	0.000	0.000	Merged-chr13-112396740-45
NR1928--MA0495.2.MAFF	chr11	60935531	60935551	+	0.000	0.000	Merged-chr11-60935533-50
NR756--MA0089.1.MAFG::NFE2L1	chr1	161671183	161671188	+	0.000	0.000	Merged-chr1-161671075-50
NR6574--MA0089.1.MAFG::NFE2L1	chr2	101679612	101679617	-	0.000	0.000	Merged-chr2-101679457-18
NR3875--MA0089.1.MAFG::NFE2L1	chr14	77783776	77783781	-	0.000	0.000	Merged-chr14-77783619-20
NR6950--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR10835--MA0591.1.Bach1::Mafk	chr7	128119809	128119823	-	0.000	0.000	Merged-chr7-128119873-66
NR5509--MA0591.1.Bach1::Mafk	chr18	39657176	39657190	+	0.000	0.000	Merged-chr18-39657147-8
NR7068--MA0501.1.MAF::NFE2	chr2	167775304	167775318	-	0.000	0.000	Merged-chr2-167775389-53
NR10937--MA0117.2.Mafb	chr7	143649695	143649706	-	0.000	0.000	Merged-chr7-143649559-54
NR10579--MA0089.1.MAFG::NFE2L1	chr7	90345173	90345178	-	0.000	0.000	Merged-chr7-90345081-52
NR9630--MA0496.2.MAFK	chr6	50381954	50381972	+	0.000	0.000	Merged-chr6-50381887-74
NR2051--MA0089.1.MAFG::NFE2L1	chr11	85235135	85235140	-	0.000	0.000	Merged-chr11-85234934-68
NR1724--MA0659.1.MAFG	chr11	11766210	11766230	+	0.000	0.000	Merged-chr11-11766225-56
NR11577--MA0496.2.MAFK	chr9	14244595	14244613	+	0.000	0.000	Merged-chr9-14244719-42
NR7239--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR2757--MA0089.1.MAFG::NFE2L1	chr12	111182102	111182107	-	0.000	0.000	Merged-chr12-111182112-59
NR1550--MA0501.1.MAF::NFE2	chr10	111234630	111234644	+	0.000	0.000	Merged-chr10-111234457-79
NR7343--MA0496.2.MAFK	chr3	55419475	55419493	-	0.000	0.000	Merged-chr3-55419547-37
NR9109--MA0089.1.MAFG::NFE2L1	chr5	103975944	103975949	+	0.000	0.000	Merged-chr5-103975926-24
NR2700--MA0495.2.MAFF	chr12	103331649	103331669	-	0.000	0.000	Merged-chr12-103331678-52
NR3217--MA0495.2.MAFF	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR2353--MA0089.1.MAFG::NFE2L1	chr12	17511194	17511199	-	0.000	0.000	Merged-chr12-17511273-48
NR7467--MA0591.1.Bach1::Mafk	chr3	84680350	84680364	-	0.000	0.000	Merged-chr3-84680282-50
NR2235--MA0591.1.Bach1::Mafk	chr11	115128698	115128712	+	0.000	0.000	Merged-chr11-115128624-38
NR2794--MA0591.1.Bach1::Mafk	chr12	113485581	113485595	+	0.000	0.000	Merged-chr12-113485346-21
NR10477--MA0089.1.MAFG::NFE2L1	chr7	74698146	74698151	+	0.000	0.000	Merged-chr7-74698017-54
NR12014--MA0495.2.MAFF	chr9	114787911	114787931	-	0.000	0.000	Merged-chr9-114787935-34
NR2086--MA0591.1.Bach1::Mafk	chr11	94322075	94322089	+	0.000	0.000	Merged-chr11-94321889-93
NR8557--MA0089.1.MAFG::NFE2L1	chr4	145264583	145264588	+	0.000	0.000	Merged-chr4-145264291-60
NR7209--MA0496.2.MAFK	chr2	181681020	181681038	+	0.000	0.000	Merged-chr2-181680994-14
NR10188--MA0089.1.MAFG::NFE2L1	chr6	142867533	142867538	+	0.000	0.000	Merged-chr6-142867733-58
NR2017--MA0117.2.Mafb	chr11	79520159	79520170	-	0.000	0.000	Merged-chr11-79520137-35
NR118--MA0496.2.MAFK	chr1	36723249	36723267	-	0.000	0.000	Merged-chr1-36723209-66
NR5403--MA0117.2.Mafb	chr18	10532912	10532923	-	0.000	0.000	Merged-chr18-10532827-93
NR2163--MA0495.2.MAFF	chr11	104622753	104622773	-	0.000	0.000	Merged-chr11-104622687-63
NR11505--MA0089.1.MAFG::NFE2L1	chr8	124699876	124699881	-	0.000	0.000	Merged-chr8-124699852-21
NR6989--MA0089.1.MAFG::NFE2L1	chr2	158166963	158166968	-	0.000	0.000	Merged-chr2-158166857-55
NR9514--MA0496.2.MAFK	chr6	17851543	17851561	-	0.000	0.000	Merged-chr6-17851443-16
NR24--MA0089.1.MAFG::NFE2L1	chr1	13616084	13616089	+	0.000	0.000	Merged-chr1-13616116-19
NR8153--MA0089.1.MAFG::NFE2L1	chr4	59204839	59204844	-	0.000	0.000	Merged-chr4-59204829-36
NR2251--MA0089.1.MAFG::NFE2L1	chr11	116949997	116950002	-	0.000	0.000	Merged-chr11-116950052-23
NR2128--MA0591.1.Bach1::Mafk	chr11	98682597	98682611	-	0.000	0.000	Merged-chr11-98682471-63
NR5260--MA0501.1.MAF::NFE2	chr17	71192214	71192228	+	0.000	0.000	Merged-chr17-71192022-46
NR5656--MA0089.1.MAFG::NFE2L1	chr18	67280591	67280596	-	0.000	0.000	Merged-chr18-67280643-55
NR11175--MA0495.2.MAFF	chr8	68212202	68212222	-	0.000	0.000	Merged-chr8-68212337-24
NR1872--MA0659.1.MAFG	chr11	51264658	51264678	+	0.000	0.000	Merged-chr11-51264498-29
NR1537--MA0591.1.Bach1::Mafk	chr10	108168121	108168135	+	0.000	0.000	Merged-chr10-108168166-48
NR8240--MA0089.1.MAFG::NFE2L1	chr4	83485784	83485789	-	0.000	0.000	Merged-chr4-83485831-3
NR3382--MA0089.1.MAFG::NFE2L1	chr13	106998833	106998838	+	0.000	0.000	Merged-chr13-106998870-40
NR9499--MA0089.1.MAFG::NFE2L1	chr6	15747776	15747781	-	0.000	0.000	Merged-chr6-15747885-49
NR11730--MA0591.1.Bach1::Mafk	chr9	55209112	55209126	-	0.000	0.000	Merged-chr9-55209102-59
NR5148--MA0591.1.Bach1::Mafk	chr17	45488928	45488942	+	0.000	0.000	Merged-chr17-45488824-86
NR11177--MA0659.1.MAFG	chr8	68212202	68212222	+	0.000	0.000	Merged-chr8-68212337-24
NR1813--MA0501.1.MAF::NFE2	chr11	34063929	34063943	-	0.000	0.000	Merged-chr11-34064073-70
NR4047--MA0089.1.MAFG::NFE2L1	chr15	9528410	9528415	-	0.000	0.000	Merged-chr15-9528468-81
NR5871--MA0496.2.MAFK	chr19	10839217	10839235	-	0.000	0.000	Merged-chr19-10839389-65
NR154--MA0496.2.MAFK	chr1	43139747	43139765	+	0.000	0.000	Merged-chr1-43139813-33
NR2716--MA0659.1.MAFG	chr12	105684031	105684051	-	0.000	0.000	Merged-chr12-105684124-9
NR10388--MA0089.1.MAFG::NFE2L1	chr7	45779300	45779305	+	0.000	0.000	Merged-chr7-45779377-55
NR6974--MA0089.1.MAFG::NFE2L1	chr2	155382161	155382166	+	0.000	0.000	Merged-chr2-155382008-76
NR8127--MA0659.1.MAFG	chr4	55343229	55343249	-	0.000	0.000	Merged-chr4-55343422-62
NR1811--MA0089.1.MAFG::NFE2L1	chr11	33939666	33939671	-	0.000	0.000	Merged-chr11-33939802-1
NR7357--MA0496.2.MAFK	chr3	58470214	58470232	+	0.000	0.000	Merged-chr3-58470222-35
NR7899--MA0501.1.MAF::NFE2	chr3	152315824	152315838	+	0.000	0.000	Merged-chr3-152315823-29
NR10087--MA0117.2.Mafb	chr6	129234814	129234825	-	0.000	0.000	Merged-chr6-129234785-38
NR11282--MA0496.2.MAFK	chr8	88771559	88771577	+	0.000	0.000	Merged-chr8-88771445-24
NR4725--MA0089.1.MAFG::NFE2L1	chr16	49797156	49797161	-	0.000	0.000	Merged-chr16-49797153-43
NR9112--MA0495.2.MAFF	chr5	105306180	105306200	+	0.000	0.000	Merged-chr5-105306151-101
NR8040--MA0495.2.MAFF	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR7788--MA0501.1.MAF::NFE2	chr3	136941260	136941274	+	0.000	0.000	Merged-chr3-136941432-82
NR3931--MA0117.2.Mafb	chr14	103033626	103033637	-	0.000	0.000	Merged-chr14-103033598-47
NR4450--MA0496.2.MAFK	chr15	99715150	99715168	+	0.000	0.000	Merged-chr15-99715119-21
NR7017--MA0496.2.MAFK	chr2	160733322	160733340	+	0.000	0.000	Merged-chr2-160733337-52
NR8485--MA0117.2.Mafb	chr4	132946080	132946091	+	0.000	0.000	Merged-chr4-132946023-135
NR9322--MA0496.2.MAFK	chr5	135134346	135134364	-	0.000	0.000	Merged-chr5-135134293-53
NR2485--MA0501.1.MAF::NFE2	chr12	69458505	69458519	-	0.000	0.000	Merged-chr12-69458442-59
NR9786--MA0089.1.MAFG::NFE2L1	chr6	72993388	72993393	-	0.000	0.000	Merged-chr6-72993527-59
NR11603--MA0089.1.MAFG::NFE2L1	chr9	22085404	22085409	-	0.000	0.000	Merged-chr9-22085425-60
NR10665--MA0659.1.MAFG	chr7	108954452	108954472	-	0.000	0.000	Merged-chr7-108954427-29
NR8613--MA0501.1.MAF::NFE2	chr4	150991502	150991516	+	0.000	0.000	Merged-chr4-150991460-24
NR9307--MA0089.1.MAFG::NFE2L1	chr5	134282694	134282699	+	0.000	0.000	Merged-chr5-134282688-60
NR3054--MA0659.1.MAFG	chr13	45827703	45827723	+	0.000	0.000	Merged-chr13-45827627-7
NR12243--MA0089.1.MAFG::NFE2L1	chrX	142379913	142379918	+	0.000	0.000	Merged-chrX-142380077-38
NR2058--MA0117.2.Mafb	chr11	87422942	87422953	+	0.000	0.000	Merged-chr11-87422985-71
NR11983--MA0117.2.Mafb	chr9	110641074	110641085	+	0.000	0.000	Merged-chr9-110641188-21
NR9114--MA0117.2.Mafb	chr5	105306180	105306191	+	0.000	0.000	Merged-chr5-105306151-101
NR6770--MA0089.1.MAFG::NFE2L1	chr2	125735672	125735677	-	0.000	0.000	Merged-chr2-125735684-57
NR6075--MA0496.2.MAFK	chr2	9574294	9574312	+	0.000	0.000	Merged-chr2-9574386-32
NR8257--MA0117.2.Mafb	chr4	88079020	88079031	+	0.000	0.000	Merged-chr4-88079193-33
NR4365--MA0501.1.MAF::NFE2	chr15	83474201	83474215	+	0.000	0.000	Merged-chr15-83474258-63
NR2263--MA0501.1.MAF::NFE2	chr11	118000747	118000761	-	0.000	0.000	Merged-chr11-118000770-19
NR6195--MA0501.1.MAF::NFE2	chr2	31131193	31131207	-	0.000	0.000	Merged-chr2-31131193-36
NR5997--MA0496.2.MAFK	chr19	53800798	53800816	+	0.000	0.000	Merged-chr19-53800770-48
NR2188--MA0117.2.Mafb	chr11	107529597	107529608	-	0.000	0.000	Merged-chr11-107529536-37
NR11755--MA0117.2.Mafb	chr9	58581043	58581054	+	0.000	0.000	Merged-chr9-58580971-24
NR5867--MA0089.1.MAFG::NFE2L1	chr19	10839216	10839221	+	0.000	0.000	Merged-chr19-10839389-65
NR2604--MA0591.1.Bach1::Mafk	chr12	84218907	84218921	+	0.000	0.000	Merged-chr12-84218783-53
NR185--MA0089.1.MAFG::NFE2L1	chr1	51509304	51509309	+	0.000	0.000	Merged-chr1-51509217-43
NR11729--MA0089.1.MAFG::NFE2L1	chr9	54642838	54642843	+	0.000	0.000	Merged-chr9-54642751-52
NR8868--MA0089.1.MAFG::NFE2L1	chr5	43824756	43824761	-	0.000	0.000	Merged-chr5-43824623-50
NR7824--MA0089.1.MAFG::NFE2L1	chr3	139245614	139245619	-	0.000	0.000	Merged-chr3-139245505-16
NR2099--MA0089.1.MAFG::NFE2L1	chr11	95356989	95356994	-	0.000	0.000	Merged-chr11-95356897-59
NR11979--MA0117.2.Mafb	chr9	109894887	109894898	-	0.000	0.000	Merged-chr9-109894933-27
NR4130--MA0089.1.MAFG::NFE2L1	chr15	42676989	42676994	+	0.000	0.000	Merged-chr15-42676908-4
NR9318--MA0089.1.MAFG::NFE2L1	chr5	135115443	135115448	-	0.000	0.000	Merged-chr5-135115482-49
NR6409--MA0117.2.Mafb	chr2	65199728	65199739	-	0.000	0.000	Merged-chr2-65199920-22
NR623--MA0591.1.Bach1::Mafk	chr1	138931155	138931169	+	0.000	0.000	Merged-chr1-138931080-29
NR7510--MA0496.2.MAFK	chr3	89872364	89872382	+	0.000	0.000	Merged-chr3-89872416-43
NR6461--MA0495.2.MAFF	chr2	73405167	73405187	+	0.000	0.000	Merged-chr2-73405275-4
NR8258--MA0591.1.Bach1::Mafk	chr4	88079191	88079205	+	0.000	0.000	Merged-chr4-88079193-33
NR5072--MA0089.1.MAFG::NFE2L1	chr17	29032620	29032625	-	0.000	0.000	Merged-chr17-29032504-80
NR11223--MA0089.1.MAFG::NFE2L1	chr8	77482225	77482230	+	0.000	0.000	Merged-chr8-77482121-16
NR9108--MA0496.2.MAFK	chr5	103817973	103817991	-	0.000	0.000	Merged-chr5-103817975-33
NR2951--MA0089.1.MAFG::NFE2L1	chr13	21750503	21750508	+	0.000	0.000	Merged-chr13-21750455-56
NR8480--MA0501.1.MAF::NFE2	chr4	129987951	129987965	-	0.000	0.000	Merged-chr4-129987965-32
NR1040--MA0089.1.MAFG::NFE2L1	chr1	195092221	195092226	-	0.000	0.000	Merged-chr1-195092271-59
NR11929--MA0089.1.MAFG::NFE2L1	chr9	98976792	98976797	-	0.000	0.000	Merged-chr9-98976806-10
NR3617--MA0495.2.MAFF	chr14	29947069	29947089	+	0.000	0.000	Merged-chr14-29947080-38
NR11814--MA0089.1.MAFG::NFE2L1	chr9	73073477	73073482	+	0.000	0.000	Merged-chr9-73073244-62
NR895--MA0501.1.MAF::NFE2	chr1	181232466	181232480	-	0.000	0.000	Merged-chr1-181232608-44
NR9518--MA0089.1.MAFG::NFE2L1	chr6	22424194	22424199	-	0.000	0.000	Merged-chr6-22424289-78
NR196--MA0089.1.MAFG::NFE2L1	chr1	53791628	53791633	-	0.000	0.000	Merged-chr1-53791629-51
NR2243--MA0591.1.Bach1::Mafk	chr11	115975000	115975014	+	0.000	0.000	Merged-chr11-115974957-30
NR6906--MA0089.1.MAFG::NFE2L1	chr2	144555951	144555956	-	0.000	0.000	Merged-chr2-144556034-87
NR3327--MA0089.1.MAFG::NFE2L1	chr13	99780952	99780957	+	0.000	0.000	Merged-chr13-99780830-1
NR11973--MA0591.1.Bach1::Mafk	chr9	108827299	108827313	+	0.000	0.000	Merged-chr9-108827209-27
NR1737--MA0591.1.Bach1::Mafk	chr11	20107814	20107828	+	0.000	0.000	Merged-chr11-20107877-60
NR6235--MA0659.1.MAFG	chr2	34945756	34945776	+	0.000	0.000	Merged-chr2-34945759-18
NR3057--MA0496.2.MAFK	chr13	45827704	45827722	+	0.000	0.000	Merged-chr13-45827627-7
NR1588--MA0591.1.Bach1::Mafk	chr10	117452346	117452360	-	0.000	0.000	Merged-chr10-117452327-39
NR6575--MA0117.2.Mafb	chr2	101756238	101756249	-	0.000	0.000	Merged-chr2-101756112-111
NR1931--MA0591.1.Bach1::Mafk	chr11	60935534	60935548	+	0.000	0.000	Merged-chr11-60935533-50
NR1457--MA0117.2.Mafb	chr10	93453219	93453230	-	0.000	0.000	Merged-chr10-93453277-72
NR2317--MA0495.2.MAFF	chr12	4454241	4454261	+	0.000	0.000	Merged-chr12-4454481-33
NR1980--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR2102--MA0495.2.MAFF	chr11	95834501	95834521	+	0.000	0.000	Merged-chr11-95834511-50
NR8762--MA0495.2.MAFF	chr5	21658704	21658724	-	0.000	0.000	Merged-chr5-21658802-28
NR6060--MA0501.1.MAF::NFE2	chr2	8871417	8871431	-	0.000	0.000	Merged-chr2-8871484-19
NR10218--MA0089.1.MAFG::NFE2L1	chr6	146521717	146521722	+	0.000	0.000	Merged-chr6-146521892-84
NR6804--MA0089.1.MAFG::NFE2L1	chr2	129180153	129180158	+	0.000	0.000	Merged-chr2-129180074-1
NR10469--MA0117.2.Mafb	chr7	72344575	72344586	+	0.000	0.000	Merged-chr7-72344400-34
NR8310--MA0495.2.MAFF	chr4	103096151	103096171	+	0.000	0.000	Merged-chr4-103096061-32
NR442--MA0496.2.MAFK	chr1	95268051	95268069	-	0.000	0.000	Merged-chr1-95268129-85
NR9718--MA0089.1.MAFG::NFE2L1	chr6	65538444	65538449	-	0.000	0.000	Merged-chr6-65538516-95
NR887--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR362--MA0495.2.MAFF	chr1	85250857	85250877	+	0.000	0.000	Merged-chr1-85250842-29
NR11804--MA0501.1.MAF::NFE2	chr9	69440218	69440232	-	0.000	0.000	Merged-chr9-69440174-25
NR5661--MA0089.1.MAFG::NFE2L1	chr18	67441275	67441280	+	0.000	0.000	Merged-chr18-67441262-43
NR11791--MA0501.1.MAF::NFE2	chr9	65010832	65010846	-	0.000	0.000	Merged-chr9-65010971-53
NR6071--MA0591.1.Bach1::Mafk	chr2	9574296	9574310	+	0.000	0.000	Merged-chr2-9574386-32
NR7155--MA0089.1.MAFG::NFE2L1	chr2	177957289	177957294	+	0.000	0.000	Merged-chr2-177957258-77
NR4456--MA0089.1.MAFG::NFE2L1	chr15	100461237	100461242	+	0.000	0.000	Merged-chr15-100461368-57
NR2396--MA0591.1.Bach1::Mafk	chr12	33176090	33176104	-	0.000	0.000	Merged-chr12-33175990-46
NR8084--MA0089.1.MAFG::NFE2L1	chr4	40876889	40876894	+	0.000	0.000	Merged-chr4-40876932-30
NR4863--MA0501.1.MAF::NFE2	chr16	87642408	87642422	-	0.000	0.000	Merged-chr16-87642367-32
NR10596--MA0501.1.MAF::NFE2	chr7	97042252	97042266	-	0.000	0.000	Merged-chr7-97042218-26
NR10607--MA0089.1.MAFG::NFE2L1	chr7	101302097	101302102	+	0.000	0.000	Merged-chr7-101301960-107
NR99--MA0495.2.MAFF	chr1	33757036	33757056	-	0.000	0.000	Merged-chr1-33757115-3
NR8509--MA0117.2.Mafb	chr4	139579225	139579236	+	0.000	0.000	Merged-chr4-139579133-70
NR901--MA0117.2.Mafb	chr1	182539627	182539638	-	0.000	0.000	Merged-chr1-182539437-37
NR6672--MA0591.1.Bach1::Mafk	chr2	117447054	117447068	-	0.000	0.000	Merged-chr2-117447085-57
NR2104--MA0117.2.Mafb	chr11	95834510	95834521	-	0.000	0.000	Merged-chr11-95834511-50
NR11134--MA0659.1.MAFG	chr8	46654767	46654787	+	0.000	0.000	Merged-chr8-46654782-26
NR1064--MA0089.1.MAFG::NFE2L1	chr10	12842754	12842759	-	0.000	0.000	Merged-chr10-12842715-46
NR7199--MA0591.1.Bach1::Mafk	chr2	181382081	181382095	-	0.000	0.000	Merged-chr2-181382145-6
NR6628--MA0089.1.MAFG::NFE2L1	chr2	112367900	112367905	-	0.000	0.000	Merged-chr2-112367834-78
NR10814--MA0117.2.Mafb	chr7	126181363	126181374	+	0.000	0.000	Merged-chr7-126181431-45
NR7305--MA0591.1.Bach1::Mafk	chr3	37174728	37174742	+	0.000	0.000	Merged-chr3-37174845-28
NR9212--MA0089.1.MAFG::NFE2L1	chr5	118478180	118478185	-	0.000	0.000	Merged-chr5-118478208-82
NR6951--MA0591.1.Bach1::Mafk	chr2	150915265	150915279	+	0.000	0.000	Merged-chr2-150915256-26
NR2571--MA0089.1.MAFG::NFE2L1	chr12	79522614	79522619	-	0.000	0.000	Merged-chr12-79522633-19
NR3310--MA0089.1.MAFG::NFE2L1	chr13	97198259	97198264	+	0.000	0.000	Merged-chr13-97198262-49
NR11549--MA0089.1.MAFG::NFE2L1	chr8	128646934	128646939	-	0.000	0.000	Merged-chr8-128646767-27
NR596--MA0089.1.MAFG::NFE2L1	chr1	134406036	134406041	-	0.000	0.000	Merged-chr1-134406034-69
NR1491--MA0496.2.MAFK	chr10	96599771	96599789	+	0.000	0.000	Merged-chr10-96599778-54
NR4441--MA0089.1.MAFG::NFE2L1	chr15	98510577	98510582	+	0.000	0.000	Merged-chr15-98510679-15
NR2246--MA0591.1.Bach1::Mafk	chr11	116406682	116406696	-	0.000	0.000	Merged-chr11-116406570-59
