#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR208--MA0463.1.Bcl6	chr1	180331855	180331868	+	0.000	0.000	Merged-chr1-180331700-3
NR2436--MA0463.1.Bcl6	chr8	12672243	12672256	+	0.000	0.000	Merged-chr8-12672209-68
NR1736--MA0731.1.BCL6B	chr4	21755472	21755488	+	0.000	0.000	Merged-chr4-21755446-36
NR2454--MA0463.1.Bcl6	chr8	46943697	46943710	+	0.000	0.000	Merged-chr8-46943576-48
NR2360--MA0463.1.Bcl6	chr7	100591176	100591189	-	0.000	0.000	Merged-chr7-100591140-72
NR2472--MA0463.1.Bcl6	chr8	72239934	72239947	-	0.000	0.000	Merged-chr8-72240034-84
NR1369--MA0463.1.Bcl6	chr2	38739662	38739675	-	0.000	0.000	Merged-chr2-38739625-29
NR2356--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR1043--MA0731.1.BCL6B	chr16	11646972	11646988	-	0.000	0.000	Merged-chr16-11646915-14
NR2740--MA0731.1.BCL6B	chrX	166329004	166329020	-	0.000	0.000	Merged-chrX-166329162-24
NR1218--MA0731.1.BCL6B	chr17	80772741	80772757	+	0.000	0.000	Merged-chr17-80772766-52
NR943--MA0463.1.Bcl6	chr14	121710329	121710342	-	0.000	0.000	Merged-chr14-121710333-21
NR54--MA0731.1.BCL6B	chr1	67061649	67061665	-	0.000	0.000	Merged-chr1-67061660-57
NR1616--MA0463.1.Bcl6	chr3	97971364	97971377	+	0.000	0.000	Merged-chr3-97971358-25
NR2182--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR1634--MA0463.1.Bcl6	chr3	108865763	108865776	-	0.000	0.000	Merged-chr3-108865766-27
NR886--MA0731.1.BCL6B	chr14	74847825	74847841	+	0.000	0.000	Merged-chr14-74847708-53
NR2066--MA0463.1.Bcl6	chr5	146897121	146897134	-	0.000	0.000	Merged-chr5-146897155-34
NR2331--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR1424--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR2711--MA0731.1.BCL6B	chrX	47998431	47998447	+	0.000	0.000	Merged-chrX-47998612-33
NR993--MA0463.1.Bcl6	chr15	76188589	76188602	-	0.000	0.000	Merged-chr15-76188638-22
NR1536--MA0463.1.Bcl6	chr2	170520575	170520588	-	0.000	0.000	Merged-chr2-170520657-42
NR2196--MA0463.1.Bcl6	chr6	119521578	119521591	-	0.000	0.000	Merged-chr6-119521532-2
NR868--MA0463.1.Bcl6	chr14	60634739	60634752	+	0.000	0.000	Merged-chr14-60634625-83
NR1554--MA0463.1.Bcl6	chr3	3340990	3341003	+	0.000	0.000	Merged-chr3-3340801-1
NR560--MA0731.1.BCL6B	chr12	69790817	69790833	-	0.000	0.000	Merged-chr12-69790971-62
NR2323--MA0731.1.BCL6B	chr7	58501118	58501134	-	0.000	0.000	Merged-chr7-58501010-19
NR38--MA0731.1.BCL6B	chr1	58652805	58652821	-	0.000	0.000	Merged-chr1-58652657-88
NR1529--MA0731.1.BCL6B	chr2	165878242	165878258	-	0.000	0.000	Merged-chr2-165878118-38
NR2546--MA0463.1.Bcl6	chr9	24331893	24331906	+	0.000	0.000	Merged-chr9-24331833-14
NR215--MA0463.1.Bcl6	chr1	184738240	184738253	+	0.000	0.000	Merged-chr1-184738115-15
NR2716--MA0731.1.BCL6B	chrX	74373333	74373349	+	0.000	0.000	Merged-chrX-74373347-51
NR2564--MA0463.1.Bcl6	chr9	48538503	48538516	-	0.000	0.000	Merged-chr9-48538454-59
NR2554--MA0731.1.BCL6B	chr9	37208288	37208304	-	0.000	0.000	Merged-chr9-37208217-52
NR2392--MA0731.1.BCL6B	chr7	125472257	125472273	-	0.000	0.000	Merged-chr7-125472313-74
NR251--MA0463.1.Bcl6	chr10	30538173	30538186	-	0.000	0.000	Merged-chr10-30538265-95
NR1358--MA0463.1.Bcl6	chr2	28698541	28698554	-	0.000	0.000	Merged-chr2-28698593-11
NR2296--MA0731.1.BCL6B	chr7	29908429	29908445	-	0.000	0.000	Merged-chr7-29908489-59
NR313--MA0731.1.BCL6B	chr10	91182518	91182534	+	0.000	0.000	Merged-chr10-91182635-7
NR2676--MA0731.1.BCL6B	chr9	118099591	118099607	-	0.000	0.000	Merged-chr9-118099608-24
NR2108--MA0463.1.Bcl6	chr6	37564211	37564224	-	0.000	0.000	Merged-chr6-37564158-19
NR1394--MA0463.1.Bcl6	chr2	60880863	60880876	+	0.000	0.000	Merged-chr2-60880763-2
NR435--MA0731.1.BCL6B	chr11	69995661	69995677	+	0.000	0.000	Merged-chr11-69995623-48
NR1148--MA0463.1.Bcl6	chr17	8228690	8228703	+	0.000	0.000	Merged-chr17-8228766-12
NR1054--MA0463.1.Bcl6	chr16	23988588	23988601	+	0.000	0.000	Merged-chr16-23988801-56
NR2403--MA0731.1.BCL6B	chr7	131540223	131540239	+	0.000	0.000	Merged-chr7-131540239-21
NR339--MA0731.1.BCL6B	chr10	110920255	110920271	-	0.000	0.000	Merged-chr10-110920143-70
NR171--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR950--MA0463.1.Bcl6	chr15	10486030	10486043	-	0.000	0.000	Merged-chr15-10486107-67
NR2621--MA0731.1.BCL6B	chr9	96916793	96916809	-	0.000	0.000	Merged-chr9-96916836-41
NR2416--MA0731.1.BCL6B	chr7	139068519	139068535	-	0.000	0.000	Merged-chr7-139068338-42
NR1963--MA0463.1.Bcl6	chr5	72167799	72167812	-	0.000	0.000	Merged-chr5-72167906-73
NR252--MA0731.1.BCL6B	chr10	30538173	30538189	+	0.000	0.000	Merged-chr10-30538265-95
NR2363--MA0731.1.BCL6B	chr7	101538074	101538090	-	0.000	0.000	Merged-chr7-101538203-73
NR1735--MA0463.1.Bcl6	chr4	21752100	21752113	+	0.000	0.000	Merged-chr4-21752041-18
NR1856--MA0463.1.Bcl6	chr4	134767951	134767964	-	0.000	0.000	Merged-chr4-134767796-55
NR2376--MA0731.1.BCL6B	chr7	112400418	112400434	+	0.000	0.000	Merged-chr7-112400264-32
NR624--MA0463.1.Bcl6	chr12	115404590	115404603	+	0.000	0.000	Merged-chr12-115404436-40
NR2400--MA0463.1.Bcl6	chr7	130673942	130673955	-	0.000	0.000	Merged-chr7-130673894-22
NR875--MA0463.1.Bcl6	chr14	70100101	70100114	+	0.000	0.000	Merged-chr14-70100170-54
NR320--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR475--MA0731.1.BCL6B	chr11	102881279	102881295	-	0.000	0.000	Merged-chr11-102881162-74
NR1351--MA0463.1.Bcl6	chr2	19389000	19389013	+	0.000	0.000	Merged-chr2-19388892-38
NR2185--MA0731.1.BCL6B	chr6	112852610	112852626	+	0.000	0.000	Merged-chr6-112852567-47
NR249--MA0731.1.BCL6B	chr10	28674059	28674075	+	0.000	0.000	Merged-chr10-28674060-27
NR2294--MA0731.1.BCL6B	chr7	28810687	28810703	-	0.000	0.000	Merged-chr7-28810674-63
NR358--MA0731.1.BCL6B	chr10	121641106	121641122	-	0.000	0.000	Merged-chr10-121641205-3
NR1141--MA0463.1.Bcl6	chr16	97478609	97478622	+	0.000	0.000	Merged-chr16-97478788-37
NR2578--MA0731.1.BCL6B	chr9	65551084	65551100	-	0.000	0.000	Merged-chr9-65551237-57
NR1920--MA0463.1.Bcl6	chr5	33657985	33657998	-	0.000	0.000	Merged-chr5-33658141-114
NR370--MA0463.1.Bcl6	chr10	127177084	127177097	-	0.000	0.000	Merged-chr10-127177268-1
NR1025--MA0463.1.Bcl6	chr15	103323692	103323705	-	0.000	0.000	Merged-chr15-103323812-100
NR2361--MA0463.1.Bcl6	chr7	101378122	101378135	-	0.000	0.000	Merged-chr7-101378062-62
NR2567--MA0463.1.Bcl6	chr9	50739381	50739394	+	0.000	0.000	Merged-chr9-50739429-50
NR2719--MA0731.1.BCL6B	chrX	100494214	100494230	-	0.000	0.000	Merged-chrX-100494288-61
NR2034--MA0731.1.BCL6B	chr5	130088187	130088203	+	0.000	0.000	Merged-chr5-130088239-22
NR1925--MA0463.1.Bcl6	chr5	37067346	37067359	-	0.000	0.000	Merged-chr5-37067269-61
NR2585--MA0463.1.Bcl6	chr9	72962174	72962187	-	0.000	0.000	Merged-chr9-72962077-55
NR469--MA0463.1.Bcl6	chr11	100846237	100846250	-	0.000	0.000	Merged-chr11-100846095-37
NR272--MA0463.1.Bcl6	chr10	61068650	61068663	+	0.000	0.000	Merged-chr10-61068590-29
NR2427--MA0731.1.BCL6B	chr8	4313908	4313924	-	0.000	0.000	Merged-chr8-4313757-51
NR1283--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR1825--MA0731.1.BCL6B	chr4	114468230	114468246	-	0.000	0.000	Merged-chr4-114468336-4
NR1039--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1500--MA0463.1.Bcl6	chr2	147013882	147013895	-	0.000	0.000	Merged-chr2-147013782-1
NR1140--MA0731.1.BCL6B	chr16	97357118	97357134	+	0.000	0.000	Merged-chr16-97357077-45
NR1612--MA0463.1.Bcl6	chr3	96501825	96501838	-	0.000	0.000	Merged-chr3-96501707-37
NR2035--MA0463.1.Bcl6	chr5	130088207	130088220	+	0.000	0.000	Merged-chr5-130088239-22
NR1153--MA0731.1.BCL6B	chr17	13564824	13564840	-	0.000	0.000	Merged-chr17-13564978-21
NR1957--MA0463.1.Bcl6	chr5	65910461	65910474	+	0.000	0.000	Merged-chr5-65910646-31
NR2720--MA0463.1.Bcl6	chrX	101369227	101369240	-	0.000	0.000	Merged-chrX-101369155-35
NR861--MA0731.1.BCL6B	chr14	54222540	54222556	+	0.000	0.000	Merged-chr14-54222562-63
NR1420--MA0463.1.Bcl6	chr2	71787751	71787764	-	0.000	0.000	Merged-chr2-71787780-1
NR970--MA0731.1.BCL6B	chr15	53724500	53724516	+	0.000	0.000	Merged-chr15-53724398-47
NR1098--MA0463.1.Bcl6	chr16	57465557	57465570	+	0.000	0.000	Merged-chr16-57465471-22
NR770--MA0463.1.Bcl6	chr13	109685729	109685742	+	0.000	0.000	Merged-chr13-109685834-42
NR2734--MA0463.1.Bcl6	chrX	151521073	151521086	-	0.000	0.000	Merged-chrX-151521261-1
NR34--MA0731.1.BCL6B	chr1	55088161	55088177	-	0.000	0.000	Merged-chr1-55087990-104
NR1998--MA0463.1.Bcl6	chr5	105620596	105620609	-	0.000	0.000	Merged-chr5-105620720-17
NR2609--MA0463.1.Bcl6	chr9	88273565	88273578	-	0.000	0.000	Merged-chr9-88273504-34
NR542--MA0463.1.Bcl6	chr12	51871653	51871666	-	0.000	0.000	Merged-chr12-51871812-58
NR869--MA0463.1.Bcl6	chr14	61685214	61685227	+	0.000	0.000	Merged-chr14-61685114-25
NR1743--MA0731.1.BCL6B	chr4	34886750	34886766	-	0.000	0.000	Merged-chr4-34886762-57
NR64--MA0463.1.Bcl6	chr1	78204336	78204349	+	0.000	0.000	Merged-chr1-78203981-36
NR691--MA0731.1.BCL6B	chr13	54590129	54590145	-	0.000	0.000	Merged-chr13-54590326-80
NR672--MA0463.1.Bcl6	chr13	34149212	34149225	-	0.000	0.000	Merged-chr13-34149148-30
NR2560--MA0463.1.Bcl6	chr9	46120161	46120174	-	0.000	0.000	Merged-chr9-46120159-27
NR2228--MA0731.1.BCL6B	chr6	134120747	134120763	-	0.000	0.000	Merged-chr6-134120751-43
NR2690--MA0463.1.Bcl6	chrX	7657334	7657347	+	0.000	0.000	Merged-chrX-7657381-29
NR1193--MA0731.1.BCL6B	chr17	63356410	63356426	-	0.000	0.000	Merged-chr17-63356437-30
NR480--MA0463.1.Bcl6	chr11	107459062	107459075	+	0.000	0.000	Merged-chr11-107459149-15
NR954--MA0731.1.BCL6B	chr15	12895527	12895543	+	0.000	0.000	Merged-chr15-12895648-51
NR1225--MA0731.1.BCL6B	chr17	86832839	86832855	-	0.000	0.000	Merged-chr17-86833009-31
NR2319--MA0463.1.Bcl6	chr7	51621754	51621767	+	0.000	0.000	Merged-chr7-51621902-16
NR1265--MA0463.1.Bcl6	chr18	56737573	56737586	+	0.000	0.000	Merged-chr18-56737571-43
NR1932--MA0463.1.Bcl6	chr5	43423263	43423276	-	0.000	0.000	Merged-chr5-43423215-49
NR1076--MA0731.1.BCL6B	chr16	42910061	42910077	+	0.000	0.000	Merged-chr16-42910111-17
NR1162--MA0463.1.Bcl6	chr17	29500923	29500936	+	0.000	0.000	Merged-chr17-29500871-30
NR248--MA0463.1.Bcl6	chr10	28674059	28674072	-	0.000	0.000	Merged-chr10-28674060-27
NR1151--MA0731.1.BCL6B	chr17	12858173	12858189	+	0.000	0.000	Merged-chr17-12858200-17
NR172--MA0463.1.Bcl6	chr1	165828544	165828557	-	0.000	0.000	Merged-chr1-165828679-59
NR750--MA0731.1.BCL6B	chr13	100103656	100103672	+	0.000	0.000	Merged-chr13-100103796-73
NR2257--MA0463.1.Bcl6	chr6	143362004	143362017	+	0.000	0.000	Merged-chr6-143361881-37
NR1068--MA0731.1.BCL6B	chr16	32130340	32130356	+	0.000	0.000	Merged-chr16-32130229-66
NR1624--MA0463.1.Bcl6	chr3	105114429	105114442	-	0.000	0.000	Merged-chr3-105114484-19
NR2159--MA0463.1.Bcl6	chr6	85484593	85484606	+	0.000	0.000	Merged-chr6-85484631-14
NR1660--MA0463.1.Bcl6	chr3	126609862	126609875	-	0.000	0.000	Merged-chr3-126609975-57
NR2691--MA0731.1.BCL6B	chrX	7657331	7657347	-	0.000	0.000	Merged-chrX-7657381-29
NR2728--MA0463.1.Bcl6	chrX	136245331	136245344	-	0.000	0.000	Merged-chrX-136245250-86
NR973--MA0731.1.BCL6B	chr15	54919967	54919983	-	0.000	0.000	Merged-chr15-54920011-57
NR2079--MA0463.1.Bcl6	chr6	3346149	3346162	+	0.000	0.000	Merged-chr6-3346173-35
NR1316--MA0463.1.Bcl6	chr19	41031105	41031118	+	0.000	0.000	Merged-chr19-41031181-46
NR2160--MA0731.1.BCL6B	chr6	86396833	86396849	-	0.000	0.000	Merged-chr6-86397021-74
NR2683--MA0731.1.BCL6B	chr9	122241153	122241169	-	0.000	0.000	Merged-chr9-122241103-26
NR700--MA0731.1.BCL6B	chr13	65176267	65176283	+	0.000	0.000	Merged-chr13-65176353-33
NR111--MA0463.1.Bcl6	chr1	119087772	119087785	+	0.000	0.000	Merged-chr1-119087737-35
NR581--MA0463.1.Bcl6	chr12	85288655	85288668	-	0.000	0.000	Merged-chr12-85288653-36
NR447--MA0463.1.Bcl6	chr11	80666516	80666529	+	0.000	0.000	Merged-chr11-80666360-28
NR353--MA0463.1.Bcl6	chr10	120202123	120202136	-	0.000	0.000	Merged-chr10-120201986-109
NR1469--MA0463.1.Bcl6	chr2	116900081	116900094	+	0.000	0.000	Merged-chr2-116900141-29
NR1921--MA0463.1.Bcl6	chr5	33658005	33658018	-	0.000	0.000	Merged-chr5-33658141-114
NR468--MA0731.1.BCL6B	chr11	98918361	98918377	-	0.000	0.000	Merged-chr11-98918377-19
NR530--MA0731.1.BCL6B	chr12	35192336	35192352	+	0.000	0.000	Merged-chr12-35192398-29
NR2362--MA0463.1.Bcl6	chr7	101538077	101538090	+	0.000	0.000	Merged-chr7-101538203-73
NR2689--MA0463.1.Bcl6	chr9	124146171	124146184	+	0.000	0.000	Merged-chr9-124146419-55
NR85--MA0731.1.BCL6B	chr1	94091799	94091815	-	0.000	0.000	Merged-chr1-94091974-43
NR556--MA0731.1.BCL6B	chr12	69386836	69386852	+	0.000	0.000	Merged-chr12-69386789-3
NR1962--MA0463.1.Bcl6	chr5	72161046	72161059	+	0.000	0.000	Merged-chr5-72161207-53
NR2110--MA0731.1.BCL6B	chr6	37607667	37607683	-	0.000	0.000	Merged-chr6-37607805-50
NR1297--MA0731.1.BCL6B	chr19	5273246	5273262	-	0.000	0.000	Merged-chr19-5273188-67
NR1188--MA0463.1.Bcl6	chr17	55702537	55702550	+	0.000	0.000	Merged-chr17-55702561-32
NR230--MA0731.1.BCL6B	chr1	193698943	193698959	+	0.000	0.000	Merged-chr1-193699051-26
NR717--MA0463.1.Bcl6	chr13	76681408	76681421	+	0.000	0.000	Merged-chr13-76681414-15
NR1094--MA0463.1.Bcl6	chr16	55526649	55526662	-	0.000	0.000	Merged-chr16-55526472-43
NR1882--MA0463.1.Bcl6	chr4	155050307	155050320	+	0.000	0.000	Merged-chr4-155050218-26
NR614--MA0463.1.Bcl6	chr12	108894189	108894202	-	0.000	0.000	Merged-chr12-108894024-86
NR1994--MA0463.1.Bcl6	chr5	104022046	104022059	+	0.000	0.000	Merged-chr5-104021929-50
NR1766--MA0463.1.Bcl6	chr4	59682660	59682673	+	0.000	0.000	Merged-chr4-59682801-45
NR2068--MA0463.1.Bcl6	chr5	147697206	147697219	+	0.000	0.000	Merged-chr5-147697335-17
NR404--MA0463.1.Bcl6	chr11	54936621	54936634	+	0.000	0.000	Merged-chr11-54936551-30
NR1305--MA0463.1.Bcl6	chr19	10240556	10240569	-	0.000	0.000	Merged-chr19-10240692-36
NR888--MA0731.1.BCL6B	chr14	74947733	74947749	-	0.000	0.000	Merged-chr14-74947864-55
NR1435--MA0463.1.Bcl6	chr2	79276357	79276370	+	0.000	0.000	Merged-chr2-79276460-24
NR1574--MA0463.1.Bcl6	chr3	51553109	51553122	-	0.000	0.000	Merged-chr3-51553157-56
NR2455--MA0731.1.BCL6B	chr8	46943694	46943710	-	0.000	0.000	Merged-chr8-46943576-48
NR2107--MA0731.1.BCL6B	chr6	37399061	37399077	+	0.000	0.000	Merged-chr6-37399175-29
NR2293--MA0731.1.BCL6B	chr7	28372749	28372765	-	0.000	0.000	Merged-chr7-28372841-69
NR2421--MA0731.1.BCL6B	chr7	140141472	140141488	+	0.000	0.000	Merged-chr7-140141513-4
NR463--MA0463.1.Bcl6	chr11	96944027	96944040	-	0.000	0.000	Merged-chr11-96944120-67
NR575--MA0463.1.Bcl6	chr12	77781603	77781616	+	0.000	0.000	Merged-chr12-77781498-27
NR360--MA0463.1.Bcl6	chr10	122916066	122916079	+	0.000	0.000	Merged-chr10-122916175-12
NR1670--MA0731.1.BCL6B	chr3	132791402	132791418	-	0.000	0.000	Merged-chr3-132791387-40
NR2285--MA0731.1.BCL6B	chr7	16874381	16874397	-	0.000	0.000	Merged-chr7-16874249-24
NR1431--MA0731.1.BCL6B	chr2	77102584	77102600	+	0.000	0.000	Merged-chr2-77102646-21
NR1702--MA0731.1.BCL6B	chr3	146345334	146345350	+	0.000	0.000	Merged-chr3-146345390-35
NR2347--MA0463.1.Bcl6	chr7	89500188	89500201	-	0.000	0.000	Merged-chr7-89500080-22
NR2264--MA0731.1.BCL6B	chr6	145469503	145469519	+	0.000	0.000	Merged-chr6-145469437-17
NR2007--MA0463.1.Bcl6	chr5	110653365	110653378	+	0.000	0.000	Merged-chr5-110653386-72
NR328--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR1771--MA0731.1.BCL6B	chr4	62552200	62552216	+	0.000	0.000	Merged-chr4-62552113-23
NR275--MA0731.1.BCL6B	chr10	63176747	63176763	+	0.000	0.000	Merged-chr10-63176806-32
NR22--MA0463.1.Bcl6	chr1	39235228	39235241	+	0.000	0.000	Merged-chr1-39235066-45
NR1410--MA0463.1.Bcl6	chr2	69722911	69722924	-	0.000	0.000	Merged-chr2-69723038-83
NR836--MA0463.1.Bcl6	chr14	40917917	40917930	-	0.000	0.000	Merged-chr14-40917995-37
NR187--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR760--MA0463.1.Bcl6	chr13	107645789	107645802	+	0.000	0.000	Merged-chr13-107645790-84
NR608--MA0463.1.Bcl6	chr12	105069218	105069231	-	0.000	0.000	Merged-chr12-105069151-33
NR18--MA0463.1.Bcl6	chr1	33883646	33883659	+	0.000	0.000	Merged-chr1-33883578-48
NR1988--MA0463.1.Bcl6	chr5	97090395	97090408	+	0.000	0.000	Merged-chr5-97090318-20
NR1773--MA0463.1.Bcl6	chr4	62806067	62806080	+	0.000	0.000	Merged-chr4-62806107-28
NR626--MA0463.1.Bcl6	chr12	116269636	116269649	-	0.000	0.000	Merged-chr12-116269685-29
NR1633--MA0731.1.BCL6B	chr3	108504073	108504089	-	0.000	0.000	Merged-chr3-108504114-26
NR1885--MA0731.1.BCL6B	chr5	3508574	3508590	+	0.000	0.000	Merged-chr5-3508647-19
NR2617--MA0463.1.Bcl6	chr9	95328822	95328835	-	0.000	0.000	Merged-chr9-95328851-99
NR859--MA0463.1.Bcl6	chr14	54222542	54222555	+	0.000	0.000	Merged-chr14-54222562-63
NR1471--MA0731.1.BCL6B	chr2	117335633	117335649	+	0.000	0.000	Merged-chr2-117335736-33
NR2402--MA0463.1.Bcl6	chr7	131540223	131540236	-	0.000	0.000	Merged-chr7-131540239-21
NR2420--MA0463.1.Bcl6	chr7	140141472	140141485	-	0.000	0.000	Merged-chr7-140141513-4
NR546--MA0463.1.Bcl6	chr12	55438927	55438940	+	0.000	0.000	Merged-chr12-55438958-24
NR77--MA0463.1.Bcl6	chr1	89078995	89079008	-	0.000	0.000	Merged-chr1-89078996-39
NR2322--MA0463.1.Bcl6	chr7	58501121	58501134	+	0.000	0.000	Merged-chr7-58501010-19
NR1237--MA0463.1.Bcl6	chr18	12601058	12601071	-	0.000	0.000	Merged-chr18-12601171-14
NR1999--MA0731.1.BCL6B	chr5	105620596	105620612	+	0.000	0.000	Merged-chr5-105620720-17
NR448--MA0463.1.Bcl6	chr11	81613221	81613234	+	0.000	0.000	Merged-chr11-81613412-31
NR260--MA0463.1.Bcl6	chr10	41595895	41595908	-	0.000	0.000	Merged-chr10-41595749-48
NR1367--MA0463.1.Bcl6	chr2	35464679	35464692	+	0.000	0.000	Merged-chr2-35464612-20
NR1152--MA0463.1.Bcl6	chr17	13564827	13564840	+	0.000	0.000	Merged-chr17-13564978-21
NR699--MA0463.1.Bcl6	chr13	65176267	65176280	-	0.000	0.000	Merged-chr13-65176353-33
NR1909--MA0463.1.Bcl6	chr5	23787890	23787903	+	0.000	0.000	Merged-chr5-23787783-52
NR1806--MA0463.1.Bcl6	chr4	101292089	101292102	+	0.000	0.000	Merged-chr4-101292169-1
NR1712--MA0463.1.Bcl6	chr3	149349527	149349540	-	0.000	0.000	Merged-chr3-149349511-34
NR2014--MA0463.1.Bcl6	chr5	114707753	114707766	+	0.000	0.000	Merged-chr5-114707863-50
NR2288--MA0731.1.BCL6B	chr7	19561295	19561311	-	0.000	0.000	Merged-chr7-19561364-10
NR274--MA0463.1.Bcl6	chr10	62507833	62507846	+	0.000	0.000	Merged-chr10-62507815-50
NR2489--MA0463.1.Bcl6	chr8	87586075	87586088	+	0.000	0.000	Merged-chr8-87586141-1
NR1726--MA0463.1.Bcl6	chr4	9066621	9066634	+	0.000	0.000	Merged-chr4-9066622-31
NR1142--MA0731.1.BCL6B	chr16	97478614	97478630	-	0.000	0.000	Merged-chr16-97478788-37
NR1847--MA0463.1.Bcl6	chr4	126086129	126086142	+	0.000	0.000	Merged-chr4-126086150-33
NR2028--MA0731.1.BCL6B	chr5	124907218	124907234	+	0.000	0.000	Merged-chr5-124907107-45
NR521--MA0463.1.Bcl6	chr12	28649539	28649552	-	0.000	0.000	Merged-chr12-28649710-52
NR848--MA0463.1.Bcl6	chr14	49154153	49154166	+	0.000	0.000	Merged-chr14-49154014-21
NR1534--MA0463.1.Bcl6	chr2	169398595	169398608	+	0.000	0.000	Merged-chr2-169398588-9
NR2530--MA0463.1.Bcl6	chr8	127290223	127290236	-	0.000	0.000	Merged-chr8-127290270-11
NR1664--MA0463.1.Bcl6	chr3	129602473	129602486	-	0.000	0.000	Merged-chr3-129602465-51
NR1570--MA0463.1.Bcl6	chr3	37738412	37738425	+	0.000	0.000	Merged-chr3-37738517-40
NR1004--MA0731.1.BCL6B	chr15	90214929	90214945	-	0.000	0.000	Merged-chr15-90215054-29
NR1436--MA0463.1.Bcl6	chr2	79774685	79774698	+	0.000	0.000	Merged-chr2-79774648-24
NR746--MA0731.1.BCL6B	chr13	97762206	97762222	-	0.000	0.000	Merged-chr13-97762198-40
