#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR1911--MA0117.2.Mafb	chr11	57644464	57644475	-	0.000	0.000	Merged-chr11-57644449-7
NR7537--MA0117.2.Mafb	chr3	93506451	93506462	-	0.000	0.000	Merged-chr3-93506465-61
NR2673--MA0501.1.MAF::NFE2	chr12	100903896	100903910	-	0.000	0.000	Merged-chr12-100903895-50
NR1238--MA0495.2.MAFF	chr10	60162722	60162742	+	0.000	0.000	Merged-chr10-60162645-38
NR2574--MA0495.2.MAFF	chr12	80035253	80035273	+	0.000	0.000	Merged-chr12-80035221-6
NR18--MA0501.1.MAF::NFE2	chr1	13052312	13052326	+	0.000	0.000	Merged-chr1-13052356-32
NR3286--MA0089.1.MAFG::NFE2L1	chr13	93593449	93593454	+	0.000	0.000	Merged-chr13-93593412-57
NR7302--MA0496.2.MAFK	chr3	36841096	36841114	+	0.000	0.000	Merged-chr3-36841123-23
NR254--MA0089.1.MAFG::NFE2L1	chr1	69680698	69680703	-	0.000	0.000	Merged-chr1-69680981-51
NR3735--MA0496.2.MAFK	chr14	54222619	54222637	-	0.000	0.000	Merged-chr14-54222562-63
NR1315--MA0501.1.MAF::NFE2	chr10	74953025	74953039	+	0.000	0.000	Merged-chr10-74953108-5
NR5444--MA0591.1.Bach1::Mafk	chr18	20946387	20946401	+	0.000	0.000	Merged-chr18-20946448-65
NR7492--MA0089.1.MAFG::NFE2L1	chr3	88440711	88440716	+	0.000	0.000	Merged-chr3-88440748-20
NR9532--MA0501.1.MAF::NFE2	chr6	28385242	28385256	+	0.000	0.000	Merged-chr6-28385371-21
NR11769--MA0496.2.MAFK	chr9	61827967	61827985	-	0.000	0.000	Merged-chr9-61827917-16
NR2576--MA0659.1.MAFG	chr12	80035253	80035273	+	0.000	0.000	Merged-chr12-80035221-6
NR11640--MA0591.1.Bach1::Mafk	chr9	34996154	34996168	-	0.000	0.000	Merged-chr9-34996088-18
NR5243--MA0089.1.MAFG::NFE2L1	chr17	69401323	69401328	-	0.000	0.000	Merged-chr17-69401476-24
NR1641--MA0591.1.Bach1::Mafk	chr10	122194327	122194341	-	0.000	0.000	Merged-chr10-122194311-33
NR2784--MA0496.2.MAFK	chr12	112956087	112956105	-	0.000	0.000	Merged-chr12-112956111-20
NR4825--MA0496.2.MAFK	chr16	75903185	75903203	+	0.000	0.000	Merged-chr16-75903251-33
NR7228--MA0089.1.MAFG::NFE2L1	chr3	9715284	9715289	-	0.000	0.000	Merged-chr3-9715345-15
NR4529--MA0089.1.MAFG::NFE2L1	chr16	11501222	11501227	+	0.000	0.000	Merged-chr16-11501282-30
NR11018--MA0089.1.MAFG::NFE2L1	chr8	18936398	18936403	+	0.000	0.000	Merged-chr8-18936505-32
NR9805--MA0591.1.Bach1::Mafk	chr6	83479021	83479035	+	0.000	0.000	Merged-chr6-83478852-15
NR11584--MA0089.1.MAFG::NFE2L1	chr9	14548227	14548232	+	0.000	0.000	Merged-chr9-14548192-17
NR4745--MA0495.2.MAFF	chr16	52292831	52292851	+	0.000	0.000	Merged-chr16-52292729-42
NR7819--MA0089.1.MAFG::NFE2L1	chr3	138746828	138746833	-	0.000	0.000	Merged-chr3-138746730-15
NR4937--MA0496.2.MAFK	chr16	96358153	96358171	+	0.000	0.000	Merged-chr16-96358039-35
NR5015--MA0591.1.Bach1::Mafk	chr17	18462876	18462890	-	0.000	0.000	Merged-chr17-18462916-14
NR9288--MA0089.1.MAFG::NFE2L1	chr5	130088240	130088245	-	0.000	0.000	Merged-chr5-130088239-22
NR2982--MA0501.1.MAF::NFE2	chr13	29805502	29805516	+	0.000	0.000	Merged-chr13-29805422-4
NR6598--MA0495.2.MAFF	chr2	104561558	104561578	+	0.000	0.000	Merged-chr2-104561694-40
NR9664--MA0089.1.MAFG::NFE2L1	chr6	54216696	54216701	+	0.000	0.000	Merged-chr6-54216714-19
NR9893--MA0591.1.Bach1::Mafk	chr6	100363819	100363833	-	0.000	0.000	Merged-chr6-100363925-10
NR8078--MA0591.1.Bach1::Mafk	chr4	40285609	40285623	-	0.000	0.000	Merged-chr4-40285687-24
NR5841--MA0117.2.Mafb	chr19	5850313	5850324	+	0.000	0.000	Merged-chr19-5850230-41
NR1941--MA0495.2.MAFF	chr11	62822164	62822184	-	0.000	0.000	Merged-chr11-62822095-14
NR10027--MA0501.1.MAF::NFE2	chr6	122291984	122291998	-	0.000	0.000	Merged-chr6-122292043-61
NR11818--MA0501.1.MAF::NFE2	chr9	75209435	75209449	-	0.000	0.000	Merged-chr9-75209368-16
NR485--MA0495.2.MAFF	chr1	106268517	106268537	+	0.000	0.000	Merged-chr1-106268464-31
NR10466--MA0089.1.MAFG::NFE2L1	chr7	68250585	68250590	-	0.000	0.000	Merged-chr7-68250535-42
NR6185--MA0089.1.MAFG::NFE2L1	chr2	31043062	31043067	-	0.000	0.000	Merged-chr2-31043017-22
NR6561--MA0089.1.MAFG::NFE2L1	chr2	93454550	93454555	+	0.000	0.000	Merged-chr2-93454506-54
NR319--MA0496.2.MAFK	chr1	78436178	78436196	+	0.000	0.000	Merged-chr1-78436226-37
NR11391--MA0659.1.MAFG	chr8	111624157	111624177	+	0.000	0.000	Merged-chr8-111624206-14
NR5616--MA0591.1.Bach1::Mafk	chr18	61622136	61622150	-	0.000	0.000	Merged-chr18-61622282-13
NR3040--MA0591.1.Bach1::Mafk	chr13	45623887	45623901	-	0.000	0.000	Merged-chr13-45624002-39
NR10953--MA0495.2.MAFF	chr8	4404457	4404477	+	0.000	0.000	Merged-chr8-4404338-13
NR4703--MA0591.1.Bach1::Mafk	chr16	43802001	43802015	+	0.000	0.000	Merged-chr16-43802136-38
NR4955--MA0496.2.MAFK	chr17	5303510	5303528	-	0.000	0.000	Merged-chr17-5303448-46
NR9475--MA0089.1.MAFG::NFE2L1	chr6	8490150	8490155	+	0.000	0.000	Merged-chr6-8490222-10
NR10176--MA0659.1.MAFG	chr6	142507893	142507913	+	0.000	0.000	Merged-chr6-142507875-63
NR7692--MA0089.1.MAFG::NFE2L1	chr3	126831607	126831612	-	0.000	0.000	Merged-chr3-126831628-17
NR6043--MA0495.2.MAFF	chr2	4864667	4864687	-	0.000	0.000	Merged-chr2-4864669-14
NR3082--MA0089.1.MAFG::NFE2L1	chr13	51397968	51397973	+	0.000	0.000	Merged-chr13-51398065-7
NR5077--MA0501.1.MAF::NFE2	chr17	30046927	30046941	-	0.000	0.000	Merged-chr17-30046882-17
NR5067--MA0089.1.MAFG::NFE2L1	chr17	28193699	28193704	+	0.000	0.000	Merged-chr17-28193674-11
NR9612--MA0496.2.MAFK	chr6	48693757	48693775	+	0.000	0.000	Merged-chr6-48693973-35
NR2368--MA0089.1.MAFG::NFE2L1	chr12	25994274	25994279	+	0.000	0.000	Merged-chr12-25994111-47
NR5853--MA0495.2.MAFF	chr19	8997796	8997816	-	0.000	0.000	Merged-chr19-8997882-60
NR3298--MA0591.1.Bach1::Mafk	chr13	96487438	96487452	-	0.000	0.000	Merged-chr13-96487488-44
NR2453--MA0496.2.MAFK	chr12	51871959	51871977	-	0.000	0.000	Merged-chr12-51871812-58
NR10653--MA0089.1.MAFG::NFE2L1	chr7	105752211	105752216	-	0.000	0.000	Merged-chr7-105752191-52
NR27--MA0591.1.Bach1::Mafk	chr1	13752560	13752574	+	0.000	0.000	Merged-chr1-13752649-29
NR8755--MA0496.2.MAFK	chr5	20497214	20497232	-	0.000	0.000	Merged-chr5-20497047-10
NR122--MA0496.2.MAFK	chr1	37889337	37889355	-	0.000	0.000	Merged-chr1-37889517-3
NR10085--MA0591.1.Bach1::Mafk	chr6	128854125	128854139	-	0.000	0.000	Merged-chr6-128854319-31
NR9777--MA0089.1.MAFG::NFE2L1	chr6	71500833	71500838	-	0.000	0.000	Merged-chr6-71500692-12
NR3563--MA0117.2.Mafb	chr14	17414430	17414441	-	0.000	0.000	Merged-chr14-17414498-32
NR10819--MA0495.2.MAFF	chr7	126725378	126725398	-	0.000	0.000	Merged-chr7-126725257-13
NR6936--MA0659.1.MAFG	chr2	148752405	148752425	-	0.000	0.000	Merged-chr2-148752390-72
NR10055--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR8068--MA0089.1.MAFG::NFE2L1	chr4	33338321	33338326	+	0.000	0.000	Merged-chr4-33338235-7
NR4918--MA0591.1.Bach1::Mafk	chr16	95893575	95893589	+	0.000	0.000	Merged-chr16-95893684-47
NR8435--MA0117.2.Mafb	chr4	123183440	123183451	+	0.000	0.000	Merged-chr4-123183397-53
NR8820--MA0089.1.MAFG::NFE2L1	chr5	34466839	34466844	+	0.000	0.000	Merged-chr5-34466876-6
NR4751--MA0501.1.MAF::NFE2	chr16	52292821	52292835	-	0.000	0.000	Merged-chr16-52292729-42
NR10127--MA0591.1.Bach1::Mafk	chr6	134366135	134366149	+	0.000	0.000	Merged-chr6-134365996-1
NR6027--MA0117.2.Mafb	chr19	58524239	58524250	+	0.000	0.000	Merged-chr19-58524177-18
NR6983--MA0591.1.Bach1::Mafk	chr2	156683142	156683156	-	0.000	0.000	Merged-chr2-156683135-11
NR2384--MA0659.1.MAFG	chr12	31997008	31997028	+	0.000	0.000	Merged-chr12-31997107-37
NR7811--MA0659.1.MAFG	chr3	138526428	138526448	-	0.000	0.000	Merged-chr3-138526351-11
NR10645--MA0501.1.MAF::NFE2	chr7	104507804	104507818	+	0.000	0.000	Merged-chr7-104507900-57
NR4769--MA0591.1.Bach1::Mafk	chr16	57318129	57318143	+	0.000	0.000	Merged-chr16-57318126-31
NR5832--MA0089.1.MAFG::NFE2L1	chr19	4756441	4756446	+	0.000	0.000	Merged-chr19-4756265-110
NR4412--MA0089.1.MAFG::NFE2L1	chr15	93591926	93591931	+	0.000	0.000	Merged-chr15-93591966-21
NR3534--MA0591.1.Bach1::Mafk	chr14	9089836	9089850	+	0.000	0.000	Merged-chr14-9090049-14
NR6385--MA0089.1.MAFG::NFE2L1	chr2	59056036	59056041	+	0.000	0.000	Merged-chr2-59055992-29
NR6581--MA0501.1.MAF::NFE2	chr2	102733285	102733299	+	0.000	0.000	Merged-chr2-102733347-57
NR10955--MA0117.2.Mafb	chr8	4404457	4404468	+	0.000	0.000	Merged-chr8-4404338-13
NR278--MA0089.1.MAFG::NFE2L1	chr1	74227568	74227573	-	0.000	0.000	Merged-chr1-74227561-37
NR9122--MA0591.1.Bach1::Mafk	chr5	105620743	105620757	-	0.000	0.000	Merged-chr5-105620720-17
NR9671--MA0495.2.MAFF	chr6	54760017	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR5684--MA0591.1.Bach1::Mafk	chr18	70520982	70520996	-	0.000	0.000	Merged-chr18-70520943-32
NR9681--MA0591.1.Bach1::Mafk	chr6	55056822	55056836	-	0.000	0.000	Merged-chr6-55056982-3
NR6271--MA0496.2.MAFK	chr2	43732584	43732602	+	0.000	0.000	Merged-chr2-43732585-7
NR7923--MA0659.1.MAFG	chr3	153764829	153764849	+	0.000	0.000	Merged-chr3-153764846-117
NR5643--MA0501.1.MAF::NFE2	chr18	65297279	65297293	-	0.000	0.000	Merged-chr18-65297305-30
NR5052--MA0089.1.MAFG::NFE2L1	chr17	26371078	26371083	-	0.000	0.000	Merged-chr17-26370842-31
NR10262--MA0089.1.MAFG::NFE2L1	chr7	12422327	12422332	-	0.000	0.000	Merged-chr7-12422521-72
NR10926--MA0496.2.MAFK	chr7	141072585	141072603	+	0.000	0.000	Merged-chr7-141072410-71
NR5708--MA0501.1.MAF::NFE2	chr18	74431574	74431588	+	0.000	0.000	Merged-chr18-74431355-25
NR2442--MA0501.1.MAF::NFE2	chr12	41949888	41949902	-	0.000	0.000	Merged-chr12-41949951-37
NR1322--MA0591.1.Bach1::Mafk	chr10	75424541	75424555	-	0.000	0.000	Merged-chr10-75424715-43
NR1964--MA0495.2.MAFF	chr11	69098727	69098747	-	0.000	0.000	Merged-chr11-69098613-81
NR814--MA0117.2.Mafb	chr1	167370326	167370337	+	0.000	0.000	Merged-chr1-167370123-42
NR7137--MA0089.1.MAFG::NFE2L1	chr2	175142013	175142018	+	0.000	0.000	Merged-chr2-175142096-64
NR9560--MA0501.1.MAF::NFE2	chr6	31286529	31286543	+	0.000	0.000	Merged-chr6-31286530-8
NR11349--MA0496.2.MAFK	chr8	105714304	105714322	-	0.000	0.000	Merged-chr8-105714353-26
NR6439--MA0501.1.MAF::NFE2	chr2	68884774	68884788	-	0.000	0.000	Merged-chr2-68884857-23
NR9252--MA0591.1.Bach1::Mafk	chr5	122950752	122950766	+	0.000	0.000	Merged-chr5-122950770-15
NR4020--MA0591.1.Bach1::Mafk	chr14	121903613	121903627	-	0.000	0.000	Merged-chr14-121903586-22
NR9688--MA0089.1.MAFG::NFE2L1	chr6	58640370	58640375	+	0.000	0.000	Merged-chr6-58640552-47
NR8644--MA0089.1.MAFG::NFE2L1	chr4	155091176	155091181	-	0.000	0.000	Merged-chr4-155091102-19
NR7224--MA0089.1.MAFG::NFE2L1	chr3	9401032	9401037	-	0.000	0.000	Merged-chr3-9400917-27
NR1966--MA0659.1.MAFG	chr11	69098727	69098747	+	0.000	0.000	Merged-chr11-69098613-81
NR3105--MA0089.1.MAFG::NFE2L1	chr13	53390509	53390514	-	0.000	0.000	Merged-chr13-53390437-27
NR9427--MA0659.1.MAFG	chr5	149525185	149525205	-	0.000	0.000	Merged-chr5-149525038-89
NR4986--MA0591.1.Bach1::Mafk	chr17	12318834	12318848	-	0.000	0.000	Merged-chr17-12318588-111
NR11246--MA0496.2.MAFK	chr8	83131933	83131951	-	0.000	0.000	Merged-chr8-83131891-13
NR8526--MA0501.1.MAF::NFE2	chr4	141559523	141559537	+	0.000	0.000	Merged-chr4-141559533-121
NR11229--MA0089.1.MAFG::NFE2L1	chr8	79371092	79371097	+	0.000	0.000	Merged-chr8-79370897-50
NR4236--MA0089.1.MAFG::NFE2L1	chr15	62726735	62726740	+	0.000	0.000	Merged-chr15-62726785-12
NR10866--MA0089.1.MAFG::NFE2L1	chr7	132768217	132768222	-	0.000	0.000	Merged-chr7-132768220-25
NR5068--MA0501.1.MAF::NFE2	chr17	28193705	28193719	-	0.000	0.000	Merged-chr17-28193674-11
NR3062--MA0501.1.MAF::NFE2	chr13	45872309	45872323	+	0.000	0.000	Merged-chr13-45872206-76
NR4621--MA0591.1.Bach1::Mafk	chr16	30510718	30510732	-	0.000	0.000	Merged-chr16-30510671-63
NR8004--MA0495.2.MAFF	chr4	11017718	11017738	+	0.000	0.000	Merged-chr4-11017688-10
NR7090--MA0501.1.MAF::NFE2	chr2	169398497	169398511	+	0.000	0.000	Merged-chr2-169398588-9
NR4943--MA0591.1.Bach1::Mafk	chr16	97442160	97442174	+	0.000	0.000	Merged-chr16-97442198-19
NR11058--MA0501.1.MAF::NFE2	chr8	25256137	25256151	-	0.000	0.000	Merged-chr8-25256219-29
NR8079--MA0089.1.MAFG::NFE2L1	chr4	40722281	40722286	+	0.000	0.000	Merged-chr4-40722214-26
NR12130--MA0496.2.MAFK	chrX	42336961	42336979	-	0.000	0.000	Merged-chrX-42336875-23
NR8455--MA0089.1.MAFG::NFE2L1	chr4	126090407	126090412	-	0.000	0.000	Merged-chr4-126090420-25
NR6296--MA0089.1.MAFG::NFE2L1	chr2	48315504	48315509	-	0.000	0.000	Merged-chr2-48315490-45
NR4629--MA0496.2.MAFK	chr16	30676265	30676283	+	0.000	0.000	Merged-chr16-30676152-12
NR1133--MA0089.1.MAFG::NFE2L1	chr10	33987065	33987070	+	0.000	0.000	Merged-chr10-33986962-32
NR9418--MA0501.1.MAF::NFE2	chr5	148708248	148708262	+	0.000	0.000	Merged-chr5-148708348-12
NR211--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR1839--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR9309--MA0495.2.MAFF	chr5	134489798	134489818	+	0.000	0.000	Merged-chr5-134489767-10
NR8554--MA0591.1.Bach1::Mafk	chr4	145209527	145209541	+	0.000	0.000	Merged-chr4-145209474-14
NR3264--MA0659.1.MAFG	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR12242--MA0496.2.MAFK	chrX	139610653	139610671	-	0.000	0.000	Merged-chrX-139610581-86
NR3322--MA0591.1.Bach1::Mafk	chr13	99433544	99433558	+	0.000	0.000	Merged-chr13-99433551-16
NR11714--MA0117.2.Mafb	chr9	51239032	51239043	-	0.000	0.000	Merged-chr9-51239066-41
NR4879--MA0591.1.Bach1::Mafk	chr16	90220958	90220972	+	0.000	0.000	Merged-chr16-90220998-103
NR9785--MA0117.2.Mafb	chr6	72990338	72990349	-	0.000	0.000	Merged-chr6-72990234-44
NR4423--MA0089.1.MAFG::NFE2L1	chr15	94476217	94476222	+	0.000	0.000	Merged-chr15-94476156-15
NR3003--MA0089.1.MAFG::NFE2L1	chr13	35808289	35808294	+	0.000	0.000	Merged-chr13-35808207-14
NR11298--MA0659.1.MAFG	chr8	90961834	90961854	-	0.000	0.000	Merged-chr8-90961787-20
NR5719--MA0496.2.MAFK	chr18	75304850	75304868	+	0.000	0.000	Merged-chr18-75304696-39
NR8757--MA0089.1.MAFG::NFE2L1	chr5	20882148	20882153	+	0.000	0.000	Merged-chr5-20882102-89
NR7995--MA0501.1.MAF::NFE2	chr4	9066649	9066663	-	0.000	0.000	Merged-chr4-9066622-31
NR1731--MA0496.2.MAFK	chr11	17176752	17176770	-	0.000	0.000	Merged-chr11-17176822-17
NR812--MA0591.1.Bach1::Mafk	chr1	167271046	167271060	-	0.000	0.000	Merged-chr1-167270824-44
NR9539--MA0117.2.Mafb	chr6	29348047	29348058	-	0.000	0.000	Merged-chr6-29348020-58
NR3025--MA0495.2.MAFF	chr13	44260146	44260166	+	0.000	0.000	Merged-chr13-44260111-9
NR2841--MA0117.2.Mafb	chr12	117268669	117268680	-	0.000	0.000	Merged-chr12-117268849-13
NR2828--MA0659.1.MAFG	chr12	115861881	115861901	-	0.000	0.000	Merged-chr12-115861982-39
NR10367--MA0591.1.Bach1::Mafk	chr7	35729627	35729641	+	0.000	0.000	Merged-chr7-35729754-35
NR10851--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR7990--MA0089.1.MAFG::NFE2L1	chr4	8499403	8499408	+	0.000	0.000	Merged-chr4-8499502-2
NR9409--MA0089.1.MAFG::NFE2L1	chr5	147448722	147448727	-	0.000	0.000	Merged-chr5-147448805-80
NR12108--MA0496.2.MAFK	chrX	11753292	11753310	-	0.000	0.000	Merged-chrX-11753307-53
NR5007--MA0501.1.MAF::NFE2	chr17	15498272	15498286	-	0.000	0.000	Merged-chr17-15498316-61
NR4327--MA0117.2.Mafb	chr15	77820241	77820252	+	0.000	0.000	Merged-chr15-77820208-30
NR9217--MA0659.1.MAFG	chr5	118620495	118620515	-	0.000	0.000	Merged-chr5-118620530-42
NR5878--MA0117.2.Mafb	chr19	12541844	12541855	-	0.000	0.000	Merged-chr19-12541773-42
NR8769--MA0591.1.Bach1::Mafk	chr5	23256190	23256204	+	0.000	0.000	Merged-chr5-23256254-4
NR12230--MA0089.1.MAFG::NFE2L1	chrX	133898292	133898297	+	0.000	0.000	Merged-chrX-133898261-39
NR3582--MA0089.1.MAFG::NFE2L1	chr14	20661502	20661507	-	0.000	0.000	Merged-chr14-20661256-53
NR5280--MA0591.1.Bach1::Mafk	chr17	72935981	72935995	-	0.000	0.000	Merged-chr17-72936004-35
NR622--MA0117.2.Mafb	chr1	138542815	138542826	-	0.000	0.000	Merged-chr1-138542700-22
NR9557--MA0117.2.Mafb	chr6	31219077	31219088	+	0.000	0.000	Merged-chr6-31219106-11
NR8279--MA0089.1.MAFG::NFE2L1	chr4	95521252	95521257	-	0.000	0.000	Merged-chr4-95521197-1
NR4966--MA0591.1.Bach1::Mafk	chr17	6782802	6782816	-	0.000	0.000	Merged-chr17-6782813-110
NR2581--MA0501.1.MAF::NFE2	chr12	80885760	80885774	-	0.000	0.000	Merged-chr12-80885869-36
NR3148--MA0659.1.MAFG	chr13	63431573	63431593	+	0.000	0.000	Merged-chr13-63431477-108
NR11522--MA0659.1.MAFG	chr8	126686967	126686987	-	0.000	0.000	Merged-chr8-126687126-29
NR7129--MA0496.2.MAFK	chr2	173795151	173795169	-	0.000	0.000	Merged-chr2-173795090-38
NR9235--MA0659.1.MAFG	chr5	121149500	121149520	+	0.000	0.000	Merged-chr5-121149467-5
NR190--MA0496.2.MAFK	chr1	51820962	51820980	+	0.000	0.000	Merged-chr1-51820806-47
NR11417--MA0501.1.MAF::NFE2	chr8	115618588	115618602	-	0.000	0.000	Merged-chr8-115618419-52
NR1973--MA0496.2.MAFK	chr11	69881316	69881334	+	0.000	0.000	Merged-chr11-69881120-86
NR2089--MA0591.1.Bach1::Mafk	chr11	94386618	94386632	-	0.000	0.000	Merged-chr11-94386453-49
NR1498--MA0591.1.Bach1::Mafk	chr10	99221681	99221695	+	0.000	0.000	Merged-chr10-99221651-27
NR5412--MA0501.1.MAF::NFE2	chr18	11913673	11913687	+	0.000	0.000	Merged-chr18-11913705-37
NR2060--MA0089.1.MAFG::NFE2L1	chr11	87853247	87853252	-	0.000	0.000	Merged-chr11-87853280-46
NR5220--MA0117.2.Mafb	chr17	65541049	65541060	-	0.000	0.000	Merged-chr17-65540988-64
NR4245--MA0495.2.MAFF	chr15	64041700	64041720	-	0.000	0.000	Merged-chr15-64041818-65
NR8951--MA0659.1.MAFG	chr5	67404581	67404601	-	0.000	0.000	Merged-chr5-67404737-28
NR9668--MA0501.1.MAF::NFE2	chr6	54736254	54736268	-	0.000	0.000	Merged-chr6-54736156-4
NR5969--MA0089.1.MAFG::NFE2L1	chr19	41483223	41483228	-	0.000	0.000	Merged-chr19-41483233-3
NR10220--MA0495.2.MAFF	chr6	146910332	146910352	-	0.000	0.000	Merged-chr6-146910233-6
NR576--MA0089.1.MAFG::NFE2L1	chr1	131613497	131613502	-	0.000	0.000	Merged-chr1-131613618-28
NR7662--MA0501.1.MAF::NFE2	chr3	117044593	117044607	-	0.000	0.000	Merged-chr3-117044595-20
NR1792--MA0659.1.MAFG	chr11	32486754	32486774	-	0.000	0.000	Merged-chr11-32486832-15
NR4578--MA0117.2.Mafb	chr16	22602650	22602661	-	0.000	0.000	Merged-chr16-22602605-18
NR7278--MA0591.1.Bach1::Mafk	chr3	28805458	28805472	+	0.000	0.000	Merged-chr3-28805581-72
NR4222--MA0496.2.MAFK	chr15	62092034	62092052	+	0.000	0.000	Merged-chr15-62091960-25
NR7814--MA0496.2.MAFK	chr3	138526429	138526447	-	0.000	0.000	Merged-chr3-138526351-11
NR1231--MA0089.1.MAFG::NFE2L1	chr10	59748932	59748937	+	0.000	0.000	Merged-chr10-59748873-11
NR3150--MA0496.2.MAFK	chr13	63431574	63431592	+	0.000	0.000	Merged-chr13-63431477-108
NR2403--MA0659.1.MAFG	chr12	33380191	33380211	-	0.000	0.000	Merged-chr12-33380156-47
NR8924--MA0117.2.Mafb	chr5	64161172	64161183	+	0.000	0.000	Merged-chr5-64161170-16
NR8264--MA0089.1.MAFG::NFE2L1	chr4	88727550	88727555	-	0.000	0.000	Merged-chr4-88727531-27
NR11691--MA0089.1.MAFG::NFE2L1	chr9	45955289	45955294	-	0.000	0.000	Merged-chr9-45955056-98
NR3238--MA0591.1.Bach1::Mafk	chr13	81351670	81351684	-	0.000	0.000	Merged-chr13-81351650-43
NR2076--MA0117.2.Mafb	chr11	90638788	90638799	+	0.000	0.000	Merged-chr11-90638688-1
