#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR5906--MA0501.1.MAF::NFE2	chr2	44953030	44953044	-	0.000	0.000	Merged-chr2-44953031-31
NR3173--MA0591.1.Bach1::Mafk	chr13	108158504	108158518	-	0.000	0.000	Merged-chr13-108158650-72
NR812--MA0591.1.Bach1::Mafk	chr1	170729604	170729618	-	0.000	0.000	Merged-chr1-170729637-43
NR3598--MA0495.2.MAFF	chr14	101470024	101470044	+	0.000	0.000	Merged-chr14-101470106-24
NR750--MA0495.2.MAFF	chr1	161480011	161480031	+	0.000	0.000	Merged-chr1-161480099-19
NR867--MA0089.1.MAFG::NFE2L1	chr1	179578778	179578783	-	0.000	0.000	Merged-chr1-179578897-31
NR4000--MA0117.2.Mafb	chr15	83602907	83602918	+	0.000	0.000	Merged-chr15-83602865-55
NR3923--MA0591.1.Bach1::Mafk	chr15	72859524	72859538	-	0.000	0.000	Merged-chr15-72859470-25
NR9397--MA0089.1.MAFG::NFE2L1	chr7	35991369	35991374	+	0.000	0.000	Merged-chr7-35991280-23
NR4725--MA0089.1.MAFG::NFE2L1	chr17	33991860	33991865	-	0.000	0.000	Merged-chr17-33992032-25
NR4209--MA0495.2.MAFF	chr16	23286610	23286630	+	0.000	0.000	Merged-chr16-23286554-38
NR9986--MA0501.1.MAF::NFE2	chr8	64826687	64826701	-	0.000	0.000	Merged-chr8-64826546-37
NR8125--MA0591.1.Bach1::Mafk	chr5	74348755	74348769	-	0.000	0.000	Merged-chr5-74348625-55
NR7639--MA0089.1.MAFG::NFE2L1	chr4	116807517	116807522	+	0.000	0.000	Merged-chr4-116807606-59
NR2058--MA0659.1.MAFG	chr11	106716751	106716771	-	0.000	0.000	Merged-chr11-106716812-28
NR5663--MA0117.2.Mafb	chr2	5045420	5045431	-	0.000	0.000	Merged-chr2-5045339-13
NR1288--MA0496.2.MAFK	chr10	77282772	77282790	-	0.000	0.000	Merged-chr10-77282922-22
NR1283--MA0591.1.Bach1::Mafk	chr10	77282774	77282788	-	0.000	0.000	Merged-chr10-77282922-22
NR2398--MA0117.2.Mafb	chr12	73611100	73611111	-	0.000	0.000	Merged-chr12-73611155-79
NR8655--MA0089.1.MAFG::NFE2L1	chr6	30804862	30804867	+	0.000	0.000	Merged-chr6-30804874-26
NR1185--MA0496.2.MAFK	chr10	45635339	45635357	+	0.000	0.000	Merged-chr10-45635407-27
NR8872--MA0501.1.MAF::NFE2	chr6	85075172	85075186	+	0.000	0.000	Merged-chr6-85075148-16
NR22--MA0501.1.MAF::NFE2	chr1	14484704	14484718	-	0.000	0.000	Merged-chr1-14484636-21
NR4777--MA0496.2.MAFK	chr17	47272447	47272465	-	0.000	0.000	Merged-chr17-47272458-17
NR35--MA0495.2.MAFF	chr1	20926481	20926501	+	0.000	0.000	Merged-chr1-20926362-24
NR880--MA0495.2.MAFF	chr1	181866543	181866563	-	0.000	0.000	Merged-chr1-181866572-42
NR10414--MA0501.1.MAF::NFE2	chr9	46083485	46083499	-	0.000	0.000	Merged-chr9-46083625-49
NR2613--MA0117.2.Mafb	chr12	110770885	110770896	+	0.000	0.000	Merged-chr12-110770987-31
NR3393--MA0089.1.MAFG::NFE2L1	chr14	45049939	45049944	+	0.000	0.000	Merged-chr14-45050113-52
NR1091--MA0591.1.Bach1::Mafk	chr10	26325619	26325633	-	0.000	0.000	Merged-chr10-26325461-56
NR7514--MA0501.1.MAF::NFE2	chr4	88912422	88912436	+	0.000	0.000	Merged-chr4-88912378-27
NR5754--MA0089.1.MAFG::NFE2L1	chr2	13413678	13413683	+	0.000	0.000	Merged-chr2-13413769-49
NR10571--MA0659.1.MAFG	chr9	78039248	78039268	-	0.000	0.000	Merged-chr9-78039218-36
NR5479--MA0501.1.MAF::NFE2	chr19	33429575	33429589	+	0.000	0.000	Merged-chr19-33429713-40
NR6683--MA0089.1.MAFG::NFE2L1	chr3	19707067	19707072	-	0.000	0.000	Merged-chr3-19706982-40
NR5412--MA0501.1.MAF::NFE2	chr19	11129863	11129877	-	0.000	0.000	Merged-chr19-11129976-16
NR1841--MA0591.1.Bach1::Mafk	chr11	72196708	72196722	-	0.000	0.000	Merged-chr11-72196798-41
NR9255--MA0591.1.Bach1::Mafk	chr6	144444687	144444701	-	0.000	0.000	Merged-chr6-144444692-25
NR5601--MA0591.1.Bach1::Mafk	chr19	58104663	58104677	+	0.000	0.000	Merged-chr19-58104736-34
NR10109--MA0089.1.MAFG::NFE2L1	chr8	92364730	92364735	+	0.000	0.000	Merged-chr8-92364509-25
NR752--MA0117.2.Mafb	chr1	161480011	161480022	+	0.000	0.000	Merged-chr1-161480099-19
NR9340--MA0496.2.MAFK	chr7	16314088	16314106	-	0.000	0.000	Merged-chr7-16314036-50
NR6204--MA0089.1.MAFG::NFE2L1	chr2	113966658	113966663	-	0.000	0.000	Merged-chr2-113966529-16
NR3833--MA0659.1.MAFG	chr15	57906811	57906831	-	0.000	0.000	Merged-chr15-57906740-47
NR8619--MA0591.1.Bach1::Mafk	chr6	15726622	15726636	-	0.000	0.000	Merged-chr6-15726718-35
NR2535--MA0501.1.MAF::NFE2	chr12	100903896	100903910	-	0.000	0.000	Merged-chr12-100903895-50
NR6770--MA0089.1.MAFG::NFE2L1	chr3	57736134	57736139	-	0.000	0.000	Merged-chr3-57736067-78
NR5130--MA0591.1.Bach1::Mafk	chr18	39068276	39068290	-	0.000	0.000	Merged-chr18-39068377-42
NR9118--MA0089.1.MAFG::NFE2L1	chr6	125215542	125215547	-	0.000	0.000	Merged-chr6-125215615-63
NR10290--MA0501.1.MAF::NFE2	chr8	127967131	127967145	-	0.000	0.000	Merged-chr8-127967085-35
NR4145--MA0089.1.MAFG::NFE2L1	chr16	8470799	8470804	-	0.000	0.000	Merged-chr16-8470808-56
NR5368--MA0501.1.MAF::NFE2	chr19	4037979	4037993	+	0.000	0.000	Merged-chr19-4037964-42
NR2362--MA0089.1.MAFG::NFE2L1	chr12	55466483	55466488	+	0.000	0.000	Merged-chr12-55466597-41
NR7390--MA0501.1.MAF::NFE2	chr4	41295746	41295760	+	0.000	0.000	Merged-chr4-41295781-15
NR6877--MA0495.2.MAFF	chr3	86196652	86196672	+	0.000	0.000	Merged-chr3-86196613-32
NR5453--MA0117.2.Mafb	chr19	24477455	24477466	-	0.000	0.000	Merged-chr19-24477262-125
NR8163--MA0117.2.Mafb	chr5	90257219	90257230	-	0.000	0.000	Merged-chr5-90257254-26
NR6506--MA0089.1.MAFG::NFE2L1	chr2	160764120	160764125	+	0.000	0.000	Merged-chr2-160764002-27
NR6519--MA0495.2.MAFF	chr2	163719348	163719368	+	0.000	0.000	Merged-chr2-163719480-37
NR6561--MA0659.1.MAFG	chr2	168575070	168575090	-	0.000	0.000	Merged-chr2-168575169-53
NR2953--MA0089.1.MAFG::NFE2L1	chr13	62383279	62383284	+	0.000	0.000	Merged-chr13-62383171-58
NR7091--MA0117.2.Mafb	chr3	121874821	121874832	-	0.000	0.000	Merged-chr3-121874730-10
NR9347--MA0117.2.Mafb	chr7	19239705	19239716	+	0.000	0.000	Merged-chr7-19239613-31
NR7973--MA0117.2.Mafb	chr5	20087241	20087252	-	0.000	0.000	Merged-chr5-20087381-40
NR3500--MA0495.2.MAFF	chr14	70767710	70767730	-	0.000	0.000	Merged-chr14-70767609-24
NR5131--MA0659.1.MAFG	chr18	39068273	39068293	+	0.000	0.000	Merged-chr18-39068377-42
NR10573--MA0089.1.MAFG::NFE2L1	chr9	78039331	78039336	+	0.000	0.000	Merged-chr9-78039218-36
NR4493--MA0117.2.Mafb	chr16	89835822	89835833	+	0.000	0.000	Merged-chr16-89835915-50
NR8945--MA0495.2.MAFF	chr6	95669460	95669480	+	0.000	0.000	Merged-chr6-95669470-37
NR10993--MA0591.1.Bach1::Mafk	chrX	103621841	103621855	+	0.000	0.000	Merged-chrX-103621915-2
NR7651--MA0659.1.MAFG	chr4	118078607	118078627	+	0.000	0.000	Merged-chr4-118078644-25
NR9427--MA0591.1.Bach1::Mafk	chr7	49923217	49923231	-	0.000	0.000	Merged-chr7-49923438-49
NR1096--MA0496.2.MAFK	chr10	26325617	26325635	-	0.000	0.000	Merged-chr10-26325461-56
NR11023--MA0089.1.MAFG::NFE2L1	chrX	135753065	135753070	+	0.000	0.000	Merged-chrX-135752954-36
NR7173--MA0591.1.Bach1::Mafk	chr3	135281277	135281291	+	0.000	0.000	Merged-chr3-135281151-28
NR7873--MA0495.2.MAFF	chr4	149854313	149854333	+	0.000	0.000	Merged-chr4-149854542-67
NR4043--MA0089.1.MAFG::NFE2L1	chr15	93712836	93712841	-	0.000	0.000	Merged-chr15-93712745-43
NR3841--MA0591.1.Bach1::Mafk	chr15	58823463	58823477	-	0.000	0.000	Merged-chr15-58823489-98
NR6260--MA0591.1.Bach1::Mafk	chr2	122028602	122028616	+	0.000	0.000	Merged-chr2-122028535-87
NR8620--MA0659.1.MAFG	chr6	15726619	15726639	+	0.000	0.000	Merged-chr6-15726718-35
NR4386--MA0659.1.MAFG	chr16	55731345	55731365	-	0.000	0.000	Merged-chr16-55731232-18
NR534--MA0501.1.MAF::NFE2	chr1	125390374	125390388	+	0.000	0.000	Merged-chr1-125390190-80
NR5798--MA0117.2.Mafb	chr2	25483205	25483216	+	0.000	0.000	Merged-chr2-25483181-19
NR7824--MA0089.1.MAFG::NFE2L1	chr4	145284482	145284487	-	0.000	0.000	Merged-chr4-145284668-43
NR8377--MA0089.1.MAFG::NFE2L1	chr5	123782029	123782034	+	0.000	0.000	Merged-chr5-123782033-22
NR401--MA0496.2.MAFK	chr1	92119342	92119360	-	0.000	0.000	Merged-chr1-92119439-48
NR9962--MA0501.1.MAF::NFE2	chr8	46197080	46197094	-	0.000	0.000	Merged-chr8-46197044-15
NR8947--MA0659.1.MAFG	chr6	95669460	95669480	+	0.000	0.000	Merged-chr6-95669470-37
NR8075--MA0501.1.MAF::NFE2	chr5	62939188	62939202	-	0.000	0.000	Merged-chr5-62939189-18
NR5838--MA0501.1.MAF::NFE2	chr2	31062432	31062446	+	0.000	0.000	Merged-chr2-31062467-40
NR9119--MA0117.2.Mafb	chr6	125222366	125222377	+	0.000	0.000	Merged-chr6-125222318-50
NR2421--MA0117.2.Mafb	chr12	79130743	79130754	+	0.000	0.000	Merged-chr12-79130814-35
NR10471--MA0089.1.MAFG::NFE2L1	chr9	60688176	60688181	+	0.000	0.000	Merged-chr9-60688007-55
NR1848--MA0089.1.MAFG::NFE2L1	chr11	73048222	73048227	+	0.000	0.000	Merged-chr11-73047968-72
NR8644--MA0591.1.Bach1::Mafk	chr6	29024218	29024232	-	0.000	0.000	Merged-chr6-29024202-52
NR10455--MA0117.2.Mafb	chr9	57943246	57943257	-	0.000	0.000	Merged-chr9-57943219-21
NR442--MA0495.2.MAFF	chr1	106187586	106187606	+	0.000	0.000	Merged-chr1-106187715-26
NR3012--MA0089.1.MAFG::NFE2L1	chr13	73469586	73469591	-	0.000	0.000	Merged-chr13-73469751-49
NR2607--MA0496.2.MAFK	chr12	110210330	110210348	-	0.000	0.000	Merged-chr12-110210281-21
NR4037--MA0659.1.MAFG	chr15	93552304	93552324	-	0.000	0.000	Merged-chr15-93552269-41
NR6826--MA0501.1.MAF::NFE2	chr3	69274873	69274887	-	0.000	0.000	Merged-chr3-69274909-13
NR3943--MA0496.2.MAFK	chr15	75549077	75549095	-	0.000	0.000	Merged-chr15-75549017-20
NR6475--MA0591.1.Bach1::Mafk	chr2	158379841	158379855	+	0.000	0.000	Merged-chr2-158379910-26
NR7816--MA0591.1.Bach1::Mafk	chr4	144996074	144996088	-	0.000	0.000	Merged-chr4-144996009-47
NR5910--MA0117.2.Mafb	chr2	44956502	44956513	-	0.000	0.000	Merged-chr2-44956484-14
NR10426--MA0496.2.MAFK	chr9	50836273	50836291	+	0.000	0.000	Merged-chr9-50836533-61
NR10352--MA0117.2.Mafb	chr9	21679984	21679995	-	0.000	0.000	Merged-chr9-21680027-16
NR4604--MA0591.1.Bach1::Mafk	chr17	7164184	7164198	+	0.000	0.000	Merged-chr17-7164154-31
NR2373--MA0089.1.MAFG::NFE2L1	chr12	69510933	69510938	-	0.000	0.000	Merged-chr12-69510951-48
NR8871--MA0659.1.MAFG	chr6	85075166	85075186	-	0.000	0.000	Merged-chr6-85075148-16
NR385--MA0089.1.MAFG::NFE2L1	chr1	91600803	91600808	-	0.000	0.000	Merged-chr1-91600873-13
NR8362--MA0089.1.MAFG::NFE2L1	chr5	122224452	122224457	+	0.000	0.000	Merged-chr5-122224441-19
NR4218--MA0591.1.Bach1::Mafk	chr16	23609948	23609962	-	0.000	0.000	Merged-chr16-23609976-53
NR7517--MA0117.2.Mafb	chr4	88998479	88998490	+	0.000	0.000	Merged-chr4-88998396-38
NR7648--MA0089.1.MAFG::NFE2L1	chr4	117887232	117887237	-	0.000	0.000	Merged-chr4-117887306-54
NR5865--MA0089.1.MAFG::NFE2L1	chr2	34790510	34790515	+	0.000	0.000	Merged-chr2-34790571-52
NR4445--MA0089.1.MAFG::NFE2L1	chr16	76354384	76354389	+	0.000	0.000	Merged-chr16-76354540-16
NR6283--MA0591.1.Bach1::Mafk	chr2	127134050	127134064	+	0.000	0.000	Merged-chr2-127133988-67
NR1255--MA0089.1.MAFG::NFE2L1	chr10	67698098	67698103	-	0.000	0.000	Merged-chr10-67697981-39
NR5370--MA0591.1.Bach1::Mafk	chr19	4333918	4333932	-	0.000	0.000	Merged-chr19-4333820-69
