#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR493--MA0731.1.BCL6B	chr13	92671666	92671682	+	0.000	0.000	Merged-chr13-92671922-24
NR1522--MA0463.1.Bcl6	chr6	134189915	134189928	-	0.000	0.000	Merged-chr6-134189868-22
NR31--MA0463.1.Bcl6	chr1	69461264	69461277	+	0.000	0.000	Merged-chr1-69461360-14
NR1306--MA0731.1.BCL6B	chr4	138319745	138319761	+	0.000	0.000	Merged-chr4-138319664-19
NR1558--MA0731.1.BCL6B	chr7	27196245	27196261	+	0.000	0.000	Merged-chr7-27196117-84
NR1396--MA0731.1.BCL6B	chr5	100651692	100651708	+	0.000	0.000	Merged-chr5-100651654-38
NR1097--MA0463.1.Bcl6	chr3	52047196	52047209	+	0.000	0.000	Merged-chr3-52047175-54
NR1157--MA0731.1.BCL6B	chr3	122924274	122924290	-	0.000	0.000	Merged-chr3-122924364-79
NR1518--MA0463.1.Bcl6	chr6	129476850	129476863	-	0.000	0.000	Merged-chr6-129476936-30
NR523--MA0463.1.Bcl6	chr14	14098861	14098874	-	0.000	0.000	Merged-chr14-14098740-35
NR124--MA0731.1.BCL6B	chr1	170993653	170993669	+	0.000	0.000	Merged-chr1-170993660-17
NR729--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR1014--MA0731.1.BCL6B	chr2	122243970	122243986	-	0.000	0.000	Merged-chr2-122243973-37
NR581--MA0731.1.BCL6B	chr14	79331625	79331641	-	0.000	0.000	Merged-chr14-79331457-66
NR852--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR342--MA0731.1.BCL6B	chr11	106716672	106716688	-	0.000	0.000	Merged-chr11-106716812-28
NR560--MA0731.1.BCL6B	chr14	55604120	55604136	+	0.000	0.000	Merged-chr14-55604128-61
NR783--MA0463.1.Bcl6	chr17	73875427	73875440	-	0.000	0.000	Merged-chr17-73875557-33
NR1326--MA0463.1.Bcl6	chr4	152448491	152448504	+	0.000	0.000	Merged-chr4-152448559-74
NR878--MA0731.1.BCL6B	chr19	32138559	32138575	+	0.000	0.000	Merged-chr19-32138517-38
NR193--MA0731.1.BCL6B	chr10	71306330	71306346	-	0.000	0.000	Merged-chr10-71306460-33
NR321--MA0731.1.BCL6B	chr11	86593321	86593337	-	0.000	0.000	Merged-chr11-86593192-40
NR368--MA0731.1.BCL6B	chr12	33434055	33434071	+	0.000	0.000	Merged-chr12-33434060-41
NR639--MA0731.1.BCL6B	chr15	64246561	64246577	-	0.000	0.000	Merged-chr15-64246637-23
NR667--MA0463.1.Bcl6	chr15	102296158	102296171	-	0.000	0.000	Merged-chr15-102296189-42
NR573--MA0463.1.Bcl6	chr14	72822426	72822439	+	0.000	0.000	Merged-chr14-72822179-91
NR1128--MA0731.1.BCL6B	chr3	96269519	96269535	-	0.000	0.000	Merged-chr3-96269426-97
NR1013--MA0463.1.Bcl6	chr2	121511698	121511711	-	0.000	0.000	Merged-chr2-121511602-35
NR900--MA0463.1.Bcl6	chr2	10373665	10373678	+	0.000	0.000	Merged-chr2-10373891-14
NR456--MA0731.1.BCL6B	chr13	48843577	48843593	+	0.000	0.000	Merged-chr13-48843644-14
NR727--MA0731.1.BCL6B	chr16	93687086	93687102	+	0.000	0.000	Merged-chr16-93687116-36
NR578--MA0463.1.Bcl6	chr14	78436194	78436207	-	0.000	0.000	Merged-chr14-78436014-44
NR1264--MA0463.1.Bcl6	chr4	101998738	101998751	-	0.000	0.000	Merged-chr4-101998677-38
NR1018--MA0463.1.Bcl6	chr2	125189381	125189394	+	0.000	0.000	Merged-chr2-125189398-33
NR905--MA0463.1.Bcl6	chr2	15090766	15090779	+	0.000	0.000	Merged-chr2-15090616-14
NR1036--MA0463.1.Bcl6	chr2	143903718	143903731	+	0.000	0.000	Merged-chr2-143903810-20
NR914--MA0463.1.Bcl6	chr2	26380546	26380559	-	0.000	0.000	Merged-chr2-26380543-45
NR1721--MA0463.1.Bcl6	chr8	75071698	75071711	-	0.000	0.000	Merged-chr8-75071889-52
NR265--MA0463.1.Bcl6	chr11	3161066	3161079	+	0.000	0.000	Merged-chr11-3161151-10
NR932--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR1166--MA0463.1.Bcl6	chr3	133544249	133544262	-	0.000	0.000	Merged-chr3-133544434-91
NR377--MA0463.1.Bcl6	chr12	65172677	65172690	-	0.000	0.000	Merged-chr12-65172767-62
NR1891--MA0731.1.BCL6B	chrX	74373333	74373349	+	0.000	0.000	Merged-chrX-74373347-51
NR1511--MA0463.1.Bcl6	chr6	124741128	124741141	+	0.000	0.000	Merged-chr6-124741027-92
NR1623--MA0463.1.Bcl6	chr7	102100414	102100427	-	0.000	0.000	Merged-chr7-102100187-36
NR167--MA0463.1.Bcl6	chr10	18923347	18923360	-	0.000	0.000	Merged-chr10-18923473-26
NR1068--MA0463.1.Bcl6	chr2	169634167	169634180	-	0.000	0.000	Merged-chr2-169634008-43
NR679--MA0731.1.BCL6B	chr16	11034623	11034639	+	0.000	0.000	Merged-chr16-11034584-21
NR1771--MA0463.1.Bcl6	chr8	123026250	123026263	-	0.000	0.000	Merged-chr8-123026094-33
NR52--MA0463.1.Bcl6	chr1	87988583	87988596	-	0.000	0.000	Merged-chr1-87988595-7
NR969--MA0463.1.Bcl6	chr2	76421639	76421652	+	0.000	0.000	Merged-chr2-76421582-29
NR199--MA0463.1.Bcl6	chr10	77509739	77509752	+	0.000	0.000	Merged-chr10-77509855-30
NR1591--MA0731.1.BCL6B	chr7	74357249	74357265	-	0.000	0.000	Merged-chr7-74357288-11
NR1203--MA0463.1.Bcl6	chr3	158036455	158036468	-	0.000	0.000	Merged-chr3-158036635-54
NR414--MA0463.1.Bcl6	chr12	108894189	108894202	-	0.000	0.000	Merged-chr12-108894024-86
NR366--MA0731.1.BCL6B	chr12	33158487	33158503	-	0.000	0.000	Merged-chr12-33158359-51
NR320--MA0463.1.Bcl6	chr11	86593324	86593337	+	0.000	0.000	Merged-chr11-86593192-40
NR57--MA0463.1.Bcl6	chr1	90676688	90676701	-	0.000	0.000	Merged-chr1-90676812-13
NR1461--MA0731.1.BCL6B	chr6	41541645	41541661	-	0.000	0.000	Merged-chr6-41541875-48
NR419--MA0463.1.Bcl6	chr12	112862135	112862148	+	0.000	0.000	Merged-chr12-112862043-16
NR316--MA0463.1.Bcl6	chr11	80666516	80666529	+	0.000	0.000	Merged-chr11-80666360-28
NR1593--MA0463.1.Bcl6	chr7	75387910	75387923	+	0.000	0.000	Merged-chr7-75388095-45
NR1235--MA0463.1.Bcl6	chr4	62552200	62552213	-	0.000	0.000	Merged-chr4-62552113-23
NR629--MA0731.1.BCL6B	chr15	54919967	54919983	-	0.000	0.000	Merged-chr15-54920011-57
NR1347--MA0463.1.Bcl6	chr5	23787890	23787903	+	0.000	0.000	Merged-chr5-23787783-52
NR1562--MA0731.1.BCL6B	chr7	28372749	28372765	-	0.000	0.000	Merged-chr7-28372841-69
NR697--MA0463.1.Bcl6	chr16	43625013	43625026	+	0.000	0.000	Merged-chr16-43625129-31
NR1025--MA0463.1.Bcl6	chr2	132725347	132725360	+	0.000	0.000	Merged-chr2-132725506-29
NR1780--MA0731.1.BCL6B	chr8	127447272	127447288	+	0.000	0.000	Merged-chr8-127447217-34
NR1710--MA0463.1.Bcl6	chr8	61436815	61436828	+	0.000	0.000	Merged-chr8-61436904-17
NR1703--MA0731.1.BCL6B	chr8	46859803	46859819	+	0.000	0.000	Merged-chr8-46859659-64
NR375--MA0463.1.Bcl6	chr12	51871653	51871666	-	0.000	0.000	Merged-chr12-51871812-58
NR1173--MA0463.1.Bcl6	chr3	138686728	138686741	-	0.000	0.000	Merged-chr3-138686837-12
NR1840--MA0463.1.Bcl6	chr9	88273655	88273668	-	0.000	0.000	Merged-chr9-88273504-34
NR290--MA0463.1.Bcl6	chr11	54727501	54727514	-	0.000	0.000	Merged-chr11-54727564-80
NR1612--MA0463.1.Bcl6	chr7	98194052	98194065	-	0.000	0.000	Merged-chr7-98193996-81
NR901--MA0731.1.BCL6B	chr2	10373662	10373678	+	0.000	0.000	Merged-chr2-10373891-14
NR1520--MA0731.1.BCL6B	chr6	131388524	131388540	+	0.000	0.000	Merged-chr6-131388404-16
NR850--MA0463.1.Bcl6	chr18	76222497	76222510	-	0.000	0.000	Merged-chr18-76222464-24
NR1881--MA0731.1.BCL6B	chrX	12135166	12135182	+	0.000	0.000	Merged-chrX-12135099-86
NR1863--MA0463.1.Bcl6	chr9	115625171	115625184	-	0.000	0.000	Merged-chr9-115625074-18
NR14--MA0463.1.Bcl6	chr1	34434976	34434989	-	0.000	0.000	Merged-chr1-34434943-38
NR716--MA0463.1.Bcl6	chr16	76310959	76310972	+	0.000	0.000	Merged-chr16-76310830-49
NR1894--MA0731.1.BCL6B	chrX	104587399	104587415	+	0.000	0.000	Merged-chrX-104587558-7
NR734--MA0463.1.Bcl6	chr17	8228690	8228703	+	0.000	0.000	Merged-chr17-8228766-12
NR1420--MA0463.1.Bcl6	chr5	124907074	124907087	+	0.000	0.000	Merged-chr5-124907107-45
NR179--MA0463.1.Bcl6	chr10	53863685	53863698	+	0.000	0.000	Merged-chr10-53863643-19
NR1403--MA0731.1.BCL6B	chr5	105800269	105800285	+	0.000	0.000	Merged-chr5-105800443-1
NR1655--MA0731.1.BCL6B	chr7	127148439	127148455	+	0.000	0.000	Merged-chr7-127148384-5
NR50--MA0463.1.Bcl6	chr1	85961120	85961133	+	0.000	0.000	Merged-chr1-85961052-28
NR1550--MA0463.1.Bcl6	chr7	12955085	12955098	-	0.000	0.000	Merged-chr7-12955055-4
NR1350--MA0731.1.BCL6B	chr5	25007033	25007049	+	0.000	0.000	Merged-chr5-25007008-18
NR983--MA0731.1.BCL6B	chr2	92008460	92008476	+	0.000	0.000	Merged-chr2-92008494-55
NR1304--MA0463.1.Bcl6	chr4	136081884	136081897	+	0.000	0.000	Merged-chr4-136081901-45
NR1783--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR1425--MA0463.1.Bcl6	chr5	129594207	129594220	+	0.000	0.000	Merged-chr5-129594296-34
NR1538--MA0731.1.BCL6B	chr6	145469503	145469519	+	0.000	0.000	Merged-chr6-145469437-17
NR766--MA0463.1.Bcl6	chr17	44337039	44337052	+	0.000	0.000	Merged-chr17-44337024-21
NR1452--MA0463.1.Bcl6	chr6	29024089	29024102	-	0.000	0.000	Merged-chr6-29024202-52
NR4--MA0463.1.Bcl6	chr1	12875753	12875766	-	0.000	0.000	Merged-chr1-12875704-39
NR1779--MA0463.1.Bcl6	chr8	127447272	127447285	-	0.000	0.000	Merged-chr8-127447217-34
NR1408--MA0731.1.BCL6B	chr5	112276253	112276269	+	0.000	0.000	Merged-chr5-112276109-3
NR896--MA0463.1.Bcl6	chr2	4864656	4864669	-	0.000	0.000	Merged-chr2-4864669-14
NR1797--MA0463.1.Bcl6	chr9	41105377	41105390	+	0.000	0.000	Merged-chr9-41105401-34
NR444--MA0463.1.Bcl6	chr13	28420142	28420155	+	0.000	0.000	Merged-chr13-28420110-33
NR1103--MA0731.1.BCL6B	chr3	65586419	65586435	-	0.000	0.000	Merged-chr3-65586536-51
NR670--MA0731.1.BCL6B	chr16	4913576	4913592	-	0.000	0.000	Merged-chr16-4913621-67
NR1457--MA0463.1.Bcl6	chr6	38534853	38534866	-	0.000	0.000	Merged-chr6-38535012-59
NR1355--MA0731.1.BCL6B	chr5	37147788	37147804	+	0.000	0.000	Merged-chr5-37147664-17
NR668--MA0463.1.Bcl6	chr15	103323692	103323705	-	0.000	0.000	Merged-chr15-103323812-100
NR216--MA0463.1.Bcl6	chr10	93959632	93959645	-	0.000	0.000	Merged-chr10-93959605-18
NR1260--MA0463.1.Bcl6	chr4	99377643	99377656	-	0.000	0.000	Merged-chr4-99377843-1
NR954--MA0731.1.BCL6B	chr2	66409307	66409323	+	0.000	0.000	Merged-chr2-66409801-61
NR1802--MA0463.1.Bcl6	chr9	45083236	45083249	-	0.000	0.000	Merged-chr9-45083304-24
NR824--MA0731.1.BCL6B	chr18	49771078	49771094	-	0.000	0.000	Merged-chr18-49771034-59
NR1204--MA0731.1.BCL6B	chr3	158036455	158036471	+	0.000	0.000	Merged-chr3-158036635-54
NR1283--MA0463.1.Bcl6	chr4	119339289	119339302	-	0.000	0.000	Merged-chr4-119339139-34
NR1704--MA0463.1.Bcl6	chr8	46943697	46943710	+	0.000	0.000	Merged-chr8-46943576-48
NR1198--MA0731.1.BCL6B	chr3	154779034	154779050	+	0.000	0.000	Merged-chr3-154778992-62
NR266--MA0463.1.Bcl6	chr11	3161109	3161122	+	0.000	0.000	Merged-chr11-3161151-10
NR370--MA0731.1.BCL6B	chr12	35831526	35831542	-	0.000	0.000	Merged-chr12-35831478-13
NR1834--MA0463.1.Bcl6	chr9	80332335	80332348	+	0.000	0.000	Merged-chr9-80332405-28
NR1279--MA0463.1.Bcl6	chr4	117267545	117267558	-	0.000	0.000	Merged-chr4-117267580-14
NR1687--MA0731.1.BCL6B	chr8	25578403	25578419	-	0.000	0.000	Merged-chr8-25578502-39
NR1544--MA0731.1.BCL6B	chr7	7130893	7130909	+	0.000	0.000	Merged-chr7-7130705-50
NR705--MA0463.1.Bcl6	chr16	55531121	55531134	+	0.000	0.000	Merged-chr16-55531037-7
NR1606--MA0463.1.Bcl6	chr7	90039427	90039440	+	0.000	0.000	Merged-chr7-90039651-42
NR1512--MA0463.1.Bcl6	chr6	124741126	124741139	-	0.000	0.000	Merged-chr6-124741027-92
NR1718--MA0463.1.Bcl6	chr8	71537438	71537451	+	0.000	0.000	Merged-chr8-71537469-55
NR1305--MA0731.1.BCL6B	chr4	137763210	137763226	-	0.000	0.000	Merged-chr4-137763066-13
NR1624--MA0463.1.Bcl6	chr7	102529059	102529072	-	0.000	0.000	Merged-chr7-102529191-45
NR1828--MA0731.1.BCL6B	chr9	77592562	77592578	+	0.000	0.000	Merged-chr9-77592652-18
NR835--MA0463.1.Bcl6	chr18	66502170	66502183	-	0.000	0.000	Merged-chr18-66502099-22
NR1530--MA0463.1.Bcl6	chr6	140308126	140308139	-	0.000	0.000	Merged-chr6-140308190-9
NR524--MA0731.1.BCL6B	chr14	14098861	14098877	+	0.000	0.000	Merged-chr14-14098740-35
NR956--MA0463.1.Bcl6	chr2	69722911	69722924	-	0.000	0.000	Merged-chr2-69723038-83
NR1000--MA0731.1.BCL6B	chr2	103629336	103629352	-	0.000	0.000	Merged-chr2-103629396-13
NR32--MA0731.1.BCL6B	chr1	69498973	69498989	+	0.000	0.000	Merged-chr1-69499196-51
NR974--MA0463.1.Bcl6	chr2	79774685	79774698	+	0.000	0.000	Merged-chr2-79774648-24
NR607--MA0463.1.Bcl6	chr15	10486030	10486043	-	0.000	0.000	Merged-chr15-10486107-67
NR1660--MA0463.1.Bcl6	chr7	131540223	131540236	-	0.000	0.000	Merged-chr7-131540239-21
NR742--MA0731.1.BCL6B	chr17	22817693	22817709	+	0.000	0.000	Merged-chr17-22817720-41
NR1427--MA0731.1.BCL6B	chr5	130088187	130088203	+	0.000	0.000	Merged-chr5-130088239-22
NR580--MA0731.1.BCL6B	chr14	79236516	79236532	-	0.000	0.000	Merged-chr14-79236608-48
NR1807--MA0731.1.BCL6B	chr9	46273043	46273059	+	0.000	0.000	Merged-chr9-46273034-67
NR625--MA0463.1.Bcl6	chr15	42479767	42479780	-	0.000	0.000	Merged-chr15-42479661-25
NR1884--MA0463.1.Bcl6	chrX	48343848	48343861	+	0.000	0.000	Merged-chrX-48343735-49
NR1526--MA0463.1.Bcl6	chr6	136422639	136422652	+	0.000	0.000	Merged-chr6-136422610-10
NR643--MA0463.1.Bcl6	chr15	67161844	67161857	+	0.000	0.000	Merged-chr15-67161850-18
NR1549--MA0731.1.BCL6B	chr7	12949585	12949601	-	0.000	0.000	Merged-chr7-12949725-56
NR876--MA0463.1.Bcl6	chr19	32121114	32121127	-	0.000	0.000	Merged-chr19-32120972-21
NR24--MA0731.1.BCL6B	chr1	60569185	60569201	-	0.000	0.000	Merged-chr1-60569405-18
NR830--MA0731.1.BCL6B	chr18	56458958	56458974	-	0.000	0.000	Merged-chr18-56459089-42
NR877--MA0731.1.BCL6B	chr19	32121114	32121130	+	0.000	0.000	Merged-chr19-32120972-21
NR1795--MA0463.1.Bcl6	chr9	37530269	37530282	+	0.000	0.000	Merged-chr9-37530245-22
NR192--MA0731.1.BCL6B	chr10	68673705	68673721	+	0.000	0.000	Merged-chr10-68673774-53
NR463--MA0731.1.BCL6B	chr13	55513333	55513349	+	0.000	0.000	Merged-chr13-55513377-73
NR1889--MA0731.1.BCL6B	chrX	60000259	60000275	-	0.000	0.000	Merged-chrX-60000246-8
NR205--MA0463.1.Bcl6	chr10	82666634	82666647	+	0.000	0.000	Merged-chr10-82666640-30
NR1370--MA0463.1.Bcl6	chr5	73557130	73557143	+	0.000	0.000	Merged-chr5-73557249-47
NR171--MA0731.1.BCL6B	chr10	23787351	23787367	-	0.000	0.000	Merged-chr10-23787173-89
NR429--MA0463.1.Bcl6	chr12	117712569	117712582	-	0.000	0.000	Merged-chr12-117712681-21
NR1379--MA0731.1.BCL6B	chr5	90677810	90677826	-	0.000	0.000	Merged-chr5-90677751-17
NR1236--MA0731.1.BCL6B	chr4	62552200	62552216	+	0.000	0.000	Merged-chr4-62552113-23
NR660--MA0731.1.BCL6B	chr15	94235406	94235422	-	0.000	0.000	Merged-chr15-94235397-15
NR1348--MA0463.1.Bcl6	chr5	24029737	24029750	-	0.000	0.000	Merged-chr5-24029616-39
NR1254--MA0463.1.Bcl6	chr4	89487383	89487396	+	0.000	0.000	Merged-chr4-89487235-21
NR219--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR1478--MA0463.1.Bcl6	chr6	67296242	67296255	-	0.000	0.000	Merged-chr6-67296295-29
NR483--MA0463.1.Bcl6	chr13	76844977	76844990	-	0.000	0.000	Merged-chr13-76844868-28
NR1384--MA0463.1.Bcl6	chr5	92398482	92398495	+	0.000	0.000	Merged-chr5-92398390-31
NR1196--MA0731.1.BCL6B	chr3	154316109	154316125	-	0.000	0.000	Merged-chr3-154316037-1
NR163--MA0731.1.BCL6B	chr10	6954861	6954877	+	0.000	0.000	Merged-chr10-6954726-16
NR1156--MA0463.1.Bcl6	chr3	122924277	122924290	+	0.000	0.000	Merged-chr3-122924364-79
NR304--MA0731.1.BCL6B	chr11	70766148	70766164	-	0.000	0.000	Merged-chr11-70766176-17
NR815--MA0463.1.Bcl6	chr18	35118745	35118758	+	0.000	0.000	Merged-chr18-35118873-79
NR927--MA0463.1.Bcl6	chr2	38926702	38926715	-	0.000	0.000	Merged-chr2-38926558-133
NR1613--MA0463.1.Bcl6	chr7	100120974	100120987	-	0.000	0.000	Merged-chr7-100120833-1
NR157--MA0463.1.Bcl6	chr1	191288962	191288975	-	0.000	0.000	Merged-chr1-191288953-28
NR278--MA0463.1.Bcl6	chr11	22936719	22936732	-	0.000	0.000	Merged-chr11-22936648-30
NR730--MA0463.1.Bcl6	chr17	5060866	5060879	+	0.000	0.000	Merged-chr17-5060798-16
NR1846--MA0463.1.Bcl6	chr9	96515933	96515946	-	0.000	0.000	Merged-chr9-96515884-18
NR915--MA0731.1.BCL6B	chr2	26380546	26380562	+	0.000	0.000	Merged-chr2-26380543-45
NR168--MA0731.1.BCL6B	chr10	18923347	18923363	+	0.000	0.000	Merged-chr10-18923473-26
NR1329--MA0731.1.BCL6B	chr4	155306675	155306691	-	0.000	0.000	Merged-chr4-155306831-50
NR829--MA0463.1.Bcl6	chr18	56458961	56458974	+	0.000	0.000	Merged-chr18-56459089-42
NR614--MA0463.1.Bcl6	chr15	31418501	31418514	+	0.000	0.000	Merged-chr15-31418440-29
NR1515--MA0463.1.Bcl6	chr6	126510132	126510145	+	0.000	0.000	Merged-chr6-126510207-1
NR1636--MA0463.1.Bcl6	chr7	113250661	113250674	-	0.000	0.000	Merged-chr7-113250807-31
NR243--MA0731.1.BCL6B	chr10	117677622	117677638	-	0.000	0.000	Merged-chr10-117677545-62
NR51--MA0463.1.Bcl6	chr1	86344411	86344424	+	0.000	0.000	Merged-chr1-86344486-59
NR753--MA0463.1.Bcl6	chr17	33865564	33865577	-	0.000	0.000	Merged-chr17-33865585-36
NR1037--MA0731.1.BCL6B	chr2	144274886	144274902	-	0.000	0.000	Merged-chr2-144274987-5
NR440--MA0463.1.Bcl6	chr13	23585968	23585981	+	0.000	0.000	Merged-chr13-23585683-100
NR182--MA0731.1.BCL6B	chr10	57753263	57753279	+	0.000	0.000	Merged-chr10-57753371-62
NR1686--MA0463.1.Bcl6	chr8	25578406	25578419	+	0.000	0.000	Merged-chr8-25578502-39
NR357--MA0731.1.BCL6B	chr12	12420963	12420979	+	0.000	0.000	Merged-chr12-12421054-45
NR737--MA0731.1.BCL6B	chr17	15431227	15431243	+	0.000	0.000	Merged-chr17-15431042-28
NR360--MA0463.1.Bcl6	chr12	16509619	16509632	+	0.000	0.000	Merged-chr12-16509548-40
NR1109--MA0463.1.Bcl6	chr3	75557548	75557561	+	0.000	0.000	Merged-chr3-75557381-3
NR479--MA0731.1.BCL6B	chr13	73772828	73772844	+	0.000	0.000	Merged-chr13-73772920-55
NR902--MA0463.1.Bcl6	chr2	11429807	11429820	-	0.000	0.000	Merged-chr2-11429787-25
NR174--MA0731.1.BCL6B	chr10	31742552	31742568	-	0.000	0.000	Merged-chr10-31742619-29
NR459--MA0463.1.Bcl6	chr13	50417942	50417955	+	0.000	0.000	Merged-chr13-50418093-77
NR920--MA0463.1.Bcl6	chr2	32553757	32553770	+	0.000	0.000	Merged-chr2-32553962-47
NR283--MA0731.1.BCL6B	chr11	49264976	49264992	+	0.000	0.000	Merged-chr11-49264826-15
NR1705--MA0463.1.Bcl6	chr8	47533574	47533587	+	0.000	0.000	Merged-chr8-47533612-62
NR1293--MA0463.1.Bcl6	chr4	125731504	125731517	+	0.000	0.000	Merged-chr4-125731419-1
NR689--MA0731.1.BCL6B	chr16	23250854	23250870	+	0.000	0.000	Merged-chr16-23250750-42
