#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR7594--MA0002.2.RUNX1	chr7	74459419	74459429	-	0.000	0.000	Merged-chr7-74459467-35
NR2381--MA0002.2.RUNX1	chr13	85399090	85399100	+	0.000	0.000	Merged-chr13-85399027-23
NR5586--MA0684.1.RUNX3	chr3	122419947	122419956	+	0.000	0.000	Merged-chr3-122419865-81
NR5314--MA0002.2.RUNX1	chr3	10151849	10151859	+	0.000	0.000	Merged-chr3-10151750-17
NR1626--MA0684.1.RUNX3	chr11	109694174	109694183	-	0.000	0.000	Merged-chr11-109694201-12
NR1478--MA0002.2.RUNX1	chr11	85324191	85324201	+	0.000	0.000	Merged-chr11-85324179-42
NR7123--MA0684.1.RUNX3	chr6	98992970	98992979	+	0.000	0.000	Merged-chr6-98993074-69
NR5295--MA0002.2.RUNX1	chr2	181591915	181591925	-	0.000	0.000	Merged-chr2-181591869-5
NR3287--MA0684.1.RUNX3	chr15	100905320	100905329	-	0.000	0.000	Merged-chr15-100905419-58
NR650--MA0002.2.RUNX1	chr1	192510654	192510664	-	0.000	0.000	Merged-chr1-192510804-31
NR4693--MA0002.2.RUNX1	chr2	24745575	24745585	-	0.000	0.000	Merged-chr2-24745465-17
NR7626--MA0002.2.RUNX1	chr7	79743170	79743180	-	0.000	0.000	Merged-chr7-79743033-54
NR5675--MA0002.2.RUNX1	chr3	139016616	139016626	+	0.000	0.000	Merged-chr3-139016600-18
NR1050--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR5155--MA0511.2.RUNX2	chr2	160397949	160397957	+	0.000	0.000	Merged-chr2-160397958-31
NR6501--MA0002.2.RUNX1	chr5	66096184	66096194	-	0.000	0.000	Merged-chr5-66096250-16
NR2936--MA0002.2.RUNX1	chr15	11399544	11399554	-	0.000	0.000	Merged-chr15-11399670-57
NR1097--MA0684.1.RUNX3	chr10	117432639	117432648	+	0.000	0.000	Merged-chr10-117432736-19
NR5883--MA0511.2.RUNX2	chr4	55343348	55343356	+	0.000	0.000	Merged-chr4-55343422-62
NR4950--MA0684.1.RUNX3	chr2	112510301	112510310	-	0.000	0.000	Merged-chr2-112510265-49
NR3061--MA0511.2.RUNX2	chr15	59596758	59596766	+	0.000	0.000	Merged-chr15-59596634-94
NR1718--MA0511.2.RUNX2	chr12	16532566	16532574	+	0.000	0.000	Merged-chr12-16532570-85
NR8118--MA0684.1.RUNX3	chr8	71592045	71592054	-	0.000	0.000	Merged-chr8-71592114-88
NR663--MA0002.2.RUNX1	chr1	193303653	193303663	+	0.000	0.000	Merged-chr1-193303652-18
NR7215--MA0511.2.RUNX2	chr6	121226241	121226249	+	0.000	0.000	Merged-chr6-121226378-36
NR8956--MA0002.2.RUNX1	chrX	166672776	166672786	+	0.000	0.000	Merged-chrX-166672902-11
NR1033--MA0511.2.RUNX2	chr10	95476168	95476176	-	0.000	0.000	Merged-chr10-95476158-26
NR5165--MA0002.2.RUNX1	chr2	163131035	163131045	-	0.000	0.000	Merged-chr2-163131105-39
NR315--MA0002.2.RUNX1	chr1	128570220	128570230	-	0.000	0.000	Merged-chr1-128570257-50
NR7738--MA0511.2.RUNX2	chr7	104353376	104353384	+	0.000	0.000	Merged-chr7-104353366-64
NR5294--MA0684.1.RUNX3	chr2	181484141	181484150	-	0.000	0.000	Merged-chr2-181483913-67
NR5022--MA0002.2.RUNX1	chr2	127587255	127587265	+	0.000	0.000	Merged-chr2-127587331-50
NR1334--MA0684.1.RUNX3	chr11	58017538	58017547	-	0.000	0.000	Merged-chr11-58017541-22
NR7324--MA0511.2.RUNX2	chr6	135216761	135216769	+	0.000	0.000	Merged-chr6-135216770-8
NR1457--MA0002.2.RUNX1	chr11	82746990	82747000	-	0.000	0.000	Merged-chr11-82746953-51
NR7768--MA0684.1.RUNX3	chr7	106550886	106550895	-	0.000	0.000	Merged-chr7-106550785-1
NR8380--MA0002.2.RUNX1	chr9	14172001	14172011	-	0.000	0.000	Merged-chr9-14171965-37
NR8651--MA0002.2.RUNX1	chr9	96024125	96024135	-	0.000	0.000	Merged-chr9-96024121-9
NR1857--MA0684.1.RUNX3	chr12	82394383	82394392	+	0.000	0.000	Merged-chr12-82394298-69
NR4963--MA0684.1.RUNX3	chr2	114654892	114654901	+	0.000	0.000	Merged-chr2-114654748-80
NR3345--MA0511.2.RUNX2	chr16	17695011	17695019	-	0.000	0.000	Merged-chr16-17695007-34
NR2806--MA0002.2.RUNX1	chr14	76569400	76569410	-	0.000	0.000	Merged-chr14-76569463-39
NR3517--MA0002.2.RUNX1	chr16	70365448	70365458	-	0.000	0.000	Merged-chr16-70365429-20
NR410--MA0684.1.RUNX3	chr1	151096213	151096222	+	0.000	0.000	Merged-chr1-151096153-39
NR1300--MA0684.1.RUNX3	chr11	52076480	52076489	-	0.000	0.000	Merged-chr11-52076354-71
NR1966--MA0684.1.RUNX3	chr12	107721105	107721114	-	0.000	0.000	Merged-chr12-107721179-46
NR804--MA0002.2.RUNX1	chr10	44820580	44820590	-	0.000	0.000	Merged-chr10-44820591-4
NR7529--MA0684.1.RUNX3	chr7	46839005	46839014	-	0.000	0.000	Merged-chr7-46838931-53
NR7857--MA0002.2.RUNX1	chr7	126287680	126287690	+	0.000	0.000	Merged-chr7-126287696-12
NR3232--MA0684.1.RUNX3	chr15	94453065	94453074	+	0.000	0.000	Merged-chr15-94453103-20
NR5306--MA0002.2.RUNX1	chr3	9550036	9550046	-	0.000	0.000	Merged-chr3-9550148-51
NR3084--MA0002.2.RUNX1	chr15	62177869	62177879	-	0.000	0.000	Merged-chr15-62177937-46
NR3355--MA0002.2.RUNX1	chr16	22461876	22461886	+	0.000	0.000	Merged-chr16-22461951-26
NR1618--MA0684.1.RUNX3	chr11	109445751	109445760	-	0.000	0.000	Merged-chr11-109445792-26
NR7608--MA0511.2.RUNX2	chr7	75796666	75796674	+	0.000	0.000	Merged-chr7-75796614-49
NR5386--MA0511.2.RUNX2	chr3	51906112	51906120	+	0.000	0.000	Merged-chr3-51906016-20
NR3040--MA0511.2.RUNX2	chr15	53235522	53235530	+	0.000	0.000	Merged-chr15-53235617-41
NR5164--MA0684.1.RUNX3	chr2	163103425	163103434	-	0.000	0.000	Merged-chr2-163103402-48
NR5287--MA0002.2.RUNX1	chr2	180725306	180725316	+	0.000	0.000	Merged-chr2-180725398-50
NR371--MA0002.2.RUNX1	chr1	138299635	138299645	-	0.000	0.000	Merged-chr1-138299764-45
NR6861--MA0684.1.RUNX3	chr5	149160598	149160607	+	0.000	0.000	Merged-chr5-149160687-30
NR3292--MA0511.2.RUNX2	chr15	102160658	102160666	-	0.000	0.000	Merged-chr15-102160711-16
NR993--MA0511.2.RUNX2	chr10	89415728	89415736	+	0.000	0.000	Merged-chr10-89415714-14
NR2630--MA0684.1.RUNX3	chr14	32784613	32784622	+	0.000	0.000	Merged-chr14-32784506-76
NR3087--MA0511.2.RUNX2	chr15	62189978	62189986	-	0.000	0.000	Merged-chr15-62190035-69
NR7638--MA0684.1.RUNX3	chr7	80828607	80828616	+	0.000	0.000	Merged-chr7-80828687-47
NR7909--MA0684.1.RUNX3	chr7	136164676	136164685	+	0.000	0.000	Merged-chr7-136164647-23
NR8250--MA0002.2.RUNX1	chr8	115045156	115045166	-	0.000	0.000	Merged-chr8-115045189-13
NR7446--MA0511.2.RUNX2	chr7	19344998	19345006	+	0.000	0.000	Merged-chr7-19345108-73
NR6570--MA0002.2.RUNX1	chr5	91814580	91814590	+	0.000	0.000	Merged-chr5-91814561-31
NR3215--MA0511.2.RUNX2	chr15	93563705	93563713	+	0.000	0.000	Merged-chr15-93563752-30
NR1535--MA0511.2.RUNX2	chr11	98459310	98459318	+	0.000	0.000	Merged-chr11-98459295-12
NR5667--MA0002.2.RUNX1	chr3	138419614	138419624	+	0.000	0.000	Merged-chr3-138419800-73
NR4641--MA0511.2.RUNX2	chr2	9594135	9594143	+	0.000	0.000	Merged-chr2-9594121-50
NR7303--MA0511.2.RUNX2	chr6	130387068	130387076	+	0.000	0.000	Merged-chr6-130387166-57
NR4099--MA0684.1.RUNX3	chr18	37877745	37877754	-	0.000	0.000	Merged-chr18-37877604-30
NR1165--MA0002.2.RUNX1	chr10	127607240	127607250	+	0.000	0.000	Merged-chr10-127607308-16
NR6222--MA0002.2.RUNX1	chr4	145300354	145300364	+	0.000	0.000	Merged-chr4-145300303-61
NR5418--MA0511.2.RUNX2	chr3	59206216	59206224	-	0.000	0.000	Merged-chr3-59206190-21
NR3467--MA0511.2.RUNX2	chr16	48594584	48594592	+	0.000	0.000	Merged-chr16-48594719-53
NR5253--MA0002.2.RUNX1	chr2	173426901	173426911	+	0.000	0.000	Merged-chr2-173426820-11
NR5048--MA0002.2.RUNX1	chr2	131888441	131888451	-	0.000	0.000	Merged-chr2-131888355-27
NR6474--MA0002.2.RUNX1	chr5	62752544	62752554	-	0.000	0.000	Merged-chr5-62752460-91
NR7999--MA0684.1.RUNX3	chr8	13213709	13213718	+	0.000	0.000	Merged-chr8-13213750-72
NR54--MA0002.2.RUNX1	chr1	39896692	39896702	+	0.000	0.000	Merged-chr1-39896761-43
NR2514--MA0002.2.RUNX1	chr13	108390806	108390816	+	0.000	0.000	Merged-chr13-108390764-33
NR6159--MA0684.1.RUNX3	chr4	134511127	134511136	-	0.000	0.000	Merged-chr4-134511089-32
NR655--MA0002.2.RUNX1	chr1	192778574	192778584	-	0.000	0.000	Merged-chr1-192778514-1
NR4380--MA0002.2.RUNX1	chr19	16873039	16873049	+	0.000	0.000	Merged-chr19-16872995-45
NR2495--MA0002.2.RUNX1	chr13	104089446	104089456	-	0.000	0.000	Merged-chr13-104089540-32
NR7664--MA0511.2.RUNX2	chr7	92087616	92087624	-	0.000	0.000	Merged-chr7-92087702-17
NR1198--MA0684.1.RUNX3	chr11	3371445	3371454	-	0.000	0.000	Merged-chr11-3371528-30
NR8534--MA0002.2.RUNX1	chr9	68969174	68969184	+	0.000	0.000	Merged-chr9-68969270-17
NR7171--MA0684.1.RUNX3	chr6	113696958	113696967	+	0.000	0.000	Merged-chr6-113697016-110
NR6854--MA0002.2.RUNX1	chr5	148709295	148709305	-	0.000	0.000	Merged-chr5-148709171-35
NR3433--MA0511.2.RUNX2	chr16	37684954	37684962	-	0.000	0.000	Merged-chr16-37685032-63
NR7294--MA0002.2.RUNX1	chr6	130031808	130031818	-	0.000	0.000	Merged-chr6-130031811-45
NR4303--MA0002.2.RUNX1	chr18	83465305	83465315	+	0.000	0.000	Merged-chr18-83465273-18
NR2081--MA0002.2.RUNX1	chr12	117959424	117959434	-	0.000	0.000	Merged-chr12-117959315-24
NR6983--MA0684.1.RUNX3	chr6	50009528	50009537	-	0.000	0.000	Merged-chr6-50009459-48
NR7316--MA0511.2.RUNX2	chr6	131433998	131434006	+	0.000	0.000	Merged-chr6-131433873-35
NR6711--MA0002.2.RUNX1	chr5	115516845	115516855	-	0.000	0.000	Merged-chr5-115516638-85
NR4555--MA0002.2.RUNX1	chr19	55860202	55860212	+	0.000	0.000	Merged-chr19-55860279-23
NR6791--MA0511.2.RUNX2	chr5	134444618	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR4511--MA0511.2.RUNX2	chr19	46863726	46863734	+	0.000	0.000	Merged-chr19-46863655-12
NR3542--MA0511.2.RUNX2	chr16	84477818	84477826	+	0.000	0.000	Merged-chr16-84477844-43
NR2461--MA0002.2.RUNX1	chr13	99431520	99431530	+	0.000	0.000	Merged-chr13-99431578-17
NR750--MA0684.1.RUNX3	chr10	26879361	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR873--MA0002.2.RUNX1	chr10	67727768	67727778	-	0.000	0.000	Merged-chr10-67727735-22
NR6615--MA0002.2.RUNX1	chr5	100916620	100916630	-	0.000	0.000	Merged-chr5-100916697-39
NR1243--MA0511.2.RUNX2	chr11	24132043	24132051	+	0.000	0.000	Merged-chr11-24132084-32
NR1309--MA0511.2.RUNX2	chr11	53097005	53097013	+	0.000	0.000	Merged-chr11-53097142-34
NR8752--MA0002.2.RUNX1	chr9	116214505	116214515	+	0.000	0.000	Merged-chr9-116214567-36
NR5060--MA0511.2.RUNX2	chr2	136058484	136058492	-	0.000	0.000	Merged-chr2-136058435-1
NR210--MA0511.2.RUNX2	chr1	80381457	80381465	-	0.000	0.000	Merged-chr1-80381464-49
NR5775--MA0684.1.RUNX3	chr4	6682089	6682098	-	0.000	0.000	Merged-chr4-6682175-50
NR1495--MA0511.2.RUNX2	chr11	89145626	89145634	-	0.000	0.000	Merged-chr11-89145462-12
NR1100--MA0511.2.RUNX2	chr10	117652226	117652234	+	0.000	0.000	Merged-chr10-117652105-48
NR1068--MA0684.1.RUNX3	chr10	107948270	107948279	-	0.000	0.000	Merged-chr10-107948089-22
NR7805--MA0511.2.RUNX2	chr7	112400402	112400410	-	0.000	0.000	Merged-chr7-112400264-32
NR5583--MA0511.2.RUNX2	chr3	122202354	122202362	+	0.000	0.000	Merged-chr3-122202498-54
NR7978--MA0684.1.RUNX3	chr7	144896581	144896590	-	0.000	0.000	Merged-chr7-144896188-46
NR8590--MA0002.2.RUNX1	chr9	81864010	81864020	+	0.000	0.000	Merged-chr9-81863870-55
NR3599--MA0002.2.RUNX1	chr16	92801758	92801768	+	0.000	0.000	Merged-chr16-92801827-54
NR4630--MA0002.2.RUNX1	chr2	6309690	6309700	-	0.000	0.000	Merged-chr2-6309619-42
NR1004--MA0511.2.RUNX2	chr10	92791360	92791368	-	0.000	0.000	Merged-chr10-92791286-37
NR763--MA0684.1.RUNX3	chr10	30716231	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR886--MA0002.2.RUNX1	chr10	70033180	70033190	-	0.000	0.000	Merged-chr10-70033163-33
NR1719--MA0684.1.RUNX3	chr12	16532566	16532575	+	0.000	0.000	Merged-chr12-16532570-85
NR6291--MA0002.2.RUNX1	chr4	156196649	156196659	-	0.000	0.000	Merged-chr4-156196778-4
NR6833--MA0002.2.RUNX1	chr5	142881169	142881179	+	0.000	0.000	Merged-chr5-142881345-35
NR7339--MA0002.2.RUNX1	chr6	137795425	137795435	-	0.000	0.000	Merged-chr6-137795480-24
NR3108--MA0002.2.RUNX1	chr15	67162040	67162050	+	0.000	0.000	Merged-chr15-67161850-18
NR2583--MA0002.2.RUNX1	chr13	119681333	119681343	+	0.000	0.000	Merged-chr13-119681376-28
NR2854--MA0002.2.RUNX1	chr14	102834735	102834745	-	0.000	0.000	Merged-chr14-102834808-33
NR5245--MA0002.2.RUNX1	chr2	172390620	172390630	-	0.000	0.000	Merged-chr2-172390550-32
NR5596--MA0511.2.RUNX2	chr3	128337279	128337287	+	0.000	0.000	Merged-chr3-128337320-26
NR1143--MA0684.1.RUNX3	chr10	121331224	121331233	+	0.000	0.000	Merged-chr10-121331107-36
NR647--MA0002.2.RUNX1	chr1	191499841	191499851	+	0.000	0.000	Merged-chr1-191499977-31
NR5519--MA0511.2.RUNX2	chr3	98281078	98281086	-	0.000	0.000	Merged-chr3-98281152-46
NR4372--MA0002.2.RUNX1	chr19	14588394	14588404	-	0.000	0.000	Merged-chr19-14588447-32
NR998--MA0511.2.RUNX2	chr10	91167021	91167029	+	0.000	0.000	Merged-chr10-91167120-36
NR1000--MA0684.1.RUNX3	chr10	91167021	91167030	+	0.000	0.000	Merged-chr10-91167120-36
NR3198--MA0002.2.RUNX1	chr15	88828460	88828470	+	0.000	0.000	Merged-chr15-88828677-52
NR3154--MA0511.2.RUNX2	chr15	79441496	79441504	+	0.000	0.000	Merged-chr15-79441397-1
NR6531--MA0511.2.RUNX2	chr5	73340419	73340427	-	0.000	0.000	Merged-chr5-73340408-13
NR7513--MA0511.2.RUNX2	chr7	43430966	43430974	-	0.000	0.000	Merged-chr7-43430848-7
NR2300--MA0511.2.RUNX2	chr13	55418166	55418174	-	0.000	0.000	Merged-chr13-55418309-36
NR4547--MA0002.2.RUNX1	chr19	55332801	55332811	+	0.000	0.000	Merged-chr19-55332814-24
NR2201--MA0002.2.RUNX1	chr13	36814132	36814142	+	0.000	0.000	Merged-chr13-36814220-30
NR5406--MA0684.1.RUNX3	chr3	58671329	58671338	+	0.000	0.000	Merged-chr3-58671349-14
NR2867--MA0002.2.RUNX1	chr14	105272269	105272279	-	0.000	0.000	Merged-chr14-105272291-16
NR613--MA0002.2.RUNX1	chr1	184182456	184182466	+	0.000	0.000	Merged-chr1-184182339-15
NR8906--MA0002.2.RUNX1	chrX	134808677	134808687	-	0.000	0.000	Merged-chrX-134808769-61
NR6684--MA0002.2.RUNX1	chr5	112297380	112297390	-	0.000	0.000	Merged-chr5-112297415-51
NR7609--MA0684.1.RUNX3	chr7	75796666	75796675	+	0.000	0.000	Merged-chr7-75796614-49
NR1427--MA0684.1.RUNX3	chr11	77468094	77468103	+	0.000	0.000	Merged-chr11-77467994-17
NR4590--MA0002.2.RUNX1	chr19	57055914	57055924	-	0.000	0.000	Merged-chr19-57055875-36
NR6607--MA0002.2.RUNX1	chr5	100664012	100664022	-	0.000	0.000	Merged-chr5-100664078-31
NR4656--MA0002.2.RUNX1	chr2	11657765	11657775	+	0.000	0.000	Merged-chr2-11657779-45
NR616--MA0511.2.RUNX2	chr1	184534589	184534597	-	0.000	0.000	Merged-chr1-184534660-49
NR3293--MA0684.1.RUNX3	chr15	102160657	102160666	-	0.000	0.000	Merged-chr15-102160711-16
NR3088--MA0684.1.RUNX3	chr15	62189977	62189986	-	0.000	0.000	Merged-chr15-62190035-69
NR451--MA0002.2.RUNX1	chr1	156615519	156615529	+	0.000	0.000	Merged-chr1-156615670-66
NR202--MA0511.2.RUNX2	chr1	74800624	74800632	-	0.000	0.000	Merged-chr1-74800679-42
NR868--MA0511.2.RUNX2	chr10	67096332	67096340	+	0.000	0.000	Merged-chr10-67096355-5
NR3709--MA0511.2.RUNX2	chr17	21733926	21733934	+	0.000	0.000	Merged-chr17-21733799-41
NR2562--MA0002.2.RUNX1	chr13	113693580	113693590	-	0.000	0.000	Merged-chr13-113693609-26
NR1265--MA0684.1.RUNX3	chr11	43174550	43174559	-	0.000	0.000	Merged-chr11-43174624-53
NR1536--MA0684.1.RUNX3	chr11	98459310	98459319	+	0.000	0.000	Merged-chr11-98459295-12
NR2691--MA0684.1.RUNX3	chr14	55882489	55882498	-	0.000	0.000	Merged-chr14-55882429-48
NR2962--MA0684.1.RUNX3	chr15	30610700	30610709	-	0.000	0.000	Merged-chr15-30610791-61
NR2214--MA0002.2.RUNX1	chr13	38501736	38501746	-	0.000	0.000	Merged-chr13-38501583-20
NR4450--MA0511.2.RUNX2	chr19	34475147	34475155	-	0.000	0.000	Merged-chr19-34475070-71
NR2836--MA0511.2.RUNX2	chr14	101480705	101480713	+	0.000	0.000	Merged-chr14-101480860-35
NR8919--MA0002.2.RUNX1	chrX	151344070	151344080	+	0.000	0.000	Merged-chrX-151344027-1
NR7285--MA0684.1.RUNX3	chr6	129598115	129598124	-	0.000	0.000	Merged-chr6-129598126-11
NR2614--MA0684.1.RUNX3	chr14	27376332	27376341	-	0.000	0.000	Merged-chr14-27376322-41
NR2195--MA0002.2.RUNX1	chr13	32902689	32902699	+	0.000	0.000	Merged-chr13-32902705-9
NR1867--MA0511.2.RUNX2	chr12	86687063	86687071	-	0.000	0.000	Merged-chr12-86687051-28
NR3054--MA0684.1.RUNX3	chr15	59010818	59010827	+	0.000	0.000	Merged-chr15-59010782-34
NR2737--MA0002.2.RUNX1	chr14	67887047	67887057	-	0.000	0.000	Merged-chr14-67887091-21
NR2422--MA0511.2.RUNX2	chr13	94177383	94177391	-	0.000	0.000	Merged-chr13-94177315-11
NR7887--MA0511.2.RUNX2	chr7	132226872	132226880	+	0.000	0.000	Merged-chr7-132226896-31
NR8757--MA0002.2.RUNX1	chr9	116329392	116329402	+	0.000	0.000	Merged-chr9-116329317-45
NR5336--MA0511.2.RUNX2	chr3	21996142	21996150	-	0.000	0.000	Merged-chr3-21996009-51
NR1149--MA0002.2.RUNX1	chr10	122652216	122652226	-	0.000	0.000	Merged-chr10-122652152-42
NR7665--MA0684.1.RUNX3	chr7	92087615	92087624	-	0.000	0.000	Merged-chr7-92087702-17
NR4731--MA0002.2.RUNX1	chr2	32065472	32065482	-	0.000	0.000	Merged-chr2-32065607-48
NR2846--MA0002.2.RUNX1	chr14	101879179	101879189	-	0.000	0.000	Merged-chr14-101879110-69
NR6540--MA0684.1.RUNX3	chr5	74200723	74200732	+	0.000	0.000	Merged-chr5-74200641-59
NR987--MA0002.2.RUNX1	chr10	86795037	86795047	+	0.000	0.000	Merged-chr10-86794881-42
NR6392--MA0002.2.RUNX1	chr5	23874650	23874660	-	0.000	0.000	Merged-chr5-23874681-17
NR5588--MA0511.2.RUNX2	chr3	123508536	123508544	+	0.000	0.000	Merged-chr3-123508551-84
NR6934--MA0002.2.RUNX1	chr6	38810253	38810263	-	0.000	0.000	Merged-chr6-38810070-95
NR6792--MA0684.1.RUNX3	chr5	134444617	134444626	-	0.000	0.000	Merged-chr5-134444752-37
NR5445--MA0511.2.RUNX2	chr3	75930327	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR973--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR6715--MA0684.1.RUNX3	chr5	115693470	115693479	+	0.000	0.000	Merged-chr5-115693567-32
NR4221--MA0002.2.RUNX1	chr18	70458208	70458218	-	0.000	0.000	Merged-chr18-70458236-15
NR7426--MA0684.1.RUNX3	chr6	149348299	149348308	+	0.000	0.000	Merged-chr6-149348388-7
NR847--MA0511.2.RUNX2	chr10	60162675	60162683	-	0.000	0.000	Merged-chr10-60162645-38
NR6523--MA0511.2.RUNX2	chr5	73152455	73152463	-	0.000	0.000	Merged-chr5-73152389-40
NR354--MA0684.1.RUNX3	chr1	136423413	136423422	-	0.000	0.000	Merged-chr1-136423367-9
NR2607--MA0002.2.RUNX1	chr14	26994480	26994490	+	0.000	0.000	Merged-chr14-26994513-48
NR1096--MA0002.2.RUNX1	chr10	117432639	117432649	-	0.000	0.000	Merged-chr10-117432736-19
NR433--MA0511.2.RUNX2	chr1	153140976	153140984	-	0.000	0.000	Merged-chr1-153140977-54
NR704--MA0511.2.RUNX2	chr10	14040938	14040946	+	0.000	0.000	Merged-chr10-14040919-9
NR1052--MA0511.2.RUNX2	chr10	98728782	98728790	+	0.000	0.000	Merged-chr10-98728864-24
NR2793--MA0002.2.RUNX1	chr14	73510010	73510020	+	0.000	0.000	Merged-chr14-73510077-52
NR211--MA0684.1.RUNX3	chr1	80381456	80381465	-	0.000	0.000	Merged-chr1-80381464-49
NR3299--MA0002.2.RUNX1	chr15	102234124	102234134	+	0.000	0.000	Merged-chr15-102234091-17
NR8356--MA0002.2.RUNX1	chr8	128353033	128353043	+	0.000	0.000	Merged-chr8-128352989-24
NR6676--MA0002.2.RUNX1	chr5	110269799	110269809	-	0.000	0.000	Merged-chr5-110269680-64
NR1019--MA0002.2.RUNX1	chr10	93868532	93868542	-	0.000	0.000	Merged-chr10-93868549-34
NR4996--MA0002.2.RUNX1	chr2	120977248	120977258	-	0.000	0.000	Merged-chr2-120977472-90
NR6903--MA0511.2.RUNX2	chr6	28949422	28949430	+	0.000	0.000	Merged-chr6-28949446-17
NR7787--MA0684.1.RUNX3	chr7	110796769	110796778	-	0.000	0.000	Merged-chr7-110796753-46
NR4648--MA0002.2.RUNX1	chr2	9947013	9947023	-	0.000	0.000	Merged-chr2-9946908-17
NR320--MA0684.1.RUNX3	chr1	128808799	128808808	-	0.000	0.000	Merged-chr1-128808726-38
NR8465--MA0002.2.RUNX1	chr9	52261840	52261850	+	0.000	0.000	Merged-chr9-52261753-18
NR714--MA0002.2.RUNX1	chr10	18193251	18193261	-	0.000	0.000	Merged-chr10-18193414-42
NR238--MA0002.2.RUNX1	chr1	88587508	88587518	-	0.000	0.000	Merged-chr1-88587471-60
NR1128--MA0002.2.RUNX1	chr10	119382418	119382428	+	0.000	0.000	Merged-chr10-119382475-33
NR2160--MA0684.1.RUNX3	chr13	23581655	23581664	+	0.000	0.000	Merged-chr13-23581680-55
NR2283--MA0002.2.RUNX1	chr13	53065305	53065315	-	0.000	0.000	Merged-chr13-53065510-28
NR572--MA0684.1.RUNX3	chr1	179578841	179578850	+	0.000	0.000	Merged-chr1-179578897-31
NR7181--MA0511.2.RUNX2	chr6	115677725	115677733	+	0.000	0.000	Merged-chr6-115677836-38
NR3980--MA0002.2.RUNX1	chr17	83367537	83367547	+	0.000	0.000	Merged-chr17-83367610-36
NR966--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR4634--MA0684.1.RUNX3	chr2	6445050	6445059	-	0.000	0.000	Merged-chr2-6444990-17
NR651--MA0511.2.RUNX2	chr1	192510749	192510757	+	0.000	0.000	Merged-chr1-192510804-31
NR4962--MA0002.2.RUNX1	chr2	114654892	114654902	-	0.000	0.000	Merged-chr2-114654748-80
