#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR42540--MA0039.3.KLF4	chr5	36582017	36582027	+	0.000	0.000	Merged-chr5-36582061-78
NR46224--MA1107.1.KLF9	chr5	150195438	150195450	-	0.000	0.000	Merged-chr5-150195334-1
NR42470--MA0599.1.KLF5	chr5	34761607	34761616	-	0.000	0.000	Merged-chr5-34761763-63
NR12445--MA1107.1.KLF9	chr12	33182904	33182916	-	0.000	0.000	Merged-chr12-33182993-113
NR61650--MA1107.1.KLF9	chrX	167092075	167092087	+	0.000	0.000	Merged-chrX-167092139-46
NR12542--MA0740.1.KLF14	chr12	40445943	40445956	+	0.000	0.000	Merged-chr12-40446006-78
NR59049--MA0039.3.KLF4	chr9	95072644	95072654	-	0.000	0.000	Merged-chr9-95072706-61
NR18202--MA0599.1.KLF5	chr14	75064771	75064780	+	0.000	0.000	Merged-chr14-75064758-13
NR5914--MA0742.1.Klf12	chr10	79417249	79417263	+	0.000	0.000	Merged-chr10-79417442-89
NR35547--MA1107.1.KLF9	chr3	84022793	84022805	-	0.000	0.000	Merged-chr3-84022944-34
NR13442--MA0599.1.KLF5	chr12	98734479	98734488	-	0.000	0.000	Merged-chr12-98734478-61
NR28820--MA0741.1.KLF16	chr19	38746189	38746199	-	0.000	0.000	Merged-chr19-38746267-36
NR6332--MA0741.1.KLF16	chr10	83161860	83161870	-	0.000	0.000	Merged-chr10-83161895-41
NR59595--MA0740.1.KLF14	chr9	108783782	108783795	-	0.000	0.000	Merged-chr9-108783844-54
NR47427--MA0599.1.KLF5	chr6	72957842	72957851	-	0.000	0.000	Merged-chr6-72957924-4
NR28451--MA0493.1.Klf1	chr19	21778240	21778250	-	0.000	0.000	Merged-chr19-21778385-93
NR14993--MA0599.1.KLF5	chr13	48546595	48546604	+	0.000	0.000	Merged-chr13-48546690-1
NR44380--MA0740.1.KLF14	chr5	118478276	118478289	+	0.000	0.000	Merged-chr5-118478208-82
NR28615--MA0741.1.KLF16	chr19	31337339	31337349	-	0.000	0.000	Merged-chr19-31337298-1
NR1141--MA0742.1.Klf12	chr1	75399078	75399092	+	0.000	0.000	Merged-chr1-75398921-21
NR52361--MA0493.1.Klf1	chr7	107664636	107664646	-	0.000	0.000	Merged-chr7-107664561-57
NR39533--MA0741.1.KLF16	chr4	107807944	107807954	-	0.000	0.000	Merged-chr4-107808045-10
NR60454--MA0599.1.KLF5	chrX	9219773	9219782	-	0.000	0.000	Merged-chrX-9219820-29
NR57390--MA0599.1.KLF5	chr9	32695961	32695970	+	0.000	0.000	Merged-chr9-32696080-66
NR42103--MA0599.1.KLF5	chr5	23850579	23850588	+	0.000	0.000	Merged-chr5-23850818-76
NR11925--MA0599.1.KLF5	chr11	120549618	120549627	+	0.000	0.000	Merged-chr11-120549692-49
NR16457--MA0741.1.KLF16	chr13	107831281	107831291	+	0.000	0.000	Merged-chr13-107831387-49
NR52281--MA0599.1.KLF5	chr7	104302256	104302265	+	0.000	0.000	Merged-chr7-104302262-13
NR26903--MA0740.1.KLF14	chr18	58659801	58659814	+	0.000	0.000	Merged-chr18-58659729-92
NR26924--MA0039.3.KLF4	chr18	60625569	60625579	-	0.000	0.000	Merged-chr18-60625535-13
NR24779--MA0741.1.KLF16	chr17	47611531	47611541	-	0.000	0.000	Merged-chr17-47611424-64
NR50158--MA0039.3.KLF4	chr7	24645037	24645047	+	0.000	0.000	Merged-chr7-24645072-62
NR47094--MA0039.3.KLF4	chr6	54162971	54162981	+	0.000	0.000	Merged-chr6-54162989-41
NR9781--MA0599.1.KLF5	chr11	78178071	78178080	+	0.000	0.000	Merged-chr11-78178287-75
NR28219--MA0599.1.KLF5	chr19	8992953	8992962	-	0.000	0.000	Merged-chr19-8993101-26
NR7668--MA0493.1.Klf1	chr10	127263152	127263162	-	0.000	0.000	Merged-chr10-127263127-11
NR9423--MA0599.1.KLF5	chr11	70473452	70473461	-	0.000	0.000	Merged-chr11-70473545-6
NR50835--MA0493.1.Klf1	chr7	44496621	44496631	+	0.000	0.000	Merged-chr7-44496496-71
NR38182--MA0599.1.KLF5	chr4	33588279	33588288	-	0.000	0.000	Merged-chr4-33588346-4
NR10546--MA0741.1.KLF16	chr11	98019399	98019409	-	0.000	0.000	Merged-chr11-98019407-17
NR55178--MA1107.1.KLF9	chr8	72285493	72285505	+	0.000	0.000	Merged-chr8-72285397-19
NR38056--MA0740.1.KLF14	chr4	19709268	19709281	-	0.000	0.000	Merged-chr4-19709077-75
NR21399--MA1107.1.KLF9	chr16	10732629	10732641	+	0.000	0.000	Merged-chr16-10732689-38
NR40916--MA1107.1.KLF9	chr4	138222526	138222538	-	0.000	0.000	Merged-chr4-138222577-29
NR9629--MA0599.1.KLF5	chr11	75193716	75193725	-	0.000	0.000	Merged-chr11-75193869-40
NR28596--MA0741.1.KLF16	chr19	30247617	30247627	+	0.000	0.000	Merged-chr19-30247497-5
NR50755--MA0599.1.KLF5	chr7	39544414	39544423	+	0.000	0.000	Merged-chr7-39544508-62
NR44080--MA1107.1.KLF9	chr5	112286981	112286993	+	0.000	0.000	Merged-chr5-112287105-89
NR25627--MA0742.1.Klf12	chr17	80468504	80468518	+	0.000	0.000	Merged-chr17-80468641-48
NR21161--MA0740.1.KLF14	chr15	102920858	102920871	+	0.000	0.000	Merged-chr15-102920999-3
NR44032--MA0740.1.KLF14	chr5	112215510	112215523	+	0.000	0.000	Merged-chr5-112215474-7
NR38163--MA1107.1.KLF9	chr4	32768171	32768183	-	0.000	0.000	Merged-chr4-32768214-30
NR15943--MA1107.1.KLF9	chr13	91541190	91541202	-	0.000	0.000	Merged-chr13-91541138-52
NR44623--MA0599.1.KLF5	chr5	123039225	123039234	-	0.000	0.000	Merged-chr5-123039299-45
NR57567--MA0740.1.KLF14	chr9	42124369	42124382	+	0.000	0.000	Merged-chr9-42124176-82
NR19189--MA0599.1.KLF5	chr15	27923746	27923755	+	0.000	0.000	Merged-chr15-27923818-49
NR32286--MA0039.3.KLF4	chr2	117443003	117443013	+	0.000	0.000	Merged-chr2-117442936-10
NR11101--MA0741.1.KLF16	chr11	105126362	105126372	+	0.000	0.000	Merged-chr11-105126391-86
NR37234--MA0741.1.KLF16	chr3	137865672	137865682	-	0.000	0.000	Merged-chr3-137865594-62
NR20879--MA0599.1.KLF5	chr15	98934474	98934483	-	0.000	0.000	Merged-chr15-98934343-98
NR59552--MA0599.1.KLF5	chr9	108155025	108155034	-	0.000	0.000	Merged-chr9-108154914-20
NR31547--MA0599.1.KLF5	chr2	76648163	76648172	+	0.000	0.000	Merged-chr2-76648077-91
NR14890--MA0599.1.KLF5	chr13	43240121	43240130	+	0.000	0.000	Merged-chr13-43240074-40
NR30612--MA0741.1.KLF16	chr2	34938784	34938794	+	0.000	0.000	Merged-chr2-34938971-69
NR24790--MA0493.1.Klf1	chr17	47683040	47683050	-	0.000	0.000	Merged-chr17-47682839-51
NR11822--MA0599.1.KLF5	chr11	118212779	118212788	-	0.000	0.000	Merged-chr11-118212846-19
NR18187--MA0039.3.KLF4	chr14	75064700	75064710	+	0.000	0.000	Merged-chr14-75064758-13
NR14532--MA0599.1.KLF5	chr13	22006476	22006485	+	0.000	0.000	Merged-chr13-22006398-128
NR10971--MA0740.1.KLF14	chr11	102556203	102556216	+	0.000	0.000	Merged-chr11-102556174-73
NR25754--MA1107.1.KLF9	chr17	83654864	83654876	-	0.000	0.000	Merged-chr17-83654883-58
NR37849--MA0599.1.KLF5	chr3	157627747	157627756	+	0.000	0.000	Merged-chr3-157627729-20
NR43601--MA0657.1.KLF13	chr5	99495557	99495574	+	0.000	0.000	Merged-chr5-99495568-41
NR43890--MA1107.1.KLF9	chr5	107285746	107285758	-	0.000	0.000	Merged-chr5-107285752-8
NR42097--MA0039.3.KLF4	chr5	23722187	23722197	+	0.000	0.000	Merged-chr5-23722080-21
NR6282--MA1107.1.KLF9	chr10	81659618	81659630	-	0.000	0.000	Merged-chr10-81659727-10
NR61624--MA0493.1.Klf1	chrX	164980597	164980607	+	0.000	0.000	Merged-chrX-164980464-71
NR26751--MA0599.1.KLF5	chr18	49755664	49755673	+	0.000	0.000	Merged-chr18-49755713-75
NR4285--MA0741.1.KLF16	chr1	194846626	194846636	+	0.000	0.000	Merged-chr1-194846545-1
NR44148--MA0493.1.Klf1	chr5	113830476	113830486	-	0.000	0.000	Merged-chr5-113830533-46
NR21918--MA0039.3.KLF4	chr16	33073104	33073114	-	0.000	0.000	Merged-chr16-33073178-28
NR54415--MA1107.1.KLF9	chr8	36082017	36082029	+	0.000	0.000	Merged-chr8-36081959-11
NR54828--MA0740.1.KLF14	chr8	69193242	69193255	-	0.000	0.000	Merged-chr8-69193410-32
NR17223--MA1107.1.KLF9	chr14	32492711	32492723	+	0.000	0.000	Merged-chr14-32492758-31
NR13755--MA0493.1.Klf1	chr12	106016401	106016411	-	0.000	0.000	Merged-chr12-106016418-37
NR27348--MA0493.1.Klf1	chr18	74962350	74962360	+	0.000	0.000	Merged-chr18-74962329-69
NR53371--MA0599.1.KLF5	chr7	133776805	133776814	+	0.000	0.000	Merged-chr7-133776611-71
NR39437--MA0741.1.KLF16	chr4	106679046	106679056	+	0.000	0.000	Merged-chr4-106678973-52
NR9320--MA0599.1.KLF5	chr11	69410751	69410760	-	0.000	0.000	Merged-chr11-69410612-81
NR56357--MA0039.3.KLF4	chr8	117481828	117481838	-	0.000	0.000	Merged-chr8-117482001-12
NR1501--MA0599.1.KLF5	chr1	91053351	91053360	-	0.000	0.000	Merged-chr1-91053265-106
NR55412--MA0599.1.KLF5	chr8	83773262	83773271	+	0.000	0.000	Merged-chr8-83773250-61
NR28899--MA0493.1.Klf1	chr19	41382916	41382926	-	0.000	0.000	Merged-chr19-41382837-19
NR24343--MA0599.1.KLF5	chr17	35186415	35186424	+	0.000	0.000	Merged-chr17-35186498-64
NR22813--MA0741.1.KLF16	chr16	91588232	91588242	+	0.000	0.000	Merged-chr16-91588038-25
NR17992--MA0741.1.KLF16	chr14	67072214	67072224	-	0.000	0.000	Merged-chr14-67072257-105
NR7609--MA0657.1.KLF13	chr10	127063450	127063467	+	0.000	0.000	Merged-chr10-127063580-81
NR22337--MA0741.1.KLF16	chr16	56075454	56075464	+	0.000	0.000	Merged-chr16-56075692-109
NR45126--MA0493.1.Klf1	chr5	134393822	134393832	-	0.000	0.000	Merged-chr5-134393835-14
NR622--MA0741.1.KLF16	chr1	52844815	52844825	+	0.000	0.000	Merged-chr1-52844963-67
NR8543--MA0493.1.Klf1	chr11	46454763	46454773	-	0.000	0.000	Merged-chr11-46454823-30
NR12606--MA0741.1.KLF16	chr12	52818793	52818803	-	0.000	0.000	Merged-chr12-52818712-31
NR12032--MA0740.1.KLF14	chr12	3572360	3572373	+	0.000	0.000	Merged-chr12-3572439-108
NR7251--MA1107.1.KLF9	chr10	118766025	118766037	-	0.000	0.000	Merged-chr10-118766153-45
NR45385--MA1107.1.KLF9	chr5	137046174	137046186	+	0.000	0.000	Merged-chr5-137046129-67
NR10179--MA0741.1.KLF16	chr11	88716262	88716272	+	0.000	0.000	Merged-chr11-88716290-15
NR56965--MA0740.1.KLF14	chr9	4309794	4309807	-	0.000	0.000	Merged-chr9-4309732-98
NR15089--MA0740.1.KLF14	chr13	51848911	51848924	-	0.000	0.000	Merged-chr13-51849013-24
NR58309--MA1107.1.KLF9	chr9	65491690	65491702	+	0.000	0.000	Merged-chr9-65491594-16
NR31575--MA0741.1.KLF16	chr2	77309486	77309496	-	0.000	0.000	Merged-chr2-77309396-29
NR49172--MA0493.1.Klf1	chr6	140542422	140542432	+	0.000	0.000	Merged-chr6-140542293-26
NR34369--MA0599.1.KLF5	chr2	173659763	173659772	+	0.000	0.000	Merged-chr2-173659827-104
NR21097--MA0741.1.KLF16	chr15	102110644	102110654	-	0.000	0.000	Merged-chr15-102110732-12
NR48503--MA0493.1.Klf1	chr6	119199125	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR18103--MA0741.1.KLF16	chr14	70635880	70635890	+	0.000	0.000	Merged-chr14-70635949-38
NR48638--MA0599.1.KLF5	chr6	122491810	122491819	+	0.000	0.000	Merged-chr6-122491726-37
NR33121--MA0742.1.Klf12	chr2	144213922	144213936	-	0.000	0.000	Merged-chr2-144214019-34
NR49896--MA0741.1.KLF16	chr7	17051272	17051282	-	0.000	0.000	Merged-chr7-17051285-27
NR18769--MA0741.1.KLF16	chr14	118925397	118925407	+	0.000	0.000	Merged-chr14-118925428-79
NR60114--MA0599.1.KLF5	chr9	119983907	119983916	+	0.000	0.000	Merged-chr9-119983826-11
NR52766--MA0741.1.KLF16	chr7	119794070	119794080	-	0.000	0.000	Merged-chr7-119794114-60
NR12315--MA0039.3.KLF4	chr12	21472684	21472694	+	0.000	0.000	Merged-chr12-21472738-21
NR55891--MA0599.1.KLF5	chr8	105170633	105170642	-	0.000	0.000	Merged-chr8-105170559-11
NR40267--MA1107.1.KLF9	chr4	129335509	129335521	+	0.000	0.000	Merged-chr4-129335558-95
NR30461--MA0493.1.Klf1	chr2	32493475	32493485	-	0.000	0.000	Merged-chr2-32493543-52
NR6394--MA1107.1.KLF9	chr10	84585202	84585214	-	0.000	0.000	Merged-chr10-84585074-38
NR9441--MA0599.1.KLF5	chr11	70597424	70597433	-	0.000	0.000	Merged-chr11-70597550-26
NR15980--MA0599.1.KLF5	chr13	92611079	92611088	-	0.000	0.000	Merged-chr13-92610910-95
NR21754--MA0599.1.KLF5	chr16	23127922	23127931	-	0.000	0.000	Merged-chr16-23127911-64
NR58592--MA0599.1.KLF5	chr9	72662398	72662407	+	0.000	0.000	Merged-chr9-72662335-52
NR2994--MA0742.1.Klf12	chr1	165174113	165174127	-	0.000	0.000	Merged-chr1-165174283-37
NR58534--MA0741.1.KLF16	chr9	70656343	70656353	-	0.000	0.000	Merged-chr9-70656354-14
NR40008--MA0741.1.KLF16	chr4	122836196	122836206	-	0.000	0.000	Merged-chr4-122836208-63
NR53321--MA0741.1.KLF16	chr7	132813901	132813911	-	0.000	0.000	Merged-chr7-132814059-4
NR38057--MA0599.1.KLF5	chr4	19709271	19709280	-	0.000	0.000	Merged-chr4-19709077-75
NR2558--MA0039.3.KLF4	chr1	151083944	151083954	-	0.000	0.000	Merged-chr1-151084034-24
NR44721--MA0493.1.Klf1	chr5	124032325	124032335	-	0.000	0.000	Merged-chr5-124032239-28
NR40474--MA0742.1.Klf12	chr4	132422204	132422218	+	0.000	0.000	Merged-chr4-132422317-46
NR8501--MA0741.1.KLF16	chr11	43767065	43767075	-	0.000	0.000	Merged-chr11-43767173-52
NR58329--MA0741.1.KLF16	chr9	65598926	65598936	-	0.000	0.000	Merged-chr9-65598978-11
NR56193--MA0599.1.KLF5	chr8	111769468	111769477	+	0.000	0.000	Merged-chr8-111769335-16
NR4323--MA0599.1.KLF5	chr10	5448588	5448597	-	0.000	0.000	Merged-chr10-5448562-35
NR8149--MA0740.1.KLF14	chr11	14142559	14142572	-	0.000	0.000	Merged-chr11-14142731-31
NR1288--MA0741.1.KLF16	chr1	84839291	84839301	+	0.000	0.000	Merged-chr1-84839421-169
NR56399--MA0599.1.KLF5	chr8	119558904	119558913	-	0.000	0.000	Merged-chr8-119558762-80
NR41163--MA0741.1.KLF16	chr4	145211059	145211069	+	0.000	0.000	Merged-chr4-145211090-87
NR9628--MA1107.1.KLF9	chr11	75178904	75178916	-	0.000	0.000	Merged-chr11-75178912-55
NR30229--MA0599.1.KLF5	chr2	27677160	27677169	+	0.000	0.000	Merged-chr2-27677278-63
NR22812--MA0493.1.Klf1	chr16	91588231	91588241	+	0.000	0.000	Merged-chr16-91588038-25
NR16209--MA0039.3.KLF4	chr13	99431576	99431586	+	0.000	0.000	Merged-chr13-99431578-17
NR7239--MA0599.1.KLF5	chr10	118461489	118461498	+	0.000	0.000	Merged-chr10-118461532-37
NR25988--MA0742.1.Klf12	chr17	87344496	87344510	+	0.000	0.000	Merged-chr17-87344693-70
NR50200--MA0599.1.KLF5	chr7	25206595	25206604	-	0.000	0.000	Merged-chr7-25206531-18
NR6616--MA0741.1.KLF16	chr10	93614945	93614955	+	0.000	0.000	Merged-chr10-93614959-29
NR10004--MA0740.1.KLF14	chr11	83964374	83964387	+	0.000	0.000	Merged-chr11-83964406-50
NR56860--MA0599.1.KLF5	chr8	126584274	126584283	-	0.000	0.000	Merged-chr8-126584527-70
NR11173--MA0599.1.KLF5	chr11	106612993	106613002	+	0.000	0.000	Merged-chr11-106612974-112
NR51075--MA0599.1.KLF5	chr7	46963493	46963502	+	0.000	0.000	Merged-chr7-46963434-23
NR40192--MA0599.1.KLF5	chr4	126753437	126753446	+	0.000	0.000	Merged-chr4-126753517-82
NR2469--MA1107.1.KLF9	chr1	144086172	144086184	+	0.000	0.000	Merged-chr1-144086303-34
NR37055--MA0039.3.KLF4	chr3	131250504	131250514	+	0.000	0.000	Merged-chr3-131250529-24
NR42787--MA1107.1.KLF9	chr5	54111079	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR22180--MA1107.1.KLF9	chr16	45389935	45389947	+	0.000	0.000	Merged-chr16-45389886-49
NR39546--MA0741.1.KLF16	chr4	107879684	107879694	-	0.000	0.000	Merged-chr4-107879747-57
NR19874--MA0599.1.KLF5	chr15	76199454	76199463	-	0.000	0.000	Merged-chr15-76199609-68
NR9473--MA0742.1.Klf12	chr11	70700178	70700192	-	0.000	0.000	Merged-chr11-70700400-67
NR14089--MA0599.1.KLF5	chr12	113155310	113155319	+	0.000	0.000	Merged-chr12-113155292-10
NR42572--MA1107.1.KLF9	chr5	36850225	36850237	-	0.000	0.000	Merged-chr5-36850196-6
NR19781--MA0741.1.KLF16	chr15	73724744	73724754	+	0.000	0.000	Merged-chr15-73724904-65
NR31207--MA0599.1.KLF5	chr2	69381965	69381974	-	0.000	0.000	Merged-chr2-69381907-24
NR50164--MA0740.1.KLF14	chr7	24904177	24904190	-	0.000	0.000	Merged-chr7-24904305-46
NR5507--MA0599.1.KLF5	chr10	67898648	67898657	+	0.000	0.000	Merged-chr10-67898474-11
NR32058--MA0657.1.KLF13	chr2	105399690	105399707	-	0.000	0.000	Merged-chr2-105399762-3
NR19855--MA1107.1.KLF9	chr15	76190405	76190417	+	0.000	0.000	Merged-chr15-76190238-30
NR8482--MA0741.1.KLF16	chr11	43174621	43174631	-	0.000	0.000	Merged-chr11-43174624-53
NR42214--MA1107.1.KLF9	chr5	25436178	25436190	+	0.000	0.000	Merged-chr5-25436255-14
NR21740--MA0493.1.Klf1	chr16	22265996	22266006	+	0.000	0.000	Merged-chr16-22266085-1
NR54309--MA0599.1.KLF5	chr8	33308164	33308173	-	0.000	0.000	Merged-chr8-33308213-19
NR8002--MA0599.1.KLF5	chr11	5005466	5005475	+	0.000	0.000	Merged-chr11-5005546-13
NR43765--MA1107.1.KLF9	chr5	103692335	103692347	-	0.000	0.000	Merged-chr5-103692321-99
NR11821--MA1107.1.KLF9	chr11	118200330	118200342	-	0.000	0.000	Merged-chr11-118200400-19
NR25414--MA1107.1.KLF9	chr17	72939714	72939726	-	0.000	0.000	Merged-chr17-72939656-64
NR17149--MA0740.1.KLF14	chr14	30460045	30460058	+	0.000	0.000	Merged-chr14-30460100-18
NR10288--MA0741.1.KLF16	chr11	94474201	94474211	-	0.000	0.000	Merged-chr11-94474405-32
NR48699--MA0657.1.KLF13	chr6	124910160	124910177	-	0.000	0.000	Merged-chr6-124910348-31
NR44086--MA0599.1.KLF5	chr5	112301910	112301919	+	0.000	0.000	Merged-chr5-112301937-36
NR46028--MA0741.1.KLF16	chr5	146655615	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR23907--MA0599.1.KLF5	chr17	28080671	28080680	-	0.000	0.000	Merged-chr17-28080670-10
NR25369--MA0742.1.Klf12	chr17	71681089	71681103	-	0.000	0.000	Merged-chr17-71681067-13
NR57661--MA0741.1.KLF16	chr9	44772959	44772969	-	0.000	0.000	Merged-chr9-44772887-60
NR18998--MA1107.1.KLF9	chr15	5762718	5762730	-	0.000	0.000	Merged-chr15-5762586-40
NR27071--MA0599.1.KLF5	chr18	64913428	64913437	+	0.000	0.000	Merged-chr18-64913437-34
NR44197--MA0657.1.KLF13	chr5	114175873	114175890	-	0.000	0.000	Merged-chr5-114175903-40
NR36287--MA0742.1.Klf12	chr3	102996011	102996025	-	0.000	0.000	Merged-chr3-102995869-67
NR8776--MA0493.1.Klf1	chr11	53852030	53852040	-	0.000	0.000	Merged-chr11-53851984-46
NR40599--MA0493.1.Klf1	chr4	133631555	133631565	-	0.000	0.000	Merged-chr4-133631611-28
NR60802--MA0741.1.KLF16	chrX	51205186	51205196	-	0.000	0.000	Merged-chrX-51205365-94
NR28898--MA0039.3.KLF4	chr19	41382914	41382924	-	0.000	0.000	Merged-chr19-41382837-19
NR58685--MA1107.1.KLF9	chr9	78074221	78074233	+	0.000	0.000	Merged-chr9-78074095-46
NR11238--MA0740.1.KLF14	chr11	107539230	107539243	-	0.000	0.000	Merged-chr11-107539158-14
NR51933--MA0039.3.KLF4	chr7	92637102	92637112	-	0.000	0.000	Merged-chr7-92637112-64
NR39523--MA0657.1.KLF13	chr4	107807939	107807956	-	0.000	0.000	Merged-chr4-107808045-10
NR27953--MA0599.1.KLF5	chr19	4943109	4943118	+	0.000	0.000	Merged-chr19-4942974-44
NR14647--MA0741.1.KLF16	chr13	29986294	29986304	-	0.000	0.000	Merged-chr13-29986284-62
NR27960--MA0741.1.KLF16	chr19	4943128	4943138	+	0.000	0.000	Merged-chr19-4942974-44
NR7174--MA0742.1.Klf12	chr10	117925748	117925762	+	0.000	0.000	Merged-chr10-117925903-63
NR44009--MA0742.1.Klf12	chr5	111357151	111357165	-	0.000	0.000	Merged-chr5-111357188-22
NR19704--MA0741.1.KLF16	chr15	68258625	68258635	+	0.000	0.000	Merged-chr15-68258737-97
NR46480--MA0493.1.Klf1	chr6	28482897	28482907	-	0.000	0.000	Merged-chr6-28483013-10
NR22303--MA0741.1.KLF16	chr16	55821031	55821041	+	0.000	0.000	Merged-chr16-55821137-128
NR32429--MA0740.1.KLF14	chr2	120850545	120850558	-	0.000	0.000	Merged-chr2-120850426-67
NR30830--MA0741.1.KLF16	chr2	49482460	49482470	+	0.000	0.000	Merged-chr2-49482478-20
NR36222--MA0599.1.KLF5	chr3	101245249	101245258	-	0.000	0.000	Merged-chr3-101245474-18
NR45894--MA0657.1.KLF13	chr5	143817723	143817740	-	0.000	0.000	Merged-chr5-143817780-79
NR43690--MA0599.1.KLF5	chr5	100845645	100845654	+	0.000	0.000	Merged-chr5-100845515-3
NR810--MA0493.1.Klf1	chr1	60361806	60361816	-	0.000	0.000	Merged-chr1-60361642-24
NR9068--MA0039.3.KLF4	chr11	60937985	60937995	-	0.000	0.000	Merged-chr11-60937827-26
NR17006--MA0740.1.KLF14	chr14	20674308	20674321	+	0.000	0.000	Merged-chr14-20674407-80
NR5419--MA0657.1.KLF13	chr10	66853413	66853430	-	0.000	0.000	Merged-chr10-66853301-43
NR38673--MA0741.1.KLF16	chr4	47502658	47502668	+	0.000	0.000	Merged-chr4-47502756-26
NR28671--MA0741.1.KLF16	chr19	33143431	33143441	+	0.000	0.000	Merged-chr19-33143330-11
NR61005--MA0740.1.KLF14	chrX	75514247	75514260	-	0.000	0.000	Merged-chrX-75514416-56
NR39138--MA0599.1.KLF5	chr4	86739382	86739391	+	0.000	0.000	Merged-chr4-86739424-15
NR52245--MA0493.1.Klf1	chr7	102687318	102687328	+	0.000	0.000	Merged-chr7-102687241-53
NR39477--MA1107.1.KLF9	chr4	106970873	106970885	-	0.000	0.000	Merged-chr4-106970923-40
NR44062--MA0039.3.KLF4	chr5	112239720	112239730	-	0.000	0.000	Merged-chr5-112239781-12
NR12357--MA0742.1.Klf12	chr12	26057631	26057645	+	0.000	0.000	Merged-chr12-26057851-43
NR41392--MA0657.1.KLF13	chr4	150540081	150540098	+	0.000	0.000	Merged-chr4-150540101-42
NR49386--MA0741.1.KLF16	chr6	145116572	145116582	-	0.000	0.000	Merged-chr6-145116429-13
NR26786--MA0741.1.KLF16	chr18	52465668	52465678	-	0.000	0.000	Merged-chr18-52465816-63
NR21096--MA0599.1.KLF5	chr15	102110645	102110654	-	0.000	0.000	Merged-chr15-102110732-12
NR3005--MA0599.1.KLF5	chr1	165194482	165194491	-	0.000	0.000	Merged-chr1-165194301-85
NR26603--MA0493.1.Klf1	chr18	39145381	39145391	+	0.000	0.000	Merged-chr18-39145494-15
NR52527--MA0741.1.KLF16	chr7	112679261	112679271	+	0.000	0.000	Merged-chr7-112679423-49
NR13875--MA0039.3.KLF4	chr12	108835932	108835942	+	0.000	0.000	Merged-chr12-108835970-60
NR2586--MA0493.1.Klf1	chr1	151613463	151613473	+	0.000	0.000	Merged-chr1-151613371-29
NR26381--MA0742.1.Klf12	chr18	33213948	33213962	+	0.000	0.000	Merged-chr18-33213882-74
NR42222--MA0740.1.KLF14	chr5	25529712	25529725	-	0.000	0.000	Merged-chr5-25529854-76
