#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR2876--MA0591.1.Bach1::Mafk	chr13	45624036	45624050	-	0.000	0.000	Merged-chr13-45624002-39
NR1233--MA0496.2.MAFK	chr10	81408903	81408921	+	0.000	0.000	Merged-chr10-81409039-20
NR2303--MA0501.1.MAF::NFE2	chr12	52644368	52644382	+	0.000	0.000	Merged-chr12-52644289-23
NR7334--MA0501.1.MAF::NFE2	chr4	63627323	63627337	+	0.000	0.000	Merged-chr4-63627315-28
NR8464--MA0591.1.Bach1::Mafk	chr6	40891144	40891158	-	0.000	0.000	Merged-chr6-40891354-82
NR659--MA0496.2.MAFK	chr1	165609951	165609969	+	0.000	0.000	Merged-chr1-165609765-26
NR4296--MA0501.1.MAF::NFE2	chr16	52418699	52418713	+	0.000	0.000	Merged-chr16-52418568-49
NR8786--MA0591.1.Bach1::Mafk	chr6	116208168	116208182	+	0.000	0.000	Merged-chr6-116208147-65
NR1153--MA0495.2.MAFF	chr10	68512668	68512688	-	0.000	0.000	Merged-chr10-68512591-23
NR3666--MA0659.1.MAFG	chr14	118649839	118649859	+	0.000	0.000	Merged-chr14-118649804-48
NR9164--MA0501.1.MAF::NFE2	chr7	45054217	45054231	-	0.000	0.000	Merged-chr7-45054001-89
NR10341--MA0591.1.Bach1::Mafk	chr9	58100349	58100363	+	0.000	0.000	Merged-chr9-58100249-13
NR9288--MA0089.1.MAFG::NFE2L1	chr7	80828641	80828646	-	0.000	0.000	Merged-chr7-80828687-47
NR5169--MA0089.1.MAFG::NFE2L1	chr18	69346309	69346314	+	0.000	0.000	Merged-chr18-69346424-51
NR8389--MA0501.1.MAF::NFE2	chr6	15738550	15738564	-	0.000	0.000	Merged-chr6-15738644-7
NR2031--MA0501.1.MAF::NFE2	chr11	107986096	107986110	-	0.000	0.000	Merged-chr11-107986116-15
NR5659--MA0591.1.Bach1::Mafk	chr2	34938706	34938720	-	0.000	0.000	Merged-chr2-34938971-69
NR9325--MA0501.1.MAF::NFE2	chr7	96914246	96914260	-	0.000	0.000	Merged-chr7-96914274-42
NR9893--MA0591.1.Bach1::Mafk	chr8	91545805	91545819	-	0.000	0.000	Merged-chr8-91545805-43
NR478--MA0659.1.MAFG	chr1	131108796	131108816	-	0.000	0.000	Merged-chr1-131108920-12
NR8421--MA0591.1.Bach1::Mafk	chr6	29827426	29827440	+	0.000	0.000	Merged-chr6-29827502-39
NR1256--MA0501.1.MAF::NFE2	chr10	84727103	84727117	-	0.000	0.000	Merged-chr10-84727239-54
NR1392--MA0117.2.Mafb	chr10	111719771	111719782	+	0.000	0.000	Merged-chr10-111719810-23
NR3433--MA0117.2.Mafb	chr14	54518784	54518795	-	0.000	0.000	Merged-chr14-54518806-37
NR9879--MA0089.1.MAFG::NFE2L1	chr8	85081113	85081118	-	0.000	0.000	Merged-chr8-85081138-47
NR5256--MA0089.1.MAFG::NFE2L1	chr18	86557915	86557920	-	0.000	0.000	Merged-chr18-86558016-9
NR4411--MA0117.2.Mafb	chr16	90221018	90221029	+	0.000	0.000	Merged-chr16-90220998-103
NR8546--MA0089.1.MAFG::NFE2L1	chr6	61263660	61263665	-	0.000	0.000	Merged-chr6-61263601-18
NR8922--MA0089.1.MAFG::NFE2L1	chr6	140542105	140542110	-	0.000	0.000	Merged-chr6-140542293-26
NR561--MA0501.1.MAF::NFE2	chr1	153129927	153129941	+	0.000	0.000	Merged-chr1-153130055-45
NR1224--MA0089.1.MAFG::NFE2L1	chr10	80956374	80956379	+	0.000	0.000	Merged-chr10-80956239-67
NR3525--MA0496.2.MAFK	chr14	71104098	71104116	-	0.000	0.000	Merged-chr14-71104246-27
NR7585--MA0495.2.MAFF	chr4	135314045	135314065	-	0.000	0.000	Merged-chr4-135313873-65
NR5077--MA0501.1.MAF::NFE2	chr18	50066182	50066196	+	0.000	0.000	Merged-chr18-50066137-40
NR9549--MA0591.1.Bach1::Mafk	chr7	131371345	131371359	-	0.000	0.000	Merged-chr7-131371271-75
NR6801--MA0501.1.MAF::NFE2	chr3	100421769	100421783	+	0.000	0.000	Merged-chr3-100421832-10
NR40--MA0501.1.MAF::NFE2	chr1	15544449	15544463	+	0.000	0.000	Merged-chr1-15544410-27
NR2240--MA0089.1.MAFG::NFE2L1	chr12	28829634	28829639	-	0.000	0.000	Merged-chr12-28829718-31
NR480--MA0496.2.MAFK	chr1	131108797	131108815	+	0.000	0.000	Merged-chr1-131108920-12
NR7428--MA0089.1.MAFG::NFE2L1	chr4	102675174	102675179	-	0.000	0.000	Merged-chr4-102675232-10
NR7791--MA0501.1.MAF::NFE2	chr5	21246929	21246943	-	0.000	0.000	Merged-chr5-21246962-11
NR7804--MA0089.1.MAFG::NFE2L1	chr5	23722063	23722068	-	0.000	0.000	Merged-chr5-23722080-21
NR6574--MA0089.1.MAFG::NFE2L1	chr3	51906040	51906045	+	0.000	0.000	Merged-chr3-51906016-20
NR641--MA0089.1.MAFG::NFE2L1	chr1	164986864	164986869	-	0.000	0.000	Merged-chr1-164986890-2
NR5509--MA0591.1.Bach1::Mafk	chr19	59239699	59239713	-	0.000	0.000	Merged-chr19-59239601-46
NR7596--MA0659.1.MAFG	chr4	135988164	135988184	-	0.000	0.000	Merged-chr4-135988265-18
NR7001--MA0501.1.MAF::NFE2	chr3	133623604	133623618	+	0.000	0.000	Merged-chr3-133623556-36
NR4918--MA0591.1.Bach1::Mafk	chr18	10744230	10744244	+	0.000	0.000	Merged-chr18-10744169-16
NR258--MA0501.1.MAF::NFE2	chr1	81287461	81287475	-	0.000	0.000	Merged-chr1-81287324-28
NR3920--MA0591.1.Bach1::Mafk	chr15	77055848	77055862	+	0.000	0.000	Merged-chr15-77055965-11
NR8820--MA0089.1.MAFG::NFE2L1	chr6	121230040	121230045	+	0.000	0.000	Merged-chr6-121230042-8
NR7400--MA0089.1.MAFG::NFE2L1	chr4	95741970	95741975	-	0.000	0.000	Merged-chr4-95741888-1
NR9630--MA0496.2.MAFK	chr7	144857373	144857391	+	0.000	0.000	Merged-chr7-144857340-18
NR3652--MA0501.1.MAF::NFE2	chr14	105922945	105922959	-	0.000	0.000	Merged-chr14-105923025-37
NR7615--MA0089.1.MAFG::NFE2L1	chr4	140948246	140948251	-	0.000	0.000	Merged-chr4-140948211-54
NR1946--MA0495.2.MAFF	chr11	98933413	98933433	-	0.000	0.000	Merged-chr11-98933379-5
NR3212--MA0591.1.Bach1::Mafk	chr13	112385236	112385250	+	0.000	0.000	Merged-chr13-112385232-32
NR4036--MA0089.1.MAFG::NFE2L1	chr15	97315531	97315536	-	0.000	0.000	Merged-chr15-97315612-5
NR10645--MA0501.1.MAF::NFE2	chr9	120960861	120960875	+	0.000	0.000	Merged-chr9-120960803-26
NR8587--MA0501.1.MAF::NFE2	chr6	67102226	67102240	+	0.000	0.000	Merged-chr6-67102215-13
NR5341--MA0089.1.MAFG::NFE2L1	chr19	16684948	16684953	-	0.000	0.000	Merged-chr19-16685068-14
NR1043--MA0591.1.Bach1::Mafk	chr10	39459013	39459027	-	0.000	0.000	Merged-chr10-39458935-16
NR5293--MA0496.2.MAFK	chr19	5878142	5878160	-	0.000	0.000	Merged-chr19-5878025-63
NR2943--MA0591.1.Bach1::Mafk	chr13	51651724	51651738	-	0.000	0.000	Merged-chr13-51651703-54
NR10643--MA0591.1.Bach1::Mafk	chr9	120960867	120960881	-	0.000	0.000	Merged-chr9-120960803-26
NR6961--MA0495.2.MAFF	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR5743--MA0117.2.Mafb	chr2	59338614	59338625	-	0.000	0.000	Merged-chr2-59338660-28
NR4771--MA0591.1.Bach1::Mafk	chr17	70728879	70728893	+	0.000	0.000	Merged-chr17-70729015-28
NR3541--MA0501.1.MAF::NFE2	chr14	73088220	73088234	+	0.000	0.000	Merged-chr14-73088018-78
NR10044--MA0496.2.MAFK	chr8	121187822	121187840	-	0.000	0.000	Merged-chr8-121187823-40
NR2235--MA0591.1.Bach1::Mafk	chr12	25267926	25267940	+	0.000	0.000	Merged-chr12-25267855-44
NR2557--MA0591.1.Bach1::Mafk	chr12	103341442	103341456	+	0.000	0.000	Merged-chr12-103341437-53
NR6554--MA0591.1.Bach1::Mafk	chr3	37258087	37258101	-	0.000	0.000	Merged-chr3-37257876-54
NR10210--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR5298--MA0591.1.Bach1::Mafk	chr19	8518533	8518547	+	0.000	0.000	Merged-chr19-8518636-102
NR361--MA0591.1.Bach1::Mafk	chr1	92119344	92119358	-	0.000	0.000	Merged-chr1-92119439-48
NR8424--MA0496.2.MAFK	chr6	29827424	29827442	-	0.000	0.000	Merged-chr6-29827502-39
NR5404--MA0591.1.Bach1::Mafk	chr19	34290444	34290458	-	0.000	0.000	Merged-chr19-34290594-61
NR1966--MA0591.1.Bach1::Mafk	chr11	101253021	101253035	+	0.000	0.000	Merged-chr11-101253120-4
NR683--MA0591.1.Bach1::Mafk	chr1	169969241	169969255	-	0.000	0.000	Merged-chr1-169969262-62
NR6296--MA0659.1.MAFG	chr2	166030522	166030542	-	0.000	0.000	Merged-chr2-166030562-16
NR6963--MA0659.1.MAFG	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR2384--MA0117.2.Mafb	chr12	75572498	75572509	-	0.000	0.000	Merged-chr12-75572455-24
NR2279--MA0089.1.MAFG::NFE2L1	chr12	36241354	36241359	+	0.000	0.000	Merged-chr12-36241330-19
NR2514--MA0591.1.Bach1::Mafk	chr12	98628303	98628317	+	0.000	0.000	Merged-chr12-98628210-48
NR3080--MA0089.1.MAFG::NFE2L1	chr13	95393329	95393334	-	0.000	0.000	Merged-chr13-95393533-22
NR4213--MA0495.2.MAFF	chr16	33691682	33691702	+	0.000	0.000	Merged-chr16-33691596-37
NR9655--MA0117.2.Mafb	chr8	4404457	4404468	+	0.000	0.000	Merged-chr8-4404338-13
NR5755--MA0495.2.MAFF	chr2	60810801	60810821	+	0.000	0.000	Merged-chr2-60810848-31
NR12--MA0495.2.MAFF	chr1	13382769	13382789	+	0.000	0.000	Merged-chr1-13382643-29
NR4525--MA0089.1.MAFG::NFE2L1	chr17	8305956	8305961	+	0.000	0.000	Merged-chr17-8305975-23
NR2366--MA0089.1.MAFG::NFE2L1	chr12	71192980	71192985	-	0.000	0.000	Merged-chr12-71192921-11
NR9659--MA0591.1.Bach1::Mafk	chr8	8452469	8452483	-	0.000	0.000	Merged-chr8-8452377-15
NR2138--MA0117.2.Mafb	chr11	118245198	118245209	+	0.000	0.000	Merged-chr11-118245259-33
NR3751--MA0591.1.Bach1::Mafk	chr15	27884751	27884765	-	0.000	0.000	Merged-chr15-27884591-29
NR832--MA0117.2.Mafb	chr1	191609841	191609852	-	0.000	0.000	Merged-chr1-191609738-30
NR6175--MA0117.2.Mafb	chr2	145903139	145903150	+	0.000	0.000	Merged-chr2-145903332-51
NR7427--MA0501.1.MAF::NFE2	chr4	102393740	102393754	-	0.000	0.000	Merged-chr4-102393739-36
NR10300--MA0495.2.MAFF	chr9	50836272	50836292	+	0.000	0.000	Merged-chr9-50836533-61
NR9192--MA0501.1.MAF::NFE2	chr7	51964855	51964869	+	0.000	0.000	Merged-chr7-51964767-12
NR7227--MA0496.2.MAFK	chr4	33467335	33467353	+	0.000	0.000	Merged-chr4-33467571-48
NR6585--MA0089.1.MAFG::NFE2L1	chr3	52878337	52878342	+	0.000	0.000	Merged-chr3-52878450-55
NR2389--MA0659.1.MAFG	chr12	76052065	76052085	+	0.000	0.000	Merged-chr12-76052186-4
NR6845--MA0495.2.MAFF	chr3	103829096	103829116	+	0.000	0.000	Merged-chr3-103829221-17
NR4231--MA0495.2.MAFF	chr16	36666059	36666079	-	0.000	0.000	Merged-chr16-36665954-31
NR7684--MA0591.1.Bach1::Mafk	chr4	150799676	150799690	+	0.000	0.000	Merged-chr4-150799595-6
NR5252--MA0089.1.MAFG::NFE2L1	chr18	84859697	84859702	+	0.000	0.000	Merged-chr18-84859622-32
NR2553--MA0089.1.MAFG::NFE2L1	chr12	102743674	102743679	-	0.000	0.000	Merged-chr12-102743719-52
NR10429--MA0591.1.Bach1::Mafk	chr9	78448213	78448227	+	0.000	0.000	Merged-chr9-78448370-64
NR1976--MA0501.1.MAF::NFE2	chr11	103028585	103028599	+	0.000	0.000	Merged-chr11-103028483-70
NR7037--MA0659.1.MAFG	chr3	138526428	138526448	+	0.000	0.000	Merged-chr3-138526351-11
NR8317--MA0496.2.MAFK	chr5	148831819	148831837	+	0.000	0.000	Merged-chr5-148831759-44
NR10302--MA0659.1.MAFG	chr9	50836272	50836292	+	0.000	0.000	Merged-chr9-50836533-61
NR4423--MA0089.1.MAFG::NFE2L1	chr16	91475945	91475950	-	0.000	0.000	Merged-chr16-91475994-53
NR5214--MA0501.1.MAF::NFE2	chr18	80554959	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR9242--MA0501.1.MAF::NFE2	chr7	72270220	72270234	-	0.000	0.000	Merged-chr7-72270231-51
NR1078--MA0495.2.MAFF	chr10	44821682	44821702	+	0.000	0.000	Merged-chr10-44821803-43
NR4086--MA0591.1.Bach1::Mafk	chr15	102665808	102665822	+	0.000	0.000	Merged-chr15-102665724-27
NR6379--MA0496.2.MAFK	chr2	170316572	170316590	+	0.000	0.000	Merged-chr2-170316597-11
NR9424--MA0591.1.Bach1::Mafk	chr7	113419558	113419572	-	0.000	0.000	Merged-chr7-113419557-35
NR3900--MA0501.1.MAF::NFE2	chr15	73154876	73154890	+	0.000	0.000	Merged-chr15-73154747-19
NR5063--MA0089.1.MAFG::NFE2L1	chr18	46390513	46390518	-	0.000	0.000	Merged-chr18-46390320-5
NR2033--MA0496.2.MAFK	chr11	107986097	107986115	-	0.000	0.000	Merged-chr11-107986116-15
NR7915--MA0089.1.MAFG::NFE2L1	chr5	64371445	64371450	-	0.000	0.000	Merged-chr5-64371502-26
NR4215--MA0117.2.Mafb	chr16	33691682	33691693	+	0.000	0.000	Merged-chr16-33691596-37
NR7577--MA0591.1.Bach1::Mafk	chr4	134757238	134757252	+	0.000	0.000	Merged-chr4-134757166-23
NR10282--MA0591.1.Bach1::Mafk	chr9	44510603	44510617	-	0.000	0.000	Merged-chr9-44510535-66
NR4349--MA0089.1.MAFG::NFE2L1	chr16	76354382	76354387	-	0.000	0.000	Merged-chr16-76354540-16
NR6285--MA0496.2.MAFK	chr2	163155370	163155388	-	0.000	0.000	Merged-chr2-163155228-25
NR3791--MA0501.1.MAF::NFE2	chr15	38710302	38710316	+	0.000	0.000	Merged-chr15-38710125-56
NR1146--MA0089.1.MAFG::NFE2L1	chr10	67840978	67840983	-	0.000	0.000	Merged-chr10-67841086-29
NR8467--MA0117.2.Mafb	chr6	41527379	41527390	+	0.000	0.000	Merged-chr6-41527380-17
NR9327--MA0495.2.MAFF	chr7	97042252	97042272	+	0.000	0.000	Merged-chr7-97042218-26
NR5958--MA0501.1.MAF::NFE2	chr2	114059828	114059842	-	0.000	0.000	Merged-chr2-114059851-34
NR382--MA0501.1.MAF::NFE2	chr1	95573070	95573084	-	0.000	0.000	Merged-chr1-95573255-46
NR8590--MA0496.2.MAFK	chr6	67102209	67102227	-	0.000	0.000	Merged-chr6-67102215-13
NR5856--MA0089.1.MAFG::NFE2L1	chr2	83695621	83695626	-	0.000	0.000	Merged-chr2-83695596-45
NR8440--MA0089.1.MAFG::NFE2L1	chr6	31080909	31080914	-	0.000	0.000	Merged-chr6-31081023-63
NR286--MA0501.1.MAF::NFE2	chr1	84881745	84881759	-	0.000	0.000	Merged-chr1-84881698-12
NR1955--MA0496.2.MAFK	chr11	99244243	99244261	-	0.000	0.000	Merged-chr11-99244239-11
NR9557--MA0117.2.Mafb	chr7	132765368	132765379	+	0.000	0.000	Merged-chr7-132765248-56
NR187--MA0089.1.MAFG::NFE2L1	chr1	61203263	61203268	-	0.000	0.000	Merged-chr1-61203375-24
NR2377--MA0089.1.MAFG::NFE2L1	chr12	73876569	73876574	+	0.000	0.000	Merged-chr12-73876720-26
NR3388--MA0591.1.Bach1::Mafk	chr14	46671309	46671323	+	0.000	0.000	Merged-chr14-46671310-13
NR10662--MA0089.1.MAFG::NFE2L1	chr9	122886889	122886894	+	0.000	0.000	Merged-chr9-122886924-53
NR7385--MA0591.1.Bach1::Mafk	chr4	89530253	89530267	+	0.000	0.000	Merged-chr4-89530281-33
NR2753--MA0089.1.MAFG::NFE2L1	chr13	17185298	17185303	+	0.000	0.000	Merged-chr13-17185459-34
NR1185--MA0496.2.MAFK	chr10	76306865	76306883	+	0.000	0.000	Merged-chr10-76306929-42
NR6472--MA0591.1.Bach1::Mafk	chr3	15228897	15228911	+	0.000	0.000	Merged-chr3-15228808-12
NR2853--MA0495.2.MAFF	chr13	42096102	42096122	+	0.000	0.000	Merged-chr13-42095999-70
NR765--MA0089.1.MAFG::NFE2L1	chr1	181877201	181877206	-	0.000	0.000	Merged-chr1-181877231-15
NR1562--MA0591.1.Bach1::Mafk	chr11	20477618	20477632	+	0.000	0.000	Merged-chr11-20477652-51
NR5205--MA0495.2.MAFF	chr18	80224566	80224586	+	0.000	0.000	Merged-chr18-80224575-23
NR929--MA0496.2.MAFK	chr10	15300270	15300288	-	0.000	0.000	Merged-chr10-15300322-38
NR2840--MA0089.1.MAFG::NFE2L1	chr13	37963598	37963603	-	0.000	0.000	Merged-chr13-37963615-35
NR3393--MA0089.1.MAFG::NFE2L1	chr14	47189498	47189503	-	0.000	0.000	Merged-chr14-47189272-67
NR3132--MA0496.2.MAFK	chr13	102842929	102842947	+	0.000	0.000	Merged-chr13-102842845-2
NR6578--MA0501.1.MAF::NFE2	chr3	52199531	52199545	-	0.000	0.000	Merged-chr3-52199389-34
NR7599--MA0496.2.MAFK	chr4	135988165	135988183	-	0.000	0.000	Merged-chr4-135988265-18
NR6514--MA0591.1.Bach1::Mafk	chr3	28236952	28236966	+	0.000	0.000	Merged-chr3-28236857-20
NR6683--MA0089.1.MAFG::NFE2L1	chr3	84126234	84126239	+	0.000	0.000	Merged-chr3-84126096-28
NR6859--MA0495.2.MAFF	chr3	105892539	105892559	+	0.000	0.000	Merged-chr3-105892493-111
NR4260--MA0591.1.Bach1::Mafk	chr16	44778940	44778954	-	0.000	0.000	Merged-chr16-44778885-37
NR4030--MA0495.2.MAFF	chr15	96520618	96520638	+	0.000	0.000	Merged-chr15-96520737-46
NR4549--MA0089.1.MAFG::NFE2L1	chr17	13564969	13564974	-	0.000	0.000	Merged-chr17-13564978-21
NR3310--MA0501.1.MAF::NFE2	chr14	21032474	21032488	-	0.000	0.000	Merged-chr14-21032326-46
NR6204--MA0089.1.MAFG::NFE2L1	chr2	150910463	150910468	-	0.000	0.000	Merged-chr2-150910563-2
NR2766--MA0089.1.MAFG::NFE2L1	chr13	21735093	21735098	-	0.000	0.000	Merged-chr13-21734996-112
NR1346--MA0089.1.MAFG::NFE2L1	chr10	96015941	96015946	-	0.000	0.000	Merged-chr10-96015913-48
NR6394--MA0089.1.MAFG::NFE2L1	chr2	173647314	173647319	+	0.000	0.000	Merged-chr2-173647246-19
NR1722--MA0089.1.MAFG::NFE2L1	chr11	63873441	63873446	-	0.000	0.000	Merged-chr11-63873500-16
NR6770--MA0089.1.MAFG::NFE2L1	chr3	95950872	95950877	-	0.000	0.000	Merged-chr3-95951062-79
NR10759--MA0117.2.Mafb	chrX	94123229	94123240	-	0.000	0.000	Merged-chrX-94123258-6
NR1692--MA0591.1.Bach1::Mafk	chr11	55386652	55386666	-	0.000	0.000	Merged-chr11-55386598-21
NR1455--MA0591.1.Bach1::Mafk	chr10	124138621	124138635	-	0.000	0.000	Merged-chr10-124138683-21
NR5452--MA0591.1.Bach1::Mafk	chr19	45577496	45577510	-	0.000	0.000	Merged-chr19-45577468-39
NR9117--MA0495.2.MAFF	chr7	29816016	29816036	-	0.000	0.000	Merged-chr7-29816029-62
NR10290--MA0501.1.MAF::NFE2	chr9	46083485	46083499	-	0.000	0.000	Merged-chr9-46083625-49
NR7335--MA0089.1.MAFG::NFE2L1	chr4	63640134	63640139	-	0.000	0.000	Merged-chr4-63640034-20
NR7067--MA0495.2.MAFF	chr3	142560504	142560524	-	0.000	0.000	Merged-chr3-142560586-84
NR9492--MA0501.1.MAF::NFE2	chr7	125190171	125190185	-	0.000	0.000	Merged-chr7-125190262-47
NR257--MA0591.1.Bach1::Mafk	chr1	81287464	81287478	-	0.000	0.000	Merged-chr1-81287324-28
NR9193--MA0089.1.MAFG::NFE2L1	chr7	55968503	55968508	-	0.000	0.000	Merged-chr7-55968516-50
NR7390--MA0501.1.MAF::NFE2	chr4	94603207	94603221	+	0.000	0.000	Merged-chr4-94603187-63
NR2882--MA0659.1.MAFG	chr13	45624075	45624095	-	0.000	0.000	Merged-chr13-45624002-39
NR3266--MA0501.1.MAF::NFE2	chr14	7994703	7994717	-	0.000	0.000	Merged-chr14-7994545-46
NR1553--MA0495.2.MAFF	chr11	19993172	19993192	-	0.000	0.000	Merged-chr11-19993082-47
NR4202--MA0501.1.MAF::NFE2	chr16	30835836	30835850	-	0.000	0.000	Merged-chr16-30835919-12
NR10392--MA0591.1.Bach1::Mafk	chr9	70484953	70484967	-	0.000	0.000	Merged-chr9-70485119-27
