#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR3389--MA0002.2.RUNX1	chr16	49907596	49907606	-	0.000	0.000	Merged-chr16-49907534-19
NR1314--MA0002.2.RUNX1	chr11	64116047	64116057	-	0.000	0.000	Merged-chr11-64115983-5
NR2740--MA0002.2.RUNX1	chr14	101879179	101879189	-	0.000	0.000	Merged-chr14-101879110-69
NR5797--MA0002.2.RUNX1	chr4	134059083	134059093	-	0.000	0.000	Merged-chr4-134059039-2
NR881--MA0002.2.RUNX1	chr10	77478379	77478389	+	0.000	0.000	Merged-chr10-77478359-10
NR3246--MA0002.2.RUNX1	chr16	14088506	14088516	+	0.000	0.000	Merged-chr16-14088440-49
NR676--MA0002.2.RUNX1	chr10	20882780	20882790	-	0.000	0.000	Merged-chr10-20882813-50
NR1295--MA0002.2.RUNX1	chr11	61602865	61602875	-	0.000	0.000	Merged-chr11-61602995-47
NR4820--MA0684.1.RUNX3	chr2	129180168	129180177	-	0.000	0.000	Merged-chr2-129180074-1
NR6352--MA0002.2.RUNX1	chr5	123930728	123930738	+	0.000	0.000	Merged-chr5-123930715-52
NR5531--MA0684.1.RUNX3	chr4	46565743	46565752	+	0.000	0.000	Merged-chr4-46565631-17
NR7063--MA0002.2.RUNX1	chr7	24369933	24369943	+	0.000	0.000	Merged-chr7-24370030-56
NR2992--MA0002.2.RUNX1	chr15	64176573	64176583	+	0.000	0.000	Merged-chr15-64176551-12
NR7605--MA0002.2.RUNX1	chr8	61450895	61450905	+	0.000	0.000	Merged-chr8-61451013-86
NR5383--MA0002.2.RUNX1	chr3	142281331	142281341	-	0.000	0.000	Merged-chr3-142281213-32
NR410--MA0684.1.RUNX3	chr1	161396533	161396542	-	0.000	0.000	Merged-chr1-161396646-31
NR5178--MA0002.2.RUNX1	chr3	88510192	88510202	+	0.000	0.000	Merged-chr3-88510082-59
NR533--MA0002.2.RUNX1	chr1	184534678	184534688	-	0.000	0.000	Merged-chr1-184534660-49
NR3769--MA0002.2.RUNX1	chr17	50525260	50525270	+	0.000	0.000	Merged-chr17-50525188-50
NR804--MA0002.2.RUNX1	chr10	61306226	61306236	-	0.000	0.000	Merged-chr10-61306308-35
NR6875--MA0002.2.RUNX1	chr6	127617437	127617447	-	0.000	0.000	Merged-chr6-127617353-34
NR3183--MA0511.2.RUNX2	chr15	102160658	102160666	-	0.000	0.000	Merged-chr15-102160711-16
NR2521--MA0684.1.RUNX3	chr14	21636761	21636770	-	0.000	0.000	Merged-chr14-21636677-36
NR3725--MA0511.2.RUNX2	chr17	44256761	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR5578--MA0684.1.RUNX3	chr4	59204825	59204834	-	0.000	0.000	Merged-chr4-59204829-36
NR7857--MA0002.2.RUNX1	chr8	125725663	125725673	+	0.000	0.000	Merged-chr8-125725496-61
NR5849--MA0684.1.RUNX3	chr4	137909657	137909666	+	0.000	0.000	Merged-chr4-137909682-19
NR5306--MA0002.2.RUNX1	chr3	123174283	123174293	+	0.000	0.000	Merged-chr3-123174284-65
NR3084--MA0002.2.RUNX1	chr15	84212362	84212372	-	0.000	0.000	Merged-chr15-84212289-37
NR1618--MA0684.1.RUNX3	chr11	115231721	115231730	+	0.000	0.000	Merged-chr11-115231746-46
NR6732--MA0002.2.RUNX1	chr6	99811594	99811604	+	0.000	0.000	Merged-chr6-99811499-44
NR7986--MA0684.1.RUNX3	chr9	51908949	51908958	+	0.000	0.000	Merged-chr9-51909085-33
NR2773--MA0684.1.RUNX3	chr14	118124396	118124405	+	0.000	0.000	Merged-chr14-118124409-31
NR8048--MA0511.2.RUNX2	chr9	64564426	64564434	+	0.000	0.000	Merged-chr9-64564548-10
NR1426--MA0511.2.RUNX2	chr11	85126850	85126858	-	0.000	0.000	Merged-chr11-85126862-44
NR7238--MA0002.2.RUNX1	chr7	80901229	80901239	+	0.000	0.000	Merged-chr7-80901263-54
NR642--MA0002.2.RUNX1	chr10	14066228	14066238	-	0.000	0.000	Merged-chr10-14066140-19
NR3007--MA0002.2.RUNX1	chr15	66798572	66798582	+	0.000	0.000	Merged-chr15-66798584-16
NR1056--MA0002.2.RUNX1	chr10	118448212	118448222	+	0.000	0.000	Merged-chr10-118448163-4
NR3563--MA0511.2.RUNX2	chr17	3521570	3521578	+	0.000	0.000	Merged-chr17-3521498-21
NR4433--MA0002.2.RUNX1	chr2	9689685	9689695	+	0.000	0.000	Merged-chr2-9689730-31
NR1012--MA0511.2.RUNX2	chr10	98786239	98786247	+	0.000	0.000	Merged-chr10-98786079-74
NR5144--MA0002.2.RUNX1	chr3	75731470	75731480	-	0.000	0.000	Merged-chr3-75731321-54
NR8250--MA0002.2.RUNX1	chr9	110641036	110641046	-	0.000	0.000	Merged-chr9-110641188-21
NR2882--MA0684.1.RUNX3	chr15	31222426	31222435	+	0.000	0.000	Merged-chr15-31222442-41
NR6907--MA0002.2.RUNX1	chr6	130103006	130103016	-	0.000	0.000	Merged-chr6-130103023-31
NR5273--MA0684.1.RUNX3	chr3	108591377	108591386	+	0.000	0.000	Merged-chr3-108591488-55
NR7698--MA0511.2.RUNX2	chr8	91082104	91082112	-	0.000	0.000	Merged-chr8-91082333-75
NR4099--MA0684.1.RUNX3	chr18	70458208	70458217	+	0.000	0.000	Merged-chr18-70458236-15
NR5352--MA0511.2.RUNX2	chr3	135662560	135662568	+	0.000	0.000	Merged-chr3-135662466-47
NR1165--MA0002.2.RUNX1	chr11	26575270	26575280	+	0.000	0.000	Merged-chr11-26575325-18
NR1436--MA0002.2.RUNX1	chr11	85384785	85384795	+	0.000	0.000	Merged-chr11-85384605-20
NR4542--MA0002.2.RUNX1	chr2	34162613	34162623	-	0.000	0.000	Merged-chr2-34162703-13
NR3738--MA0511.2.RUNX2	chr17	46153520	46153528	-	0.000	0.000	Merged-chr17-46153376-67
NR7204--MA0002.2.RUNX1	chr7	75788653	75788663	+	0.000	0.000	Merged-chr7-75788525-69
NR5253--MA0002.2.RUNX1	chr3	104466710	104466720	-	0.000	0.000	Merged-chr3-104466607-13
NR3516--MA0684.1.RUNX3	chr16	92867431	92867440	-	0.000	0.000	Merged-chr16-92867582-45
NR5048--MA0002.2.RUNX1	chr3	21943055	21943065	-	0.000	0.000	Merged-chr3-21943162-33
NR1565--MA0684.1.RUNX3	chr11	107693457	107693466	+	0.000	0.000	Merged-chr11-107693539-25
NR7555--MA0511.2.RUNX2	chr8	27023845	27023853	-	0.000	0.000	Merged-chr8-27023676-72
NR1836--MA0684.1.RUNX3	chr12	82268112	82268121	-	0.000	0.000	Merged-chr12-82268056-22
NR798--MA0002.2.RUNX1	chr10	60287905	60287915	+	0.000	0.000	Merged-chr10-60287885-29
NR3639--MA0002.2.RUNX1	chr17	18458391	18458401	-	0.000	0.000	Merged-chr17-18458447-27
NR5004--MA0511.2.RUNX2	chr2	173077077	173077085	-	0.000	0.000	Merged-chr2-173077118-17
NR7062--MA0684.1.RUNX3	chr7	19817721	19817730	+	0.000	0.000	Merged-chr7-19817599-46
NR54--MA0002.2.RUNX1	chr1	38694252	38694262	-	0.000	0.000	Merged-chr1-38694375-50
NR2243--MA0002.2.RUNX1	chr13	55641101	55641111	-	0.000	0.000	Merged-chr13-55640933-22
NR384--MA0002.2.RUNX1	chr1	156229424	156229434	-	0.000	0.000	Merged-chr1-156229626-21
NR926--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR5256--MA0511.2.RUNX2	chr3	104511766	104511774	+	0.000	0.000	Merged-chr3-104511895-67
NR6997--MA0002.2.RUNX1	chr6	146107633	146107643	+	0.000	0.000	Merged-chr6-146107626-18
NR4380--MA0002.2.RUNX1	chr19	58087321	58087331	+	0.000	0.000	Merged-chr19-58087296-13
NR2914--MA0684.1.RUNX3	chr15	38245161	38245170	+	0.000	0.000	Merged-chr15-38245130-34
NR7042--MA0002.2.RUNX1	chr7	12961301	12961311	-	0.000	0.000	Merged-chr7-12961225-2
NR241--MA0002.2.RUNX1	chr1	105980977	105980987	+	0.000	0.000	Merged-chr1-105981072-54
NR40--MA0684.1.RUNX3	chr1	36883849	36883858	+	0.000	0.000	Merged-chr1-36883943-16
NR4303--MA0002.2.RUNX1	chr19	42796385	42796395	-	0.000	0.000	Merged-chr19-42796440-5
NR2081--MA0002.2.RUNX1	chr13	12344550	12344560	+	0.000	0.000	Merged-chr13-12344548-13
NR4969--MA0002.2.RUNX1	chr2	166665835	166665845	-	0.000	0.000	Merged-chr2-166665700-84
NR6983--MA0684.1.RUNX3	chr6	144962172	144962181	-	0.000	0.000	Merged-chr6-144962023-22
NR1055--MA0684.1.RUNX3	chr10	118100858	118100867	+	0.000	0.000	Merged-chr10-118100825-27
NR764--MA0002.2.RUNX1	chr10	53374375	53374385	-	0.000	0.000	Merged-chr10-53374413-9
NR8120--MA0002.2.RUNX1	chr9	80252397	80252407	-	0.000	0.000	Merged-chr9-80252331-18
NR1326--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR1449--MA0002.2.RUNX1	chr11	86683970	86683980	+	0.000	0.000	Merged-chr11-86683864-65
NR4760--MA0002.2.RUNX1	chr2	114659193	114659203	-	0.000	0.000	Merged-chr2-114659130-7
NR7217--MA0002.2.RUNX1	chr7	78763120	78763130	+	0.000	0.000	Merged-chr7-78763113-9
NR6840--MA0684.1.RUNX3	chr6	122804610	122804619	+	0.000	0.000	Merged-chr6-122804652-39
NR1849--MA0684.1.RUNX3	chr12	84361962	84361971	+	0.000	0.000	Merged-chr12-84361872-57
NR416--MA0002.2.RUNX1	chr1	161775381	161775391	-	0.000	0.000	Merged-chr1-161775163-66
NR7839--MA0511.2.RUNX2	chr8	124242430	124242438	-	0.000	0.000	Merged-chr8-124242348-54
NR6963--MA0002.2.RUNX1	chr6	140801342	140801352	+	0.000	0.000	Merged-chr6-140801246-11
NR1306--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR7075--MA0684.1.RUNX3	chr7	25155974	25155983	+	0.000	0.000	Merged-chr7-25155994-40
NR4141--MA0002.2.RUNX1	chr18	80686276	80686286	-	0.000	0.000	Merged-chr18-80686265-50
NR7198--MA0002.2.RUNX1	chr7	75596204	75596214	+	0.000	0.000	Merged-chr7-75596193-49
NR3986--MA0684.1.RUNX3	chr18	32192320	32192329	-	0.000	0.000	Merged-chr18-32192400-28
NR1164--MA0684.1.RUNX3	chr11	23895189	23895198	+	0.000	0.000	Merged-chr11-23895128-57
NR8500--MA0002.2.RUNX1	chrX	167206002	167206012	-	0.000	0.000	Merged-chrX-167206151-49
NR3509--MA0002.2.RUNX1	chr16	92565886	92565896	-	0.000	0.000	Merged-chr16-92565942-11
NR1558--MA0002.2.RUNX1	chr11	106961728	106961738	-	0.000	0.000	Merged-chr11-106961822-47
NR4935--MA0002.2.RUNX1	chr2	164356396	164356406	-	0.000	0.000	Merged-chr2-164356374-20
NR7055--MA0002.2.RUNX1	chr7	19003430	19003440	-	0.000	0.000	Merged-chr7-19003306-76
NR7326--MA0002.2.RUNX1	chr7	114617006	114617016	-	0.000	0.000	Merged-chr7-114616980-17
NR5375--MA0002.2.RUNX1	chr3	139016616	139016626	+	0.000	0.000	Merged-chr3-139016600-18
NR402--MA0684.1.RUNX3	chr1	160805453	160805462	-	0.000	0.000	Merged-chr1-160805501-20
NR8481--MA0002.2.RUNX1	chrX	153887495	153887505	-	0.000	0.000	Merged-chrX-153887517-46
NR1958--MA0684.1.RUNX3	chr12	108635809	108635818	-	0.000	0.000	Merged-chr12-108635835-63
NR7948--MA0511.2.RUNX2	chr9	43096539	43096547	+	0.000	0.000	Merged-chr9-43096353-58
NR5331--MA0511.2.RUNX2	chr3	129904983	129904991	+	0.000	0.000	Merged-chr3-129904865-18
NR7184--MA0684.1.RUNX3	chr7	72344532	72344541	-	0.000	0.000	Merged-chr7-72344400-34
NR7455--MA0684.1.RUNX3	chr7	140987339	140987348	+	0.000	0.000	Merged-chr7-140987400-4
NR53--MA0684.1.RUNX3	chr1	38657790	38657799	-	0.000	0.000	Merged-chr1-38657935-57
NR7726--MA0684.1.RUNX3	chr8	96852010	96852019	-	0.000	0.000	Merged-chr8-96851957-10
NR1495--MA0511.2.RUNX2	chr11	97315644	97315652	-	0.000	0.000	Merged-chr11-97315787-53
NR2841--MA0002.2.RUNX1	chr15	7217228	7217238	-	0.000	0.000	Merged-chr15-7217140-25
NR7578--MA0002.2.RUNX1	chr8	40584798	40584808	-	0.000	0.000	Merged-chr8-40584789-43
NR2365--MA0002.2.RUNX1	chr13	95951236	95951246	+	0.000	0.000	Merged-chr13-95951245-46
NR7849--MA0002.2.RUNX1	chr8	124943163	124943173	-	0.000	0.000	Merged-chr8-124943132-9
NR5027--MA0002.2.RUNX1	chr3	9034459	9034469	-	0.000	0.000	Merged-chr3-9034452-42
NR982--MA0002.2.RUNX1	chr10	94942930	94942940	-	0.000	0.000	Merged-chr10-94942923-6
NR7534--MA0511.2.RUNX2	chr8	22405902	22405910	-	0.000	0.000	Merged-chr8-22405869-37
NR6601--MA0684.1.RUNX3	chr6	52474140	52474149	+	0.000	0.000	Merged-chr6-52474009-12
NR3618--MA0002.2.RUNX1	chr17	12779675	12779685	-	0.000	0.000	Merged-chr17-12779645-43
NR8404--MA0002.2.RUNX1	chrX	52760335	52760345	-	0.000	0.000	Merged-chrX-52760494-47
NR1396--MA0002.2.RUNX1	chr11	79615051	79615061	+	0.000	0.000	Merged-chr11-79615076-27
NR2970--MA0684.1.RUNX3	chr15	58887974	58887983	+	0.000	0.000	Merged-chr15-58888033-1
NR3969--MA0511.2.RUNX2	chr18	23734927	23734935	-	0.000	0.000	Merged-chr18-23734973-16
NR7435--MA0002.2.RUNX1	chr7	139968677	139968687	-	0.000	0.000	Merged-chr7-139968750-61
NR1418--MA0511.2.RUNX2	chr11	83550393	83550401	+	0.000	0.000	Merged-chr11-83550444-44
NR511--MA0684.1.RUNX3	chr1	181860900	181860909	-	0.000	0.000	Merged-chr1-181860828-54
NR1048--MA0002.2.RUNX1	chr10	117526743	117526753	+	0.000	0.000	Merged-chr10-117526787-23
NR7564--MA0684.1.RUNX3	chr8	34740485	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR4630--MA0002.2.RUNX1	chr2	61514183	61514193	+	0.000	0.000	Merged-chr2-61514287-58
NR2950--MA0002.2.RUNX1	chr15	55699890	55699900	-	0.000	0.000	Merged-chr15-55699814-18
NR5679--MA0684.1.RUNX3	chr4	102698217	102698226	-	0.000	0.000	Merged-chr4-102698140-35
NR1004--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR2745--MA0002.2.RUNX1	chr14	102834735	102834745	-	0.000	0.000	Merged-chr14-102834808-33
NR3999--MA0684.1.RUNX3	chr18	36701977	36701986	-	0.000	0.000	Merged-chr18-36701992-26
NR5407--MA0002.2.RUNX1	chr3	146758174	146758184	+	0.000	0.000	Merged-chr3-146758289-47
NR220--MA0002.2.RUNX1	chr1	92080355	92080365	-	0.000	0.000	Merged-chr1-92080187-57
NR886--MA0002.2.RUNX1	chr10	77609599	77609609	+	0.000	0.000	Merged-chr10-77609801-14
NR8242--MA0002.2.RUNX1	chr9	108452786	108452796	-	0.000	0.000	Merged-chr9-108452722-45
NR7438--MA0511.2.RUNX2	chr7	140195064	140195072	-	0.000	0.000	Merged-chr7-140195109-1
NR4011--MA0002.2.RUNX1	chr18	39250725	39250735	+	0.000	0.000	Merged-chr18-39250948-35
NR7068--MA0002.2.RUNX1	chr7	24907467	24907477	-	0.000	0.000	Merged-chr7-24907321-66
NR2602--MA0002.2.RUNX1	chr14	55882488	55882498	+	0.000	0.000	Merged-chr14-55882429-48
NR5388--MA0002.2.RUNX1	chr3	142863419	142863429	-	0.000	0.000	Merged-chr3-142863489-16
NR6691--MA0684.1.RUNX3	chr6	87541295	87541304	+	0.000	0.000	Merged-chr6-87541310-26
NR472--MA0002.2.RUNX1	chr1	171983546	171983556	+	0.000	0.000	Merged-chr1-171983561-45
NR2953--MA0511.2.RUNX2	chr15	58650024	58650032	+	0.000	0.000	Merged-chr15-58650001-42
NR267--MA0002.2.RUNX1	chr1	127732966	127732976	+	0.000	0.000	Merged-chr1-127732945-24
NR4411--MA0684.1.RUNX3	chr2	3764340	3764349	-	0.000	0.000	Merged-chr2-3764311-29
