#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR56269--MA0741.1.KLF16	chr9	78427564	78427574	-	0.000	0.000	Merged-chr9-78427642-36
NR1179--MA0741.1.KLF16	chr1	75487847	75487857	+	0.000	0.000	Merged-chr1-75487610-71
NR23364--MA0740.1.KLF14	chr17	35164943	35164956	+	0.000	0.000	Merged-chr17-35165046-91
NR21722--MA0493.1.Klf1	chr16	90197546	90197556	-	0.000	0.000	Merged-chr16-90197695-59
NR9615--MA0493.1.Klf1	chr11	87759045	87759055	-	0.000	0.000	Merged-chr11-87759151-117
NR19622--MA1107.1.KLF9	chr15	89089027	89089039	-	0.000	0.000	Merged-chr15-89089221-62
NR1379--MA1107.1.KLF9	chr1	88497689	88497701	-	0.000	0.000	Merged-chr1-88497619-10
NR52917--MA0599.1.KLF5	chr8	71670820	71670829	-	0.000	0.000	Merged-chr8-71670762-16
NR6610--MA0599.1.KLF5	chr10	110932078	110932087	+	0.000	0.000	Merged-chr10-110931979-46
NR53657--MA0493.1.Klf1	chr8	104847022	104847032	+	0.000	0.000	Merged-chr8-104846957-13
NR38907--MA0493.1.Klf1	chr4	133212694	133212704	+	0.000	0.000	Merged-chr4-133212778-72
NR9320--MA0599.1.KLF5	chr11	79023548	79023557	-	0.000	0.000	Merged-chr11-79023583-48
NR12463--MA1107.1.KLF9	chr12	85964054	85964066	+	0.000	0.000	Merged-chr12-85964039-30
NR2876--MA0741.1.KLF16	chr1	164248896	164248906	-	0.000	0.000	Merged-chr1-164249048-102
NR34619--MA0740.1.KLF14	chr3	98348854	98348867	-	0.000	0.000	Merged-chr3-98348996-3
NR21919--MA0742.1.Klf12	chr16	93883850	93883864	+	0.000	0.000	Merged-chr16-93884002-62
NR39352--MA0493.1.Klf1	chr4	138972846	138972856	-	0.000	0.000	Merged-chr4-138973038-135
NR35206--MA0741.1.KLF16	chr3	119782357	119782367	-	0.000	0.000	Merged-chr3-119782550-4
NR146--MA0741.1.KLF16	chr1	16656887	16656897	+	0.000	0.000	Merged-chr1-16656979-64
NR14057--MA0493.1.Klf1	chr13	45884916	45884926	-	0.000	0.000	Merged-chr13-45885080-29
NR40080--MA0599.1.KLF5	chr4	155774592	155774601	+	0.000	0.000	Merged-chr4-155774656-37
NR10081--MA0740.1.KLF14	chr11	99124375	99124388	-	0.000	0.000	Merged-chr11-99124300-22
NR19762--MA0599.1.KLF5	chr15	93443914	93443923	+	0.000	0.000	Merged-chr15-93443797-12
NR20928--MA0741.1.KLF16	chr16	33056434	33056444	-	0.000	0.000	Merged-chr16-33056487-79
NR42121--MA0599.1.KLF5	chr5	104022064	104022073	+	0.000	0.000	Merged-chr5-104021929-50
NR57345--MA0493.1.Klf1	chr9	114758689	114758699	+	0.000	0.000	Merged-chr9-114758587-29
NR46462--MA0493.1.Klf1	chr6	119388971	119388981	-	0.000	0.000	Merged-chr6-119388745-63
NR41577--MA0741.1.KLF16	chr5	75143469	75143479	+	0.000	0.000	Merged-chr5-75143306-22
NR23048--MA0741.1.KLF16	chr17	29490595	29490605	-	0.000	0.000	Merged-chr17-29490702-78
NR55295--MA0493.1.Klf1	chr9	40997202	40997212	-	0.000	0.000	Merged-chr9-40997043-1
NR1399--MA0740.1.KLF14	chr1	89070318	89070331	+	0.000	0.000	Merged-chr1-89070221-114
NR9355--MA0741.1.KLF16	chr11	79660495	79660505	+	0.000	0.000	Merged-chr11-79660589-44
NR4413--MA0741.1.KLF16	chr10	21882294	21882304	-	0.000	0.000	Merged-chr10-21882316-52
NR48086--MA1107.1.KLF9	chr7	25107313	25107325	-	0.000	0.000	Merged-chr7-25107253-25
NR47550--MA0741.1.KLF16	chr7	3693582	3693592	-	0.000	0.000	Merged-chr7-3693587-203
NR7372--MA0740.1.KLF14	chr10	128705041	128705054	+	0.000	0.000	Merged-chr10-128704934-88
NR28913--MA0599.1.KLF5	chr2	26389319	26389328	-	0.000	0.000	Merged-chr2-26389230-66
NR6394--MA1107.1.KLF9	chr10	98728828	98728840	+	0.000	0.000	Merged-chr10-98728864-24
NR16218--MA0741.1.KLF16	chr14	24486846	24486856	+	0.000	0.000	Merged-chr14-24486957-56
NR47616--MA0741.1.KLF16	chr7	6286457	6286467	-	0.000	0.000	Merged-chr7-6286404-52
NR14267--MA0741.1.KLF16	chr13	54789446	54789456	-	0.000	0.000	Merged-chr13-54789340-56
NR32502--MA0493.1.Klf1	chr2	167632158	167632168	+	0.000	0.000	Merged-chr2-167632036-61
NR32637--MA0599.1.KLF5	chr2	170216251	170216260	-	0.000	0.000	Merged-chr2-170216227-3
NR12030--MA0599.1.KLF5	chr12	70825367	70825376	-	0.000	0.000	Merged-chr12-70825421-128
NR11027--MA0742.1.Klf12	chr11	120672978	120672992	+	0.000	0.000	Merged-chr11-120673192-70
NR5487--MA0740.1.KLF14	chr10	75644022	75644035	+	0.000	0.000	Merged-chr10-75643885-43
NR46015--MA0599.1.KLF5	chr6	99164815	99164824	-	0.000	0.000	Merged-chr6-99164991-16
NR7103--MA0039.3.KLF4	chr10	122760652	122760662	-	0.000	0.000	Merged-chr10-122760799-35
NR51370--MA0741.1.KLF16	chr7	141194004	141194014	+	0.000	0.000	Merged-chr7-141194198-81
NR22660--MA0742.1.Klf12	chr17	23803017	23803031	+	0.000	0.000	Merged-chr17-23803186-88
NR47566--MA0599.1.KLF5	chr7	4493009	4493018	+	0.000	0.000	Merged-chr7-4492991-39
NR15693--MA0741.1.KLF16	chr13	113032111	113032121	+	0.000	0.000	Merged-chr13-113031920-44
NR36683--MA0599.1.KLF5	chr4	41295619	41295628	+	0.000	0.000	Merged-chr4-41295781-15
NR21059--MA1107.1.KLF9	chr16	38374591	38374603	-	0.000	0.000	Merged-chr16-38374553-26
NR12182--MA0742.1.Klf12	chr12	75905580	75905594	-	0.000	0.000	Merged-chr12-75905530-21
NR55863--MA1107.1.KLF9	chr9	63602593	63602605	+	0.000	0.000	Merged-chr9-63602538-63
NR28796--MA0493.1.Klf1	chr2	24949740	24949750	-	0.000	0.000	Merged-chr2-24949801-67
NR47690--MA1107.1.KLF9	chr7	12780439	12780451	+	0.000	0.000	Merged-chr7-12780581-64
NR42528--MA0493.1.Klf1	chr5	114639608	114639618	-	0.000	0.000	Merged-chr5-114639574-38
NR28357--MA0741.1.KLF16	chr2	3284122	3284132	-	0.000	0.000	Merged-chr2-3284320-138
NR36884--MA0741.1.KLF16	chr4	45408933	45408943	+	0.000	0.000	Merged-chr4-45408801-126
NR52081--MA0741.1.KLF16	chr8	33517174	33517184	-	0.000	0.000	Merged-chr8-33517413-71
NR4304--MA1107.1.KLF9	chr10	17722876	17722888	-	0.000	0.000	Merged-chr10-17722904-190
NR26850--MA0740.1.KLF14	chr19	4283353	4283366	-	0.000	0.000	Merged-chr19-4283203-50
NR46789--MA0493.1.Klf1	chr6	127566538	127566548	-	0.000	0.000	Merged-chr6-127566523-22
NR45158--MA0599.1.KLF5	chr6	53068638	53068647	-	0.000	0.000	Merged-chr6-53068337-93
NR11462--MA0741.1.KLF16	chr12	24975166	24975176	-	0.000	0.000	Merged-chr12-24975198-73
NR2985--MA0741.1.KLF16	chr1	165793665	165793675	+	0.000	0.000	Merged-chr1-165793626-3
NR7895--MA0740.1.KLF14	chr11	29883365	29883378	-	0.000	0.000	Merged-chr11-29883287-9
NR29068--MA0741.1.KLF16	chr2	30178472	30178482	+	0.000	0.000	Merged-chr2-30178500-45
NR44828--MA1107.1.KLF9	chr6	39348147	39348159	+	0.000	0.000	Merged-chr6-39348126-65
NR56165--MA1107.1.KLF9	chr9	75441422	75441434	-	0.000	0.000	Merged-chr9-75441511-87
NR2114--MA0741.1.KLF16	chr1	134093251	134093261	+	0.000	0.000	Merged-chr1-134093457-135
NR39514--MA0740.1.KLF14	chr4	143190798	143190811	+	0.000	0.000	Merged-chr4-143190909-19
NR47868--MA0741.1.KLF16	chr7	19004284	19004294	-	0.000	0.000	Merged-chr7-19004188-46
NR17340--MA0493.1.Klf1	chr14	73049216	73049226	-	0.000	0.000	Merged-chr14-73049322-54
NR45282--MA1107.1.KLF9	chr6	58844625	58844637	-	0.000	0.000	Merged-chr6-58844366-72
NR3251--MA0599.1.KLF5	chr1	172217412	172217421	-	0.000	0.000	Merged-chr1-172217304-35
NR7592--MA0493.1.Klf1	chr11	6416296	6416306	+	0.000	0.000	Merged-chr11-6416116-138
NR12173--MA0741.1.KLF16	chr12	75503270	75503280	+	0.000	0.000	Merged-chr12-75503354-19
NR52329--MA0039.3.KLF4	chr8	45333174	45333184	+	0.000	0.000	Merged-chr8-45333167-99
NR24450--MA0493.1.Klf1	chr17	74159692	74159702	+	0.000	0.000	Merged-chr17-74159677-34
NR56235--MA0741.1.KLF16	chr9	77596534	77596544	-	0.000	0.000	Merged-chr9-77596560-28
NR58425--MA0039.3.KLF4	chrX	99469830	99469840	-	0.000	0.000	Merged-chrX-99469707-6
NR3562--MA0742.1.Klf12	chr1	180829980	180829994	+	0.000	0.000	Merged-chr1-180830009-39
NR17241--MA1107.1.KLF9	chr14	69774963	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR13870--MA0741.1.KLF16	chr13	34875442	34875452	+	0.000	0.000	Merged-chr13-34875559-98
NR3438--MA1107.1.KLF9	chr1	178990505	178990517	+	0.000	0.000	Merged-chr1-178990498-3
NR26074--MA1107.1.KLF9	chr18	67573510	67573522	+	0.000	0.000	Merged-chr18-67573418-8
NR23907--MA0599.1.KLF5	chr17	53689424	53689433	-	0.000	0.000	Merged-chr17-53689548-63
NR58140--MA0599.1.KLF5	chrX	53643798	53643807	-	0.000	0.000	Merged-chrX-53643613-70
NR31923--MA0740.1.KLF14	chr2	152344143	152344156	+	0.000	0.000	Merged-chr2-152344055-110
NR18998--MA1107.1.KLF9	chr15	73137749	73137761	+	0.000	0.000	Merged-chr15-73137730-76
NR8766--MA0039.3.KLF4	chr11	67017984	67017994	-	0.000	0.000	Merged-chr11-67017936-9
NR16115--MA0039.3.KLF4	chr14	20253471	20253481	+	0.000	0.000	Merged-chr14-20253489-29
NR44753--MA0599.1.KLF5	chr6	34938572	34938581	-	0.000	0.000	Merged-chr6-34938506-48
NR4774--MA1107.1.KLF9	chr10	43706426	43706438	-	0.000	0.000	Merged-chr10-43706280-54
NR56090--MA0599.1.KLF5	chr9	70542724	70542733	-	0.000	0.000	Merged-chr9-70542837-79
NR11985--MA0741.1.KLF16	chr12	69583026	69583036	+	0.000	0.000	Merged-chr12-69582922-61
NR39370--MA0493.1.Klf1	chr4	139352558	139352568	-	0.000	0.000	Merged-chr4-139352479-61
NR11365--MA0493.1.Klf1	chr12	17372873	17372883	+	0.000	0.000	Merged-chr12-17372970-11
NR19995--MA0599.1.KLF5	chr15	99875437	99875446	+	0.000	0.000	Merged-chr15-99875491-38
NR52741--MA0742.1.Klf12	chr8	70212345	70212359	+	0.000	0.000	Merged-chr8-70212496-78
NR32510--MA0741.1.KLF16	chr2	167713155	167713165	-	0.000	0.000	Merged-chr2-167713112-41
NR21138--MA0742.1.Klf12	chr16	45261375	45261389	-	0.000	0.000	Merged-chr16-45261551-46
NR7818--MA0740.1.KLF14	chr11	23633748	23633761	-	0.000	0.000	Merged-chr11-23633573-56
NR50687--MA0740.1.KLF14	chr7	123110665	123110678	+	0.000	0.000	Merged-chr7-123110483-20
NR14344--MA0740.1.KLF14	chr13	56522354	56522367	-	0.000	0.000	Merged-chr13-56522495-59
NR53430--MA0741.1.KLF16	chr8	88521235	88521245	+	0.000	0.000	Merged-chr8-88521428-53
NR53701--MA0741.1.KLF16	chr8	105613998	105614008	-	0.000	0.000	Merged-chr8-105614025-28
NR14242--MA0742.1.Klf12	chr13	54503723	54503737	-	0.000	0.000	Merged-chr13-54503961-93
NR46686--MA0493.1.Klf1	chr6	125161647	125161657	+	0.000	0.000	Merged-chr6-125161766-43
NR9078--MA0493.1.Klf1	chr11	74522811	74522821	+	0.000	0.000	Merged-chr11-74522748-45
NR39271--MA1107.1.KLF9	chr4	137913481	137913493	+	0.000	0.000	Merged-chr4-137913590-20
NR12291--MA0742.1.Klf12	chr12	79550492	79550506	-	0.000	0.000	Merged-chr12-79550481-28
NR6288--MA0599.1.KLF5	chr10	93589371	93589380	-	0.000	0.000	Merged-chr10-93589436-78
NR46182--MA0740.1.KLF14	chr6	108571217	108571230	+	0.000	0.000	Merged-chr6-108571232-71
NR28255--MA0599.1.KLF5	chr19	58522588	58522597	-	0.000	0.000	Merged-chr19-58522437-11
NR48031--MA0742.1.Klf12	chr7	24593837	24593851	+	0.000	0.000	Merged-chr7-24593848-34
NR58895--MA0039.3.KLF4	chrX	160138410	160138420	+	0.000	0.000	Merged-chrX-160138243-80
NR26881--MA0599.1.KLF5	chr19	5098553	5098562	-	0.000	0.000	Merged-chr19-5098548-15
NR34171--MA0741.1.KLF16	chr3	88771964	88771974	-	0.000	0.000	Merged-chr3-88771967-123
NR18703--MA0740.1.KLF14	chr15	58076657	58076670	+	0.000	0.000	Merged-chr15-58076494-104
NR11842--MA0741.1.KLF16	chr12	55388659	55388669	+	0.000	0.000	Merged-chr12-55388568-28
NR9450--MA0599.1.KLF5	chr11	82781366	82781375	+	0.000	0.000	Merged-chr11-82781339-71
NR16595--MA0493.1.Klf1	chr14	47534015	47534025	+	0.000	0.000	Merged-chr14-47533897-41
NR10611--MA0493.1.Klf1	chr11	113787644	113787654	+	0.000	0.000	Merged-chr11-113787671-26
NR37745--MA1107.1.KLF9	chr4	98444857	98444869	-	0.000	0.000	Merged-chr4-98444883-15
NR54739--MA0742.1.Klf12	chr9	8042871	8042885	-	0.000	0.000	Merged-chr9-8042887-59
NR30327--MA0493.1.Klf1	chr2	91078388	91078398	-	0.000	0.000	Merged-chr2-91078502-21
NR50433--MA0599.1.KLF5	chr7	114291650	114291659	+	0.000	0.000	Merged-chr7-114291722-43
NR14028--MA0741.1.KLF16	chr13	43453449	43453459	-	0.000	0.000	Merged-chr13-43453382-48
NR46700--MA0599.1.KLF5	chr6	125422568	125422577	-	0.000	0.000	Merged-chr6-125422633-47
NR7933--MA0599.1.KLF5	chr11	32020327	32020336	-	0.000	0.000	Merged-chr11-32020422-50
NR13447--MA0599.1.KLF5	chr12	118836751	118836760	-	0.000	0.000	Merged-chr12-118836898-44
NR2148--MA0599.1.KLF5	chr1	134747713	134747722	+	0.000	0.000	Merged-chr1-134747834-30
NR44301--MA0599.1.KLF5	chr5	149427524	149427533	-	0.000	0.000	Merged-chr5-149427432-30
NR33170--MA0740.1.KLF14	chr3	19694221	19694234	-	0.000	0.000	Merged-chr3-19694346-63
NR8928--MA0741.1.KLF16	chr11	69997342	69997352	-	0.000	0.000	Merged-chr11-69997202-48
NR33839--MA0599.1.KLF5	chr3	65974831	65974840	+	0.000	0.000	Merged-chr3-65974924-71
NR51970--MA0740.1.KLF14	chr8	22780973	22780986	-	0.000	0.000	Merged-chr8-22780789-14
NR48927--MA0740.1.KLF14	chr7	45814347	45814360	+	0.000	0.000	Merged-chr7-45814403-76
NR15725--MA0741.1.KLF16	chr13	114086504	114086514	+	0.000	0.000	Merged-chr13-114086496-8
NR48838--MA0039.3.KLF4	chr7	45134982	45134992	-	0.000	0.000	Merged-chr7-45134762-18
NR28376--MA0599.1.KLF5	chr2	3713432	3713441	+	0.000	0.000	Merged-chr2-3713630-67
NR51760--MA0599.1.KLF5	chr8	11009006	11009015	+	0.000	0.000	Merged-chr8-11009107-63
