#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR6833--MA0002.2.RUNX1	chr6	98992970	98992980	-	0.000	0.000	Merged-chr6-98993074-69
NR5659--MA0002.2.RUNX1	chr4	33110238	33110248	-	0.000	0.000	Merged-chr4-33110299-20
NR1305--MA0684.1.RUNX3	chr11	43174550	43174559	-	0.000	0.000	Merged-chr11-43174624-53
NR5344--MA0511.2.RUNX2	chr3	94375473	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR1428--MA0002.2.RUNX1	chr11	72318247	72318257	+	0.000	0.000	Merged-chr11-72318312-8
NR7481--MA0511.2.RUNX2	chr7	115539285	115539293	+	0.000	0.000	Merged-chr7-115539160-25
NR5201--MA0511.2.RUNX2	chr3	31145912	31145920	-	0.000	0.000	Merged-chr3-31145985-42
NR4786--MA0002.2.RUNX1	chr2	79370942	79370952	-	0.000	0.000	Merged-chr2-79370906-44
NR1907--MA0511.2.RUNX2	chr12	85472526	85472534	-	0.000	0.000	Merged-chr12-85472373-19
NR2791--MA0511.2.RUNX2	chr14	71269651	71269659	-	0.000	0.000	Merged-chr14-71269621-12
NR7404--MA0511.2.RUNX2	chr7	101536522	101536530	-	0.000	0.000	Merged-chr7-101536617-10
NR5724--MA0511.2.RUNX2	chr4	59204826	59204834	-	0.000	0.000	Merged-chr4-59204829-36
NR3568--MA0511.2.RUNX2	chr16	92801760	92801768	-	0.000	0.000	Merged-chr16-92801827-54
NR5083--MA0002.2.RUNX1	chr2	166264959	166264969	-	0.000	0.000	Merged-chr2-166264997-23
NR5149--MA0002.2.RUNX1	chr2	179875395	179875405	-	0.000	0.000	Merged-chr2-179875422-32
NR1395--MA0684.1.RUNX3	chr11	58978065	58978074	-	0.000	0.000	Merged-chr11-58978003-101
NR8526--MA0002.2.RUNX1	chrX	59508504	59508514	+	0.000	0.000	Merged-chrX-59508552-38
NR7163--MA0684.1.RUNX3	chr7	27574267	27574276	-	0.000	0.000	Merged-chr7-27574292-8
NR4895--MA0002.2.RUNX1	chr2	128068244	128068254	+	0.000	0.000	Merged-chr2-128068200-5
NR6802--MA0511.2.RUNX2	chr6	88518899	88518907	+	0.000	0.000	Merged-chr6-88518766-67
NR5291--MA0511.2.RUNX2	chr3	75930327	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR4818--MA0002.2.RUNX1	chr2	101732831	101732841	+	0.000	0.000	Merged-chr2-101732901-49
NR5258--MA0002.2.RUNX1	chr3	59079588	59079598	+	0.000	0.000	Merged-chr3-59079479-32
NR7765--MA0511.2.RUNX2	chr8	84969646	84969654	-	0.000	0.000	Merged-chr8-84969564-52
NR408--MA0002.2.RUNX1	chr1	151644455	151644465	+	0.000	0.000	Merged-chr1-151644358-13
NR4133--MA0002.2.RUNX1	chr18	65512477	65512487	+	0.000	0.000	Merged-chr18-65512491-27
NR2182--MA0002.2.RUNX1	chr13	22043192	22043202	+	0.000	0.000	Merged-chr13-22043154-75
NR7146--MA0511.2.RUNX2	chr7	19405547	19405555	+	0.000	0.000	Merged-chr7-19405612-30
NR6270--MA0002.2.RUNX1	chr5	72761424	72761434	-	0.000	0.000	Merged-chr5-72761381-14
NR4861--MA0002.2.RUNX1	chr2	117447069	117447079	+	0.000	0.000	Merged-chr2-117447085-57
NR6607--MA0002.2.RUNX1	chr6	13871562	13871572	-	0.000	0.000	Merged-chr6-13871403-58
NR1136--MA0002.2.RUNX1	chr10	122726114	122726124	-	0.000	0.000	Merged-chr10-122726100-19
NR4242--MA0002.2.RUNX1	chr18	89627025	89627035	-	0.000	0.000	Merged-chr18-89627032-39
NR45--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR2833--MA0002.2.RUNX1	chr14	78356897	78356907	+	0.000	0.000	Merged-chr14-78356893-53
NR4593--MA0511.2.RUNX2	chr2	24776337	24776345	+	0.000	0.000	Merged-chr2-24776490-30
NR3068--MA0002.2.RUNX1	chr15	58750440	58750450	-	0.000	0.000	Merged-chr15-58750240-28
NR3339--MA0002.2.RUNX1	chr16	18915641	18915651	+	0.000	0.000	Merged-chr16-18915632-5
NR454--MA0511.2.RUNX2	chr1	162186973	162186981	+	0.000	0.000	Merged-chr1-162187046-32
NR1615--MA0511.2.RUNX2	chr11	104622709	104622717	+	0.000	0.000	Merged-chr11-104622687-63
NR898--MA0684.1.RUNX3	chr10	70180988	70180997	-	0.000	0.000	Merged-chr10-70181073-91
NR8582--MA0002.2.RUNX1	chrX	139813504	139813514	-	0.000	0.000	Merged-chrX-139813635-78
NR6924--MA0511.2.RUNX2	chr6	121226241	121226249	+	0.000	0.000	Merged-chr6-121226378-36
NR5128--MA0002.2.RUNX1	chr2	173275559	173275569	-	0.000	0.000	Merged-chr2-173275795-145
NR7635--MA0511.2.RUNX2	chr8	14970878	14970886	-	0.000	0.000	Merged-chr8-14970919-21
NR4874--MA0002.2.RUNX1	chr2	120629140	120629150	+	0.000	0.000	Merged-chr2-120628986-58
NR2200--MA0684.1.RUNX3	chr13	29756208	29756217	+	0.000	0.000	Merged-chr13-29756237-14
NR3404--MA0511.2.RUNX2	chr16	32520610	32520618	-	0.000	0.000	Merged-chr16-32520584-37
NR4003--MA0002.2.RUNX1	chr18	11856114	11856124	+	0.000	0.000	Merged-chr18-11856054-18
NR7208--MA0684.1.RUNX3	chr7	42980236	42980245	+	0.000	0.000	Merged-chr7-42980472-32
NR2052--MA0002.2.RUNX1	chr12	115145466	115145476	+	0.000	0.000	Merged-chr12-115145586-48
NR6510--MA0511.2.RUNX2	chr5	136199098	136199106	-	0.000	0.000	Merged-chr5-136198958-58
NR5528--MA0684.1.RUNX3	chr3	138753296	138753305	-	0.000	0.000	Merged-chr3-138753245-27
NR7394--MA0684.1.RUNX3	chr7	99536408	99536417	+	0.000	0.000	Merged-chr7-99536356-6
NR1149--MA0002.2.RUNX1	chr10	126013823	126013833	+	0.000	0.000	Merged-chr10-126013819-17
NR4731--MA0002.2.RUNX1	chr2	72283020	72283030	-	0.000	0.000	Merged-chr2-72282934-17
NR2780--MA0002.2.RUNX1	chr14	69979173	69979183	+	0.000	0.000	Merged-chr14-69979172-46
NR8220--MA0684.1.RUNX3	chr9	73240486	73240495	+	0.000	0.000	Merged-chr9-73240337-9
NR321--MA0002.2.RUNX1	chr1	131384533	131384543	+	0.000	0.000	Merged-chr1-131384650-38
NR6663--MA0002.2.RUNX1	chr6	41141082	41141092	+	0.000	0.000	Merged-chr6-41141136-19
NR1006--MA0002.2.RUNX1	chr10	89327137	89327147	+	0.000	0.000	Merged-chr10-89327162-49
NR5859--MA0511.2.RUNX2	chr4	122872167	122872175	+	0.000	0.000	Merged-chr4-122872187-66
NR5095--MA0684.1.RUNX3	chr2	166625698	166625707	-	0.000	0.000	Merged-chr2-166625583-45
NR450--MA0684.1.RUNX3	chr1	161804613	161804622	-	0.000	0.000	Merged-chr1-161804729-61
NR8595--MA0002.2.RUNX1	chrX	143030812	143030822	+	0.000	0.000	Merged-chrX-143030752-27
NR5889--MA0684.1.RUNX3	chr4	132732479	132732488	+	0.000	0.000	Merged-chr4-132732449-43
NR2270--MA0002.2.RUNX1	chr13	46159617	46159627	-	0.000	0.000	Merged-chr13-46159501-43
NR6301--MA0684.1.RUNX3	chr5	91814581	91814590	-	0.000	0.000	Merged-chr5-91814561-31
NR7505--MA0511.2.RUNX2	chr7	122317703	122317711	-	0.000	0.000	Merged-chr7-122317666-3
NR3003--MA0511.2.RUNX2	chr15	34473009	34473017	-	0.000	0.000	Merged-chr15-34473002-9
NR433--MA0511.2.RUNX2	chr1	156615521	156615529	-	0.000	0.000	Merged-chr1-156615670-66
NR1052--MA0511.2.RUNX2	chr10	96609528	96609536	+	0.000	0.000	Merged-chr10-96609713-52
NR5127--MA0684.1.RUNX3	chr2	173187030	173187039	+	0.000	0.000	Merged-chr2-173186848-48
NR7264--MA0684.1.RUNX3	chr7	63999432	63999441	-	0.000	0.000	Merged-chr7-63999373-46
NR3526--MA0511.2.RUNX2	chr16	84477818	84477826	+	0.000	0.000	Merged-chr16-84477844-43
NR5379--MA0684.1.RUNX3	chr3	101098206	101098215	-	0.000	0.000	Merged-chr3-101098276-14
NR463--MA0684.1.RUNX3	chr1	163374769	163374778	-	0.000	0.000	Merged-chr1-163374764-34
NR7138--MA0511.2.RUNX2	chr7	16205097	16205105	+	0.000	0.000	Merged-chr7-16205032-23
NR4853--MA0002.2.RUNX1	chr2	117180766	117180776	+	0.000	0.000	Merged-chr2-117180668-26
NR2845--MA0684.1.RUNX3	chr14	78914393	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR2302--MA0002.2.RUNX1	chr13	52078661	52078671	+	0.000	0.000	Merged-chr13-52078792-17
NR7039--MA0002.2.RUNX1	chr6	137795425	137795435	-	0.000	0.000	Merged-chr6-137795480-24
NR986--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR6391--MA0684.1.RUNX3	chr5	107525197	107525206	-	0.000	0.000	Merged-chr5-107525104-2
NR172--MA0002.2.RUNX1	chr1	75533601	75533611	+	0.000	0.000	Merged-chr1-75533497-24
NR2924--MA0511.2.RUNX2	chr15	5108562	5108570	-	0.000	0.000	Merged-chr15-5108448-64
NR5315--MA0511.2.RUNX2	chr3	86837547	86837555	-	0.000	0.000	Merged-chr3-86837478-31
NR1128--MA0002.2.RUNX1	chr10	121268942	121268952	+	0.000	0.000	Merged-chr10-121268962-23
NR5759--MA0684.1.RUNX3	chr4	84118724	84118733	-	0.000	0.000	Merged-chr4-84118627-8
NR2825--MA0002.2.RUNX1	chr14	75787126	75787136	-	0.000	0.000	Merged-chr14-75786967-70
NR843--MA0684.1.RUNX3	chr10	60162575	60162584	-	0.000	0.000	Merged-chr10-60162645-38
NR4486--MA0002.2.RUNX1	chr19	56858438	56858448	-	0.000	0.000	Merged-chr19-56858435-39
NR6993--MA0511.2.RUNX2	chr6	129917745	129917753	+	0.000	0.000	Merged-chr6-129917853-39
NR2411--MA0002.2.RUNX1	chr13	93785433	93785443	+	0.000	0.000	Merged-chr13-93785385-35
NR17--MA0002.2.RUNX1	chr1	13752551	13752561	+	0.000	0.000	Merged-chr1-13752649-29
NR281--MA0002.2.RUNX1	chr1	108041086	108041096	-	0.000	0.000	Merged-chr1-108041291-27
NR4713--MA0511.2.RUNX2	chr2	69415321	69415329	+	0.000	0.000	Merged-chr2-69415236-25
NR3539--MA0511.2.RUNX2	chr16	89938343	89938351	+	0.000	0.000	Merged-chr16-89938532-48
NR476--MA0684.1.RUNX3	chr1	165154336	165154345	+	0.000	0.000	Merged-chr1-165154267-24
NR2729--MA0002.2.RUNX1	chr14	61818564	61818574	-	0.000	0.000	Merged-chr14-61818597-46
NR7627--MA0511.2.RUNX2	chr8	14012789	14012797	-	0.000	0.000	Merged-chr8-14012674-53
NR6751--MA0002.2.RUNX1	chr6	72588403	72588413	-	0.000	0.000	Merged-chr6-72588479-8
NR2520--MA0002.2.RUNX1	chr13	113101023	113101033	+	0.000	0.000	Merged-chr13-113101113-35
NR727--MA0002.2.RUNX1	chr10	22296027	22296037	-	0.000	0.000	Merged-chr10-22296009-12
NR2838--MA0002.2.RUNX1	chr14	78631952	78631962	+	0.000	0.000	Merged-chr14-78631890-10
NR3426--MA0684.1.RUNX3	chr16	38374521	38374530	-	0.000	0.000	Merged-chr16-38374553-26
NR8540--MA0002.2.RUNX1	chrX	75587787	75587797	-	0.000	0.000	Merged-chrX-75587867-43
NR6803--MA0684.1.RUNX3	chr6	88518899	88518908	+	0.000	0.000	Merged-chr6-88518766-67
NR565--MA0002.2.RUNX1	chr1	183933979	183933989	+	0.000	0.000	Merged-chr1-183934010-20
NR8587--MA0002.2.RUNX1	chrX	140505997	140506007	+	0.000	0.000	Merged-chrX-140506133-71
NR4504--MA0684.1.RUNX3	chr19	59344465	59344474	+	0.000	0.000	Merged-chr19-59344493-23
NR5708--MA0511.2.RUNX2	chr4	53826424	53826432	-	0.000	0.000	Merged-chr4-53826364-82
NR2824--MA0684.1.RUNX3	chr14	75769438	75769447	+	0.000	0.000	Merged-chr14-75769501-48
NR1206--MA0511.2.RUNX2	chr11	4594761	4594769	+	0.000	0.000	Merged-chr11-4594631-84
NR7018--MA0002.2.RUNX1	chr6	131421771	131421781	+	0.000	0.000	Merged-chr6-131421811-26
NR2947--MA0002.2.RUNX1	chr15	9190009	9190019	-	0.000	0.000	Merged-chr15-9190055-23
NR8321--MA0684.1.RUNX3	chr9	101249835	101249844	-	0.000	0.000	Merged-chr9-101249791-43
NR422--MA0002.2.RUNX1	chr1	155099515	155099525	+	0.000	0.000	Merged-chr1-155099585-8
NR8444--MA0002.2.RUNX1	chr9	120943830	120943840	+	0.000	0.000	Merged-chr9-120943869-18
