#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR3628--MA0495.2.MAFF	chr14	67188811	67188831	+	0.000	0.000	Merged-chr14-67188777-92
NR104--MA0495.2.MAFF	chr1	37585875	37585895	-	0.000	0.000	Merged-chr1-37586082-40
NR2382--MA0591.1.Bach1::Mafk	chr12	36241396	36241410	+	0.000	0.000	Merged-chr12-36241330-19
NR437--MA0117.2.Mafb	chr1	95451279	95451290	+	0.000	0.000	Merged-chr1-95451081-31
NR10596--MA0117.2.Mafb	chr8	123114305	123114316	+	0.000	0.000	Merged-chr8-123114226-20
NR1338--MA0117.2.Mafb	chr10	82178657	82178668	+	0.000	0.000	Merged-chr10-82178515-67
NR2055--MA0089.1.MAFG::NFE2L1	chr11	104001378	104001383	+	0.000	0.000	Merged-chr11-104001412-21
NR10713--MA0501.1.MAF::NFE2	chr9	15530005	15530019	-	0.000	0.000	Merged-chr9-15530031-64
NR5551--MA0591.1.Bach1::Mafk	chr19	10747868	10747882	+	0.000	0.000	Merged-chr19-10747819-69
NR3851--MA0089.1.MAFG::NFE2L1	chr14	122075929	122075934	-	0.000	0.000	Merged-chr14-122075957-11
NR8159--MA0496.2.MAFK	chr5	3301295	3301313	-	0.000	0.000	Merged-chr5-3301212-57
NR10617--MA0501.1.MAF::NFE2	chr8	125344032	125344046	-	0.000	0.000	Merged-chr8-125344095-45
NR202--MA0496.2.MAFK	chr1	52012516	52012534	+	0.000	0.000	Merged-chr1-52012625-13
NR4861--MA0495.2.MAFF	chr17	44767636	44767656	-	0.000	0.000	Merged-chr17-44767582-4
NR10179--MA0089.1.MAFG::NFE2L1	chr8	12607412	12607417	-	0.000	0.000	Merged-chr8-12607436-37
NR10931--MA0089.1.MAFG::NFE2L1	chr9	82961551	82961556	+	0.000	0.000	Merged-chr9-82961653-22
NR2983--MA0591.1.Bach1::Mafk	chr13	45623866	45623880	-	0.000	0.000	Merged-chr13-45624002-39
NR3646--MA0495.2.MAFF	chr14	68044961	68044981	+	0.000	0.000	Merged-chr14-68044800-35
NR1511--MA0591.1.Bach1::Mafk	chr10	111584003	111584017	+	0.000	0.000	Merged-chr10-111584025-27
NR3676--MA0501.1.MAF::NFE2	chr14	71104103	71104117	+	0.000	0.000	Merged-chr14-71104246-27
NR8259--MA0089.1.MAFG::NFE2L1	chr5	31202360	31202365	+	0.000	0.000	Merged-chr5-31202256-62
NR7896--MA0089.1.MAFG::NFE2L1	chr4	111720009	111720014	+	0.000	0.000	Merged-chr4-111720211-159
NR872--MA0591.1.Bach1::Mafk	chr1	181866546	181866560	+	0.000	0.000	Merged-chr1-181866572-42
NR2357--MA0089.1.MAFG::NFE2L1	chr12	33958320	33958325	-	0.000	0.000	Merged-chr12-33958133-39
NR3188--MA0591.1.Bach1::Mafk	chr13	92241623	92241637	+	0.000	0.000	Merged-chr13-92241716-35
NR4615--MA0495.2.MAFF	chr16	93454462	93454482	-	0.000	0.000	Merged-chr16-93454367-31
NR7658--MA0117.2.Mafb	chr4	33310234	33310245	-	0.000	0.000	Merged-chr4-33310385-59
NR7302--MA0496.2.MAFK	chr3	126570752	126570770	+	0.000	0.000	Merged-chr3-126570904-20
NR1362--MA0591.1.Bach1::Mafk	chr10	84701282	84701296	-	0.000	0.000	Merged-chr10-84701408-35
NR1694--MA0496.2.MAFK	chr11	19993173	19993191	-	0.000	0.000	Merged-chr11-19993082-47
NR630--MA0089.1.MAFG::NFE2L1	chr1	153709620	153709625	-	0.000	0.000	Merged-chr1-153709572-22
NR9695--MA0501.1.MAF::NFE2	chr7	51750423	51750437	-	0.000	0.000	Merged-chr7-51750437-26
NR1262--MA0117.2.Mafb	chr10	67503589	67503600	-	0.000	0.000	Merged-chr10-67503707-61
NR7781--MA0496.2.MAFK	chr4	88079189	88079207	-	0.000	0.000	Merged-chr4-88079193-33
NR5766--MA0591.1.Bach1::Mafk	chr19	56320284	56320298	-	0.000	0.000	Merged-chr19-56320419-43
NR9068--MA0659.1.MAFG	chr6	85075166	85075186	-	0.000	0.000	Merged-chr6-85075148-16
NR3664--MA0495.2.MAFF	chr14	70767710	70767730	-	0.000	0.000	Merged-chr14-70767609-24
NR9599--MA0501.1.MAF::NFE2	chr7	17135446	17135460	-	0.000	0.000	Merged-chr7-17135418-14
NR11333--MA0501.1.MAF::NFE2	chrX	113002393	113002407	+	0.000	0.000	Merged-chrX-113002387-37
NR4845--MA0117.2.Mafb	chr17	43518896	43518907	+	0.000	0.000	Merged-chr17-43518847-13
NR3588--MA0089.1.MAFG::NFE2L1	chr14	61046558	61046563	+	0.000	0.000	Merged-chr14-61046434-63
NR6557--MA0496.2.MAFK	chr2	150840440	150840458	+	0.000	0.000	Merged-chr2-150840392-23
NR1124--MA0089.1.MAFG::NFE2L1	chr10	26359169	26359174	-	0.000	0.000	Merged-chr10-26358949-44
NR2482--MA0659.1.MAFG	chr12	73755793	73755813	+	0.000	0.000	Merged-chr12-73755850-33
NR4905--MA0089.1.MAFG::NFE2L1	chr17	56884950	56884955	-	0.000	0.000	Merged-chr17-56885050-19
NR6235--MA0501.1.MAF::NFE2	chr2	104208113	104208127	-	0.000	0.000	Merged-chr2-104208216-12
NR1702--MA0089.1.MAFG::NFE2L1	chr11	21180883	21180888	-	0.000	0.000	Merged-chr11-21180890-47
NR6119--MA0495.2.MAFF	chr2	79774754	79774774	+	0.000	0.000	Merged-chr2-79774648-24
NR9260--MA0501.1.MAF::NFE2	chr6	119522087	119522101	+	0.000	0.000	Merged-chr6-119522115-45
NR3184--MA0089.1.MAFG::NFE2L1	chr13	91541143	91541148	+	0.000	0.000	Merged-chr13-91541138-52
NR10245--MA0496.2.MAFK	chr8	34173430	34173448	-	0.000	0.000	Merged-chr8-34173383-21
NR6589--MA0089.1.MAFG::NFE2L1	chr2	155382161	155382166	+	0.000	0.000	Merged-chr2-155382008-76
NR3673--MA0495.2.MAFF	chr14	71104097	71104117	+	0.000	0.000	Merged-chr14-71104246-27
NR10755--MA0089.1.MAFG::NFE2L1	chr9	33080437	33080442	+	0.000	0.000	Merged-chr9-33080507-34
NR3762--MA0089.1.MAFG::NFE2L1	chr14	101654061	101654066	-	0.000	0.000	Merged-chr14-101654038-102
NR263--MA0659.1.MAFG	chr1	60930625	60930645	-	0.000	0.000	Merged-chr1-60930618-28
NR9070--MA0496.2.MAFK	chr6	85075167	85075185	+	0.000	0.000	Merged-chr6-85075148-16
NR2458--MA0495.2.MAFF	chr12	69458505	69458525	+	0.000	0.000	Merged-chr12-69458442-59
NR7003--MA0495.2.MAFF	chr3	65586409	65586429	+	0.000	0.000	Merged-chr3-65586536-51
NR10357--MA0496.2.MAFK	chr8	77311843	77311861	-	0.000	0.000	Merged-chr8-77311917-14
NR1628--MA0089.1.MAFG::NFE2L1	chr11	3142791	3142796	+	0.000	0.000	Merged-chr11-3142857-101
NR9735--MA0117.2.Mafb	chr7	65714470	65714481	+	0.000	0.000	Merged-chr7-65714407-39
NR2933--MA0089.1.MAFG::NFE2L1	chr13	31107584	31107589	+	0.000	0.000	Merged-chr13-31107608-9
NR1386--MA0495.2.MAFF	chr10	88875144	88875164	+	0.000	0.000	Merged-chr10-88875114-36
NR11395--MA0089.1.MAFG::NFE2L1	chrX	163848672	163848677	-	0.000	0.000	Merged-chrX-163848776-29
NR3771--MA0496.2.MAFK	chr14	103033538	103033556	-	0.000	0.000	Merged-chr14-103033598-47
NR6561--MA0089.1.MAFG::NFE2L1	chr2	150918919	150918924	-	0.000	0.000	Merged-chr2-150918832-31
NR5616--MA0591.1.Bach1::Mafk	chr19	21507727	21507741	+	0.000	0.000	Merged-chr19-21507788-24
NR4877--MA0501.1.MAF::NFE2	chr17	47189996	47190010	-	0.000	0.000	Merged-chr17-47189896-43
NR4073--MA0496.2.MAFK	chr15	73591352	73591370	-	0.000	0.000	Merged-chr15-73591498-6
NR1224--MA0089.1.MAFG::NFE2L1	chr10	59636946	59636951	-	0.000	0.000	Merged-chr10-59636988-40
NR5947--MA0495.2.MAFF	chr2	34977065	34977085	+	0.000	0.000	Merged-chr2-34977109-71
NR6703--MA0659.1.MAFG	chr2	169089214	169089234	-	0.000	0.000	Merged-chr2-169089199-37
NR7692--MA0089.1.MAFG::NFE2L1	chr4	46630482	46630487	+	0.000	0.000	Merged-chr4-46630507-12
NR4868--MA0659.1.MAFG	chr17	47123755	47123775	+	0.000	0.000	Merged-chr17-47123695-29
NR5257--MA0496.2.MAFK	chr18	54822971	54822989	-	0.000	0.000	Merged-chr18-54822886-30
NR7363--MA0659.1.MAFG	chr3	135604825	135604845	-	0.000	0.000	Merged-chr3-135604723-37
NR6531--MA0591.1.Bach1::Mafk	chr2	147744121	147744135	+	0.000	0.000	Merged-chr2-147744071-13
NR5173--MA0501.1.MAF::NFE2	chr18	31706365	31706379	+	0.000	0.000	Merged-chr18-31706340-8
NR10704--MA0501.1.MAF::NFE2	chr9	14568708	14568722	-	0.000	0.000	Merged-chr9-14568666-36
NR9420--MA0495.2.MAFF	chr6	136683792	136683812	-	0.000	0.000	Merged-chr6-136683885-26
NR1813--MA0591.1.Bach1::Mafk	chr11	61564295	61564309	+	0.000	0.000	Merged-chr11-61564144-31
NR5934--MA0089.1.MAFG::NFE2L1	chr2	32166623	32166628	-	0.000	0.000	Merged-chr2-32166737-9
NR6902--MA0496.2.MAFK	chr3	27153238	27153256	+	0.000	0.000	Merged-chr3-27153075-15
NR1837--MA0501.1.MAF::NFE2	chr11	64022589	64022603	+	0.000	0.000	Merged-chr11-64022647-19
NR10653--MA0089.1.MAFG::NFE2L1	chr8	128363438	128363443	-	0.000	0.000	Merged-chr8-128363423-35
NR7058--MA0591.1.Bach1::Mafk	chr3	84022839	84022853	-	0.000	0.000	Merged-chr3-84022944-34
NR8079--MA0496.2.MAFK	chr4	145312739	145312757	+	0.000	0.000	Merged-chr4-145312696-44
NR8755--MA0496.2.MAFK	chr5	148831819	148831837	-	0.000	0.000	Merged-chr5-148831759-44
NR6810--MA0591.1.Bach1::Mafk	chr2	180300406	180300420	-	0.000	0.000	Merged-chr2-180300527-7
NR4973--MA0496.2.MAFK	chr17	71214332	71214350	+	0.000	0.000	Merged-chr17-71214238-2
NR9724--MA0496.2.MAFK	chr7	63815637	63815655	+	0.000	0.000	Merged-chr7-63815688-3
NR3566--MA0495.2.MAFF	chr14	59087335	59087355	-	0.000	0.000	Merged-chr14-59087274-14
NR7001--MA0501.1.MAF::NFE2	chr3	61344212	61344226	+	0.000	0.000	Merged-chr3-61344207-16
NR2825--MA0501.1.MAF::NFE2	chr12	117809724	117809738	-	0.000	0.000	Merged-chr12-117809918-41
NR11250--MA0496.2.MAFK	chrX	48310731	48310749	-	0.000	0.000	Merged-chrX-48310773-8
NR1822--MA0501.1.MAF::NFE2	chr11	62185075	62185089	-	0.000	0.000	Merged-chr11-62185170-13
NR10722--MA0117.2.Mafb	chr9	21161622	21161633	-	0.000	0.000	Merged-chr9-21161494-64
NR9488--MA0089.1.MAFG::NFE2L1	chr6	143366064	143366069	+	0.000	0.000	Merged-chr6-143366035-15
NR6789--MA0089.1.MAFG::NFE2L1	chr2	177840318	177840323	+	0.000	0.000	Merged-chr2-177840278-65
NR9864--MA0089.1.MAFG::NFE2L1	chr7	97067531	97067536	-	0.000	0.000	Merged-chr7-97067401-28
NR10579--MA0089.1.MAFG::NFE2L1	chr8	122704736	122704741	+	0.000	0.000	Merged-chr8-122704840-25
NR1493--MA0496.2.MAFK	chr10	107946709	107946727	+	0.000	0.000	Merged-chr10-107946593-22
NR3899--MA0591.1.Bach1::Mafk	chr15	27518266	27518280	-	0.000	0.000	Merged-chr15-27518308-43
NR8220--MA0117.2.Mafb	chr5	20082551	20082562	+	0.000	0.000	Merged-chr5-20082786-46
NR7659--MA0591.1.Bach1::Mafk	chr4	33582099	33582113	-	0.000	0.000	Merged-chr4-33582045-40
NR5754--MA0501.1.MAF::NFE2	chr19	53760490	53760504	+	0.000	0.000	Merged-chr19-53760542-10
NR6661--MA0591.1.Bach1::Mafk	chr2	165407897	165407911	-	0.000	0.000	Merged-chr2-165408039-24
NR9080--MA0591.1.Bach1::Mafk	chr6	87479732	87479746	+	0.000	0.000	Merged-chr6-87479820-9
NR4727--MA0496.2.MAFK	chr17	12741777	12741795	+	0.000	0.000	Merged-chr17-12741706-44
NR11380--MA0089.1.MAFG::NFE2L1	chrX	158941151	158941156	-	0.000	0.000	Merged-chrX-158941058-9
NR4170--MA0591.1.Bach1::Mafk	chr15	97907359	97907373	-	0.000	0.000	Merged-chr15-97907390-3
NR5511--MA0591.1.Bach1::Mafk	chr19	5447893	5447907	+	0.000	0.000	Merged-chr19-5447779-46
NR830--MA0495.2.MAFF	chr1	176995520	176995540	-	0.000	0.000	Merged-chr1-176995363-2
NR10615--MA0659.1.MAFG	chr8	125344032	125344052	-	0.000	0.000	Merged-chr8-125344095-45
NR129--MA0117.2.Mafb	chr1	40054047	40054058	+	0.000	0.000	Merged-chr1-40054035-12
NR10175--MA0089.1.MAFG::NFE2L1	chr8	10994075	10994080	-	0.000	0.000	Merged-chr8-10993981-20
NR7357--MA0495.2.MAFF	chr3	135604825	135604845	+	0.000	0.000	Merged-chr3-135604723-37
NR2278--MA0591.1.Bach1::Mafk	chr12	15970365	15970379	+	0.000	0.000	Merged-chr12-15970457-7
NR6038--MA0591.1.Bach1::Mafk	chr2	65170813	65170827	+	0.000	0.000	Merged-chr2-65170889-79
NR9109--MA0089.1.MAFG::NFE2L1	chr6	94636096	94636101	+	0.000	0.000	Merged-chr6-94635959-1,Merged-chr6-94636290-6
NR7326--MA0089.1.MAFG::NFE2L1	chr3	131303193	131303198	+	0.000	0.000	Merged-chr3-131303099-58
NR9299--MA0089.1.MAFG::NFE2L1	chr6	124903770	124903775	-	0.000	0.000	Merged-chr6-124903872-48
NR3011--MA0495.2.MAFF	chr13	46984109	46984129	+	0.000	0.000	Merged-chr13-46984100-22
NR6646--MA0501.1.MAF::NFE2	chr2	163155369	163155383	-	0.000	0.000	Merged-chr2-163155228-25
NR109--MA0496.2.MAFK	chr1	37585876	37585894	+	0.000	0.000	Merged-chr1-37586082-40
NR7892--MA0089.1.MAFG::NFE2L1	chr4	110020531	110020536	-	0.000	0.000	Merged-chr4-110020467-31
NR4671--MA0117.2.Mafb	chr17	3246634	3246645	+	0.000	0.000	Merged-chr17-3246798-10
NR4530--MA0496.2.MAFK	chr16	78564465	78564483	+	0.000	0.000	Merged-chr16-78564490-1
NR9637--MA0117.2.Mafb	chr7	34389873	34389884	+	0.000	0.000	Merged-chr7-34389723-13
NR10720--MA0496.2.MAFK	chr9	20961728	20961746	-	0.000	0.000	Merged-chr9-20961726-34
NR6232--MA0591.1.Bach1::Mafk	chr2	104146145	104146159	+	0.000	0.000	Merged-chr2-104146200-22
NR4338--MA0089.1.MAFG::NFE2L1	chr16	38321571	38321576	-	0.000	0.000	Merged-chr16-38321728-30
NR4714--MA0089.1.MAFG::NFE2L1	chr17	8531011	8531016	-	0.000	0.000	Merged-chr17-8531081-8
NR8476--MA0501.1.MAF::NFE2	chr5	96879089	96879103	+	0.000	0.000	Merged-chr5-96879087-37
NR9295--MA0591.1.Bach1::Mafk	chr6	124683831	124683845	+	0.000	0.000	Merged-chr6-124683900-13
NR6374--MA0501.1.MAF::NFE2	chr2	126284323	126284337	-	0.000	0.000	Merged-chr2-126284232-9
NR6208--MA0089.1.MAFG::NFE2L1	chr2	102886952	102886957	+	0.000	0.000	Merged-chr2-102886878-67
NR956--MA0089.1.MAFG::NFE2L1	chr1	191499940	191499945	+	0.000	0.000	Merged-chr1-191499977-31
NR9673--MA0659.1.MAFG	chr7	47015831	47015851	-	0.000	0.000	Merged-chr7-47015889-36
NR2507--MA0501.1.MAF::NFE2	chr12	78219315	78219329	+	0.000	0.000	Merged-chr12-78219327-13
NR2514--MA0591.1.Bach1::Mafk	chr12	80885763	80885777	-	0.000	0.000	Merged-chr12-80885869-36
NR9794--MA0659.1.MAFG	chr7	80209870	80209890	-	0.000	0.000	Merged-chr7-80209951-53
NR7473--MA0496.2.MAFK	chr3	146063413	146063431	+	0.000	0.000	Merged-chr3-146063322-20
NR6945--MA0117.2.Mafb	chr3	45378094	45378105	+	0.000	0.000	Merged-chr3-45378222-14
NR2398--MA0501.1.MAF::NFE2	chr12	40253441	40253455	+	0.000	0.000	Merged-chr12-40253438-36
NR640--MA0591.1.Bach1::Mafk	chr1	155138984	155138998	+	0.000	0.000	Merged-chr1-155138999-23
NR2331--MA0501.1.MAF::NFE2	chr12	26207011	26207025	+	0.000	0.000	Merged-chr12-26206991-18
NR10954--MA0501.1.MAF::NFE2	chr9	86695907	86695921	-	0.000	0.000	Merged-chr9-86695858-50
NR8798--MA0117.2.Mafb	chr6	5590044	5590055	-	0.000	0.000	Merged-chr6-5589945-28
NR8583--MA0117.2.Mafb	chr5	112343031	112343042	-	0.000	0.000	Merged-chr5-112343084-79
NR5260--MA0501.1.MAF::NFE2	chr18	54860887	54860901	-	0.000	0.000	Merged-chr18-54860804-67
NR11029--MA0117.2.Mafb	chr9	96705716	96705727	+	0.000	0.000	Merged-chr9-96705718-86
NR1452--MA0591.1.Bach1::Mafk	chr10	96231456	96231470	-	0.000	0.000	Merged-chr10-96231519-16
NR10300--MA0495.2.MAFF	chr8	57427711	57427731	-	0.000	0.000	Merged-chr8-57427831-53
NR5867--MA0495.2.MAFF	chr2	17742030	17742050	+	0.000	0.000	Merged-chr2-17741978-82
NR576--MA0591.1.Bach1::Mafk	chr1	138592744	138592758	+	0.000	0.000	Merged-chr1-138592749-28
NR277--MA0117.2.Mafb	chr1	64086033	64086044	+	0.000	0.000	Merged-chr1-64086002-50
NR4437--MA0495.2.MAFF	chr16	55745227	55745247	+	0.000	0.000	Merged-chr16-55745275-12
NR854--MA0089.1.MAFG::NFE2L1	chr1	178769661	178769666	-	0.000	0.000	Merged-chr1-178769685-1
NR9875--MA0089.1.MAFG::NFE2L1	chr7	101413019	101413024	-	0.000	0.000	Merged-chr7-101412946-31
NR5773--MA0495.2.MAFF	chr19	57105588	57105608	+	0.000	0.000	Merged-chr19-57105551-34
NR5298--MA0496.2.MAFK	chr18	60715170	60715188	-	0.000	0.000	Merged-chr18-60715083-31
NR10429--MA0591.1.Bach1::Mafk	chr8	94186727	94186741	+	0.000	0.000	Merged-chr8-94186753-31
NR11047--MA0117.2.Mafb	chr9	102860028	102860039	+	0.000	0.000	Merged-chr9-102860175-15
NR7298--MA0591.1.Bach1::Mafk	chr3	126570754	126570768	-	0.000	0.000	Merged-chr3-126570904-20
NR3003--MA0089.1.MAFG::NFE2L1	chr13	45884942	45884947	+	0.000	0.000	Merged-chr13-45885080-29
NR7641--MA0591.1.Bach1::Mafk	chr4	24569376	24569390	-	0.000	0.000	Merged-chr4-24569297-30
NR2485--MA0496.2.MAFK	chr12	73755794	73755812	+	0.000	0.000	Merged-chr12-73755850-33
NR10857--MA0117.2.Mafb	chr9	63782901	63782912	-	0.000	0.000	Merged-chr9-63782809-13
NR3678--MA0496.2.MAFK	chr14	71104098	71104116	-	0.000	0.000	Merged-chr14-71104246-27
NR4115--MA0501.1.MAF::NFE2	chr15	81308188	81308202	-	0.000	0.000	Merged-chr15-81308219-24
NR5906--MA0501.1.MAF::NFE2	chr2	26507754	26507768	-	0.000	0.000	Merged-chr2-26507629-14
NR5986--MA0591.1.Bach1::Mafk	chr2	52509974	52509988	-	0.000	0.000	Merged-chr2-52510042-2
NR3900--MA0501.1.MAF::NFE2	chr15	27518263	27518277	-	0.000	0.000	Merged-chr15-27518308-43
NR3016--MA0501.1.MAF::NFE2	chr13	46984115	46984129	+	0.000	0.000	Merged-chr13-46984100-22
NR4514--MA0591.1.Bach1::Mafk	chr16	76409432	76409446	-	0.000	0.000	Merged-chr16-76409543-10
NR4432--MA0496.2.MAFK	chr16	52879650	52879668	-	0.000	0.000	Merged-chr16-52879758-28
NR8918--MA0591.1.Bach1::Mafk	chr6	51207219	51207233	-	0.000	0.000	Merged-chr6-51207089-18
NR7800--MA0089.1.MAFG::NFE2L1	chr4	89479157	89479162	-	0.000	0.000	Merged-chr4-89479151-44
NR2942--MA0089.1.MAFG::NFE2L1	chr13	33001642	33001647	-	0.000	0.000	Merged-chr13-33001523-50
NR10067--MA0496.2.MAFK	chr7	127014385	127014403	-	0.000	0.000	Merged-chr7-127014477-45
NR10360--MA0089.1.MAFG::NFE2L1	chr8	77436394	77436399	+	0.000	0.000	Merged-chr8-77436264-47
NR3130--MA0591.1.Bach1::Mafk	chr13	80963022	80963036	+	0.000	0.000	Merged-chr13-80963053-30
NR4687--MA0591.1.Bach1::Mafk	chr17	5802395	5802409	-	0.000	0.000	Merged-chr17-5802429-65
NR1756--MA0659.1.MAFG	chr11	43729108	43729128	+	0.000	0.000	Merged-chr11-43729040-41
NR3215--MA0591.1.Bach1::Mafk	chr13	96924619	96924633	-	0.000	0.000	Merged-chr13-96924812-71
NR5737--MA0496.2.MAFK	chr19	53079983	53080001	+	0.000	0.000	Merged-chr19-53080089-23
NR3774--MA0591.1.Bach1::Mafk	chr14	103469661	103469675	-	0.000	0.000	Merged-chr14-103469586-86
NR8064--MA0089.1.MAFG::NFE2L1	chr4	141963377	141963382	-	0.000	0.000	Merged-chr4-141963226-24
NR7020--MA0089.1.MAFG::NFE2L1	chr3	68784178	68784183	+	0.000	0.000	Merged-chr3-68784168-43
NR6706--MA0496.2.MAFK	chr2	169089215	169089233	-	0.000	0.000	Merged-chr2-169089199-37
NR8628--MA0501.1.MAF::NFE2	chr5	120775897	120775911	-	0.000	0.000	Merged-chr5-120775735-65
NR9684--MA0591.1.Bach1::Mafk	chr7	49093861	49093875	+	0.000	0.000	Merged-chr7-49093959-29
NR7625--MA0501.1.MAF::NFE2	chr4	14882007	14882021	+	0.000	0.000	Merged-chr4-14882054-55
NR3680--MA0501.1.MAF::NFE2	chr14	71104155	71104169	-	0.000	0.000	Merged-chr14-71104246-27
NR10629--MA0117.2.Mafb	chr8	126585809	126585820	+	0.000	0.000	Merged-chr8-126585807-45
NR5849--MA0496.2.MAFK	chr2	12406863	12406881	+	0.000	0.000	Merged-chr2-12406910-25
NR5775--MA0117.2.Mafb	chr19	57105588	57105599	+	0.000	0.000	Merged-chr19-57105551-34
NR873--MA0659.1.MAFG	chr1	181866543	181866563	+	0.000	0.000	Merged-chr1-181866572-42
NR5523--MA0501.1.MAF::NFE2	chr19	5823676	5823690	+	0.000	0.000	Merged-chr19-5823518-15
NR2464--MA0089.1.MAFG::NFE2L1	chr12	69510933	69510938	-	0.000	0.000	Merged-chr12-69510951-48
NR2389--MA0501.1.MAF::NFE2	chr12	36474226	36474240	+	0.000	0.000	Merged-chr12-36474390-19
NR3649--MA0501.1.MAF::NFE2	chr14	68044961	68044975	-	0.000	0.000	Merged-chr14-68044800-35
NR5671--MA0501.1.MAF::NFE2	chr19	34582987	34583001	+	0.000	0.000	Merged-chr19-34583205-74
NR2819--MA0117.2.Mafb	chr12	117407169	117407180	+	0.000	0.000	Merged-chr12-117407085-45
NR4683--MA0496.2.MAFK	chr17	5798518	5798536	-	0.000	0.000	Merged-chr17-5798527-14
NR6117--MA0089.1.MAFG::NFE2L1	chr2	79698315	79698320	+	0.000	0.000	Merged-chr2-79698404-21
NR2517--MA0591.1.Bach1::Mafk	chr12	80937847	80937861	+	0.000	0.000	Merged-chr12-80937807-11
NR7026--MA0496.2.MAFK	chr3	69142601	69142619	-	0.000	0.000	Merged-chr3-69142731-30
NR6751--MA0591.1.Bach1::Mafk	chr2	174515120	174515134	-	0.000	0.000	Merged-chr2-174515148-16
NR10097--MA0089.1.MAFG::NFE2L1	chr7	132484522	132484527	+	0.000	0.000	Merged-chr7-132484598-7
NR6514--MA0591.1.Bach1::Mafk	chr2	145905329	145905343	+	0.000	0.000	Merged-chr2-145905286-60
NR4582--MA0591.1.Bach1::Mafk	chr16	91366697	91366711	-	0.000	0.000	Merged-chr16-91366873-55
NR11145--MA0501.1.MAF::NFE2	chr9	116319690	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR9340--MA0496.2.MAFK	chr6	128345841	128345859	-	0.000	0.000	Merged-chr6-128345779-18
NR8812--MA0117.2.Mafb	chr6	10690713	10690724	-	0.000	0.000	Merged-chr6-10690708-20
NR3695--MA0089.1.MAFG::NFE2L1	chr14	75010763	75010768	-	0.000	0.000	Merged-chr14-75010920-49
NR10618--MA0496.2.MAFK	chr8	125344033	125344051	+	0.000	0.000	Merged-chr8-125344095-45
NR1133--MA0591.1.Bach1::Mafk	chr10	28695164	28695178	-	0.000	0.000	Merged-chr10-28695198-52
NR8042--MA0117.2.Mafb	chr4	137854044	137854055	-	0.000	0.000	Merged-chr4-137854061-36
NR7711--MA0089.1.MAFG::NFE2L1	chr4	57928013	57928018	-	0.000	0.000	Merged-chr4-57928066-27
NR8264--MA0089.1.MAFG::NFE2L1	chr5	34198822	34198827	+	0.000	0.000	Merged-chr5-34198802-20
NR10399--MA0089.1.MAFG::NFE2L1	chr8	84257256	84257261	-	0.000	0.000	Merged-chr8-84257332-3
NR7949--MA0495.2.MAFF	chr4	122829478	122829498	+	0.000	0.000	Merged-chr4-122829434-12
