#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR337--MA0495.2.MAFF	chr1	120245346	120245366	-	0.000	0.000	Merged-chr1-120245236-2
NR3981--MA0496.2.MAFK	chr17	71192186	71192204	-	0.000	0.000	Merged-chr17-71192022-46
NR4091--MA0495.2.MAFF	chr18	6281372	6281392	-	0.000	0.000	Merged-chr18-6281338-48
NR1670--MA0501.1.MAF::NFE2	chr11	104622753	104622767	-	0.000	0.000	Merged-chr11-104622687-63
NR1804--MA0089.1.MAFG::NFE2L1	chr11	119391979	119391984	+	0.000	0.000	Merged-chr11-119392057-34
NR6361--MA0089.1.MAFG::NFE2L1	chr5	57964485	57964490	-	0.000	0.000	Merged-chr5-57964492-18
NR2001--MA0495.2.MAFF	chr12	76923293	76923313	+	0.000	0.000	Merged-chr12-76923289-32
NR1128--MA0659.1.MAFG	chr10	112000681	112000701	+	0.000	0.000	Merged-chr10-112000662-33
NR6442--MA0501.1.MAF::NFE2	chr5	90595189	90595203	+	0.000	0.000	Merged-chr5-90595203-46
NR2820--MA0089.1.MAFG::NFE2L1	chr14	55745690	55745695	+	0.000	0.000	Merged-chr14-55745715-52
NR4793--MA0089.1.MAFG::NFE2L1	chr2	69003121	69003126	+	0.000	0.000	Merged-chr2-69003152-17
NR3190--MA0591.1.Bach1::Mafk	chr15	76190366	76190380	+	0.000	0.000	Merged-chr15-76190238-30
NR2231--MA0117.2.Mafb	chr12	116269654	116269665	+	0.000	0.000	Merged-chr12-116269685-29
NR1923--MA0495.2.MAFF	chr12	26439436	26439456	+	0.000	0.000	Merged-chr12-26439536-15
NR3415--MA0117.2.Mafb	chr16	23286619	23286630	-	0.000	0.000	Merged-chr16-23286554-38
NR5611--MA0495.2.MAFF	chr3	122419703	122419723	+	0.000	0.000	Merged-chr3-122419865-81
NR659--MA0496.2.MAFK	chr1	191802688	191802706	-	0.000	0.000	Merged-chr1-191802759-25
NR4810--MA0591.1.Bach1::Mafk	chr2	72170816	72170830	+	0.000	0.000	Merged-chr2-72170854-84
NR2168--MA0591.1.Bach1::Mafk	chr12	110703282	110703296	+	0.000	0.000	Merged-chr12-110703335-47
NR1917--MA0089.1.MAFG::NFE2L1	chr12	25994274	25994279	+	0.000	0.000	Merged-chr12-25994111-47
NR2098--MA0501.1.MAF::NFE2	chr12	100903999	100904013	-	0.000	0.000	Merged-chr12-100903895-50
NR1920--MA0591.1.Bach1::Mafk	chr12	26207008	26207022	+	0.000	0.000	Merged-chr12-26206991-18
NR6965--MA0089.1.MAFG::NFE2L1	chr6	99057059	99057064	+	0.000	0.000	Merged-chr6-99057290-54
NR152--MA0089.1.MAFG::NFE2L1	chr1	62875856	62875861	-	0.000	0.000	Merged-chr1-62876051-68
NR4691--MA0089.1.MAFG::NFE2L1	chr2	31152116	31152121	-	0.000	0.000	Merged-chr2-31152311-29
NR3572--MA0659.1.MAFG	chr16	58514653	58514673	-	0.000	0.000	Merged-chr16-58514675-26
NR4167--MA0496.2.MAFK	chr18	32147662	32147680	-	0.000	0.000	Merged-chr18-32147620-36
NR7127--MA0501.1.MAF::NFE2	chr6	129275536	129275550	-	0.000	0.000	Merged-chr6-129275462-82
NR2576--MA0117.2.Mafb	chr13	91370950	91370961	-	0.000	0.000	Merged-chr13-91370901-101
NR5976--MA0501.1.MAF::NFE2	chr4	117136278	117136292	+	0.000	0.000	Merged-chr4-117136328-17
NR462--MA0496.2.MAFK	chr1	155091523	155091541	+	0.000	0.000	Merged-chr1-155091563-28
NR658--MA0591.1.Bach1::Mafk	chr1	191802690	191802704	-	0.000	0.000	Merged-chr1-191802759-25
NR7126--MA0089.1.MAFG::NFE2L1	chr6	129275212	129275217	+	0.000	0.000	Merged-chr6-129275462-82
NR669--MA0089.1.MAFG::NFE2L1	chr1	193449667	193449672	-	0.000	0.000	Merged-chr1-193449672-37
NR2368--MA0089.1.MAFG::NFE2L1	chr13	35805251	35805256	+	0.000	0.000	Merged-chr13-35805359-9
NR695--MA0496.2.MAFK	chr10	8176314	8176332	-	0.000	0.000	Merged-chr10-8176500-34
NR2385--MA0591.1.Bach1::Mafk	chr13	41249758	41249772	-	0.000	0.000	Merged-chr13-41249879-71
NR1890--MA0089.1.MAFG::NFE2L1	chr12	16049797	16049802	-	0.000	0.000	Merged-chr12-16049748-36
NR4781--MA0495.2.MAFF	chr2	65181246	65181266	+	0.000	0.000	Merged-chr2-65181294-54
NR3637--MA0496.2.MAFK	chr16	84817757	84817775	+	0.000	0.000	Merged-chr16-84817649-15
NR7804--MA0089.1.MAFG::NFE2L1	chr8	66860200	66860205	+	0.000	0.000	Merged-chr8-66860248-21
NR5819--MA0117.2.Mafb	chr4	32127082	32127093	+	0.000	0.000	Merged-chr4-32126903-56
NR6810--MA0591.1.Bach1::Mafk	chr6	30624955	30624969	-	0.000	0.000	Merged-chr6-30625025-23
NR6574--MA0089.1.MAFG::NFE2L1	chr5	118413583	118413588	+	0.000	0.000	Merged-chr5-118413614-33
NR7313--MA0089.1.MAFG::NFE2L1	chr7	24507501	24507506	+	0.000	0.000	Merged-chr7-24507422-39
NR5154--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR466--MA0591.1.Bach1::Mafk	chr1	155138984	155138998	+	0.000	0.000	Merged-chr1-155138999-23
NR2831--MA0089.1.MAFG::NFE2L1	chr14	59397162	59397167	+	0.000	0.000	Merged-chr14-59397210-50
NR354--MA0501.1.MAF::NFE2	chr1	126748077	126748091	+	0.000	0.000	Merged-chr1-126748091-24
NR8004--MA0501.1.MAF::NFE2	chr8	122343151	122343165	-	0.000	0.000	Merged-chr8-122343371-56
NR3543--MA0496.2.MAFK	chr16	52418694	52418712	+	0.000	0.000	Merged-chr16-52418568-49
NR3920--MA0591.1.Bach1::Mafk	chr17	52182821	52182835	-	0.000	0.000	Merged-chr17-52182908-22
NR147--MA0659.1.MAFG	chr1	61135747	61135767	+	0.000	0.000	Merged-chr1-61135959-73
NR7659--MA0591.1.Bach1::Mafk	chr7	126701311	126701325	-	0.000	0.000	Merged-chr7-126701344-34
NR7239--MA0089.1.MAFG::NFE2L1	chr6	146825143	146825148	-	0.000	0.000	Merged-chr6-146825178-25
NR7005--MA0117.2.Mafb	chr6	108532953	108532964	-	0.000	0.000	Merged-chr6-108533037-2
NR8341--MA0117.2.Mafb	chr9	82967473	82967484	+	0.000	0.000	Merged-chr9-82967336-26
NR1337--MA0089.1.MAFG::NFE2L1	chr11	46326690	46326695	+	0.000	0.000	Merged-chr11-46326748-73
NR7584--MA0501.1.MAF::NFE2	chr7	110109321	110109335	+	0.000	0.000	Merged-chr7-110109267-48
NR8547--MA0117.2.Mafb	chr9	123366848	123366859	-	0.000	0.000	Merged-chr9-123366861-57
NR7616--MA0591.1.Bach1::Mafk	chr7	115734401	115734415	-	0.000	0.000	Merged-chr7-115734410-28
NR163--MA0089.1.MAFG::NFE2L1	chr1	64986236	64986241	-	0.000	0.000	Merged-chr1-64986300-23
NR4553--MA0495.2.MAFF	chr19	57093468	57093488	-	0.000	0.000	Merged-chr19-57093567-48
NR308--MA0501.1.MAF::NFE2	chr1	106187586	106187600	-	0.000	0.000	Merged-chr1-106187715-26
NR7596--MA0117.2.Mafb	chr7	111109772	111109783	+	0.000	0.000	Merged-chr7-111109664-29
NR4530--MA0496.2.MAFK	chr19	53800798	53800816	-	0.000	0.000	Merged-chr19-53800770-48
NR6208--MA0089.1.MAFG::NFE2L1	chr5	3509670	3509675	-	0.000	0.000	Merged-chr5-3509650-29
NR465--MA0089.1.MAFG::NFE2L1	chr1	155138999	155139004	+	0.000	0.000	Merged-chr1-155138999-23
NR7746--MA0591.1.Bach1::Mafk	chr8	10006844	10006858	+	0.000	0.000	Merged-chr8-10006973-74
NR6283--MA0089.1.MAFG::NFE2L1	chr5	23787615	23787620	+	0.000	0.000	Merged-chr5-23787783-52
NR7496--MA0495.2.MAFF	chr7	80191736	80191756	-	0.000	0.000	Merged-chr7-80191647-10
NR4096--MA0496.2.MAFK	chr18	6281373	6281391	+	0.000	0.000	Merged-chr18-6281338-48
NR2170--MA0501.1.MAF::NFE2	chr12	110703279	110703293	-	0.000	0.000	Merged-chr12-110703335-47
NR1084--MA0659.1.MAFG	chr10	99221678	99221698	+	0.000	0.000	Merged-chr10-99221651-27
NR3125--MA0659.1.MAFG	chr15	59525877	59525897	+	0.000	0.000	Merged-chr15-59525783-18
NR7224--MA0089.1.MAFG::NFE2L1	chr6	145374573	145374578	-	0.000	0.000	Merged-chr6-145374595-4
NR5945--MA0089.1.MAFG::NFE2L1	chr4	106839902	106839907	-	0.000	0.000	Merged-chr4-106839622-103
NR972--MA0501.1.MAF::NFE2	chr10	83094421	83094435	-	0.000	0.000	Merged-chr10-83094341-29
NR3105--MA0089.1.MAFG::NFE2L1	chr15	55699888	55699893	+	0.000	0.000	Merged-chr15-55699814-18
NR8250--MA0495.2.MAFF	chr9	58542042	58542062	+	0.000	0.000	Merged-chr9-58542052-13
NR7600--MA0089.1.MAFG::NFE2L1	chr7	112225753	112225758	+	0.000	0.000	Merged-chr7-112225883-54
NR3295--MA0089.1.MAFG::NFE2L1	chr15	97768026	97768031	-	0.000	0.000	Merged-chr15-97767936-47
NR3706--MA0591.1.Bach1::Mafk	chr16	95893617	95893631	+	0.000	0.000	Merged-chr16-95893684-47
NR6585--MA0089.1.MAFG::NFE2L1	chr5	122163514	122163519	+	0.000	0.000	Merged-chr5-122163401-39
NR7498--MA0659.1.MAFG	chr7	80191736	80191756	-	0.000	0.000	Merged-chr7-80191647-10
NR5853--MA0496.2.MAFK	chr4	57295322	57295340	-	0.000	0.000	Merged-chr4-57295265-18
NR3043--MA0591.1.Bach1::Mafk	chr15	31239948	31239962	-	0.000	0.000	Merged-chr15-31239940-27
NR8703--MA0591.1.Bach1::Mafk	chrX	163879527	163879541	+	0.000	0.000	Merged-chrX-163879591-51
NR6963--MA0117.2.Mafb	chr6	98632867	98632878	+	0.000	0.000	Merged-chr6-98632758-43
NR6672--MA0089.1.MAFG::NFE2L1	chr5	146897093	146897098	-	0.000	0.000	Merged-chr5-146897155-34
NR2729--MA0591.1.Bach1::Mafk	chr14	18238610	18238624	-	0.000	0.000	Merged-chr14-18238842-138
NR8158--MA0501.1.MAF::NFE2	chr9	32901654	32901668	+	0.000	0.000	Merged-chr9-32901528-39
NR3881--MA0591.1.Bach1::Mafk	chr17	44718205	44718219	-	0.000	0.000	Merged-chr17-44718379-50
NR177--MA0495.2.MAFF	chr1	72870499	72870519	-	0.000	0.000	Merged-chr1-72870469-25
NR4448--MA0659.1.MAFG	chr19	29237165	29237185	+	0.000	0.000	Merged-chr19-29237050-65
NR2731--MA0591.1.Bach1::Mafk	chr14	18271108	18271122	-	0.000	0.000	Merged-chr14-18271014-66
NR369--MA0496.2.MAFK	chr1	128767221	128767239	+	0.000	0.000	Merged-chr1-128767161-51
NR3709--MA0089.1.MAFG::NFE2L1	chr16	96425665	96425670	-	0.000	0.000	Merged-chr16-96425482-2
NR5427--MA0591.1.Bach1::Mafk	chr3	65586412	65586426	-	0.000	0.000	Merged-chr3-65586536-51
NR2023--MA0591.1.Bach1::Mafk	chr12	79488969	79488983	-	0.000	0.000	Merged-chr12-79488992-20
NR8120--MA0496.2.MAFK	chr9	15530006	15530024	+	0.000	0.000	Merged-chr9-15530031-64
NR8467--MA0117.2.Mafb	chr9	110946591	110946602	+	0.000	0.000	Merged-chr9-110946775-46
NR510--MA0117.2.Mafb	chr1	165609623	165609634	-	0.000	0.000	Merged-chr1-165609765-26
NR4209--MA0495.2.MAFF	chr18	45926236	45926256	-	0.000	0.000	Merged-chr18-45926371-16
NR8590--MA0496.2.MAFK	chrX	53670508	53670526	+	0.000	0.000	Merged-chrX-53670342-87
NR3856--MA0501.1.MAF::NFE2	chr17	35813709	35813723	-	0.000	0.000	Merged-chr17-35813824-22
NR5856--MA0089.1.MAFG::NFE2L1	chr4	57928013	57928018	-	0.000	0.000	Merged-chr4-57928066-27
NR7511--MA0089.1.MAFG::NFE2L1	chr7	81789498	81789503	-	0.000	0.000	Merged-chr7-81789360-69
NR1737--MA0089.1.MAFG::NFE2L1	chr11	115173218	115173223	-	0.000	0.000	Merged-chr11-115173098-6
NR8064--MA0089.1.MAFG::NFE2L1	chr8	128363438	128363443	-	0.000	0.000	Merged-chr8-128363423-35
NR8440--MA0089.1.MAFG::NFE2L1	chr9	108035687	108035692	-	0.000	0.000	Merged-chr9-108035594-66
NR4321--MA0089.1.MAFG::NFE2L1	chr18	81404874	81404879	-	0.000	0.000	Merged-chr18-81404957-28
NR2757--MA0501.1.MAF::NFE2	chr14	25857476	25857490	-	0.000	0.000	Merged-chr14-25857742-93
NR4450--MA0496.2.MAFK	chr19	29237166	29237184	+	0.000	0.000	Merged-chr19-29237050-65
NR2753--MA0089.1.MAFG::NFE2L1	chr14	25378132	25378137	+	0.000	0.000	Merged-chr14-25378352-94
NR6381--MA0089.1.MAFG::NFE2L1	chr5	65091551	65091556	-	0.000	0.000	Merged-chr5-65091600-42
NR734--MA0117.2.Mafb	chr10	18064773	18064784	-	0.000	0.000	Merged-chr10-18064784-37
NR765--MA0089.1.MAFG::NFE2L1	chr10	21029361	21029366	-	0.000	0.000	Merged-chr10-21029256-16
NR5644--MA0591.1.Bach1::Mafk	chr3	132871460	132871474	+	0.000	0.000	Merged-chr3-132871536-48
NR2389--MA0501.1.MAF::NFE2	chr13	42113899	42113913	-	0.000	0.000	Merged-chr13-42113906-29
NR1044--MA0089.1.MAFG::NFE2L1	chr10	94036292	94036297	-	0.000	0.000	Merged-chr10-94036338-4
NR2613--MA0117.2.Mafb	chr13	99932661	99932672	+	0.000	0.000	Merged-chr13-99932700-36
NR3023--MA0591.1.Bach1::Mafk	chr15	9574891	9574905	+	0.000	0.000	Merged-chr15-9575046-48
NR5378--MA0089.1.MAFG::NFE2L1	chr3	51234640	51234645	-	0.000	0.000	Merged-chr3-51234583-28
NR361--MA0089.1.MAFG::NFE2L1	chr1	127646295	127646300	-	0.000	0.000	Merged-chr1-127646440-21
NR6683--MA0089.1.MAFG::NFE2L1	chr5	147063457	147063462	-	0.000	0.000	Merged-chr5-147063758-85
NR3943--MA0495.2.MAFF	chr17	62784158	62784178	-	0.000	0.000	Merged-chr17-62784192-42
NR6415--MA0501.1.MAF::NFE2	chr5	73199814	73199828	-	0.000	0.000	Merged-chr5-73199876-43
NR5220--MA0117.2.Mafb	chr2	163604039	163604050	+	0.000	0.000	Merged-chr2-163604093-28
NR5923--MA0591.1.Bach1::Mafk	chr4	99100302	99100316	+	0.000	0.000	Merged-chr4-99100196-17
NR8342--MA0591.1.Bach1::Mafk	chr9	83564333	83564347	+	0.000	0.000	Merged-chr9-83564254-44
NR2871--MA0495.2.MAFF	chr14	68044961	68044981	+	0.000	0.000	Merged-chr14-68044800-35
NR1792--MA0659.1.MAFG	chr11	119143391	119143411	+	0.000	0.000	Merged-chr11-119143613-43
NR7622--MA0495.2.MAFF	chr7	118104820	118104840	-	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR4005--MA0117.2.Mafb	chr17	74865069	74865080	-	0.000	0.000	Merged-chr17-74864979-18
NR2651--MA0089.1.MAFG::NFE2L1	chr13	108316171	108316176	-	0.000	0.000	Merged-chr13-108316339-65
NR1441--MA0495.2.MAFF	chr11	62185075	62185095	+	0.000	0.000	Merged-chr11-62185170-13
NR3007--MA0496.2.MAFK	chr14	122290558	122290576	-	0.000	0.000	Merged-chr14-122290582-19
NR4636--MA0089.1.MAFG::NFE2L1	chr2	18935624	18935629	+	0.000	0.000	Merged-chr2-18935718-26
NR2410--MA0495.2.MAFF	chr13	45624054	45624074	+	0.000	0.000	Merged-chr13-45624002-39
NR7280--MA0591.1.Bach1::Mafk	chr7	16326350	16326364	+	0.000	0.000	Merged-chr7-16326408-27
NR509--MA0495.2.MAFF	chr1	165609614	165609634	-	0.000	0.000	Merged-chr1-165609765-26
NR3271--MA0496.2.MAFK	chr15	93910336	93910354	-	0.000	0.000	Merged-chr15-93910453-15
NR6452--MA0501.1.MAF::NFE2	chr5	92490933	92490947	-	0.000	0.000	Merged-chr5-92490974-38
NR3598--MA0496.2.MAFK	chr16	70421352	70421370	+	0.000	0.000	Merged-chr16-70421204-38
NR474--MA0089.1.MAFG::NFE2L1	chr1	156303263	156303268	-	0.000	0.000	Merged-chr1-156303466-35
NR6102--MA0089.1.MAFG::NFE2L1	chr4	144981224	144981229	+	0.000	0.000	Merged-chr4-144981201-46
NR8075--MA0089.1.MAFG::NFE2L1	chr9	7510032	7510037	+	0.000	0.000	Merged-chr9-7510063-49
NR850--MA0089.1.MAFG::NFE2L1	chr10	54117987	54117992	-	0.000	0.000	Merged-chr10-54118025-47
NR4274--MA0659.1.MAFG	chr18	65319223	65319243	-	0.000	0.000	Merged-chr18-65319104-54
NR6808--MA0089.1.MAFG::NFE2L1	chr6	30617181	30617186	-	0.000	0.000	Merged-chr6-30617295-15
NR2152--MA0501.1.MAF::NFE2	chr12	107148540	107148554	-	0.000	0.000	Merged-chr12-107148670-11
NR312--MA0495.2.MAFF	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR5471--MA0117.2.Mafb	chr3	86547035	86547046	-	0.000	0.000	Merged-chr3-86547154-101
NR2403--MA0117.2.Mafb	chr13	45623988	45623999	+	0.000	0.000	Merged-chr13-45624002-39
NR5087--MA0089.1.MAFG::NFE2L1	chr2	132613662	132613667	+	0.000	0.000	Merged-chr2-132613792-39
NR6872--MA0501.1.MAF::NFE2	chr6	52825699	52825713	+	0.000	0.000	Merged-chr6-52825813-18
NR6440--MA0117.2.Mafb	chr5	90595192	90595203	-	0.000	0.000	Merged-chr5-90595203-46
NR1199--MA0591.1.Bach1::Mafk	chr10	127744986	127745000	+	0.000	0.000	Merged-chr10-127744856-26
NR1118--MA0501.1.MAF::NFE2	chr10	111576104	111576118	-	0.000	0.000	Merged-chr10-111576182-36
NR4143--MA0501.1.MAF::NFE2	chr18	24116940	24116954	+	0.000	0.000	Merged-chr18-24116838-23
NR314--MA0659.1.MAFG	chr1	106268517	106268537	-	0.000	0.000	Merged-chr1-106268464-31
NR3178--MA0495.2.MAFF	chr15	73627474	73627494	-	0.000	0.000	Merged-chr15-73627530-51
NR2853--MA0496.2.MAFK	chr14	64434254	64434272	+	0.000	0.000	Merged-chr14-64434245-45
NR7044--MA0089.1.MAFG::NFE2L1	chr6	114905013	114905018	+	0.000	0.000	Merged-chr6-114905018-60
NR6888--MA0117.2.Mafb	chr6	66972548	66972559	-	0.000	0.000	Merged-chr6-66972767-79
NR6532--MA0496.2.MAFK	chr5	111159935	111159953	+	0.000	0.000	Merged-chr5-111160039-75
NR2415--MA0495.2.MAFF	chr13	45624106	45624126	-	0.000	0.000	Merged-chr13-45624002-39
NR657--MA0495.2.MAFF	chr1	191802687	191802707	-	0.000	0.000	Merged-chr1-191802759-25
NR5125--MA0495.2.MAFF	chr2	146633895	146633915	+	0.000	0.000	Merged-chr2-146633802-38
NR7996--MA0659.1.MAFG	chr8	121187821	121187841	-	0.000	0.000	Merged-chr8-121187823-40
NR7131--MA0089.1.MAFG::NFE2L1	chr6	129552655	129552660	-	0.000	0.000	Merged-chr6-129552660-25
NR4432--MA0089.1.MAFG::NFE2L1	chr19	25057961	25057966	-	0.000	0.000	Merged-chr19-25057993-14
NR2881--MA0501.1.MAF::NFE2	chr14	71104103	71104117	+	0.000	0.000	Merged-chr14-71104246-27
NR7837--MA0089.1.MAFG::NFE2L1	chr8	70873538	70873543	+	0.000	0.000	Merged-chr8-70873554-54
NR6797--MA0591.1.Bach1::Mafk	chr6	28253138	28253152	-	0.000	0.000	Merged-chr6-28253096-6
NR6302--MA0089.1.MAFG::NFE2L1	chr5	31193021	31193026	+	0.000	0.000	Merged-chr5-31193113-62
NR1103--MA0117.2.Mafb	chr10	111233576	111233587	-	0.000	0.000	Merged-chr10-111233803-22
NR2719--MA0496.2.MAFK	chr14	8099811	8099829	+	0.000	0.000	Merged-chr14-8099733-53
NR2350--MA0591.1.Bach1::Mafk	chr13	32338765	32338779	-	0.000	0.000	Merged-chr13-32338674-80
NR5091--MA0591.1.Bach1::Mafk	chr2	132874103	132874117	-	0.000	0.000	Merged-chr2-132874056-29
NR6811--MA0501.1.MAF::NFE2	chr6	30624958	30624972	+	0.000	0.000	Merged-chr6-30625025-23
NR5127--MA0659.1.MAFG	chr2	146633895	146633915	+	0.000	0.000	Merged-chr2-146633802-38
NR385--MA0089.1.MAFG::NFE2L1	chr1	133175327	133175332	+	0.000	0.000	Merged-chr1-133175373-22
NR5287--MA0089.1.MAFG::NFE2L1	chr2	173263799	173263804	+	0.000	0.000	Merged-chr2-173263932-54
NR3880--MA0089.1.MAFG::NFE2L1	chr17	44718212	44718217	-	0.000	0.000	Merged-chr17-44718379-50
NR3285--MA0496.2.MAFK	chr15	96744853	96744871	-	0.000	0.000	Merged-chr15-96745032-27
NR7648--MA0089.1.MAFG::NFE2L1	chr7	123377957	123377962	-	0.000	0.000	Merged-chr7-123378098-56
NR6112--MA0495.2.MAFF	chr4	145341974	145341994	-	0.000	0.000	Merged-chr4-145342099-62
NR5865--MA0089.1.MAFG::NFE2L1	chr4	59331867	59331872	+	0.000	0.000	Merged-chr4-59331656-79
NR6604--MA0089.1.MAFG::NFE2L1	chr5	125433880	125433885	-	0.000	0.000	Merged-chr5-125434117-50
NR1746--MA0089.1.MAFG::NFE2L1	chr11	116012676	116012681	+	0.000	0.000	Merged-chr11-116012659-52
NR8073--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR7624--MA0591.1.Bach1::Mafk	chr7	118104823	118104837	+	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR2511--MA0501.1.MAF::NFE2	chr13	67844338	67844352	+	0.000	0.000	Merged-chr13-67844387-42
NR5922--MA0495.2.MAFF	chr4	99100299	99100319	-	0.000	0.000	Merged-chr4-99100196-17
NR1688--MA0495.2.MAFF	chr11	106723102	106723122	+	0.000	0.000	Merged-chr11-106723126-20
NR6439--MA0495.2.MAFF	chr5	90595183	90595203	-	0.000	0.000	Merged-chr5-90595203-46
NR1115--MA0495.2.MAFF	chr10	111576104	111576124	+	0.000	0.000	Merged-chr10-111576182-36
NR7607--MA0501.1.MAF::NFE2	chr7	113419555	113419569	-	0.000	0.000	Merged-chr7-113419557-35
NR5344--MA0501.1.MAF::NFE2	chr3	21936122	21936136	+	0.000	0.000	Merged-chr3-21936128-91
NR3847--MA0117.2.Mafb	chr17	35051902	35051913	+	0.000	0.000	Merged-chr17-35051735-66
NR5505--MA0501.1.MAF::NFE2	chr3	90248124	90248138	-	0.000	0.000	Merged-chr3-90248138-59
NR1330--MA0591.1.Bach1::Mafk	chr11	43748004	43748018	-	0.000	0.000	Merged-chr11-43747947-60
NR2775--MA0117.2.Mafb	chr14	41050569	41050580	+	0.000	0.000	Merged-chr14-41050635-35
NR4747--MA0089.1.MAFG::NFE2L1	chr2	52938463	52938468	-	0.000	0.000	Merged-chr2-52938398-15
NR2556--MA0659.1.MAFG	chr13	85356562	85356582	+	0.000	0.000	Merged-chr13-85356477-8
NR2417--MA0117.2.Mafb	chr13	45624127	45624138	+	0.000	0.000	Merged-chr13-45624002-39
NR691--MA0591.1.Bach1::Mafk	chr10	8176316	8176330	-	0.000	0.000	Merged-chr10-8176500-34
NR3403--MA0501.1.MAF::NFE2	chr16	20804595	20804609	-	0.000	0.000	Merged-chr16-20804779-46
NR2304--MA0501.1.MAF::NFE2	chr13	20111414	20111428	-	0.000	0.000	Merged-chr13-20111586-25
NR447--MA0495.2.MAFF	chr1	153129921	153129941	-	0.000	0.000	Merged-chr1-153130055-45
NR3390--MA0501.1.MAF::NFE2	chr16	17939091	17939105	-	0.000	0.000	Merged-chr16-17939017-26
NR2179--MA0591.1.Bach1::Mafk	chr12	111516977	111516991	-	0.000	0.000	Merged-chr12-111516948-28
NR1117--MA0659.1.MAFG	chr10	111576104	111576124	+	0.000	0.000	Merged-chr10-111576182-36
NR3294--MA0501.1.MAF::NFE2	chr15	97581874	97581888	-	0.000	0.000	Merged-chr15-97581834-38
NR1109--MA0501.1.MAF::NFE2	chr10	111378299	111378313	+	0.000	0.000	Merged-chr10-111378501-63
NR7985--MA0496.2.MAFK	chr8	120498029	120498047	+	0.000	0.000	Merged-chr8-120497954-22
NR1110--MA0496.2.MAFK	chr10	111378294	111378312	+	0.000	0.000	Merged-chr10-111378501-63
NR7633--MA0089.1.MAFG::NFE2L1	chr7	118135777	118135782	+	0.000	0.000	Merged-chr7-118135744-21
NR6363--MA0495.2.MAFF	chr5	58084183	58084203	-	0.000	0.000	Merged-chr5-58084122-29
NR5219--MA0496.2.MAFK	chr2	163401424	163401442	-	0.000	0.000	Merged-chr2-163401452-24
NR8562--MA0089.1.MAFG::NFE2L1	chrX	13281117	13281122	-	0.000	0.000	Merged-chrX-13281344-129
