#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR1296--MA0508.2.PRDM1	chr4	15958522	15958531	-	0.000	0.000	Merged-chr4-15958337-98
NR263--MA0508.2.PRDM1	chr10	111912369	111912378	+	0.000	0.000	Merged-chr10-111912286-27
NR805--MA0508.2.PRDM1	chr17	33358908	33358917	-	0.000	0.000	Merged-chr17-33358776-57
NR1219--MA0508.2.PRDM1	chr3	115584779	115584788	+	0.000	0.000	Merged-chr3-115584831-13
NR120--MA0508.2.PRDM1	chr1	169919420	169919429	+	0.000	0.000	Merged-chr1-169919458-18
NR1166--MA0508.2.PRDM1	chr3	52523068	52523077	-	0.000	0.000	Merged-chr3-52523173-17
NR927--MA0508.2.PRDM1	chr19	16172897	16172906	-	0.000	0.000	Merged-chr19-16172957-13
NR494--MA0508.2.PRDM1	chr13	54209589	54209598	-	0.000	0.000	Merged-chr13-54209586-83
NR351--MA0508.2.PRDM1	chr11	104609537	104609546	+	0.000	0.000	Merged-chr11-104609685-47
NR1036--MA0508.2.PRDM1	chr2	75148070	75148079	-	0.000	0.000	Merged-chr2-75148078-33
NR1307--MA0508.2.PRDM1	chr4	43823007	43823016	-	0.000	0.000	Merged-chr4-43823081-36
NR460--MA0508.2.PRDM1	chr13	4191367	4191376	-	0.000	0.000	Merged-chr13-4191269-39
NR731--MA0508.2.PRDM1	chr16	24152155	24152164	+	0.000	0.000	Merged-chr16-24152137-5
NR255--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
NR983--MA0508.2.PRDM1	chr2	11266750	11266759	+	0.000	0.000	Merged-chr2-11266630-41
NR112--MA0508.2.PRDM1	chr1	161765936	161765945	-	0.000	0.000	Merged-chr1-161766108-8
NR635--MA0508.2.PRDM1	chr14	87079923	87079932	+	0.000	0.000	Merged-chr14-87079950-39
NR125--MA0508.2.PRDM1	chr1	171038470	171038479	+	0.000	0.000	Merged-chr1-171038318-80
NR919--MA0508.2.PRDM1	chr19	4114059	4114068	+	0.000	0.000	Merged-chr19-4113915-47
NR1267--MA0508.2.PRDM1	chr3	146156461	146156470	-	0.000	0.000	Merged-chr3-146156447-31
NR234--MA0508.2.PRDM1	chr10	80033662	80033671	-	0.000	0.000	Merged-chr10-80033369-69
NR343--MA0508.2.PRDM1	chr11	98020453	98020462	+	0.000	0.000	Merged-chr11-98020385-24
NR409--MA0508.2.PRDM1	chr12	75726993	75727002	-	0.000	0.000	Merged-chr12-75726943-51
NR200--MA0508.2.PRDM1	chr10	42897741	42897750	+	0.000	0.000	Merged-chr10-42897771-65
NR104--MA0508.2.PRDM1	chr1	155167682	155167691	-	0.000	0.000	Merged-chr1-155167798-18
NR1389--MA0508.2.PRDM1	chr4	136100639	136100648	+	0.000	0.000	Merged-chr4-136100586-63
NR290--MA0508.2.PRDM1	chr11	4804243	4804252	+	0.000	0.000	Merged-chr11-4804243-58
NR356--MA0508.2.PRDM1	chr11	108088210	108088219	-	0.000	0.000	Merged-chr11-108088190-36
NR736--MA0508.2.PRDM1	chr16	26581729	26581738	-	0.000	0.000	Merged-chr16-26581670-77
NR117--MA0508.2.PRDM1	chr1	167212486	167212495	-	0.000	0.000	Merged-chr1-167212500-30
NR1007--MA0508.2.PRDM1	chr2	34204998	34205007	-	0.000	0.000	Merged-chr2-34204759-60
NR369--MA0508.2.PRDM1	chr12	8500050	8500059	+	0.000	0.000	Merged-chr12-8499918-111
NR226--MA0508.2.PRDM1	chr10	70156679	70156688	-	0.000	0.000	Merged-chr10-70156646-22
NR858--MA0508.2.PRDM1	chr18	13787153	13787162	+	0.000	0.000	Merged-chr18-13787099-71
NR967--MA0508.2.PRDM1	chr19	58096025	58096034	+	0.000	0.000	Merged-chr19-58095870-50
NR348--MA0508.2.PRDM1	chr11	100931778	100931787	+	0.000	0.000	Merged-chr11-100931794-39
NR186--MA0508.2.PRDM1	chr10	19598284	19598293	-	0.000	0.000	Merged-chr10-19598256-42
NR728--MA0508.2.PRDM1	chr16	19983126	19983135	+	0.000	0.000	Merged-chr16-19983015-55
NR109--MA0508.2.PRDM1	chr1	159953686	159953695	-	0.000	0.000	Merged-chr1-159953685-19
NR218--MA0508.2.PRDM1	chr10	62449943	62449952	-	0.000	0.000	Merged-chr10-62449839-90
NR199--MA0508.2.PRDM1	chr10	41880970	41880979	-	0.000	0.000	Merged-chr10-41880967-13
NR1932--MA0508.2.PRDM1	chr9	106752241	106752250	-	0.000	0.000	Merged-chr9-106752260-31
NR707--MA0508.2.PRDM1	chr15	97849858	97849867	+	0.000	0.000	Merged-chr15-97849644-64
NR131--MA0508.2.PRDM1	chr1	173510783	173510792	+	0.000	0.000	Merged-chr1-173510865-36
NR797--MA0508.2.PRDM1	chr17	30214667	30214676	-	0.000	0.000	Merged-chr17-30214503-7
NR178--MA0508.2.PRDM1	chr10	12874951	12874960	-	0.000	0.000	Merged-chr10-12875013-52
NR1640--MA0508.2.PRDM1	chr6	145285860	145285869	+	0.000	0.000	Merged-chr6-145285757-35
NR287--MA0508.2.PRDM1	chr11	4289425	4289434	+	0.000	0.000	Merged-chr11-4289401-53
NR1892--MA0508.2.PRDM1	chr9	57831509	57831518	+	0.000	0.000	Merged-chr9-57831644-49
NR144--MA0508.2.PRDM1	chr1	181256795	181256804	-	0.000	0.000	Merged-chr1-181256937-103
NR415--MA0508.2.PRDM1	chr12	80198741	80198750	+	0.000	0.000	Merged-chr12-80198800-18
NR938--MA0508.2.PRDM1	chr19	29210224	29210233	+	0.000	0.000	Merged-chr19-29210220-25
NR808--MA0508.2.PRDM1	chr17	34103002	34103011	+	0.000	0.000	Merged-chr17-34102981-20
NR1871--MA0508.2.PRDM1	chr9	41081174	41081183	+	0.000	0.000	Merged-chr9-41081107-22
NR789--MA0508.2.PRDM1	chr17	17609838	17609847	+	0.000	0.000	Merged-chr17-17609984-33
NR1361--MA0508.2.PRDM1	chr4	106804913	106804922	-	0.000	0.000	Merged-chr4-106805024-2
NR279--MA0508.2.PRDM1	chr10	125330460	125330469	-	0.000	0.000	Merged-chr10-125330277-12
NR388--MA0508.2.PRDM1	chr12	40017137	40017146	-	0.000	0.000	Merged-chr12-40017136-45
NR1340--MA0508.2.PRDM1	chr4	86722002	86722011	-	0.000	0.000	Merged-chr4-86721990-52
NR115--MA0508.2.PRDM1	chr1	164061343	164061352	+	0.000	0.000	Merged-chr1-164061459-15
NR367--MA0508.2.PRDM1	chr11	121038926	121038935	+	0.000	0.000	Merged-chr11-121038759-1
NR638--MA0508.2.PRDM1	chr14	99298789	99298798	-	0.000	0.000	Merged-chr14-99298820-64
NR508--MA0508.2.PRDM1	chr13	74861745	74861754	-	0.000	0.000	Merged-chr13-74861692-20
NR1908--MA0508.2.PRDM1	chr9	75209359	75209368	-	0.000	0.000	Merged-chr9-75209368-16
NR489--MA0508.2.PRDM1	chr13	51100449	51100458	-	0.000	0.000	Merged-chr13-51100412-9
NR598--MA0508.2.PRDM1	chr14	46788247	46788256	-	0.000	0.000	Merged-chr14-46788198-60
NR1603--MA0508.2.PRDM1	chr6	120124993	120125002	+	0.000	0.000	Merged-chr6-120124865-39
NR1855--MA0508.2.PRDM1	chr9	15060194	15060203	-	0.000	0.000	Merged-chr9-15060271-40
NR1170--MA0508.2.PRDM1	chr3	64205380	64205389	+	0.000	0.000	Merged-chr3-64205377-25
NR359--MA0508.2.PRDM1	chr11	109375608	109375617	+	0.000	0.000	Merged-chr11-109375589-56
NR1821--MA0508.2.PRDM1	chr8	94434389	94434398	+	0.000	0.000	Merged-chr8-94434227-54
NR1616--MA0508.2.PRDM1	chr6	130029831	130029840	-	0.000	0.000	Merged-chr6-130029953-23
NR468--MA0508.2.PRDM1	chr13	22028930	22028939	-	0.000	0.000	Merged-chr13-22029066-52
NR176--MA0508.2.PRDM1	chr10	12841683	12841692	-	0.000	0.000	Merged-chr10-12841679-31
NR1890--MA0508.2.PRDM1	chr9	56418587	56418596	-	0.000	0.000	Merged-chr9-56418520-156
NR1608--MA0508.2.PRDM1	chr6	125131892	125131901	+	0.000	0.000	Merged-chr6-125131800-57
NR189--MA0508.2.PRDM1	chr10	23786104	23786113	+	0.000	0.000	Merged-chr10-23786190-12
NR1032--MA0508.2.PRDM1	chr2	73281399	73281408	+	0.000	0.000	Merged-chr2-73281326-31
NR870--MA0508.2.PRDM1	chr18	37644127	37644136	+	0.000	0.000	Merged-chr18-37644180-59
NR1760--MA0508.2.PRDM1	chr8	14009706	14009715	+	0.000	0.000	Merged-chr8-14009686-8
NR1141--MA0508.2.PRDM1	chr3	21598168	21598177	-	0.000	0.000	Merged-chr3-21598278-24
NR1521--MA0508.2.PRDM1	chr6	33249105	33249114	+	0.000	0.000	Merged-chr6-33249191-56
NR1316--MA0508.2.PRDM1	chr4	57782951	57782960	-	0.000	0.000	Merged-chr4-57782547-76
NR1568--MA0508.2.PRDM1	chr6	83718295	83718304	+	0.000	0.000	Merged-chr6-83718285-22
NR1120--MA0508.2.PRDM1	chr2	169423963	169423972	+	0.000	0.000	Merged-chr2-169423761-9
NR1914--MA0508.2.PRDM1	chr9	80869992	80870001	-	0.000	0.000	Merged-chr9-80870053-3
NR1895--MA0508.2.PRDM1	chr9	61187255	61187264	+	0.000	0.000	Merged-chr9-61187199-16
NR1500--MA0508.2.PRDM1	chr5	140915557	140915566	+	0.000	0.000	Merged-chr5-140915429-24
NR1404--MA0508.2.PRDM1	chr5	3801057	3801066	+	0.000	0.000	Merged-chr5-3801025-12
NR1385--MA0508.2.PRDM1	chr4	132972384	132972393	-	0.000	0.000	Merged-chr4-132972199-49
NR22--MA0508.2.PRDM1	chr1	38987572	38987581	+	0.000	0.000	Merged-chr1-38987666-67
NR732--MA0508.2.PRDM1	chr16	24165645	24165654	-	0.000	0.000	Merged-chr16-24165807-44
NR1669--MA0508.2.PRDM1	chr7	44997540	44997549	+	0.000	0.000	Merged-chr7-44997631-86
NR1364--MA0508.2.PRDM1	chr4	109102845	109102854	+	0.000	0.000	Merged-chr4-109102857-48
NR1635--MA0508.2.PRDM1	chr6	143640671	143640680	-	0.000	0.000	Merged-chr6-143640824-1
NR1268--MA0508.2.PRDM1	chr3	146173285	146173294	+	0.000	0.000	Merged-chr3-146173193-9
NR440--MA0508.2.PRDM1	chr12	105684196	105684205	+	0.000	0.000	Merged-chr12-105684124-9
NR1125--MA0508.2.PRDM1	chr2	178125343	178125352	+	0.000	0.000	Merged-chr2-178125178-1
NR963--MA0508.2.PRDM1	chr19	55792951	55792960	+	0.000	0.000	Merged-chr19-55792789-50
NR1648--MA0508.2.PRDM1	chr6	149343925	149343934	+	0.000	0.000	Merged-chr6-149343874-27
NR14--MA0508.2.PRDM1	chr1	35580628	35580637	+	0.000	0.000	Merged-chr1-35580626-34
NR1505--MA0508.2.PRDM1	chr5	148708242	148708251	-	0.000	0.000	Merged-chr5-148708348-12
NR1757--MA0508.2.PRDM1	chr8	8334599	8334608	-	0.000	0.000	Merged-chr8-8334812-71
NR1072--MA0508.2.PRDM1	chr2	118008299	118008308	-	0.000	0.000	Merged-chr2-118008176-29
NR976--MA0508.2.PRDM1	chr2	5642776	5642785	-	0.000	0.000	Merged-chr2-5642867-48
NR1866--MA0508.2.PRDM1	chr9	32704182	32704191	+	0.000	0.000	Merged-chr9-32704216-31
NR833--MA0508.2.PRDM1	chr17	69422886	69422895	-	0.000	0.000	Merged-chr17-69422874-19
NR1452--MA0508.2.PRDM1	chr5	75316208	75316217	+	0.000	0.000	Merged-chr5-75316093-21
NR1518--MA0508.2.PRDM1	chr6	17629954	17629963	-	0.000	0.000	Merged-chr6-17630018-29
NR1499--MA0508.2.PRDM1	chr5	140215979	140215988	-	0.000	0.000	Merged-chr5-140215756-33
NR1104--MA0508.2.PRDM1	chr2	152332441	152332450	-	0.000	0.000	Merged-chr2-152332475-59
NR1085--MA0508.2.PRDM1	chr2	132029792	132029801	-	0.000	0.000	Merged-chr2-132029738-120
NR1879--MA0508.2.PRDM1	chr9	45984926	45984935	+	0.000	0.000	Merged-chr9-45984810-70
NR1194--MA0508.2.PRDM1	chr3	89730749	89730758	-	0.000	0.000	Merged-chr3-89730861-61
NR541--MA0508.2.PRDM1	chr13	111508884	111508893	-	0.000	0.000	Merged-chr13-111508794-7
NR793--MA0508.2.PRDM1	chr17	22817919	22817928	+	0.000	0.000	Merged-chr17-22817720-41
NR921--MA0508.2.PRDM1	chr19	6980057	6980066	+	0.000	0.000	Merged-chr19-6980205-101
NR1858--MA0508.2.PRDM1	chr9	20651889	20651898	+	0.000	0.000	Merged-chr9-20651986-63
NR1239--MA0508.2.PRDM1	chr3	130079943	130079952	-	0.000	0.000	Merged-chr3-130079963-23
NR411--MA0508.2.PRDM1	chr12	76844687	76844696	-	0.000	0.000	Merged-chr12-76844811-17
NR392--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
NR900--MA0508.2.PRDM1	chr18	74962608	74962617	-	0.000	0.000	Merged-chr18-74962793-2
NR804--MA0508.2.PRDM1	chr17	32528916	32528925	+	0.000	0.000	Merged-chr17-32528790-45
NR1423--MA0508.2.PRDM1	chr5	33038869	33038878	-	0.000	0.000	Merged-chr5-33038881-5
NR1199--MA0508.2.PRDM1	chr3	96198425	96198434	+	0.000	0.000	Merged-chr3-96198410-32
NR371--MA0508.2.PRDM1	chr12	8660050	8660059	-	0.000	0.000	Merged-chr12-8659979-34
NR88--MA0508.2.PRDM1	chr1	136398254	136398263	+	0.000	0.000	Merged-chr1-136398256-13
NR894--MA0508.2.PRDM1	chr18	65263355	65263364	+	0.000	0.000	Merged-chr18-65263314-18
NR132--MA0508.2.PRDM1	chr1	173536088	173536097	-	0.000	0.000	Merged-chr1-173535900-60
NR1959--MA0508.2.PRDM1	chrX	12151831	12151840	+	0.000	0.000	Merged-chrX-12151801-24
NR1274--MA0508.2.PRDM1	chr3	148510614	148510623	+	0.000	0.000	Merged-chr3-148510691-67
NR1797--MA0508.2.PRDM1	chr8	71542889	71542898	+	0.000	0.000	Merged-chr8-71542903-45
NR764--MA0508.2.PRDM1	chr16	84982725	84982734	+	0.000	0.000	Merged-chr16-84982791-18
NR1178--MA0508.2.PRDM1	chr3	68763198	68763207	-	0.000	0.000	Merged-chr3-68763187-8
NR350--MA0508.2.PRDM1	chr11	103951374	103951383	-	0.000	0.000	Merged-chr11-103951331-24
NR1035--MA0508.2.PRDM1	chr2	75148024	75148033	+	0.000	0.000	Merged-chr2-75148078-33
NR1306--MA0508.2.PRDM1	chr4	41255897	41255906	-	0.000	0.000	Merged-chr4-41255920-18
NR873--MA0508.2.PRDM1	chr18	41861277	41861286	-	0.000	0.000	Merged-chr18-41861355-68
NR111--MA0508.2.PRDM1	chr1	161487214	161487223	+	0.000	0.000	Merged-chr1-161487288-6
NR1001--MA0508.2.PRDM1	chr2	29622699	29622708	+	0.000	0.000	Merged-chr2-29622559-44
NR33--MA0508.2.PRDM1	chr1	60746310	60746319	-	0.000	0.000	Merged-chr1-60746290-59
NR634--MA0508.2.PRDM1	chr14	87066619	87066628	-	0.000	0.000	Merged-chr14-87066806-16
NR1048--MA0508.2.PRDM1	chr2	91078435	91078444	+	0.000	0.000	Merged-chr2-91078502-21
NR220--MA0508.2.PRDM1	chr10	67620233	67620242	+	0.000	0.000	Merged-chr10-67620150-41
NR743--MA0508.2.PRDM1	chr16	36602819	36602828	+	0.000	0.000	Merged-chr16-36602811-38
NR852--MA0508.2.PRDM1	chr17	88042613	88042622	+	0.000	0.000	Merged-chr17-88042729-54
NR647--MA0508.2.PRDM1	chr14	108373883	108373892	+	0.000	0.000	Merged-chr14-108373968-8
NR918--MA0508.2.PRDM1	chr19	4114053	4114062	+	0.000	0.000	Merged-chr19-4113915-47
NR1123--MA0508.2.PRDM1	chr2	173660538	173660547	+	0.000	0.000	Merged-chr2-173660540-10
NR1279--MA0508.2.PRDM1	chr3	152444321	152444330	-	0.000	0.000	Merged-chr3-152444289-29
NR451--MA0508.2.PRDM1	chr12	115171922	115171931	-	0.000	0.000	Merged-chr12-115171864-49
NR626--MA0508.2.PRDM1	chr14	74878022	74878031	-	0.000	0.000	Merged-chr14-74877893-21
NR1245--MA0508.2.PRDM1	chr3	133411929	133411938	+	0.000	0.000	Merged-chr3-133411903-38
NR193--MA0508.2.PRDM1	chr10	26562894	26562903	-	0.000	0.000	Merged-chr10-26563078-18
NR735--MA0508.2.PRDM1	chr16	25587828	25587837	+	0.000	0.000	Merged-chr16-25587871-42
NR38--MA0508.2.PRDM1	chr1	75533541	75533550	+	0.000	0.000	Merged-chr1-75533497-24
NR844--MA0508.2.PRDM1	chr17	86034443	86034452	+	0.000	0.000	Merged-chr17-86034509-12
NR1115--MA0508.2.PRDM1	chr2	166564715	166564724	-	0.000	0.000	Merged-chr2-166564555-47
NR477--MA0508.2.PRDM1	chr13	34163153	34163162	+	0.000	0.000	Merged-chr13-34163217-77
NR334--MA0508.2.PRDM1	chr11	87471605	87471614	-	0.000	0.000	Merged-chr11-87471506-76
NR586--MA0508.2.PRDM1	chr14	36932209	36932218	+	0.000	0.000	Merged-chr14-36932132-23
NR509--MA0508.2.PRDM1	chr13	76055548	76055557	+	0.000	0.000	Merged-chr13-76055637-1
NR966--MA0508.2.PRDM1	chr19	57077305	57077314	-	0.000	0.000	Merged-chr19-57077212-7
NR17--MA0508.2.PRDM1	chr1	36987358	36987367	+	0.000	0.000	Merged-chr1-36987368-5
NR1237--MA0508.2.PRDM1	chr3	129422006	129422015	+	0.000	0.000	Merged-chr3-129421994-33
NR204--MA0508.2.PRDM1	chr10	44003891	44003900	+	0.000	0.000	Merged-chr10-44003826-80
NR185--MA0508.2.PRDM1	chr10	19168055	19168064	-	0.000	0.000	Merged-chr10-19167953-53
NR727--MA0508.2.PRDM1	chr16	18443709	18443718	+	0.000	0.000	Merged-chr16-18443657-29
NR565--MA0508.2.PRDM1	chr14	8641906	8641915	-	0.000	0.000	Merged-chr14-8642088-9
NR217--MA0508.2.PRDM1	chr10	61658069	61658078	+	0.000	0.000	Merged-chr10-61658061-29
NR1107--MA0508.2.PRDM1	chr2	153632750	153632759	+	0.000	0.000	Merged-chr2-153632630-73
NR1931--MA0508.2.PRDM1	chr9	106421741	106421750	-	0.000	0.000	Merged-chr9-106421889-27
NR1197--MA0508.2.PRDM1	chr3	93607911	93607920	+	0.000	0.000	Merged-chr3-93607971-30
NR706--MA0508.2.PRDM1	chr15	94628911	94628920	-	0.000	0.000	Merged-chr15-94629122-22
NR86--MA0508.2.PRDM1	chr1	133661418	133661427	-	0.000	0.000	Merged-chr1-133661318-54
NR687--MA0508.2.PRDM1	chr15	66561049	66561058	+	0.000	0.000	Merged-chr15-66561010-60
NR130--MA0508.2.PRDM1	chr1	173451776	173451785	+	0.000	0.000	Merged-chr1-173451815-42
NR177--MA0508.2.PRDM1	chr10	12842776	12842785	+	0.000	0.000	Merged-chr10-12842715-46
NR448--MA0508.2.PRDM1	chr12	112823444	112823453	-	0.000	0.000	Merged-chr12-112823453-38
NR719--MA0508.2.PRDM1	chr16	10665316	10665325	-	0.000	0.000	Merged-chr16-10665545-75
NR1189--MA0508.2.PRDM1	chr3	85127040	85127049	+	0.000	0.000	Merged-chr3-85127158-54
NR679--MA0508.2.PRDM1	chr15	52945298	52945307	-	0.000	0.000	Merged-chr15-52945349-8
NR807--MA0508.2.PRDM1	chr17	33919639	33919648	-	0.000	0.000	Merged-chr17-33919703-60
NR231--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR897--MA0508.2.PRDM1	chr18	68190173	68190182	-	0.000	0.000	Merged-chr18-68190088-51
NR1631--MA0508.2.PRDM1	chr6	142752600	142752609	+	0.000	0.000	Merged-chr6-142752635-30
NR483--MA0508.2.PRDM1	chr13	41381567	41381576	-	0.000	0.000	Merged-chr13-41381704-103
NR1610--MA0508.2.PRDM1	chr6	127219584	127219593	-	0.000	0.000	Merged-chr6-127219541-27
NR637--MA0508.2.PRDM1	chr14	99032847	99032856	+	0.000	0.000	Merged-chr14-99032788-27
NR1971--MA0508.2.PRDM1	chrX	70385620	70385629	+	0.000	0.000	Merged-chrX-70385731-95
NR475--MA0508.2.PRDM1	chr13	32375928	32375937	-	0.000	0.000	Merged-chr13-32375826-9
NR1841--MA0508.2.PRDM1	chr8	126699471	126699480	+	0.000	0.000	Merged-chr8-126699390-72
NR759--MA0508.2.PRDM1	chr16	76249805	76249814	-	0.000	0.000	Merged-chr16-76249767-78
NR345--MA0508.2.PRDM1	chr11	99105132	99105141	-	0.000	0.000	Merged-chr11-99105109-62
NR616--MA0508.2.PRDM1	chr14	62837515	62837524	-	0.000	0.000	Merged-chr14-62837590-93
NR597--MA0508.2.PRDM1	chr14	44977641	44977650	-	0.000	0.000	Merged-chr14-44977527-23
NR1602--MA0508.2.PRDM1	chr6	120056377	120056386	+	0.000	0.000	Merged-chr6-120056156-40
NR183--MA0508.2.PRDM1	chr10	19068479	19068488	-	0.000	0.000	Merged-chr10-19068545-34
NR1854--MA0508.2.PRDM1	chr9	14248385	14248394	+	0.000	0.000	Merged-chr9-14248366-20
NR629--MA0508.2.PRDM1	chr14	77581075	77581084	+	0.000	0.000	Merged-chr14-77581248-1
NR119--MA0508.2.PRDM1	chr1	169919348	169919357	+	0.000	0.000	Merged-chr1-169919458-18
NR1976--MA0508.2.PRDM1	chrX	96130406	96130415	-	0.000	0.000	Merged-chrX-96130578-90
NR1833--MA0508.2.PRDM1	chr8	114815036	114815045	-	0.000	0.000	Merged-chr8-114815070-1
NR337--MA0508.2.PRDM1	chr11	88455717	88455726	+	0.000	0.000	Merged-chr11-88455545-42
NR698--MA0508.2.PRDM1	chr15	86007864	86007873	+	0.000	0.000	Merged-chr15-86007897-35
NR50--MA0508.2.PRDM1	chr1	86005800	86005809	+	0.000	0.000	Merged-chr1-86005917-70
NR1812--MA0508.2.PRDM1	chr8	84701777	84701786	+	0.000	0.000	Merged-chr8-84701624-3
NR316--MA0508.2.PRDM1	chr11	68270897	68270906	+	0.000	0.000	Merged-chr11-68271044-32
NR568--MA0508.2.PRDM1	chr14	12307795	12307804	-	0.000	0.000	Merged-chr14-12307905-40
NR1554--MA0508.2.PRDM1	chr6	67480798	67480807	+	0.000	0.000	Merged-chr6-67480682-22
NR1663--MA0508.2.PRDM1	chr7	30321742	30321751	-	0.000	0.000	Merged-chr7-30321790-4
NR1520--MA0508.2.PRDM1	chr6	30141149	30141158	+	0.000	0.000	Merged-chr6-30141112-2
NR1010--MA0508.2.PRDM1	chr2	35507149	35507158	+	0.000	0.000	Merged-chr2-35507253-54
NR1947--MA0508.2.PRDM1	chr9	118453825	118453834	-	0.000	0.000	Merged-chr9-118453688-29
NR1804--MA0508.2.PRDM1	chr8	75034117	75034126	-	0.000	0.000	Merged-chr8-75033932-74
NR1990--MA0508.2.PRDM1	chrX	159626349	159626358	-	0.000	0.000	Merged-chrX-159626513-14
NR1132--MA0508.2.PRDM1	chr3	8718383	8718392	+	0.000	0.000	Merged-chr3-8718167-60
NR1860--MA0508.2.PRDM1	chr9	21368453	21368462	+	0.000	0.000	Merged-chr9-21368404-8
NR1241--MA0508.2.PRDM1	chr3	130749379	130749388	+	0.000	0.000	Merged-chr3-130749369-18
NR1525--MA0508.2.PRDM1	chr6	38789506	38789515	+	0.000	0.000	Merged-chr6-38789563-52
NR1809--MA0508.2.PRDM1	chr8	83131904	83131913	-	0.000	0.000	Merged-chr8-83131891-13
