#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR5721--MA0036.3.GATA2	chr9	90301325	90301335	+	0.000	0.000	Merged-chr9-90301276-26
NR5819--MA0037.3.GATA3	chr9	118059237	118059244	-	0.000	0.000	Merged-chr9-118059304-13
NR3597--MA0037.3.GATA3	chr3	88142089	88142096	-	0.000	0.000	Merged-chr3-88142158-111
NR4919--MA0035.3.Gata1	chr7	44496629	44496639	+	0.000	0.000	Merged-chr7-44496496-71
NR291--MA0482.1.Gata4	chr1	155784598	155784608	-	0.000	0.000	Merged-chr1-155784753-78
NR1522--MA0037.3.GATA3	chr13	23756947	23756954	+	0.000	0.000	Merged-chr13-23757090-56
NR2302--MA0035.3.Gata1	chr15	103258539	103258549	+	0.000	0.000	Merged-chr15-103258343-65
NR3106--MA1104.1.GATA6	chr2	11173733	11173745	-	0.000	0.000	Merged-chr2-11173621-55
NR5060--MA0140.2.GATA1::TAL1	chr7	105752206	105752223	-	0.000	0.000	Merged-chr7-105752191-52
NR2140--MA0035.3.Gata1	chr15	36639149	36639159	-	0.000	0.000	Merged-chr15-36639072-11
NR5661--MA0140.2.GATA1::TAL1	chr9	67049224	67049241	-	0.000	0.000	Merged-chr9-67049325-31
NR2071--MA1104.1.GATA6	chr14	121423096	121423108	+	0.000	0.000	Merged-chr14-121422910-45
NR2434--MA0482.1.Gata4	chr16	87726175	87726185	-	0.000	0.000	Merged-chr16-87726198-44
NR3783--MA0036.3.GATA2	chr3	153835876	153835886	-	0.000	0.000	Merged-chr3-153835875-30
NR846--MA0482.1.Gata4	chr11	11522201	11522211	-	0.000	0.000	Merged-chr11-11522120-49
NR406--MA1104.1.GATA6	chr1	180364119	180364131	-	0.000	0.000	Merged-chr1-180364196-41
NR3892--MA0036.3.GATA2	chr4	75278973	75278983	-	0.000	0.000	Merged-chr4-75279089-1
NR1900--MA0140.2.GATA1::TAL1	chr14	32784626	32784643	+	0.000	0.000	Merged-chr14-32784506-76
NR3018--MA0140.2.GATA1::TAL1	chr19	29431258	29431275	+	0.000	0.000	Merged-chr19-29431138-60
NR2699--MA0482.1.Gata4	chr17	71491184	71491194	+	0.000	0.000	Merged-chr17-71491103-50
NR624--MA1104.1.GATA6	chr10	67537222	67537234	-	0.000	0.000	Merged-chr10-67537242-130
NR148--MA1104.1.GATA6	chr1	88284883	88284895	-	0.000	0.000	Merged-chr1-88285028-12
NR2560--MA0037.3.GATA3	chr17	23797678	23797685	+	0.000	0.000	Merged-chr17-23797661-48
NR2166--MA0035.3.Gata1	chr15	50667570	50667580	+	0.000	0.000	Merged-chr15-50667671-62
NR849--MA0035.3.Gata1	chr11	11522195	11522205	-	0.000	0.000	Merged-chr11-11522120-49
NR4488--MA0482.1.Gata4	chr6	15743688	15743698	+	0.000	0.000	Merged-chr6-15743639-18
NR1954--MA0482.1.Gata4	chr14	62342731	62342741	-	0.000	0.000	Merged-chr14-62342844-35
NR4253--MA1104.1.GATA6	chr5	92398408	92398420	+	0.000	0.000	Merged-chr5-92398390-31
NR5694--MA0036.3.GATA2	chr9	79970744	79970754	-	0.000	0.000	Merged-chr9-79970896-33
NR1150--MA0035.3.Gata1	chr11	108235529	108235539	+	0.000	0.000	Merged-chr11-108235503-22
NR4813--MA0140.2.GATA1::TAL1	chr6	136498225	136498242	+	0.000	0.000	Merged-chr6-136498019-38
NR3826--MA0037.3.GATA3	chr4	11961006	11961013	+	0.000	0.000	Merged-chr4-11960864-24
NR238--MA0036.3.GATA2	chr1	138175218	138175228	+	0.000	0.000	Merged-chr1-138175302-90
NR5619--MA0140.2.GATA1::TAL1	chr9	52287338	52287355	+	0.000	0.000	Merged-chr9-52287500-36
NR219--MA0482.1.Gata4	chr1	131021849	131021859	+	0.000	0.000	Merged-chr1-131021711-12
NR3690--MA0482.1.Gata4	chr3	130691403	130691413	+	0.000	0.000	Merged-chr3-130691489-97
NR1333--MA0036.3.GATA2	chr12	86795964	86795974	-	0.000	0.000	Merged-chr12-86795851-62
NR1957--MA0035.3.Gata1	chr14	62342732	62342742	-	0.000	0.000	Merged-chr14-62342844-35
NR5519--MA0037.3.GATA3	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR2787--MA0482.1.Gata4	chr18	10532930	10532940	+	0.000	0.000	Merged-chr18-10532827-93
NR3729--MA0140.2.GATA1::TAL1	chr3	136697948	136697965	+	0.000	0.000	Merged-chr3-136697993-45
NR2731--MA0140.2.GATA1::TAL1	chr17	79615214	79615231	+	0.000	0.000	Merged-chr17-79615226-63
NR5291--MA0037.3.GATA3	chr8	57638201	57638208	+	0.000	0.000	Merged-chr8-57637972-56
NR1203--MA0036.3.GATA2	chr12	4234233	4234243	+	0.000	0.000	Merged-chr12-4234133-70
NR5052--MA0037.3.GATA3	chr7	101504104	101504111	-	0.000	0.000	Merged-chr7-101503907-73
NR2565--MA1104.1.GATA6	chr17	24169000	24169012	+	0.000	0.000	Merged-chr17-24168826-4
NR798--MA0482.1.Gata4	chr10	122976185	122976195	-	0.000	0.000	Merged-chr10-122976254-31
NR1711--MA1104.1.GATA6	chr13	95697070	95697082	-	0.000	0.000	Merged-chr13-95697036-46
NR5227--MA0037.3.GATA3	chr8	19703588	19703595	+	0.000	0.000	Merged-chr8-19703358-67
NR4327--MA0035.3.Gata1	chr5	120663220	120663230	+	0.000	0.000	Merged-chr5-120663120-9
NR5479--MA0037.3.GATA3	chr8	121852694	121852701	+	0.000	0.000	Merged-chr8-121852690-20
NR2435--MA1104.1.GATA6	chr16	87726175	87726187	+	0.000	0.000	Merged-chr16-87726198-44
NR847--MA1104.1.GATA6	chr11	11522194	11522206	+	0.000	0.000	Merged-chr11-11522120-49
NR3834--MA0035.3.Gata1	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR1883--MA0035.3.Gata1	chr14	25535444	25535454	-	0.000	0.000	Merged-chr14-25535305-16
NR5100--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR5766--MA0035.3.Gata1	chr9	100522271	100522281	-	0.000	0.000	Merged-chr9-100522209-27
NR850--MA0035.3.Gata1	chr11	11522202	11522212	-	0.000	0.000	Merged-chr11-11522120-49
NR5261--MA0766.1.GATA5	chr8	27137213	27137220	-	0.000	0.000	Merged-chr8-27137178-38
NR5522--MA0036.3.GATA2	chr8	127963048	127963058	-	0.000	0.000	Merged-chr8-127963000-27
NR1891--MA0036.3.GATA2	chr14	27411819	27411829	+	0.000	0.000	Merged-chr14-27411821-37
NR5368--MA0140.2.GATA1::TAL1	chr8	95001898	95001915	+	0.000	0.000	Merged-chr8-95001890-40
NR1955--MA1104.1.GATA6	chr14	62342731	62342743	+	0.000	0.000	Merged-chr14-62342844-35
NR5230--MA0036.3.GATA2	chr8	19703586	19703596	-	0.000	0.000	Merged-chr8-19703358-67
NR5841--MA0140.2.GATA1::TAL1	chrX	20617707	20617724	+	0.000	0.000	Merged-chrX-20617607-69
NR1471--MA0482.1.Gata4	chr13	9763508	9763518	+	0.000	0.000	Merged-chr13-9763479-33
NR1803--MA0766.1.GATA5	chr13	114896085	114896092	+	0.000	0.000	Merged-chr13-114896013-49
NR3945--MA0482.1.Gata4	chr4	97855121	97855131	+	0.000	0.000	Merged-chr4-97855012-35
NR3454--MA0036.3.GATA2	chr2	151530972	151530982	-	0.000	0.000	Merged-chr2-151531035-38
NR4978--MA0037.3.GATA3	chr7	75863453	75863460	-	0.000	0.000	Merged-chr7-75863636-9
NR1917--MA0482.1.Gata4	chr14	51089606	51089616	-	0.000	0.000	Merged-chr14-51089414-103
NR3691--MA1104.1.GATA6	chr3	130691401	130691413	-	0.000	0.000	Merged-chr3-130691489-97
NR1415--MA0140.2.GATA1::TAL1	chr12	112617538	112617555	+	0.000	0.000	Merged-chr12-112617493-30
NR5344--MA0035.3.Gata1	chr8	91073945	91073955	-	0.000	0.000	Merged-chr8-91073966-44
NR2389--MA0036.3.GATA2	chr16	50839801	50839811	+	0.000	0.000	Merged-chr16-50839866-11
NR3104--MA0037.3.GATA3	chr2	11173735	11173742	-	0.000	0.000	Merged-chr2-11173621-55
NR5700--MA0482.1.Gata4	chr9	85120477	85120487	-	0.000	0.000	Merged-chr9-85120366-55
NR5559--MA0037.3.GATA3	chr9	15029165	15029172	+	0.000	0.000	Merged-chr9-15029277-27
NR5171--MA0482.1.Gata4	chr7	127745504	127745514	-	0.000	0.000	Merged-chr7-127745605-87
NR1166--MA0037.3.GATA3	chr11	115581466	115581473	+	0.000	0.000	Merged-chr11-115581536-6
NR5503--MA0766.1.GATA5	chr8	124520720	124520727	-	0.000	0.000	Merged-chr8-124520851-52
NR3369--MA0037.3.GATA3	chr2	121457053	121457060	-	0.000	0.000	Merged-chr2-121457132-54
NR404--MA0037.3.GATA3	chr1	180364121	180364128	-	0.000	0.000	Merged-chr1-180364196-41
NR4329--MA0766.1.GATA5	chr5	122145603	122145610	-	0.000	0.000	Merged-chr5-122145635-51
NR2139--MA0766.1.GATA5	chr15	36639151	36639158	+	0.000	0.000	Merged-chr15-36639072-11
NR622--MA0037.3.GATA3	chr10	67537224	67537231	-	0.000	0.000	Merged-chr10-67537242-130
NR146--MA0037.3.GATA3	chr1	88284885	88284892	-	0.000	0.000	Merged-chr1-88285028-12
NR2701--MA0036.3.GATA2	chr17	71491183	71491193	+	0.000	0.000	Merged-chr17-71491103-50
NR1256--MA0036.3.GATA2	chr12	31997092	31997102	-	0.000	0.000	Merged-chr12-31997107-37
NR1062--MA0482.1.Gata4	chr11	90225057	90225067	+	0.000	0.000	Merged-chr11-90225249-59
NR800--MA0035.3.Gata1	chr10	122976186	122976196	-	0.000	0.000	Merged-chr10-122976254-31
NR5588--MA0140.2.GATA1::TAL1	chr9	35438984	35439001	+	0.000	0.000	Merged-chr9-35438818-15
NR3097--MA0140.2.GATA1::TAL1	chr2	9594140	9594157	+	0.000	0.000	Merged-chr2-9594121-50
NR3440--MA0140.2.GATA1::TAL1	chr2	148689793	148689810	-	0.000	0.000	Merged-chr2-148689712-32
NR4027--MA0036.3.GATA2	chr4	129234747	129234757	+	0.000	0.000	Merged-chr4-129234580-12
NR1232--MA0766.1.GATA5	chr12	25270024	25270031	+	0.000	0.000	Merged-chr12-25270049-10
NR4717--MA0140.2.GATA1::TAL1	chr6	120065987	120066004	+	0.000	0.000	Merged-chr6-120065938-28
NR5833--MA0036.3.GATA2	chr9	123763819	123763829	+	0.000	0.000	Merged-chr9-123763949-18
NR5638--MA0766.1.GATA5	chr9	62421170	62421177	+	0.000	0.000	Merged-chr9-62421317-30
NR5671--MA0036.3.GATA2	chr9	68969102	68969112	+	0.000	0.000	Merged-chr9-68969270-17
NR3130--MA0766.1.GATA5	chr2	25054340	25054347	-	0.000	0.000	Merged-chr2-25054565-53
NR831--MA0766.1.GATA5	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR3592--MA0482.1.Gata4	chr3	88142015	88142025	-	0.000	0.000	Merged-chr3-88142158-111
NR3372--MA0036.3.GATA2	chr2	121457052	121457062	+	0.000	0.000	Merged-chr2-121457132-54
NR5525--MA0140.2.GATA1::TAL1	chr8	127963039	127963056	-	0.000	0.000	Merged-chr8-127963000-27
NR1472--MA1104.1.GATA6	chr13	9763506	9763518	-	0.000	0.000	Merged-chr13-9763479-33
NR1344--MA0036.3.GATA2	chr12	99544690	99544700	-	0.000	0.000	Merged-chr12-99544732-47
NR3946--MA1104.1.GATA6	chr4	97855119	97855131	-	0.000	0.000	Merged-chr4-97855012-35
NR4819--MA0037.3.GATA3	chr6	140598741	140598748	-	0.000	0.000	Merged-chr6-140598794-45
NR3828--MA0766.1.GATA5	chr4	11961006	11961013	+	0.000	0.000	Merged-chr4-11960864-24
NR1918--MA1104.1.GATA6	chr14	51089606	51089618	+	0.000	0.000	Merged-chr14-51089414-103
NR5489--MA0766.1.GATA5	chr8	122533230	122533237	+	0.000	0.000	Merged-chr8-122533289-14
NR1336--MA0140.2.GATA1::TAL1	chr12	86795955	86795972	-	0.000	0.000	Merged-chr12-86795851-62
NR2563--MA0037.3.GATA3	chr17	24169003	24169010	+	0.000	0.000	Merged-chr17-24168826-4
NR3343--MA0035.3.Gata1	chr2	102975817	102975827	-	0.000	0.000	Merged-chr2-102975832-14
NR5394--MA0482.1.Gata4	chr8	110859815	110859825	+	0.000	0.000	Merged-chr8-110860019-49
NR3318--MA0766.1.GATA5	chr2	92192029	92192036	+	0.000	0.000	Merged-chr2-92192158-30
NR1096--MA0766.1.GATA5	chr11	98510283	98510290	+	0.000	0.000	Merged-chr11-98510270-21
NR3114--MA0482.1.Gata4	chr2	18937786	18937796	-	0.000	0.000	Merged-chr2-18937882-20
NR5817--MA0035.3.Gata1	chr9	116153054	116153064	+	0.000	0.000	Merged-chr9-116153221-33
NR5701--MA1104.1.GATA6	chr9	85120477	85120489	+	0.000	0.000	Merged-chr9-85120366-55
NR1686--MA0482.1.Gata4	chr13	92987046	92987056	+	0.000	0.000	Merged-chr13-92986977-41
NR1466--MA0036.3.GATA2	chr13	5769829	5769839	-	0.000	0.000	Merged-chr13-5769839-23
NR1118--MA0036.3.GATA2	chr11	101627408	101627418	+	0.000	0.000	Merged-chr11-101627512-104
NR2162--MA0037.3.GATA3	chr15	50667571	50667578	-	0.000	0.000	Merged-chr15-50667671-62
NR2433--MA0037.3.GATA3	chr16	87726178	87726185	+	0.000	0.000	Merged-chr16-87726198-44
NR1804--MA0035.3.Gata1	chr13	114896083	114896093	-	0.000	0.000	Merged-chr13-114896013-49
NR271--MA0036.3.GATA2	chr1	151697949	151697959	+	0.000	0.000	Merged-chr1-151698105-31
NR1442--MA0766.1.GATA5	chr12	116254803	116254810	+	0.000	0.000	Merged-chr12-116254823-28
NR3117--MA0035.3.Gata1	chr2	18937787	18937797	-	0.000	0.000	Merged-chr2-18937882-20
NR3026--MA0766.1.GATA5	chr19	32890873	32890880	+	0.000	0.000	Merged-chr19-32891016-17
NR5680--MA0140.2.GATA1::TAL1	chr9	69298081	69298098	+	0.000	0.000	Merged-chr9-69298140-58
NR5163--MA0766.1.GATA5	chr7	127285339	127285346	-	0.000	0.000	Merged-chr7-127285389-45
NR4056--MA0482.1.Gata4	chr4	138922044	138922054	+	0.000	0.000	Merged-chr4-138922216-32
NR2972--MA0035.3.Gata1	chr19	9899582	9899592	+	0.000	0.000	Merged-chr19-9899505-60
NR5158--MA0035.3.Gata1	chr7	127144581	127144591	+	0.000	0.000	Merged-chr7-127144596-50
NR4822--MA0036.3.GATA2	chr6	140598740	140598750	+	0.000	0.000	Merged-chr6-140598794-45
NR2698--MA0037.3.GATA3	chr17	71491184	71491191	-	0.000	0.000	Merged-chr17-71491103-50
NR513--MA0035.3.Gata1	chr10	26229621	26229631	+	0.000	0.000	Merged-chr10-26229708-29
NR4490--MA0035.3.Gata1	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR3082--MA0140.2.GATA1::TAL1	chr19	57610835	57610852	+	0.000	0.000	Merged-chr19-57611096-119
NR3486--MA0036.3.GATA2	chr2	163229299	163229309	-	0.000	0.000	Merged-chr2-163229277-53
NR3292--MA0482.1.Gata4	chr2	84479310	84479320	+	0.000	0.000	Merged-chr2-84479185-38
NR5530--MA0140.2.GATA1::TAL1	chr8	127973440	127973457	+	0.000	0.000	Merged-chr8-127973425-20
NR1468--MA0766.1.GATA5	chr13	8457034	8457041	-	0.000	0.000	Merged-chr13-8457184-81
NR1044--MA0036.3.GATA2	chr11	87240423	87240433	+	0.000	0.000	Merged-chr11-87240422-3
NR5504--MA0035.3.Gata1	chr8	124520719	124520729	+	0.000	0.000	Merged-chr8-124520851-52
