#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR2422--MA0463.1.Bcl6	chr7	140529923	140529936	+	0.000	0.000	Merged-chr7-140530028-8
NR1268--MA0731.1.BCL6B	chr18	62179950	62179966	-	0.000	0.000	Merged-chr18-62179910-61
NR1350--MA0463.1.Bcl6	chr2	18765774	18765787	+	0.000	0.000	Merged-chr2-18765910-35
NR418--MA0463.1.Bcl6	chr11	63908726	63908739	-	0.000	0.000	Merged-chr11-63908633-20
NR682--MA0463.1.Bcl6	chr13	45850823	45850836	+	0.000	0.000	Merged-chr13-45850664-56
NR2552--MA0463.1.Bcl6	chr9	35117633	35117646	+	0.000	0.000	Merged-chr9-35117725-13
NR436--MA0463.1.Bcl6	chr11	70669058	70669071	-	0.000	0.000	Merged-chr11-70669245-121
NR1480--MA0463.1.Bcl6	chr2	126499986	126499999	+	0.000	0.000	Merged-chr2-126499929-54
NR2664--MA0463.1.Bcl6	chr9	115387588	115387601	+	0.000	0.000	Merged-chr9-115387656-46
NR333--MA0463.1.Bcl6	chr10	109115453	109115466	-	0.000	0.000	Merged-chr10-109115316-22
NR1449--MA0463.1.Bcl6	chr2	93217523	93217536	-	0.000	0.000	Merged-chr2-93217628-68
NR1910--MA0463.1.Bcl6	chr5	23894386	23894399	-	0.000	0.000	Merged-chr5-23894337-39
NR2212--MA0463.1.Bcl6	chr6	127617404	127617417	+	0.000	0.000	Merged-chr6-127617353-34
NR2418--MA0463.1.Bcl6	chr7	139156838	139156851	+	0.000	0.000	Merged-chr7-139156945-61
NR208--MA0463.1.Bcl6	chr1	180331855	180331868	+	0.000	0.000	Merged-chr1-180332014-2
NR942--MA0731.1.BCL6B	chr14	121696965	121696981	+	0.000	0.000	Merged-chr14-121697013-30
NR1252--MA0463.1.Bcl6	chr18	39035478	39035491	+	0.000	0.000	Merged-chr18-39035384-28
NR472--MA0463.1.Bcl6	chr11	102774135	102774148	+	0.000	0.000	Merged-chr11-102774295-32
NR1006--MA0463.1.Bcl6	chr15	91664497	91664510	+	0.000	0.000	Merged-chr15-91664603-13
NR1194--MA0731.1.BCL6B	chr17	63362281	63362297	-	0.000	0.000	Merged-chr17-63362357-31
NR2342--MA0463.1.Bcl6	chr7	80123349	80123362	+	0.000	0.000	Merged-chr7-80123359-34
NR161--MA0731.1.BCL6B	chr1	161894142	161894158	+	0.000	0.000	Merged-chr1-161894254-19
NR1117--MA0731.1.BCL6B	chr16	76323590	76323606	-	0.000	0.000	Merged-chr16-76323771-64
NR696--MA0463.1.Bcl6	chr13	58472069	58472082	+	0.000	0.000	Merged-chr13-58471878-37
NR481--MA0463.1.Bcl6	chr11	108101668	108101681	-	0.000	0.000	Merged-chr11-108101692-19
NR684--MA0731.1.BCL6B	chr13	49309079	49309095	+	0.000	0.000	Merged-chr13-49309236-55
NR1382--MA0463.1.Bcl6	chr2	52570335	52570348	-	0.000	0.000	Merged-chr2-52570542-44
NR812--MA0731.1.BCL6B	chr14	18241951	18241967	+	0.000	0.000	Merged-chr14-18241992-8
NR1160--MA0731.1.BCL6B	chr17	27203412	27203428	-	0.000	0.000	Merged-chr17-27203411-4
NR2002--MA0463.1.Bcl6	chr5	107648917	107648930	+	0.000	0.000	Merged-chr5-107649073-49
NR1335--MA0731.1.BCL6B	chr2	6557995	6558011	-	0.000	0.000	Merged-chr2-6557927-26
NR2226--MA0463.1.Bcl6	chr6	133986387	133986400	+	0.000	0.000	Merged-chr6-133986314-22
NR1858--MA0731.1.BCL6B	chr4	136031599	136031615	-	0.000	0.000	Merged-chr4-136031447-41
NR1830--MA0463.1.Bcl6	chr4	119127468	119127481	-	0.000	0.000	Merged-chr4-119127359-48
NR2490--MA0463.1.Bcl6	chr8	88647243	88647256	+	0.000	0.000	Merged-chr8-88647358-34
NR2522--MA0731.1.BCL6B	chr8	122285191	122285207	-	0.000	0.000	Merged-chr8-122285200-46
NR520--MA0731.1.BCL6B	chr12	25240252	25240268	+	0.000	0.000	Merged-chr12-25240283-42
NR1499--MA0463.1.Bcl6	chr2	147012096	147012109	+	0.000	0.000	Merged-chr2-147011946-5
NR1186--MA0731.1.BCL6B	chr17	53587497	53587513	-	0.000	0.000	Merged-chr17-53587589-70
NR1728--MA0731.1.BCL6B	chr4	10770224	10770240	+	0.000	0.000	Merged-chr4-10770192-53
NR1109--MA0731.1.BCL6B	chr16	64770965	64770981	-	0.000	0.000	Merged-chr16-64770922-80
NR2374--MA0463.1.Bcl6	chr7	110824201	110824214	+	0.000	0.000	Merged-chr7-110824322-44
NR1837--MA0731.1.BCL6B	chr4	121002575	121002591	-	0.000	0.000	Merged-chr4-121002570-50
NR2280--MA0463.1.Bcl6	chr6	149307896	149307909	+	0.000	0.000	Merged-chr6-149307945-23
NR262--MA0731.1.BCL6B	chr10	42862423	42862439	-	0.000	0.000	Merged-chr10-42862533-53
NR2128--MA0463.1.Bcl6	chr6	56919935	56919948	-	0.000	0.000	Merged-chr6-56920031-11
NR785--MA0731.1.BCL6B	chr13	114962137	114962153	-	0.000	0.000	Merged-chr13-114962151-20
NR1199--MA0731.1.BCL6B	chr17	65870407	65870423	-	0.000	0.000	Merged-chr17-65870335-22
NR41--MA0731.1.BCL6B	chr1	60909214	60909230	+	0.000	0.000	Merged-chr1-60909043-49
NR276--MA0463.1.Bcl6	chr10	63422298	63422311	+	0.000	0.000	Merged-chr10-63422253-20
NR1177--MA0463.1.Bcl6	chr17	44121610	44121623	-	0.000	0.000	Merged-chr17-44121634-62
NR1056--MA0731.1.BCL6B	chr16	24154109	24154125	+	0.000	0.000	Merged-chr16-24154153-12
NR1750--MA0463.1.Bcl6	chr4	43972343	43972356	-	0.000	0.000	Merged-chr4-43972345-49
NR603--MA0463.1.Bcl6	chr12	100773510	100773523	-	0.000	0.000	Merged-chr12-100773284-41
NR1401--MA0463.1.Bcl6	chr2	65237973	65237986	-	0.000	0.000	Merged-chr2-65237970-5
NR2732--MA0731.1.BCL6B	chrX	140457436	140457452	+	0.000	0.000	Merged-chrX-140457424-1
NR178--MA0463.1.Bcl6	chr1	170215186	170215199	-	0.000	0.000	Merged-chr1-170215050-85
NR668--MA0731.1.BCL6B	chr13	30792309	30792325	-	0.000	0.000	Merged-chr13-30792464-54
NR8--MA0731.1.BCL6B	chr1	20740780	20740796	-	0.000	0.000	Merged-chr1-20740658-39
NR1652--MA0463.1.Bcl6	chr3	121570749	121570762	+	0.000	0.000	Merged-chr3-121570822-16
NR33--MA0731.1.BCL6B	chr1	54854494	54854510	-	0.000	0.000	Merged-chr1-54854501-39
NR617--MA0463.1.Bcl6	chr12	110738018	110738031	-	0.000	0.000	Merged-chr12-110737948-78
NR1518--MA0463.1.Bcl6	chr2	155979407	155979420	+	0.000	0.000	Merged-chr2-155979525-55
NR1321--MA0463.1.Bcl6	chr19	44283179	44283192	+	0.000	0.000	Merged-chr19-44283330-35
NR2615--MA0731.1.BCL6B	chr9	94668747	94668763	+	0.000	0.000	Merged-chr9-94668774-42
NR519--MA0463.1.Bcl6	chr12	25240252	25240265	-	0.000	0.000	Merged-chr12-25240283-42
NR81--MA0463.1.Bcl6	chr1	91024162	91024175	-	0.000	0.000	Merged-chr1-91024136-16
NR464--MA0731.1.BCL6B	chr11	98002288	98002304	+	0.000	0.000	Merged-chr11-98002206-1
NR1149--MA0731.1.BCL6B	chr17	8251848	8251864	-	0.000	0.000	Merged-chr17-8251885-20
NR2703--MA0731.1.BCL6B	chrX	20801601	20801617	+	0.000	0.000	Merged-chrX-20801628-14
NR1362--MA0463.1.Bcl6	chr2	29628396	29628409	+	0.000	0.000	Merged-chr2-29628514-8
NR1019--MA0731.1.BCL6B	chr15	97963918	97963934	+	0.000	0.000	Merged-chr15-97964061-82
NR509--MA0731.1.BCL6B	chr11	117989987	117990003	+	0.000	0.000	Merged-chr11-117990122-16
NR1801--MA0463.1.Bcl6	chr4	97618790	97618803	+	0.000	0.000	Merged-chr4-97618905-10
NR130--MA0463.1.Bcl6	chr1	136255787	136255800	-	0.000	0.000	Merged-chr1-136255836-2
NR2215--MA0463.1.Bcl6	chr6	128013860	128013873	-	0.000	0.000	Merged-chr6-128013887-2
NR1143--MA0463.1.Bcl6	chr16	97869925	97869938	-	0.000	0.000	Merged-chr16-97869698-43
NR294--MA0731.1.BCL6B	chr10	75697066	75697082	-	0.000	0.000	Merged-chr10-75697186-22
NR1161--MA0463.1.Bcl6	chr17	29341758	29341771	-	0.000	0.000	Merged-chr17-29341751-10
NR2354--MA0463.1.Bcl6	chr7	96818558	96818571	-	0.000	0.000	Merged-chr7-96818578-56
NR2466--MA0463.1.Bcl6	chr8	66497137	66497150	+	0.000	0.000	Merged-chr8-66497339-52
NR326--MA0731.1.BCL6B	chr10	98785560	98785576	+	0.000	0.000	Merged-chr10-98785565-23
NR2371--MA0731.1.BCL6B	chr7	109781530	109781546	-	0.000	0.000	Merged-chr7-109781592-85
NR2437--MA0731.1.BCL6B	chr8	13686698	13686714	+	0.000	0.000	Merged-chr8-13686705-81
NR2023--MA0731.1.BCL6B	chr5	121185064	121185080	+	0.000	0.000	Merged-chr5-121185063-20
NR498--MA0463.1.Bcl6	chr11	114745307	114745320	-	0.000	0.000	Merged-chr11-114745299-23
NR2041--MA0463.1.Bcl6	chr5	134437612	134437625	-	0.000	0.000	Merged-chr5-134437601-35
NR283--MA0463.1.Bcl6	chr10	68054438	68054451	+	0.000	0.000	Merged-chr10-68054504-48
NR2145--MA0731.1.BCL6B	chr6	72660129	72660145	+	0.000	0.000	Merged-chr6-72660096-30
NR1851--MA0463.1.Bcl6	chr4	132843297	132843310	+	0.000	0.000	Merged-chr4-132843203-52
NR825--MA0463.1.Bcl6	chr14	30951284	30951297	-	0.000	0.000	Merged-chr14-30951369-55
NR20--MA0463.1.Bcl6	chr1	37000525	37000538	-	0.000	0.000	Merged-chr1-37000533-36
NR722--MA0463.1.Bcl6	chr13	81685149	81685162	+	0.000	0.000	Merged-chr13-81685096-36
NR1838--MA0463.1.Bcl6	chr4	121002613	121002626	+	0.000	0.000	Merged-chr4-121002570-50
NR2538--MA0731.1.BCL6B	chr9	7221396	7221412	-	0.000	0.000	Merged-chr9-7221574-61
NR2055--MA0463.1.Bcl6	chr5	143485210	143485223	-	0.000	0.000	Merged-chr5-143485209-17
NR2731--MA0463.1.Bcl6	chrX	140457436	140457449	-	0.000	0.000	Merged-chrX-140457424-1
NR169--MA0731.1.BCL6B	chr1	165236470	165236486	-	0.000	0.000	Merged-chr1-165236335-1
NR1198--MA0463.1.Bcl6	chr17	65870410	65870423	+	0.000	0.000	Merged-chr17-65870335-22
NR1301--MA0463.1.Bcl6	chr19	8984436	8984449	-	0.000	0.000	Merged-chr19-8984601-50
NR2137--MA0731.1.BCL6B	chr6	66252464	66252480	+	0.000	0.000	Merged-chr6-66252273-1,Merged-chr6-66252474-1
NR2594--MA0731.1.BCL6B	chr9	78553225	78553241	-	0.000	0.000	Merged-chr9-78553202-20
NR1525--MA0463.1.Bcl6	chr2	163401325	163401338	+	0.000	0.000	Merged-chr2-163401452-24
NR1543--MA0463.1.Bcl6	chr2	173431769	173431782	-	0.000	0.000	Merged-chr2-173431870-16
NR199--MA0463.1.Bcl6	chr1	177457120	177457133	+	0.000	0.000	Merged-chr1-177456987-38
NR987--MA0463.1.Bcl6	chr15	66854859	66854872	-	0.000	0.000	Merged-chr15-66854970-48
NR1673--MA0463.1.Bcl6	chr3	133437174	133437187	-	0.000	0.000	Merged-chr3-133436994-54
NR1794--MA0463.1.Bcl6	chr4	88179521	88179534	+	0.000	0.000	Merged-chr4-88179548-21
NR1623--MA0731.1.BCL6B	chr3	104818059	104818075	+	0.000	0.000	Merged-chr3-104818098-119
NR2129--MA0731.1.BCL6B	chr6	56919935	56919951	+	0.000	0.000	Merged-chr6-56920031-11
NR2423--MA0463.1.Bcl6	chr7	143707007	143707020	-	0.000	0.000	Merged-chr7-143706917-33
NR2629--MA0463.1.Bcl6	chr9	99240790	99240803	-	0.000	0.000	Merged-chr9-99240754-7
NR2281--MA0731.1.BCL6B	chr6	149307893	149307909	-	0.000	0.000	Merged-chr6-149307945-23
NR2618--MA0731.1.BCL6B	chr9	95858479	95858495	+	0.000	0.000	Merged-chr9-95858420-14
NR683--MA0463.1.Bcl6	chr13	49309079	49309092	-	0.000	0.000	Merged-chr13-49309236-55
NR1997--MA0731.1.BCL6B	chr5	105062590	105062606	-	0.000	0.000	Merged-chr5-105062474-83
NR580--MA0463.1.Bcl6	chr12	85123320	85123333	+	0.000	0.000	Merged-chr12-85123310-39
NR1481--MA0463.1.Bcl6	chr2	128073156	128073169	+	0.000	0.000	Merged-chr2-128073179-40
NR2089--MA0731.1.BCL6B	chr6	15793395	15793411	-	0.000	0.000	Merged-chr6-15793359-107
NR2307--MA0463.1.Bcl6	chr7	39544308	39544321	+	0.000	0.000	Merged-chr7-39544508-62
NR2217--MA0731.1.BCL6B	chr6	128102162	128102178	-	0.000	0.000	Merged-chr6-128102229-1
NR679--MA0463.1.Bcl6	chr13	43898924	43898937	-	0.000	0.000	Merged-chr13-43898867-30
NR1365--MA0463.1.Bcl6	chr2	35110234	35110247	+	0.000	0.000	Merged-chr2-35110211-1
NR2343--MA0463.1.Bcl6	chr7	80269634	80269647	-	0.000	0.000	Merged-chr7-80269676-53
NR1486--MA0463.1.Bcl6	chr2	132022649	132022662	+	0.000	0.000	Merged-chr2-132022814-33
NR1271--MA0463.1.Bcl6	chr18	66528795	66528808	+	0.000	0.000	Merged-chr18-66528856-1
NR1598--MA0463.1.Bcl6	chr3	84622285	84622298	+	0.000	0.000	Merged-chr3-84622230-22
NR1907--MA0463.1.Bcl6	chr5	21786687	21786700	-	0.000	0.000	Merged-chr5-21786800-52
NR236--MA0463.1.Bcl6	chr10	5603692	5603705	-	0.000	0.000	Merged-chr10-5603707-32
NR1323--MA0731.1.BCL6B	chr19	53421457	53421473	-	0.000	0.000	Merged-chr19-53421333-52
NR2688--MA0463.1.Bcl6	chr9	123253056	123253069	+	0.000	0.000	Merged-chr9-123252996-28
NR160--MA0463.1.Bcl6	chr1	161894142	161894155	-	0.000	0.000	Merged-chr1-161894254-19
NR207--MA0731.1.BCL6B	chr1	180264979	180264995	+	0.000	0.000	Merged-chr1-180265063-87
NR1270--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR1302--MA0731.1.BCL6B	chr19	8984436	8984452	+	0.000	0.000	Merged-chr19-8984601-50
NR2263--MA0463.1.Bcl6	chr6	145359808	145359821	-	0.000	0.000	Merged-chr6-145360005-41
NR290--MA0463.1.Bcl6	chr10	71291931	71291944	-	0.000	0.000	Merged-chr10-71291824-61
NR1191--MA0463.1.Bcl6	chr17	57126000	57126013	-	0.000	0.000	Merged-chr17-57126152-41
NR2026--MA0731.1.BCL6B	chr5	123058013	123058029	+	0.000	0.000	Merged-chr5-123058049-52
NR1772--MA0731.1.BCL6B	chr4	62757023	62757039	+	0.000	0.000	Merged-chr4-62756958-63
NR991--MA0731.1.BCL6B	chr15	75116729	75116745	+	0.000	0.000	Merged-chr15-75116670-38
NR1785--MA0731.1.BCL6B	chr4	81086682	81086698	-	0.000	0.000	Merged-chr4-81086583-2
NR2419--MA0731.1.BCL6B	chr7	139157823	139157839	-	0.000	0.000	Merged-chr7-139157777-16
NR32--MA0463.1.Bcl6	chr1	54854497	54854510	+	0.000	0.000	Merged-chr1-54854501-39
NR2510--MA0463.1.Bcl6	chr8	110813182	110813195	-	0.000	0.000	Merged-chr8-110813191-16
NR197--MA0463.1.Bcl6	chr1	176827398	176827411	+	0.000	0.000	Merged-chr1-176827492-35
NR506--MA0463.1.Bcl6	chr11	117349650	117349663	-	0.000	0.000	Merged-chr11-117349622-30
NR1550--MA0463.1.Bcl6	chr2	180081045	180081058	-	0.000	0.000	Merged-chr2-180080885-21
NR994--MA0463.1.Bcl6	chr15	76351094	76351107	-	0.000	0.000	Merged-chr15-76351256-113
NR1206--MA0463.1.Bcl6	chr17	70986017	70986030	+	0.000	0.000	Merged-chr17-70986158-26
NR690--MA0463.1.Bcl6	chr13	52828261	52828274	-	0.000	0.000	Merged-chr13-52828332-16
NR1797--MA0463.1.Bcl6	chr4	89175872	89175885	+	0.000	0.000	Merged-chr4-89175714-21
NR444--MA0463.1.Bcl6	chr11	78766586	78766599	+	0.000	0.000	Merged-chr11-78766561-26
NR1517--MA0731.1.BCL6B	chr2	155514877	155514893	-	0.000	0.000	Merged-chr2-155514842-20
NR1130--MA0463.1.Bcl6	chr16	91076424	91076437	-	0.000	0.000	Merged-chr16-91076341-10
NR670--MA0731.1.BCL6B	chr13	33001651	33001667	-	0.000	0.000	Merged-chr13-33001523-50
NR2426--MA0463.1.Bcl6	chr8	3631006	3631019	+	0.000	0.000	Merged-chr8-3631064-68
NR1569--MA0463.1.Bcl6	chr3	37204384	37204397	+	0.000	0.000	Merged-chr3-37204357-45
NR216--MA0463.1.Bcl6	chr1	185193768	185193781	+	0.000	0.000	Merged-chr1-185193700-43
NR1987--MA0731.1.BCL6B	chr5	97009427	97009443	+	0.000	0.000	Merged-chr5-97009545-38
NR131--MA0463.1.Bcl6	chr1	136616924	136616937	+	0.000	0.000	Merged-chr1-136616971-1
NR2216--MA0463.1.Bcl6	chr6	128102165	128102178	+	0.000	0.000	Merged-chr6-128102229-1
NR2122--MA0463.1.Bcl6	chr6	49128445	49128458	-	0.000	0.000	Merged-chr6-49128471-29
NR1238--MA0731.1.BCL6B	chr18	12643227	12643243	-	0.000	0.000	Merged-chr18-12643158-2
NR1050--MA0463.1.Bcl6	chr16	21412734	21412747	-	0.000	0.000	Merged-chr16-21412806-39
NR261--MA0463.1.Bcl6	chr10	42862426	42862439	+	0.000	0.000	Merged-chr10-42862533-53
NR382--MA0463.1.Bcl6	chr11	19977881	19977894	+	0.000	0.000	Merged-chr11-19977912-19
NR1042--MA0731.1.BCL6B	chr16	11475694	11475710	+	0.000	0.000	Merged-chr16-11475731-38
NR1046--MA0463.1.Bcl6	chr16	17508851	17508864	+	0.000	0.000	Merged-chr16-17508961-62
NR1674--MA0731.1.BCL6B	chr3	133437174	133437190	+	0.000	0.000	Merged-chr3-133436994-54
NR1167--MA0463.1.Bcl6	chr17	35673883	35673896	+	0.000	0.000	Merged-chr17-35673774-49
NR2136--MA0463.1.Bcl6	chr6	65573452	65573465	+	0.000	0.000	Merged-chr6-65573561-44
NR2042--MA0463.1.Bcl6	chr5	135134247	135134260	+	0.000	0.000	Merged-chr5-135134293-53
NR1852--MA0463.1.Bcl6	chr4	133058092	133058105	+	0.000	0.000	Merged-chr4-133057911-45
NR2154--MA0463.1.Bcl6	chr6	83108843	83108856	-	0.000	0.000	Merged-chr6-83108688-3
NR1964--MA0463.1.Bcl6	chr5	73241460	73241473	+	0.000	0.000	Merged-chr5-73241580-37
NR240--MA0731.1.BCL6B	chr10	13057151	13057167	-	0.000	0.000	Merged-chr10-13057097-43
NR1796--MA0731.1.BCL6B	chr4	88875881	88875897	+	0.000	0.000	Merged-chr4-88875849-45
NR817--MA0463.1.Bcl6	chr14	22644156	22644169	-	0.000	0.000	Merged-chr14-22644113-1
NR1512--MA0463.1.Bcl6	chr2	153711009	153711022	+	0.000	0.000	Merged-chr2-153710877-23
NR21--MA0463.1.Bcl6	chr1	39196811	39196824	+	0.000	0.000	Merged-chr1-39196974-45
NR835--MA0463.1.Bcl6	chr14	40894784	40894797	+	0.000	0.000	Merged-chr14-40894851-34
NR1414--MA0731.1.BCL6B	chr2	69862572	69862588	-	0.000	0.000	Merged-chr2-69862499-13
NR981--MA0731.1.BCL6B	chr15	59541062	59541078	-	0.000	0.000	Merged-chr15-59541132-33
NR1857--MA0463.1.Bcl6	chr4	136031602	136031615	+	0.000	0.000	Merged-chr4-136031447-41
NR1047--MA0731.1.BCL6B	chr16	17508848	17508864	-	0.000	0.000	Merged-chr16-17508961-62
NR513--MA0463.1.Bcl6	chr11	121475843	121475856	-	0.000	0.000	Merged-chr11-121475688-49
NR1013--MA0731.1.BCL6B	chr15	96285779	96285795	+	0.000	0.000	Merged-chr15-96285638-75
NR2074--MA0463.1.Bcl6	chr5	149068369	149068382	-	0.000	0.000	Merged-chr5-149067982-61
NR851--MA0731.1.BCL6B	chr14	50807633	50807649	+	0.000	0.000	Merged-chr14-50807721-56
NR917--MA0731.1.BCL6B	chr14	103033507	103033523	+	0.000	0.000	Merged-chr14-103033598-47
NR625--MA0463.1.Bcl6	chr12	115765383	115765396	-	0.000	0.000	Merged-chr12-115765385-34
NR531--MA0463.1.Bcl6	chr12	35799388	35799401	-	0.000	0.000	Merged-chr12-35799508-49
NR2200--MA0731.1.BCL6B	chr6	120529141	120529157	-	0.000	0.000	Merged-chr6-120529161-48
NR643--MA0463.1.Bcl6	chr13	13572367	13572380	+	0.000	0.000	Merged-chr13-13572310-40
NR1278--MA0731.1.BCL6B	chr18	73816622	73816638	+	0.000	0.000	Merged-chr18-73816843-39
NR450--MA0731.1.BCL6B	chr11	84916341	84916357	-	0.000	0.000	Merged-chr11-84916345-39
NR2290--MA0731.1.BCL6B	chr7	19855986	19856002	-	0.000	0.000	Merged-chr7-19855772-43
NR988--MA0463.1.Bcl6	chr15	66860878	66860891	+	0.000	0.000	Merged-chr15-66860959-16
NR1244--MA0731.1.BCL6B	chr18	14985669	14985685	+	0.000	0.000	Merged-chr18-14985821-9
NR1767--MA0731.1.BCL6B	chr4	59806815	59806831	+	0.000	0.000	Merged-chr4-59806755-11
NR321--MA0463.1.Bcl6	chr10	94919847	94919860	-	0.000	0.000	Merged-chr10-94919760-32
NR1005--MA0731.1.BCL6B	chr15	91587764	91587780	-	0.000	0.000	Merged-chr15-91587669-21
NR2702--MA0731.1.BCL6B	chrX	20364486	20364502	+	0.000	0.000	Merged-chrX-20364570-48
NR2540--MA0731.1.BCL6B	chr9	13652164	13652180	-	0.000	0.000	Merged-chr9-13652196-20
NR476--MA0731.1.BCL6B	chr11	104639122	104639138	+	0.000	0.000	Merged-chr11-104639154-13
NR999--MA0731.1.BCL6B	chr15	85001590	85001606	-	0.000	0.000	Merged-chr15-85001554-25
NR563--MA0463.1.Bcl6	chr12	72085618	72085631	+	0.000	0.000	Merged-chr12-72085712-110
NR1018--MA0731.1.BCL6B	chr15	97389832	97389848	+	0.000	0.000	Merged-chr15-97389746-17
NR205--MA0463.1.Bcl6	chr1	179512045	179512058	+	0.000	0.000	Merged-chr1-179512087-19
NR1370--MA0463.1.Bcl6	chr2	44159663	44159676	-	0.000	0.000	Merged-chr2-44159655-18
NR508--MA0731.1.BCL6B	chr11	117952347	117952363	+	0.000	0.000	Merged-chr11-117952385-45
NR2553--MA0731.1.BCL6B	chr9	35173420	35173436	+	0.000	0.000	Merged-chr9-35173482-4
NR694--MA0731.1.BCL6B	chr13	55640808	55640824	+	0.000	0.000	Merged-chr13-55640933-22
NR223--MA0463.1.Bcl6	chr1	191193935	191193948	+	0.000	0.000	Merged-chr1-191193945-62
NR429--MA0463.1.Bcl6	chr11	68452146	68452159	+	0.000	0.000	Merged-chr11-68451925-9
NR280--MA0731.1.BCL6B	chr10	66864772	66864788	+	0.000	0.000	Merged-chr10-66864707-69
NR1236--MA0463.1.Bcl6	chr18	12585081	12585094	-	0.000	0.000	Merged-chr18-12585200-22
NR598--MA0731.1.BCL6B	chr12	94115005	94115021	-	0.000	0.000	Merged-chr12-94114920-18
NR1348--MA0463.1.Bcl6	chr2	18046848	18046861	+	0.000	0.000	Merged-chr2-18046867-13
NR2111--MA0463.1.Bcl6	chr6	38360235	38360248	-	0.000	0.000	Merged-chr6-38360325-47
NR29--MA0731.1.BCL6B	chr1	52145063	52145079	+	0.000	0.000	Merged-chr1-52145007-7
NR465--MA0463.1.Bcl6	chr11	98487928	98487941	-	0.000	0.000	Merged-chr11-98487809-30
NR1366--MA0463.1.Bcl6	chr2	35299472	35299485	+	0.000	0.000	Merged-chr2-35299647-29
