#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR58045--MA0741.1.KLF16	chrX	48285634	48285644	+	0.000	0.000	Merged-chrX-48285695-3
NR58316--MA0741.1.KLF16	chrX	85776825	85776835	-	0.000	0.000	Merged-chrX-85776712-109
NR58641--MA0657.1.KLF13	chrX	134807944	134807961	+	0.000	0.000	Merged-chrX-134808077-16
NR43496--MA0741.1.KLF16	chr5	135778391	135778401	-	0.000	0.000	Merged-chr5-135778496-71
NR15155--MA1107.1.KLF9	chr13	96700921	96700933	-	0.000	0.000	Merged-chr13-96700841-9
NR25946--MA0039.3.KLF4	chr18	64887571	64887581	-	0.000	0.000	Merged-chr18-64887799-124
NR39549--MA0493.1.Klf1	chr4	145306002	145306012	-	0.000	0.000	Merged-chr4-145306183-45
NR8949--MA0741.1.KLF16	chr11	70239859	70239869	-	0.000	0.000	Merged-chr11-70239985-43
NR48434--MA0657.1.KLF13	chr7	30321673	30321690	-	0.000	0.000	Merged-chr7-30321790-4
NR38822--MA0741.1.KLF16	chr4	132638936	132638946	-	0.000	0.000	Merged-chr4-132639093-52
NR30438--MA1107.1.KLF9	chr2	93454464	93454476	+	0.000	0.000	Merged-chr2-93454506-54
NR18408--MA0599.1.KLF5	chr15	28159096	28159105	+	0.000	0.000	Merged-chr15-28159214-52
NR7448--MA1107.1.KLF9	chr11	3703666	3703678	+	0.000	0.000	Merged-chr11-3703654-26
NR38227--MA0657.1.KLF13	chr4	116807716	116807733	+	0.000	0.000	Merged-chr4-116807606-59
NR56730--MA0599.1.KLF5	chr9	99243292	99243301	+	0.000	0.000	Merged-chr9-99243262-100
NR22951--MA0599.1.KLF5	chr17	28085159	28085168	+	0.000	0.000	Merged-chr17-28085158-23
NR5735--MA0599.1.KLF5	chr10	80226585	80226594	-	0.000	0.000	Merged-chr10-80226667-64
NR10713--MA1107.1.KLF9	chr11	115461900	115461912	-	0.000	0.000	Merged-chr11-115461970-11
NR44446--MA0740.1.KLF14	chr6	6955994	6956007	+	0.000	0.000	Merged-chr6-6956020-66
NR47584--MA0741.1.KLF16	chr7	4964460	4964470	+	0.000	0.000	Merged-chr7-4964465-28
NR50454--MA0741.1.KLF16	chr7	115217063	115217073	-	0.000	0.000	Merged-chr7-115217038-43
NR44344--MA0742.1.Klf12	chr5	150232870	150232884	+	0.000	0.000	Merged-chr5-150232910-1
NR52768--MA0740.1.KLF14	chr8	70506411	70506424	+	0.000	0.000	Merged-chr8-70506542-51
NR39235--MA1107.1.KLF9	chr4	137609853	137609865	-	0.000	0.000	Merged-chr4-137609762-50
NR19049--MA1107.1.KLF9	chr15	73627497	73627509	-	0.000	0.000	Merged-chr15-73627530-51
NR5158--MA0741.1.KLF16	chr10	61715237	61715247	-	0.000	0.000	Merged-chr10-61715305-29
NR47770--MA0039.3.KLF4	chr7	16310235	16310245	+	0.000	0.000	Merged-chr7-16310124-145
NR30960--MA0741.1.KLF16	chr2	118728631	118728641	+	0.000	0.000	Merged-chr2-118728493-40
NR58297--MA0741.1.KLF16	chrX	77796085	77796095	+	0.000	0.000	Merged-chrX-77795992-119
NR23592--MA1107.1.KLF9	chr17	45507092	45507104	+	0.000	0.000	Merged-chr17-45506965-50
NR41326--MA0493.1.Klf1	chr5	64803106	64803116	-	0.000	0.000	Merged-chr5-64803282-82
NR5126--MA0740.1.KLF14	chr10	61452856	61452869	-	0.000	0.000	Merged-chr10-61452794-18
NR58839--MA0741.1.KLF16	chrX	153498137	153498147	-	0.000	0.000	Merged-chrX-153498293-79
NR513--MA0741.1.KLF16	chr1	39702701	39702711	-	0.000	0.000	Merged-chr1-39702774-23
NR27241--MA0742.1.Klf12	chr19	16872798	16872812	+	0.000	0.000	Merged-chr19-16872995-45
NR12227--MA0599.1.KLF5	chr12	76710658	76710667	+	0.000	0.000	Merged-chr12-76710800-1
NR40710--MA1107.1.KLF9	chr5	31154327	31154339	-	0.000	0.000	Merged-chr5-31154214-47
NR24516--MA0039.3.KLF4	chr17	78835592	78835602	-	0.000	0.000	Merged-chr17-78835526-79
NR50835--MA0493.1.Klf1	chr7	127137854	127137864	+	0.000	0.000	Merged-chr7-127137762-54
NR45577--MA0039.3.KLF4	chr6	85037786	85037796	-	0.000	0.000	Merged-chr6-85037843-26
NR33742--MA0657.1.KLF13	chr3	59260857	59260874	+	0.000	0.000	Merged-chr3-59260932-51
NR35668--MA1107.1.KLF9	chr3	135579479	135579491	-	0.000	0.000	Merged-chr3-135579457-44
NR28867--MA0741.1.KLF16	chr2	25500757	25500767	-	0.000	0.000	Merged-chr2-25500833-51
NR15819--MA0599.1.KLF5	chr13	120300186	120300195	-	0.000	0.000	Merged-chr13-120300021-103
NR38378--MA1107.1.KLF9	chr4	120951733	120951745	+	0.000	0.000	Merged-chr4-120951582-67
NR56040--MA0493.1.Klf1	chr9	69068529	69068539	-	0.000	0.000	Merged-chr9-69068633-33
NR10141--MA0742.1.Klf12	chr11	100574909	100574923	+	0.000	0.000	Merged-chr11-100574858-115
NR46649--MA0740.1.KLF14	chr6	124779765	124779778	-	0.000	0.000	Merged-chr6-124779719-51
NR3680--MA0493.1.Klf1	chr1	184016529	184016539	+	0.000	0.000	Merged-chr1-184016575-13
NR19269--MA0493.1.Klf1	chr15	78835209	78835219	-	0.000	0.000	Merged-chr15-78835387-37
NR47548--MA0599.1.KLF5	chr7	3693583	3693592	-	0.000	0.000	Merged-chr7-3693587-203
NR53250--MA0599.1.KLF5	chr8	84664140	84664149	-	0.000	0.000	Merged-chr8-84664181-39
NR52830--MA0740.1.KLF14	chr8	70797598	70797611	-	0.000	0.000	Merged-chr8-70797670-1
NR39482--MA0740.1.KLF14	chr4	141559546	141559559	+	0.000	0.000	Merged-chr4-141559533-121
NR28768--MA0039.3.KLF4	chr2	24745536	24745546	+	0.000	0.000	Merged-chr2-24745465-17
NR2353--MA0741.1.KLF16	chr1	143919039	143919049	+	0.000	0.000	Merged-chr1-143919214-54
NR2624--MA0741.1.KLF16	chr1	156473413	156473423	-	0.000	0.000	Merged-chr1-156473479-2
NR40389--MA0599.1.KLF5	chr5	20250017	20250026	+	0.000	0.000	Merged-chr5-20250018-19
NR39160--MA0599.1.KLF5	chr4	135963696	135963705	-	0.000	0.000	Merged-chr4-135963723-59
NR23669--MA0493.1.Klf1	chr17	46383665	46383675	-	0.000	0.000	Merged-chr17-46383696-57
NR16780--MA0742.1.Klf12	chr14	54464158	54464172	+	0.000	0.000	Merged-chr14-54464203-140
NR5583--MA0740.1.KLF14	chr10	78169835	78169848	-	0.000	0.000	Merged-chr10-78169866-58
NR39446--MA0742.1.Klf12	chr4	141060590	141060604	-	0.000	0.000	Merged-chr4-141060681-65
NR27352--MA0657.1.KLF13	chr19	25055852	25055869	+	0.000	0.000	Merged-chr19-25056081-49
NR19856--MA0599.1.KLF5	chr15	97252758	97252767	+	0.000	0.000	Merged-chr15-97252790-15
NR37992--MA0599.1.KLF5	chr4	106870785	106870794	-	0.000	0.000	Merged-chr4-106870736-26
NR50074--MA0493.1.Klf1	chr7	100950760	100950770	+	0.000	0.000	Merged-chr7-100950799-22
NR22705--MA0599.1.KLF5	chr17	24220859	24220868	+	0.000	0.000	Merged-chr17-24220810-50
NR37766--MA0742.1.Klf12	chr4	99377688	99377702	-	0.000	0.000	Merged-chr4-99377843-1
NR14532--MA0599.1.KLF5	chr13	63552685	63552694	+	0.000	0.000	Merged-chr13-63552773-18
NR12213--MA0493.1.Klf1	chr12	76596421	76596431	-	0.000	0.000	Merged-chr12-76596548-12
NR28182--MA0741.1.KLF16	chr19	57117014	57117024	+	0.000	0.000	Merged-chr19-57117009-44
NR1179--MA0741.1.KLF16	chr1	75487847	75487857	+	0.000	0.000	Merged-chr1-75487610-71
NR9615--MA0493.1.Klf1	chr11	87759045	87759055	-	0.000	0.000	Merged-chr11-87759151-117
NR19622--MA1107.1.KLF9	chr15	89089027	89089039	-	0.000	0.000	Merged-chr15-89089221-62
NR55770--MA0599.1.KLF5	chr9	60999157	60999166	+	0.000	0.000	Merged-chr9-60999010-99
NR54415--MA1107.1.KLF9	chr8	123163081	123163093	+	0.000	0.000	Merged-chr8-123163099-40
NR1379--MA1107.1.KLF9	chr1	88497689	88497701	-	0.000	0.000	Merged-chr1-88497619-10
NR6610--MA0599.1.KLF5	chr10	110932078	110932087	+	0.000	0.000	Merged-chr10-110931979-46
NR57300--MA0741.1.KLF16	chr9	114440640	114440650	+	0.000	0.000	Merged-chr9-114440811-53
NR38907--MA0493.1.Klf1	chr4	133212694	133212704	+	0.000	0.000	Merged-chr4-133212778-72
NR9320--MA0599.1.KLF5	chr11	79023548	79023557	-	0.000	0.000	Merged-chr11-79023583-48
NR12463--MA1107.1.KLF9	chr12	85964054	85964066	+	0.000	0.000	Merged-chr12-85964039-30
NR1501--MA0599.1.KLF5	chr1	93825227	93825236	+	0.000	0.000	Merged-chr1-93825330-70
NR16250--MA0493.1.Klf1	chr14	25646209	25646219	-	0.000	0.000	Merged-chr14-25646256-47
NR16385--MA0599.1.KLF5	chr14	31641006	31641015	-	0.000	0.000	Merged-chr14-31640983-59
NR3782--MA0039.3.KLF4	chr1	187308761	187308771	+	0.000	0.000	Merged-chr1-187308734-56
NR14854--MA0740.1.KLF14	chr13	81176296	81176309	-	0.000	0.000	Merged-chr13-81176115-63
NR7479--MA0742.1.Klf12	chr11	4218149	4218163	-	0.000	0.000	Merged-chr11-4218223-50
NR35206--MA0741.1.KLF16	chr3	119782357	119782367	-	0.000	0.000	Merged-chr3-119782550-4
NR40080--MA0599.1.KLF5	chr4	155774592	155774601	+	0.000	0.000	Merged-chr4-155774656-37
NR13102--MA0599.1.KLF5	chr12	110505023	110505032	+	0.000	0.000	Merged-chr12-110505059-48
NR50633--MA1107.1.KLF9	chr7	121381086	121381098	-	0.000	0.000	Merged-chr7-121380960-1
NR10081--MA0740.1.KLF14	chr11	99124375	99124388	-	0.000	0.000	Merged-chr11-99124300-22
NR20928--MA0741.1.KLF16	chr16	33056434	33056444	-	0.000	0.000	Merged-chr16-33056487-79
NR57345--MA0493.1.Klf1	chr9	114758689	114758699	+	0.000	0.000	Merged-chr9-114758587-29
NR46462--MA0493.1.Klf1	chr6	119388971	119388981	-	0.000	0.000	Merged-chr6-119388745-63
NR23048--MA0741.1.KLF16	chr17	29490595	29490605	-	0.000	0.000	Merged-chr17-29490702-78
NR55295--MA0493.1.Klf1	chr9	40997202	40997212	-	0.000	0.000	Merged-chr9-40997043-1
NR1399--MA0740.1.KLF14	chr1	89070318	89070331	+	0.000	0.000	Merged-chr1-89070221-114
NR18103--MA0741.1.KLF16	chr14	122066420	122066430	-	0.000	0.000	Merged-chr14-122066525-42
NR4413--MA0741.1.KLF16	chr10	21882294	21882304	-	0.000	0.000	Merged-chr10-21882316-52
NR47550--MA0741.1.KLF16	chr7	3693582	3693592	-	0.000	0.000	Merged-chr7-3693587-203
NR28237--MA0599.1.KLF5	chr19	58296744	58296753	-	0.000	0.000	Merged-chr19-58296582-1
NR28913--MA0599.1.KLF5	chr2	26389319	26389328	-	0.000	0.000	Merged-chr2-26389230-66
NR6394--MA1107.1.KLF9	chr10	98728828	98728840	+	0.000	0.000	Merged-chr10-98728864-24
NR16218--MA0741.1.KLF16	chr14	24486846	24486856	+	0.000	0.000	Merged-chr14-24486957-56
NR40052--MA1107.1.KLF9	chr4	155654588	155654600	-	0.000	0.000	Merged-chr4-155654769-61
NR11129--MA0740.1.KLF14	chr11	121434891	121434904	+	0.000	0.000	Merged-chr11-121434909-40
NR57098--MA0742.1.Klf12	chr9	108263960	108263974	+	0.000	0.000	Merged-chr9-108263764-60
NR32637--MA0599.1.KLF5	chr2	170216251	170216260	-	0.000	0.000	Merged-chr2-170216227-3
NR11027--MA0742.1.Klf12	chr11	120672978	120672992	+	0.000	0.000	Merged-chr11-120673192-70
NR50681--MA0742.1.Klf12	chr7	122932279	122932293	-	0.000	0.000	Merged-chr7-122932357-26
NR53174--MA0740.1.KLF14	chr8	83773261	83773274	+	0.000	0.000	Merged-chr8-83773250-61
NR43985--MA0741.1.KLF16	chr5	142629533	142629543	-	0.000	0.000	Merged-chr5-142629635-77
NR7103--MA0039.3.KLF4	chr10	122760652	122760662	-	0.000	0.000	Merged-chr10-122760799-35
NR51370--MA0741.1.KLF16	chr7	141194004	141194014	+	0.000	0.000	Merged-chr7-141194198-81
NR22660--MA0742.1.Klf12	chr17	23803017	23803031	+	0.000	0.000	Merged-chr17-23803186-88
NR49064--MA1107.1.KLF9	chr7	49758995	49759007	+	0.000	0.000	Merged-chr7-49759209-49
NR47566--MA0599.1.KLF5	chr7	4493009	4493018	+	0.000	0.000	Merged-chr7-4492991-39
NR15693--MA0741.1.KLF16	chr13	113032111	113032121	+	0.000	0.000	Merged-chr13-113031920-44
NR36683--MA0599.1.KLF5	chr4	41295619	41295628	+	0.000	0.000	Merged-chr4-41295781-15
NR55863--MA1107.1.KLF9	chr9	63602593	63602605	+	0.000	0.000	Merged-chr9-63602538-63
NR47351--MA0599.1.KLF5	chr6	144664962	144664971	+	0.000	0.000	Merged-chr6-144664964-20
NR28796--MA0493.1.Klf1	chr2	24949740	24949750	-	0.000	0.000	Merged-chr2-24949801-67
NR42528--MA0493.1.Klf1	chr5	114639608	114639618	-	0.000	0.000	Merged-chr5-114639574-38
NR23744--MA0740.1.KLF14	chr17	47521591	47521604	-	0.000	0.000	Merged-chr17-47521683-42
NR28357--MA0741.1.KLF16	chr2	3284122	3284132	-	0.000	0.000	Merged-chr2-3284320-138
NR36884--MA0741.1.KLF16	chr4	45408933	45408943	+	0.000	0.000	Merged-chr4-45408801-126
NR52081--MA0741.1.KLF16	chr8	33517174	33517184	-	0.000	0.000	Merged-chr8-33517413-71
NR30014--MA0599.1.KLF5	chr2	73386579	73386588	+	0.000	0.000	Merged-chr2-73386455-80
NR4304--MA1107.1.KLF9	chr10	17722876	17722888	-	0.000	0.000	Merged-chr10-17722904-190
NR55505--MA1107.1.KLF9	chr9	48985181	48985193	-	0.000	0.000	Merged-chr9-48985134-97
NR46789--MA0493.1.Klf1	chr6	127566538	127566548	-	0.000	0.000	Merged-chr6-127566523-22
NR11462--MA0741.1.KLF16	chr12	24975166	24975176	-	0.000	0.000	Merged-chr12-24975198-73
NR2985--MA0741.1.KLF16	chr1	165793665	165793675	+	0.000	0.000	Merged-chr1-165793626-3
NR29068--MA0741.1.KLF16	chr2	30178472	30178482	+	0.000	0.000	Merged-chr2-30178500-45
NR44828--MA1107.1.KLF9	chr6	39348147	39348159	+	0.000	0.000	Merged-chr6-39348126-65
NR2114--MA0741.1.KLF16	chr1	134093251	134093261	+	0.000	0.000	Merged-chr1-134093457-135
NR39514--MA0740.1.KLF14	chr4	143190798	143190811	+	0.000	0.000	Merged-chr4-143190909-19
NR45282--MA1107.1.KLF9	chr6	58844625	58844637	-	0.000	0.000	Merged-chr6-58844366-72
NR3251--MA0599.1.KLF5	chr1	172217412	172217421	-	0.000	0.000	Merged-chr1-172217304-35
NR12173--MA0741.1.KLF16	chr12	75503270	75503280	+	0.000	0.000	Merged-chr12-75503354-19
NR24592--MA0742.1.Klf12	chr17	80468593	80468607	+	0.000	0.000	Merged-chr17-80468641-48
NR32623--MA0493.1.Klf1	chr2	170131235	170131245	+	0.000	0.000	Merged-chr2-170131188-85
NR16336--MA0742.1.Klf12	chr14	27405570	27405584	-	0.000	0.000	Merged-chr14-27405576-56
NR52329--MA0039.3.KLF4	chr8	45333174	45333184	+	0.000	0.000	Merged-chr8-45333167-99
NR20100--MA0741.1.KLF16	chr15	101221685	101221695	-	0.000	0.000	Merged-chr15-101221814-20
NR56235--MA0741.1.KLF16	chr9	77596534	77596544	-	0.000	0.000	Merged-chr9-77596560-28
NR58425--MA0039.3.KLF4	chrX	99469830	99469840	-	0.000	0.000	Merged-chrX-99469707-6
NR3562--MA0742.1.Klf12	chr1	180829980	180829994	+	0.000	0.000	Merged-chr1-180830009-39
NR17241--MA1107.1.KLF9	chr14	69774963	69774975	-	0.000	0.000	Merged-chr14-69774788-96
NR3438--MA1107.1.KLF9	chr1	178990505	178990517	+	0.000	0.000	Merged-chr1-178990498-3
NR26074--MA1107.1.KLF9	chr18	67573510	67573522	+	0.000	0.000	Merged-chr18-67573418-8
NR23907--MA0599.1.KLF5	chr17	53689424	53689433	-	0.000	0.000	Merged-chr17-53689548-63
NR31923--MA0740.1.KLF14	chr2	152344143	152344156	+	0.000	0.000	Merged-chr2-152344055-110
NR36795--MA0599.1.KLF5	chr4	43045951	43045960	+	0.000	0.000	Merged-chr4-43046068-69
NR16115--MA0039.3.KLF4	chr14	20253471	20253481	+	0.000	0.000	Merged-chr14-20253489-29
NR44753--MA0599.1.KLF5	chr6	34938572	34938581	-	0.000	0.000	Merged-chr6-34938506-48
NR54421--MA0742.1.Klf12	chr8	123318641	123318655	+	0.000	0.000	Merged-chr8-123318633-49
NR11985--MA0741.1.KLF16	chr12	69583026	69583036	+	0.000	0.000	Merged-chr12-69582922-61
NR39370--MA0493.1.Klf1	chr4	139352558	139352568	-	0.000	0.000	Merged-chr4-139352479-61
NR16327--MA0741.1.KLF16	chr14	27262583	27262593	+	0.000	0.000	Merged-chr14-27262535-17
NR11365--MA0493.1.Klf1	chr12	17372873	17372883	+	0.000	0.000	Merged-chr12-17372970-11
NR19860--MA0493.1.Klf1	chr15	97389769	97389779	+	0.000	0.000	Merged-chr15-97389746-17
NR52741--MA0742.1.Klf12	chr8	70212345	70212359	+	0.000	0.000	Merged-chr8-70212496-78
NR39227--MA0493.1.Klf1	chr4	137603898	137603908	+	0.000	0.000	Merged-chr4-137603877-24
NR15039--MA1107.1.KLF9	chr13	94116555	94116567	+	0.000	0.000	Merged-chr13-94116775-28
NR7818--MA0740.1.KLF14	chr11	23633748	23633761	-	0.000	0.000	Merged-chr11-23633573-56
NR14344--MA0740.1.KLF14	chr13	56522354	56522367	-	0.000	0.000	Merged-chr13-56522495-59
NR53430--MA0741.1.KLF16	chr8	88521235	88521245	+	0.000	0.000	Merged-chr8-88521428-53
NR53701--MA0741.1.KLF16	chr8	105613998	105614008	-	0.000	0.000	Merged-chr8-105614025-28
NR46686--MA0493.1.Klf1	chr6	125161647	125161657	+	0.000	0.000	Merged-chr6-125161766-43
NR9078--MA0493.1.Klf1	chr11	74522811	74522821	+	0.000	0.000	Merged-chr11-74522748-45
NR30625--MA0741.1.KLF16	chr2	103797159	103797169	+	0.000	0.000	Merged-chr2-103797033-190
NR39271--MA1107.1.KLF9	chr4	137913481	137913493	+	0.000	0.000	Merged-chr4-137913590-20
NR12291--MA0742.1.Klf12	chr12	79550492	79550506	-	0.000	0.000	Merged-chr12-79550481-28
NR6288--MA0599.1.KLF5	chr10	93589371	93589380	-	0.000	0.000	Merged-chr10-93589436-78
NR10145--MA0741.1.KLF16	chr11	100574928	100574938	+	0.000	0.000	Merged-chr11-100574858-115
NR46182--MA0740.1.KLF14	chr6	108571217	108571230	+	0.000	0.000	Merged-chr6-108571232-71
NR42120--MA1107.1.KLF9	chr5	103975983	103975995	+	0.000	0.000	Merged-chr5-103975926-24
NR28255--MA0599.1.KLF5	chr19	58522588	58522597	-	0.000	0.000	Merged-chr19-58522437-11
NR48031--MA0742.1.Klf12	chr7	24593837	24593851	+	0.000	0.000	Merged-chr7-24593848-34
NR54980--MA0740.1.KLF14	chr9	21760525	21760538	-	0.000	0.000	Merged-chr9-21760442-62
NR16017--MA1107.1.KLF9	chr14	13960281	13960293	+	0.000	0.000	Merged-chr14-13960318-1
NR26881--MA0599.1.KLF5	chr19	5098553	5098562	-	0.000	0.000	Merged-chr19-5098548-15
NR34171--MA0741.1.KLF16	chr3	88771964	88771974	-	0.000	0.000	Merged-chr3-88771967-123
NR11842--MA0741.1.KLF16	chr12	55388659	55388669	+	0.000	0.000	Merged-chr12-55388568-28
NR2223--MA0741.1.KLF16	chr1	136174202	136174212	-	0.000	0.000	Merged-chr1-136174143-42
NR9450--MA0599.1.KLF5	chr11	82781366	82781375	+	0.000	0.000	Merged-chr11-82781339-71
NR16595--MA0493.1.Klf1	chr14	47534015	47534025	+	0.000	0.000	Merged-chr14-47533897-41
NR10611--MA0493.1.Klf1	chr11	113787644	113787654	+	0.000	0.000	Merged-chr11-113787671-26
NR52832--MA0599.1.KLF5	chr8	70797601	70797610	-	0.000	0.000	Merged-chr8-70797670-1
NR30327--MA0493.1.Klf1	chr2	91078388	91078398	-	0.000	0.000	Merged-chr2-91078502-21
NR29233--MA0599.1.KLF5	chr2	32876188	32876197	-	0.000	0.000	Merged-chr2-32876097-46
NR46915--MA0599.1.KLF5	chr6	134014706	134014715	-	0.000	0.000	Merged-chr6-134014705-25
NR42340--MA0493.1.Klf1	chr5	111357155	111357165	-	0.000	0.000	Merged-chr5-111357188-22
NR50433--MA0599.1.KLF5	chr7	114291650	114291659	+	0.000	0.000	Merged-chr7-114291722-43
NR46700--MA0599.1.KLF5	chr6	125422568	125422577	-	0.000	0.000	Merged-chr6-125422633-47
NR7933--MA0599.1.KLF5	chr11	32020327	32020336	-	0.000	0.000	Merged-chr11-32020422-50
NR33170--MA0740.1.KLF14	chr3	19694221	19694234	-	0.000	0.000	Merged-chr3-19694346-63
NR33839--MA0599.1.KLF5	chr3	65974831	65974840	+	0.000	0.000	Merged-chr3-65974924-71
NR51970--MA0740.1.KLF14	chr8	22780973	22780986	-	0.000	0.000	Merged-chr8-22780789-14
NR48838--MA0039.3.KLF4	chr7	45134982	45134992	-	0.000	0.000	Merged-chr7-45134762-18
NR28376--MA0599.1.KLF5	chr2	3713432	3713441	+	0.000	0.000	Merged-chr2-3713630-67
NR51760--MA0599.1.KLF5	chr8	11009006	11009015	+	0.000	0.000	Merged-chr8-11009107-63
NR10263--MA0742.1.Klf12	chr11	102309136	102309150	-	0.000	0.000	Merged-chr11-102309316-55
NR27707--MA0599.1.KLF5	chr19	41981424	41981433	-	0.000	0.000	Merged-chr19-41981286-107
NR26643--MA0741.1.KLF16	chr18	84293568	84293578	+	0.000	0.000	Merged-chr18-84293673-106
NR31225--MA0599.1.KLF5	chr2	127131582	127131591	-	0.000	0.000	Merged-chr2-127131488-25
NR42447--MA1107.1.KLF9	chr5	113539357	113539369	-	0.000	0.000	Merged-chr5-113539366-106
NR9866--MA0493.1.Klf1	chr11	96065398	96065408	+	0.000	0.000	Merged-chr11-96065187-86
NR26048--MA0493.1.Klf1	chr18	67289142	67289152	-	0.000	0.000	Merged-chr18-67289383-133
NR22046--MA1107.1.KLF9	chr16	96341358	96341370	+	0.000	0.000	Merged-chr16-96341450-15
NR32837--MA0039.3.KLF4	chr2	174566143	174566153	+	0.000	0.000	Merged-chr2-174566072-46
NR52277--MA0599.1.KLF5	chr8	40634802	40634811	-	0.000	0.000	Merged-chr8-40634821-50
NR5137--MA0741.1.KLF16	chr10	61452981	61452991	-	0.000	0.000	Merged-chr10-61452794-18
NR2492--MA0493.1.Klf1	chr1	153092483	153092493	-	0.000	0.000	Merged-chr1-153092391-33
NR27149--MA0741.1.KLF16	chr19	9044609	9044619	+	0.000	0.000	Merged-chr19-9044473-28
NR29899--MA1107.1.KLF9	chr2	70425767	70425779	+	0.000	0.000	Merged-chr2-70425902-24
NR48513--MA0740.1.KLF14	chr7	31208461	31208474	+	0.000	0.000	Merged-chr7-31208401-38
NR6292--MA0741.1.KLF16	chr10	93614927	93614937	+	0.000	0.000	Merged-chr10-93614959-29
NR11588--MA0039.3.KLF4	chr12	33182904	33182914	-	0.000	0.000	Merged-chr12-33182993-113
NR56835--MA0740.1.KLF14	chr9	102626230	102626243	+	0.000	0.000	Merged-chr9-102626272-120
NR46126--MA1107.1.KLF9	chr6	101261221	101261233	-	0.000	0.000	Merged-chr6-101261191-2
NR13631--MA0741.1.KLF16	chr13	17993366	17993376	-	0.000	0.000	Merged-chr13-17993273-57
NR6802--MA0740.1.KLF14	chr10	117627736	117627749	+	0.000	0.000	Merged-chr10-117627744-48
NR36502--MA0741.1.KLF16	chr4	33077941	33077951	+	0.000	0.000	Merged-chr4-33077761-28
NR33386--MA0742.1.Klf12	chr3	36475705	36475719	+	0.000	0.000	Merged-chr3-36475795-73
NR18639--MA0741.1.KLF16	chr15	50889852	50889862	-	0.000	0.000	Merged-chr15-50889727-121
