#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR1711--MA0463.1.Bcl6	chr9	105694012	105694025	-	0.000	0.000	Merged-chr9-105694036-2
NR1156--MA0463.1.Bcl6	chr4	88179562	88179575	-	0.000	0.000	Merged-chr4-88179548-21
NR367--MA0463.1.Bcl6	chr12	71136982	71136995	-	0.000	0.000	Merged-chr12-71136923-106
NR1268--MA0463.1.Bcl6	chr5	72161046	72161059	+	0.000	0.000	Merged-chr5-72161207-53
NR815--MA0463.1.Bcl6	chr19	6299245	6299258	-	0.000	0.000	Merged-chr19-6299304-31
NR5--MA0731.1.BCL6B	chr1	36744681	36744697	+	0.000	0.000	Merged-chr1-36744670-45
NR833--MA0463.1.Bcl6	chr19	34290522	34290535	+	0.000	0.000	Merged-chr19-34290594-61
NR730--MA0463.1.Bcl6	chr17	56269274	56269287	+	0.000	0.000	Merged-chr17-56269390-41
NR264--MA0731.1.BCL6B	chr11	11751131	11751147	+	0.000	0.000	Merged-chr11-11751252-25
NR963--MA0463.1.Bcl6	chr2	132607901	132607914	+	0.000	0.000	Merged-chr2-132607891-50
NR15--MA0463.1.Bcl6	chr1	60977868	60977881	-	0.000	0.000	Merged-chr1-60977872-47
NR309--MA0731.1.BCL6B	chr11	98942644	98942660	+	0.000	0.000	Merged-chr11-98942713-4
NR632--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1533--MA0463.1.Bcl6	chr7	130812771	130812784	-	0.000	0.000	Merged-chr7-130812664-20
NR623--MA0731.1.BCL6B	chr15	99416572	99416588	-	0.000	0.000	Merged-chr15-99416581-16
NR399--MA0731.1.BCL6B	chr12	102651551	102651567	+	0.000	0.000	Merged-chr12-102651576-1
NR1289--MA0731.1.BCL6B	chr5	97009427	97009443	+	0.000	0.000	Merged-chr5-97009545-38
NR865--MA0463.1.Bcl6	chr2	11653488	11653501	-	0.000	0.000	Merged-chr2-11653612-53
NR650--MA0463.1.Bcl6	chr16	34700313	34700326	-	0.000	0.000	Merged-chr16-34700432-30
NR771--MA0463.1.Bcl6	chr18	50009001	50009014	-	0.000	0.000	Merged-chr18-50009042-56
NR977--MA0463.1.Bcl6	chr2	148655090	148655103	-	0.000	0.000	Merged-chr2-148655162-38
NR113--MA0731.1.BCL6B	chr1	173451214	173451230	-	0.000	0.000	Merged-chr1-173451146-1
NR619--MA0463.1.Bcl6	chr15	96377341	96377354	-	0.000	0.000	Merged-chr15-96377378-14
NR310--MA0463.1.Bcl6	chr11	99244269	99244282	-	0.000	0.000	Merged-chr11-99244239-11
NR637--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR422--MA0463.1.Bcl6	chr12	115242929	115242942	-	0.000	0.000	Merged-chr12-115242881-34
NR1681--MA0463.1.Bcl6	chr9	75436158	75436171	-	0.000	0.000	Merged-chr9-75436054-36
NR1159--MA0731.1.BCL6B	chr4	89351187	89351203	+	0.000	0.000	Merged-chr4-89351221-94
NR1538--MA0463.1.Bcl6	chr7	132852671	132852684	-	0.000	0.000	Merged-chr7-132852579-62
NR1323--MA0463.1.Bcl6	chr5	135134247	135134260	+	0.000	0.000	Merged-chr5-135134293-53
NR655--MA0463.1.Bcl6	chr16	45223047	45223060	+	0.000	0.000	Merged-chr16-45223020-10
NR409--MA0463.1.Bcl6	chr12	108765905	108765918	+	0.000	0.000	Merged-chr12-108765872-68
NR1668--MA0463.1.Bcl6	chr9	63124407	63124420	+	0.000	0.000	Merged-chr9-63124202-41
NR1686--MA0463.1.Bcl6	chr9	78074163	78074176	-	0.000	0.000	Merged-chr9-78074095-46
NR1113--MA0463.1.Bcl6	chr3	152958353	152958366	-	0.000	0.000	Merged-chr3-152958472-43
NR691--MA0463.1.Bcl6	chr17	12165427	12165440	+	0.000	0.000	Merged-chr17-12165459-54
NR539--MA0463.1.Bcl6	chr14	55743856	55743869	-	0.000	0.000	Merged-chr14-55743949-20
NR1592--MA0463.1.Bcl6	chr8	83748760	83748773	-	0.000	0.000	Merged-chr8-83748656-80
NR575--MA0463.1.Bcl6	chr15	12230264	12230277	-	0.000	0.000	Merged-chr15-12230253-88
NR227--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR114--MA0463.1.Bcl6	chr1	173534021	173534034	+	0.000	0.000	Merged-chr1-173534011-13
NR1670--MA0731.1.BCL6B	chr9	65551084	65551100	-	0.000	0.000	Merged-chr9-65551237-57
NR244--MA0463.1.Bcl6	chr10	118419395	118419408	+	0.000	0.000	Merged-chr10-118419236-59
NR1266--MA0463.1.Bcl6	chr5	67260766	67260779	+	0.000	0.000	Merged-chr5-67260794-69
NR206--MA0731.1.BCL6B	chr10	83719158	83719174	-	0.000	0.000	Merged-chr10-83719047-59
NR1051--MA0463.1.Bcl6	chr3	95722519	95722532	-	0.000	0.000	Merged-chr3-95722546-39
NR477--MA0463.1.Bcl6	chr13	73740708	73740721	-	0.000	0.000	Merged-chr13-73740559-35
NR187--MA0731.1.BCL6B	chr10	67623465	67623481	+	0.000	0.000	Merged-chr10-67623487-11
NR1029--MA0463.1.Bcl6	chr3	58470240	58470253	+	0.000	0.000	Merged-chr3-58470222-35
NR916--MA0463.1.Bcl6	chr2	83742566	83742579	+	0.000	0.000	Merged-chr2-83742587-13
NR1391--MA0731.1.BCL6B	chr6	86570932	86570948	-	0.000	0.000	Merged-chr6-86570900-55
NR1662--MA0731.1.BCL6B	chr9	57910764	57910780	+	0.000	0.000	Merged-chr9-57910842-63
NR166--MA0731.1.BCL6B	chr10	20073292	20073308	-	0.000	0.000	Merged-chr10-20073459-18
NR275--MA0731.1.BCL6B	chr11	49984226	49984242	+	0.000	0.000	Merged-chr11-49984021-27
NR1741--MA0463.1.Bcl6	chrX	52760348	52760361	+	0.000	0.000	Merged-chrX-52760494-47
NR179--MA0731.1.BCL6B	chr10	52381289	52381305	-	0.000	0.000	Merged-chr10-52381348-7
NR706--MA0463.1.Bcl6	chr17	32424202	32424215	-	0.000	0.000	Merged-chr17-32424197-48
NR288--MA0731.1.BCL6B	chr11	68768669	68768685	+	0.000	0.000	Merged-chr11-68768507-16
NR1513--MA0463.1.Bcl6	chr7	101896592	101896605	+	0.000	0.000	Merged-chr7-101896554-69
NR939--MA0463.1.Bcl6	chr2	117374548	117374561	-	0.000	0.000	Merged-chr2-117374468-47
NR854--MA0463.1.Bcl6	chr19	57453001	57453014	-	0.000	0.000	Merged-chr19-57453011-51
NR299--MA0463.1.Bcl6	chr11	78766486	78766499	+	0.000	0.000	Merged-chr11-78766561-26
NR760--MA0463.1.Bcl6	chr18	12585081	12585094	-	0.000	0.000	Merged-chr18-12585200-22
NR1509--MA0463.1.Bcl6	chr7	100591176	100591189	-	0.000	0.000	Merged-chr7-100591140-72
NR1200--MA0463.1.Bcl6	chr4	132748936	132748949	-	0.000	0.000	Merged-chr4-132748989-25
NR984--MA0463.1.Bcl6	chr2	155050953	155050966	-	0.000	0.000	Merged-chr2-155050840-76
