#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR947--MA0035.3.Gata1	chr11	106439013	106439023	+	0.000	0.000	Merged-chr11-106438995-31
NR4791--MA0482.1.Gata4	chr9	5311522	5311532	+	0.000	0.000	Merged-chr9-5311572-34
NR923--MA0482.1.Gata4	chr11	99124340	99124350	+	0.000	0.000	Merged-chr11-99124300-22
NR4366--MA0036.3.GATA2	chr7	80166890	80166900	+	0.000	0.000	Merged-chr7-80166871-28
NR4324--MA0035.3.Gata1	chr7	65705270	65705280	-	0.000	0.000	Merged-chr7-65705151-59
NR1102--MA1104.1.GATA6	chr12	81807297	81807309	-	0.000	0.000	Merged-chr12-81807409-36
NR3130--MA0037.3.GATA3	chr3	37738511	37738518	+	0.000	0.000	Merged-chr3-37738517-40
NR280--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR336--MA0036.3.GATA2	chr1	181261141	181261151	-	0.000	0.000	Merged-chr1-181261225-12
NR2591--MA0140.2.GATA1::TAL1	chr19	8019944	8019961	-	0.000	0.000	Merged-chr19-8019847-106
NR894--MA0035.3.Gata1	chr11	97949929	97949939	+	0.000	0.000	Merged-chr11-97949895-26
NR4855--MA0036.3.GATA2	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR4451--MA0766.1.GATA5	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR4246--MA0766.1.GATA5	chr7	25296998	25297005	-	0.000	0.000	Merged-chr7-25297148-3
NR926--MA0035.3.Gata1	chr11	99124339	99124349	+	0.000	0.000	Merged-chr11-99124300-22
NR4770--MA0482.1.Gata4	chr8	127589470	127589480	+	0.000	0.000	Merged-chr8-127589399-43
NR19--MA0036.3.GATA2	chr1	37544481	37544491	+	0.000	0.000	Merged-chr1-37544454-25
NR4175--MA0035.3.Gata1	chr6	136491385	136491395	-	0.000	0.000	Merged-chr6-136491563-93
NR701--MA0037.3.GATA3	chr11	22813645	22813652	+	0.000	0.000	Merged-chr11-22813643-1
NR825--MA0036.3.GATA2	chr11	75319147	75319157	-	0.000	0.000	Merged-chr11-75318979-50
NR1821--MA0766.1.GATA5	chr15	60112102	60112109	-	0.000	0.000	Merged-chr15-60111990-62
NR4212--MA0766.1.GATA5	chr7	6127302	6127309	-	0.000	0.000	Merged-chr7-6127268-44
NR2078--MA0037.3.GATA3	chr16	62940589	62940596	-	0.000	0.000	Merged-chr16-62940729-45
NR4207--MA0035.3.Gata1	chr6	144987413	144987423	-	0.000	0.000	Merged-chr6-144987357-14
NR67--MA0035.3.Gata1	chr1	66280603	66280613	-	0.000	0.000	Merged-chr1-66280730-25
NR4962--MA1104.1.GATA6	chr9	94614099	94614111	-	0.000	0.000	Merged-chr9-94614117-31
NR4358--MA0036.3.GATA2	chr7	78583902	78583912	-	0.000	0.000	Merged-chr7-78583930-15
NR5079--MA0766.1.GATA5	chrX	11664675	11664682	-	0.000	0.000	Merged-chrX-11664686-45
NR2806--MA0036.3.GATA2	chr2	59469817	59469827	+	0.000	0.000	Merged-chr2-59469655-1
NR2612--MA0482.1.Gata4	chr19	14286601	14286611	-	0.000	0.000	Merged-chr19-14286604-14
NR4839--MA0035.3.Gata1	chr9	27043833	27043843	+	0.000	0.000	Merged-chr9-27044000-29
NR1713--MA0037.3.GATA3	chr14	121711324	121711331	+	0.000	0.000	Merged-chr14-121711337-42
NR277--MA0482.1.Gata4	chr1	153847114	153847124	-	0.000	0.000	Merged-chr1-153847127-37
NR158--MA0035.3.Gata1	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR4815--MA0482.1.Gata4	chr9	14201338	14201348	+	0.000	0.000	Merged-chr9-14201080-12
NR220--MA0035.3.Gata1	chr1	131820893	131820903	+	0.000	0.000	Merged-chr1-131821005-30
NR565--MA1104.1.GATA6	chr10	96201431	96201443	+	0.000	0.000	Merged-chr10-96201472-66
NR3108--MA0035.3.Gata1	chr3	21996048	21996058	-	0.000	0.000	Merged-chr3-21996009-51
NR4924--MA0482.1.Gata4	chr9	77918307	77918317	-	0.000	0.000	Merged-chr9-77918382-16
NR4534--MA0035.3.Gata1	chr7	132824497	132824507	-	0.000	0.000	Merged-chr7-132824609-20
NR2440--MA0035.3.Gata1	chr18	35930637	35930647	+	0.000	0.000	Merged-chr18-35930608-30
NR2877--MA0482.1.Gata4	chr2	92192026	92192036	-	0.000	0.000	Merged-chr2-92192158-30
NR556--MA0766.1.GATA5	chr10	94116420	94116427	+	0.000	0.000	Merged-chr10-94116374-33
NR3560--MA0036.3.GATA2	chr4	140815639	140815649	+	0.000	0.000	Merged-chr4-140815831-84
NR5149--MA0035.3.Gata1	chrX	160766223	160766233	-	0.000	0.000	Merged-chrX-160766177-60
NR2386--MA0036.3.GATA2	chr17	83123211	83123221	-	0.000	0.000	Merged-chr17-83123061-32
NR2192--MA0482.1.Gata4	chr17	13654908	13654918	-	0.000	0.000	Merged-chr17-13654932-70
NR4322--MA1104.1.GATA6	chr7	65705269	65705281	+	0.000	0.000	Merged-chr7-65705151-59
NR2913--MA1104.1.GATA6	chr2	115855976	115855988	-	0.000	0.000	Merged-chr2-115856078-28
NR2615--MA0035.3.Gata1	chr19	14286602	14286612	-	0.000	0.000	Merged-chr19-14286604-14
NR3148--MA1104.1.GATA6	chr3	68240093	68240105	+	0.000	0.000	Merged-chr3-68240034-18
NR2253--MA0766.1.GATA5	chr17	35204979	35204986	+	0.000	0.000	Merged-chr17-35204986-79
NR568--MA0140.2.GATA1::TAL1	chr10	96204412	96204429	+	0.000	0.000	Merged-chr10-96204406-28
NR189--MA0766.1.GATA5	chr1	127233542	127233549	+	0.000	0.000	Merged-chr1-127233373-50
NR802--MA0037.3.GATA3	chr11	69991421	69991428	-	0.000	0.000	Merged-chr11-69991335-71
NR3353--MA0037.3.GATA3	chr3	152478696	152478703	-	0.000	0.000	Merged-chr3-152478602-142
NR1651--MA0766.1.GATA5	chr14	79481997	79482004	-	0.000	0.000	Merged-chr14-79481875-1
NR2519--MA0035.3.Gata1	chr18	66502126	66502136	-	0.000	0.000	Merged-chr18-66502099-22
NR3876--MA0037.3.GATA3	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR4927--MA0035.3.Gata1	chr9	77918308	77918318	-	0.000	0.000	Merged-chr9-77918382-16
NR2976--MA0035.3.Gata1	chr2	135330416	135330426	-	0.000	0.000	Merged-chr2-135330343-33
NR4361--MA0482.1.Gata4	chr7	79363495	79363505	+	0.000	0.000	Merged-chr7-79363578-43
NR2562--MA0035.3.Gata1	chr18	89206488	89206498	-	0.000	0.000	Merged-chr18-89206335-76
NR5019--MA0035.3.Gata1	chr9	112174908	112174918	-	0.000	0.000	Merged-chr9-112174843-101
NR4792--MA1104.1.GATA6	chr9	5311520	5311532	-	0.000	0.000	Merged-chr9-5311572-34
NR3985--MA0037.3.GATA3	chr6	82922017	82922024	+	0.000	0.000	Merged-chr6-82922037-57
NR939--MA0036.3.GATA2	chr11	103961654	103961664	-	0.000	0.000	Merged-chr11-103961666-4
NR924--MA1104.1.GATA6	chr11	99124338	99124350	-	0.000	0.000	Merged-chr11-99124300-22
NR3640--MA0035.3.Gata1	chr5	20941280	20941290	+	0.000	0.000	Merged-chr5-20941444-45
NR4920--MA1104.1.GATA6	chr9	75645565	75645577	-	0.000	0.000	Merged-chr9-75645586-46
NR264--MA0766.1.GATA5	chr1	151346963	151346970	-	0.000	0.000	Merged-chr1-151346878-17
NR2466--MA0035.3.Gata1	chr18	46448739	46448749	-	0.000	0.000	Merged-chr18-46448750-18
NR4830--MA0140.2.GATA1::TAL1	chr9	22467399	22467416	-	0.000	0.000	Merged-chr9-22467397-3
NR3892--MA0035.3.Gata1	chr5	150772462	150772472	+	0.000	0.000	Merged-chr5-150772543-21
NR2442--MA0482.1.Gata4	chr18	36018816	36018826	+	0.000	0.000	Merged-chr18-36018574-87
NR1597--MA0140.2.GATA1::TAL1	chr14	60541861	60541878	+	0.000	0.000	Merged-chr14-60541882-16
NR2323--MA0035.3.Gata1	chr17	62784083	62784093	+	0.000	0.000	Merged-chr17-62784192-42
NR4578--MA0766.1.GATA5	chr8	25769097	25769104	+	0.000	0.000	Merged-chr8-25769209-9
NR3127--MA1104.1.GATA6	chr3	37483948	37483960	+	0.000	0.000	Merged-chr3-37484009-38
NR464--MA0035.3.Gata1	chr10	59431033	59431043	-	0.000	0.000	Merged-chr10-59431050-41
NR2668--MA1104.1.GATA6	chr19	34299572	34299584	-	0.000	0.000	Merged-chr19-34299504-34
NR2060--MA0036.3.GATA2	chr16	56800671	56800681	+	0.000	0.000	Merged-chr16-56800625-33
NR4364--MA0035.3.Gata1	chr7	79363494	79363504	+	0.000	0.000	Merged-chr7-79363578-43
NR4329--MA0036.3.GATA2	chr7	66060369	66060379	+	0.000	0.000	Merged-chr7-66060555-63
NR1805--MA0766.1.GATA5	chr15	50667571	50667578	-	0.000	0.000	Merged-chr15-50667671-62
NR4771--MA1104.1.GATA6	chr8	127589468	127589480	-	0.000	0.000	Merged-chr8-127589399-43
NR4946--MA1104.1.GATA6	chr9	85201418	85201430	+	0.000	0.000	Merged-chr9-85201407-31
NR4784--MA1104.1.GATA6	chr9	4442960	4442972	-	0.000	0.000	Merged-chr9-4443122-29
NR4000--MA0766.1.GATA5	chr6	85346232	85346239	+	0.000	0.000	Merged-chr6-85346419-38
NR3903--MA0035.3.Gata1	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR4343--MA0035.3.Gata1	chr7	73479847	73479857	-	0.000	0.000	Merged-chr7-73479778-28
NR278--MA1104.1.GATA6	chr1	153847114	153847126	+	0.000	0.000	Merged-chr1-153847127-37
NR5081--MA0037.3.GATA3	chrX	12007355	12007362	+	0.000	0.000	Merged-chrX-12007363-15
NR2019--MA0766.1.GATA5	chr16	32645538	32645545	-	0.000	0.000	Merged-chr16-32645495-50
NR4452--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR4247--MA0035.3.Gata1	chr7	25296997	25297007	+	0.000	0.000	Merged-chr7-25297148-3
NR660--MA0140.2.GATA1::TAL1	chr10	130340395	130340412	+	0.000	0.000	Merged-chr10-130340277-13
NR2737--MA0036.3.GATA2	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
NR4797--MA1104.1.GATA6	chr9	7576784	7576796	+	0.000	0.000	Merged-chr9-7576753-19
NR3916--MA0035.3.Gata1	chr6	34364881	34364891	-	0.000	0.000	Merged-chr6-34364838-25
NR2010--MA0035.3.Gata1	chr16	30835923	30835933	-	0.000	0.000	Merged-chr16-30835919-12
NR3018--MA0140.2.GATA1::TAL1	chr2	152789703	152789720	-	0.000	0.000	Merged-chr2-152789536-78
NR1822--MA0035.3.Gata1	chr15	60112101	60112111	+	0.000	0.000	Merged-chr15-60111990-62
NR4213--MA0035.3.Gata1	chr7	6127301	6127311	+	0.000	0.000	Merged-chr7-6127268-44
NR2447--MA0482.1.Gata4	chr18	37934531	37934541	-	0.000	0.000	Merged-chr18-37934580-2
NR3392--MA0766.1.GATA5	chr4	32615369	32615376	-	0.000	0.000	Merged-chr4-32615355-52
NR2878--MA1104.1.GATA6	chr2	92192026	92192038	+	0.000	0.000	Merged-chr2-92192158-30
NR716--MA0482.1.Gata4	chr11	34737287	34737297	-	0.000	0.000	Merged-chr11-34737425-35
NR2193--MA1104.1.GATA6	chr17	13654908	13654920	+	0.000	0.000	Merged-chr17-13654932-70
NR225--MA0036.3.GATA2	chr1	133033856	133033866	-	0.000	0.000	Merged-chr1-133033861-65
NR1625--MA0036.3.GATA2	chr14	74889136	74889146	+	0.000	0.000	Merged-chr14-74889136-25
NR4488--MA0482.1.Gata4	chr7	123108636	123108646	-	0.000	0.000	Merged-chr7-123108481-68
NR4539--MA0036.3.GATA2	chr7	141435357	141435367	-	0.000	0.000	Merged-chr7-141435303-43
NR2251--MA0482.1.Gata4	chr17	35204976	35204986	-	0.000	0.000	Merged-chr17-35204986-79
NR3969--MA0037.3.GATA3	chr6	71962928	71962935	+	0.000	0.000	Merged-chr6-71962835-53
NR3900--MA0140.2.GATA1::TAL1	chr6	15726650	15726667	-	0.000	0.000	Merged-chr6-15726718-35
NR2107--MA0766.1.GATA5	chr16	78265278	78265285	-	0.000	0.000	Merged-chr16-78265078-57
NR4362--MA1104.1.GATA6	chr7	79363493	79363505	-	0.000	0.000	Merged-chr7-79363578-43
NR509--MA0036.3.GATA2	chr10	75764405	75764415	+	0.000	0.000	Merged-chr10-75764403-65
NR2349--MA0036.3.GATA2	chr17	71491183	71491193	+	0.000	0.000	Merged-chr17-71491103-50
NR2173--MA0140.2.GATA1::TAL1	chr17	12745979	12745996	-	0.000	0.000	Merged-chr17-12746015-29
NR3775--MA0036.3.GATA2	chr5	107978461	107978471	-	0.000	0.000	Merged-chr5-107978348-39
NR2458--MA0036.3.GATA2	chr18	46013366	46013376	-	0.000	0.000	Merged-chr18-46013388-48
NR2443--MA1104.1.GATA6	chr18	36018814	36018826	-	0.000	0.000	Merged-chr18-36018574-87
NR1020--MA0035.3.Gata1	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR2731--MA0140.2.GATA1::TAL1	chr2	18952432	18952449	+	0.000	0.000	Merged-chr2-18952458-63
NR3132--MA0766.1.GATA5	chr3	37738511	37738518	+	0.000	0.000	Merged-chr3-37738517-40
NR2439--MA0482.1.Gata4	chr18	35930638	35930648	+	0.000	0.000	Merged-chr18-35930608-30
NR118--MA0766.1.GATA5	chr1	85584267	85584274	+	0.000	0.000	Merged-chr1-85584286-4
NR2254--MA0035.3.Gata1	chr17	35204977	35204987	-	0.000	0.000	Merged-chr17-35204986-79
NR4341--MA1104.1.GATA6	chr7	73479760	73479772	+	0.000	0.000	Merged-chr7-73479778-28
NR1652--MA0035.3.Gata1	chr14	79481996	79482006	+	0.000	0.000	Merged-chr14-79481875-1
NR1617--MA0036.3.GATA2	chr14	73117310	73117320	-	0.000	0.000	Merged-chr14-73117167-52
NR3170--MA0035.3.Gata1	chr3	84570696	84570706	+	0.000	0.000	Merged-chr3-84570776-21
NR1988--MA0766.1.GATA5	chr16	24151678	24151685	+	0.000	0.000	Merged-chr16-24151708-115
NR1293--MA0036.3.GATA2	chr13	52874109	52874119	+	0.000	0.000	Merged-chr13-52874286-33
NR2260--MA1104.1.GATA6	chr17	36020625	36020637	+	0.000	0.000	Merged-chr17-36020745-74
NR4579--MA0035.3.Gata1	chr8	25769095	25769105	-	0.000	0.000	Merged-chr8-25769209-9
NR1--MA0140.2.GATA1::TAL1	chr1	6454012	6454029	-	0.000	0.000	Merged-chr1-6454252-50
NR1954--MA0766.1.GATA5	chr16	11688324	11688331	+	0.000	0.000	Merged-chr16-11688393-56
NR71--MA0037.3.GATA3	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR1009--MA1104.1.GATA6	chr12	3891251	3891263	-	0.000	0.000	Merged-chr12-3891363-76
NR4664--MA0482.1.Gata4	chr8	103979112	103979122	-	0.000	0.000	Merged-chr8-103979175-27
NR2317--MA0766.1.GATA5	chr17	57060567	57060574	+	0.000	0.000	Merged-chr17-57060464-86
NR2911--MA0037.3.GATA3	chr2	115855978	115855985	-	0.000	0.000	Merged-chr2-115856078-28
NR1806--MA0035.3.Gata1	chr15	50667570	50667580	+	0.000	0.000	Merged-chr15-50667671-62
NR4087--MA0766.1.GATA5	chr6	119902594	119902601	+	0.000	0.000	Merged-chr6-119902691-53
NR3800--MA0035.3.Gata1	chr5	114505393	114505403	+	0.000	0.000	Merged-chr5-114505492-44
NR2448--MA1104.1.GATA6	chr18	37934531	37934543	+	0.000	0.000	Merged-chr18-37934580-2
NR1814--MA0036.3.GATA2	chr15	59010877	59010887	+	0.000	0.000	Merged-chr15-59010782-34
NR4205--MA0036.3.GATA2	chr6	144987413	144987423	-	0.000	0.000	Merged-chr6-144987357-14
NR4829--MA0035.3.Gata1	chr9	22467408	22467418	-	0.000	0.000	Merged-chr9-22467397-3
NR717--MA1104.1.GATA6	chr11	34737287	34737299	+	0.000	0.000	Merged-chr11-34737425-35
NR4263--MA0482.1.Gata4	chr7	30280499	30280509	-	0.000	0.000	Merged-chr7-30280528-94
NR4790--MA0037.3.GATA3	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR1951--MA0140.2.GATA1::TAL1	chr16	11526680	11526697	-	0.000	0.000	Merged-chr16-11526520-43
NR4167--MA0482.1.Gata4	chr6	135418446	135418456	+	0.000	0.000	Merged-chr6-135418528-77
NR1657--MA0035.3.Gata1	chr14	79530327	79530337	-	0.000	0.000	Merged-chr14-79530350-57
NR3029--MA1104.1.GATA6	chr2	158666715	158666727	+	0.000	0.000	Merged-chr2-158666771-26
NR1885--MA0482.1.Gata4	chr15	85233435	85233445	+	0.000	0.000	Merged-chr15-85233310-62
NR2666--MA0037.3.GATA3	chr19	34299574	34299581	-	0.000	0.000	Merged-chr19-34299504-34
NR3032--MA0035.3.Gata1	chr2	158666716	158666726	-	0.000	0.000	Merged-chr2-158666771-26
NR3802--MA0482.1.Gata4	chr5	118069582	118069592	-	0.000	0.000	Merged-chr5-118069472-39
NR425--MA1104.1.GATA6	chr10	39764910	39764922	-	0.000	0.000	Merged-chr10-39764888-24
NR1732--MA0035.3.Gata1	chr15	5108583	5108593	+	0.000	0.000	Merged-chr15-5108448-64
NR4037--MA0482.1.Gata4	chr6	100581274	100581284	-	0.000	0.000	Merged-chr6-100581320-61
NR2373--MA0140.2.GATA1::TAL1	chr17	79348066	79348083	+	0.000	0.000	Merged-chr17-79348160-59
NR3321--MA0766.1.GATA5	chr3	146123214	146123221	-	0.000	0.000	Merged-chr3-146123164-55
NR3409--MA0037.3.GATA3	chr4	56120106	56120113	+	0.000	0.000	Merged-chr4-56120129-20
NR1426--MA0036.3.GATA2	chr13	105134124	105134134	+	0.000	0.000	Merged-chr13-105134093-2
NR3393--MA0035.3.Gata1	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR4494--MA0482.1.Gata4	chr7	125472388	125472398	-	0.000	0.000	Merged-chr7-125472313-74
NR3639--MA0766.1.GATA5	chr5	20941281	20941288	-	0.000	0.000	Merged-chr5-20941444-45
NR5100--MA0036.3.GATA2	chrX	106171388	106171398	-	0.000	0.000	Merged-chrX-106171533-49
NR2118--MA0482.1.Gata4	chr16	89986398	89986408	+	0.000	0.000	Merged-chr16-89986478-112
NR4459--MA0766.1.GATA5	chr7	114580613	114580620	+	0.000	0.000	Merged-chr7-114580600-10
NR438--MA1104.1.GATA6	chr10	43783457	43783469	-	0.000	0.000	Merged-chr10-43783399-14
NR2460--MA0140.2.GATA1::TAL1	chr18	46013357	46013374	-	0.000	0.000	Merged-chr18-46013388-48
NR2108--MA0035.3.Gata1	chr16	78265277	78265287	+	0.000	0.000	Merged-chr16-78265078-57
NR3924--MA0482.1.Gata4	chr6	41118792	41118802	-	0.000	0.000	Merged-chr6-41118606-52
NR1287--MA0766.1.GATA5	chr13	49188131	49188138	+	0.000	0.000	Merged-chr13-49188113-1
NR1354--MA0482.1.Gata4	chr13	89889163	89889173	+	0.000	0.000	Merged-chr13-89889254-28
NR2611--MA0037.3.GATA3	chr19	14286604	14286611	+	0.000	0.000	Merged-chr19-14286604-14
NR276--MA0037.3.GATA3	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR2438--MA0140.2.GATA1::TAL1	chr18	34854668	34854685	+	0.000	0.000	Merged-chr18-34854566-31
NR4923--MA0037.3.GATA3	chr9	77918310	77918317	+	0.000	0.000	Merged-chr9-77918382-16
NR4919--MA0482.1.Gata4	chr9	75645567	75645577	+	0.000	0.000	Merged-chr9-75645586-46
NR3717--MA0036.3.GATA2	chr5	74348599	74348609	+	0.000	0.000	Merged-chr5-74348625-55
NR3252--MA0482.1.Gata4	chr3	116387061	116387071	+	0.000	0.000	Merged-chr3-116386953-10
NR3133--MA0035.3.Gata1	chr3	37738509	37738519	-	0.000	0.000	Merged-chr3-37738517-40
NR119--MA0035.3.Gata1	chr1	85584265	85584275	-	0.000	0.000	Merged-chr1-85584286-4
NR1418--MA0036.3.GATA2	chr13	102875200	102875210	-	0.000	0.000	Merged-chr13-102875123-19
NR2876--MA0037.3.GATA3	chr2	92192029	92192036	+	0.000	0.000	Merged-chr2-92192158-30
NR4665--MA1104.1.GATA6	chr8	103979112	103979124	+	0.000	0.000	Merged-chr8-103979175-27
NR1014--MA0766.1.GATA5	chr12	15967871	15967878	+	0.000	0.000	Merged-chr12-15967723-42
NR2191--MA0037.3.GATA3	chr17	13654911	13654918	+	0.000	0.000	Merged-chr17-13654932-70
NR1952--MA0482.1.Gata4	chr16	11688321	11688331	-	0.000	0.000	Merged-chr16-11688393-56
NR1562--MA0035.3.Gata1	chr14	53364084	53364094	+	0.000	0.000	Merged-chr14-53364139-16
NR4159--MA0140.2.GATA1::TAL1	chr6	133206087	133206104	+	0.000	0.000	Merged-chr6-133206224-36
NR781--MA0035.3.Gata1	chr11	64899064	64899074	+	0.000	0.000	Merged-chr11-64899021-36
NR3260--MA0766.1.GATA5	chr3	126609856	126609863	+	0.000	0.000	Merged-chr3-126609975-57
NR778--MA0037.3.GATA3	chr11	64899065	64899072	-	0.000	0.000	Merged-chr11-64899021-36
NR1989--MA0035.3.Gata1	chr16	24151676	24151686	-	0.000	0.000	Merged-chr16-24151708-115
NR1027--MA0766.1.GATA5	chr12	17568865	17568872	-	0.000	0.000	Merged-chr12-17568698-31
NR890--MA0035.3.Gata1	chr11	95336986	95336996	-	0.000	0.000	Merged-chr11-95337203-127
NR4085--MA0482.1.Gata4	chr6	119902591	119902601	-	0.000	0.000	Merged-chr6-119902691-53
NR4356--MA0482.1.Gata4	chr7	78583901	78583911	-	0.000	0.000	Merged-chr7-78583930-15
NR2009--MA0766.1.GATA5	chr16	30835925	30835932	+	0.000	0.000	Merged-chr16-30835919-12
NR4264--MA1104.1.GATA6	chr7	30280499	30280511	+	0.000	0.000	Merged-chr7-30280528-94
NR3139--MA0140.2.GATA1::TAL1	chr3	52198314	52198331	-	0.000	0.000	Merged-chr3-52198543-80
NR1730--MA1104.1.GATA6	chr15	5108582	5108594	-	0.000	0.000	Merged-chr15-5108448-64
NR1955--MA0035.3.Gata1	chr16	11688322	11688332	-	0.000	0.000	Merged-chr16-11688393-56
NR4168--MA1104.1.GATA6	chr6	135418444	135418456	-	0.000	0.000	Merged-chr6-135418528-77
