#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR4260--MA0482.1.Gata4	chr4	98282497	98282507	+	0.000	0.000	Merged-chr4-98282479-46
NR2426--MA0036.3.GATA2	chr16	31235940	31235950	-	0.000	0.000	Merged-chr16-31235879-47
NR2779--MA0035.3.Gata1	chr17	84636020	84636030	+	0.000	0.000	Merged-chr17-84636147-9
NR5739--MA1104.1.GATA6	chr9	13466581	13466593	+	0.000	0.000	Merged-chr9-13466686-68
NR2484--MA0482.1.Gata4	chr16	58670210	58670220	+	0.000	0.000	Merged-chr16-58670422-58
NR2755--MA0482.1.Gata4	chr17	72904258	72904268	+	0.000	0.000	Merged-chr17-72904124-19
NR2070--MA0482.1.Gata4	chr14	105232720	105232730	+	0.000	0.000	Merged-chr14-105232653-27
NR3993--MA0037.3.GATA3	chr3	142356729	142356736	+	0.000	0.000	Merged-chr3-142356734-49
NR4297--MA0035.3.Gata1	chr4	108327190	108327200	-	0.000	0.000	Merged-chr4-108327172-14
NR4425--MA0035.3.Gata1	chr4	151001534	151001544	+	0.000	0.000	Merged-chr4-151001548-2
NR313--MA1104.1.GATA6	chr1	131204669	131204681	+	0.000	0.000	Merged-chr1-131204658-49
NR5439--MA0140.2.GATA1::TAL1	chr7	143052807	143052824	-	0.000	0.000	Merged-chr7-143053012-41
NR2439--MA0036.3.GATA2	chr16	44294065	44294075	+	0.000	0.000	Merged-chr16-44294172-8
NR2331--MA0035.3.Gata1	chr16	3988654	3988664	-	0.000	0.000	Merged-chr16-3988637-25
NR2997--MA0035.3.Gata1	chr19	4119834	4119844	-	0.000	0.000	Merged-chr19-4119891-46
NR2497--MA0482.1.Gata4	chr16	63864175	63864185	-	0.000	0.000	Merged-chr16-63864202-42
NR1598--MA0037.3.GATA3	chr13	42049139	42049146	+	0.000	0.000	Merged-chr13-42049130-34
NR5067--MA1104.1.GATA6	chr6	135418444	135418456	-	0.000	0.000	Merged-chr6-135418528-77
NR675--MA0140.2.GATA1::TAL1	chr10	59958199	59958216	+	0.000	0.000	Merged-chr10-59958273-13
NR4433--MA0036.3.GATA2	chr4	154965101	154965111	+	0.000	0.000	Merged-chr4-154964941-1
NR124--MA0035.3.Gata1	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR5020--MA0037.3.GATA3	chr6	129917829	129917836	-	0.000	0.000	Merged-chr6-129917853-39
NR2829--MA0766.1.GATA5	chr18	12645152	12645159	-	0.000	0.000	Merged-chr18-12645089-14
NR2625--MA0482.1.Gata4	chr17	13654817	13654827	-	0.000	0.000	Merged-chr17-13654932-70
NR1184--MA0037.3.GATA3	chr11	108910990	108910997	-	0.000	0.000	Merged-chr11-108910906-74
NR1359--MA1104.1.GATA6	chr12	83929661	83929673	+	0.000	0.000	Merged-chr12-83929616-29
NR2405--MA0036.3.GATA2	chr16	23328251	23328261	+	0.000	0.000	Merged-chr16-23328334-50
NR285--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR546--MA0036.3.GATA2	chr1	192693232	192693242	-	0.000	0.000	Merged-chr1-192693207-29
NR4438--MA0035.3.Gata1	chr4	156235634	156235644	+	0.000	0.000	Merged-chr4-156235547-2
NR4204--MA0766.1.GATA5	chr4	86725372	86725379	-	0.000	0.000	Merged-chr4-86725378-12
NR5848--MA0140.2.GATA1::TAL1	chr9	61187265	61187282	+	0.000	0.000	Merged-chr9-61187199-16
NR3844--MA0036.3.GATA2	chr3	100558467	100558477	+	0.000	0.000	Merged-chr3-100558458-49
NR1054--MA0037.3.GATA3	chr11	64899065	64899072	-	0.000	0.000	Merged-chr11-64899021-36
NR2860--MA1104.1.GATA6	chr18	49982266	49982278	-	0.000	0.000	Merged-chr18-49982392-61
NR3430--MA0036.3.GATA2	chr2	117374270	117374280	+	0.000	0.000	Merged-chr2-117374468-47
NR796--MA1104.1.GATA6	chr10	95898579	95898591	+	0.000	0.000	Merged-chr10-95898728-13
NR401--MA1104.1.GATA6	chr1	160195096	160195108	-	0.000	0.000	Merged-chr1-160195203-53
NR3068--MA0035.3.Gata1	chr19	33053336	33053346	+	0.000	0.000	Merged-chr19-33053321-32
NR626--MA0035.3.Gata1	chr10	34172904	34172914	-	0.000	0.000	Merged-chr10-34172961-40
NR2585--MA0482.1.Gata4	chr17	3209754	3209764	+	0.000	0.000	Merged-chr17-3209784-17
NR2188--MA0140.2.GATA1::TAL1	chr15	36440104	36440121	-	0.000	0.000	Merged-chr15-36440213-15
NR48--MA0482.1.Gata4	chr1	36272853	36272863	+	0.000	0.000	Merged-chr1-36272682-8
NR1699--MA1104.1.GATA6	chr13	85479646	85479658	+	0.000	0.000	Merged-chr13-85479573-23
NR4502--MA0482.1.Gata4	chr5	32488276	32488286	-	0.000	0.000	Merged-chr5-32488180-22
NR2161--MA0035.3.Gata1	chr15	11533051	11533061	-	0.000	0.000	Merged-chr15-11533088-60
NR1718--MA0037.3.GATA3	chr13	91180551	91180558	-	0.000	0.000	Merged-chr13-91180481-23
NR4364--MA0035.3.Gata1	chr4	133879299	133879309	+	0.000	0.000	Merged-chr4-133879423-50
NR3488--MA1104.1.GATA6	chr2	127923471	127923483	-	0.000	0.000	Merged-chr2-127923410-36
NR2388--MA0766.1.GATA5	chr16	17015616	17015623	-	0.000	0.000	Merged-chr16-17015762-57
NR2184--MA0482.1.Gata4	chr15	36440112	36440122	-	0.000	0.000	Merged-chr15-36440213-15
NR134--MA0766.1.GATA5	chr1	74239441	74239448	+	0.000	0.000	Merged-chr1-74239577-59
NR2588--MA0035.3.Gata1	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR2564--MA0482.1.Gata4	chr16	95798614	95798624	+	0.000	0.000	Merged-chr16-95798581-80
NR914--MA0140.2.GATA1::TAL1	chr11	3105306	3105323	+	0.000	0.000	Merged-chr11-3105314-74
NR5822--MA0035.3.Gata1	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR586--MA0035.3.Gata1	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR5731--MA0766.1.GATA5	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR1317--MA0037.3.GATA3	chr12	69446045	69446052	+	0.000	0.000	Merged-chr12-69446107-1
NR4547--MA0036.3.GATA2	chr5	53566205	53566215	-	0.000	0.000	Merged-chr5-53566030-4
NR4261--MA1104.1.GATA6	chr4	98282495	98282507	-	0.000	0.000	Merged-chr4-98282479-46
NR1994--MA0036.3.GATA2	chr14	65085724	65085734	+	0.000	0.000	Merged-chr14-65085907-26
NR645--MA1104.1.GATA6	chr10	45000969	45000981	-	0.000	0.000	Merged-chr10-45001177-45
NR2485--MA1104.1.GATA6	chr16	58670208	58670220	-	0.000	0.000	Merged-chr16-58670422-58
NR2756--MA1104.1.GATA6	chr17	72904256	72904268	-	0.000	0.000	Merged-chr17-72904124-19
NR3884--MA0035.3.Gata1	chr3	110414832	110414842	-	0.000	0.000	Merged-chr3-110414849-1
NR1008--MA0482.1.Gata4	chr11	46389539	46389549	+	0.000	0.000	Merged-chr11-46389577-59
NR2071--MA1104.1.GATA6	chr14	105232718	105232730	-	0.000	0.000	Merged-chr14-105232653-27
NR3769--MA0140.2.GATA1::TAL1	chr3	79177880	79177897	-	0.000	0.000	Merged-chr3-79177806-73
NR2567--MA0035.3.Gata1	chr16	95798613	95798623	+	0.000	0.000	Merged-chr16-95798581-80
NR3298--MA0140.2.GATA1::TAL1	chr2	70091781	70091798	-	0.000	0.000	Merged-chr2-70091832-100
NR2947--MA0035.3.Gata1	chr18	75262421	75262431	-	0.000	0.000	Merged-chr18-75262405-41
NR2447--MA0482.1.Gata4	chr16	46107594	46107604	+	0.000	0.000	Merged-chr16-46107609-30
NR2626--MA1104.1.GATA6	chr17	13654817	13654829	+	0.000	0.000	Merged-chr17-13654932-70
NR1721--MA0036.3.GATA2	chr13	91180550	91180560	+	0.000	0.000	Merged-chr13-91180481-23
NR4620--MA1104.1.GATA6	chr5	92398408	92398420	+	0.000	0.000	Merged-chr5-92398390-31
NR4507--MA0482.1.Gata4	chr5	32950842	32950852	+	0.000	0.000	Merged-chr5-32950856-18
NR4369--MA0035.3.Gata1	chr4	134273627	134273637	-	0.000	0.000	Merged-chr4-134273569-45
NR283--MA0482.1.Gata4	chr1	125466893	125466903	-	0.000	0.000	Merged-chr1-125466833-56
NR6040--MA0140.2.GATA1::TAL1	chr9	108083140	108083157	-	0.000	0.000	Merged-chr9-108083224-47
NR2817--MA0035.3.Gata1	chr18	7703682	7703692	+	0.000	0.000	Merged-chr18-7703691-3
NR1729--MA0140.2.GATA1::TAL1	chr13	91484431	91484448	-	0.000	0.000	Merged-chr13-91484361-55
NR1320--MA0036.3.GATA2	chr12	69446043	69446053	-	0.000	0.000	Merged-chr12-69446107-1
NR4377--MA0036.3.GATA2	chr4	140957966	140957976	-	0.000	0.000	Merged-chr4-140958009-11
NR238--MA0036.3.GATA2	chr1	106375060	106375070	+	0.000	0.000	Merged-chr1-106375068-41
NR4664--MA0140.2.GATA1::TAL1	chr5	116029197	116029214	+	0.000	0.000	Merged-chr5-116029183-58
NR4311--MA0482.1.Gata4	chr4	117478331	117478341	-	0.000	0.000	Merged-chr4-117478210-39
NR5736--MA0766.1.GATA5	chr9	7829987	7829994	-	0.000	0.000	Merged-chr9-7830026-47
NR6166--MA0036.3.GATA2	chrX	109114148	109114158	-	0.000	0.000	Merged-chrX-109113990-42
NR1700--MA0036.3.GATA2	chr13	85479647	85479657	-	0.000	0.000	Merged-chr13-85479573-23
NR2586--MA1104.1.GATA6	chr17	3209752	3209764	-	0.000	0.000	Merged-chr17-3209784-17
NR5835--MA0036.3.GATA2	chr9	46015389	46015399	+	0.000	0.000	Merged-chr9-46015200-37
NR49--MA1104.1.GATA6	chr1	36272851	36272863	-	0.000	0.000	Merged-chr1-36272682-8
NR5893--MA0482.1.Gata4	chr9	72465981	72465991	-	0.000	0.000	Merged-chr9-72465991-47
NR4503--MA1104.1.GATA6	chr5	32488276	32488288	+	0.000	0.000	Merged-chr5-32488180-22
NR4205--MA0035.3.Gata1	chr4	86725371	86725381	+	0.000	0.000	Merged-chr4-86725378-12
NR1442--MA0036.3.GATA2	chr12	104067615	104067625	+	0.000	0.000	Merged-chr12-104067684-35
NR6164--MA1104.1.GATA6	chrX	109114147	109114159	+	0.000	0.000	Merged-chrX-109113990-42
NR3374--MA0036.3.GATA2	chr2	103424793	103424803	+	0.000	0.000	Merged-chr2-103424790-20
NR2277--MA0482.1.Gata4	chr15	79729230	79729240	+	0.000	0.000	Merged-chr15-79729133-34
NR2185--MA1104.1.GATA6	chr15	36440112	36440124	+	0.000	0.000	Merged-chr15-36440213-15
NR4008--MA0036.3.GATA2	chr3	144402299	144402309	+	0.000	0.000	Merged-chr3-144402343-18
NR5737--MA0037.3.GATA3	chr9	13466584	13466591	+	0.000	0.000	Merged-chr9-13466686-68
NR2386--MA0482.1.Gata4	chr16	17015616	17015626	+	0.000	0.000	Merged-chr16-17015762-57
NR2565--MA1104.1.GATA6	chr16	95798612	95798624	-	0.000	0.000	Merged-chr16-95798581-80
NR1726--MA0036.3.GATA2	chr13	91484440	91484450	-	0.000	0.000	Merged-chr13-91484361-55
NR2903--MA0140.2.GATA1::TAL1	chr18	63654570	63654587	-	0.000	0.000	Merged-chr18-63654518-4
NR1051--MA0766.1.GATA5	chr11	64086047	64086054	-	0.000	0.000	Merged-chr11-64086070-15
NR4226--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR5923--MA0036.3.GATA2	chr9	78024980	78024990	+	0.000	0.000	Merged-chr9-78024957-31
NR4749--MA0036.3.GATA2	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR5065--MA0037.3.GATA3	chr6	135418446	135418453	-	0.000	0.000	Merged-chr6-135418528-77
NR1750--MA0482.1.Gata4	chr13	94966148	94966158	+	0.000	0.000	Merged-chr13-94966148-17
NR5928--MA0035.3.Gata1	chr9	80318149	80318159	+	0.000	0.000	Merged-chr9-80318250-48
NR1009--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR4115--MA1104.1.GATA6	chr4	32615367	32615379	-	0.000	0.000	Merged-chr4-32615355-52
NR3242--MA0037.3.GATA3	chr2	51933977	51933984	-	0.000	0.000	Merged-chr2-51933985-20
NR922--MA0140.2.GATA1::TAL1	chr11	3387346	3387363	+	0.000	0.000	Merged-chr11-3387260-37
NR3590--MA1104.1.GATA6	chr2	154754429	154754441	+	0.000	0.000	Merged-chr2-154754253-27
NR1012--MA0035.3.Gata1	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR2113--MA0482.1.Gata4	chr14	121928649	121928659	-	0.000	0.000	Merged-chr14-121928773-18
NR2021--MA1104.1.GATA6	chr14	79499547	79499559	-	0.000	0.000	Merged-chr14-79499625-44
NR2687--MA1104.1.GATA6	chr17	47521584	47521596	+	0.000	0.000	Merged-chr17-47521683-42
NR1577--MA0036.3.GATA2	chr13	33079455	33079465	-	0.000	0.000	Merged-chr13-33079670-11
NR1264--MA0035.3.Gata1	chr12	28699758	28699768	+	0.000	0.000	Merged-chr12-28699931-23
NR1511--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR2412--MA0140.2.GATA1::TAL1	chr16	24393096	24393113	+	0.000	0.000	Merged-chr16-24393324-125
NR3800--MA0035.3.Gata1	chr3	89183058	89183068	+	0.000	0.000	Merged-chr3-89183015-64
NR890--MA0037.3.GATA3	chr10	128504783	128504790	+	0.000	0.000	Merged-chr10-128504918-39
NR2448--MA1104.1.GATA6	chr16	46107592	46107604	-	0.000	0.000	Merged-chr16-46107609-30
NR5732--MA0035.3.Gata1	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR4677--MA0482.1.Gata4	chr5	129715422	129715432	+	0.000	0.000	Merged-chr5-129715582-48
NR5360--MA0036.3.GATA2	chr7	114301483	114301493	+	0.000	0.000	Merged-chr7-114301594-55
NR5912--MA0766.1.GATA5	chr9	76236521	76236528	-	0.000	0.000	Merged-chr9-76236642-42
NR2542--MA0140.2.GATA1::TAL1	chr16	87726167	87726184	-	0.000	0.000	Merged-chr16-87726198-44
NR6076--MA0035.3.Gata1	chr9	118272889	118272899	-	0.000	0.000	Merged-chr9-118272859-65
NR2506--MA0482.1.Gata4	chr16	76283991	76284001	+	0.000	0.000	Merged-chr16-76283887-58
NR3865--MA0766.1.GATA5	chr3	104643972	104643979	-	0.000	0.000	Merged-chr3-104644064-46
NR1607--MA0037.3.GATA3	chr13	44089108	44089115	-	0.000	0.000	Merged-chr13-44088979-30
NR284--MA1104.1.GATA6	chr1	125466893	125466905	+	0.000	0.000	Merged-chr1-125466833-56
NR1362--MA0482.1.Gata4	chr12	84773040	84773050	+	0.000	0.000	Merged-chr12-84773092-54
NR367--MA0140.2.GATA1::TAL1	chr1	155028088	155028105	-	0.000	0.000	Merged-chr1-155027999-69
NR760--MA0037.3.GATA3	chr10	82666662	82666669	-	0.000	0.000	Merged-chr10-82666640-30
NR2344--MA0482.1.Gata4	chr16	7419926	7419936	+	0.000	0.000	Merged-chr16-7419949-42
NR6094--MA0766.1.GATA5	chr9	121741897	121741904	+	0.000	0.000	Merged-chr9-121741869-1
NR188--MA1104.1.GATA6	chr1	91220109	91220121	-	0.000	0.000	Merged-chr1-91220320-25
NR6089--MA0140.2.GATA1::TAL1	chr9	121277697	121277714	-	0.000	0.000	Merged-chr9-121277649-80
NR2435--MA0140.2.GATA1::TAL1	chr16	42910230	42910247	+	0.000	0.000	Merged-chr16-42910111-17
NR2666--MA0037.3.GATA3	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR6007--MA0036.3.GATA2	chr9	100522271	100522281	-	0.000	0.000	Merged-chr9-100522209-27
NR4312--MA1104.1.GATA6	chr4	117478331	117478343	+	0.000	0.000	Merged-chr4-117478210-39
NR6091--MA0140.2.GATA1::TAL1	chr9	121647060	121647077	-	0.000	0.000	Merged-chr9-121647218-5
NR175--MA0140.2.GATA1::TAL1	chr1	85953391	85953408	+	0.000	0.000	Merged-chr1-85953523-25
NR2028--MA0036.3.GATA2	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR3486--MA0037.3.GATA3	chr2	127923473	127923480	-	0.000	0.000	Merged-chr2-127923410-36
NR5990--MA1104.1.GATA6	chr9	95113473	95113485	-	0.000	0.000	Merged-chr9-95113538-34
NR5862--MA0036.3.GATA2	chr9	64779819	64779829	-	0.000	0.000	Merged-chr9-64779927-39
NR1360--MA0036.3.GATA2	chr12	83929662	83929672	-	0.000	0.000	Merged-chr12-83929616-29
NR1155--MA0036.3.GATA2	chr11	98682374	98682384	-	0.000	0.000	Merged-chr11-98682471-63
NR1779--MA0035.3.Gata1	chr13	100576093	100576103	-	0.000	0.000	Merged-chr13-100576105-29
NR5894--MA1104.1.GATA6	chr9	72465981	72465993	+	0.000	0.000	Merged-chr9-72465991-47
NR4146--MA0482.1.Gata4	chr4	57904492	57904502	+	0.000	0.000	Merged-chr4-57904497-43
NR5182--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR2993--MA0037.3.GATA3	chr19	4119836	4119843	+	0.000	0.000	Merged-chr19-4119891-46
NR1915--MA0036.3.GATA2	chr14	27268427	27268437	-	0.000	0.000	Merged-chr14-27268313-23
NR4778--MA0482.1.Gata4	chr6	41104184	41104194	-	0.000	0.000	Merged-chr6-41104184-15
NR1602--MA0035.3.Gata1	chr13	42077953	42077963	+	0.000	0.000	Merged-chr13-42077893-29
NR3857--MA0766.1.GATA5	chr3	103867917	103867924	-	0.000	0.000	Merged-chr3-103868053-73
NR1240--MA0766.1.GATA5	chr11	119352717	119352724	+	0.000	0.000	Merged-chr11-119352857-1
NR2483--MA0037.3.GATA3	chr16	58670210	58670217	-	0.000	0.000	Merged-chr16-58670422-58
NR2754--MA0037.3.GATA3	chr17	72904258	72904265	-	0.000	0.000	Merged-chr17-72904124-19
NR3172--MA0766.1.GATA5	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR2387--MA1104.1.GATA6	chr16	17015614	17015626	-	0.000	0.000	Merged-chr16-17015762-57
NR3117--MA0037.3.GATA3	chr2	11173735	11173742	-	0.000	0.000	Merged-chr2-11173621-55
NR2824--MA0140.2.GATA1::TAL1	chr18	12634905	12634922	+	0.000	0.000	Merged-chr18-12634847-43
NR1415--MA0766.1.GATA5	chr12	92976672	92976679	-	0.000	0.000	Merged-chr12-92976529-13
NR3914--MA0035.3.Gata1	chr3	127759488	127759498	+	0.000	0.000	Merged-chr3-127759429-25
NR5049--MA0037.3.GATA3	chr6	131293481	131293488	-	0.000	0.000	Merged-chr6-131293515-116
NR1657--MA0036.3.GATA2	chr13	66991737	66991747	-	0.000	0.000	Merged-chr13-66991703-16
NR1243--MA0036.3.GATA2	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR3937--MA0482.1.Gata4	chr3	133411811	133411821	+	0.000	0.000	Merged-chr3-133411903-38
NR2496--MA0037.3.GATA3	chr16	63864178	63864185	+	0.000	0.000	Merged-chr16-63864202-42
NR5997--MA0036.3.GATA2	chr9	96353969	96353979	-	0.000	0.000	Merged-chr9-96354104-1
NR513--MA0037.3.GATA3	chr1	180364121	180364128	-	0.000	0.000	Merged-chr1-180364196-41
NR3446--MA0036.3.GATA2	chr2	118096167	118096177	+	0.000	0.000	Merged-chr2-118096123-1
NR1843--MA0482.1.Gata4	chr13	113639035	113639045	+	0.000	0.000	Merged-chr13-113639155-24
NR1751--MA1104.1.GATA6	chr13	94966146	94966158	-	0.000	0.000	Merged-chr13-94966148-17
NR2624--MA0037.3.GATA3	chr17	13654820	13654827	+	0.000	0.000	Merged-chr17-13654932-70
