#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR5347--MA0684.1.RUNX3	chr3	148465711	148465720	-	0.000	0.000	Merged-chr3-148465597-36
NR431--MA0684.1.RUNX3	chr1	151096213	151096222	+	0.000	0.000	Merged-chr1-151096153-39
NR5360--MA0511.2.RUNX2	chr3	153764809	153764817	+	0.000	0.000	Merged-chr3-153764846-117
NR825--MA0002.2.RUNX1	chr10	58282404	58282414	+	0.000	0.000	Merged-chr10-58282409-26
NR5155--MA0511.2.RUNX2	chr3	108737883	108737891	-	0.000	0.000	Merged-chr3-108737869-29
NR1573--MA0684.1.RUNX3	chr12	8847369	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR1368--MA0684.1.RUNX3	chr11	77215062	77215071	+	0.000	0.000	Merged-chr11-77214932-26
NR7341--MA0684.1.RUNX3	chr7	117433803	117433812	+	0.000	0.000	Merged-chr7-117433722-72
NR5949--MA0511.2.RUNX2	chr5	23387127	23387135	+	0.000	0.000	Merged-chr5-23387051-61
NR7407--MA0684.1.RUNX3	chr7	128105589	128105598	+	0.000	0.000	Merged-chr7-128105500-13
NR62--MA0002.2.RUNX1	chr1	38597955	38597965	+	0.000	0.000	Merged-chr1-38597807-10
NR5456--MA0684.1.RUNX3	chr4	41327100	41327109	-	0.000	0.000	Merged-chr4-41327094-33
NR2522--MA0002.2.RUNX1	chr14	67993312	67993322	-	0.000	0.000	Merged-chr14-67993349-29
NR4930--MA0002.2.RUNX1	chr3	51128997	51129007	+	0.000	0.000	Merged-chr3-51128926-47
NR3--MA0002.2.RUNX1	chr1	7095993	7096003	+	0.000	0.000	Merged-chr1-7096130-35
NR7987--MA0002.2.RUNX1	chr9	37554385	37554395	+	0.000	0.000	Merged-chr9-37554470-32
NR2730--MA0511.2.RUNX2	chr15	25828626	25828634	-	0.000	0.000	Merged-chr15-25828667-44
NR6862--MA0002.2.RUNX1	chr6	134058473	134058483	-	0.000	0.000	Merged-chr6-134058621-9
NR1205--MA0002.2.RUNX1	chr11	32113240	32113250	+	0.000	0.000	Merged-chr11-32113342-16
NR3014--MA0684.1.RUNX3	chr15	100461457	100461466	-	0.000	0.000	Merged-chr15-100461368-57
NR772--MA0002.2.RUNX1	chr10	34417549	34417559	+	0.000	0.000	Merged-chr10-34417335-17
NR3693--MA0511.2.RUNX2	chr17	84119797	84119805	+	0.000	0.000	Merged-chr17-84119713-65
NR5151--MA0684.1.RUNX3	chr3	108562546	108562555	-	0.000	0.000	Merged-chr3-108562830-113
NR1586--MA0684.1.RUNX3	chr12	16532566	16532575	+	0.000	0.000	Merged-chr12-16532570-85
NR900--MA0002.2.RUNX1	chr10	75536367	75536377	+	0.000	0.000	Merged-chr10-75536310-39
NR7576--MA0511.2.RUNX2	chr8	34216033	34216041	+	0.000	0.000	Merged-chr8-34216280-115
NR7625--MA0684.1.RUNX3	chr8	57638074	57638083	-	0.000	0.000	Merged-chr8-57637972-56
NR1394--MA0511.2.RUNX2	chr11	83079953	83079961	+	0.000	0.000	Merged-chr11-83079974-51
NR5797--MA0002.2.RUNX1	chr4	144996003	144996013	-	0.000	0.000	Merged-chr4-144996009-47
NR3123--MA0684.1.RUNX3	chr16	24629543	24629552	-	0.000	0.000	Merged-chr16-24629525-45
NR7433--MA0511.2.RUNX2	chr7	136164676	136164684	+	0.000	0.000	Merged-chr7-136164647-23
NR1714--MA0684.1.RUNX3	chr12	80069270	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR1295--MA0002.2.RUNX1	chr11	60033002	60033012	+	0.000	0.000	Merged-chr11-60032831-21
NR6352--MA0002.2.RUNX1	chr5	144126109	144126119	-	0.000	0.000	Merged-chr5-144126158-36
NR4672--MA0002.2.RUNX1	chr2	144658003	144658013	-	0.000	0.000	Merged-chr2-144658008-6
NR3868--MA0511.2.RUNX2	chr18	54970185	54970193	+	0.000	0.000	Merged-chr18-54970177-21
NR903--MA0511.2.RUNX2	chr10	76355126	76355134	+	0.000	0.000	Merged-chr10-76355086-35
NR5055--MA0684.1.RUNX3	chr3	87274420	87274429	-	0.000	0.000	Merged-chr3-87274512-10
NR7129--MA0002.2.RUNX1	chr7	65705252	65705262	+	0.000	0.000	Merged-chr7-65705151-59
NR1695--MA0684.1.RUNX3	chr12	73598395	73598404	-	0.000	0.000	Merged-chr12-73598343-51
NR2028--MA0511.2.RUNX2	chr13	41615012	41615020	-	0.000	0.000	Merged-chr13-41614922-33
NR804--MA0002.2.RUNX1	chr10	53348547	53348557	+	0.000	0.000	Merged-chr10-53348557-41
NR7463--MA0684.1.RUNX3	chr7	141059125	141059134	-	0.000	0.000	Merged-chr7-141058987-66
NR391--MA0684.1.RUNX3	chr1	136685579	136685588	-	0.000	0.000	Merged-chr1-136685597-75
NR3503--MA0684.1.RUNX3	chr17	44256760	44256769	-	0.000	0.000	Merged-chr17-44256797-30
NR3027--MA0684.1.RUNX3	chr15	100750453	100750462	+	0.000	0.000	Merged-chr15-100750259-57
NR3084--MA0002.2.RUNX1	chr16	13409816	13409826	-	0.000	0.000	Merged-chr16-13409957-27
NR785--MA0002.2.RUNX1	chr10	39600324	39600334	-	0.000	0.000	Merged-chr10-39600436-54
NR5657--MA0511.2.RUNX2	chr4	105316961	105316969	-	0.000	0.000	Merged-chr4-105316897-22
NR4781--MA0002.2.RUNX1	chr2	169423922	169423932	+	0.000	0.000	Merged-chr2-169423761-9
NR7986--MA0684.1.RUNX3	chr9	37554339	37554348	-	0.000	0.000	Merged-chr9-37554470-32
NR8319--MA0511.2.RUNX2	chr9	116369244	116369252	-	0.000	0.000	Merged-chr9-116369265-54
NR5164--MA0684.1.RUNX3	chr3	109740742	109740751	+	0.000	0.000	Merged-chr3-109740806-11
NR5706--MA0684.1.RUNX3	chr4	126181386	126181395	+	0.000	0.000	Merged-chr4-126181413-29
NR1426--MA0511.2.RUNX2	chr11	94591604	94591612	+	0.000	0.000	Merged-chr11-94591721-35
NR5287--MA0002.2.RUNX1	chr3	137800438	137800448	-	0.000	0.000	Merged-chr3-137800561-20
NR3358--MA0511.2.RUNX2	chr17	7164085	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR1678--MA0511.2.RUNX2	chr12	70018330	70018338	+	0.000	0.000	Merged-chr12-70018283-21
NR88--MA0002.2.RUNX1	chr1	43361816	43361826	-	0.000	0.000	Merged-chr1-43361754-62
NR7380--MA0511.2.RUNX2	chr7	123369088	123369096	+	0.000	0.000	Merged-chr7-123369239-2
NR3407--MA0684.1.RUNX3	chr17	17841016	17841025	+	0.000	0.000	Merged-chr17-17841002-20
NR1185--MA0684.1.RUNX3	chr11	21690733	21690742	-	0.000	0.000	Merged-chr11-21690668-23
NR894--MA0002.2.RUNX1	chr10	75282835	75282845	-	0.000	0.000	Merged-chr10-75282925-47
NR1535--MA0511.2.RUNX2	chr11	118209711	118209719	+	0.000	0.000	Merged-chr11-118209707-5
NR7347--MA0002.2.RUNX1	chr7	117635774	117635784	-	0.000	0.000	Merged-chr7-117635751-13
NR5623--MA0511.2.RUNX2	chr4	99829122	99829130	+	0.000	0.000	Merged-chr4-99829355-64
NR6222--MA0002.2.RUNX1	chr5	115235863	115235873	+	0.000	0.000	Merged-chr5-115235706-91
NR5147--MA0511.2.RUNX2	chr3	108123698	108123706	+	0.000	0.000	Merged-chr3-108123589-5
NR4271--MA0002.2.RUNX1	chr2	17671833	17671843	-	0.000	0.000	Merged-chr2-17671925-58
NR74--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR7599--MA0002.2.RUNX1	chr8	40963101	40963111	+	0.000	0.000	Merged-chr8-40963134-88
NR3368--MA0002.2.RUNX1	chr17	8206813	8206823	+	0.000	0.000	Merged-chr17-8206780-14
NR6745--MA0002.2.RUNX1	chr6	117431711	117431721	-	0.000	0.000	Merged-chr6-117431708-65
NR754--MA0511.2.RUNX2	chr10	26879362	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR5719--MA0684.1.RUNX3	chr4	128811607	128811616	+	0.000	0.000	Merged-chr4-128811652-46
NR655--MA0002.2.RUNX1	chr1	193146437	193146447	-	0.000	0.000	Merged-chr1-193146532-29
NR926--MA0002.2.RUNX1	chr10	79797737	79797747	+	0.000	0.000	Merged-chr10-79797957-4
NR5034--MA0684.1.RUNX3	chr3	84046444	84046453	+	0.000	0.000	Merged-chr3-84046424-40
NR2495--MA0002.2.RUNX1	chr14	64182482	64182492	-	0.000	0.000	Merged-chr14-64182620-14
NR863--MA0511.2.RUNX2	chr10	67891369	67891377	+	0.000	0.000	Merged-chr10-67891340-18
NR7089--MA0002.2.RUNX1	chr7	51621951	51621961	-	0.000	0.000	Merged-chr7-51621902-16
NR7316--MA0511.2.RUNX2	chr7	114082292	114082300	-	0.000	0.000	Merged-chr7-114082253-23
NR6440--MA0002.2.RUNX1	chr6	22424382	22424392	+	0.000	0.000	Merged-chr6-22424289-78
NR6711--MA0002.2.RUNX1	chr6	108810489	108810499	+	0.000	0.000	Merged-chr6-108810607-11
NR3685--MA0511.2.RUNX2	chr17	83646771	83646779	-	0.000	0.000	Merged-chr17-83646891-48
NR4826--MA0002.2.RUNX1	chr2	178520324	178520334	+	0.000	0.000	Merged-chr2-178520326-2
NR3258--MA0684.1.RUNX3	chr16	75343467	75343476	+	0.000	0.000	Merged-chr16-75343528-33
NR6840--MA0684.1.RUNX3	chr6	129917745	129917754	+	0.000	0.000	Merged-chr6-129917853-39
NR8372--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR1578--MA0684.1.RUNX3	chr12	12289775	12289784	+	0.000	0.000	Merged-chr12-12289844-38
NR7568--MA0511.2.RUNX2	chr8	27023845	27023853	-	0.000	0.000	Merged-chr8-27023676-72
NR1306--MA0002.2.RUNX1	chr11	61602865	61602875	-	0.000	0.000	Merged-chr11-61602995-47
NR2461--MA0002.2.RUNX1	chr14	54183150	54183160	+	0.000	0.000	Merged-chr14-54183191-18
NR5666--MA0684.1.RUNX3	chr4	107006388	107006397	-	0.000	0.000	Merged-chr4-107006366-21
NR750--MA0684.1.RUNX3	chr10	26562869	26562878	-	0.000	0.000	Merged-chr10-26563078-18
NR3115--MA0684.1.RUNX3	chr16	23181795	23181804	-	0.000	0.000	Merged-chr16-23181616-66
NR873--MA0002.2.RUNX1	chr10	70156646	70156656	+	0.000	0.000	Merged-chr10-70156646-22
NR5474--MA0511.2.RUNX2	chr4	46508331	46508339	+	0.000	0.000	Merged-chr4-46508172-31
NR3509--MA0002.2.RUNX1	chr17	44893814	44893824	+	0.000	0.000	Merged-chr17-44893726-24
NR6820--MA0002.2.RUNX1	chr6	128889199	128889209	+	0.000	0.000	Merged-chr6-128889092-57
NR1558--MA0002.2.RUNX1	chr12	3322310	3322320	+	0.000	0.000	Merged-chr12-3322326-39
NR3794--MA0511.2.RUNX2	chr18	32192321	32192329	-	0.000	0.000	Merged-chr18-32192400-28
NR5252--MA0684.1.RUNX3	chr3	133328655	133328664	-	0.000	0.000	Merged-chr3-133328719-18
NR5318--MA0684.1.RUNX3	chr3	144354995	144355004	+	0.000	0.000	Merged-chr3-144355213-9
NR3096--MA0684.1.RUNX3	chr16	18626674	18626683	-	0.000	0.000	Merged-chr16-18626617-64
NR254--MA0002.2.RUNX1	chr1	85953486	85953496	-	0.000	0.000	Merged-chr1-85953523-25
NR525--MA0002.2.RUNX1	chr1	170835005	170835015	-	0.000	0.000	Merged-chr1-170834968-22
NR210--MA0511.2.RUNX2	chr1	74398244	74398252	+	0.000	0.000	Merged-chr1-74398237-10
NR1100--MA0511.2.RUNX2	chr10	119382451	119382459	-	0.000	0.000	Merged-chr10-119382475-33
NR6182--MA0002.2.RUNX1	chr5	106677005	106677015	-	0.000	0.000	Merged-chr5-106676986-37
NR5378--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR6724--MA0002.2.RUNX1	chr6	113442547	113442557	-	0.000	0.000	Merged-chr6-113442615-46
NR7120--MA0511.2.RUNX2	chr7	64090256	64090264	-	0.000	0.000	Merged-chr7-64090173-26
NR6976--MA0002.2.RUNX1	chr7	3442747	3442757	+	0.000	0.000	Merged-chr7-3442801-18
NR2950--MA0002.2.RUNX1	chr15	85982270	85982280	-	0.000	0.000	Merged-chr15-85982300-69
NR3128--MA0684.1.RUNX3	chr16	25466146	25466155	+	0.000	0.000	Merged-chr16-25466054-6
NR7167--MA0511.2.RUNX2	chr7	75600561	75600569	+	0.000	0.000	Merged-chr7-75600674-52
NR36--MA0511.2.RUNX2	chr1	23321313	23321321	-	0.000	0.000	Merged-chr1-23321414-28
NR6562--MA0002.2.RUNX1	chr6	55057574	55057584	+	0.000	0.000	Merged-chr6-55057514-12
NR571--MA0511.2.RUNX2	chr1	180296300	180296308	-	0.000	0.000	Merged-chr1-180296318-42
NR3412--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR4948--MA0002.2.RUNX1	chr3	55419613	55419623	+	0.000	0.000	Merged-chr3-55419547-37
NR2997--MA0002.2.RUNX1	chr15	97843390	97843400	+	0.000	0.000	Merged-chr15-97843455-26
NR267--MA0002.2.RUNX1	chr1	88475603	88475613	-	0.000	0.000	Merged-chr1-88475619-20
NR3508--MA0684.1.RUNX3	chr17	44702645	44702654	+	0.000	0.000	Merged-chr17-44702881-69
NR6737--MA0002.2.RUNX1	chr6	114907625	114907635	-	0.000	0.000	Merged-chr6-114907699-38
NR2711--MA0002.2.RUNX1	chr15	5580586	5580596	+	0.000	0.000	Merged-chr15-5580453-13
NR7719--MA0002.2.RUNX1	chr8	84832332	84832342	+	0.000	0.000	Merged-chr8-84832139-76
NR5497--MA0002.2.RUNX1	chr4	53278160	53278170	+	0.000	0.000	Merged-chr4-53278272-26
NR4520--MA0684.1.RUNX3	chr2	102913220	102913229	-	0.000	0.000	Merged-chr2-102913155-52
NR6989--MA0002.2.RUNX1	chr7	12949614	12949624	+	0.000	0.000	Merged-chr7-12949725-56
NR3297--MA0511.2.RUNX2	chr16	90331260	90331268	+	0.000	0.000	Merged-chr16-90331129-56
NR7034--MA0002.2.RUNX1	chr7	27541512	27541522	+	0.000	0.000	Merged-chr7-27541584-49
NR5026--MA0684.1.RUNX3	chr3	81789077	81789086	-	0.000	0.000	Merged-chr3-81789091-24
NR6846--MA0002.2.RUNX1	chr6	130342279	130342289	-	0.000	0.000	Merged-chr6-130342331-49
NR2221--MA0684.1.RUNX3	chr13	101707407	101707416	-	0.000	0.000	Merged-chr13-101707362-90
NR2820--MA0002.2.RUNX1	chr15	51736897	51736907	+	0.000	0.000	Merged-chr15-51736919-43
NR2344--MA0002.2.RUNX1	chr14	18820779	18820789	+	0.000	0.000	Merged-chr14-18820757-45
NR3203--MA0684.1.RUNX3	chr16	51807559	51807568	+	0.000	0.000	Merged-chr16-51807556-50
NR904--MA0684.1.RUNX3	chr10	76355126	76355135	+	0.000	0.000	Merged-chr10-76355086-35
NR5006--MA0002.2.RUNX1	chr3	75714111	75714121	-	0.000	0.000	Merged-chr3-75714014-36
NR1047--MA0684.1.RUNX3	chr10	108168050	108168059	-	0.000	0.000	Merged-chr10-108168166-48
NR4547--MA0002.2.RUNX1	chr2	106985141	106985151	-	0.000	0.000	Merged-chr2-106985167-21
NR6640--MA0511.2.RUNX2	chr6	88423852	88423860	-	0.000	0.000	Merged-chr6-88423860-14
NR3041--MA0684.1.RUNX3	chr15	103264019	103264028	+	0.000	0.000	Merged-chr15-103264085-19
NR594--MA0002.2.RUNX1	chr1	183180409	183180419	-	0.000	0.000	Merged-chr1-183180587-56
NR6270--MA0002.2.RUNX1	chr5	122708203	122708213	+	0.000	0.000	Merged-chr5-122708188-2
NR5244--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR722--MA0002.2.RUNX1	chr10	19962968	19962978	-	0.000	0.000	Merged-chr10-19962974-43
NR6859--MA0002.2.RUNX1	chr6	133904798	133904808	+	0.000	0.000	Merged-chr6-133904717-21
NR7718--MA0684.1.RUNX3	chr8	84759290	84759299	+	0.000	0.000	Merged-chr8-84759322-6
NR3438--MA0511.2.RUNX2	chr17	25867734	25867742	-	0.000	0.000	Merged-chr17-25867746-11
NR1487--MA0511.2.RUNX2	chr11	106961728	106961736	+	0.000	0.000	Merged-chr11-106961822-47
NR2628--MA0002.2.RUNX1	chr14	103469257	103469267	+	0.000	0.000	Merged-chr14-103469232-2
NR8330--MA0002.2.RUNX1	chr9	118167867	118167877	-	0.000	0.000	Merged-chr9-118167872-33
NR3068--MA0002.2.RUNX1	chr16	10665409	10665419	-	0.000	0.000	Merged-chr16-10665545-75
NR498--MA0002.2.RUNX1	chr1	164960257	164960267	+	0.000	0.000	Merged-chr1-164960365-86
NR930--MA0511.2.RUNX2	chr10	80271340	80271348	-	0.000	0.000	Merged-chr10-80271512-28
NR4494--MA0002.2.RUNX1	chr2	93428095	93428105	-	0.000	0.000	Merged-chr2-93428012-126
NR4765--MA0002.2.RUNX1	chr2	166549238	166549248	-	0.000	0.000	Merged-chr2-166549284-30
NR5148--MA0684.1.RUNX3	chr3	108123698	108123707	+	0.000	0.000	Merged-chr3-108123589-5
NR232--MA0684.1.RUNX3	chr1	80597107	80597116	+	0.000	0.000	Merged-chr1-80596993-13
NR7778--MA0511.2.RUNX2	chr8	105259797	105259805	+	0.000	0.000	Merged-chr8-105259865-21
NR6697--MA0002.2.RUNX1	chr6	100390382	100390392	-	0.000	0.000	Merged-chr6-100390476-26
NR2614--MA0684.1.RUNX3	chr14	102806376	102806385	+	0.000	0.000	Merged-chr14-102806505-76
NR2942--MA0002.2.RUNX1	chr15	84388981	84388991	+	0.000	0.000	Merged-chr15-84388969-27
NR960--MA0684.1.RUNX3	chr10	85030095	85030104	-	0.000	0.000	Merged-chr10-85030062-18
NR2466--MA0002.2.RUNX1	chr14	55106333	55106343	+	0.000	0.000	Merged-chr14-55106427-54
NR7635--MA0511.2.RUNX2	chr8	64872008	64872016	-	0.000	0.000	Merged-chr8-64871934-64
NR4751--MA0684.1.RUNX3	chr2	163160531	163160540	-	0.000	0.000	Merged-chr2-163160622-8
NR6825--MA0002.2.RUNX1	chr6	129284635	129284645	-	0.000	0.000	Merged-chr6-129284661-64
NR563--MA0511.2.RUNX2	chr1	179240818	179240826	+	0.000	0.000	Merged-chr1-179240877-38
NR4874--MA0002.2.RUNX1	chr3	21965700	21965710	-	0.000	0.000	Merged-chr3-21965803-23
NR3799--MA0511.2.RUNX2	chr18	34827831	34827839	-	0.000	0.000	Merged-chr18-34827772-23
NR4003--MA0002.2.RUNX1	chr18	89238258	89238268	+	0.000	0.000	Merged-chr18-89238329-52
NR2052--MA0002.2.RUNX1	chr13	48528485	48528495	+	0.000	0.000	Merged-chr13-48528650-27
NR464--MA0002.2.RUNX1	chr1	156615802	156615812	+	0.000	0.000	Merged-chr1-156615670-66
NR6411--MA0002.2.RUNX1	chr6	6149482	6149492	+	0.000	0.000	Merged-chr6-6149577-22
NR3229--MA0684.1.RUNX3	chr16	58519518	58519527	+	0.000	0.000	Merged-chr16-58519695-16
NR7268--MA0511.2.RUNX2	chr7	102695634	102695642	-	0.000	0.000	Merged-chr7-102695617-27
NR4112--MA0002.2.RUNX1	chr19	41365781	41365791	-	0.000	0.000	Merged-chr19-41365730-30
NR7317--MA0684.1.RUNX3	chr7	114082291	114082300	-	0.000	0.000	Merged-chr7-114082253-23
NR1086--MA0511.2.RUNX2	chr10	118714234	118714242	+	0.000	0.000	Merged-chr10-118714396-52
NR5174--MA0511.2.RUNX2	chr3	115642456	115642464	+	0.000	0.000	Merged-chr3-115642696-110
NR2561--MA0684.1.RUNX3	chr14	76569400	76569409	+	0.000	0.000	Merged-chr14-76569463-39
NR4093--MA0002.2.RUNX1	chr19	34192734	34192744	+	0.000	0.000	Merged-chr19-34192635-86
NR4986--MA0511.2.RUNX2	chr3	67033903	67033911	+	0.000	0.000	Merged-chr3-67033715-15
NR430--MA0002.2.RUNX1	chr1	151096213	151096223	-	0.000	0.000	Merged-chr1-151096153-39
NR2911--MA0511.2.RUNX2	chr15	80034441	80034449	-	0.000	0.000	Merged-chr15-80034536-17
NR1929--MA0684.1.RUNX3	chr13	13557078	13557087	-	0.000	0.000	Merged-chr13-13557258-36
NR6772--MA0002.2.RUNX1	chr6	120539196	120539206	+	0.000	0.000	Merged-chr6-120539283-23
NR1737--MA0511.2.RUNX2	chr12	85447231	85447239	+	0.000	0.000	Merged-chr12-85447254-58
NR7549--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR3047--MA0002.2.RUNX1	chr16	3988470	3988480	+	0.000	0.000	Merged-chr16-3988637-25
NR477--MA0002.2.RUNX1	chr1	161309625	161309635	-	0.000	0.000	Merged-chr1-161309457-43
NR7505--MA0511.2.RUNX2	chr8	4608984	4608992	+	0.000	0.000	Merged-chr8-4608994-5
NR6424--MA0002.2.RUNX1	chr6	17282407	17282417	+	0.000	0.000	Merged-chr6-17282259-15
NR84--MA0511.2.RUNX2	chr1	43207414	43207422	+	0.000	0.000	Merged-chr1-43207362-30
NR6676--MA0002.2.RUNX1	chr6	97387553	97387563	-	0.000	0.000	Merged-chr6-97387514-39
NR7264--MA0684.1.RUNX3	chr7	101634591	101634600	-	0.000	0.000	Merged-chr7-101634721-37
NR2574--MA0684.1.RUNX3	chr14	78914393	78914402	-	0.000	0.000	Merged-chr14-78914359-46
NR5236--MA0684.1.RUNX3	chr3	130059977	130059986	+	0.000	0.000	Merged-chr3-130059995-8
NR443--MA0002.2.RUNX1	chr1	153092419	153092429	-	0.000	0.000	Merged-chr1-153092391-33
NR238--MA0002.2.RUNX1	chr1	82819533	82819543	-	0.000	0.000	Merged-chr1-82819589-51
NR4111--MA0684.1.RUNX3	chr19	41354448	41354457	-	0.000	0.000	Merged-chr19-41354593-71
NR5315--MA0511.2.RUNX2	chr3	144232151	144232159	-	0.000	0.000	Merged-chr3-144232172-58
NR3364--MA0511.2.RUNX2	chr17	8195732	8195740	-	0.000	0.000	Merged-chr17-8195901-46
NR8421--MA0511.2.RUNX2	chrX	48429665	48429673	-	0.000	0.000	Merged-chrX-48429732-34
NR6470--MA0511.2.RUNX2	chr6	33261174	33261182	-	0.000	0.000	Merged-chr6-33261248-23
NR638--MA0684.1.RUNX3	chr1	191275772	191275781	+	0.000	0.000	Merged-chr1-191275783-38
NR4486--MA0002.2.RUNX1	chr2	91257396	91257406	+	0.000	0.000	Merged-chr2-91257440-4
NR4757--MA0002.2.RUNX1	chr2	164360609	164360619	+	0.000	0.000	Merged-chr2-164360506-23
NR8451--MA0684.1.RUNX3	chrX	74400223	74400232	-	0.000	0.000	Merged-chrX-74400032-30
NR281--MA0002.2.RUNX1	chr1	91908146	91908156	+	0.000	0.000	Merged-chr1-91908187-5
NR6771--MA0684.1.RUNX3	chr6	120466810	120466819	-	0.000	0.000	Merged-chr6-120466879-54
