#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR567--MA0089.1.MAFG::NFE2L1	chr1	170255725	170255730	+	0.000	0.000	Merged-chr1-170255603-48
NR2757--MA0089.1.MAFG::NFE2L1	chr13	101664126	101664131	-	0.000	0.000	Merged-chr13-101664276-40
NR4991--MA0496.2.MAFK	chr2	4864668	4864686	+	0.000	0.000	Merged-chr2-4864669-14
NR1713--MA0089.1.MAFG::NFE2L1	chr11	103697656	103697661	+	0.000	0.000	Merged-chr11-103697774-72
NR5341--MA0089.1.MAFG::NFE2L1	chr2	112455065	112455070	-	0.000	0.000	Merged-chr2-112455104-60
NR720--MA0659.1.MAFG	chr1	191152565	191152585	-	0.000	0.000	Merged-chr1-191152485-1
NR7326--MA0089.1.MAFG::NFE2L1	chr5	115939199	115939204	-	0.000	0.000	Merged-chr5-115939184-26
NR6285--MA0495.2.MAFF	chr3	145666597	145666617	-	0.000	0.000	Merged-chr3-145666541-17
NR6703--MA0591.1.Bach1::Mafk	chr4	128981294	128981308	-	0.000	0.000	Merged-chr4-128981305-55
NR5958--MA0117.2.Mafb	chr3	84749430	84749441	+	0.000	0.000	Merged-chr3-84749364-32
NR5817--MA0496.2.MAFK	chr3	21917648	21917666	+	0.000	0.000	Merged-chr3-21917648-70
NR935--MA0501.1.MAF::NFE2	chr10	44539486	44539500	-	0.000	0.000	Merged-chr10-44539362-34
NR5602--MA0496.2.MAFK	chr2	154603807	154603825	-	0.000	0.000	Merged-chr2-154603925-61
NR3397--MA0089.1.MAFG::NFE2L1	chr15	58685332	58685337	+	0.000	0.000	Merged-chr15-58685209-108
NR8312--MA0496.2.MAFK	chr7	67308223	67308241	+	0.000	0.000	Merged-chr7-67308311-16
NR6477--MA0496.2.MAFK	chr4	47314182	47314200	-	0.000	0.000	Merged-chr4-47314208-36
NR4553--MA0495.2.MAFF	chr18	54822970	54822990	+	0.000	0.000	Merged-chr18-54822886-30
NR7263--MA0495.2.MAFF	chr5	107646128	107646148	-	0.000	0.000	Merged-chr5-107646170-26
NR9776--MA0659.1.MAFG	chrX	37141975	37141995	-	0.000	0.000	Merged-chrX-37141960-22
NR8476--MA0501.1.MAF::NFE2	chr7	112130767	112130781	+	0.000	0.000	Merged-chr7-112130852-17
NR6296--MA0659.1.MAFG	chr3	146063412	146063432	-	0.000	0.000	Merged-chr3-146063322-20
NR7628--MA0089.1.MAFG::NFE2L1	chr6	54162850	54162855	-	0.000	0.000	Merged-chr6-54162989-41
NR6774--MA0089.1.MAFG::NFE2L1	chr4	138972387	138972392	-	0.000	0.000	Merged-chr4-138972320-2
NR9560--MA0501.1.MAF::NFE2	chr9	96740568	96740582	+	0.000	0.000	Merged-chr9-96740764-95
NR3785--MA0496.2.MAFK	chr16	48594652	48594670	+	0.000	0.000	Merged-chr16-48594719-53
NR1408--MA0501.1.MAF::NFE2	chr11	43729114	43729128	+	0.000	0.000	Merged-chr11-43729040-41
NR5492--MA0591.1.Bach1::Mafk	chr2	132230562	132230576	-	0.000	0.000	Merged-chr2-132230330-32
NR3698--MA0659.1.MAFG	chr16	17695161	17695181	+	0.000	0.000	Merged-chr16-17695007-34
NR5569--MA0089.1.MAFG::NFE2L1	chr2	151740271	151740276	+	0.000	0.000	Merged-chr2-151740214-3
NR1395--MA0501.1.MAF::NFE2	chr11	34049137	34049151	-	0.000	0.000	Merged-chr11-34049016-54
NR8644--MA0089.1.MAFG::NFE2L1	chr7	139303363	139303368	+	0.000	0.000	Merged-chr7-139303502-36
NR2331--MA0501.1.MAF::NFE2	chr12	117217235	117217249	+	0.000	0.000	Merged-chr12-117217211-2
NR382--MA0496.2.MAFK	chr1	132264731	132264749	+	0.000	0.000	Merged-chr1-132264829-22
NR8657--MA0496.2.MAFK	chr7	139973250	139973268	-	0.000	0.000	Merged-chr7-139973198-14
NR7523--MA0501.1.MAF::NFE2	chr6	17498855	17498869	+	0.000	0.000	Merged-chr6-17498932-15
NR5260--MA0501.1.MAF::NFE2	chr2	84059439	84059453	-	0.000	0.000	Merged-chr2-84059493-47
NR7393--MA0495.2.MAFF	chr5	135134345	135134365	-	0.000	0.000	Merged-chr5-135134293-53
NR3539--MA0496.2.MAFK	chr15	85982292	85982310	+	0.000	0.000	Merged-chr15-85982300-69
NR7439--MA0089.1.MAFG::NFE2L1	chr5	144100365	144100370	+	0.000	0.000	Merged-chr5-144100460-55
NR9420--MA0496.2.MAFK	chr9	75094964	75094982	+	0.000	0.000	Merged-chr9-75094977-14
NR5656--MA0089.1.MAFG::NFE2L1	chr2	164041388	164041393	+	0.000	0.000	Merged-chr2-164041176-18
NR6769--MA0591.1.Bach1::Mafk	chr4	136206419	136206433	-	0.000	0.000	Merged-chr4-136206356-47
NR4658--MA0117.2.Mafb	chr18	75322337	75322348	-	0.000	0.000	Merged-chr18-75322404-42
NR6585--MA0089.1.MAFG::NFE2L1	chr4	102981979	102981984	-	0.000	0.000	Merged-chr4-102981884-20
NR9660--MA0089.1.MAFG::NFE2L1	chr9	112174593	112174598	+	0.000	0.000	Merged-chr9-112174843-101
NR6328--MA0501.1.MAF::NFE2	chr3	153190248	153190262	-	0.000	0.000	Merged-chr3-153190220-4
NR617--MA0501.1.MAF::NFE2	chr1	177555800	177555814	-	0.000	0.000	Merged-chr1-177555982-32
NR5421--MA0117.2.Mafb	chr2	122361283	122361294	-	0.000	0.000	Merged-chr2-122361363-21
NR8940--MA0591.1.Bach1::Mafk	chr8	94186727	94186741	+	0.000	0.000	Merged-chr8-94186753-31
NR7251--MA0501.1.MAF::NFE2	chr5	105511166	105511180	-	0.000	0.000	Merged-chr5-105511271-25
NR1066--MA0591.1.Bach1::Mafk	chr10	81248067	81248081	+	0.000	0.000	Merged-chr10-81248090-40
NR7697--MA0496.2.MAFK	chr6	70824708	70824726	+	0.000	0.000	Merged-chr6-70824909-77
NR3597--MA0089.1.MAFG::NFE2L1	chr15	100600100	100600105	-	0.000	0.000	Merged-chr15-100600141-58
NR7155--MA0501.1.MAF::NFE2	chr5	92118033	92118047	-	0.000	0.000	Merged-chr5-92118046-23
NR4336--MA0659.1.MAFG	chr17	79616755	79616775	+	0.000	0.000	Merged-chr17-79616795-12
NR7059--MA0501.1.MAF::NFE2	chr5	52149305	52149319	+	0.000	0.000	Merged-chr5-52149380-37
NR5467--MA0089.1.MAFG::NFE2L1	chr2	129180153	129180158	+	0.000	0.000	Merged-chr2-129180074-1
NR4900--MA0591.1.Bach1::Mafk	chr19	41329112	41329126	-	0.000	0.000	Merged-chr19-41328970-48
NR4423--MA0089.1.MAFG::NFE2L1	chr18	4295229	4295234	+	0.000	0.000	Merged-chr18-4295238-102
NR2264--MA0089.1.MAFG::NFE2L1	chr12	112702470	112702475	+	0.000	0.000	Merged-chr12-112702539-19
NR8022--MA0495.2.MAFF	chr6	129350069	129350089	+	0.000	0.000	Merged-chr6-129350099-25
NR6408--MA0089.1.MAFG::NFE2L1	chr4	32179882	32179887	-	0.000	0.000	Merged-chr4-32179914-44
NR3678--MA0496.2.MAFK	chr16	14350967	14350985	+	0.000	0.000	Merged-chr16-14350919-24
NR5930--MA0089.1.MAFG::NFE2L1	chr3	68784178	68784183	+	0.000	0.000	Merged-chr3-68784168-43
NR5063--MA0089.1.MAFG::NFE2L1	chr2	25620559	25620564	-	0.000	0.000	Merged-chr2-25620603-21
NR7832--MA0501.1.MAF::NFE2	chr6	100601750	100601764	-	0.000	0.000	Merged-chr6-100601796-17
NR867--MA0089.1.MAFG::NFE2L1	chr10	25185518	25185523	+	0.000	0.000	Merged-chr10-25185355-12
NR9105--MA0659.1.MAFG	chr8	125044502	125044522	+	0.000	0.000	Merged-chr8-125044539-16
NR7577--MA0591.1.Bach1::Mafk	chr6	41177385	41177399	-	0.000	0.000	Merged-chr6-41177322-23
NR9470--MA0495.2.MAFF	chr9	82961525	82961545	+	0.000	0.000	Merged-chr9-82961653-22
NR8353--MA0089.1.MAFG::NFE2L1	chr7	80782239	80782244	+	0.000	0.000	Merged-chr7-80782374-50
NR1522--MA0089.1.MAFG::NFE2L1	chr11	70237800	70237805	-	0.000	0.000	Merged-chr11-70237870-62
NR9131--MA0501.1.MAF::NFE2	chr8	126867736	126867750	+	0.000	0.000	Merged-chr8-126867742-65
NR9002--MA0659.1.MAFG	chr8	114978117	114978137	-	0.000	0.000	Merged-chr8-114978024-47
NR4321--MA0089.1.MAFG::NFE2L1	chr17	78163511	78163516	+	0.000	0.000	Merged-chr17-78163485-40
NR2162--MA0089.1.MAFG::NFE2L1	chr12	100994817	100994822	-	0.000	0.000	Merged-chr12-100994584-90
NR7160--MA0496.2.MAFK	chr5	92245626	92245644	-	0.000	0.000	Merged-chr5-92245649-42
NR8298--MA0591.1.Bach1::Mafk	chr7	66116121	66116135	+	0.000	0.000	Merged-chr7-66116161-49
NR7235--MA0089.1.MAFG::NFE2L1	chr5	103680516	103680521	-	0.000	0.000	Merged-chr5-103680526-14
NR4032--MA0089.1.MAFG::NFE2L1	chr17	8251948	8251953	+	0.000	0.000	Merged-chr17-8251885-20
NR2753--MA0089.1.MAFG::NFE2L1	chr13	99648028	99648033	+	0.000	0.000	Merged-chr13-99648016-28
NR4585--MA0495.2.MAFF	chr18	61830761	61830781	+	0.000	0.000	Merged-chr18-61830902-25
NR2153--MA0591.1.Bach1::Mafk	chr12	100705246	100705260	+	0.000	0.000	Merged-chr12-100705142-10
NR8726--MA0591.1.Bach1::Mafk	chr8	14911761	14911775	+	0.000	0.000	Merged-chr8-14911636-31
NR3488--MA0501.1.MAF::NFE2	chr15	77807099	77807113	+	0.000	0.000	Merged-chr15-77807264-57
NR9786--MA0089.1.MAFG::NFE2L1	chrX	53369722	53369727	-	0.000	0.000	Merged-chrX-53369709-4
NR2830--MA0496.2.MAFK	chr13	109262149	109262167	+	0.000	0.000	Merged-chr13-109262028-7
NR2464--MA0089.1.MAFG::NFE2L1	chr13	33077203	33077208	-	0.000	0.000	Merged-chr13-33077340-51
NR3108--MA0591.1.Bach1::Mafk	chr14	72887086	72887100	+	0.000	0.000	Merged-chr14-72887240-48
NR1547--MA0501.1.MAF::NFE2	chr11	74832926	74832940	-	0.000	0.000	Merged-chr11-74832896-3
NR6086--MA0591.1.Bach1::Mafk	chr3	105892542	105892556	+	0.000	0.000	Merged-chr3-105892493-111
NR3989--MA0591.1.Bach1::Mafk	chr16	95893617	95893631	+	0.000	0.000	Merged-chr16-95893684-47
NR5754--MA0089.1.MAFG::NFE2L1	chr2	177957289	177957294	+	0.000	0.000	Merged-chr2-177957258-77
NR6751--MA0591.1.Bach1::Mafk	chr4	134757074	134757088	+	0.000	0.000	Merged-chr4-134757166-23
NR3480--MA0089.1.MAFG::NFE2L1	chr15	76199519	76199524	+	0.000	0.000	Merged-chr15-76199609-68
NR2060--MA0089.1.MAFG::NFE2L1	chr12	73716047	73716052	+	0.000	0.000	Merged-chr12-73715902-65
NR2725--MA0117.2.Mafb	chr13	96995550	96995561	-	0.000	0.000	Merged-chr13-96995429-17
NR7739--MA0089.1.MAFG::NFE2L1	chr6	86600194	86600199	+	0.000	0.000	Merged-chr6-86600149-54
NR826--MA0496.2.MAFK	chr10	15300270	15300288	+	0.000	0.000	Merged-chr10-15300322-38
NR8342--MA0591.1.Bach1::Mafk	chr7	78766234	78766248	-	0.000	0.000	Merged-chr7-78766372-38
NR7662--MA0501.1.MAF::NFE2	chr6	61206696	61206710	-	0.000	0.000	Merged-chr6-61206745-14
NR4437--MA0496.2.MAFK	chr18	6281373	6281391	-	0.000	0.000	Merged-chr18-6281338-48
NR44--MA0495.2.MAFF	chr1	21604147	21604167	-	0.000	0.000	Merged-chr1-21604184-30
NR952--MA0089.1.MAFG::NFE2L1	chr10	58371393	58371398	-	0.000	0.000	Merged-chr10-58371559-38
NR4363--MA0117.2.Mafb	chr17	83483964	83483975	-	0.000	0.000	Merged-chr17-83484048-22
NR6394--MA0089.1.MAFG::NFE2L1	chr4	19575211	19575216	-	0.000	0.000	Merged-chr4-19575178-52
NR9329--MA0117.2.Mafb	chr9	62020524	62020535	+	0.000	0.000	Merged-chr9-62020503-14
NR1722--MA0089.1.MAFG::NFE2L1	chr11	104639092	104639097	-	0.000	0.000	Merged-chr11-104639154-13
NR3538--MA0501.1.MAF::NFE2	chr15	85982291	85982305	-	0.000	0.000	Merged-chr15-85982300-69
NR8502--MA0501.1.MAF::NFE2	chr7	115734398	115734412	-	0.000	0.000	Merged-chr7-115734410-28
NR8257--MA0117.2.Mafb	chr7	42461798	42461809	+	0.000	0.000	Merged-chr7-42461789-36
NR3216--MA0089.1.MAFG::NFE2L1	chr14	120303421	120303426	-	0.000	0.000	Merged-chr14-120303374-10
NR4723--MA0089.1.MAFG::NFE2L1	chr18	82492980	82492985	+	0.000	0.000	Merged-chr18-82492983-14
NR5066--MA0591.1.Bach1::Mafk	chr2	26183245	26183259	+	0.000	0.000	Merged-chr2-26183065-10
NR2515--MA0659.1.MAFG	chr13	45624075	45624095	-	0.000	0.000	Merged-chr13-45624002-39
NR9771--MA0089.1.MAFG::NFE2L1	chrX	36983869	36983874	+	0.000	0.000	Merged-chrX-36983948-23
NR9280--MA0089.1.MAFG::NFE2L1	chr9	52259704	52259709	-	0.000	0.000	Merged-chr9-52259787-26
NR741--MA0501.1.MAF::NFE2	chr1	191445928	191445942	-	0.000	0.000	Merged-chr1-191445969-55
NR2955--MA0501.1.MAF::NFE2	chr14	26878966	26878980	+	0.000	0.000	Merged-chr14-26878931-33
NR6217--MA0089.1.MAFG::NFE2L1	chr3	133614202	133614207	-	0.000	0.000	Merged-chr3-133614378-37
NR5639--MA0496.2.MAFK	chr2	160733322	160733340	-	0.000	0.000	Merged-chr2-160733337-52
NR7000--MA0591.1.Bach1::Mafk	chr5	24903044	24903058	+	0.000	0.000	Merged-chr5-24903021-15
NR956--MA0496.2.MAFK	chr10	58383471	58383489	-	0.000	0.000	Merged-chr10-58383440-43
NR806--MA0501.1.MAF::NFE2	chr10	12875019	12875033	-	0.000	0.000	Merged-chr10-12875013-52
NR2173--MA0089.1.MAFG::NFE2L1	chr12	101913115	101913120	+	0.000	0.000	Merged-chr12-101913096-62
NR885--MA0495.2.MAFF	chr10	26962579	26962599	+	0.000	0.000	Merged-chr10-26962635-2
NR4802--MA0117.2.Mafb	chr19	12541844	12541855	-	0.000	0.000	Merged-chr19-12541773-42
NR7233--MA0089.1.MAFG::NFE2L1	chr5	103377249	103377254	-	0.000	0.000	Merged-chr5-103377267-129
NR3114--MA0089.1.MAFG::NFE2L1	chr14	73244425	73244430	+	0.000	0.000	Merged-chr14-73244258-38
