#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR4355--MA0766.1.GATA5	chr4	3209834	3209841	+	0.000	0.000	Merged-chr4-3209817-19
NR81--MA0037.3.GATA3	chr1	69496220	69496227	+	0.000	0.000	Merged-chr1-69496310-11
NR2471--MA0482.1.Gata4	chr16	49774803	49774813	+	0.000	0.000	Merged-chr16-49774880-113
NR3252--MA0037.3.GATA3	chr19	57104563	57104570	-	0.000	0.000	Merged-chr19-57104437-7
NR4878--MA0766.1.GATA5	chr5	64814793	64814800	-	0.000	0.000	Merged-chr5-64814599-21
NR559--MA0035.3.Gata1	chr1	192693232	192693242	-	0.000	0.000	Merged-chr1-192693207-29
NR6440--MA0035.3.Gata1	chr9	51015925	51015935	+	0.000	0.000	Merged-chr9-51015891-3
NR5041--MA0037.3.GATA3	chr5	124022517	124022524	-	0.000	0.000	Merged-chr5-124022476-27
NR2461--MA0035.3.Gata1	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR5308--MA0482.1.Gata4	chr6	88189799	88189809	-	0.000	0.000	Merged-chr6-88189765-31
NR6386--MA0036.3.GATA2	chr9	27003932	27003942	-	0.000	0.000	Merged-chr9-27003840-22
NR6657--MA0036.3.GATA2	chr9	120023261	120023271	-	0.000	0.000	Merged-chr9-120023283-16
NR4050--MA0766.1.GATA5	chr3	96338293	96338300	+	0.000	0.000	Merged-chr3-96338308-3
NR4783--MA0482.1.Gata4	chr5	23894287	23894297	+	0.000	0.000	Merged-chr5-23894337-39
NR3862--MA0766.1.GATA5	chr2	168200516	168200523	+	0.000	0.000	Merged-chr2-168200408-1
NR2984--MA0035.3.Gata1	chr18	62164518	62164528	-	0.000	0.000	Merged-chr18-62164450-51
NR1999--MA0037.3.GATA3	chr14	71120688	71120695	-	0.000	0.000	Merged-chr14-71120653-22
NR2755--MA0482.1.Gata4	chr17	49435334	49435344	+	0.000	0.000	Merged-chr17-49435295-16
NR2636--MA0035.3.Gata1	chr17	12513654	12513664	+	0.000	0.000	Merged-chr17-12513699-7
NR204--MA1104.1.GATA6	chr1	105543277	105543289	+	0.000	0.000	Merged-chr1-105543373-21
NR2545--MA0766.1.GATA5	chr16	84864872	84864879	-	0.000	0.000	Merged-chr16-84864807-26
NR2816--MA0766.1.GATA5	chr17	71192199	71192206	+	0.000	0.000	Merged-chr17-71192022-46
NR277--MA0482.1.Gata4	chr1	138290351	138290361	-	0.000	0.000	Merged-chr1-138290182-44
NR1167--MA0482.1.Gata4	chr11	96075702	96075712	+	0.000	0.000	Merged-chr11-96075825-57
NR2772--MA1104.1.GATA6	chr17	52484085	52484097	+	0.000	0.000	Merged-chr17-52484066-25
NR5255--MA0482.1.Gata4	chr6	61225494	61225504	+	0.000	0.000	Merged-chr6-61225621-10
NR1620--MA0035.3.Gata1	chr13	29979221	29979231	-	0.000	0.000	Merged-chr13-29979339-43
NR56--MA0482.1.Gata4	chr1	52170143	52170153	-	0.000	0.000	Merged-chr1-52170255-41
NR591--MA0482.1.Gata4	chr10	17550174	17550184	-	0.000	0.000	Merged-chr10-17550297-37
NR1822--MA0037.3.GATA3	chr13	109822582	109822589	+	0.000	0.000	Merged-chr13-109822486-79
NR1075--MA0037.3.GATA3	chr11	64019418	64019425	-	0.000	0.000	Merged-chr11-64019417-11
NR6333--MA0482.1.Gata4	chr8	128530706	128530716	-	0.000	0.000	Merged-chr8-128530780-6
NR5705--MA0037.3.GATA3	chr7	51750390	51750397	+	0.000	0.000	Merged-chr7-51750437-26
NR1958--MA0140.2.GATA1::TAL1	chr14	55392547	55392564	+	0.000	0.000	Merged-chr14-55392653-26
NR4714--MA0766.1.GATA5	chr4	154334813	154334820	+	0.000	0.000	Merged-chr4-154334922-29
NR770--MA0037.3.GATA3	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR275--MA0036.3.GATA2	chr1	138175218	138175228	+	0.000	0.000	Merged-chr1-138175302-90
NR2758--MA0035.3.Gata1	chr17	49435333	49435343	+	0.000	0.000	Merged-chr17-49435295-16
NR147--MA0482.1.Gata4	chr1	87878051	87878061	+	0.000	0.000	Merged-chr1-87877929-42
NR802--MA1104.1.GATA6	chr10	96633497	96633509	+	0.000	0.000	Merged-chr10-96633546-4
NR6694--MA0482.1.Gata4	chrX	23673359	23673369	+	0.000	0.000	Merged-chrX-23673581-22
NR3244--MA0037.3.GATA3	chr19	55866000	55866007	+	0.000	0.000	Merged-chr19-55866165-31
NR3515--MA0037.3.GATA3	chr2	80638827	80638834	+	0.000	0.000	Merged-chr2-80638943-54
NR2073--MA0035.3.Gata1	chr14	101477377	101477387	-	0.000	0.000	Merged-chr14-101477413-70
NR5033--MA1104.1.GATA6	chr5	123132810	123132822	-	0.000	0.000	Merged-chr5-123132654-50
NR4204--MA0766.1.GATA5	chr3	133332579	133332586	-	0.000	0.000	Merged-chr3-133332565-72
NR485--MA0035.3.Gata1	chr1	181839663	181839673	-	0.000	0.000	Merged-chr1-181839725-20
NR6730--MA1104.1.GATA6	chrX	101128632	101128644	+	0.000	0.000	Merged-chrX-101128722-47
NR2201--MA0035.3.Gata1	chr15	66508081	66508091	+	0.000	0.000	Merged-chr15-66508027-52
NR2122--MA0140.2.GATA1::TAL1	chr14	123015953	123015970	+	0.000	0.000	Merged-chr14-123015903-11
NR1370--MA0036.3.GATA2	chr12	54568786	54568796	-	0.000	0.000	Merged-chr12-54568862-31
NR6660--MA0482.1.Gata4	chr9	120493245	120493255	+	0.000	0.000	Merged-chr9-120493281-1
NR4313--MA0766.1.GATA5	chr3	148807226	148807233	+	0.000	0.000	Merged-chr3-148807140-19
NR594--MA0035.3.Gata1	chr10	17550175	17550185	-	0.000	0.000	Merged-chr10-17550297-37
NR4698--MA0036.3.GATA2	chr4	150099086	150099096	-	0.000	0.000	Merged-chr4-150099112-23
NR6184--MA0482.1.Gata4	chr8	94240436	94240446	+	0.000	0.000	Merged-chr8-94240399-13
NR2179--MA0037.3.GATA3	chr15	52570471	52570478	-	0.000	0.000	Merged-chr15-52570490-21
NR5189--MA1104.1.GATA6	chr6	33051808	33051820	+	0.000	0.000	Merged-chr6-33051908-11
NR1970--MA0482.1.Gata4	chr14	60072723	60072733	+	0.000	0.000	Merged-chr14-60072713-24
NR6220--MA1104.1.GATA6	chr8	114879813	114879825	+	0.000	0.000	Merged-chr8-114879936-19
NR2399--MA0036.3.GATA2	chr16	24826502	24826512	+	0.000	0.000	Merged-chr16-24826564-20
NR416--MA0036.3.GATA2	chr1	170845677	170845687	-	0.000	0.000	Merged-chr1-170845862-48
NR769--MA0035.3.Gata1	chr10	93356445	93356455	+	0.000	0.000	Merged-chr10-93356301-45
NR924--MA1104.1.GATA6	chr10	127135638	127135650	-	0.000	0.000	Merged-chr10-127135675-65
NR6201--MA0036.3.GATA2	chr8	110859814	110859824	+	0.000	0.000	Merged-chr8-110860019-49
NR4045--MA0036.3.GATA2	chr3	93607807	93607817	-	0.000	0.000	Merged-chr3-93607971-30
NR212--MA0035.3.Gata1	chr1	105803093	105803103	-	0.000	0.000	Merged-chr1-105803155-19
NR2621--MA1104.1.GATA6	chr17	12037262	12037274	+	0.000	0.000	Merged-chr17-12037293-8
NR5678--MA1104.1.GATA6	chr7	45526449	45526461	-	0.000	0.000	Merged-chr7-45526317-62
NR854--MA0482.1.Gata4	chr10	117452450	117452460	-	0.000	0.000	Merged-chr10-117452327-39
NR557--MA1104.1.GATA6	chr1	192693231	192693243	+	0.000	0.000	Merged-chr1-192693207-29
NR4444--MA0140.2.GATA1::TAL1	chr4	71291543	71291560	+	0.000	0.000	Merged-chr4-71291736-94
NR429--MA0036.3.GATA2	chr1	171643756	171643766	+	0.000	0.000	Merged-chr1-171643793-46
NR1773--MA0766.1.GATA5	chr13	93764785	93764792	-	0.000	0.000	Merged-chr13-93764810-22
NR5681--MA0035.3.Gata1	chr7	45526450	45526460	+	0.000	0.000	Merged-chr7-45526317-62
NR6485--MA1104.1.GATA6	chr9	69156193	69156205	-	0.000	0.000	Merged-chr9-69156335-38
NR2745--MA0036.3.GATA2	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR6786--MA0140.2.GATA1::TAL1	chrX	167201489	167201506	+	0.000	0.000	Merged-chrX-167201586-47
NR2254--MA1104.1.GATA6	chr15	85390171	85390183	+	0.000	0.000	Merged-chr15-85390141-30
NR1901--MA0766.1.GATA5	chr14	34549217	34549224	+	0.000	0.000	Merged-chr14-34549308-78
NR6434--MA0482.1.Gata4	chr9	48795323	48795333	-	0.000	0.000	Merged-chr9-48795268-19
NR5168--MA1104.1.GATA6	chr6	17737770	17737782	+	0.000	0.000	Merged-chr6-17737637-51
NR2730--MA0037.3.GATA3	chr17	31224056	31224063	+	0.000	0.000	Merged-chr17-31224074-61
NR3170--MA0037.3.GATA3	chr19	32148906	32148913	+	0.000	0.000	Merged-chr19-32148978-30
NR3236--MA0037.3.GATA3	chr19	55688659	55688666	-	0.000	0.000	Merged-chr19-55688769-29
NR2634--MA1104.1.GATA6	chr17	12513653	12513665	-	0.000	0.000	Merged-chr17-12513699-7
NR6722--MA1104.1.GATA6	chrX	94235876	94235888	-	0.000	0.000	Merged-chrX-94235790-6
NR2235--MA0036.3.GATA2	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR4771--MA1104.1.GATA6	chr5	22511439	22511451	+	0.000	0.000	Merged-chr5-22511594-21
NR5439--MA0037.3.GATA3	chr6	124901074	124901081	-	0.000	0.000	Merged-chr6-124900946-82
NR2312--MA0482.1.Gata4	chr15	97790275	97790285	-	0.000	0.000	Merged-chr15-97790248-21
NR386--MA0766.1.GATA5	chr1	165985897	165985904	+	0.000	0.000	Merged-chr1-165985990-54
NR647--MA0036.3.GATA2	chr10	44601677	44601687	-	0.000	0.000	Merged-chr10-44601754-5
NR1991--MA0766.1.GATA5	chr14	66218980	66218987	-	0.000	0.000	Merged-chr14-66218968-32
NR4448--MA0766.1.GATA5	chr4	71291873	71291880	+	0.000	0.000	Merged-chr4-71291736-94
NR2768--MA0766.1.GATA5	chr17	52150040	52150047	-	0.000	0.000	Merged-chr17-52149947-112
NR4996--MA0035.3.Gata1	chr5	105244864	105244874	-	0.000	0.000	Merged-chr5-105244982-37
NR2472--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR3345--MA0037.3.GATA3	chr2	20969349	20969356	+	0.000	0.000	Merged-chr2-20969092-180
NR1914--MA0766.1.GATA5	chr14	40947679	40947686	+	0.000	0.000	Merged-chr14-40947872-74
NR6262--MA0035.3.Gata1	chr8	121603048	121603058	+	0.000	0.000	Merged-chr8-121603020-18
NR6442--MA0766.1.GATA5	chr9	51908932	51908939	+	0.000	0.000	Merged-chr9-51909085-33
NR3183--MA0037.3.GATA3	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR2376--MA1104.1.GATA6	chr16	20284251	20284263	+	0.000	0.000	Merged-chr16-20284215-11
NR214--MA0482.1.Gata4	chr1	106375061	106375071	+	0.000	0.000	Merged-chr1-106375068-41
NR4876--MA0482.1.Gata4	chr5	64814793	64814803	+	0.000	0.000	Merged-chr5-64814599-21
NR466--MA0482.1.Gata4	chr1	179493159	179493169	-	0.000	0.000	Merged-chr1-179493163-27
NR2115--MA0766.1.GATA5	chr14	121423099	121423106	+	0.000	0.000	Merged-chr14-121422910-45
NR2756--MA1104.1.GATA6	chr17	49435332	49435344	-	0.000	0.000	Merged-chr17-49435295-16
NR4409--MA0035.3.Gata1	chr4	55489297	55489307	+	0.000	0.000	Merged-chr4-55489276-54
NR1342--MA0140.2.GATA1::TAL1	chr12	33129725	33129742	-	0.000	0.000	Merged-chr12-33129599-30
NR2899--MA0140.2.GATA1::TAL1	chr18	39010446	39010463	-	0.000	0.000	Merged-chr18-39010608-38
NR2367--MA0766.1.GATA5	chr16	17085967	17085974	-	0.000	0.000	Merged-chr16-17085766-56
NR4637--MA0482.1.Gata4	chr4	133339273	133339283	+	0.000	0.000	Merged-chr4-133339340-75
NR5320--MA0036.3.GATA2	chr6	91125078	91125088	-	0.000	0.000	Merged-chr6-91125010-35
NR432--MA0482.1.Gata4	chr1	171983536	171983546	-	0.000	0.000	Merged-chr1-171983561-45
NR1621--MA0140.2.GATA1::TAL1	chr13	30005301	30005318	-	0.000	0.000	Merged-chr13-30005164-10
NR4427--MA0766.1.GATA5	chr4	59281127	59281134	-	0.000	0.000	Merged-chr4-59281104-23
NR6655--MA0035.3.Gata1	chr9	118059236	118059246	+	0.000	0.000	Merged-chr9-118059304-13
NR5004--MA0037.3.GATA3	chr5	107265164	107265171	-	0.000	0.000	Merged-chr5-107265096-67
NR2180--MA1104.1.GATA6	chr15	52570469	52570481	-	0.000	0.000	Merged-chr15-52570490-21
NR2722--MA1104.1.GATA6	chr17	28015733	28015745	-	0.000	0.000	Merged-chr17-28015703-1
NR6426--MA0482.1.Gata4	chr9	46154656	46154666	+	0.000	0.000	Merged-chr9-46154778-41
NR6334--MA1104.1.GATA6	chr8	128530706	128530718	+	0.000	0.000	Merged-chr8-128530780-6
NR2813--MA0140.2.GATA1::TAL1	chr17	70925029	70925046	+	0.000	0.000	Merged-chr17-70924985-48
NR3847--MA0037.3.GATA3	chr2	167081045	167081052	+	0.000	0.000	Merged-chr2-167081117-10
NR5554--MA0140.2.GATA1::TAL1	chr6	136902663	136902680	-	0.000	0.000	Merged-chr6-136902691-26
NR3800--MA1104.1.GATA6	chr2	156882620	156882632	+	0.000	0.000	Merged-chr2-156882642-42
NR1941--MA0482.1.Gata4	chr14	48422360	48422370	-	0.000	0.000	Merged-chr14-48422314-53
NR2575--MA0036.3.GATA2	chr16	91063937	91063947	-	0.000	0.000	Merged-chr16-91063973-29
NR217--MA0035.3.Gata1	chr1	106375060	106375070	+	0.000	0.000	Merged-chr1-106375068-41
NR5113--MA0037.3.GATA3	chr5	148596595	148596602	-	0.000	0.000	Merged-chr5-148596681-29
NR4879--MA0035.3.Gata1	chr5	64814792	64814802	+	0.000	0.000	Merged-chr5-64814599-21
NR1086--MA0140.2.GATA1::TAL1	chr11	67578641	67578658	+	0.000	0.000	Merged-chr11-67578583-16
NR6264--MA0482.1.Gata4	chr8	121650681	121650691	-	0.000	0.000	Merged-chr8-121650674-17
NR2227--MA0036.3.GATA2	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR716--MA0482.1.Gata4	chr10	80700850	80700860	+	0.000	0.000	Merged-chr10-80700904-35
NR6695--MA1104.1.GATA6	chrX	23673357	23673369	-	0.000	0.000	Merged-chrX-23673581-22
NR2479--MA0036.3.GATA2	chr16	52132921	52132931	+	0.000	0.000	Merged-chr16-52133067-26
NR3863--MA0035.3.Gata1	chr2	168200514	168200524	-	0.000	0.000	Merged-chr2-168200408-1
NR5442--MA0036.3.GATA2	chr6	124901073	124901083	+	0.000	0.000	Merged-chr6-124900946-82
NR4620--MA0037.3.GATA3	chr4	130905146	130905153	-	0.000	0.000	Merged-chr4-130905354-12
NR2598--MA0766.1.GATA5	chr16	93746723	93746730	+	0.000	0.000	Merged-chr16-93746709-33
NR3943--MA0140.2.GATA1::TAL1	chr3	38440624	38440641	-	0.000	0.000	Merged-chr3-38440724-15
NR139--MA0766.1.GATA5	chr1	85986059	85986066	-	0.000	0.000	Merged-chr1-85986038-7
NR129--MA0036.3.GATA2	chr1	85794295	85794305	-	0.000	0.000	Merged-chr1-85794071-131
NR2546--MA0035.3.Gata1	chr16	84864871	84864881	+	0.000	0.000	Merged-chr16-84864807-26
NR1192--MA0036.3.GATA2	chr11	98682374	98682384	-	0.000	0.000	Merged-chr11-98682471-63
NR6390--MA1104.1.GATA6	chr9	31254824	31254836	+	0.000	0.000	Merged-chr9-31254853-49
NR6753--MA0482.1.Gata4	chrX	140537799	140537809	+	0.000	0.000	Merged-chrX-140537922-35
NR6661--MA1104.1.GATA6	chr9	120493243	120493255	-	0.000	0.000	Merged-chr9-120493281-1
NR6429--MA0035.3.Gata1	chr9	46154655	46154665	+	0.000	0.000	Merged-chr9-46154778-41
