#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR140--MA0035.3.Gata1	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR3147--MA0482.1.Gata4	chr2	104458953	104458963	-	0.000	0.000	Merged-chr2-104459041-25
NR2893--MA0482.1.Gata4	chr19	46620060	46620070	-	0.000	0.000	Merged-chr19-46620252-57
NR3674--MA0037.3.GATA3	chr3	146123214	146123221	-	0.000	0.000	Merged-chr3-146123164-55
NR1994--MA0037.3.GATA3	chr15	50667571	50667578	-	0.000	0.000	Merged-chr15-50667671-62
NR5586--MA0140.2.GATA1::TAL1	chr8	128489637	128489654	+	0.000	0.000	Merged-chr8-128489561-17
NR543--MA0482.1.Gata4	chr10	43004963	43004973	-	0.000	0.000	Merged-chr10-43004823-13
NR1228--MA0482.1.Gata4	chr12	91384509	91384519	-	0.000	0.000	Merged-chr12-91384407-62
NR856--MA0766.1.GATA5	chr11	53470104	53470111	-	0.000	0.000	Merged-chr11-53470263-39
NR3860--MA0036.3.GATA2	chr4	63948283	63948293	+	0.000	0.000	Merged-chr4-63948222-34
NR5476--MA1104.1.GATA6	chr8	115064798	115064810	-	0.000	0.000	Merged-chr8-115064848-48
NR560--MA1104.1.GATA6	chr10	59392115	59392127	-	0.000	0.000	Merged-chr10-59392092-23
NR4669--MA0037.3.GATA3	chr6	97523196	97523203	+	0.000	0.000	Merged-chr6-97523334-26
NR161--MA0036.3.GATA2	chr1	106375060	106375070	+	0.000	0.000	Merged-chr1-106375068-41
NR270--MA0036.3.GATA2	chr1	156986337	156986347	+	0.000	0.000	Merged-chr1-156986384-67
NR4390--MA0482.1.Gata4	chr5	124909106	124909116	+	0.000	0.000	Merged-chr5-124908977-19
NR1258--MA1104.1.GATA6	chr12	98674784	98674796	+	0.000	0.000	Merged-chr12-98674935-52
NR4542--MA0035.3.Gata1	chr6	41141088	41141098	+	0.000	0.000	Merged-chr6-41141136-19
NR726--MA0766.1.GATA5	chr10	118172705	118172712	-	0.000	0.000	Merged-chr10-118172658-46
NR716--MA0036.3.GATA2	chr10	116664336	116664346	-	0.000	0.000	Merged-chr10-116664420-26
NR4268--MA0037.3.GATA3	chr5	90612256	90612263	+	0.000	0.000	Merged-chr5-90612116-89
NR1115--MA1104.1.GATA6	chr12	40017261	40017273	+	0.000	0.000	Merged-chr12-40017136-45
NR714--MA0140.2.GATA1::TAL1	chr10	116397731	116397748	-	0.000	0.000	Merged-chr10-116397793-21
NR3073--MA0482.1.Gata4	chr2	68782756	68782766	+	0.000	0.000	Merged-chr2-68782569-42
NR2142--MA0036.3.GATA2	chr15	100755064	100755074	-	0.000	0.000	Merged-chr15-100755115-72
NR3000--MA0037.3.GATA3	chr2	48477054	48477061	+	0.000	0.000	Merged-chr2-48477015-42
NR2808--MA0482.1.Gata4	chr19	6015318	6015328	+	0.000	0.000	Merged-chr19-6015500-73
NR2875--MA0035.3.Gata1	chr19	40477466	40477476	-	0.000	0.000	Merged-chr19-40477377-1
NR535--MA0482.1.Gata4	chr10	40713351	40713361	-	0.000	0.000	Merged-chr10-40713251-44
NR2917--MA0482.1.Gata4	chr2	3727762	3727772	+	0.000	0.000	Merged-chr2-3727720-19
NR2232--MA0482.1.Gata4	chr16	33732544	33732554	-	0.000	0.000	Merged-chr16-33732473-13
NR3810--MA0035.3.Gata1	chr4	43835051	43835061	-	0.000	0.000	Merged-chr4-43834935-30
NR5003--MA0482.1.Gata4	chr7	78583901	78583911	-	0.000	0.000	Merged-chr7-78583930-15
NR727--MA1104.1.GATA6	chr10	121505612	121505624	-	0.000	0.000	Merged-chr10-121505787-2
NR824--MA0140.2.GATA1::TAL1	chr11	44469756	44469773	-	0.000	0.000	Merged-chr11-44469765-3
NR770--MA1104.1.GATA6	chr11	3142680	3142692	+	0.000	0.000	Merged-chr11-3142857-101
NR3108--MA0035.3.Gata1	chr2	80315536	80315546	+	0.000	0.000	Merged-chr2-80315576-77
NR4670--MA1104.1.GATA6	chr6	97523193	97523205	+	0.000	0.000	Merged-chr6-97523334-26
NR3148--MA1104.1.GATA6	chr2	104458953	104458965	+	0.000	0.000	Merged-chr2-104459041-25
NR4589--MA0036.3.GATA2	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR2681--MA0140.2.GATA1::TAL1	chr18	42011156	42011173	-	0.000	0.000	Merged-chr18-42011047-44
NR5304--MA0037.3.GATA3	chr8	33663413	33663420	-	0.000	0.000	Merged-chr8-33663493-16
NR907--MA0482.1.Gata4	chr11	78345849	78345859	+	0.000	0.000	Merged-chr11-78345997-37
NR3802--MA0035.3.Gata1	chr4	40183011	40183021	+	0.000	0.000	Merged-chr4-40183077-21
NR2004--MA0036.3.GATA2	chr15	52900013	52900023	-	0.000	0.000	Merged-chr15-52899831-78
NR4540--MA1104.1.GATA6	chr6	41141087	41141099	-	0.000	0.000	Merged-chr6-41141136-19
NR668--MA0036.3.GATA2	chr10	96201432	96201442	-	0.000	0.000	Merged-chr10-96201472-66
NR1102--MA0140.2.GATA1::TAL1	chr12	36037080	36037097	+	0.000	0.000	Merged-chr12-36036969-49
NR2907--MA0036.3.GATA2	chr19	55769065	55769075	+	0.000	0.000	Merged-chr19-55769048-40
NR5949--MA0037.3.GATA3	chrX	166672800	166672807	-	0.000	0.000	Merged-chrX-166672902-11
NR4391--MA1104.1.GATA6	chr5	124909104	124909116	-	0.000	0.000	Merged-chr5-124908977-19
NR2111--MA1104.1.GATA6	chr15	91578250	91578262	-	0.000	0.000	Merged-chr15-91578192-2
NR2378--MA0036.3.GATA2	chr17	12249730	12249740	+	0.000	0.000	Merged-chr17-12249903-14
NR3074--MA1104.1.GATA6	chr2	68782754	68782766	-	0.000	0.000	Merged-chr2-68782569-42
NR2220--MA1104.1.GATA6	chr16	32645536	32645548	-	0.000	0.000	Merged-chr16-32645495-50
NR2809--MA1104.1.GATA6	chr19	6015316	6015328	-	0.000	0.000	Merged-chr19-6015500-73
NR2216--MA0482.1.Gata4	chr16	30252200	30252210	-	0.000	0.000	Merged-chr16-30252274-42
NR536--MA1104.1.GATA6	chr10	40713351	40713363	+	0.000	0.000	Merged-chr10-40713251-44
NR509--MA0035.3.Gata1	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR5591--MA0037.3.GATA3	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR5657--MA0037.3.GATA3	chr9	41118252	41118259	+	0.000	0.000	Merged-chr9-41118206-38
NR2233--MA1104.1.GATA6	chr16	33732544	33732556	+	0.000	0.000	Merged-chr16-33732473-13
NR807--MA0140.2.GATA1::TAL1	chr11	21172530	21172547	-	0.000	0.000	Merged-chr11-21172446-38
NR4072--MA0035.3.Gata1	chr4	150938225	150938235	+	0.000	0.000	Merged-chr4-150938152-39
NR5004--MA1104.1.GATA6	chr7	78583901	78583913	+	0.000	0.000	Merged-chr7-78583930-15
NR2814--MA0482.1.Gata4	chr19	8019878	8019888	+	0.000	0.000	Merged-chr19-8019847-106
NR1373--MA0037.3.GATA3	chr13	8457041	8457048	-	0.000	0.000	Merged-chr13-8457184-81
NR259--MA0036.3.GATA2	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR3800--MA1104.1.GATA6	chr4	40183010	40183022	-	0.000	0.000	Merged-chr4-40183077-21
NR5952--MA0036.3.GATA2	chrX	166672799	166672809	+	0.000	0.000	Merged-chrX-166672902-11
NR5910--MA0035.3.Gata1	chrX	95712002	95712012	+	0.000	0.000	Merged-chrX-95711904-50
NR4364--MA0036.3.GATA2	chr5	115711849	115711859	+	0.000	0.000	Merged-chr5-115711698-1
NR5866--MA0766.1.GATA5	chr9	123931830	123931837	-	0.000	0.000	Merged-chr9-123931993-21
NR5474--MA0037.3.GATA3	chr8	115064800	115064807	-	0.000	0.000	Merged-chr8-115064848-48
NR5713--MA0036.3.GATA2	chr9	75631002	75631012	+	0.000	0.000	Merged-chr9-75631100-49
NR2598--MA0766.1.GATA5	chr17	80501622	80501629	-	0.000	0.000	Merged-chr17-80501551-70
NR139--MA0766.1.GATA5	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR2817--MA0035.3.Gata1	chr19	8019877	8019887	+	0.000	0.000	Merged-chr19-8019847-106
NR458--MA0482.1.Gata4	chr10	19009334	19009344	-	0.000	0.000	Merged-chr10-19009477-32
NR4377--MA0036.3.GATA2	chr5	122431331	122431341	+	0.000	0.000	Merged-chr5-122431363-23
NR4183--MA0482.1.Gata4	chr5	35771305	35771315	+	0.000	0.000	Merged-chr5-35771159-16
NR2298--MA0482.1.Gata4	chr16	62854135	62854145	-	0.000	0.000	Merged-chr16-62854139-85
NR5487--MA0037.3.GATA3	chr8	115739982	115739989	+	0.000	0.000	Merged-chr8-115739981-29
NR5660--MA0036.3.GATA2	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR2426--MA0482.1.Gata4	chr17	17838231	17838241	+	0.000	0.000	Merged-chr17-17838305-60
NR3581--MA0482.1.Gata4	chr3	115729287	115729297	+	0.000	0.000	Merged-chr3-115729400-55
NR567--MA0482.1.Gata4	chr10	60305446	60305456	-	0.000	0.000	Merged-chr10-60305430-32
NR1782--MA0035.3.Gata1	chr14	65592843	65592853	-	0.000	0.000	Merged-chr14-65593052-55
NR5619--MA0140.2.GATA1::TAL1	chr9	15029154	15029171	-	0.000	0.000	Merged-chr9-15029277-27
NR1113--MA0037.3.GATA3	chr12	40017264	40017271	+	0.000	0.000	Merged-chr12-40017136-45
NR603--MA1104.1.GATA6	chr10	75424695	75424707	+	0.000	0.000	Merged-chr10-75424715-43
NR1636--MA0037.3.GATA3	chr13	109822582	109822589	+	0.000	0.000	Merged-chr13-109822486-79
NR3680--MA0035.3.Gata1	chr3	146192716	146192726	-	0.000	0.000	Merged-chr3-146192596-55
NR5811--MA0766.1.GATA5	chr9	108832555	108832562	+	0.000	0.000	Merged-chr9-108832464-53
NR4162--MA0482.1.Gata4	chr5	30343443	30343453	-	0.000	0.000	Merged-chr5-30343363-21
NR4070--MA1104.1.GATA6	chr4	150938224	150938236	-	0.000	0.000	Merged-chr4-150938152-39
NR471--MA0140.2.GATA1::TAL1	chr10	21186951	21186968	+	0.000	0.000	Merged-chr10-21186963-29
NR4956--MA0482.1.Gata4	chr7	47113493	47113503	-	0.000	0.000	Merged-chr7-47113657-15
NR469--MA0036.3.GATA2	chr10	21186949	21186959	+	0.000	0.000	Merged-chr10-21186963-29
NR725--MA0037.3.GATA3	chr10	118172705	118172712	-	0.000	0.000	Merged-chr10-118172658-46
NR1845--MA0766.1.GATA5	chr14	79481997	79482004	-	0.000	0.000	Merged-chr14-79481875-1
NR4236--MA0766.1.GATA5	chr5	74348600	74348607	-	0.000	0.000	Merged-chr5-74348625-55
NR1--MA0140.2.GATA1::TAL1	chr1	7206440	7206457	+	0.000	0.000	Merged-chr1-7206621-34
NR4759--MA0766.1.GATA5	chr6	129284596	129284603	-	0.000	0.000	Merged-chr6-129284661-64
NR2307--MA0036.3.GATA2	chr16	70365413	70365423	+	0.000	0.000	Merged-chr16-70365429-20
NR3809--MA0766.1.GATA5	chr4	43835053	43835060	+	0.000	0.000	Merged-chr4-43834935-30
NR1577--MA0036.3.GATA2	chr13	100015781	100015791	-	0.000	0.000	Merged-chr13-100015738-57
NR3146--MA0037.3.GATA3	chr2	104458956	104458963	+	0.000	0.000	Merged-chr2-104459041-25
NR2815--MA1104.1.GATA6	chr19	8019876	8019888	-	0.000	0.000	Merged-chr19-8019847-106
NR3325--MA0140.2.GATA1::TAL1	chr2	170221212	170221229	+	0.000	0.000	Merged-chr2-170221188-49
NR3672--MA0035.3.Gata1	chr3	145942231	145942241	+	0.000	0.000	Merged-chr3-145942154-31
NR3637--MA0036.3.GATA2	chr3	135636242	135636252	-	0.000	0.000	Merged-chr3-135636443-43
NR1967--MA0766.1.GATA5	chr15	31440061	31440068	-	0.000	0.000	Merged-chr15-31440136-19
NR3324--MA0035.3.Gata1	chr2	170221210	170221220	+	0.000	0.000	Merged-chr2-170221188-49
NR542--MA0037.3.GATA3	chr10	43004966	43004973	+	0.000	0.000	Merged-chr10-43004823-13
NR3613--MA0766.1.GATA5	chr3	126691146	126691153	+	0.000	0.000	Merged-chr3-126690917-48
NR1728--MA0766.1.GATA5	chr14	27268429	27268436	+	0.000	0.000	Merged-chr14-27268313-23
NR5864--MA0482.1.Gata4	chr9	123931830	123931840	+	0.000	0.000	Merged-chr9-123931993-21
NR23--MA0035.3.Gata1	chr1	38884127	38884137	+	0.000	0.000	Merged-chr1-38884000-31
NR459--MA1104.1.GATA6	chr10	19009334	19009346	+	0.000	0.000	Merged-chr10-19009477-32
NR1766--MA0035.3.Gata1	chr14	55392545	55392555	+	0.000	0.000	Merged-chr14-55392653-26
NR4818--MA0482.1.Gata4	chr6	140598741	140598751	+	0.000	0.000	Merged-chr6-140598794-45
NR5492--MA0766.1.GATA5	chr8	115878287	115878294	+	0.000	0.000	Merged-chr8-115878428-26
NR58--MA0140.2.GATA1::TAL1	chr1	64986382	64986399	+	0.000	0.000	Merged-chr1-64986300-23
NR2427--MA1104.1.GATA6	chr17	17838229	17838241	-	0.000	0.000	Merged-chr17-17838305-60
NR3582--MA1104.1.GATA6	chr3	115729285	115729297	-	0.000	0.000	Merged-chr3-115729400-55
NR3183--MA0036.3.GATA2	chr2	122138270	122138280	+	0.000	0.000	Merged-chr2-122138123-26
NR5872--MA0766.1.GATA5	chrX	7421269	7421276	+	0.000	0.000	Merged-chrX-7421154-31
NR3072--MA0037.3.GATA3	chr2	68782756	68782763	-	0.000	0.000	Merged-chr2-68782569-42
NR3987--MA0766.1.GATA5	chr4	121016776	121016783	-	0.000	0.000	Merged-chr4-121016870-126
NR769--MA0482.1.Gata4	chr11	3142680	3142690	-	0.000	0.000	Merged-chr11-3142857-101
NR5596--MA0035.3.Gata1	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR5867--MA0035.3.Gata1	chr9	123931829	123931839	+	0.000	0.000	Merged-chr9-123931993-21
NR2807--MA0037.3.GATA3	chr19	6015318	6015325	-	0.000	0.000	Merged-chr19-6015500-73
NR1264--MA0036.3.GATA2	chr12	99544690	99544700	-	0.000	0.000	Merged-chr12-99544732-47
NR5091--MA0766.1.GATA5	chr7	110265937	110265944	+	0.000	0.000	Merged-chr7-110265938-33
NR1888--MA0035.3.Gata1	chr14	101477377	101477387	-	0.000	0.000	Merged-chr14-101477413-70
NR534--MA0037.3.GATA3	chr10	40713354	40713361	+	0.000	0.000	Merged-chr10-40713251-44
NR2599--MA0035.3.Gata1	chr17	80501621	80501631	+	0.000	0.000	Merged-chr17-80501551-70
NR1031--MA0140.2.GATA1::TAL1	chr11	118130035	118130052	-	0.000	0.000	Merged-chr11-118130065-25
NR2231--MA0037.3.GATA3	chr16	33732547	33732554	+	0.000	0.000	Merged-chr16-33732473-13
NR4957--MA1104.1.GATA6	chr7	47113493	47113505	+	0.000	0.000	Merged-chr7-47113657-15
NR2502--MA0140.2.GATA1::TAL1	chr17	49428620	49428637	+	0.000	0.000	Merged-chr17-49428584-66
NR2217--MA0035.3.Gata1	chr16	31070809	31070819	+	0.000	0.000	Merged-chr16-31070968-24
NR3670--MA1104.1.GATA6	chr3	145942230	145942242	-	0.000	0.000	Merged-chr3-145942154-31
NR4539--MA0482.1.Gata4	chr6	41141089	41141099	+	0.000	0.000	Merged-chr6-41141136-19
NR972--MA0036.3.GATA2	chr11	99124339	99124349	+	0.000	0.000	Merged-chr11-99124300-22
NR1371--MA1104.1.GATA6	chr13	3637161	3637173	-	0.000	0.000	Merged-chr13-3636993-50
NR1847--MA0140.2.GATA1::TAL1	chr14	79499561	79499578	+	0.000	0.000	Merged-chr14-79499625-44
NR3590--MA0140.2.GATA1::TAL1	chr3	116200222	116200239	-	0.000	0.000	Merged-chr3-116200281-40
NR5341--MA0766.1.GATA5	chr8	57638201	57638208	+	0.000	0.000	Merged-chr8-57637972-56
NR4167--MA0766.1.GATA5	chr5	30343446	30343453	+	0.000	0.000	Merged-chr5-30343363-21
NR5812--MA0035.3.Gata1	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR1333--MA0140.2.GATA1::TAL1	chr12	116254792	116254809	-	0.000	0.000	Merged-chr12-116254823-28
NR3792--MA1104.1.GATA6	chr4	32615367	32615379	-	0.000	0.000	Merged-chr4-32615355-52
NR2810--MA0036.3.GATA2	chr19	6015317	6015327	+	0.000	0.000	Merged-chr19-6015500-73
NR1375--MA0766.1.GATA5	chr13	8457034	8457041	-	0.000	0.000	Merged-chr13-8457184-81
NR2219--MA0482.1.Gata4	chr16	32645538	32645548	+	0.000	0.000	Merged-chr16-32645495-50
NR1846--MA0035.3.Gata1	chr14	79481996	79482006	+	0.000	0.000	Merged-chr14-79481875-1
NR887--MA0037.3.GATA3	chr11	70228988	70228995	+	0.000	0.000	Merged-chr11-70229187-24
NR3677--MA0036.3.GATA2	chr3	146123213	146123223	+	0.000	0.000	Merged-chr3-146123164-55
NR5520--MA0035.3.Gata1	chr8	116923770	116923780	-	0.000	0.000	Merged-chr8-116923775-40
NR5333--MA0766.1.GATA5	chr8	40595271	40595278	+	0.000	0.000	Merged-chr8-40595277-53
NR4819--MA1104.1.GATA6	chr6	140598739	140598751	-	0.000	0.000	Merged-chr6-140598794-45
NR3548--MA0140.2.GATA1::TAL1	chr3	101047646	101047663	-	0.000	0.000	Merged-chr3-101047810-38
NR1150--MA0482.1.Gata4	chr12	65258912	65258922	+	0.000	0.000	Merged-chr12-65258774-28
NR1995--MA1104.1.GATA6	chr15	50667569	50667581	-	0.000	0.000	Merged-chr15-50667671-62
NR911--MA0482.1.Gata4	chr11	80575801	80575811	+	0.000	0.000	Merged-chr11-80575922-30
NR5617--MA0766.1.GATA5	chr9	15029165	15029172	+	0.000	0.000	Merged-chr9-15029277-27
NR773--MA0035.3.Gata1	chr11	3142681	3142691	-	0.000	0.000	Merged-chr11-3142857-101
NR3614--MA0035.3.Gata1	chr3	126691144	126691154	-	0.000	0.000	Merged-chr3-126690917-48
NR1729--MA0035.3.Gata1	chr14	27268427	27268437	-	0.000	0.000	Merged-chr14-27268313-23
NR3908--MA0482.1.Gata4	chr4	98282497	98282507	+	0.000	0.000	Merged-chr4-98282479-46
NR1272--MA0482.1.Gata4	chr12	103129577	103129587	+	0.000	0.000	Merged-chr12-103129553-17
NR3294--MA0140.2.GATA1::TAL1	chr2	163838221	163838238	-	0.000	0.000	Merged-chr2-163838287-34
NR3003--MA0036.3.GATA2	chr2	48477052	48477062	-	0.000	0.000	Merged-chr2-48477015-42
NR1790--MA0140.2.GATA1::TAL1	chr14	66805727	66805744	-	0.000	0.000	Merged-chr14-66805736-29
NR5493--MA0035.3.Gata1	chr8	115878285	115878295	-	0.000	0.000	Merged-chr8-115878428-26
NR1652--MA0482.1.Gata4	chr13	111984293	111984303	+	0.000	0.000	Merged-chr13-111984309-48
NR1718--MA0482.1.Gata4	chr14	25422107	25422117	-	0.000	0.000	Merged-chr14-25421957-44
NR1533--MA0035.3.Gata1	chr13	85430118	85430128	+	0.000	0.000	Merged-chr13-85430211-51
NR1432--MA0036.3.GATA2	chr13	36886173	36886183	-	0.000	0.000	Merged-chr13-36886287-43
NR4269--MA1104.1.GATA6	chr5	90612253	90612265	+	0.000	0.000	Merged-chr5-90612116-89
NR3620--MA1104.1.GATA6	chr3	133332577	133332589	-	0.000	0.000	Merged-chr3-133332565-72
NR3615--MA0140.2.GATA1::TAL1	chr3	126691135	126691152	-	0.000	0.000	Merged-chr3-126690917-48
NR4723--MA0766.1.GATA5	chr6	122274709	122274716	+	0.000	0.000	Merged-chr6-122274694-14
NR3144--MA0140.2.GATA1::TAL1	chr2	103073753	103073770	-	0.000	0.000	Merged-chr2-103073644-68
NR5163--MA0766.1.GATA5	chr7	123378038	123378045	-	0.000	0.000	Merged-chr7-123378098-56
NR3125--MA0036.3.GATA2	chr2	93444018	93444028	+	0.000	0.000	Merged-chr2-93443945-1
NR5092--MA0035.3.Gata1	chr7	110265935	110265945	-	0.000	0.000	Merged-chr7-110265938-33
NR5158--MA0035.3.Gata1	chr7	122390320	122390330	+	0.000	0.000	Merged-chr7-122390315-39
NR141--MA0036.3.GATA2	chr1	94048305	94048315	+	0.000	0.000	Merged-chr1-94048267-32
NR1978--MA0766.1.GATA5	chr15	36375104	36375111	+	0.000	0.000	Merged-chr15-36375084-60
NR1898--MA0140.2.GATA1::TAL1	chr14	103017227	103017244	-	0.000	0.000	Merged-chr14-103017290-44
NR5166--MA0036.3.GATA2	chr7	125472208	125472218	+	0.000	0.000	Merged-chr7-125472313-74
NR260--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR2137--MA0482.1.Gata4	chr15	100750372	100750382	+	0.000	0.000	Merged-chr15-100750259-57
NR3757--MA0036.3.GATA2	chr4	9771103	9771113	-	0.000	0.000	Merged-chr4-9771034-56
NR5243--MA0482.1.Gata4	chr7	143649723	143649733	+	0.000	0.000	Merged-chr7-143649559-54
NR4069--MA0482.1.Gata4	chr4	150938226	150938236	+	0.000	0.000	Merged-chr4-150938152-39
NR457--MA0037.3.GATA3	chr10	19009337	19009344	+	0.000	0.000	Merged-chr10-19009477-32
NR3742--MA0037.3.GATA3	chr4	3659958	3659965	-	0.000	0.000	Merged-chr4-3660095-25
NR3077--MA0035.3.Gata1	chr2	68782755	68782765	+	0.000	0.000	Merged-chr2-68782569-42
NR948--MA0036.3.GATA2	chr11	95336986	95336996	-	0.000	0.000	Merged-chr11-95337203-127
NR906--MA0035.3.Gata1	chr11	76573143	76573153	+	0.000	0.000	Merged-chr11-76573046-33
NR3580--MA0037.3.GATA3	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR566--MA0037.3.GATA3	chr10	60305449	60305456	+	0.000	0.000	Merged-chr10-60305430-32
NR544--MA0766.1.GATA5	chr10	43004966	43004973	+	0.000	0.000	Merged-chr10-43004823-13
NR228--MA0140.2.GATA1::TAL1	chr1	144006745	144006762	-	0.000	0.000	Merged-chr1-144006692-45
NR5036--MA0036.3.GATA2	chr7	89171937	89171947	-	0.000	0.000	Merged-chr7-89172043-28
NR5307--MA0036.3.GATA2	chr8	33663412	33663422	+	0.000	0.000	Merged-chr8-33663493-16
NR2534--MA0037.3.GATA3	chr17	71192199	71192206	+	0.000	0.000	Merged-chr17-71192022-46
NR5907--MA0482.1.Gata4	chrX	95712003	95712013	+	0.000	0.000	Merged-chrX-95711904-50
NR5155--MA0766.1.GATA5	chr7	122256974	122256981	-	0.000	0.000	Merged-chr7-122257038-26
NR3746--MA0766.1.GATA5	chr4	3659958	3659965	-	0.000	0.000	Merged-chr4-3660095-25
NR2621--MA0766.1.GATA5	chr17	87514007	87514014	+	0.000	0.000	Merged-chr17-87513976-28
NR4725--MA0140.2.GATA1::TAL1	chr6	122274698	122274715	-	0.000	0.000	Merged-chr6-122274694-14
NR818--MA0036.3.GATA2	chr11	32162425	32162435	+	0.000	0.000	Merged-chr11-32162378-27
NR1151--MA1104.1.GATA6	chr12	65258910	65258922	-	0.000	0.000	Merged-chr12-65258774-28
NR5525--MA0036.3.GATA2	chr8	117801964	117801974	-	0.000	0.000	Merged-chr8-117802067-74
NR4161--MA0037.3.GATA3	chr5	30343446	30343453	+	0.000	0.000	Merged-chr5-30343363-21
NR3175--MA0482.1.Gata4	chr2	121457053	121457063	+	0.000	0.000	Merged-chr2-121457132-54
NR4339--MA0140.2.GATA1::TAL1	chr5	108694163	108694180	-	0.000	0.000	Merged-chr5-108694335-64
NR5007--MA0035.3.Gata1	chr7	78583902	78583912	-	0.000	0.000	Merged-chr7-78583930-15
NR3507--MA0766.1.GATA5	chr3	84461171	84461178	+	0.000	0.000	Merged-chr3-84461060-54
NR3032--MA0482.1.Gata4	chr2	58179128	58179138	+	0.000	0.000	Merged-chr2-58179178-61
NR912--MA1104.1.GATA6	chr11	80575799	80575811	-	0.000	0.000	Merged-chr11-80575922-30
NR4923--MA0036.3.GATA2	chr7	28867692	28867702	+	0.000	0.000	Merged-chr7-28867749-38
NR1531--MA1104.1.GATA6	chr13	85430117	85430129	-	0.000	0.000	Merged-chr13-85430211-51
NR4591--MA0035.3.Gata1	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
