#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR1104--MA0463.1.Bcl6	chr4	136082046	136082059	-	0.000	0.000	Merged-chr4-136081901-45
NR310--MA0731.1.BCL6B	chr11	116534500	116534516	+	0.000	0.000	Merged-chr11-116534371-20
NR291--MA0731.1.BCL6B	chr11	97995124	97995140	+	0.000	0.000	Merged-chr11-97994878-44
NR833--MA0731.1.BCL6B	chr2	53088802	53088818	-	0.000	0.000	Merged-chr2-53088913-36
NR566--MA0463.1.Bcl6	chr15	81033263	81033276	+	0.000	0.000	Merged-chr15-81033220-15
NR1290--MA0731.1.BCL6B	chr6	131388524	131388540	+	0.000	0.000	Merged-chr6-131388404-16
NR1118--MA0463.1.Bcl6	chr4	148087526	148087539	-	0.000	0.000	Merged-chr4-148087409-1
NR123--MA0463.1.Bcl6	chr1	184908721	184908734	-	0.000	0.000	Merged-chr1-184908710-36
NR1369--MA0731.1.BCL6B	chr7	80583354	80583370	+	0.000	0.000	Merged-chr7-80583398-64
NR1382--MA0463.1.Bcl6	chr7	99027399	99027412	+	0.000	0.000	Merged-chr7-99027397-37
NR1257--MA0463.1.Bcl6	chr6	91115270	91115283	+	0.000	0.000	Merged-chr6-91115037-38
NR1042--MA0463.1.Bcl6	chr4	54527641	54527654	-	0.000	0.000	Merged-chr4-54527768-19
NR302--MA0731.1.BCL6B	chr11	106201871	106201887	-	0.000	0.000	Merged-chr11-106202086-45
NR1154--MA0463.1.Bcl6	chr5	67260766	67260779	+	0.000	0.000	Merged-chr5-67260794-69
NR1173--MA0731.1.BCL6B	chr5	100200564	100200580	+	0.000	0.000	Merged-chr5-100200514-7
NR1499--MA0463.1.Bcl6	chr8	107056890	107056903	-	0.000	0.000	Merged-chr8-107056733-66
NR424--MA0731.1.BCL6B	chr13	73772828	73772844	+	0.000	0.000	Merged-chr13-73772920-55
NR881--MA0731.1.BCL6B	chr2	132035688	132035704	+	0.000	0.000	Merged-chr2-132035691-29
NR1295--MA0731.1.BCL6B	chr6	137541407	137541423	+	0.000	0.000	Merged-chr6-137541549-52
NR1611--MA0463.1.Bcl6	chr9	121277576	121277589	-	0.000	0.000	Merged-chr9-121277649-80
NR371--MA0731.1.BCL6B	chr12	111406845	111406861	-	0.000	0.000	Merged-chr12-111406868-16
NR1579--MA0731.1.BCL6B	chr9	89842701	89842717	+	0.000	0.000	Merged-chr9-89842601-13
NR294--MA0463.1.Bcl6	chr11	98682471	98682484	+	0.000	0.000	Merged-chr11-98682471-63
NR809--MA0463.1.Bcl6	chr2	26647171	26647184	+	0.000	0.000	Merged-chr2-26647037-34
NR1504--MA0463.1.Bcl6	chr8	110846044	110846057	+	0.000	0.000	Merged-chr8-110845988-12
NR241--MA0731.1.BCL6B	chr11	51805369	51805385	-	0.000	0.000	Merged-chr11-51805428-34
NR31--MA0463.1.Bcl6	chr1	54924084	54924097	-	0.000	0.000	Merged-chr1-54924149-53
NR350--MA0731.1.BCL6B	chr12	85686651	85686667	-	0.000	0.000	Merged-chr12-85686710-55
NR621--MA0731.1.BCL6B	chr16	76866285	76866301	-	0.000	0.000	Merged-chr16-76866196-31
NR1035--MA0731.1.BCL6B	chr4	43045926	43045942	+	0.000	0.000	Merged-chr4-43046068-69
NR845--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR33--MA0731.1.BCL6B	chr1	58797575	58797591	-	0.000	0.000	Merged-chr1-58797535-46
NR220--MA0731.1.BCL6B	chr10	128645864	128645880	-	0.000	0.000	Merged-chr10-128645990-43
NR1424--MA0463.1.Bcl6	chr7	128724875	128724888	-	0.000	0.000	Merged-chr7-128725026-31
NR420--MA0463.1.Bcl6	chr13	70600333	70600346	-	0.000	0.000	Merged-chr13-70600282-8
NR1536--MA0463.1.Bcl6	chr9	32706319	32706332	-	0.000	0.000	Merged-chr9-32706237-53
NR899--MA0731.1.BCL6B	chr2	153586644	153586660	-	0.000	0.000	Merged-chr2-153586715-28
NR504--MA0731.1.BCL6B	chr14	61971215	61971231	-	0.000	0.000	Merged-chr14-61971047-1
NR541--MA0463.1.Bcl6	chr15	36688500	36688513	+	0.000	0.000	Merged-chr15-36688481-45
NR407--MA0463.1.Bcl6	chr13	44376071	44376084	+	0.000	0.000	Merged-chr13-44376077-22
NR886--MA0463.1.Bcl6	chr2	139841365	139841378	+	0.000	0.000	Merged-chr2-139841440-80
NR1572--MA0463.1.Bcl6	chr9	80332335	80332348	+	0.000	0.000	Merged-chr9-80332405-28
NR210--MA0463.1.Bcl6	chr10	120646235	120646248	+	0.000	0.000	Merged-chr10-120646351-10
NR537--MA0463.1.Bcl6	chr15	12616579	12616592	-	0.000	0.000	Merged-chr15-12616589-5
NR1241--MA0463.1.Bcl6	chr6	53455595	53455608	+	0.000	0.000	Merged-chr6-53455637-20
NR1362--MA0463.1.Bcl6	chr7	72261167	72261180	+	0.000	0.000	Merged-chr7-72261137-47
NR685--MA0463.1.Bcl6	chr17	72949324	72949337	+	0.000	0.000	Merged-chr17-72949450-92
NR509--MA0731.1.BCL6B	chr14	70076773	70076789	+	0.000	0.000	Merged-chr14-70076912-39
NR1228--MA0463.1.Bcl6	chr6	35191383	35191396	+	0.000	0.000	Merged-chr6-35191420-18
NR1489--MA0731.1.BCL6B	chr8	88297788	88297804	-	0.000	0.000	Merged-chr8-88297718-3
NR185--MA0731.1.BCL6B	chr10	86021938	86021954	-	0.000	0.000	Merged-chr10-86022093-75
NR587--MA0463.1.Bcl6	chr16	11577696	11577709	-	0.000	0.000	Merged-chr16-11577786-44
NR260--MA0731.1.BCL6B	chr11	68104421	68104437	+	0.000	0.000	Merged-chr11-68104420-13
NR802--MA0463.1.Bcl6	chr2	18895094	18895107	-	0.000	0.000	Merged-chr2-18894970-14
NR1036--MA0463.1.Bcl6	chr4	43822828	43822841	+	0.000	0.000	Merged-chr4-43823081-36
NR435--MA0731.1.BCL6B	chr13	93814893	93814909	-	0.000	0.000	Merged-chr13-93815067-39
NR820--MA0463.1.Bcl6	chr2	34913859	34913872	-	0.000	0.000	Merged-chr2-34913958-69
NR448--MA0731.1.BCL6B	chr13	106998766	106998782	-	0.000	0.000	Merged-chr13-106998870-40
NR1072--MA0463.1.Bcl6	chr4	102210083	102210096	+	0.000	0.000	Merged-chr4-102210111-10
NR99--MA0731.1.BCL6B	chr1	160792160	160792176	-	0.000	0.000	Merged-chr1-160792050-1
NR919--MA0463.1.Bcl6	chr2	178485652	178485665	+	0.000	0.000	Merged-chr2-178485780-2
NR149--MA0463.1.Bcl6	chr10	42897825	42897838	+	0.000	0.000	Merged-chr10-42897771-65
NR167--MA0463.1.Bcl6	chr10	75417577	75417590	-	0.000	0.000	Merged-chr10-75417748-37
NR297--MA0463.1.Bcl6	chr11	99105319	99105332	-	0.000	0.000	Merged-chr11-99105109-62
NR1301--MA0463.1.Bcl6	chr6	141424990	141425003	-	0.000	0.000	Merged-chr6-141425056-1
NR406--MA0731.1.BCL6B	chr13	37312532	37312548	+	0.000	0.000	Merged-chr13-37312646-27
NR1525--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR1637--MA0463.1.Bcl6	chrX	113185409	113185422	-	0.000	0.000	Merged-chrX-113185378-53
NR257--MA0731.1.BCL6B	chr11	67010719	67010735	+	0.000	0.000	Merged-chr11-67010576-15
NR1561--MA0463.1.Bcl6	chr9	62344858	62344871	-	0.000	0.000	Merged-chr9-62344675-54
NR1427--MA0463.1.Bcl6	chr7	130533444	130533457	-	0.000	0.000	Merged-chr7-130533557-34
NR647--MA0463.1.Bcl6	chr17	8856744	8856757	+	0.000	0.000	Merged-chr17-8856743-33
NR1445--MA0463.1.Bcl6	chr8	25578406	25578419	+	0.000	0.000	Merged-chr8-25578502-39
NR450--MA0463.1.Bcl6	chr13	108045820	108045833	+	0.000	0.000	Merged-chr13-108045887-18
NR507--MA0731.1.BCL6B	chr14	65351555	65351571	-	0.000	0.000	Merged-chr14-65351604-1
NR1463--MA0463.1.Bcl6	chr8	53630856	53630869	-	0.000	0.000	Merged-chr8-53630787-29
NR222--MA0463.1.Bcl6	chr11	3145832	3145845	-	0.000	0.000	Merged-chr11-3145875-104
NR334--MA0463.1.Bcl6	chr12	34092125	34092138	+	0.000	0.000	Merged-chr12-34092027-9
NR1593--MA0463.1.Bcl6	chr9	107569091	107569104	+	0.000	0.000	Merged-chr9-107569019-67
NR240--MA0463.1.Bcl6	chr11	51805372	51805385	+	0.000	0.000	Merged-chr11-51805428-34
NR1141--MA0463.1.Bcl6	chr5	24029737	24029750	-	0.000	0.000	Merged-chr5-24029616-39
NR1347--MA0463.1.Bcl6	chr7	44262976	44262989	+	0.000	0.000	Merged-chr7-44263081-47
NR370--MA0463.1.Bcl6	chr12	110738018	110738031	-	0.000	0.000	Merged-chr12-110737948-78
NR589--MA0731.1.BCL6B	chr16	21642192	21642208	+	0.000	0.000	Merged-chr16-21642192-8
NR1155--MA0463.1.Bcl6	chr5	67260764	67260777	-	0.000	0.000	Merged-chr5-67260794-69
NR50--MA0731.1.BCL6B	chr1	82898534	82898550	+	0.000	0.000	Merged-chr1-82898470-7
NR1061--MA0463.1.Bcl6	chr4	85670085	85670098	-	0.000	0.000	Merged-chr4-85670020-5
NR1267--MA0463.1.Bcl6	chr6	108804856	108804869	+	0.000	0.000	Merged-chr6-108804733-2
NR272--MA0463.1.Bcl6	chr11	78678793	78678806	-	0.000	0.000	Merged-chr11-78678960-17
NR908--MA0463.1.Bcl6	chr2	167313926	167313939	+	0.000	0.000	Merged-chr2-167313855-44
NR1500--MA0463.1.Bcl6	chr8	107444407	107444420	-	0.000	0.000	Merged-chr8-107444467-9
NR259--MA0463.1.Bcl6	chr11	68104421	68104434	-	0.000	0.000	Merged-chr11-68104420-13
NR832--MA0463.1.Bcl6	chr2	53088805	53088818	+	0.000	0.000	Merged-chr2-53088913-36
NR277--MA0463.1.Bcl6	chr11	81613221	81613234	+	0.000	0.000	Merged-chr11-81613412-31
NR850--MA0463.1.Bcl6	chr2	84827737	84827750	-	0.000	0.000	Merged-chr2-84827743-5
NR962--MA0463.1.Bcl6	chr3	98281002	98281015	-	0.000	0.000	Merged-chr3-98281152-46
NR1275--MA0731.1.BCL6B	chr6	119502188	119502204	+	0.000	0.000	Merged-chr6-119502216-31
NR846--MA0463.1.Bcl6	chr2	76421639	76421652	+	0.000	0.000	Merged-chr2-76421582-29
NR21--MA0731.1.BCL6B	chr1	43897253	43897269	+	0.000	0.000	Merged-chr1-43897288-49
NR506--MA0463.1.Bcl6	chr14	65351558	65351571	+	0.000	0.000	Merged-chr14-65351604-1
NR1550--MA0463.1.Bcl6	chr9	49448980	49448993	-	0.000	0.000	Merged-chr9-49449184-1
NR1145--MA0731.1.BCL6B	chr5	36465098	36465114	-	0.000	0.000	Merged-chr5-36465079-55
NR408--MA0463.1.Bcl6	chr13	46909214	46909227	-	0.000	0.000	Merged-chr13-46909229-10
NR1647--MA0731.1.BCL6B	chrX	166329004	166329020	-	0.000	0.000	Merged-chrX-166329162-24
NR211--MA0463.1.Bcl6	chr10	121310905	121310918	+	0.000	0.000	Merged-chr10-121310778-72
NR1470--MA0463.1.Bcl6	chr8	68627284	68627297	+	0.000	0.000	Merged-chr8-68627437-32
NR690--MA0463.1.Bcl6	chr17	78351777	78351790	-	0.000	0.000	Merged-chr17-78351969-128
NR896--MA0463.1.Bcl6	chr2	152962498	152962511	-	0.000	0.000	Merged-chr2-152962501-29
NR561--MA0731.1.BCL6B	chr15	75116729	75116745	+	0.000	0.000	Merged-chr15-75116670-38
NR1246--MA0731.1.BCL6B	chr6	65569906	65569922	+	0.000	0.000	Merged-chr6-65569933-17
NR941--MA0731.1.BCL6B	chr3	55517630	55517646	-	0.000	0.000	Merged-chr3-55517605-60
NR462--MA0463.1.Bcl6	chr14	7791703	7791716	+	0.000	0.000	Merged-chr14-7791631-72
NR480--MA0463.1.Bcl6	chr14	30152999	30153012	+	0.000	0.000	Merged-chr14-30153038-10
NR1587--MA0463.1.Bcl6	chr9	100446150	100446163	-	0.000	0.000	Merged-chr9-100446335-62
NR1225--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR920--MA0731.1.BCL6B	chr2	178574979	178574995	+	0.000	0.000	Merged-chr2-178574860-6
NR1300--MA0731.1.BCL6B	chr6	140508044	140508060	-	0.000	0.000	Merged-chr6-140507900-3
NR1204--MA0731.1.BCL6B	chr5	138264029	138264045	-	0.000	0.000	Merged-chr5-138263904-55
NR1283--MA0463.1.Bcl6	chr6	127365248	127365261	-	0.000	0.000	Merged-chr6-127365482-29
NR494--MA0463.1.Bcl6	chr14	55025778	55025791	+	0.000	0.000	Merged-chr14-55025661-27
NR248--MA0463.1.Bcl6	chr11	58199507	58199520	-	0.000	0.000	Merged-chr11-58199630-58
NR1610--MA0463.1.Bcl6	chr9	121277578	121277591	+	0.000	0.000	Merged-chr9-121277649-80
NR154--MA0463.1.Bcl6	chr10	53863685	53863698	+	0.000	0.000	Merged-chr10-53863643-19
NR266--MA0463.1.Bcl6	chr11	75655918	75655931	+	0.000	0.000	Merged-chr11-75656010-33
NR912--MA0731.1.BCL6B	chr2	169088831	169088847	-	0.000	0.000	Merged-chr2-169088766-2
NR172--MA0463.1.Bcl6	chr10	79926618	79926631	+	0.000	0.000	Merged-chr10-79926758-91
NR1279--MA0463.1.Bcl6	chr6	124859984	124859997	-	0.000	0.000	Merged-chr6-124859938-15
NR1435--MA0731.1.BCL6B	chr7	139413219	139413235	-	0.000	0.000	Merged-chr7-139413241-2
NR763--MA0731.1.BCL6B	chr19	10830063	10830079	+	0.000	0.000	Merged-chr19-10829902-50
NR723--MA0463.1.Bcl6	chr18	46182171	46182184	-	0.000	0.000	Merged-chr18-46182052-26
NR853--MA0463.1.Bcl6	chr2	93471206	93471219	+	0.000	0.000	Merged-chr2-93471266-47
NR1299--MA0731.1.BCL6B	chr6	140357986	140358002	-	0.000	0.000	Merged-chr6-140357700-50
NR471--MA0731.1.BCL6B	chr14	20775850	20775866	+	0.000	0.000	Merged-chr14-20775848-16
NR1090--MA0731.1.BCL6B	chr4	123577646	123577662	+	0.000	0.000	Merged-chr4-123577716-54
NR513--MA0463.1.Bcl6	chr14	74977128	74977141	-	0.000	0.000	Merged-chr14-74977138-7
NR851--MA0731.1.BCL6B	chr2	90528282	90528298	+	0.000	0.000	Merged-chr2-90528384-23
NR503--MA0731.1.BCL6B	chr14	61698877	61698893	-	0.000	0.000	Merged-chr14-61698789-31
NR1374--MA0731.1.BCL6B	chr7	94241127	94241143	+	0.000	0.000	Merged-chr7-94241111-5
NR1544--MA0463.1.Bcl6	chr9	44873982	44873995	-	0.000	0.000	Merged-chr9-44873882-32
NR415--MA0463.1.Bcl6	chr13	62856642	62856655	+	0.000	0.000	Merged-chr13-62856398-51
NR1334--MA0463.1.Bcl6	chr7	25576644	25576657	-	0.000	0.000	Merged-chr7-25576733-65
NR58--MA0463.1.Bcl6	chr1	88578415	88578428	-	0.000	0.000	Merged-chr1-88578300-28
NR572--MA0731.1.BCL6B	chr15	97821416	97821432	+	0.000	0.000	Merged-chr15-97821564-50
NR545--MA0463.1.Bcl6	chr15	37347096	37347109	+	0.000	0.000	Merged-chr15-37347212-79
NR1558--MA0463.1.Bcl6	chr9	57651100	57651113	-	0.000	0.000	Merged-chr9-57651081-19
NR333--MA0731.1.BCL6B	chr12	33434055	33434071	+	0.000	0.000	Merged-chr12-33434060-41
NR111--MA0463.1.Bcl6	chr1	174470022	174470035	-	0.000	0.000	Merged-chr1-174469932-39
NR693--MA0463.1.Bcl6	chr17	80067444	80067457	-	0.000	0.000	Merged-chr17-80067484-12
NR598--MA0731.1.BCL6B	chr16	43625010	43625026	-	0.000	0.000	Merged-chr16-43625129-31
NR1469--MA0463.1.Bcl6	chr8	67860346	67860359	+	0.000	0.000	Merged-chr8-67860375-11
NR465--MA0463.1.Bcl6	chr14	16170520	16170533	+	0.000	0.000	Merged-chr14-16170468-26
NR107--MA0463.1.Bcl6	chr1	171849518	171849531	-	0.000	0.000	Merged-chr1-171849632-17
NR219--MA0463.1.Bcl6	chr10	128645867	128645880	+	0.000	0.000	Merged-chr10-128645990-43
NR1467--MA0731.1.BCL6B	chr8	64871966	64871982	+	0.000	0.000	Merged-chr8-64871934-64
NR1138--MA0463.1.Bcl6	chr5	20845318	20845331	+	0.000	0.000	Merged-chr5-20845245-18
NR255--MA0463.1.Bcl6	chr11	67010721	67010734	+	0.000	0.000	Merged-chr11-67010576-15
NR1156--MA0463.1.Bcl6	chr5	73557130	73557143	+	0.000	0.000	Merged-chr5-73557249-47
NR827--MA0731.1.BCL6B	chr2	43723055	43723071	+	0.000	0.000	Merged-chr2-43722879-29
NR142--MA0731.1.BCL6B	chr10	30199665	30199681	+	0.000	0.000	Merged-chr10-30199682-10
NR413--MA0731.1.BCL6B	chr13	60744305	60744321	+	0.000	0.000	Merged-chr13-60744325-32
NR1286--MA0463.1.Bcl6	chr6	127582688	127582701	+	0.000	0.000	Merged-chr6-127582626-90
NR394--MA0731.1.BCL6B	chr13	23446010	23446026	-	0.000	0.000	Merged-chr13-23446209-98
NR1079--MA0731.1.BCL6B	chr4	109079933	109079949	-	0.000	0.000	Merged-chr4-109079913-32
NR522--MA0731.1.BCL6B	chr14	103550684	103550700	+	0.000	0.000	Merged-chr14-103550672-31
NR278--MA0463.1.Bcl6	chr11	81996271	81996284	+	0.000	0.000	Merged-chr11-81996367-24
NR535--MA0731.1.BCL6B	chr15	5108370	5108386	-	0.000	0.000	Merged-chr15-5108448-64
NR605--MA0463.1.Bcl6	chr16	50027267	50027280	-	0.000	0.000	Merged-chr16-50027269-6
NR1618--MA0463.1.Bcl6	chrX	8132522	8132535	+	0.000	0.000	Merged-chrX-8132452-84
NR981--MA0463.1.Bcl6	chr3	126403102	126403115	-	0.000	0.000	Merged-chr3-126402941-43
NR100--MA0731.1.BCL6B	chr1	161976406	161976422	-	0.000	0.000	Merged-chr1-161976505-45
NR753--MA0463.1.Bcl6	chr18	89197733	89197746	-	0.000	0.000	Merged-chr18-89197638-86
NR69--MA0731.1.BCL6B	chr1	106688054	106688070	-	0.000	0.000	Merged-chr1-106688184-71
NR1551--MA0463.1.Bcl6	chr9	49485868	49485881	+	0.000	0.000	Merged-chr9-49486056-34
NR771--MA0463.1.Bcl6	chr19	20362487	20362500	-	0.000	0.000	Merged-chr19-20362355-23
NR1305--MA0463.1.Bcl6	chr6	145104353	145104366	-	0.000	0.000	Merged-chr6-145104452-21
NR1341--MA0463.1.Bcl6	chr7	38267067	38267080	+	0.000	0.000	Merged-chr7-38267158-10
NR1471--MA0463.1.Bcl6	chr8	69832490	69832503	+	0.000	0.000	Merged-chr8-69832557-54
NR628--MA0731.1.BCL6B	chr16	91374132	91374148	-	0.000	0.000	Merged-chr16-91374174-40
NR1243--MA0463.1.Bcl6	chr6	54816540	54816553	+	0.000	0.000	Merged-chr6-54816601-6
NR79--MA0463.1.Bcl6	chr1	128772682	128772695	-	0.000	0.000	Merged-chr1-128772538-19
NR575--MA0463.1.Bcl6	chr15	98869604	98869617	-	0.000	0.000	Merged-chr15-98869705-35
NR479--MA0731.1.BCL6B	chr14	27317453	27317469	-	0.000	0.000	Merged-chr14-27317342-44
NR97--MA0463.1.Bcl6	chr1	160307338	160307351	-	0.000	0.000	Merged-chr1-160307254-61
NR799--MA0463.1.Bcl6	chr2	11195303	11195316	-	0.000	0.000	Merged-chr2-11195107-54
NR226--MA0463.1.Bcl6	chr11	5416111	5416124	-	0.000	0.000	Merged-chr11-5415987-23
NR490--MA0463.1.Bcl6	chr14	52304831	52304844	-	0.000	0.000	Merged-chr14-52304982-66
NR1431--MA0731.1.BCL6B	chr7	131112869	131112885	+	0.000	0.000	Merged-chr7-131112700-22
NR495--MA0463.1.Bcl6	chr14	55603985	55603998	+	0.000	0.000	Merged-chr14-55604128-61
NR1553--MA0731.1.BCL6B	chr9	50603792	50603808	+	0.000	0.000	Merged-chr9-50603911-60
NR249--MA0463.1.Bcl6	chr11	58928186	58928199	-	0.000	0.000	Merged-chr11-58928260-70
NR1410--MA0731.1.BCL6B	chr7	121059631	121059647	+	0.000	0.000	Merged-chr7-121059708-48
NR1293--MA0463.1.Bcl6	chr6	135806182	135806195	-	0.000	0.000	Merged-chr6-135806017-3
NR1168--MA0463.1.Bcl6	chr5	92327440	92327453	-	0.000	0.000	Merged-chr5-92327493-24
NR397--MA0463.1.Bcl6	chr13	23551448	23551461	-	0.000	0.000	Merged-chr13-23551555-61
NR1298--MA0463.1.Bcl6	chr6	140357989	140358002	+	0.000	0.000	Merged-chr6-140357700-50
NR1083--MA0463.1.Bcl6	chr4	119127468	119127481	-	0.000	0.000	Merged-chr4-119127359-48
NR818--MA0463.1.Bcl6	chr2	32493489	32493502	+	0.000	0.000	Merged-chr2-32493543-52
NR1545--MA0731.1.BCL6B	chr9	44954618	44954634	+	0.000	0.000	Merged-chr9-44954642-27
NR630--MA0463.1.Bcl6	chr16	91443423	91443436	-	0.000	0.000	Merged-chr16-91443415-25
NR267--MA0731.1.BCL6B	chr11	77371459	77371475	-	0.000	0.000	Merged-chr11-77371376-39
NR872--MA0463.1.Bcl6	chr2	125189381	125189394	+	0.000	0.000	Merged-chr2-125189398-33
NR1200--MA0463.1.Bcl6	chr5	134237003	134237016	+	0.000	0.000	Merged-chr5-134237023-52
NR411--MA0463.1.Bcl6	chr13	56522422	56522435	+	0.000	0.000	Merged-chr13-56522495-59
NR859--MA0463.1.Bcl6	chr2	106693320	106693333	+	0.000	0.000	Merged-chr2-106693535-18
NR644--MA0463.1.Bcl6	chr17	8203709	8203722	+	0.000	0.000	Merged-chr17-8203608-6
NR1451--MA0463.1.Bcl6	chr8	33903000	33903013	-	0.000	0.000	Merged-chr8-33902890-33
NR1646--MA0731.1.BCL6B	chrX	160604100	160604116	+	0.000	0.000	Merged-chrX-160604231-21
NR774--MA0463.1.Bcl6	chr19	29064107	29064120	+	0.000	0.000	Merged-chr19-29064177-55
NR1102--MA0463.1.Bcl6	chr4	135179160	135179173	-	0.000	0.000	Merged-chr4-135179248-50
NR1612--MA0731.1.BCL6B	chr9	121675081	121675097	-	0.000	0.000	Merged-chr9-121675261-45
NR680--MA0463.1.Bcl6	chr17	65724413	65724426	+	0.000	0.000	Merged-chr17-65724346-42
NR1450--MA0731.1.BCL6B	chr8	31097099	31097115	+	0.000	0.000	Merged-chr8-31097238-35
NR1625--MA0731.1.BCL6B	chrX	20799043	20799059	+	0.000	0.000	Merged-chrX-20799052-1
NR1192--MA0731.1.BCL6B	chr5	122288737	122288753	-	0.000	0.000	Merged-chr5-122288620-47
NR701--MA0731.1.BCL6B	chr17	87364469	87364485	-	0.000	0.000	Merged-chr17-87364377-17
NR470--MA0463.1.Bcl6	chr14	20766197	20766210	-	0.000	0.000	Merged-chr14-20766175-32
NR1371--MA0463.1.Bcl6	chr7	80864962	80864975	-	0.000	0.000	Merged-chr7-80865063-58
NR103--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR1577--MA0463.1.Bcl6	chr9	84970271	84970284	+	0.000	0.000	Merged-chr9-84970224-28
NR1004--MA0463.1.Bcl6	chr3	149349527	149349540	-	0.000	0.000	Merged-chr3-149349511-34
NR582--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
