#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6365--MA0495.2.MAFF	chr3	89872363	89872383	-	0.000	0.000	Merged-chr3-89872416-43
NR6287--MA0089.1.MAFG::NFE2L1	chr3	65886094	65886099	+	0.000	0.000	Merged-chr3-65886068-18
NR9362--MA0089.1.MAFG::NFE2L1	chr8	61276353	61276358	-	0.000	0.000	Merged-chr8-61276355-46
NR5243--MA0089.1.MAFG::NFE2L1	chr19	41483223	41483228	-	0.000	0.000	Merged-chr19-41483233-3
NR10124--MA0496.2.MAFK	chr9	96740563	96740581	+	0.000	0.000	Merged-chr9-96740764-95
NR8312--MA0495.2.MAFF	chr6	115480473	115480493	+	0.000	0.000	Merged-chr6-115480536-31
NR1702--MA0089.1.MAFG::NFE2L1	chr11	73095690	73095695	+	0.000	0.000	Merged-chr11-73095625-2
NR5330--MA0089.1.MAFG::NFE2L1	chr19	61227073	61227078	+	0.000	0.000	Merged-chr19-61226965-155
NR588--MA0495.2.MAFF	chr1	155091522	155091542	+	0.000	0.000	Merged-chr1-155091563-28
NR8161--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR69--MA0496.2.MAFK	chr1	39196873	39196891	-	0.000	0.000	Merged-chr1-39196974-45
NR7432--MA0496.2.MAFK	chr5	23719283	23719301	-	0.000	0.000	Merged-chr5-23719169-48
NR6598--MA0495.2.MAFF	chr3	135604825	135604845	-	0.000	0.000	Merged-chr3-135604723-37
NR6915--MA0591.1.Bach1::Mafk	chr4	87998081	87998095	+	0.000	0.000	Merged-chr4-87998098-18
NR2464--MA0117.2.Mafb	chr12	108541272	108541283	-	0.000	0.000	Merged-chr12-108541148-14
NR1095--MA0501.1.MAF::NFE2	chr10	68673762	68673776	+	0.000	0.000	Merged-chr10-68673774-53
NR10123--MA0501.1.MAF::NFE2	chr9	96740568	96740582	+	0.000	0.000	Merged-chr9-96740764-95
NR9173--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR1025--MA0117.2.Mafb	chr10	54013692	54013703	-	0.000	0.000	Merged-chr10-54013658-12
NR4185--MA0501.1.MAF::NFE2	chr16	52292821	52292835	-	0.000	0.000	Merged-chr16-52292729-42
NR3182--MA0501.1.MAF::NFE2	chr13	114962045	114962059	+	0.000	0.000	Merged-chr13-114962151-20
NR8035--MA0591.1.Bach1::Mafk	chr6	40891144	40891158	-	0.000	0.000	Merged-chr6-40891354-82
NR9099--MA0089.1.MAFG::NFE2L1	chr7	117988649	117988654	-	0.000	0.000	Merged-chr7-117988670-8
NR830--MA0089.1.MAFG::NFE2L1	chr1	189344036	189344041	-	0.000	0.000	Merged-chr1-189344105-1
NR7363--MA0659.1.MAFG	chr5	5559549	5559569	+	0.000	0.000	Merged-chr5-5559516-60
NR6925--MA0495.2.MAFF	chr4	88079188	88079208	+	0.000	0.000	Merged-chr4-88079193-33
NR7112--MA0501.1.MAF::NFE2	chr4	125114801	125114815	-	0.000	0.000	Merged-chr4-125114884-30
NR5961--MA0501.1.MAF::NFE2	chr2	154603904	154603918	+	0.000	0.000	Merged-chr2-154603925-61
NR7717--MA0089.1.MAFG::NFE2L1	chr5	109751645	109751650	+	0.000	0.000	Merged-chr5-109751712-60
NR5934--MA0089.1.MAFG::NFE2L1	chr2	151740271	151740276	+	0.000	0.000	Merged-chr2-151740214-3
NR8314--MA0591.1.Bach1::Mafk	chr6	115480476	115480490	-	0.000	0.000	Merged-chr6-115480536-31
NR9797--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR6692--MA0501.1.MAF::NFE2	chr3	152315824	152315838	+	0.000	0.000	Merged-chr3-152315823-29
NR6061--MA0495.2.MAFF	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR4528--MA0659.1.MAFG	chr17	46496927	46496947	-	0.000	0.000	Merged-chr17-46496876-35
NR92--MA0501.1.MAF::NFE2	chr1	43474715	43474729	+	0.000	0.000	Merged-chr1-43474630-75
NR843--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR8659--MA0089.1.MAFG::NFE2L1	chr7	6410148	6410153	+	0.000	0.000	Merged-chr7-6410267-26
NR1828--MA0089.1.MAFG::NFE2L1	chr11	94716914	94716919	+	0.000	0.000	Merged-chr11-94716911-29
NR4036--MA0089.1.MAFG::NFE2L1	chr16	13438067	13438072	+	0.000	0.000	Merged-chr16-13438050-4
NR7188--MA0591.1.Bach1::Mafk	chr4	140948239	140948253	-	0.000	0.000	Merged-chr4-140948211-54
NR5832--MA0089.1.MAFG::NFE2L1	chr2	130664563	130664568	+	0.000	0.000	Merged-chr2-130664423-57
NR7531--MA0591.1.Bach1::Mafk	chr5	72844379	72844393	+	0.000	0.000	Merged-chr5-72844506-23
NR4098--MA0117.2.Mafb	chr16	30948338	30948349	-	0.000	0.000	Merged-chr16-30948411-38
NR2798--MA0496.2.MAFK	chr13	45623885	45623903	-	0.000	0.000	Merged-chr13-45624002-39
NR6063--MA0659.1.MAFG	chr2	172977503	172977523	-	0.000	0.000	Merged-chr2-172977593-131
NR5293--MA0496.2.MAFK	chr19	53800798	53800816	-	0.000	0.000	Merged-chr19-53800770-48
NR2805--MA0659.1.MAFG	chr13	45624075	45624095	+	0.000	0.000	Merged-chr13-45624002-39
NR181--MA0495.2.MAFF	chr1	64486398	64486418	-	0.000	0.000	Merged-chr1-64486540-36
NR6927--MA0117.2.Mafb	chr4	88079197	88079208	-	0.000	0.000	Merged-chr4-88079193-33
NR3813--MA0591.1.Bach1::Mafk	chr15	67290243	67290257	+	0.000	0.000	Merged-chr15-67290142-69
NR5758--MA0089.1.MAFG::NFE2L1	chr2	119034821	119034826	-	0.000	0.000	Merged-chr2-119034979-52
NR2794--MA0591.1.Bach1::Mafk	chr13	45623897	45623911	-	0.000	0.000	Merged-chr13-45624002-39
NR2337--MA0496.2.MAFK	chr12	98249881	98249899	+	0.000	0.000	Merged-chr12-98249926-13
NR5047--MA0496.2.MAFK	chr18	80684421	80684439	-	0.000	0.000	Merged-chr18-80684566-45
NR1964--MA0495.2.MAFF	chr11	114812829	114812849	-	0.000	0.000	Merged-chr11-114812922-18
NR286--MA0659.1.MAFG	chr1	85895435	85895455	-	0.000	0.000	Merged-chr1-85895487-63
NR8565--MA0117.2.Mafb	chr6	142785389	142785400	-	0.000	0.000	Merged-chr6-142785520-28
NR3699--MA0089.1.MAFG::NFE2L1	chr15	44364115	44364120	-	0.000	0.000	Merged-chr15-44364254-41
NR4310--MA0089.1.MAFG::NFE2L1	chr16	93153374	93153379	-	0.000	0.000	Merged-chr16-93153200-34
NR1408--MA0501.1.MAF::NFE2	chr10	127586399	127586413	-	0.000	0.000	Merged-chr10-127586318-36
NR259--MA0117.2.Mafb	chr1	81301720	81301731	-	0.000	0.000	Merged-chr1-81301857-6
NR5088--MA0495.2.MAFF	chr19	5724821	5724841	-	0.000	0.000	Merged-chr19-5724698-18
NR4763--MA0496.2.MAFK	chr18	12634782	12634800	-	0.000	0.000	Merged-chr18-12634847-43
NR6918--MA0591.1.Bach1::Mafk	chr4	88046385	88046399	+	0.000	0.000	Merged-chr4-88046485-60
NR9514--MA0496.2.MAFK	chr8	94458831	94458849	+	0.000	0.000	Merged-chr8-94458814-46
NR972--MA0501.1.MAF::NFE2	chr10	39412366	39412380	-	0.000	0.000	Merged-chr10-39412218-22
NR2355--MA0496.2.MAFK	chr12	98578306	98578324	+	0.000	0.000	Merged-chr12-98578114-43
NR10003--MA0501.1.MAF::NFE2	chr9	75246574	75246588	+	0.000	0.000	Merged-chr9-75246433-36
NR1136--MA0501.1.MAF::NFE2	chr10	79798530	79798544	-	0.000	0.000	Merged-chr10-79798482-7
NR9660--MA0089.1.MAFG::NFE2L1	chr8	123479016	123479021	-	0.000	0.000	Merged-chr8-123479004-26
NR6961--MA0089.1.MAFG::NFE2L1	chr4	89369137	89369142	+	0.000	0.000	Merged-chr4-89369224-21
NR10151--MA0501.1.MAF::NFE2	chr9	100462315	100462329	+	0.000	0.000	Merged-chr9-100462229-47
NR3062--MA0501.1.MAF::NFE2	chr13	103110002	103110016	-	0.000	0.000	Merged-chr13-103110112-59
NR969--MA0089.1.MAFG::NFE2L1	chr10	39412040	39412045	+	0.000	0.000	Merged-chr10-39412218-22
NR8476--MA0659.1.MAFG	chr6	130286424	130286444	+	0.000	0.000	Merged-chr6-130286452-8
NR1624--MA0089.1.MAFG::NFE2L1	chr11	58996157	58996162	-	0.000	0.000	Merged-chr11-58995988-22
NR1388--MA0591.1.Bach1::Mafk	chr10	124138621	124138635	-	0.000	0.000	Merged-chr10-124138683-21
NR732--MA0495.2.MAFF	chr1	178463951	178463971	+	0.000	0.000	Merged-chr1-178463862-33
NR1976--MA0501.1.MAF::NFE2	chr11	115172982	115172996	+	0.000	0.000	Merged-chr11-115173098-6
NR4918--MA0501.1.MAF::NFE2	chr18	61207270	61207284	+	0.000	0.000	Merged-chr18-61207122-39
NR8460--MA0496.2.MAFK	chr6	130092620	130092638	+	0.000	0.000	Merged-chr6-130092757-50
NR6940--MA0501.1.MAF::NFE2	chr4	88179505	88179519	+	0.000	0.000	Merged-chr4-88179548-21
NR4893--MA0496.2.MAFK	chr18	56399778	56399796	+	0.000	0.000	Merged-chr18-56399965-54
NR4676--MA0117.2.Mafb	chr17	85189690	85189701	+	0.000	0.000	Merged-chr17-85189630-51
NR3486--MA0495.2.MAFF	chr14	87051236	87051256	+	0.000	0.000	Merged-chr14-87051368-42
NR4448--MA0659.1.MAFG	chr17	26203341	26203361	+	0.000	0.000	Merged-chr17-26203308-51
NR4103--MA0117.2.Mafb	chr16	33337330	33337341	-	0.000	0.000	Merged-chr16-33337489-51
NR5105--MA0591.1.Bach1::Mafk	chr19	8713108	8713122	-	0.000	0.000	Merged-chr19-8713274-127
NR188--MA0659.1.MAFG	chr1	64486460	64486480	-	0.000	0.000	Merged-chr1-64486540-36
NR3791--MA0501.1.MAF::NFE2	chr15	64041732	64041746	+	0.000	0.000	Merged-chr15-64041818-65
NR7277--MA0495.2.MAFF	chr4	148940774	148940794	-	0.000	0.000	Merged-chr4-148940822-21
NR1167--MA0496.2.MAFK	chr10	83719047	83719065	-	0.000	0.000	Merged-chr10-83719047-59
NR8109--MA0117.2.Mafb	chr6	59417891	59417902	-	0.000	0.000	Merged-chr6-59417759-25
NR9409--MA0089.1.MAFG::NFE2L1	chr8	71324981	71324986	-	0.000	0.000	Merged-chr8-71324961-29
NR4128--MA0591.1.Bach1::Mafk	chr16	38403890	38403904	+	0.000	0.000	Merged-chr16-38403737-54
NR6193--MA0591.1.Bach1::Mafk	chr3	18623970	18623984	+	0.000	0.000	Merged-chr3-18624063-31
NR9484--MA0089.1.MAFG::NFE2L1	chr8	86484982	86484987	-	0.000	0.000	Merged-chr8-86484982-16
NR8373--MA0117.2.Mafb	chr6	122491657	122491668	+	0.000	0.000	Merged-chr6-122491726-37
NR2933--MA0496.2.MAFK	chr13	75844207	75844225	-	0.000	0.000	Merged-chr13-75844274-45
NR1884--MA0495.2.MAFF	chr11	104639165	104639185	+	0.000	0.000	Merged-chr11-104639154-13
NR5076--MA0089.1.MAFG::NFE2L1	chr18	89626838	89626843	+	0.000	0.000	Merged-chr18-89627032-39
NR3020--MA0496.2.MAFK	chr13	96697953	96697971	-	0.000	0.000	Merged-chr13-96698036-39
NR9680--MA0496.2.MAFK	chr8	125344033	125344051	+	0.000	0.000	Merged-chr8-125344095-45
NR734--MA0117.2.Mafb	chr1	178463960	178463971	-	0.000	0.000	Merged-chr1-178463862-33
NR10085--MA0496.2.MAFK	chr9	90248526	90248544	+	0.000	0.000	Merged-chr9-90248529-33
NR3488--MA0501.1.MAF::NFE2	chr14	87051236	87051250	-	0.000	0.000	Merged-chr14-87051368-42
NR4738--MA0089.1.MAFG::NFE2L1	chr18	10531709	10531714	+	0.000	0.000	Merged-chr18-10531815-35
NR3815--MA0659.1.MAFG	chr15	67290240	67290260	-	0.000	0.000	Merged-chr15-67290142-69
NR190--MA0496.2.MAFK	chr1	64486461	64486479	-	0.000	0.000	Merged-chr1-64486540-36
NR9295--MA0089.1.MAFG::NFE2L1	chr8	14088772	14088777	+	0.000	0.000	Merged-chr8-14088778-16
NR1386--MA0501.1.MAF::NFE2	chr10	122815308	122815322	+	0.000	0.000	Merged-chr10-122815337-49
NR640--MA0117.2.Mafb	chr1	165763775	165763786	-	0.000	0.000	Merged-chr1-165763682-102
NR3909--MA0089.1.MAFG::NFE2L1	chr15	85456440	85456445	+	0.000	0.000	Merged-chr15-85456320-28
NR6798--MA0089.1.MAFG::NFE2L1	chr4	33072995	33073000	-	0.000	0.000	Merged-chr4-33073054-38
NR4381--MA0659.1.MAFG	chr17	10840174	10840194	-	0.000	0.000	Merged-chr17-10840429-74
NR2754--MA0591.1.Bach1::Mafk	chr13	35208561	35208575	-	0.000	0.000	Merged-chr13-35208466-19
NR4457--MA0117.2.Mafb	chr17	28701337	28701348	-	0.000	0.000	Merged-chr17-28701389-22
NR9382--MA0089.1.MAFG::NFE2L1	chr8	68627407	68627412	+	0.000	0.000	Merged-chr8-68627437-32
NR5102--MA0495.2.MAFF	chr19	8713105	8713125	+	0.000	0.000	Merged-chr19-8713274-127
NR8577--MA0496.2.MAFK	chr6	143366090	143366108	-	0.000	0.000	Merged-chr6-143366035-15
NR967--MA0117.2.Mafb	chr10	39242118	39242129	+	0.000	0.000	Merged-chr10-39242080-33
NR48--MA0089.1.MAFG::NFE2L1	chr1	33742866	33742871	-	0.000	0.000	Merged-chr1-33743059-26
NR576--MA0089.1.MAFG::NFE2L1	chr1	152511292	152511297	-	0.000	0.000	Merged-chr1-152511451-27
NR7278--MA0591.1.Bach1::Mafk	chr4	148940777	148940791	+	0.000	0.000	Merged-chr4-148940822-21
NR1133--MA0591.1.Bach1::Mafk	chr10	79798533	79798547	-	0.000	0.000	Merged-chr10-79798482-7
NR2618--MA0659.1.MAFG	chr12	118390984	118391004	-	0.000	0.000	Merged-chr12-118391025-21
NR2362--MA0089.1.MAFG::NFE2L1	chr12	99610497	99610502	+	0.000	0.000	Merged-chr12-99610571-42
NR3266--MA0501.1.MAF::NFE2	chr14	29947069	29947083	-	0.000	0.000	Merged-chr14-29947080-38
NR1886--MA0117.2.Mafb	chr11	104639174	104639185	-	0.000	0.000	Merged-chr11-104639154-13
NR6776--MA0659.1.MAFG	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR6195--MA0501.1.MAF::NFE2	chr3	18623973	18623987	+	0.000	0.000	Merged-chr3-18624063-31
NR1533--MA0089.1.MAFG::NFE2L1	chr11	34008827	34008832	-	0.000	0.000	Merged-chr11-34008743-64
NR5161--MA0089.1.MAFG::NFE2L1	chr19	21865258	21865263	+	0.000	0.000	Merged-chr19-21865390-5
NR4797--MA0591.1.Bach1::Mafk	chr18	31759787	31759801	-	0.000	0.000	Merged-chr18-31760012-102
NR5353--MA0501.1.MAF::NFE2	chr2	9574299	9574313	+	0.000	0.000	Merged-chr2-9574386-32
NR10007--MA0089.1.MAFG::NFE2L1	chr9	75645726	75645731	+	0.000	0.000	Merged-chr9-75645586-46
NR5424--MA0496.2.MAFK	chr2	28445139	28445157	-	0.000	0.000	Merged-chr2-28445231-10
NR4447--MA0089.1.MAFG::NFE2L1	chr17	25773819	25773824	-	0.000	0.000	Merged-chr17-25773759-37
NR3027--MA0089.1.MAFG::NFE2L1	chr13	97406726	97406731	+	0.000	0.000	Merged-chr13-97406780-35
NR9495--MA0089.1.MAFG::NFE2L1	chr8	91545812	91545817	-	0.000	0.000	Merged-chr8-91545805-43
NR8723--MA0659.1.MAFG	chr7	29816016	29816036	+	0.000	0.000	Merged-chr7-29816029-62
NR9112--MA0496.2.MAFK	chr7	119800883	119800901	+	0.000	0.000	Merged-chr7-119801060-49
NR7609--MA0495.2.MAFF	chr5	92499725	92499745	+	0.000	0.000	Merged-chr5-92499565-36
NR2620--MA0496.2.MAFK	chr12	118390985	118391003	-	0.000	0.000	Merged-chr12-118391025-21
NR9427--MA0591.1.Bach1::Mafk	chr8	75083947	75083961	-	0.000	0.000	Merged-chr8-75083999-30
NR8653--MA0089.1.MAFG::NFE2L1	chr6	149139141	149139146	-	0.000	0.000	Merged-chr6-149139257-18
NR8974--MA0501.1.MAF::NFE2	chr7	100448639	100448653	+	0.000	0.000	Merged-chr7-100448653-1
NR1096--MA0496.2.MAFK	chr10	68673945	68673963	+	0.000	0.000	Merged-chr10-68673774-53
NR561--MA0089.1.MAFG::NFE2L1	chr1	147237318	147237323	+	0.000	0.000	Merged-chr1-147237183-6
NR5087--MA0089.1.MAFG::NFE2L1	chr19	5724751	5724756	+	0.000	0.000	Merged-chr19-5724698-18
NR1053--MA0501.1.MAF::NFE2	chr10	62590345	62590359	+	0.000	0.000	Merged-chr10-62590420-43
NR1978--MA0496.2.MAFK	chr11	115172977	115172995	+	0.000	0.000	Merged-chr11-115173098-6
NR430--MA0117.2.Mafb	chr1	125487471	125487482	+	0.000	0.000	Merged-chr1-125487640-13
NR5104--MA0117.2.Mafb	chr19	8713105	8713116	+	0.000	0.000	Merged-chr19-8713274-127
NR6028--MA0089.1.MAFG::NFE2L1	chr2	166740617	166740622	+	0.000	0.000	Merged-chr2-166740656-12
NR9137--MA0659.1.MAFG	chr7	123030972	123030992	+	0.000	0.000	Merged-chr7-123030929-30
NR9270--MA0501.1.MAF::NFE2	chr7	144181110	144181124	-	0.000	0.000	Merged-chr7-144181072-30
NR7824--MA0089.1.MAFG::NFE2L1	chr5	130088240	130088245	-	0.000	0.000	Merged-chr5-130088239-22
NR6859--MA0591.1.Bach1::Mafk	chr4	58912267	58912281	-	0.000	0.000	Merged-chr4-58912195-128
NR3140--MA0501.1.MAF::NFE2	chr13	112318287	112318301	-	0.000	0.000	Merged-chr13-112318352-37
NR6333--MA0659.1.MAFG	chr3	82333593	82333613	+	0.000	0.000	Merged-chr3-82333766-35
NR487--MA0089.1.MAFG::NFE2L1	chr1	132011189	132011194	-	0.000	0.000	Merged-chr1-132010988-72
NR8479--MA0496.2.MAFK	chr6	130286425	130286443	+	0.000	0.000	Merged-chr6-130286452-8
NR7530--MA0117.2.Mafb	chr5	72844385	72844396	-	0.000	0.000	Merged-chr5-72844506-23
NR2551--MA0659.1.MAFG	chr12	115258126	115258146	-	0.000	0.000	Merged-chr12-115257987-63
NR10471--MA0089.1.MAFG::NFE2L1	chrX	162888460	162888465	-	0.000	0.000	Merged-chrX-162888353-56
NR6922--MA0501.1.MAF::NFE2	chr4	88046382	88046396	-	0.000	0.000	Merged-chr4-88046485-60
NR6896--MA0089.1.MAFG::NFE2L1	chr4	83234360	83234365	-	0.000	0.000	Merged-chr4-83234214-31
NR6667--MA0495.2.MAFF	chr3	146784422	146784442	+	0.000	0.000	Merged-chr3-146784453-8
NR5823--MA0501.1.MAF::NFE2	chr2	128465767	128465781	+	0.000	0.000	Merged-chr2-128465659-44
NR67--MA0495.2.MAFF	chr1	39196872	39196892	-	0.000	0.000	Merged-chr1-39196974-45
NR10207--MA0089.1.MAFG::NFE2L1	chr9	108078603	108078608	+	0.000	0.000	Merged-chr9-108078583-17
NR237--MA0591.1.Bach1::Mafk	chr1	74854905	74854919	+	0.000	0.000	Merged-chr1-74854969-34
NR5839--MA0591.1.Bach1::Mafk	chr2	132102955	132102969	+	0.000	0.000	Merged-chr2-132102969-23
NR1103--MA0117.2.Mafb	chr10	71264415	71264426	-	0.000	0.000	Merged-chr10-71264288-33
NR7622--MA0496.2.MAFK	chr5	93126379	93126397	-	0.000	0.000	Merged-chr5-93126356-16
NR3348--MA0591.1.Bach1::Mafk	chr14	56888008	56888022	+	0.000	0.000	Merged-chr14-56888086-24
NR6000--MA0495.2.MAFF	chr2	163401423	163401443	-	0.000	0.000	Merged-chr2-163401452-24
NR1094--MA0591.1.Bach1::Mafk	chr10	68673759	68673773	+	0.000	0.000	Merged-chr10-68673774-53
NR8817--MA0501.1.MAF::NFE2	chr7	66661725	66661739	+	0.000	0.000	Merged-chr7-66661793-46
NR8732--MA0117.2.Mafb	chr7	31131103	31131114	-	0.000	0.000	Merged-chr7-31131054-34
NR5778--MA0089.1.MAFG::NFE2L1	chr2	121572115	121572120	-	0.000	0.000	Merged-chr2-121571994-29
NR385--MA0089.1.MAFG::NFE2L1	chr1	108038595	108038600	+	0.000	0.000	Merged-chr1-108038539-17
NR7433--MA0089.1.MAFG::NFE2L1	chr5	24100851	24100856	-	0.000	0.000	Merged-chr5-24100850-85
NR4142--MA0496.2.MAFK	chr16	43696003	43696021	-	0.000	0.000	Merged-chr16-43696056-24
NR1522--MA0591.1.Bach1::Mafk	chr11	29692909	29692923	-	0.000	0.000	Merged-chr11-29692902-6
NR2951--MA0089.1.MAFG::NFE2L1	chr13	85724254	85724259	-	0.000	0.000	Merged-chr13-85724321-2
NR4055--MA0659.1.MAFG	chr16	20548529	20548549	-	0.000	0.000	Merged-chr16-20548586-53
NR10245--MA0659.1.MAFG	chr9	116319684	116319704	+	0.000	0.000	Merged-chr9-116319642-35
NR4807--MA0117.2.Mafb	chr18	34119202	34119213	-	0.000	0.000	Merged-chr18-34119023-1
NR3864--MA0591.1.Bach1::Mafk	chr15	80319530	80319544	+	0.000	0.000	Merged-chr15-80319451-11
NR6794--MA0089.1.MAFG::NFE2L1	chr4	32179882	32179887	-	0.000	0.000	Merged-chr4-32179914-44
NR1695--MA0591.1.Bach1::Mafk	chr11	72491357	72491371	+	0.000	0.000	Merged-chr11-72491322-16
NR2878--MA0117.2.Mafb	chr13	62854863	62854874	+	0.000	0.000	Merged-chr13-62854916-18
NR3418--MA0501.1.MAF::NFE2	chr14	70287487	70287501	-	0.000	0.000	Merged-chr14-70287567-29
NR2415--MA0501.1.MAF::NFE2	chr12	103331591	103331605	+	0.000	0.000	Merged-chr12-103331678-52
NR687--MA0089.1.MAFG::NFE2L1	chr1	171793584	171793589	+	0.000	0.000	Merged-chr1-171793480-13
NR6604--MA0501.1.MAF::NFE2	chr3	135604831	135604845	+	0.000	0.000	Merged-chr3-135604723-37
NR9934--MA0117.2.Mafb	chr9	57273014	57273025	+	0.000	0.000	Merged-chr9-57273113-38
NR9605--MA0089.1.MAFG::NFE2L1	chr8	117256637	117256642	+	0.000	0.000	Merged-chr8-117256752-70
NR3327--MA0089.1.MAFG::NFE2L1	chr14	51386090	51386095	-	0.000	0.000	Merged-chr14-51385941-36
NR9795--MA0089.1.MAFG::NFE2L1	chr9	21610004	21610009	-	0.000	0.000	Merged-chr9-21610100-42
NR1737--MA0591.1.Bach1::Mafk	chr11	79611198	79611212	-	0.000	0.000	Merged-chr11-79611238-38
NR8434--MA0501.1.MAF::NFE2	chr6	128889036	128889050	+	0.000	0.000	Merged-chr6-128889092-57
NR8475--MA0591.1.Bach1::Mafk	chr6	130286427	130286441	-	0.000	0.000	Merged-chr6-130286452-8
NR1301--MA0501.1.MAF::NFE2	chr10	108168124	108168138	+	0.000	0.000	Merged-chr10-108168166-48
NR9201--MA0089.1.MAFG::NFE2L1	chr7	132772572	132772577	+	0.000	0.000	Merged-chr7-132772585-7
NR6498--MA0591.1.Bach1::Mafk	chr3	109165417	109165431	-	0.000	0.000	Merged-chr3-109165436-34
NR1153--MA0089.1.MAFG::NFE2L1	chr10	81525074	81525079	-	0.000	0.000	Merged-chr10-81525209-7
NR4067--MA0089.1.MAFG::NFE2L1	chr16	23844853	23844858	+	0.000	0.000	Merged-chr16-23844946-41
NR470--MA0089.1.MAFG::NFE2L1	chr1	131003551	131003556	-	0.000	0.000	Merged-chr1-131003466-39
NR6481--MA0117.2.Mafb	chr3	107081279	107081290	+	0.000	0.000	Merged-chr3-107081091-34
