#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR196--MA0463.1.Bcl6	chr11	62185090	62185103	+	0.000	0.000	Merged-chr11-62185170-13
NR1097--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR881--MA0463.1.Bcl6	chr5	23787890	23787903	+	0.000	0.000	Merged-chr5-23787783-52
NR523--MA0463.1.Bcl6	chr17	66077045	66077058	+	0.000	0.000	Merged-chr17-66076994-114
NR1014--MA0731.1.BCL6B	chr6	119502188	119502204	+	0.000	0.000	Merged-chr6-119502216-31
NR46--MA0731.1.BCL6B	chr1	120033229	120033245	+	0.000	0.000	Merged-chr1-120033205-45
NR45--MA0463.1.Bcl6	chr1	120033229	120033242	-	0.000	0.000	Merged-chr1-120033205-45
NR690--MA0731.1.BCL6B	chr2	128325595	128325611	-	0.000	0.000	Merged-chr2-128325647-45
NR1136--MA0731.1.BCL6B	chr7	139125731	139125747	+	0.000	0.000	Merged-chr7-139125728-10
NR355--MA0731.1.BCL6B	chr14	79394637	79394653	+	0.000	0.000	Merged-chr14-79394771-21
NR783--MA0463.1.Bcl6	chr4	3209888	3209901	+	0.000	0.000	Merged-chr4-3209817-19
NR193--MA0731.1.BCL6B	chr11	57962660	57962676	+	0.000	0.000	Merged-chr11-57962717-47
NR477--MA0731.1.BCL6B	chr16	87354483	87354499	+	0.000	0.000	Merged-chr16-87354313-51
NR748--MA0731.1.BCL6B	chr3	104818059	104818075	+	0.000	0.000	Merged-chr3-104818098-119
NR1019--MA0731.1.BCL6B	chr6	125467491	125467507	-	0.000	0.000	Merged-chr6-125467519-12
NR443--MA0731.1.BCL6B	chr16	31066921	31066937	-	0.000	0.000	Merged-chr16-31066889-60
NR1013--MA0463.1.Bcl6	chr6	119502188	119502201	-	0.000	0.000	Merged-chr6-119502216-31
NR300--MA0731.1.BCL6B	chr13	84374999	84375015	+	0.000	0.000	Merged-chr13-84375082-9
NR347--MA0731.1.BCL6B	chr14	63178060	63178076	-	0.000	0.000	Merged-chr14-63178024-55
NR345--MA0463.1.Bcl6	chr14	61788037	61788050	+	0.000	0.000	Merged-chr14-61788056-47
NR185--MA0731.1.BCL6B	chr11	48928314	48928330	+	0.000	0.000	Merged-chr11-48928222-10
NR1018--MA0463.1.Bcl6	chr6	125467494	125467507	+	0.000	0.000	Merged-chr6-125467519-12
NR815--MA0731.1.BCL6B	chr4	62757023	62757039	+	0.000	0.000	Merged-chr4-62756958-63
NR401--MA0731.1.BCL6B	chr15	75704135	75704151	+	0.000	0.000	Merged-chr15-75704194-31
NR1166--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR1278--MA0463.1.Bcl6	chrX	151521073	151521086	-	0.000	0.000	Merged-chrX-151521261-1
NR99--MA0731.1.BCL6B	chr10	21158825	21158841	+	0.000	0.000	Merged-chr10-21158926-108
NR950--MA0463.1.Bcl6	chr5	138116873	138116886	+	0.000	0.000	Merged-chr5-138117022-54
NR395--MA0463.1.Bcl6	chr15	66815535	66815548	+	0.000	0.000	Merged-chr15-66815683-20
NR299--MA0731.1.BCL6B	chr13	76018756	76018772	+	0.000	0.000	Merged-chr13-76018576-95
NR167--MA0463.1.Bcl6	chr11	4289503	4289516	+	0.000	0.000	Merged-chr11-4289401-53
NR852--MA0463.1.Bcl6	chr4	140723989	140724002	-	0.000	0.000	Merged-chr4-140723991-19
NR991--MA0463.1.Bcl6	chr6	54069114	54069127	+	0.000	0.000	Merged-chr6-54069236-28
NR745--MA0463.1.Bcl6	chr3	103374143	103374156	+	0.000	0.000	Merged-chr3-103374270-26
NR515--MA0731.1.BCL6B	chr17	53587497	53587513	-	0.000	0.000	Merged-chr17-53587589-70
NR767--MA0731.1.BCL6B	chr3	132575464	132575480	-	0.000	0.000	Merged-chr3-132575270-5
NR763--MA0463.1.Bcl6	chr3	126403102	126403115	-	0.000	0.000	Merged-chr3-126402941-43
NR419--MA0731.1.BCL6B	chr15	93715522	93715538	+	0.000	0.000	Merged-chr15-93715568-13
NR1203--MA0463.1.Bcl6	chr9	7830195	7830208	+	0.000	0.000	Merged-chr9-7830026-47
NR114--MA0731.1.BCL6B	chr10	57753263	57753279	+	0.000	0.000	Merged-chr10-57753371-62
NR432--MA0463.1.Bcl6	chr16	4469737	4469750	-	0.000	0.000	Merged-chr16-4469915-27
NR183--MA0731.1.BCL6B	chr11	43174465	43174481	+	0.000	0.000	Merged-chr11-43174624-53
NR334--MA0463.1.Bcl6	chr14	47277008	47277021	+	0.000	0.000	Merged-chr14-47276879-81
NR567--MA0463.1.Bcl6	chr18	68059323	68059336	+	0.000	0.000	Merged-chr18-68059360-81
NR119--MA0731.1.BCL6B	chr10	63176747	63176763	+	0.000	0.000	Merged-chr10-63176806-32
NR482--MA0463.1.Bcl6	chr16	96467539	96467552	+	0.000	0.000	Merged-chr16-96467664-37
NR337--MA0731.1.BCL6B	chr14	53132635	53132651	+	0.000	0.000	Merged-chr14-53132661-29
NR142--MA0463.1.Bcl6	chr10	93959632	93959645	-	0.000	0.000	Merged-chr10-93959605-18
NR1043--MA0463.1.Bcl6	chr6	144364570	144364583	+	0.000	0.000	Merged-chr6-144364749-2
NR1249--MA0463.1.Bcl6	chr9	106306858	106306871	+	0.000	0.000	Merged-chr9-106306956-36
NR702--MA0463.1.Bcl6	chr2	146991267	146991280	-	0.000	0.000	Merged-chr2-146991413-14
NR814--MA0463.1.Bcl6	chr4	59682660	59682673	+	0.000	0.000	Merged-chr4-59682801-45
NR1039--MA0463.1.Bcl6	chr6	140614611	140614624	-	0.000	0.000	Merged-chr6-140614477-25
NR389--MA0463.1.Bcl6	chr15	58171635	58171648	-	0.000	0.000	Merged-chr15-58171434-29
NR958--MA0463.1.Bcl6	chr5	144294987	144295000	+	0.000	0.000	Merged-chr5-144295152-24
NR983--MA0731.1.BCL6B	chr6	37399061	37399077	+	0.000	0.000	Merged-chr6-37399175-29
NR421--MA0463.1.Bcl6	chr15	94453082	94453095	-	0.000	0.000	Merged-chr15-94453103-20
NR869--MA0463.1.Bcl6	chr4	151141662	151141675	+	0.000	0.000	Merged-chr4-151141740-35
NR560--MA0463.1.Bcl6	chr18	61489723	61489736	+	0.000	0.000	Merged-chr18-61489584-71
NR691--MA0731.1.BCL6B	chr2	130664268	130664284	-	0.000	0.000	Merged-chr2-130664423-57
NR1233--MA0731.1.BCL6B	chr9	75559468	75559484	-	0.000	0.000	Merged-chr9-75559316-111
NR1000--MA0463.1.Bcl6	chr6	84617231	84617244	-	0.000	0.000	Merged-chr6-84617241-46
NR784--MA0463.1.Bcl6	chr4	3938985	3938998	+	0.000	0.000	Merged-chr4-3938834-66
NR1084--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR480--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR540--MA0731.1.BCL6B	chr17	87364469	87364485	-	0.000	0.000	Merged-chr17-87364377-17
NR1126--MA0463.1.Bcl6	chr7	128382134	128382147	+	0.000	0.000	Merged-chr7-128382170-51
NR1032--MA0463.1.Bcl6	chr6	134373253	134373266	+	0.000	0.000	Merged-chr6-134373218-23
NR118--MA0463.1.Bcl6	chr10	61649220	61649233	+	0.000	0.000	Merged-chr10-61649284-2
NR136--MA0463.1.Bcl6	chr10	88346773	88346786	+	0.000	0.000	Merged-chr10-88346697-18
NR1046--MA0463.1.Bcl6	chr6	146391407	146391420	+	0.000	0.000	Merged-chr6-146391315-9
NR1260--MA0731.1.BCL6B	chr9	122241153	122241169	-	0.000	0.000	Merged-chr9-122241103-26
NR172--MA0463.1.Bcl6	chr11	11656639	11656652	+	0.000	0.000	Merged-chr11-11656569-9
NR284--MA0463.1.Bcl6	chr13	21735278	21735291	+	0.000	0.000	Merged-chr13-21734996-112
NR1185--MA0463.1.Bcl6	chr8	117303936	117303949	+	0.000	0.000	Merged-chr8-117303756-17
NR1273--MA0731.1.BCL6B	chrX	100494214	100494230	-	0.000	0.000	Merged-chrX-100494288-61
NR1068--MA0731.1.BCL6B	chr7	37978522	37978538	-	0.000	0.000	Merged-chr7-37978660-9
NR611--MA0463.1.Bcl6	chr19	55792889	55792902	+	0.000	0.000	Merged-chr19-55792789-50
NR835--MA0463.1.Bcl6	chr4	121097910	121097923	-	0.000	0.000	Merged-chr4-121098088-59
NR1069--MA0463.1.Bcl6	chr7	38090309	38090322	-	0.000	0.000	Merged-chr7-38090413-30
NR853--MA0463.1.Bcl6	chr4	141618737	141618750	+	0.000	0.000	Merged-chr4-141618821-28
NR513--MA0463.1.Bcl6	chr17	52461996	52462009	-	0.000	0.000	Merged-chr17-52461953-32
NR992--MA0463.1.Bcl6	chr6	54127518	54127531	+	0.000	0.000	Merged-chr6-54127507-32
NR917--MA0731.1.BCL6B	chr5	105620596	105620612	+	0.000	0.000	Merged-chr5-105620720-17
NR643--MA0463.1.Bcl6	chr2	36049404	36049417	-	0.000	0.000	Merged-chr2-36049261-79
NR612--MA0731.1.BCL6B	chr19	55792886	55792902	+	0.000	0.000	Merged-chr19-55792789-50
NR721--MA0731.1.BCL6B	chr3	32438122	32438138	+	0.000	0.000	Merged-chr3-32438051-51
NR71--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR1244--MA0731.1.BCL6B	chr9	98425157	98425173	-	0.000	0.000	Merged-chr9-98424940-20
NR200--MA0463.1.Bcl6	chr11	67571096	67571109	+	0.000	0.000	Merged-chr11-67571171-8
NR894--MA0463.1.Bcl6	chr5	64390091	64390104	+	0.000	0.000	Merged-chr5-64389971-20
NR433--MA0463.1.Bcl6	chr16	10725311	10725324	+	0.000	0.000	Merged-chr16-10725277-18
NR508--MA0731.1.BCL6B	chr17	46073764	46073780	-	0.000	0.000	Merged-chr17-46073947-66
NR1218--MA0463.1.Bcl6	chr9	50527997	50528010	-	0.000	0.000	Merged-chr9-50528064-1
NR796--MA0463.1.Bcl6	chr4	32179889	32179902	-	0.000	0.000	Merged-chr4-32179914-44
NR120--MA0463.1.Bcl6	chr10	63582800	63582813	+	0.000	0.000	Merged-chr10-63582747-40
NR241--MA0463.1.Bcl6	chr12	65172677	65172690	-	0.000	0.000	Merged-chr12-65172767-62
NR447--MA0463.1.Bcl6	chr16	35870597	35870610	-	0.000	0.000	Merged-chr16-35870725-6
NR353--MA0463.1.Bcl6	chr14	76582504	76582517	-	0.000	0.000	Merged-chr14-76582624-49
NR1026--MA0463.1.Bcl6	chr6	129476850	129476863	-	0.000	0.000	Merged-chr6-129476936-30
NR577--MA0731.1.BCL6B	chr19	6910118	6910134	-	0.000	0.000	Merged-chr19-6909956-83
NR237--MA0463.1.Bcl6	chr12	35799388	35799401	-	0.000	0.000	Merged-chr12-35799508-49
NR143--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR556--MA0731.1.BCL6B	chr18	54992094	54992110	-	0.000	0.000	Merged-chr18-54992076-12
NR522--MA0731.1.BCL6B	chr17	65870407	65870423	-	0.000	0.000	Merged-chr17-65870335-22
NR10--MA0463.1.Bcl6	chr1	43880588	43880601	-	0.000	0.000	Merged-chr1-43880599-41
NR833--MA0463.1.Bcl6	chr4	120975305	120975318	+	0.000	0.000	Merged-chr4-120975309-99
NR439--MA0731.1.BCL6B	chr16	20804580	20804596	-	0.000	0.000	Merged-chr16-20804779-46
NR277--MA0731.1.BCL6B	chr13	12521860	12521876	-	0.000	0.000	Merged-chr13-12521905-15
NR1167--MA0731.1.BCL6B	chr8	85060065	85060081	+	0.000	0.000	Merged-chr8-85060180-46
NR981--MA0463.1.Bcl6	chr6	30401863	30401876	+	0.000	0.000	Merged-chr6-30401803-70
NR514--MA0731.1.BCL6B	chr17	52461996	52462012	+	0.000	0.000	Merged-chr17-52461953-32
NR766--MA0731.1.BCL6B	chr3	130894525	130894541	-	0.000	0.000	Merged-chr3-130894407-22
NR865--MA0463.1.Bcl6	chr4	149889170	149889183	-	0.000	0.000	Merged-chr4-149889246-22
NR779--MA0731.1.BCL6B	chr3	148419638	148419654	-	0.000	0.000	Merged-chr3-148419698-33
NR365--MA0731.1.BCL6B	chr14	115250781	115250797	-	0.000	0.000	Merged-chr14-115250840-27
NR883--MA0463.1.Bcl6	chr5	24423851	24423864	-	0.000	0.000	Merged-chr5-24423684-50
NR29--MA0463.1.Bcl6	chr1	80765629	80765642	+	0.000	0.000	Merged-chr1-80765744-47
NR310--MA0463.1.Bcl6	chr13	106936883	106936896	-	0.000	0.000	Merged-chr13-106936851-56
NR1211--MA0463.1.Bcl6	chr9	37232423	37232436	+	0.000	0.000	Merged-chr9-37232426-6
NR543--MA0463.1.Bcl6	chr18	12121277	12121290	+	0.000	0.000	Merged-chr18-12121473-54
NR749--MA0463.1.Bcl6	chr3	105059203	105059216	-	0.000	0.000	Merged-chr3-105059086-33
NR583--MA0731.1.BCL6B	chr19	9993075	9993091	+	0.000	0.000	Merged-chr19-9993156-28
NR409--MA0463.1.Bcl6	chr15	85646201	85646214	-	0.000	0.000	Merged-chr15-85646241-51
NR596--MA0731.1.BCL6B	chr19	32121114	32121130	+	0.000	0.000	Merged-chr19-32120972-21
NR83--MA0463.1.Bcl6	chr1	189799170	189799183	+	0.000	0.000	Merged-chr1-189799097-29
NR785--MA0463.1.Bcl6	chr4	6682318	6682331	+	0.000	0.000	Merged-chr4-6682175-50
NR570--MA0463.1.Bcl6	chr18	75392746	75392759	-	0.000	0.000	Merged-chr18-75392555-48
NR897--MA0463.1.Bcl6	chr5	68012934	68012947	-	0.000	0.000	Merged-chr5-68012876-26
NR539--MA0463.1.Bcl6	chr17	87364472	87364485	+	0.000	0.000	Merged-chr17-87364377-17
NR1109--MA0463.1.Bcl6	chr7	104400828	104400841	-	0.000	0.000	Merged-chr7-104400949-29
NR607--MA0731.1.BCL6B	chr19	46014671	46014687	+	0.000	0.000	Merged-chr19-46014734-21
NR1127--MA0463.1.Bcl6	chr7	130800943	130800956	+	0.000	0.000	Merged-chr7-130801003-64
NR459--MA0463.1.Bcl6	chr16	57403064	57403077	+	0.000	0.000	Merged-chr16-57403097-41
NR244--MA0463.1.Bcl6	chr12	76308055	76308068	+	0.000	0.000	Merged-chr12-76308234-29
NR262--MA0463.1.Bcl6	chr12	108494387	108494400	-	0.000	0.000	Merged-chr12-108494516-14
NR383--MA0463.1.Bcl6	chr15	36727724	36727737	+	0.000	0.000	Merged-chr15-36727812-56
NR916--MA0463.1.Bcl6	chr5	105620596	105620609	-	0.000	0.000	Merged-chr5-105620720-17
NR822--MA0463.1.Bcl6	chr4	95053371	95053384	-	0.000	0.000	Merged-chr4-95053399-2
NR166--MA0731.1.BCL6B	chr11	3193514	3193530	+	0.000	0.000	Merged-chr11-3193402-56
NR1065--MA0463.1.Bcl6	chr7	27447832	27447845	+	0.000	0.000	Merged-chr7-27447621-80
NR818--MA0463.1.Bcl6	chr4	83315713	83315726	+	0.000	0.000	Merged-chr4-83315815-4
NR724--MA0463.1.Bcl6	chr3	51413538	51413551	+	0.000	0.000	Merged-chr3-51413490-2
NR836--MA0463.1.Bcl6	chr4	122808345	122808358	-	0.000	0.000	Merged-chr4-122808329-35
NR532--MA0463.1.Bcl6	chr17	79100012	79100025	-	0.000	0.000	Merged-chr17-79100085-51
NR550--MA0463.1.Bcl6	chr18	39017864	39017877	-	0.000	0.000	Merged-chr18-39017881-40
NR680--MA0463.1.Bcl6	chr2	116900081	116900094	+	0.000	0.000	Merged-chr2-116900141-29
NR831--MA0731.1.BCL6B	chr4	117267545	117267561	+	0.000	0.000	Merged-chr4-117267580-14
NR649--MA0463.1.Bcl6	chr2	48333073	48333086	+	0.000	0.000	Merged-chr2-48333008-54
NR546--MA0463.1.Bcl6	chr18	36670359	36670372	+	0.000	0.000	Merged-chr18-36670239-51
NR1232--MA0463.1.Bcl6	chr9	75559471	75559484	+	0.000	0.000	Merged-chr9-75559316-111
NR452--MA0463.1.Bcl6	chr16	49854276	49854289	-	0.000	0.000	Merged-chr16-49854418-36
NR470--MA0463.1.Bcl6	chr16	75823389	75823402	-	0.000	0.000	Merged-chr16-75823473-28
NR8--MA0463.1.Bcl6	chr1	37496211	37496224	+	0.000	0.000	Merged-chr1-37496227-52
NR1004--MA0463.1.Bcl6	chr6	97806942	97806955	+	0.000	0.000	Merged-chr6-97807026-80
NR797--MA0463.1.Bcl6	chr4	32288464	32288477	-	0.000	0.000	Merged-chr4-32288230-40
NR810--MA0731.1.BCL6B	chr4	46689552	46689568	+	0.000	0.000	Merged-chr4-46689596-22
NR1075--MA0731.1.BCL6B	chr7	55986794	55986810	-	0.000	0.000	Merged-chr7-55986784-30
NR1--MA0731.1.BCL6B	chr1	12991669	12991685	-	0.000	0.000	Merged-chr1-12992026-57
NR1041--MA0731.1.BCL6B	chr6	143373889	143373905	-	0.000	0.000	Merged-chr6-143373914-47
NR1139--MA0463.1.Bcl6	chr7	142919252	142919265	-	0.000	0.000	Merged-chr7-142919383-48
NR811--MA0463.1.Bcl6	chr4	48045108	48045121	-	0.000	0.000	Merged-chr4-48045107-76
NR1157--MA0463.1.Bcl6	chr8	72343924	72343937	-	0.000	0.000	Merged-chr8-72343901-44
NR368--MA0463.1.Bcl6	chr14	121823286	121823299	-	0.000	0.000	Merged-chr14-121823163-33
NR941--MA0463.1.Bcl6	chr5	124907074	124907087	+	0.000	0.000	Merged-chr5-124907107-45
NR1020--MA0731.1.BCL6B	chr6	127446799	127446815	+	0.000	0.000	Merged-chr6-127446764-51
NR180--MA0463.1.Bcl6	chr11	32039801	32039814	-	0.000	0.000	Merged-chr11-32039842-30
NR713--MA0463.1.Bcl6	chr2	174675934	174675947	+	0.000	0.000	Merged-chr2-174675833-26
NR1090--MA0463.1.Bcl6	chr7	75387910	75387923	+	0.000	0.000	Merged-chr7-75388095-45
NR1033--MA0731.1.BCL6B	chr6	134373250	134373266	-	0.000	0.000	Merged-chr6-134373218-23
NR1208--MA0731.1.BCL6B	chr9	24517085	24517101	-	0.000	0.000	Merged-chr9-24516952-28
NR980--MA0731.1.BCL6B	chr6	29272518	29272534	+	0.000	0.000	Merged-chr6-29272695-53
NR361--MA0731.1.BCL6B	chr14	103550684	103550700	+	0.000	0.000	Merged-chr14-103550672-31
NR964--MA0463.1.Bcl6	chr5	147697206	147697219	+	0.000	0.000	Merged-chr5-147697335-17
NR1189--MA0463.1.Bcl6	chr8	123924781	123924794	-	0.000	0.000	Merged-chr8-123924931-30
NR993--MA0731.1.BCL6B	chr6	54127515	54127531	-	0.000	0.000	Merged-chr6-54127507-32
NR503--MA0463.1.Bcl6	chr17	43233050	43233063	+	0.000	0.000	Merged-chr17-43233095-49
NR850--MA0731.1.BCL6B	chr4	138407834	138407850	+	0.000	0.000	Merged-chr4-138408066-23
NR34--MA0463.1.Bcl6	chr1	85894504	85894517	+	0.000	0.000	Merged-chr1-85894541-45
NR521--MA0463.1.Bcl6	chr17	65870410	65870423	+	0.000	0.000	Merged-chr17-65870335-22
NR1025--MA0731.1.BCL6B	chr6	129233042	129233058	-	0.000	0.000	Merged-chr6-129233058-42
NR866--MA0463.1.Bcl6	chr4	149889222	149889235	+	0.000	0.000	Merged-chr4-149889246-22
NR1243--MA0731.1.BCL6B	chr9	98424811	98424827	+	0.000	0.000	Merged-chr9-98424940-20
NR951--MA0731.1.BCL6B	chr5	138264029	138264045	-	0.000	0.000	Merged-chr5-138263904-55
NR1017--MA0731.1.BCL6B	chr6	124415243	124415259	-	0.000	0.000	Merged-chr6-124415241-151
NR855--MA0731.1.BCL6B	chr4	141618734	141618750	-	0.000	0.000	Merged-chr4-141618821-28
NR1269--MA0731.1.BCL6B	chrX	47998431	47998447	+	0.000	0.000	Merged-chrX-47998612-33
NR307--MA0463.1.Bcl6	chr13	95563837	95563850	-	0.000	0.000	Merged-chr13-95563885-30
NR84--MA0463.1.Bcl6	chr1	189927907	189927920	+	0.000	0.000	Merged-chr1-189927861-32
NR693--MA0731.1.BCL6B	chr2	132279516	132279532	-	0.000	0.000	Merged-chr2-132279565-16
NR898--MA0463.1.Bcl6	chr5	68033558	68033571	+	0.000	0.000	Merged-chr5-68033501-23
NR231--MA0463.1.Bcl6	chr11	114873360	114873373	-	0.000	0.000	Merged-chr11-114873395-35
NR1132--MA0463.1.Bcl6	chr7	136176642	136176655	-	0.000	0.000	Merged-chr7-136176593-10
NR473--MA0463.1.Bcl6	chr16	78546703	78546716	+	0.000	0.000	Merged-chr16-78546881-68
NR98--MA0463.1.Bcl6	chr10	21158825	21158838	-	0.000	0.000	Merged-chr10-21158926-108
NR576--MA0731.1.BCL6B	chr19	5273246	5273262	-	0.000	0.000	Merged-chr19-5273188-67
NR227--MA0463.1.Bcl6	chr11	109671896	109671909	+	0.000	0.000	Merged-chr11-109672054-52
NR956--MA0731.1.BCL6B	chr5	143567794	143567810	-	0.000	0.000	Merged-chr5-143567933-15
NR133--MA0463.1.Bcl6	chr10	82666634	82666647	+	0.000	0.000	Merged-chr10-82666640-30
NR1146--MA0463.1.Bcl6	chr8	25994109	25994122	-	0.000	0.000	Merged-chr8-25994134-53
NR151--MA0463.1.Bcl6	chr10	100741558	100741571	+	0.000	0.000	Merged-chr10-100741514-3
NR969--MA0731.1.BCL6B	chr5	149427427	149427443	-	0.000	0.000	Merged-chr5-149427432-30
NR1174--MA0731.1.BCL6B	chr8	95081038	95081054	+	0.000	0.000	Merged-chr8-95081024-85
NR1070--MA0463.1.Bcl6	chr7	39544308	39544321	+	0.000	0.000	Merged-chr7-39544508-62
NR412--MA0731.1.BCL6B	chr15	86173709	86173725	+	0.000	0.000	Merged-chr15-86173737-35
NR935--MA0731.1.BCL6B	chr5	121185064	121185080	+	0.000	0.000	Merged-chr5-121185063-20
NR568--MA0731.1.BCL6B	chr18	68059320	68059336	-	0.000	0.000	Merged-chr18-68059360-81
NR630--MA0731.1.BCL6B	chr2	29935252	29935268	+	0.000	0.000	Merged-chr2-29935328-56
NR154--MA0731.1.BCL6B	chr10	110920255	110920271	-	0.000	0.000	Merged-chr10-110920143-70
NR720--MA0463.1.Bcl6	chr3	32438122	32438135	-	0.000	0.000	Merged-chr3-32438051-51
NR263--MA0731.1.BCL6B	chr12	108634253	108634269	+	0.000	0.000	Merged-chr12-108634224-17
NR165--MA0463.1.Bcl6	chr11	3193514	3193527	-	0.000	0.000	Merged-chr11-3193402-56
NR725--MA0463.1.Bcl6	chr3	52047196	52047209	+	0.000	0.000	Merged-chr3-52047175-54
NR510--MA0463.1.Bcl6	chr17	50084090	50084103	+	0.000	0.000	Merged-chr17-50084129-24
NR9--MA0731.1.BCL6B	chr1	39941814	39941830	+	0.000	0.000	Merged-chr1-39941675-40
NR112--MA0731.1.BCL6B	chr10	57448093	57448109	-	0.000	0.000	Merged-chr10-57448269-42
