#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR275--MA0496.2.MAFK	chr1	69831154	69831172	-	0.000	0.000	Merged-chr1-69831096-32
NR11139--MA0496.2.MAFK	chr7	117449845	117449863	+	0.000	0.000	Merged-chr7-117449738-12
NR752--MA0089.1.MAFG::NFE2L1	chr1	151683144	151683149	-	0.000	0.000	Merged-chr1-151683056-48
NR8353--MA0089.1.MAFG::NFE2L1	chr4	32179882	32179887	-	0.000	0.000	Merged-chr4-32179914-44
NR1522--MA0089.1.MAFG::NFE2L1	chr10	82795540	82795545	+	0.000	0.000	Merged-chr10-82795366-64
NR3130--MA0591.1.Bach1::Mafk	chr13	44507141	44507155	+	0.000	0.000	Merged-chr13-44507226-54
NR2145--MA0496.2.MAFK	chr11	94370922	94370940	+	0.000	0.000	Merged-chr11-94371007-27
NR9002--MA0659.1.MAFG	chr4	151051492	151051512	-	0.000	0.000	Merged-chr4-151051420-19
NR11528--MA0501.1.MAF::NFE2	chr8	34591186	34591200	+	0.000	0.000	Merged-chr8-34591270-22
NR9989--MA0496.2.MAFK	chr6	49128469	49128487	-	0.000	0.000	Merged-chr6-49128471-29
NR7850--MA0495.2.MAFF	chr3	108124258	108124278	+	0.000	0.000	Merged-chr3-108124378-33
NR9416--MA0496.2.MAFK	chr5	90595184	90595202	-	0.000	0.000	Merged-chr5-90595203-46
NR4307--MA0496.2.MAFK	chr15	38697578	38697596	+	0.000	0.000	Merged-chr15-38697617-10
NR187--MA0089.1.MAFG::NFE2L1	chr1	54492655	54492660	-	0.000	0.000	Merged-chr1-54492864-67
NR7235--MA0089.1.MAFG::NFE2L1	chr2	166650716	166650721	+	0.000	0.000	Merged-chr2-166650734-45
NR11965--MA0117.2.Mafb	chr9	14262856	14262867	+	0.000	0.000	Merged-chr9-14262730-55
NR11352--MA0501.1.MAF::NFE2	chr7	143629768	143629782	-	0.000	0.000	Merged-chr7-143629700-38
NR1185--MA0496.2.MAFK	chr10	12823923	12823941	-	0.000	0.000	Merged-chr10-12823956-45
NR12647--MA0089.1.MAFG::NFE2L1	chrX	135742795	135742800	-	0.000	0.000	Merged-chrX-135742752-69
NR11513--MA0501.1.MAF::NFE2	chr8	26169148	26169162	+	0.000	0.000	Merged-chr8-26169298-28
NR11603--MA0089.1.MAFG::NFE2L1	chr8	64947304	64947309	-	0.000	0.000	Merged-chr8-64947122-116
NR319--MA0591.1.Bach1::Mafk	chr1	74284862	74284876	+	0.000	0.000	Merged-chr1-74284786-68
NR7677--MA0501.1.MAF::NFE2	chr3	88337489	88337503	-	0.000	0.000	Merged-chr3-88337526-21
NR2743--MA0659.1.MAFG	chr12	87411186	87411206	+	0.000	0.000	Merged-chr12-87411276-22
NR6057--MA0496.2.MAFK	chr19	5529594	5529612	+	0.000	0.000	Merged-chr19-5529616-39
NR8700--MA0117.2.Mafb	chr4	109102764	109102775	-	0.000	0.000	Merged-chr4-109102857-48
NR5378--MA0089.1.MAFG::NFE2L1	chr17	51732725	51732730	+	0.000	0.000	Merged-chr17-51732863-12
NR11529--MA0089.1.MAFG::NFE2L1	chr8	34591397	34591402	-	0.000	0.000	Merged-chr8-34591270-22
NR10109--MA0089.1.MAFG::NFE2L1	chr6	73210625	73210630	+	0.000	0.000	Merged-chr6-73210689-51
NR12282--MA0591.1.Bach1::Mafk	chr9	83727613	83727627	-	0.000	0.000	Merged-chr9-83727694-49
NR12070--MA0117.2.Mafb	chr9	37554536	37554547	+	0.000	0.000	Merged-chr9-37554470-32
NR6394--MA0089.1.MAFG::NFE2L1	chr2	26663538	26663543	+	0.000	0.000	Merged-chr2-26663568-32
NR2278--MA0501.1.MAF::NFE2	chr11	113470178	113470192	-	0.000	0.000	Merged-chr11-113470175-37
NR8689--MA0496.2.MAFK	chr4	106869720	106869738	-	0.000	0.000	Merged-chr4-106869679-64
NR6765--MA0495.2.MAFF	chr2	105038171	105038191	-	0.000	0.000	Merged-chr2-105038317-16
NR8755--MA0089.1.MAFG::NFE2L1	chr4	117887413	117887418	-	0.000	0.000	Merged-chr4-117887306-54
NR11034--MA0501.1.MAF::NFE2	chr7	99980510	99980524	-	0.000	0.000	Merged-chr7-99980241-66
NR770--MA0117.2.Mafb	chr1	153532355	153532366	+	0.000	0.000	Merged-chr1-153532352-40
NR10486--MA0089.1.MAFG::NFE2L1	chr6	140548147	140548152	+	0.000	0.000	Merged-chr6-140548189-34
NR10862--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR6729--MA0591.1.Bach1::Mafk	chr2	101678618	101678632	+	0.000	0.000	Merged-chr2-101678794-92
NR200--MA0495.2.MAFF	chr1	55448256	55448276	-	0.000	0.000	Merged-chr1-55448277-23
NR645--MA0501.1.MAF::NFE2	chr1	128767220	128767234	-	0.000	0.000	Merged-chr1-128767161-51
NR8557--MA0591.1.Bach1::Mafk	chr4	89137848	89137862	-	0.000	0.000	Merged-chr4-89137676-98
NR6210--MA0495.2.MAFF	chr19	42019401	42019421	+	0.000	0.000	Merged-chr19-42019336-23
NR8075--MA0089.1.MAFG::NFE2L1	chr3	138527984	138527989	-	0.000	0.000	Merged-chr3-138528083-6
NR2173--MA0089.1.MAFG::NFE2L1	chr11	97728459	97728464	-	0.000	0.000	Merged-chr11-97728662-57
NR9507--MA0089.1.MAFG::NFE2L1	chr5	100466750	100466755	-	0.000	0.000	Merged-chr5-100466890-43
NR5108--MA0591.1.Bach1::Mafk	chr16	95893701	95893715	+	0.000	0.000	Merged-chr16-95893684-47
NR4946--MA0501.1.MAF::NFE2	chr16	76202104	76202118	+	0.000	0.000	Merged-chr16-76202306-30
NR4517--MA0591.1.Bach1::Mafk	chr15	77798856	77798870	-	0.000	0.000	Merged-chr15-77798919-52
NR11509--MA0117.2.Mafb	chr8	25617993	25618004	-	0.000	0.000	Merged-chr8-25618060-51
NR2260--MA0089.1.MAFG::NFE2L1	chr11	109357021	109357026	-	0.000	0.000	Merged-chr11-109356957-22
NR202--MA0659.1.MAFG	chr1	55448256	55448276	+	0.000	0.000	Merged-chr1-55448277-23
NR2217--MA0501.1.MAF::NFE2	chr11	104622759	104622773	+	0.000	0.000	Merged-chr11-104622687-63
NR2065--MA0496.2.MAFK	chr11	72941084	72941102	-	0.000	0.000	Merged-chr11-72940930-27
NR534--MA0501.1.MAF::NFE2	chr1	106187586	106187600	-	0.000	0.000	Merged-chr1-106187715-26
NR1318--MA0659.1.MAFG	chr10	44716058	44716078	+	0.000	0.000	Merged-chr10-44715918-29
NR529--MA0659.1.MAFG	chr1	106171605	106171625	+	0.000	0.000	Merged-chr1-106171565-10
NR9078--MA0501.1.MAF::NFE2	chr5	8075506	8075520	-	0.000	0.000	Merged-chr5-8075370-38
NR10599--MA0089.1.MAFG::NFE2L1	chr7	4842661	4842666	-	0.000	0.000	Merged-chr7-4842734-18
NR6000--MA0089.1.MAFG::NFE2L1	chr18	80642635	80642640	+	0.000	0.000	Merged-chr18-80642669-13
NR5238--MA0591.1.Bach1::Mafk	chr17	24960716	24960730	+	0.000	0.000	Merged-chr17-24960702-61
NR11905--MA0591.1.Bach1::Mafk	chr8	124658004	124658018	+	0.000	0.000	Merged-chr8-124658101-13
NR4491--MA0496.2.MAFK	chr15	72859522	72859540	+	0.000	0.000	Merged-chr15-72859470-25
NR5967--MA0089.1.MAFG::NFE2L1	chr18	75489514	75489519	-	0.000	0.000	Merged-chr18-75489446-39
NR10455--MA0117.2.Mafb	chr6	135364620	135364631	-	0.000	0.000	Merged-chr6-135364478-50
NR327--MA0501.1.MAF::NFE2	chr1	74398280	74398294	+	0.000	0.000	Merged-chr1-74398237-10
NR1357--MA0089.1.MAFG::NFE2L1	chr10	57448140	57448145	+	0.000	0.000	Merged-chr10-57448269-42
NR7388--MA0591.1.Bach1::Mafk	chr3	16227583	16227597	+	0.000	0.000	Merged-chr3-16227487-10
NR9000--MA0591.1.Bach1::Mafk	chr4	151051495	151051509	+	0.000	0.000	Merged-chr4-151051420-19
NR1320--MA0496.2.MAFK	chr10	44716059	44716077	+	0.000	0.000	Merged-chr10-44715918-29
NR10606--MA0591.1.Bach1::Mafk	chr7	12881135	12881149	-	0.000	0.000	Merged-chr7-12881125-51
NR11977--MA0496.2.MAFK	chr9	15060178	15060196	+	0.000	0.000	Merged-chr9-15060271-40
NR1523--MA0501.1.MAF::NFE2	chr10	82859109	82859123	-	0.000	0.000	Merged-chr10-82859313-42
NR7433--MA0089.1.MAFG::NFE2L1	chr3	21953069	21953074	+	0.000	0.000	Merged-chr3-21953185-77
NR5287--MA0089.1.MAFG::NFE2L1	chr17	33851549	33851554	-	0.000	0.000	Merged-chr17-33851490-17
NR11541--MA0501.1.MAF::NFE2	chr8	36194268	36194282	+	0.000	0.000	Merged-chr8-36194183-57
NR10800--MA0591.1.Bach1::Mafk	chr7	58148185	58148199	+	0.000	0.000	Merged-chr7-58147990-20
NR7875--MA0117.2.Mafb	chr3	110250667	110250678	+	0.000	0.000	Merged-chr3-110250588-142
NR9495--MA0591.1.Bach1::Mafk	chr5	97399944	97399958	-	0.000	0.000	Merged-chr5-97400055-3
NR270--MA0089.1.MAFG::NFE2L1	chr1	69703674	69703679	-	0.000	0.000	Merged-chr1-69703794-17
NR9180--MA0495.2.MAFF	chr5	28402908	28402928	-	0.000	0.000	Merged-chr5-28402904-51
NR6228--MA0089.1.MAFG::NFE2L1	chr19	46511390	46511395	-	0.000	0.000	Merged-chr19-46511275-84
NR4445--MA0089.1.MAFG::NFE2L1	chr15	65787159	65787164	-	0.000	0.000	Merged-chr15-65787268-60
NR1694--MA0117.2.Mafb	chr10	115332570	115332581	-	0.000	0.000	Merged-chr10-115332593-43
NR12508--MA0495.2.MAFF	chrX	11807716	11807736	+	0.000	0.000	Merged-chrX-11807540-17
NR2578--MA0501.1.MAF::NFE2	chr12	41949873	41949887	+	0.000	0.000	Merged-chr12-41949951-37
NR11327--MA0591.1.Bach1::Mafk	chr7	140947203	140947217	+	0.000	0.000	Merged-chr7-140947277-49
NR10584--MA0089.1.MAFG::NFE2L1	chr7	3693596	3693601	+	0.000	0.000	Merged-chr7-3693587-203
NR268--MA0501.1.MAF::NFE2	chr1	69548597	69548611	-	0.000	0.000	Merged-chr1-69548718-45
NR7735--MA0089.1.MAFG::NFE2L1	chr3	95650722	95650727	-	0.000	0.000	Merged-chr3-95650788-36
NR9774--MA0591.1.Bach1::Mafk	chr5	142629596	142629610	+	0.000	0.000	Merged-chr5-142629635-77
NR6900--MA0495.2.MAFF	chr2	122164513	122164533	-	0.000	0.000	Merged-chr2-122164298-58
NR4542--MA0591.1.Bach1::Mafk	chr15	81522306	81522320	+	0.000	0.000	Merged-chr15-81522350-9
NR7244--MA0089.1.MAFG::NFE2L1	chr2	168230632	168230637	-	0.000	0.000	Merged-chr2-168230468-122
NR6881--MA0089.1.MAFG::NFE2L1	chr2	119675575	119675580	-	0.000	0.000	Merged-chr2-119675748-1
NR8077--MA0495.2.MAFF	chr3	138686818	138686838	+	0.000	0.000	Merged-chr3-138686837-12
NR9605--MA0089.1.MAFG::NFE2L1	chr5	114773548	114773553	-	0.000	0.000	Merged-chr5-114773401-70
NR5409--MA0501.1.MAF::NFE2	chr17	56277056	56277070	-	0.000	0.000	Merged-chr17-56277105-73
NR2563--MA0495.2.MAFF	chr12	41565894	41565914	+	0.000	0.000	Merged-chr12-41565825-5
NR7240--MA0591.1.Bach1::Mafk	chr2	167775307	167775321	-	0.000	0.000	Merged-chr2-167775389-53
NR6617--MA0089.1.MAFG::NFE2L1	chr2	73547513	73547518	-	0.000	0.000	Merged-chr2-73547425-29
NR10597--MA0089.1.MAFG::NFE2L1	chr7	4777053	4777058	+	0.000	0.000	Merged-chr7-4777194-35
NR1898--MA0496.2.MAFK	chr11	35024036	35024054	-	0.000	0.000	Merged-chr11-35024082-11
