#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR16186--MA0741.1.KLF16	chr15	80192528	80192538	+	0.000	0.000	Merged-chr15-80192413-58
NR49806--MA0741.1.KLF16	chrX	142228221	142228231	-	0.000	0.000	Merged-chrX-142228241-107
NR16457--MA0741.1.KLF16	chr15	85036990	85037000	+	0.000	0.000	Merged-chr15-85036968-63
NR2496--MA0741.1.KLF16	chr1	177258128	177258138	-	0.000	0.000	Merged-chr1-177258183-180
NR25857--MA1107.1.KLF9	chr2	77249873	77249885	+	0.000	0.000	Merged-chr2-77250040-39
NR43654--MA0599.1.KLF5	chr7	143052721	143052730	-	0.000	0.000	Merged-chr7-143052544-1
NR32640--MA0741.1.KLF16	chr4	124646702	124646712	+	0.000	0.000	Merged-chr4-124646724-23
NR1286--MA0599.1.KLF5	chr1	98095430	98095439	+	0.000	0.000	Merged-chr1-98095542-87
NR35767--MA0493.1.Klf1	chr5	98167608	98167618	-	0.000	0.000	Merged-chr5-98167553-86
NR26178--MA0599.1.KLF5	chr2	103566153	103566162	+	0.000	0.000	Merged-chr2-103566209-140
NR19725--MA1107.1.KLF9	chr17	34143075	34143087	-	0.000	0.000	Merged-chr17-34143212-26
NR5429--MA0741.1.KLF16	chr10	118141784	118141794	-	0.000	0.000	Merged-chr10-118141818-53
NR3666--MA1107.1.KLF9	chr10	44448308	44448320	-	0.000	0.000	Merged-chr10-44448070-110
NR12227--MA0599.1.KLF5	chr13	58359234	58359243	+	0.000	0.000	Merged-chr13-58359164-70
NR30008--MA0740.1.KLF14	chr3	129901424	129901437	-	0.000	0.000	Merged-chr3-129901484-63
NR38119--MA0493.1.Klf1	chr6	38345974	38345984	+	0.000	0.000	Merged-chr6-38346040-40
NR33146--MA0741.1.KLF16	chr4	134095110	134095120	-	0.000	0.000	Merged-chr4-134095069-28
NR308--MA0741.1.KLF16	chr1	36557291	36557301	-	0.000	0.000	Merged-chr1-36557303-50
NR10177--MA0599.1.KLF5	chr12	72810062	72810071	+	0.000	0.000	Merged-chr12-72809973-16
NR46583--MA0740.1.KLF14	chr9	21033405	21033418	+	0.000	0.000	Merged-chr9-21033444-26
NR46130--MA1107.1.KLF9	chr8	123051577	123051589	-	0.000	0.000	Merged-chr8-123051694-23
NR24301--MA0039.3.KLF4	chr2	7254631	7254641	-	0.000	0.000	Merged-chr2-7254714-17
NR41031--MA0599.1.KLF5	chr7	27447823	27447832	+	0.000	0.000	Merged-chr7-27447621-80
NR41944--MA0741.1.KLF16	chr7	74690871	74690881	+	0.000	0.000	Merged-chr7-74690869-64
NR24311--MA0493.1.Klf1	chr2	9792596	9792606	-	0.000	0.000	Merged-chr2-9792573-15
NR18594--MA0741.1.KLF16	chr17	3314336	3314346	-	0.000	0.000	Merged-chr17-3314377-47
NR21521--MA0599.1.KLF5	chr18	35830184	35830193	+	0.000	0.000	Merged-chr18-35830192-19
NR33883--MA0742.1.Klf12	chr4	148160235	148160249	+	0.000	0.000	Merged-chr4-148160107-67
NR25852--MA0039.3.KLF4	chr2	77249875	77249885	+	0.000	0.000	Merged-chr2-77250040-39
NR44838--MA0599.1.KLF5	chr8	71602295	71602304	-	0.000	0.000	Merged-chr8-71602339-29
NR33955--MA0599.1.KLF5	chr4	149542159	149542168	+	0.000	0.000	Merged-chr4-149542129-26
NR13923--MA0741.1.KLF16	chr14	54259183	54259193	+	0.000	0.000	Merged-chr14-54259345-44
NR36530--MA0493.1.Klf1	chr5	118465390	118465400	-	0.000	0.000	Merged-chr5-118465239-56
NR28768--MA0039.3.KLF4	chr3	68784302	68784312	-	0.000	0.000	Merged-chr3-68784168-43
NR21227--MA0740.1.KLF14	chr18	12947305	12947318	+	0.000	0.000	Merged-chr18-12947466-4
NR27823--MA0599.1.KLF5	chr2	170133615	170133624	+	0.000	0.000	Merged-chr2-170133642-36
NR31627--MA0493.1.Klf1	chr4	59805747	59805757	-	0.000	0.000	Merged-chr4-59805793-13
NR44867--MA0742.1.Klf12	chr8	72169382	72169396	+	0.000	0.000	Merged-chr8-72169499-55
NR22956--MA0741.1.KLF16	chr19	8252262	8252272	-	0.000	0.000	Merged-chr19-8252316-31
NR43846--MA0493.1.Klf1	chr8	11636520	11636530	-	0.000	0.000	Merged-chr8-11636521-2
NR17740--MA0741.1.KLF16	chr16	37685082	37685092	+	0.000	0.000	Merged-chr16-37685032-63
NR478--MA1107.1.KLF9	chr1	43880615	43880627	-	0.000	0.000	Merged-chr1-43880599-41
NR33927--MA1107.1.KLF9	chr4	148742741	148742753	-	0.000	0.000	Merged-chr4-148742861-33
NR33398--MA0741.1.KLF16	chr4	137468658	137468668	-	0.000	0.000	Merged-chr4-137468629-23
NR10798--MA0741.1.KLF16	chr12	102283591	102283601	-	0.000	0.000	Merged-chr12-102283791-1
NR12213--MA0493.1.Klf1	chr13	56704046	56704056	-	0.000	0.000	Merged-chr13-56703613-154
NR12073--MA0742.1.Klf12	chr13	52061984	52061998	-	0.000	0.000	Merged-chr13-52062065-10
NR49186--MA0599.1.KLF5	chrX	37110042	37110051	+	0.000	0.000	Merged-chrX-37110282-56
NR41054--MA0741.1.KLF16	chr7	27508181	27508191	-	0.000	0.000	Merged-chr7-27508351-96
NR23635--MA0740.1.KLF14	chr19	42149823	42149836	+	0.000	0.000	Merged-chr19-42149753-11
NR41921--MA0657.1.KLF13	chr7	68296326	68296343	-	0.000	0.000	Merged-chr7-68296444-19
NR9942--MA0740.1.KLF14	chr12	54862936	54862949	+	0.000	0.000	Merged-chr12-54862798-90
NR21831--MA0741.1.KLF16	chr18	55549348	55549358	+	0.000	0.000	Merged-chr18-55549446-130
NR26568--MA0741.1.KLF16	chr2	121414492	121414502	+	0.000	0.000	Merged-chr2-121414603-1
NR46404--MA0742.1.Klf12	chr8	127909815	127909829	-	0.000	0.000	Merged-chr8-127909842-31
NR26741--MA0740.1.KLF14	chr2	129065932	129065945	-	0.000	0.000	Merged-chr2-129066183-78
NR38970--MA0599.1.KLF5	chr6	90422785	90422794	+	0.000	0.000	Merged-chr6-90422836-47
NR24897--MA1107.1.KLF9	chr2	30286362	30286374	+	0.000	0.000	Merged-chr2-30286345-59
NR35226--MA0599.1.KLF5	chr5	65724843	65724852	+	0.000	0.000	Merged-chr5-65724695-81
NR13460--MA0599.1.KLF5	chr14	20794130	20794139	+	0.000	0.000	Merged-chr14-20794001-82
NR15716--MA0599.1.KLF5	chr15	73151040	73151049	+	0.000	0.000	Merged-chr15-73151082-33
NR49834--MA1107.1.KLF9	chrX	145506023	145506035	-	0.000	0.000	Merged-chrX-145505996-12
NR18426--MA0599.1.KLF5	chr16	94371683	94371692	-	0.000	0.000	Merged-chr16-94371721-8
NR30241--MA1107.1.KLF9	chr3	136742794	136742806	-	0.000	0.000	Merged-chr3-136742959-57
NR3555--MA0740.1.KLF14	chr10	40883450	40883463	+	0.000	0.000	Merged-chr10-40883582-128
NR6693--MA0741.1.KLF16	chr11	57644559	57644569	+	0.000	0.000	Merged-chr11-57644449-7
NR19762--MA0599.1.KLF5	chr17	34647221	34647230	-	0.000	0.000	Merged-chr17-34647250-57
NR42121--MA0599.1.KLF5	chr7	80294370	80294379	-	0.000	0.000	Merged-chr7-80294519-58
NR33833--MA1107.1.KLF9	chr4	147738846	147738858	-	0.000	0.000	Merged-chr4-147738835-70
NR31998--MA1107.1.KLF9	chr4	101419613	101419625	-	0.000	0.000	Merged-chr4-101419713-70
NR6932--MA0740.1.KLF14	chr11	62076873	62076886	-	0.000	0.000	Merged-chr11-62077068-25
NR18769--MA0741.1.KLF16	chr17	8306075	8306085	+	0.000	0.000	Merged-chr17-8305975-23
NR31695--MA0657.1.KLF13	chr4	63544625	63544642	+	0.000	0.000	Merged-chr4-63544778-69
NR26993--MA0740.1.KLF14	chr2	144224474	144224487	+	0.000	0.000	Merged-chr2-144224483-67
NR13827--MA0741.1.KLF16	chr14	51083003	51083013	+	0.000	0.000	Merged-chr14-51083071-53
NR9989--MA0740.1.KLF14	chr12	55560442	55560455	+	0.000	0.000	Merged-chr12-55560358-27
NR36178--MA0742.1.Klf12	chr5	112319504	112319518	+	0.000	0.000	Merged-chr5-112319581-13
NR16218--MA0741.1.KLF16	chr15	80930407	80930417	-	0.000	0.000	Merged-chr15-80930587-88
NR40052--MA1107.1.KLF9	chr6	143327066	143327078	-	0.000	0.000	Merged-chr6-143327148-45
NR7471--MA0493.1.Klf1	chr11	77208199	77208209	-	0.000	0.000	Merged-chr11-77208194-14
NR14267--MA0741.1.KLF16	chr14	67008861	67008871	+	0.000	0.000	Merged-chr14-67008836-73
NR26177--MA1107.1.KLF9	chr2	103485241	103485253	-	0.000	0.000	Merged-chr2-103485172-63
NR42527--MA0740.1.KLF14	chr7	101934070	101934083	-	0.000	0.000	Merged-chr7-101933899-55
NR7065--MA0742.1.Klf12	chr11	69326238	69326252	-	0.000	0.000	Merged-chr11-69326179-56
NR28218--MA1107.1.KLF9	chr3	10351384	10351396	-	0.000	0.000	Merged-chr3-10351318-69
NR22589--MA0741.1.KLF16	chr19	4000541	4000551	+	0.000	0.000	Merged-chr19-4000436-69
NR15837--MA0599.1.KLF5	chr15	75921578	75921587	-	0.000	0.000	Merged-chr15-75921460-55
NR27104--MA0740.1.KLF14	chr2	152344143	152344156	+	0.000	0.000	Merged-chr2-152344055-110
NR48090--MA0039.3.KLF4	chr9	100460385	100460395	-	0.000	0.000	Merged-chr9-100460410-54
NR12858--MA0741.1.KLF16	chr13	101706578	101706588	+	0.000	0.000	Merged-chr13-101706581-30
NR14133--MA0742.1.Klf12	chr14	61172808	61172822	-	0.000	0.000	Merged-chr14-61173036-86
NR28786--MA0039.3.KLF4	chr3	69127331	69127341	-	0.000	0.000	Merged-chr3-69127220-6
NR26882--MA0741.1.KLF16	chr2	132669326	132669336	+	0.000	0.000	Merged-chr2-132669439-31
NR23268--MA0740.1.KLF14	chr19	22915937	22915950	-	0.000	0.000	Merged-chr19-22916033-24
NR44664--MA0740.1.KLF14	chr8	70477023	70477036	-	0.000	0.000	Merged-chr8-70476979-59
NR39384--MA0599.1.KLF5	chr6	118479373	118479382	+	0.000	0.000	Merged-chr6-118479300-37
NR5865--MA0599.1.KLF5	chr11	3539574	3539583	+	0.000	0.000	Merged-chr11-3539398-47
NR1290--MA0493.1.Klf1	chr1	105443763	105443773	+	0.000	0.000	Merged-chr1-105443622-43
NR34140--MA0493.1.Klf1	chr4	152178084	152178094	-	0.000	0.000	Merged-chr4-152178295-75
NR33606--MA0599.1.KLF5	chr4	141099069	141099078	+	0.000	0.000	Merged-chr4-141099118-11
NR37595--MA0741.1.KLF16	chr5	144358277	144358287	-	0.000	0.000	Merged-chr5-144358177-56
NR28223--MA0493.1.Klf1	chr3	10351440	10351450	-	0.000	0.000	Merged-chr3-10351318-69
NR29393--MA0657.1.KLF13	chr3	96938951	96938968	-	0.000	0.000	Merged-chr3-96938962-26
NR45282--MA1107.1.KLF9	chr8	93810271	93810283	-	0.000	0.000	Merged-chr8-93810346-59
NR29512--MA0740.1.KLF14	chr3	101748387	101748400	+	0.000	0.000	Merged-chr3-101748481-44
NR17475--MA0599.1.KLF5	chr16	22265963	22265972	+	0.000	0.000	Merged-chr16-22266085-1
NR32924--MA0741.1.KLF16	chr4	130921250	130921260	-	0.000	0.000	Merged-chr4-130921297-32
NR30973--MA0741.1.KLF16	chr4	33310202	33310212	-	0.000	0.000	Merged-chr4-33310385-59
NR45317--MA0741.1.KLF16	chr8	94331137	94331147	+	0.000	0.000	Merged-chr8-94330995-25
NR35315--MA0741.1.KLF16	chr5	72844503	72844513	+	0.000	0.000	Merged-chr5-72844506-23
NR48874--MA1107.1.KLF9	chr9	123989727	123989739	-	0.000	0.000	Merged-chr9-123989844-27
NR526--MA0741.1.KLF16	chr1	52630918	52630928	+	0.000	0.000	Merged-chr1-52631121-87
NR1058--MA0599.1.KLF5	chr1	85649963	85649972	-	0.000	0.000	Merged-chr1-85650206-39
NR33159--MA0741.1.KLF16	chr4	134365428	134365438	-	0.000	0.000	Merged-chr4-134365385-7
NR35459--MA0599.1.KLF5	chr5	75978494	75978503	-	0.000	0.000	Merged-chr5-75978410-42
NR3438--MA1107.1.KLF9	chr10	26772896	26772908	-	0.000	0.000	Merged-chr10-26772770-85
NR18212--MA0741.1.KLF16	chr16	87597815	87597825	+	0.000	0.000	Merged-chr16-87597793-27
NR46127--MA0599.1.KLF5	chr8	123051579	123051588	-	0.000	0.000	Merged-chr8-123051694-23
NR26750--MA1107.1.KLF9	chr2	129065945	129065957	-	0.000	0.000	Merged-chr2-129066183-78
NR38710--MA0493.1.Klf1	chr6	72789081	72789091	-	0.000	0.000	Merged-chr6-72789260-100
NR49513--MA0599.1.KLF5	chrX	95444854	95444863	-	0.000	0.000	Merged-chrX-95444661-110
NR18998--MA1107.1.KLF9	chr17	21617593	21617605	-	0.000	0.000	Merged-chr17-21617473-39
NR36795--MA0599.1.KLF5	chr5	123915088	123915097	-	0.000	0.000	Merged-chr5-123915037-44
NR34856--MA0741.1.KLF16	chr5	35105818	35105828	+	0.000	0.000	Merged-chr5-35105769-58
NR24854--MA0741.1.KLF16	chr2	29820464	29820474	+	0.000	0.000	Merged-chr2-29820454-25
NR11238--MA0740.1.KLF14	chr12	117447280	117447293	+	0.000	0.000	Merged-chr12-117447459-59
NR10410--MA0599.1.KLF5	chr12	82245600	82245609	-	0.000	0.000	Merged-chr12-82245636-66
NR29911--MA0741.1.KLF16	chr3	121982314	121982324	+	0.000	0.000	Merged-chr3-121982250-28
NR24342--MA1107.1.KLF9	chr2	11016624	11016636	+	0.000	0.000	Merged-chr2-11016646-27
NR27960--MA0741.1.KLF16	chr2	173578284	173578294	+	0.000	0.000	Merged-chr2-173578364-53
NR22032--MA0741.1.KLF16	chr18	65924895	65924905	-	0.000	0.000	Merged-chr18-65924997-33
NR15715--MA1107.1.KLF9	chr15	73140428	73140440	+	0.000	0.000	Merged-chr15-73140453-54
NR12691--MA0039.3.KLF4	chr13	95007619	95007629	-	0.000	0.000	Merged-chr13-95007446-38
NR47105--MA0599.1.KLF5	chr9	52073841	52073850	-	0.000	0.000	Merged-chr9-52073999-13
NR45946--MA0599.1.KLF5	chr8	120319625	120319634	-	0.000	0.000	Merged-chr8-120319667-36
NR112--MA0741.1.KLF16	chr1	17097961	17097971	+	0.000	0.000	Merged-chr1-17097864-27
NR29728--MA0742.1.Klf12	chr3	108383957	108383971	-	0.000	0.000	Merged-chr3-108383794-50
NR42329--MA0742.1.Klf12	chr7	97842856	97842870	-	0.000	0.000	Merged-chr7-97843006-38
NR16375--MA1107.1.KLF9	chr15	83205235	83205247	-	0.000	0.000	Merged-chr15-83205313-23
NR30950--MA0657.1.KLF13	chr4	32657094	32657111	-	0.000	0.000	Merged-chr4-32657142-58
NR15053--MA0493.1.Klf1	chr15	6708949	6708959	-	0.000	0.000	Merged-chr15-6709101-6
NR10779--MA0740.1.KLF14	chr12	101958220	101958233	+	0.000	0.000	Merged-chr12-101958185-60
NR41609--MA0741.1.KLF16	chr7	45814348	45814358	+	0.000	0.000	Merged-chr7-45814403-76
NR44920--MA0741.1.KLF16	chr8	75084108	75084118	-	0.000	0.000	Merged-chr8-75083999-30
NR15935--MA0493.1.Klf1	chr15	76671555	76671565	+	0.000	0.000	Merged-chr15-76671670-56
NR11933--MA1107.1.KLF9	chr13	45872212	45872224	-	0.000	0.000	Merged-chr13-45872206-76
NR29591--MA0599.1.KLF5	chr3	103802153	103802162	-	0.000	0.000	Merged-chr3-103802336-72
NR18703--MA0740.1.KLF14	chr17	6978822	6978835	-	0.000	0.000	Merged-chr17-6979052-61
NR44954--MA0493.1.Klf1	chr8	79029378	79029388	-	0.000	0.000	Merged-chr8-79029406-228
NR35365--MA0599.1.KLF5	chr5	73490933	73490942	-	0.000	0.000	Merged-chr5-73491046-72
NR21978--MA0599.1.KLF5	chr18	64516662	64516671	-	0.000	0.000	Merged-chr18-64516532-71
NR9450--MA0599.1.KLF5	chr12	3823591	3823600	+	0.000	0.000	Merged-chr12-3823687-29
NR46372--MA1107.1.KLF9	chr8	126882106	126882118	-	0.000	0.000	Merged-chr8-126881934-28
NR12930--MA0599.1.KLF5	chr13	105047444	105047453	-	0.000	0.000	Merged-chr13-105047400-59
NR37104--MA0741.1.KLF16	chr5	135632607	135632617	+	0.000	0.000	Merged-chr5-135632742-49
NR11486--MA0493.1.Klf1	chr13	21945227	21945237	-	0.000	0.000	Merged-chr13-21945279-51
NR29233--MA0599.1.KLF5	chr3	94786492	94786501	+	0.000	0.000	Merged-chr3-94786570-53
NR46915--MA0599.1.KLF5	chr9	41048321	41048330	-	0.000	0.000	Merged-chr9-41048392-23
NR8591--MA0741.1.KLF16	chr11	106167608	106167618	+	0.000	0.000	Merged-chr11-106167556-51
NR14867--MA0740.1.KLF14	chr14	119007573	119007586	+	0.000	0.000	Merged-chr14-119007466-85
NR23695--MA0039.3.KLF4	chr19	44487414	44487424	+	0.000	0.000	Merged-chr19-44487506-16
NR22074--MA0599.1.KLF5	chr18	67289194	67289203	-	0.000	0.000	Merged-chr18-67289383-133
NR30032--MA0599.1.KLF5	chr3	130708678	130708687	+	0.000	0.000	Merged-chr3-130708762-2
NR7933--MA0599.1.KLF5	chr11	94328217	94328226	-	0.000	0.000	Merged-chr11-94328210-70
NR34373--MA0493.1.Klf1	chr5	3802714	3802724	+	0.000	0.000	Merged-chr5-3802900-158
NR8928--MA0741.1.KLF16	chr11	114807997	114808007	+	0.000	0.000	Merged-chr11-114808092-65
NR13232--MA0599.1.KLF5	chr13	117216041	117216050	-	0.000	0.000	Merged-chr13-117216189-53
NR13571--MA1107.1.KLF9	chr14	27238415	27238427	-	0.000	0.000	Merged-chr14-27238591-2
NR6977--MA0741.1.KLF16	chr11	63984872	63984882	-	0.000	0.000	Merged-chr11-63985076-118
NR36850--MA0741.1.KLF16	chr5	125016542	125016552	-	0.000	0.000	Merged-chr5-125016719-26
NR48825--MA0742.1.Klf12	chr9	122805541	122805555	+	0.000	0.000	Merged-chr9-122805643-54
NR10636--MA0740.1.KLF14	chr12	98628098	98628111	-	0.000	0.000	Merged-chr12-98628210-48
NR11119--MA0493.1.Klf1	chr12	112706951	112706961	-	0.000	0.000	Merged-chr12-112707014-70
NR9368--MA0741.1.KLF16	chr11	120990467	120990477	+	0.000	0.000	Merged-chr11-120990355-3
NR4426--MA0741.1.KLF16	chr10	80343042	80343052	-	0.000	0.000	Merged-chr10-80342924-40
NR4892--MA0742.1.Klf12	chr10	89732326	89732340	-	0.000	0.000	Merged-chr10-89732178-67
NR15165--MA0493.1.Klf1	chr15	25884684	25884694	-	0.000	0.000	Merged-chr15-25884835-36
NR24879--MA0039.3.KLF4	chr2	30251932	30251942	+	0.000	0.000	Merged-chr2-30251853-47
NR6861--MA0599.1.KLF5	chr11	60769569	60769578	-	0.000	0.000	Merged-chr11-60769599-13
NR16404--MA0740.1.KLF14	chr15	83725075	83725088	-	0.000	0.000	Merged-chr15-83724977-20
NR39903--MA0657.1.KLF13	chr6	137582447	137582464	+	0.000	0.000	Merged-chr6-137582391-38
NR27599--MA0493.1.Klf1	chr2	166651788	166651798	+	0.000	0.000	Merged-chr2-166651674-28
NR29668--MA0740.1.KLF14	chr3	105959325	105959338	+	0.000	0.000	Merged-chr3-105959355-63
NR5506--MA1107.1.KLF9	chr10	120112991	120113003	-	0.000	0.000	Merged-chr10-120112828-89
NR15085--MA0599.1.KLF5	chr15	12030509	12030518	+	0.000	0.000	Merged-chr15-12030440-19
NR45824--MA1107.1.KLF9	chr8	116526102	116526114	+	0.000	0.000	Merged-chr8-116526092-12
NR45678--MA0741.1.KLF16	chr8	111145678	111145688	+	0.000	0.000	Merged-chr8-111145545-75
NR45851--MA0740.1.KLF14	chr8	117074430	117074443	+	0.000	0.000	Merged-chr8-117074609-38
NR26092--MA1107.1.KLF9	chr2	93334527	93334539	+	0.000	0.000	Merged-chr2-93334286-65
NR38187--MA0599.1.KLF5	chr6	47454155	47454164	+	0.000	0.000	Merged-chr6-47454445-101
NR887--MA0741.1.KLF16	chr1	74807088	74807098	+	0.000	0.000	Merged-chr1-74806913-73
NR15967--MA0599.1.KLF5	chr15	76925714	76925723	+	0.000	0.000	Merged-chr15-76925538-45
NR32891--MA1107.1.KLF9	chr4	129960306	129960318	-	0.000	0.000	Merged-chr4-129960127-71
NR43603--MA0741.1.KLF16	chr7	141435411	141435421	-	0.000	0.000	Merged-chr7-141435303-43
NR1057--MA1107.1.KLF9	chr1	85600608	85600620	-	0.000	0.000	Merged-chr1-85600680-106
NR47696--MA0599.1.KLF5	chr9	78039017	78039026	+	0.000	0.000	Merged-chr9-78039218-36
NR33125--MA0741.1.KLF16	chr4	134061721	134061731	+	0.000	0.000	Merged-chr4-134061948-77
NR38035--MA0740.1.KLF14	chr6	30509821	30509834	-	0.000	0.000	Merged-chr6-30509699-52
NR46389--MA0741.1.KLF16	chr8	127052377	127052387	+	0.000	0.000	Merged-chr8-127052348-23
NR4792--MA1107.1.KLF9	chr10	85035596	85035608	-	0.000	0.000	Merged-chr10-85035484-19
NR36525--MA0039.3.KLF4	chr5	118465215	118465225	-	0.000	0.000	Merged-chr5-118465239-56
NR10645--MA0657.1.KLF13	chr12	98734473	98734490	-	0.000	0.000	Merged-chr12-98734478-61
NR27971--MA0599.1.KLF5	chr2	173659763	173659772	+	0.000	0.000	Merged-chr2-173659827-104
NR22186--MA0599.1.KLF5	chr18	73643138	73643147	+	0.000	0.000	Merged-chr18-73643262-33
NR11680--MA0741.1.KLF16	chr13	34154450	34154460	+	0.000	0.000	Merged-chr13-34154699-84
NR44413--MA0599.1.KLF5	chr8	57402507	57402516	-	0.000	0.000	Merged-chr8-57402577-20
NR39030--MA0493.1.Klf1	chr6	91683250	91683260	-	0.000	0.000	Merged-chr6-91683296-7
NR963--MA0599.1.KLF5	chr1	75487793	75487802	-	0.000	0.000	Merged-chr1-75487610-71
NR8427--MA0493.1.Klf1	chr11	102456202	102456212	+	0.000	0.000	Merged-chr11-102456095-36
NR29677--MA0657.1.KLF13	chr3	106547860	106547877	-	0.000	0.000	Merged-chr3-106547777-76
NR45264--MA0741.1.KLF16	chr8	91134003	91134013	+	0.000	0.000	Merged-chr8-91133941-78
NR39156--MA0599.1.KLF5	chr6	100581241	100581250	+	0.000	0.000	Merged-chr6-100581320-61
NR37576--MA0740.1.KLF14	chr5	144165947	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR16936--MA0599.1.KLF5	chr15	101141258	101141267	-	0.000	0.000	Merged-chr15-101141305-22
NR12186--MA0741.1.KLF16	chr13	56132883	56132893	+	0.000	0.000	Merged-chr13-56132764-30
NR50075--MA0742.1.Klf12	chrX	167092075	167092089	+	0.000	0.000	Merged-chrX-167092139-46
NR16035--MA1107.1.KLF9	chr15	78475757	78475769	-	0.000	0.000	Merged-chr15-78475824-65
NR40846--MA0599.1.KLF5	chr7	24481951	24481960	+	0.000	0.000	Merged-chr7-24481860-36
NR43895--MA1107.1.KLF9	chr8	13992782	13992794	+	0.000	0.000	Merged-chr8-13992764-55
NR21790--MA0599.1.KLF5	chr18	52465809	52465818	-	0.000	0.000	Merged-chr18-52465816-63
NR31697--MA0741.1.KLF16	chr4	63544647	63544657	+	0.000	0.000	Merged-chr4-63544778-69
