#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR162--MA0508.2.PRDM1	chr1	156574201	156574210	+	0.000	0.000	Merged-chr1-156574252-14
NR1323--MA0508.2.PRDM1	chr2	29054435	29054444	+	0.000	0.000	Merged-chr2-29054435-74
NR84--MA0508.2.PRDM1	chr1	95657495	95657504	-	0.000	0.000	Merged-chr1-95657390-37
NR2510--MA0508.2.PRDM1	chr9	73039628	73039637	+	0.000	0.000	Merged-chr9-73039544-65
NR922--MA0508.2.PRDM1	chr15	50400562	50400571	+	0.000	0.000	Merged-chr15-50400444-64
NR2491--MA0508.2.PRDM1	chr9	42229739	42229748	+	0.000	0.000	Merged-chr9-42229723-12
NR826--MA0508.2.PRDM1	chr14	53132634	53132643	+	0.000	0.000	Merged-chr14-53132661-29
NR412--MA0508.2.PRDM1	chr11	52004191	52004200	+	0.000	0.000	Merged-chr11-52004219-51
NR664--MA0508.2.PRDM1	chr13	36366500	36366509	-	0.000	0.000	Merged-chr13-36366469-31
NR935--MA0508.2.PRDM1	chr15	73629818	73629827	-	0.000	0.000	Merged-chr15-73629813-13
NR1283--MA0508.2.PRDM1	chr19	58087227	58087236	-	0.000	0.000	Merged-chr19-58087296-13
NR1206--MA0508.2.PRDM1	chr18	66442189	66442198	+	0.000	0.000	Merged-chr18-66442128-39
NR2090--MA0508.2.PRDM1	chr6	91111854	91111863	+	0.000	0.000	Merged-chr6-91111791-14
NR2361--MA0508.2.PRDM1	chr8	25099719	25099728	-	0.000	0.000	Merged-chr8-25099801-3
NR1187--MA0508.2.PRDM1	chr18	50009075	50009084	+	0.000	0.000	Merged-chr18-50009042-56
NR425--MA0508.2.PRDM1	chr11	68452131	68452140	-	0.000	0.000	Merged-chr11-68451925-9
NR2470--MA0508.2.PRDM1	chr9	14995770	14995779	-	0.000	0.000	Merged-chr9-14995745-32
NR677--MA0508.2.PRDM1	chr13	54190158	54190167	+	0.000	0.000	Merged-chr13-54190167-2
NR1567--MA0508.2.PRDM1	chr3	79177284	79177293	+	0.000	0.000	Merged-chr3-79177375-21
NR991--MA0508.2.PRDM1	chr16	33685655	33685664	-	0.000	0.000	Merged-chr16-33685543-14
NR2502--MA0508.2.PRDM1	chr9	61427262	61427271	+	0.000	0.000	Merged-chr9-61427187-31
NR1057--MA0508.2.PRDM1	chr16	92697202	92697211	+	0.000	0.000	Merged-chr16-92697129-7
NR2483--MA0508.2.PRDM1	chr9	35475596	35475605	+	0.000	0.000	Merged-chr9-35475679-27
NR895--MA0508.2.PRDM1	chr15	9567530	9567539	+	0.000	0.000	Merged-chr15-9567519-26
NR2340--MA0508.2.PRDM1	chr7	140983181	140983190	+	0.000	0.000	Merged-chr7-140983161-18
NR2611--MA0508.2.PRDM1	chrX	159172014	159172023	+	0.000	0.000	Merged-chrX-159172095-3
NR818--MA0508.2.PRDM1	chr14	45102489	45102498	+	0.000	0.000	Merged-chr14-45102324-46
NR1166--MA0508.2.PRDM1	chr18	15396333	15396342	-	0.000	0.000	Merged-chr18-15396291-2
NR590--MA0508.2.PRDM1	chr12	98601099	98601108	+	0.000	0.000	Merged-chr12-98601119-23
NR656--MA0508.2.PRDM1	chr13	30792399	30792408	+	0.000	0.000	Merged-chr13-30792464-54
NR1179--MA0508.2.PRDM1	chr18	39010749	39010758	-	0.000	0.000	Merged-chr18-39010608-38
NR417--MA0508.2.PRDM1	chr11	64116634	64116643	+	0.000	0.000	Merged-chr11-64116814-48
NR669--MA0508.2.PRDM1	chr13	41381567	41381576	-	0.000	0.000	Merged-chr13-41381704-103
NR1397--MA0508.2.PRDM1	chr2	92464857	92464866	+	0.000	0.000	Merged-chr2-92464936-24
NR635--MA0508.2.PRDM1	chr13	5864714	5864723	+	0.000	0.000	Merged-chr13-5864557-62
NR2475--MA0508.2.PRDM1	chr9	20651889	20651898	+	0.000	0.000	Merged-chr9-20651986-63
NR473--MA0508.2.PRDM1	chr11	97703273	97703282	+	0.000	0.000	Merged-chr11-97703111-88
NR2584--MA0508.2.PRDM1	chrX	57196547	57196556	-	0.000	0.000	Merged-chrX-57196423-53
NR601--MA0508.2.PRDM1	chr12	105684196	105684205	+	0.000	0.000	Merged-chr12-105684124-9
NR1267--MA0508.2.PRDM1	chr19	34640787	34640796	+	0.000	0.000	Merged-chr19-34640764-45
NR2597--MA0508.2.PRDM1	chrX	130423285	130423294	+	0.000	0.000	Merged-chrX-130423090-12
NR2202--MA0508.2.PRDM1	chr7	25774503	25774512	+	0.000	0.000	Merged-chr7-25774614-28
NR614--MA0508.2.PRDM1	chr12	114292882	114292891	+	0.000	0.000	Merged-chr12-114293066-2
NR409--MA0508.2.PRDM1	chr11	49085037	49085046	-	0.000	0.000	Merged-chr11-49085061-48
NR1028--MA0508.2.PRDM1	chr16	59617374	59617383	-	0.000	0.000	Merged-chr16-59617351-29
NR2454--MA0508.2.PRDM1	chr8	126867690	126867699	-	0.000	0.000	Merged-chr8-126867742-65
NR2040--MA0508.2.PRDM1	chr6	47294433	47294442	+	0.000	0.000	Merged-chr6-47294463-18
NR181--MA0508.2.PRDM1	chr1	175564520	175564529	-	0.000	0.000	Merged-chr1-175564566-22
NR452--MA0508.2.PRDM1	chr11	85384496	85384505	-	0.000	0.000	Merged-chr11-85384605-20
NR518--MA0508.2.PRDM1	chr12	25430907	25430916	-	0.000	0.000	Merged-chr12-25431052-52
NR1137--MA0508.2.PRDM1	chr17	71002179	71002188	+	0.000	0.000	Merged-chr17-71002305-83
NR975--MA0508.2.PRDM1	chr16	20930158	20930167	-	0.000	0.000	Merged-chr16-20930100-26
NR499--MA0508.2.PRDM1	chr11	121083088	121083097	-	0.000	0.000	Merged-chr11-121083089-49
NR561--MA0508.2.PRDM1	chr12	80115884	80115893	-	0.000	0.000	Merged-chr12-80115734-50
NR2467--MA0508.2.PRDM1	chr9	14171324	14171333	-	0.000	0.000	Merged-chr9-14171422-2
NR2576--MA0508.2.PRDM1	chrX	7865710	7865719	+	0.000	0.000	Merged-chrX-7865862-63
NR2162--MA0508.2.PRDM1	chr6	136965228	136965237	-	0.000	0.000	Merged-chr6-136965089-103
NR160--MA0508.2.PRDM1	chr1	156206230	156206239	+	0.000	0.000	Merged-chr1-156206326-26
NR431--MA0508.2.PRDM1	chr11	71230780	71230789	+	0.000	0.000	Merged-chr11-71230864-28
NR226--MA0508.2.PRDM1	chr10	12851013	12851022	+	0.000	0.000	Merged-chr10-12851139-23
NR1831--MA0508.2.PRDM1	chr4	139616926	139616935	+	0.000	0.000	Merged-chr4-139616773-45
NR2271--MA0508.2.PRDM1	chr7	92463538	92463547	+	0.000	0.000	Merged-chr7-92463612-13
NR478--MA0508.2.PRDM1	chr11	100921394	100921403	+	0.000	0.000	Merged-chr11-100921492-18
NR606--MA0508.2.PRDM1	chr12	108528364	108528373	-	0.000	0.000	Merged-chr12-108528503-1
NR444--MA0508.2.PRDM1	chr11	79076583	79076592	+	0.000	0.000	Merged-chr11-79076715-52
NR239--MA0508.2.PRDM1	chr10	23786183	23786192	+	0.000	0.000	Merged-chr10-23786190-12
NR2459--MA0508.2.PRDM1	chr8	128549957	128549966	-	0.000	0.000	Merged-chr8-128549994-56
NR2045--MA0508.2.PRDM1	chr6	54088344	54088353	-	0.000	0.000	Merged-chr6-54088359-21
NR457--MA0508.2.PRDM1	chr11	87426968	87426977	+	0.000	0.000	Merged-chr11-87426829-72
NR2297--MA0508.2.PRDM1	chr7	111014807	111014816	-	0.000	0.000	Merged-chr7-111015040-32
NR566--MA0508.2.PRDM1	chr12	84175876	84175885	+	0.000	0.000	Merged-chr12-84175952-55
NR1108--MA0508.2.PRDM1	chr17	47710341	47710350	-	0.000	0.000	Merged-chr17-47710307-11
NR1089--MA0508.2.PRDM1	chr17	33358908	33358917	-	0.000	0.000	Merged-chr17-33358776-57
NR1932--MA0508.2.PRDM1	chr5	75316208	75316217	+	0.000	0.000	Merged-chr5-75316093-21
NR436--MA0508.2.PRDM1	chr11	72946478	72946487	-	0.000	0.000	Merged-chr11-72946553-29
NR383--MA0508.2.PRDM1	chr11	19977900	19977909	+	0.000	0.000	Merged-chr11-19977912-19
NR178--MA0508.2.PRDM1	chr1	170972816	170972825	-	0.000	0.000	Merged-chr1-170972744-20
NR449--MA0508.2.PRDM1	chr11	82195153	82195162	-	0.000	0.000	Merged-chr11-82195229-33
NR2494--MA0508.2.PRDM1	chr9	42995496	42995505	+	0.000	0.000	Merged-chr9-42995452-17
NR2289--MA0508.2.PRDM1	chr7	107707815	107707824	+	0.000	0.000	Merged-chr7-107707960-19
NR2221--MA0508.2.PRDM1	chr7	44344854	44344863	+	0.000	0.000	Merged-chr7-44344765-20
NR1491--MA0508.2.PRDM1	chr2	150915342	150915351	-	0.000	0.000	Merged-chr2-150915256-26
NR2125--MA0508.2.PRDM1	chr6	114920644	114920653	+	0.000	0.000	Merged-chr6-114920768-38
NR1632--MA0508.2.PRDM1	chr3	121307639	121307648	+	0.000	0.000	Merged-chr3-121307742-30
NR2138--MA0508.2.PRDM1	chr6	122532993	122533002	+	0.000	0.000	Merged-chr6-122533116-39
NR279--MA0508.2.PRDM1	chr10	67620233	67620242	+	0.000	0.000	Merged-chr10-67620150-41
NR1884--MA0508.2.PRDM1	chr5	31918817	31918826	-	0.000	0.000	Merged-chr5-31918818-43
NR136--MA0508.2.PRDM1	chr1	138559977	138559986	+	0.000	0.000	Merged-chr1-138559796-44
NR2181--MA0508.2.PRDM1	chr6	145616546	145616555	-	0.000	0.000	Merged-chr6-145616643-48
NR2247--MA0508.2.PRDM1	chr7	74684134	74684143	-	0.000	0.000	Merged-chr7-74684112-21
NR659--MA0508.2.PRDM1	chr13	32833408	32833417	-	0.000	0.000	Merged-chr13-32833384-31
NR2499--MA0508.2.PRDM1	chr9	53773766	53773775	+	0.000	0.000	Merged-chr9-53773717-9
NR2104--MA0508.2.PRDM1	chr6	99095795	99095804	-	0.000	0.000	Merged-chr6-99095913-165
NR1850--MA0508.2.PRDM1	chr4	155095399	155095408	+	0.000	0.000	Merged-chr4-155095407-34
NR1916--MA0508.2.PRDM1	chr5	62610120	62610129	+	0.000	0.000	Merged-chr5-62610074-16
NR497--MA0508.2.PRDM1	chr11	121039431	121039440	-	0.000	0.000	Merged-chr11-121039238-62
NR1340--MA0508.2.PRDM1	chr2	46302686	46302695	+	0.000	0.000	Merged-chr2-46302794-23
NR1611--MA0508.2.PRDM1	chr3	106547763	106547772	+	0.000	0.000	Merged-chr3-106547777-76
NR1592--MA0508.2.PRDM1	chr3	96764769	96764778	+	0.000	0.000	Merged-chr3-96764776-19
NR1972--MA0508.2.PRDM1	chr5	115712214	115712223	+	0.000	0.000	Merged-chr5-115712054-77
NR2478--MA0508.2.PRDM1	chr9	25430014	25430023	-	0.000	0.000	Merged-chr9-25429934-32
NR476--MA0508.2.PRDM1	chr11	99386273	99386282	-	0.000	0.000	Merged-chr11-99386173-34
NR1876--MA0508.2.PRDM1	chr5	28257787	28257796	-	0.000	0.000	Merged-chr5-28257776-4
NR1191--MA0508.2.PRDM1	chr18	56714480	56714489	+	0.000	0.000	Merged-chr18-56714625-64
NR2173--MA0508.2.PRDM1	chr6	142848508	142848517	+	0.000	0.000	Merged-chr6-142848344-28
NR237--MA0508.2.PRDM1	chr10	21354033	21354042	+	0.000	0.000	Merged-chr10-21353968-32
NR1951--MA0508.2.PRDM1	chr5	96990782	96990791	-	0.000	0.000	Merged-chr5-96990741-12
NR1998--MA0508.2.PRDM1	chr5	143548531	143548540	+	0.000	0.000	Merged-chr5-143548603-67
NR1855--MA0508.2.PRDM1	chr5	10245938	10245947	-	0.000	0.000	Merged-chr5-10245943-14
NR1441--MA0508.2.PRDM1	chr2	118814391	118814400	+	0.000	0.000	Merged-chr2-118814310-49
NR1693--MA0508.2.PRDM1	chr4	7987507	7987516	+	0.000	0.000	Merged-chr4-7987596-39
NR216--MA0508.2.PRDM1	chr1	195092158	195092167	-	0.000	0.000	Merged-chr1-195092271-59
NR1821--MA0508.2.PRDM1	chr4	134061948	134061957	-	0.000	0.000	Merged-chr4-134061948-77
NR2327--MA0508.2.PRDM1	chr7	132748819	132748828	+	0.000	0.000	Merged-chr7-132748920-16
NR1202--MA0508.2.PRDM1	chr18	65099380	65099389	-	0.000	0.000	Merged-chr18-65099318-13
NR2436--MA0508.2.PRDM1	chr8	115113082	115113091	+	0.000	0.000	Merged-chr8-115113135-10
NR1311--MA0508.2.PRDM1	chr2	18765756	18765765	-	0.000	0.000	Merged-chr2-18765910-35
NR1977--MA0508.2.PRDM1	chr5	118459167	118459176	+	0.000	0.000	Merged-chr5-118459323-25
NR72--MA0508.2.PRDM1	chr1	91086489	91086498	-	0.000	0.000	Merged-chr1-91086368-53
NR1292--MA0508.2.PRDM1	chr2	7270166	7270175	+	0.000	0.000	Merged-chr2-7270224-62
NR1943--MA0508.2.PRDM1	chr5	92327576	92327585	-	0.000	0.000	Merged-chr5-92327493-24
NR1271--MA0508.2.PRDM1	chr19	42306426	42306435	+	0.000	0.000	Merged-chr19-42306300-48
NR189--MA0508.2.PRDM1	chr1	178594207	178594216	+	0.000	0.000	Merged-chr1-178594136-3
NR1446--MA0508.2.PRDM1	chr2	124752086	124752095	-	0.000	0.000	Merged-chr2-124751962-20
NR2428--MA0508.2.PRDM1	chr8	106017561	106017570	-	0.000	0.000	Merged-chr8-106017356-24
NR1826--MA0508.2.PRDM1	chr4	136031644	136031653	+	0.000	0.000	Merged-chr4-136031447-41
NR1141--MA0508.2.PRDM1	chr17	78362369	78362378	+	0.000	0.000	Merged-chr17-78362512-60
NR1664--MA0508.2.PRDM1	chr3	142674824	142674833	+	0.000	0.000	Merged-chr3-142674758-15
NR30--MA0508.2.PRDM1	chr1	52100604	52100613	+	0.000	0.000	Merged-chr1-52100715-41
NR1568--MA0508.2.PRDM1	chr3	79210558	79210567	-	0.000	0.000	Merged-chr3-79210417-27
NR2136--MA0508.2.PRDM1	chr6	121227027	121227036	-	0.000	0.000	Merged-chr6-121226970-16
NR992--MA0508.2.PRDM1	chr16	33687788	33687797	-	0.000	0.000	Merged-chr16-33687969-54
NR1882--MA0508.2.PRDM1	chr5	30245099	30245108	-	0.000	0.000	Merged-chr5-30245304-12
NR43--MA0508.2.PRDM1	chr1	64949562	64949571	-	0.000	0.000	Merged-chr1-64949525-32
NR1805--MA0508.2.PRDM1	chr4	122898564	122898573	-	0.000	0.000	Merged-chr4-122898510-27
NR1709--MA0508.2.PRDM1	chr4	32424569	32424578	+	0.000	0.000	Merged-chr4-32424580-38
NR1547--MA0508.2.PRDM1	chr3	58417484	58417493	-	0.000	0.000	Merged-chr3-58417367-2
NR1818--MA0508.2.PRDM1	chr4	132898346	132898355	+	0.000	0.000	Merged-chr4-132898365-25
NR1799--MA0508.2.PRDM1	chr4	114739049	114739058	+	0.000	0.000	Merged-chr4-114739073-3
NR1404--MA0508.2.PRDM1	chr2	101755965	101755974	-	0.000	0.000	Merged-chr2-101756112-111
NR971--MA0508.2.PRDM1	chr16	14885490	14885499	-	0.000	0.000	Merged-chr16-14885372-34
NR1656--MA0508.2.PRDM1	chr3	137865680	137865689	-	0.000	0.000	Merged-chr3-137865594-62
NR1927--MA0508.2.PRDM1	chr5	72731654	72731663	+	0.000	0.000	Merged-chr5-72731571-20
NR2096--MA0508.2.PRDM1	chr6	94646499	94646508	-	0.000	0.000	Merged-chr6-94646597-32
NR1526--MA0508.2.PRDM1	chr3	32417918	32417927	-	0.000	0.000	Merged-chr3-32417870-35
NR1364--MA0508.2.PRDM1	chr2	60080213	60080222	+	0.000	0.000	Merged-chr2-60080152-7
NR1887--MA0508.2.PRDM1	chr5	34514148	34514157	+	0.000	0.000	Merged-chr5-34513990-85
NR1473--MA0508.2.PRDM1	chr2	144188137	144188146	+	0.000	0.000	Merged-chr2-144188289-22
NR1744--MA0508.2.PRDM1	chr4	63640044	63640053	+	0.000	0.000	Merged-chr4-63640034-20
NR440--MA0508.2.PRDM1	chr11	78178433	78178442	-	0.000	0.000	Merged-chr11-78178287-75
NR1996--MA0508.2.PRDM1	chr5	140847300	140847309	+	0.000	0.000	Merged-chr5-140847444-22
NR1853--MA0508.2.PRDM1	chr5	3928787	3928796	+	0.000	0.000	Merged-chr5-3928837-1
NR1234--MA0508.2.PRDM1	chr19	4114059	4114068	+	0.000	0.000	Merged-chr19-4113915-47
NR1343--MA0508.2.PRDM1	chr2	48328422	48328431	+	0.000	0.000	Merged-chr2-48328415-44
NR1614--MA0508.2.PRDM1	chr3	109324055	109324064	+	0.000	0.000	Merged-chr3-109323909-70
NR1138--MA0508.2.PRDM1	chr17	73814695	73814704	-	0.000	0.000	Merged-chr17-73814943-62
NR1181--MA0508.2.PRDM1	chr18	41979577	41979586	-	0.000	0.000	Merged-chr18-41979653-39
NR1452--MA0508.2.PRDM1	chr2	129186471	129186480	-	0.000	0.000	Merged-chr2-129186538-4
NR2530--MA0508.2.PRDM1	chr9	86357806	86357815	-	0.000	0.000	Merged-chr9-86358018-16
NR942--MA0508.2.PRDM1	chr15	77123098	77123107	-	0.000	0.000	Merged-chr15-77123073-12
NR432--MA0508.2.PRDM1	chr11	71230842	71230851	-	0.000	0.000	Merged-chr11-71230864-28
NR83--MA0508.2.PRDM1	chr1	95573081	95573090	+	0.000	0.000	Merged-chr1-95573255-46
NR684--MA0508.2.PRDM1	chr13	60839605	60839614	-	0.000	0.000	Merged-chr13-60839603-42
NR2400--MA0508.2.PRDM1	chr8	75082672	75082681	+	0.000	0.000	Merged-chr8-75082480-28
NR1335--MA0508.2.PRDM1	chr2	44981798	44981807	+	0.000	0.000	Merged-chr2-44981813-26
NR2490--MA0508.2.PRDM1	chr9	40997273	40997282	+	0.000	0.000	Merged-chr9-40997373-39
NR1587--MA0508.2.PRDM1	chr3	94954018	94954027	+	0.000	0.000	Merged-chr3-94953960-56
NR554--MA0508.2.PRDM1	chr12	73565612	73565621	-	0.000	0.000	Merged-chr12-73565340-29
NR825--MA0508.2.PRDM1	chr14	51386101	51386110	+	0.000	0.000	Merged-chr14-51385941-36
NR1715--MA0508.2.PRDM1	chr4	43563263	43563272	+	0.000	0.000	Merged-chr4-43563179-4
NR1967--MA0508.2.PRDM1	chr5	107554483	107554492	+	0.000	0.000	Merged-chr5-107554534-24
NR1553--MA0508.2.PRDM1	chr3	64205380	64205389	+	0.000	0.000	Merged-chr3-64205377-25
NR1314--MA0508.2.PRDM1	chr2	21223067	21223076	+	0.000	0.000	Merged-chr2-21222970-39
NR1295--MA0508.2.PRDM1	chr2	9574307	9574316	+	0.000	0.000	Merged-chr2-9574386-32
NR1218--MA0508.2.PRDM1	chr18	77746903	77746912	-	0.000	0.000	Merged-chr18-77747090-44
NR1675--MA0508.2.PRDM1	chr3	149410713	149410722	-	0.000	0.000	Merged-chr3-149410577-18
NR371--MA0508.2.PRDM1	chr11	4268656	4268665	-	0.000	0.000	Merged-chr11-4268626-42
NR1327--MA0508.2.PRDM1	chr2	34958851	34958860	+	0.000	0.000	Merged-chr2-34958797-3
NR894--MA0508.2.PRDM1	chr15	5561815	5561824	-	0.000	0.000	Merged-chr15-5561949-26
NR480--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR512--MA0508.2.PRDM1	chr12	15811827	15811836	-	0.000	0.000	Merged-chr12-15811908-21
NR2352--MA0508.2.PRDM1	chr8	13599070	13599079	+	0.000	0.000	Merged-chr8-13599016-7
NR764--MA0508.2.PRDM1	chr13	113198060	113198069	+	0.000	0.000	Merged-chr13-113198047-76
NR1306--MA0508.2.PRDM1	chr2	16568488	16568497	-	0.000	0.000	Merged-chr2-16568402-24
NR1396--MA0508.2.PRDM1	chr2	92205376	92205385	+	0.000	0.000	Merged-chr2-92205451-35
NR2222--MA0508.2.PRDM1	chr7	48795341	48795350	+	0.000	0.000	Merged-chr7-48795353-37
NR634--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR1253--MA0508.2.PRDM1	chr19	21863656	21863665	-	0.000	0.000	Merged-chr19-21863590-59
NR472--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR995--MA0508.2.PRDM1	chr16	35742514	35742523	+	0.000	0.000	Merged-chr16-35742622-74
NR1014--MA0508.2.PRDM1	chr16	50298942	50298951	+	0.000	0.000	Merged-chr16-50299012-15
NR647--MA0508.2.PRDM1	chr13	22028930	22028939	-	0.000	0.000	Merged-chr13-22029066-52
NR1266--MA0508.2.PRDM1	chr19	34607771	34607780	+	0.000	0.000	Merged-chr19-34607589-82
NR485--MA0508.2.PRDM1	chr11	106752348	106752357	-	0.000	0.000	Merged-chr11-106752328-41
NR1375--MA0508.2.PRDM1	chr2	69415311	69415320	-	0.000	0.000	Merged-chr2-69415236-25
NR2310--MA0508.2.PRDM1	chr7	116484262	116484271	+	0.000	0.000	Merged-chr7-116484434-42
NR180--MA0508.2.PRDM1	chr1	171281209	171281218	+	0.000	0.000	Merged-chr1-171281333-62
NR451--MA0508.2.PRDM1	chr11	84252631	84252640	+	0.000	0.000	Merged-chr11-84252620-21
NR722--MA0508.2.PRDM1	chr13	91484447	91484456	-	0.000	0.000	Merged-chr13-91484361-55
NR1136--MA0508.2.PRDM1	chr17	70746918	70746927	+	0.000	0.000	Merged-chr17-70746811-20
NR1407--MA0508.2.PRDM1	chr2	102791704	102791713	-	0.000	0.000	Merged-chr2-102791651-8
NR560--MA0508.2.PRDM1	chr12	79540464	79540473	+	0.000	0.000	Merged-chr12-79540426-22
NR2323--MA0508.2.PRDM1	chr7	128611242	128611251	-	0.000	0.000	Merged-chr7-128611334-65
NR1006--MA0508.2.PRDM1	chr16	44999804	44999813	+	0.000	0.000	Merged-chr16-44999747-49
NR2161--MA0508.2.PRDM1	chr6	136861247	136861256	-	0.000	0.000	Merged-chr6-136861148-22
NR225--MA0508.2.PRDM1	chr10	12842776	12842785	+	0.000	0.000	Merged-chr10-12842715-46
NR953--MA0508.2.PRDM1	chr15	96567194	96567203	-	0.000	0.000	Merged-chr15-96567129-35
NR605--MA0508.2.PRDM1	chr12	108450225	108450234	-	0.000	0.000	Merged-chr12-108450147-23
NR443--MA0508.2.PRDM1	chr11	78887160	78887169	-	0.000	0.000	Merged-chr11-78887268-28
NR966--MA0508.2.PRDM1	chr16	10992745	10992754	-	0.000	0.000	Merged-chr16-10992753-110
NR2140--MA0508.2.PRDM1	chr6	122804546	122804555	-	0.000	0.000	Merged-chr6-122804652-39
NR1237--MA0508.2.PRDM1	chr19	6869645	6869654	+	0.000	0.000	Merged-chr19-6869528-29
NR456--MA0508.2.PRDM1	chr11	86430582	86430591	+	0.000	0.000	Merged-chr11-86430506-15
NR313--MA0508.2.PRDM1	chr10	94829526	94829535	-	0.000	0.000	Merged-chr10-94829610-38
NR565--MA0508.2.PRDM1	chr12	83987859	83987868	+	0.000	0.000	Merged-chr12-83987988-78
NR422--MA0508.2.PRDM1	chr11	66905954	66905963	-	0.000	0.000	Merged-chr11-66906049-23
NR2262--MA0508.2.PRDM1	chr7	88459910	88459919	-	0.000	0.000	Merged-chr7-88459917-15
NR674--MA0508.2.PRDM1	chr13	51110222	51110231	+	0.000	0.000	Merged-chr13-51110334-13
NR469--MA0508.2.PRDM1	chr11	94979207	94979216	-	0.000	0.000	Merged-chr11-94979123-28
NR1197--MA0508.2.PRDM1	chr18	61479915	61479924	+	0.000	0.000	Merged-chr18-61480035-15
NR435--MA0508.2.PRDM1	chr11	72689898	72689907	+	0.000	0.000	Merged-chr11-72690099-58
NR2275--MA0508.2.PRDM1	chr7	96818524	96818533	-	0.000	0.000	Merged-chr7-96818578-56
NR2546--MA0508.2.PRDM1	chr9	102625646	102625655	+	0.000	0.000	Merged-chr9-102625698-1
NR687--MA0508.2.PRDM1	chr13	63112792	63112801	+	0.000	0.000	Merged-chr13-63112828-16
NR958--MA0508.2.PRDM1	chr15	97373996	97374005	-	0.000	0.000	Merged-chr15-97373973-3
NR796--MA0508.2.PRDM1	chr14	25521305	25521314	+	0.000	0.000	Merged-chr14-25521178-4
NR1801--MA0508.2.PRDM1	chr4	116678151	116678160	+	0.000	0.000	Merged-chr4-116678042-15
NR2241--MA0508.2.PRDM1	chr7	72275540	72275549	-	0.000	0.000	Merged-chr7-72275636-59
NR382--MA0508.2.PRDM1	chr11	18238709	18238718	-	0.000	0.000	Merged-chr11-18238632-2
NR2493--MA0508.2.PRDM1	chr9	42995490	42995499	+	0.000	0.000	Merged-chr9-42995452-17
NR2559--MA0508.2.PRDM1	chr9	113917083	113917092	+	0.000	0.000	Merged-chr9-113917131-18
NR395--MA0508.2.PRDM1	chr11	31808038	31808047	+	0.000	0.000	Merged-chr11-31808102-31
NR666--MA0508.2.PRDM1	chr13	36814259	36814268	-	0.000	0.000	Merged-chr13-36814220-30
NR1208--MA0508.2.PRDM1	chr18	68190173	68190182	-	0.000	0.000	Merged-chr18-68190088-51
NR2015--MA0508.2.PRDM1	chr6	8495510	8495519	-	0.000	0.000	Merged-chr6-8495644-33
NR427--MA0508.2.PRDM1	chr11	69332195	69332204	+	0.000	0.000	Merged-chr11-69332186-23
NR2267--MA0508.2.PRDM1	chr7	90074607	90074616	-	0.000	0.000	Merged-chr7-90074700-23
NR265--MA0508.2.PRDM1	chr10	52382205	52382214	-	0.000	0.000	Merged-chr10-52382064-99
