#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR1363--MA0731.1.BCL6B	chr5	62772042	62772058	+	0.000	0.000	Merged-chr5-62772215-28
NR1538--MA0731.1.BCL6B	chr6	145469503	145469519	+	0.000	0.000	Merged-chr6-145469437-17
NR766--MA0463.1.Bcl6	chr17	44337039	44337052	+	0.000	0.000	Merged-chr17-44337024-21
NR1309--MA0463.1.Bcl6	chr4	141138560	141138573	-	0.000	0.000	Merged-chr4-141138597-22
NR784--MA0463.1.Bcl6	chr17	74020804	74020817	+	0.000	0.000	Merged-chr17-74020674-41
NR444--MA0463.1.Bcl6	chr13	28420142	28420155	+	0.000	0.000	Merged-chr13-28420110-33
NR1246--MA0731.1.BCL6B	chr4	83315152	83315168	+	0.000	0.000	Merged-chr4-83315362-155
NR1103--MA0731.1.BCL6B	chr3	65586419	65586435	-	0.000	0.000	Merged-chr3-65586536-51
NR670--MA0731.1.BCL6B	chr16	4913576	4913592	-	0.000	0.000	Merged-chr16-4913621-67
NR1355--MA0731.1.BCL6B	chr5	37147788	37147804	+	0.000	0.000	Merged-chr5-37147664-17
NR1193--MA0731.1.BCL6B	chr3	153911939	153911955	-	0.000	0.000	Merged-chr3-153911762-31
NR216--MA0463.1.Bcl6	chr10	93959632	93959645	-	0.000	0.000	Merged-chr10-93959605-18
NR113--MA0463.1.Bcl6	chr1	155293642	155293655	-	0.000	0.000	Merged-chr1-155293636-24
NR1802--MA0463.1.Bcl6	chr9	45083236	45083249	-	0.000	0.000	Merged-chr9-45083304-24
NR346--MA0463.1.Bcl6	chr11	114699511	114699524	+	0.000	0.000	Merged-chr11-114699717-26
NR1857--MA0731.1.BCL6B	chr9	109052841	109052857	-	0.000	0.000	Merged-chr9-109052792-36
NR1238--MA0731.1.BCL6B	chr4	63668514	63668530	+	0.000	0.000	Merged-chr4-63668506-36
NR1265--MA0463.1.Bcl6	chr4	102741433	102741446	-	0.000	0.000	Merged-chr4-102741499-16
NR1019--MA0463.1.Bcl6	chr2	125866159	125866172	+	0.000	0.000	Merged-chr2-125866332-46
NR1204--MA0731.1.BCL6B	chr3	158036455	158036471	+	0.000	0.000	Merged-chr3-158036635-54
NR1704--MA0463.1.Bcl6	chr8	46943697	46943710	+	0.000	0.000	Merged-chr8-46943576-48
NR1198--MA0731.1.BCL6B	chr3	154779034	154779050	+	0.000	0.000	Merged-chr3-154778992-62
NR266--MA0463.1.Bcl6	chr11	3161109	3161122	+	0.000	0.000	Merged-chr11-3161151-10
NR370--MA0731.1.BCL6B	chr12	35831526	35831542	-	0.000	0.000	Merged-chr12-35831478-13
NR1279--MA0463.1.Bcl6	chr4	117267545	117267558	-	0.000	0.000	Merged-chr4-117267580-14
NR816--MA0731.1.BCL6B	chr18	36760345	36760361	-	0.000	0.000	Merged-chr18-36760206-60
NR1297--MA0463.1.Bcl6	chr4	132843297	132843310	+	0.000	0.000	Merged-chr4-132843203-52
NR1606--MA0463.1.Bcl6	chr7	90039427	90039440	+	0.000	0.000	Merged-chr7-90039651-42
NR1305--MA0731.1.BCL6B	chr4	137763210	137763226	-	0.000	0.000	Merged-chr4-137763066-13
NR1828--MA0731.1.BCL6B	chr9	77592562	77592578	+	0.000	0.000	Merged-chr9-77592652-18
NR835--MA0463.1.Bcl6	chr18	66502170	66502183	-	0.000	0.000	Merged-chr18-66502099-22
NR1143--MA0731.1.BCL6B	chr3	106449525	106449541	+	0.000	0.000	Merged-chr3-106449359-119
NR32--MA0731.1.BCL6B	chr1	69498973	69498989	+	0.000	0.000	Merged-chr1-69499196-51
NR362--MA0731.1.BCL6B	chr12	17390538	17390554	+	0.000	0.000	Merged-chr12-17390471-33
NR974--MA0463.1.Bcl6	chr2	79774685	79774698	+	0.000	0.000	Merged-chr2-79774648-24
NR17--MA0463.1.Bcl6	chr1	37000525	37000538	-	0.000	0.000	Merged-chr1-37000533-36
NR646--MA0731.1.BCL6B	chr15	75842141	75842157	-	0.000	0.000	Merged-chr15-75842000-59
NR1807--MA0731.1.BCL6B	chr9	46273043	46273059	+	0.000	0.000	Merged-chr9-46273034-67
NR1432--MA0463.1.Bcl6	chr5	137533479	137533492	-	0.000	0.000	Merged-chr5-137533458-74
NR341--MA0731.1.BCL6B	chr11	106255795	106255811	-	0.000	0.000	Merged-chr11-106255994-73
NR643--MA0463.1.Bcl6	chr15	67161844	67161857	+	0.000	0.000	Merged-chr15-67161850-18
NR1135--MA0731.1.BCL6B	chr3	104818059	104818075	+	0.000	0.000	Merged-chr3-104818098-119
NR876--MA0463.1.Bcl6	chr19	32121114	32121127	-	0.000	0.000	Merged-chr19-32120972-21
NR973--MA0731.1.BCL6B	chr2	79005093	79005109	-	0.000	0.000	Merged-chr2-79004997-23
NR1777--MA0463.1.Bcl6	chr8	126824746	126824759	-	0.000	0.000	Merged-chr8-126824669-18
NR1039--MA0731.1.BCL6B	chr2	145957574	145957590	-	0.000	0.000	Merged-chr2-145957643-25
NR877--MA0731.1.BCL6B	chr19	32121114	32121130	+	0.000	0.000	Merged-chr19-32120972-21
NR192--MA0731.1.BCL6B	chr10	68673705	68673721	+	0.000	0.000	Merged-chr10-68673774-53
NR1082--MA0731.1.BCL6B	chr2	181375967	181375983	+	0.000	0.000	Merged-chr2-181375912-7
NR986--MA0731.1.BCL6B	chr2	93199059	93199075	-	0.000	0.000	Merged-chr2-93199242-68
NR58--MA0463.1.Bcl6	chr1	91024162	91024175	-	0.000	0.000	Merged-chr1-91024136-16
NR666--MA0463.1.Bcl6	chr15	101258512	101258525	+	0.000	0.000	Merged-chr15-101258599-55
NR999--MA0731.1.BCL6B	chr2	103485213	103485229	-	0.000	0.000	Merged-chr2-103485172-63
NR1889--MA0731.1.BCL6B	chrX	60000259	60000275	-	0.000	0.000	Merged-chrX-60000246-8
NR1379--MA0731.1.BCL6B	chr5	90677810	90677826	-	0.000	0.000	Merged-chr5-90677751-17
NR1236--MA0731.1.BCL6B	chr4	62552200	62552216	+	0.000	0.000	Merged-chr4-62552113-23
NR660--MA0731.1.BCL6B	chr15	94235406	94235422	-	0.000	0.000	Merged-chr15-94235397-15
NR465--MA0463.1.Bcl6	chr13	58472069	58472082	+	0.000	0.000	Merged-chr13-58471878-37
NR1366--MA0463.1.Bcl6	chr5	65867465	65867478	+	0.000	0.000	Merged-chr5-65867573-52
NR739--MA0731.1.BCL6B	chr17	17766742	17766758	+	0.000	0.000	Merged-chr17-17766663-23
NR219--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR1478--MA0463.1.Bcl6	chr6	67296242	67296255	-	0.000	0.000	Merged-chr6-67296295-29
NR325--MA0731.1.BCL6B	chr11	87967898	87967914	+	0.000	0.000	Merged-chr11-87968039-56
NR795--MA0731.1.BCL6B	chr17	86206439	86206455	-	0.000	0.000	Merged-chr17-86206449-38
NR1156--MA0463.1.Bcl6	chr3	122924277	122924290	+	0.000	0.000	Merged-chr3-122924364-79
NR367--MA0463.1.Bcl6	chr12	33235889	33235902	+	0.000	0.000	Merged-chr12-33235849-22
NR304--MA0731.1.BCL6B	chr11	70766148	70766164	-	0.000	0.000	Merged-chr11-70766176-17
NR556--MA0731.1.BCL6B	chr14	53132635	53132651	+	0.000	0.000	Merged-chr14-53132661-29
NR413--MA0731.1.BCL6B	chr12	108765902	108765918	-	0.000	0.000	Merged-chr12-108765872-68
NR909--MA0463.1.Bcl6	chr2	18765774	18765787	+	0.000	0.000	Merged-chr2-18765910-35
NR600--MA0463.1.Bcl6	chr14	122700707	122700720	+	0.000	0.000	Merged-chr14-122700825-21
NR278--MA0463.1.Bcl6	chr11	22936719	22936732	-	0.000	0.000	Merged-chr11-22936648-30
NR678--MA0731.1.BCL6B	chr16	10814859	10814875	+	0.000	0.000	Merged-chr16-10814720-1
NR1631--MA0463.1.Bcl6	chr7	110824201	110824214	+	0.000	0.000	Merged-chr7-110824322-44
NR168--MA0731.1.BCL6B	chr10	18923347	18923363	+	0.000	0.000	Merged-chr10-18923473-26
NR1864--MA0463.1.Bcl6	chr9	115710146	115710159	-	0.000	0.000	Merged-chr9-115710325-23
NR482--MA0731.1.BCL6B	chr13	76018756	76018772	+	0.000	0.000	Merged-chr13-76018576-95
NR614--MA0463.1.Bcl6	chr15	31418501	31418514	+	0.000	0.000	Merged-chr15-31418440-29
NR735--MA0463.1.Bcl6	chr17	12205951	12205964	+	0.000	0.000	Merged-chr17-12205812-57
NR243--MA0731.1.BCL6B	chr10	117677622	117677638	-	0.000	0.000	Merged-chr10-117677545-62
NR51--MA0463.1.Bcl6	chr1	86344411	86344424	+	0.000	0.000	Merged-chr1-86344486-59
NR147--MA0731.1.BCL6B	chr1	184441418	184441434	+	0.000	0.000	Merged-chr1-184441398-48
NR959--MA0463.1.Bcl6	chr2	72114344	72114357	-	0.000	0.000	Merged-chr2-72114293-55
NR875--MA0731.1.BCL6B	chr19	31199616	31199632	-	0.000	0.000	Merged-chr19-31199719-19
NR198--MA0463.1.Bcl6	chr10	75354136	75354149	-	0.000	0.000	Merged-chr10-75354225-31
NR525--MA0463.1.Bcl6	chr14	16256347	16256360	+	0.000	0.000	Merged-chr14-16256161-59
NR474--MA0731.1.BCL6B	chr13	69545302	69545318	+	0.000	0.000	Merged-chr13-69545232-34
NR1323--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR440--MA0463.1.Bcl6	chr13	23585968	23585981	+	0.000	0.000	Merged-chr13-23585683-100
NR1556--MA0463.1.Bcl6	chr7	19024155	19024168	-	0.000	0.000	Merged-chr7-19024224-74
NR519--MA0731.1.BCL6B	chr14	7989485	7989501	+	0.000	0.000	Merged-chr14-7989613-33
NR1113--MA0463.1.Bcl6	chr3	79336233	79336246	+	0.000	0.000	Merged-chr3-79336264-23
NR1798--MA0463.1.Bcl6	chr9	42209350	42209363	+	0.000	0.000	Merged-chr9-42209382-102
NR557--MA0463.1.Bcl6	chr14	54165193	54165206	+	0.000	0.000	Merged-chr14-54165125-24
NR1832--MA0731.1.BCL6B	chr9	78553225	78553241	-	0.000	0.000	Merged-chr9-78553202-20
NR1109--MA0463.1.Bcl6	chr3	75557548	75557561	+	0.000	0.000	Merged-chr3-75557381-3
NR114--MA0463.1.Bcl6	chr1	156108681	156108694	-	0.000	0.000	Merged-chr1-156108539-13
NR1373--MA0463.1.Bcl6	chr5	76853850	76853863	+	0.000	0.000	Merged-chr5-76853838-28
NR902--MA0463.1.Bcl6	chr2	11429807	11429820	-	0.000	0.000	Merged-chr2-11429787-25
NR347--MA0463.1.Bcl6	chr11	114745307	114745320	-	0.000	0.000	Merged-chr11-114745299-23
NR174--MA0731.1.BCL6B	chr10	31742552	31742568	-	0.000	0.000	Merged-chr10-31742619-29
NR1145--MA0463.1.Bcl6	chr3	108085486	108085499	-	0.000	0.000	Merged-chr3-108085471-67
NR458--MA0731.1.BCL6B	chr13	49309079	49309095	+	0.000	0.000	Merged-chr13-49309236-55
NR1301--MA0731.1.BCL6B	chr4	135292735	135292751	-	0.000	0.000	Merged-chr4-135292823-34
NR1705--MA0463.1.Bcl6	chr8	47533574	47533587	+	0.000	0.000	Merged-chr8-47533612-62
NR267--MA0463.1.Bcl6	chr11	3193514	3193527	-	0.000	0.000	Merged-chr11-3193402-56
