#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR1057--MA0508.2.PRDM1	chr3	37846498	37846507	+	0.000	0.000	Merged-chr3-37846316-33
NR89--MA0508.2.PRDM1	chr1	160006268	160006277	+	0.000	0.000	Merged-chr1-160006258-20
NR547--MA0508.2.PRDM1	chr14	32201971	32201980	-	0.000	0.000	Merged-chr14-32201951-64
NR1166--MA0508.2.PRDM1	chr3	146039567	146039576	-	0.000	0.000	Merged-chr3-146039588-29
NR1437--MA0508.2.PRDM1	chr6	82775583	82775592	+	0.000	0.000	Merged-chr6-82775550-35
NR799--MA0508.2.PRDM1	chr17	83307020	83307029	+	0.000	0.000	Merged-chr17-83307130-30
NR927--MA0508.2.PRDM1	chr2	44981798	44981807	+	0.000	0.000	Merged-chr2-44981813-26
NR765--MA0508.2.PRDM1	chr17	33555553	33555562	+	0.000	0.000	Merged-chr17-33555665-46
NR874--MA0508.2.PRDM1	chr19	18766644	18766653	-	0.000	0.000	Merged-chr19-18766611-24
NR1288--MA0508.2.PRDM1	chr4	156203111	156203120	+	0.000	0.000	Merged-chr4-156203414-81
NR731--MA0508.2.PRDM1	chr16	92654028	92654037	+	0.000	0.000	Merged-chr16-92654045-22
NR255--MA0508.2.PRDM1	chr11	31161596	31161605	-	0.000	0.000	Merged-chr11-31161575-4
NR526--MA0508.2.PRDM1	chr13	114151393	114151402	+	0.000	0.000	Merged-chr13-114151304-52
NR1145--MA0508.2.PRDM1	chr3	135665856	135665865	+	0.000	0.000	Merged-chr3-135665884-70
NR221--MA0508.2.PRDM1	chr10	111010665	111010674	+	0.000	0.000	Merged-chr10-111010753-5
NR1429--MA0508.2.PRDM1	chr6	67266807	67266816	+	0.000	0.000	Merged-chr6-67267043-98
NR1267--MA0508.2.PRDM1	chr4	132898346	132898355	+	0.000	0.000	Merged-chr4-132898365-25
NR234--MA0508.2.PRDM1	chr10	121493869	121493878	+	0.000	0.000	Merged-chr10-121494014-41
NR505--MA0508.2.PRDM1	chr13	104575172	104575181	+	0.000	0.000	Merged-chr13-104574759-72
NR757--MA0508.2.PRDM1	chr17	26551277	26551286	+	0.000	0.000	Merged-chr17-26551311-33
NR343--MA0508.2.PRDM1	chr12	41340479	41340488	-	0.000	0.000	Merged-chr12-41340383-18
NR1028--MA0508.2.PRDM1	chr2	169396589	169396598	-	0.000	0.000	Merged-chr2-169396513-5
NR181--MA0508.2.PRDM1	chr10	63175246	63175255	-	0.000	0.000	Merged-chr10-63175316-22
NR452--MA0508.2.PRDM1	chr13	36814259	36814268	-	0.000	0.000	Merged-chr13-36814220-30
NR723--MA0508.2.PRDM1	chr16	84583986	84583995	+	0.000	0.000	Merged-chr16-84584013-98
NR247--MA0508.2.PRDM1	chr11	4661533	4661542	+	0.000	0.000	Merged-chr11-4661528-13
NR290--MA0508.2.PRDM1	chr11	94210257	94210266	+	0.000	0.000	Merged-chr11-94210319-4
NR561--MA0508.2.PRDM1	chr14	59695352	59695361	-	0.000	0.000	Merged-chr14-59695356-42
NR627--MA0508.2.PRDM1	chr15	41830700	41830709	-	0.000	0.000	Merged-chr15-41830921-42
NR322--MA0508.2.PRDM1	chr12	15930301	15930310	-	0.000	0.000	Merged-chr12-15930360-26
NR117--MA0508.2.PRDM1	chr1	181866661	181866670	-	0.000	0.000	Merged-chr1-181866572-42
NR1007--MA0508.2.PRDM1	chr2	144742237	144742246	+	0.000	0.000	Merged-chr2-144742373-21
NR39--MA0508.2.PRDM1	chr1	88575975	88575984	-	0.000	0.000	Merged-chr1-88576113-71
NR1259--MA0508.2.PRDM1	chr4	122898564	122898573	-	0.000	0.000	Merged-chr4-122898510-27
NR431--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR1831--MA0508.2.PRDM1	chrX	57196547	57196556	-	0.000	0.000	Merged-chrX-57196423-53
NR1097--MA0508.2.PRDM1	chr3	96764769	96764778	+	0.000	0.000	Merged-chr3-96764776-19
NR173--MA0508.2.PRDM1	chr10	60000263	60000272	+	0.000	0.000	Merged-chr10-60000232-10
NR444--MA0508.2.PRDM1	chr13	24416161	24416170	-	0.000	0.000	Merged-chr13-24416141-118
NR1791--MA0508.2.PRDM1	chr9	95120367	95120376	+	0.000	0.000	Merged-chr9-95120288-34
NR423--MA0508.2.PRDM1	chr12	117995044	117995053	-	0.000	0.000	Merged-chr12-117995119-48
NR1108--MA0508.2.PRDM1	chr3	103130641	103130650	-	0.000	0.000	Merged-chr3-103130521-29
NR946--MA0508.2.PRDM1	chr2	65337991	65338000	+	0.000	0.000	Merged-chr2-65337948-45
NR1661--MA0508.2.PRDM1	chr8	31187350	31187359	-	0.000	0.000	Merged-chr8-31187403-16
NR1770--MA0508.2.PRDM1	chr9	75515654	75515663	-	0.000	0.000	Merged-chr9-75515692-28
NR816--MA0508.2.PRDM1	chr18	32837613	32837622	+	0.000	0.000	Merged-chr18-32837400-68
NR131--MA0508.2.PRDM1	chr1	193273460	193273469	+	0.000	0.000	Merged-chr1-193273386-37
NR797--MA0508.2.PRDM1	chr17	80579243	80579252	+	0.000	0.000	Merged-chr17-80579337-18
NR1531--MA0508.2.PRDM1	chr7	4082990	4082999	-	0.000	0.000	Merged-chr7-4082893-63
NR1802--MA0508.2.PRDM1	chr9	112561456	112561465	-	0.000	0.000	Merged-chr9-112561339-2
NR306--MA0508.2.PRDM1	chr11	109434487	109434496	-	0.000	0.000	Merged-chr11-109434619-26
NR287--MA0508.2.PRDM1	chr11	88131963	88131972	-	0.000	0.000	Merged-chr11-88132051-21
NR829--MA0508.2.PRDM1	chr18	61614597	61614606	+	0.000	0.000	Merged-chr18-61614590-32
NR808--MA0508.2.PRDM1	chr18	11954615	11954624	-	0.000	0.000	Merged-chr18-11954741-24
NR123--MA0508.2.PRDM1	chr1	189703530	189703539	-	0.000	0.000	Merged-chr1-189703506-56
NR646--MA0508.2.PRDM1	chr15	75704072	75704081	+	0.000	0.000	Merged-chr15-75704194-31
NR407--MA0508.2.PRDM1	chr12	112130380	112130389	+	0.000	0.000	Merged-chr12-112130474-63
NR768--MA0508.2.PRDM1	chr17	36229241	36229250	-	0.000	0.000	Merged-chr17-36229276-20
NR1754--MA0508.2.PRDM1	chr9	61332385	61332394	+	0.000	0.000	Merged-chr9-61332388-31
NR1611--MA0508.2.PRDM1	chr7	112095045	112095054	+	0.000	0.000	Merged-chr7-112095114-21
NR258--MA0508.2.PRDM1	chr11	43410532	43410541	+	0.000	0.000	Merged-chr11-43410532-22
NR1592--MA0508.2.PRDM1	chr7	96818524	96818533	-	0.000	0.000	Merged-chr7-96818578-56
NR367--MA0508.2.PRDM1	chr12	79462863	79462872	-	0.000	0.000	Merged-chr12-79462700-17
NR638--MA0508.2.PRDM1	chr15	62482575	62482584	-	0.000	0.000	Merged-chr15-62482463-45
NR1191--MA0508.2.PRDM1	chr4	14882162	14882171	+	0.000	0.000	Merged-chr4-14882054-55
NR237--MA0508.2.PRDM1	chr10	127642707	127642716	-	0.000	0.000	Merged-chr10-127642593-25
NR1571--MA0508.2.PRDM1	chr7	74544616	74544625	-	0.000	0.000	Merged-chr7-74544568-34
NR1842--MA0508.2.PRDM1	chrX	106608102	106608111	-	0.000	0.000	Merged-chrX-106608183-10
NR1746--MA0508.2.PRDM1	chr9	52298506	52298515	-	0.000	0.000	Merged-chr9-52298460-10
NR598--MA0508.2.PRDM1	chr14	118658484	118658493	-	0.000	0.000	Merged-chr14-118658326-68
NR1712--MA0508.2.PRDM1	chr8	120078268	120078277	+	0.000	0.000	Merged-chr8-120078339-32
NR1821--MA0508.2.PRDM1	chrX	7865710	7865719	+	0.000	0.000	Merged-chrX-7865862-63
NR1311--MA0508.2.PRDM1	chr5	41845336	41845345	-	0.000	0.000	Merged-chr5-41845203-8
NR72--MA0508.2.PRDM1	chr1	139454804	139454813	+	0.000	0.000	Merged-chr1-139454784-71
NR1292--MA0508.2.PRDM1	chr5	10245938	10245947	-	0.000	0.000	Merged-chr5-10245943-14
NR338--MA0508.2.PRDM1	chr12	33302933	33302942	-	0.000	0.000	Merged-chr12-33302783-101
NR1800--MA0508.2.PRDM1	chr9	110449061	110449070	-	0.000	0.000	Merged-chr9-110449150-25
NR1685--MA0508.2.PRDM1	chr8	83741267	83741276	-	0.000	0.000	Merged-chr8-83741278-35
NR51--MA0508.2.PRDM1	chr1	101902329	101902338	-	0.000	0.000	Merged-chr1-101902483-125
NR1542--MA0508.2.PRDM1	chr7	24369768	24369777	+	0.000	0.000	Merged-chr7-24370030-56
NR1032--MA0508.2.PRDM1	chr2	173077227	173077236	+	0.000	0.000	Merged-chr2-173077118-17
NR1284--MA0508.2.PRDM1	chr4	148998272	148998281	-	0.000	0.000	Merged-chr4-148998288-20
NR1826--MA0508.2.PRDM1	chrX	20961726	20961735	+	0.000	0.000	Merged-chrX-20961894-83
NR1568--MA0508.2.PRDM1	chr7	73531100	73531109	+	0.000	0.000	Merged-chr7-73531012-64
NR1839--MA0508.2.PRDM1	chrX	100789483	100789492	+	0.000	0.000	Merged-chrX-100789555-32
NR992--MA0508.2.PRDM1	chr2	130068355	130068364	+	0.000	0.000	Merged-chr2-130068381-27
NR43--MA0508.2.PRDM1	chr1	91405861	91405870	-	0.000	0.000	Merged-chr1-91405791-30
NR1805--MA0508.2.PRDM1	chr9	114621261	114621270	+	0.000	0.000	Merged-chr9-114621254-26
NR1547--MA0508.2.PRDM1	chr7	31028776	31028785	+	0.000	0.000	Merged-chr7-31028766-21
NR1799--MA0508.2.PRDM1	chr9	109000832	109000841	+	0.000	0.000	Merged-chr9-109000906-26
NR1656--MA0508.2.PRDM1	chr8	13551173	13551182	-	0.000	0.000	Merged-chr8-13551195-28
NR1308--MA0508.2.PRDM1	chr5	39156040	39156049	-	0.000	0.000	Merged-chr5-39156004-13
NR732--MA0508.2.PRDM1	chr16	92697202	92697211	+	0.000	0.000	Merged-chr16-92697129-7
NR1351--MA0508.2.PRDM1	chr5	100896485	100896494	-	0.000	0.000	Merged-chr5-100896571-13
NR1112--MA0508.2.PRDM1	chr3	105133336	105133345	+	0.000	0.000	Merged-chr3-105133189-20
NR602--MA0508.2.PRDM1	chr14	122053259	122053268	+	0.000	0.000	Merged-chr14-122053231-58
NR1539--MA0508.2.PRDM1	chr7	17135547	17135556	+	0.000	0.000	Merged-chr7-17135418-14
NR440--MA0508.2.PRDM1	chr13	19518397	19518406	+	0.000	0.000	Merged-chr13-19518295-27
NR1125--MA0508.2.PRDM1	chr3	121494298	121494307	+	0.000	0.000	Merged-chr3-121494135-61
NR14--MA0508.2.PRDM1	chr1	40847760	40847769	+	0.000	0.000	Merged-chr1-40847809-27
NR820--MA0508.2.PRDM1	chr18	39611850	39611859	+	0.000	0.000	Merged-chr18-39611882-25
NR1234--MA0508.2.PRDM1	chr4	92942497	92942506	-	0.000	0.000	Merged-chr4-92942379-25
NR1757--MA0508.2.PRDM1	chr9	63738502	63738511	+	0.000	0.000	Merged-chr9-63738316-120
NR724--MA0508.2.PRDM1	chr16	84621546	84621555	-	0.000	0.000	Merged-chr16-84621546-51
NR833--MA0508.2.PRDM1	chr18	68282690	68282699	+	0.000	0.000	Merged-chr18-68282533-23
NR1452--MA0508.2.PRDM1	chr6	95613458	95613467	-	0.000	0.000	Merged-chr6-95613433-34
NR70--MA0508.2.PRDM1	chr1	138157197	138157206	-	0.000	0.000	Merged-chr1-138157317-43
NR1356--MA0508.2.PRDM1	chr5	105306170	105306179	+	0.000	0.000	Merged-chr5-105306151-101
NR1627--MA0508.2.PRDM1	chr7	120678800	120678809	-	0.000	0.000	Merged-chr7-120679042-28
NR1213--MA0508.2.PRDM1	chr4	59037014	59037023	+	0.000	0.000	Merged-chr4-59036834-36
NR1051--MA0508.2.PRDM1	chr3	31061378	31061387	-	0.000	0.000	Merged-chr3-31061473-66
NR1117--MA0508.2.PRDM1	chr3	107760214	107760223	+	0.000	0.000	Merged-chr3-107760330-76
NR955--MA0508.2.PRDM1	chr2	73059908	73059917	+	0.000	0.000	Merged-chr2-73059981-18
NR1574--MA0508.2.PRDM1	chr7	75821776	75821785	+	0.000	0.000	Merged-chr7-75821795-19
NR1845--MA0508.2.PRDM1	chrX	130423285	130423294	+	0.000	0.000	Merged-chrX-130423090-12
NR1098--MA0508.2.PRDM1	chr3	96764775	96764784	+	0.000	0.000	Merged-chr3-96764776-19
NR1369--MA0508.2.PRDM1	chr5	124050244	124050253	+	0.000	0.000	Merged-chr5-124050362-25
NR541--MA0508.2.PRDM1	chr14	27115097	27115106	-	0.000	0.000	Merged-chr14-27114945-21
NR650--MA0508.2.PRDM1	chr15	81745152	81745161	-	0.000	0.000	Merged-chr15-81745308-45
NR921--MA0508.2.PRDM1	chr2	30677200	30677209	-	0.000	0.000	Merged-chr2-30677148-9
NR1715--MA0508.2.PRDM1	chr8	121898697	121898706	-	0.000	0.000	Merged-chr8-121898554-47
NR1696--MA0508.2.PRDM1	chr8	104846994	104847003	+	0.000	0.000	Merged-chr8-104846957-13
NR62--MA0508.2.PRDM1	chr1	128399218	128399227	-	0.000	0.000	Merged-chr1-128399248-36
NR663--MA0508.2.PRDM1	chr15	102234150	102234159	+	0.000	0.000	Merged-chr15-102234091-17
NR1553--MA0508.2.PRDM1	chr7	44344854	44344863	+	0.000	0.000	Merged-chr7-44344765-20
NR1077--MA0508.2.PRDM1	chr3	79177284	79177293	+	0.000	0.000	Merged-chr3-79177375-21
NR1205--MA0508.2.PRDM1	chr4	46404182	46404191	+	0.000	0.000	Merged-chr4-46404308-42
NR1457--MA0508.2.PRDM1	chr6	99031571	99031580	-	0.000	0.000	Merged-chr6-99031467-37
NR424--MA0508.2.PRDM1	chr12	118296397	118296406	-	0.000	0.000	Merged-chr12-118296340-47
NR676--MA0508.2.PRDM1	chr16	24187977	24187986	-	0.000	0.000	Merged-chr16-24188070-2
NR1152--MA0508.2.PRDM1	chr3	138841436	138841445	+	0.000	0.000	Merged-chr3-138841387-35
NR1218--MA0508.2.PRDM1	chr4	63640044	63640053	+	0.000	0.000	Merged-chr4-63640034-20
NR785--MA0508.2.PRDM1	chr17	64622036	64622045	-	0.000	0.000	Merged-chr17-64622229-104
NR371--MA0508.2.PRDM1	chr12	84451301	84451310	-	0.000	0.000	Merged-chr12-84451236-79
NR1056--MA0508.2.PRDM1	chr3	37157128	37157137	-	0.000	0.000	Merged-chr3-37157248-37
NR1165--MA0508.2.PRDM1	chr3	145618470	145618479	+	0.000	0.000	Merged-chr3-145618462-44
NR1436--MA0508.2.PRDM1	chr6	82402619	82402628	+	0.000	0.000	Merged-chr6-82402722-33
NR132--MA0508.2.PRDM1	chr1	193556851	193556860	-	0.000	0.000	Merged-chr1-193556979-11
NR1022--MA0508.2.PRDM1	chr2	154797209	154797218	-	0.000	0.000	Merged-chr2-154797130-17
NR764--MA0508.2.PRDM1	chr17	32551255	32551264	+	0.000	0.000	Merged-chr17-32551219-34
NR1383--MA0508.2.PRDM1	chr5	143518123	143518132	+	0.000	0.000	Merged-chr5-143518064-68
NR67--MA0508.2.PRDM1	chr1	133787920	133787929	+	0.000	0.000	Merged-chr1-133787965-48
NR254--MA0508.2.PRDM1	chr11	22814205	22814214	-	0.000	0.000	Merged-chr11-22814136-127
NR525--MA0508.2.PRDM1	chr13	113198060	113198069	+	0.000	0.000	Merged-chr13-113198047-76
NR111--MA0508.2.PRDM1	chr1	176939833	176939842	-	0.000	0.000	Merged-chr1-176939939-16
NR363--MA0508.2.PRDM1	chr12	78219341	78219350	-	0.000	0.000	Merged-chr12-78219327-13
NR634--MA0508.2.PRDM1	chr15	58171454	58171463	+	0.000	0.000	Merged-chr15-58171434-29
NR905--MA0508.2.PRDM1	chr19	60165608	60165617	+	0.000	0.000	Merged-chr19-60165596-14
NR1253--MA0508.2.PRDM1	chr4	118449834	118449843	-	0.000	0.000	Merged-chr4-118449765-23
NR1048--MA0508.2.PRDM1	chr3	21988007	21988016	-	0.000	0.000	Merged-chr3-21988078-85
NR886--MA0508.2.PRDM1	chr19	34846599	34846608	-	0.000	0.000	Merged-chr19-34846685-64
NR647--MA0508.2.PRDM1	chr15	77123098	77123107	-	0.000	0.000	Merged-chr15-77123073-12
NR1537--MA0508.2.PRDM1	chr7	12910141	12910150	-	0.000	0.000	Merged-chr7-12910020-103
NR690--MA0508.2.PRDM1	chr16	36598500	36598509	+	0.000	0.000	Merged-chr16-36598490-46
NR613--MA0508.2.PRDM1	chr15	25740227	25740236	-	0.000	0.000	Merged-chr15-25740417-24
NR865--MA0508.2.PRDM1	chr19	8518493	8518502	-	0.000	0.000	Merged-chr19-8518636-102
NR1407--MA0508.2.PRDM1	chr6	29467965	29467974	+	0.000	0.000	Merged-chr6-29467922-63
NR103--MA0508.2.PRDM1	chr1	171281209	171281218	+	0.000	0.000	Merged-chr1-171281333-62
NR769--MA0508.2.PRDM1	chr17	36836988	36836997	+	0.000	0.000	Merged-chr17-36836894-102
NR355--MA0508.2.PRDM1	chr12	73382498	73382507	-	0.000	0.000	Merged-chr12-73382539-19
NR193--MA0508.2.PRDM1	chr10	79417332	79417341	-	0.000	0.000	Merged-chr10-79417442-89
NR1083--MA0508.2.PRDM1	chr3	84035906	84035915	-	0.000	0.000	Merged-chr3-84035969-7
NR321--MA0508.2.PRDM1	chr12	13575973	13575982	+	0.000	0.000	Merged-chr12-13576044-20
NR1529--MA0508.2.PRDM1	chr6	148436576	148436585	-	0.000	0.000	Merged-chr6-148436541-68
NR430--MA0508.2.PRDM1	chr13	3611094	3611103	-	0.000	0.000	Merged-chr13-3611189-5
NR1115--MA0508.2.PRDM1	chr3	106547763	106547772	+	0.000	0.000	Merged-chr3-106547777-76
NR682--MA0508.2.PRDM1	chr16	27349519	27349528	-	0.000	0.000	Merged-chr16-27349554-54
NR748--MA0508.2.PRDM1	chr17	15440376	15440385	-	0.000	0.000	Merged-chr17-15440327-25
NR605--MA0508.2.PRDM1	chr15	4816847	4816856	-	0.000	0.000	Merged-chr15-4816968-28
NR1019--MA0508.2.PRDM1	chr2	152790942	152790951	+	0.000	0.000	Merged-chr2-152791058-14
NR586--MA0508.2.PRDM1	chr14	101879129	101879138	+	0.000	0.000	Merged-chr14-101879110-69
NR172--MA0508.2.PRDM1	chr10	60000174	60000183	+	0.000	0.000	Merged-chr10-60000232-10
NR714--MA0508.2.PRDM1	chr16	62940830	62940839	-	0.000	0.000	Merged-chr16-62940729-45
NR509--MA0508.2.PRDM1	chr13	107114044	107114053	+	0.000	0.000	Merged-chr13-107114151-28
NR347--MA0508.2.PRDM1	chr12	54398191	54398200	-	0.000	0.000	Merged-chr12-54398333-42
NR1237--MA0508.2.PRDM1	chr4	95096891	95096900	+	0.000	0.000	Merged-chr4-95096971-16
NR599--MA0508.2.PRDM1	chr14	121354052	121354061	-	0.000	0.000	Merged-chr14-121354142-24
NR390--MA0508.2.PRDM1	chr12	98601016	98601025	+	0.000	0.000	Merged-chr12-98601119-23
NR565--MA0508.2.PRDM1	chr14	62873031	62873040	+	0.000	0.000	Merged-chr14-62873140-26
NR836--MA0508.2.PRDM1	chr18	70522417	70522426	+	0.000	0.000	Merged-chr18-70522488-53
NR1107--MA0508.2.PRDM1	chr3	102738821	102738830	-	0.000	0.000	Merged-chr3-102738606-70
NR1359--MA0508.2.PRDM1	chr5	107554483	107554492	+	0.000	0.000	Merged-chr5-107554534-24
NR260--MA0508.2.PRDM1	chr11	52004191	52004200	+	0.000	0.000	Merged-chr11-52004219-51
NR1197--MA0508.2.PRDM1	chr4	32424569	32424578	+	0.000	0.000	Merged-chr4-32424580-38
NR706--MA0508.2.PRDM1	chr16	52470507	52470516	+	0.000	0.000	Merged-chr16-52470408-42
NR1229--MA0508.2.PRDM1	chr4	87859433	87859442	+	0.000	0.000	Merged-chr4-87859378-14
NR130--MA0508.2.PRDM1	chr1	192763019	192763028	+	0.000	0.000	Merged-chr1-192763108-53
NR401--MA0508.2.PRDM1	chr12	107119457	107119466	-	0.000	0.000	Merged-chr12-107119357-16
NR382--MA0508.2.PRDM1	chr12	91604033	91604042	-	0.000	0.000	Merged-chr12-91604206-14
NR719--MA0508.2.PRDM1	chr16	78236891	78236900	-	0.000	0.000	Merged-chr16-78236959-38
NR286--MA0508.2.PRDM1	chr11	86544930	86544939	-	0.000	0.000	Merged-chr11-86544801-80
NR557--MA0508.2.PRDM1	chr14	55681890	55681899	-	0.000	0.000	Merged-chr14-55681770-65
NR828--MA0508.2.PRDM1	chr18	60630743	60630752	+	0.000	0.000	Merged-chr18-60630804-17
NR414--MA0508.2.PRDM1	chr12	115119644	115119653	-	0.000	0.000	Merged-chr12-115119779-55
NR395--MA0508.2.PRDM1	chr12	100871976	100871985	+	0.000	0.000	Merged-chr12-100871796-44
NR937--MA0508.2.PRDM1	chr2	58323440	58323449	-	0.000	0.000	Merged-chr2-58323320-13
NR252--MA0508.2.PRDM1	chr11	20133135	20133144	-	0.000	0.000	Merged-chr11-20133191-35
NR523--MA0508.2.PRDM1	chr13	112447339	112447348	-	0.000	0.000	Merged-chr13-112447320-26
NR1189--MA0508.2.PRDM1	chr4	7987507	7987516	+	0.000	0.000	Merged-chr4-7987596-39
NR265--MA0508.2.PRDM1	chr11	59398102	59398111	+	0.000	0.000	Merged-chr11-59397887-30
NR807--MA0508.2.PRDM1	chr18	5592073	5592082	-	0.000	0.000	Merged-chr18-5591959-116
NR788--MA0508.2.PRDM1	chr17	66074191	66074200	-	0.000	0.000	Merged-chr17-66074199-45
NR916--MA0508.2.PRDM1	chr2	26739164	26739173	-	0.000	0.000	Merged-chr2-26739075-19
NR169--MA0508.2.PRDM1	chr10	52382205	52382214	-	0.000	0.000	Merged-chr10-52382064-99
NR897--MA0508.2.PRDM1	chr19	53216906	53216915	-	0.000	0.000	Merged-chr19-53217094-55
NR1631--MA0508.2.PRDM1	chr7	122256892	122256901	+	0.000	0.000	Merged-chr7-122257038-26
NR483--MA0508.2.PRDM1	chr13	91224129	91224138	+	0.000	0.000	Merged-chr13-91224009-83
NR135--MA0508.2.PRDM1	chr10	4513049	4513058	-	0.000	0.000	Merged-chr10-4512791-21
NR406--MA0508.2.PRDM1	chr12	110843945	110843954	-	0.000	0.000	Merged-chr12-110843988-42
NR658--MA0508.2.PRDM1	chr15	97373996	97374005	-	0.000	0.000	Merged-chr15-97373973-3
NR244--MA0508.2.PRDM1	chr11	4203652	4203661	-	0.000	0.000	Merged-chr11-4203551-72
NR496--MA0508.2.PRDM1	chr13	100201921	100201930	+	0.000	0.000	Merged-chr13-100202015-43
