#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR6170--MA0089.1.MAFG::NFE2L1	chr5	30240764	30240769	-	0.000	0.000	Merged-chr5-30240775-35
NR2599--MA0659.1.MAFG	chr14	25161757	25161777	-	0.000	0.000	Merged-chr14-25161984-35
NR5456--MA0089.1.MAFG::NFE2L1	chr3	116024660	116024665	+	0.000	0.000	Merged-chr3-116024547-26
NR8529--MA0591.1.Bach1::Mafk	chrX	142792383	142792397	+	0.000	0.000	Merged-chrX-142792362-24
NR6761--MA0089.1.MAFG::NFE2L1	chr6	56568760	56568765	+	0.000	0.000	Merged-chr6-56568855-65
NR2248--MA0495.2.MAFF	chr13	45624075	45624095	-	0.000	0.000	Merged-chr13-45624002-39
NR7745--MA0501.1.MAF::NFE2	chr8	79150699	79150713	+	0.000	0.000	Merged-chr8-79150775-36
NR942--MA0495.2.MAFF	chr10	96202049	96202069	-	0.000	0.000	Merged-chr10-96202088-1
NR6703--MA0591.1.Bach1::Mafk	chr6	30624955	30624969	-	0.000	0.000	Merged-chr6-30625025-23
NR1843--MA0495.2.MAFF	chr12	52830884	52830904	+	0.000	0.000	Merged-chr12-52830906-26
NR3813--MA0591.1.Bach1::Mafk	chr17	71215075	71215089	+	0.000	0.000	Merged-chr17-71214914-103
NR5758--MA0089.1.MAFG::NFE2L1	chr4	83234360	83234365	-	0.000	0.000	Merged-chr4-83234214-31
NR1964--MA0495.2.MAFF	chr12	98269928	98269948	-	0.000	0.000	Merged-chr12-98269804-132
NR5714--MA0496.2.MAFK	chr4	43427724	43427742	-	0.000	0.000	Merged-chr4-43427780-35
NR1020--MA0089.1.MAFG::NFE2L1	chr10	117721596	117721601	-	0.000	0.000	Merged-chr10-117721632-23
NR1966--MA0591.1.Bach1::Mafk	chr12	98628303	98628317	+	0.000	0.000	Merged-chr12-98628210-48
NR3100--MA0496.2.MAFK	chr15	79224833	79224851	-	0.000	0.000	Merged-chr15-79224869-14
NR2243--MA0496.2.MAFK	chr13	45624006	45624024	-	0.000	0.000	Merged-chr13-45624002-39
NR5532--MA0501.1.MAF::NFE2	chr3	132980016	132980030	+	0.000	0.000	Merged-chr3-132979856-28
NR7791--MA0591.1.Bach1::Mafk	chr8	91395656	91395670	+	0.000	0.000	Merged-chr8-91395862-46
NR7941--MA0659.1.MAFG	chr8	126551246	126551266	-	0.000	0.000	Merged-chr8-126551138-20
NR4310--MA0089.1.MAFG::NFE2L1	chr19	33429564	33429569	-	0.000	0.000	Merged-chr19-33429713-40
NR8471--MA0117.2.Mafb	chrX	75764237	75764248	-	0.000	0.000	Merged-chrX-75764478-65
NR6283--MA0089.1.MAFG::NFE2L1	chr5	77367924	77367929	-	0.000	0.000	Merged-chr5-77367800-15
NR6511--MA0591.1.Bach1::Mafk	chr5	137857144	137857158	+	0.000	0.000	Merged-chr5-137857044-20
NR6439--MA0501.1.MAF::NFE2	chr5	117158696	117158710	-	0.000	0.000	Merged-chr5-117158818-32
NR3353--MA0117.2.Mafb	chr16	45224825	45224836	-	0.000	0.000	Merged-chr16-45224800-5
NR4149--MA0089.1.MAFG::NFE2L1	chr18	80206786	80206791	+	0.000	0.000	Merged-chr18-80206935-61
NR4405--MA0496.2.MAFK	chr19	56687126	56687144	-	0.000	0.000	Merged-chr19-56687212-16
NR5945--MA0089.1.MAFG::NFE2L1	chr4	138972387	138972392	-	0.000	0.000	Merged-chr4-138972320-2
NR4461--MA0659.1.MAFG	chr2	5840988	5841008	-	0.000	0.000	Merged-chr2-5840978-13
NR4901--MA0089.1.MAFG::NFE2L1	chr2	127312816	127312821	-	0.000	0.000	Merged-chr2-127312939-16
NR6370--MA0089.1.MAFG::NFE2L1	chr5	100798471	100798476	+	0.000	0.000	Merged-chr5-100798615-58
NR2235--MA0501.1.MAF::NFE2	chr13	45623967	45623981	-	0.000	0.000	Merged-chr13-45624002-39
NR2687--MA0591.1.Bach1::Mafk	chr14	55745681	55745695	-	0.000	0.000	Merged-chr14-55745715-52
NR7035--MA0495.2.MAFF	chr6	134282255	134282275	-	0.000	0.000	Merged-chr6-134282243-30
NR2951--MA0495.2.MAFF	chr15	38384823	38384843	+	0.000	0.000	Merged-chr15-38384771-58
NR5421--MA0117.2.Mafb	chr3	103872771	103872782	-	0.000	0.000	Merged-chr3-103872856-42
NR4226--MA0501.1.MAF::NFE2	chr19	14503996	14504010	-	0.000	0.000	Merged-chr19-14504107-29
NR2177--MA0089.1.MAFG::NFE2L1	chr13	30831528	30831533	-	0.000	0.000	Merged-chr13-30831512-31
NR6152--MA0501.1.MAF::NFE2	chr5	21658710	21658724	+	0.000	0.000	Merged-chr5-21658802-28
NR2823--MA0117.2.Mafb	chr14	99266001	99266012	+	0.000	0.000	Merged-chr14-99266048-28
NR7316--MA0501.1.MAF::NFE2	chr7	72270220	72270234	-	0.000	0.000	Merged-chr7-72270231-51
NR4900--MA0591.1.Bach1::Mafk	chr2	127008714	127008728	+	0.000	0.000	Merged-chr2-127008778-46
NR7935--MA0495.2.MAFF	chr8	126551246	126551266	+	0.000	0.000	Merged-chr8-126551138-20
NR1220--MA0089.1.MAFG::NFE2L1	chr11	46474480	46474485	-	0.000	0.000	Merged-chr11-46474391-31
NR3119--MA0495.2.MAFF	chr15	83149651	83149671	-	0.000	0.000	Merged-chr15-83149470-115
NR5178--MA0089.1.MAFG::NFE2L1	chr2	180678761	180678766	-	0.000	0.000	Merged-chr2-180678860-52
NR1926--MA0089.1.MAFG::NFE2L1	chr12	85632483	85632488	-	0.000	0.000	Merged-chr12-85632486-20
NR1745--MA0495.2.MAFF	chr12	12287542	12287562	+	0.000	0.000	Merged-chr12-12287538-60
NR1059--MA0089.1.MAFG::NFE2L1	chr10	122758461	122758466	+	0.000	0.000	Merged-chr10-122758293-88
NR6974--MA0089.1.MAFG::NFE2L1	chr6	125483637	125483642	+	0.000	0.000	Merged-chr6-125483864-63
NR5986--MA0591.1.Bach1::Mafk	chr4	145254684	145254698	-	0.000	0.000	Merged-chr4-145254618-54
NR6992--MA0501.1.MAF::NFE2	chr6	128345846	128345860	+	0.000	0.000	Merged-chr6-128345779-18
NR654--MA0501.1.MAF::NFE2	chr10	21358459	21358473	+	0.000	0.000	Merged-chr10-21358325-33
NR8511--MA0591.1.Bach1::Mafk	chrX	106136057	106136071	+	0.000	0.000	Merged-chrX-106135909-80
NR3280--MA0089.1.MAFG::NFE2L1	chr16	23272310	23272315	+	0.000	0.000	Merged-chr16-23272438-10
NR4725--MA0089.1.MAFG::NFE2L1	chr2	91088274	91088279	+	0.000	0.000	Merged-chr2-91088396-18
NR6106--MA0501.1.MAF::NFE2	chr5	8075506	8075520	-	0.000	0.000	Merged-chr5-8075370-38
NR1031--MA0089.1.MAFG::NFE2L1	chr10	118477476	118477481	-	0.000	0.000	Merged-chr10-118477518-33
NR5856--MA0089.1.MAFG::NFE2L1	chr4	116300990	116300995	+	0.000	0.000	Merged-chr4-116301152-13
NR37--MA0501.1.MAF::NFE2	chr1	36160372	36160386	-	0.000	0.000	Merged-chr1-36160446-48
NR1737--MA0089.1.MAFG::NFE2L1	chr12	8619948	8619953	+	0.000	0.000	Merged-chr12-8620171-25
NR5365--MA0089.1.MAFG::NFE2L1	chr3	95135898	95135903	+	0.000	0.000	Merged-chr3-95135773-59
NR286--MA0501.1.MAF::NFE2	chr1	120197405	120197419	+	0.000	0.000	Merged-chr1-120197360-57
NR5741--MA0089.1.MAFG::NFE2L1	chr4	63595363	63595368	+	0.000	0.000	Merged-chr4-63595459-34
NR5451--MA0495.2.MAFF	chr3	115731077	115731097	-	0.000	0.000	Merged-chr3-115730795-45
NR410--MA0495.2.MAFF	chr1	155091522	155091542	+	0.000	0.000	Merged-chr1-155091563-28
NR3680--MA0501.1.MAF::NFE2	chr17	34647070	34647084	-	0.000	0.000	Merged-chr17-34647250-57
NR6872--MA0089.1.MAFG::NFE2L1	chr6	99057414	99057419	+	0.000	0.000	Merged-chr6-99057290-54
NR8344--MA0496.2.MAFK	chr9	111271628	111271646	-	0.000	0.000	Merged-chr9-111271747-70
NR3376--MA0117.2.Mafb	chr16	51691084	51691095	+	0.000	0.000	Merged-chr16-51690993-50
NR6235--MA0591.1.Bach1::Mafk	chr5	62816022	62816036	+	0.000	0.000	Merged-chr5-62815867-48
NR765--MA0089.1.MAFG::NFE2L1	chr10	67840978	67840983	-	0.000	0.000	Merged-chr10-67841086-29
NR6770--MA0501.1.MAF::NFE2	chr6	57814070	57814084	+	0.000	0.000	Merged-chr6-57814077-20
NR274--MA0089.1.MAFG::NFE2L1	chr1	119913076	119913081	+	0.000	0.000	Merged-chr1-119913218-55
NR1201--MA0659.1.MAFG	chr11	43703801	43703821	-	0.000	0.000	Merged-chr11-43703862-10
NR3884--MA0089.1.MAFG::NFE2L1	chr17	83831307	83831312	+	0.000	0.000	Merged-chr17-83831138-30
NR1615--MA0496.2.MAFK	chr11	115128672	115128690	-	0.000	0.000	Merged-chr11-115128624-38
NR8517--MA0501.1.MAF::NFE2	chrX	113075052	113075066	+	0.000	0.000	Merged-chrX-113075086-29
NR6117--MA0089.1.MAFG::NFE2L1	chr5	10866605	10866610	+	0.000	0.000	Merged-chr5-10866661-52
NR2679--MA0089.1.MAFG::NFE2L1	chr14	54863595	54863600	-	0.000	0.000	Merged-chr14-54863614-2
NR361--MA0089.1.MAFG::NFE2L1	chr1	135268318	135268323	+	0.000	0.000	Merged-chr1-135268339-27
NR1498--MA0591.1.Bach1::Mafk	chr11	94275923	94275937	+	0.000	0.000	Merged-chr11-94275707-70
NR1346--MA0089.1.MAFG::NFE2L1	chr11	64021040	64021045	-	0.000	0.000	Merged-chr11-64021089-15
NR5341--MA0117.2.Mafb	chr3	87408417	87408428	+	0.000	0.000	Merged-chr3-87408314-25
NR3365--MA0496.2.MAFK	chr16	49951974	49951992	+	0.000	0.000	Merged-chr16-49952137-20
NR8042--MA0117.2.Mafb	chr9	32592057	32592068	+	0.000	0.000	Merged-chr9-32592064-58
NR1777--MA0591.1.Bach1::Mafk	chr12	25851791	25851805	-	0.000	0.000	Merged-chr12-25851772-17
NR506--MA0117.2.Mafb	chr1	180314565	180314576	+	0.000	0.000	Merged-chr1-180314313-47
NR3283--MA0591.1.Bach1::Mafk	chr16	24215443	24215457	+	0.000	0.000	Merged-chr16-24215617-40
NR2263--MA0501.1.MAF::NFE2	chr13	45872309	45872323	+	0.000	0.000	Merged-chr13-45872206-76
NR1157--MA0089.1.MAFG::NFE2L1	chr11	22782950	22782955	-	0.000	0.000	Merged-chr11-22782908-24
NR7198--MA0501.1.MAF::NFE2	chr7	28677042	28677056	+	0.000	0.000	Merged-chr7-28677170-43
NR6195--MA0501.1.MAF::NFE2	chr5	36713485	36713499	-	0.000	0.000	Merged-chr5-36713262-67
NR2531--MA0495.2.MAFF	chr13	113322300	113322320	-	0.000	0.000	Merged-chr13-113322180-25
NR3103--MA0501.1.MAF::NFE2	chr15	80319533	80319547	+	0.000	0.000	Merged-chr15-80319451-11
NR5192--MA0501.1.MAF::NFE2	chr2	181319651	181319665	-	0.000	0.000	Merged-chr2-181319811-50
NR5731--MA0591.1.Bach1::Mafk	chr4	59682666	59682680	+	0.000	0.000	Merged-chr4-59682801-45
NR5161--MA0089.1.MAFG::NFE2L1	chr2	177464762	177464767	-	0.000	0.000	Merged-chr2-177464769-67
NR7832--MA0496.2.MAFK	chr8	106795005	106795023	+	0.000	0.000	Merged-chr8-106794988-23
NR7146--MA0089.1.MAFG::NFE2L1	chr7	16193936	16193941	+	0.000	0.000	Merged-chr7-16193928-27
NR1229--MA0501.1.MAF::NFE2	chr11	49266461	49266475	+	0.000	0.000	Merged-chr11-49266442-28
NR3907--MA0496.2.MAFK	chr17	86188061	86188079	-	0.000	0.000	Merged-chr17-86187981-35
NR524--MA0117.2.Mafb	chr1	183179904	183179915	-	0.000	0.000	Merged-chr1-183179810-7
NR7277--MA0496.2.MAFK	chr7	51964850	51964868	-	0.000	0.000	Merged-chr7-51964767-12
NR5108--MA0591.1.Bach1::Mafk	chr2	167775307	167775321	-	0.000	0.000	Merged-chr2-167775389-53
NR7944--MA0496.2.MAFK	chr8	126551247	126551265	-	0.000	0.000	Merged-chr8-126551138-20
NR185--MA0089.1.MAFG::NFE2L1	chr1	82839779	82839784	+	0.000	0.000	Merged-chr1-82839592-65
NR4754--MA0591.1.Bach1::Mafk	chr2	104208116	104208130	-	0.000	0.000	Merged-chr2-104208216-12
NR6883--MA0089.1.MAFG::NFE2L1	chr6	106787328	106787333	-	0.000	0.000	Merged-chr6-106787484-34
NR8029--MA0117.2.Mafb	chr9	31271524	31271535	-	0.000	0.000	Merged-chr9-31271372-36
NR1199--MA0591.1.Bach1::Mafk	chr11	43703804	43703818	+	0.000	0.000	Merged-chr11-43703862-10
NR6859--MA0591.1.Bach1::Mafk	chr6	90988772	90988786	+	0.000	0.000	Merged-chr6-90988729-111
NR6993--MA0496.2.MAFK	chr6	128345841	128345859	+	0.000	0.000	Merged-chr6-128345779-18
NR757--MA0117.2.Mafb	chr10	67493726	67493737	-	0.000	0.000	Merged-chr10-67493801-11
NR666--MA0591.1.Bach1::Mafk	chr10	25457377	25457391	-	0.000	0.000	Merged-chr10-25457296-47
NR429--MA0591.1.Bach1::Mafk	chr1	160040080	160040094	-	0.000	0.000	Merged-chr1-160040121-22
NR7627--MA0495.2.MAFF	chr8	33968527	33968547	+	0.000	0.000	Merged-chr8-33968508-27
NR6196--MA0591.1.Bach1::Mafk	chr5	36722666	36722680	+	0.000	0.000	Merged-chr5-36722614-37
NR3630--MA0495.2.MAFF	chr17	25258164	25258184	-	0.000	0.000	Merged-chr17-25258027-50
NR2733--MA0501.1.MAF::NFE2	chr14	62799012	62799026	+	0.000	0.000	Merged-chr14-62798973-44
NR6665--MA0501.1.MAF::NFE2	chr6	17633954	17633968	-	0.000	0.000	Merged-chr6-17634029-17
NR2777--MA0089.1.MAFG::NFE2L1	chr14	72807429	72807434	-	0.000	0.000	Merged-chr14-72807438-29
NR35--MA0591.1.Bach1::Mafk	chr1	34459821	34459835	+	0.000	0.000	Merged-chr1-34459818-62
NR65--MA0501.1.MAF::NFE2	chr1	43163964	43163978	-	0.000	0.000	Merged-chr1-43163775-67
NR5102--MA0496.2.MAFK	chr2	166719538	166719556	-	0.000	0.000	Merged-chr2-166719426-29
NR7629--MA0659.1.MAFG	chr8	33968527	33968547	+	0.000	0.000	Merged-chr8-33968508-27
NR4720--MA0495.2.MAFF	chr2	90563487	90563507	+	0.000	0.000	Merged-chr2-90563524-16
NR2527--MA0495.2.MAFF	chr13	113322203	113322223	-	0.000	0.000	Merged-chr13-113322180-25
NR4912--MA0496.2.MAFK	chr2	128365991	128366009	-	0.000	0.000	Merged-chr2-128365920-27
NR761--MA0089.1.MAFG::NFE2L1	chr10	67498175	67498180	-	0.000	0.000	Merged-chr10-67498312-2
NR5712--MA0501.1.MAF::NFE2	chr4	43427723	43427737	-	0.000	0.000	Merged-chr4-43427780-35
NR5810--MA0495.2.MAFF	chr4	102982006	102982026	+	0.000	0.000	Merged-chr4-102981884-20
NR5841--MA0591.1.Bach1::Mafk	chr4	109476594	109476608	-	0.000	0.000	Merged-chr4-109476466-95
NR3305--MA0591.1.Bach1::Mafk	chr16	32750967	32750981	+	0.000	0.000	Merged-chr16-32750827-48
NR6662--MA0496.2.MAFK	chr6	17060330	17060348	-	0.000	0.000	Merged-chr6-17060384-13
NR2049--MA0591.1.Bach1::Mafk	chr12	115158849	115158863	-	0.000	0.000	Merged-chr12-115158919-2
NR2299--MA0089.1.MAFG::NFE2L1	chr13	51401362	51401367	-	0.000	0.000	Merged-chr13-51401242-7
NR6046--MA0591.1.Bach1::Mafk	chr4	149979902	149979916	+	0.000	0.000	Merged-chr4-149980058-32
NR8545--MA0501.1.MAF::NFE2	chrX	159678605	159678619	-	0.000	0.000	Merged-chrX-159678637-12
NR4395--MA0117.2.Mafb	chr19	55401846	55401857	+	0.000	0.000	Merged-chr19-55401887-30
NR3881--MA0495.2.MAFF	chr17	83654979	83654999	-	0.000	0.000	Merged-chr17-83654883-58
NR175--MA0591.1.Bach1::Mafk	chr1	81250266	81250280	+	0.000	0.000	Merged-chr1-81250273-28
NR6700--MA0501.1.MAF::NFE2	chr6	30162234	30162248	+	0.000	0.000	Merged-chr6-30162256-14
NR6224--MA0495.2.MAFF	chr5	58084107	58084127	-	0.000	0.000	Merged-chr5-58084122-29
NR7244--MA0089.1.MAFG::NFE2L1	chr7	44485772	44485777	+	0.000	0.000	Merged-chr7-44485840-1
NR7620--MA0089.1.MAFG::NFE2L1	chr8	25612090	25612095	-	0.000	0.000	Merged-chr8-25612082-39
NR4041--MA0089.1.MAFG::NFE2L1	chr18	39250781	39250786	-	0.000	0.000	Merged-chr18-39250948-35
NR7417--MA0495.2.MAFF	chr7	104465137	104465157	-	0.000	0.000	Merged-chr7-104465292-53
NR3691--MA0089.1.MAFG::NFE2L1	chr17	35438932	35438937	+	0.000	0.000	Merged-chr17-35439131-54
NR2328--MA0591.1.Bach1::Mafk	chr13	63261237	63261251	-	0.000	0.000	Merged-chr13-63261451-54
NR4747--MA0089.1.MAFG::NFE2L1	chr2	102886952	102886957	+	0.000	0.000	Merged-chr2-102886878-67
