#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR4--MA0508.2.PRDM1	chr1	23882946	23882955	+	0.000	0.000	Merged-chr1-23882900-25
NR521--MA0508.2.PRDM1	chr15	6549062	6549071	-	0.000	0.000	Merged-chr15-6549135-35
NR76--MA0508.2.PRDM1	chr1	161735016	161735025	+	0.000	0.000	Merged-chr1-161734917-117
NR1296--MA0508.2.PRDM1	chr7	45592201	45592210	+	0.000	0.000	Merged-chr7-45592111-34
NR805--MA0508.2.PRDM1	chr2	29849261	29849270	+	0.000	0.000	Merged-chr2-29849136-11
NR991--MA0508.2.PRDM1	chr3	139016716	139016725	+	0.000	0.000	Merged-chr3-139016600-18
NR120--MA0508.2.PRDM1	chr10	12607463	12607472	+	0.000	0.000	Merged-chr10-12607451-15
NR89--MA0508.2.PRDM1	chr1	173451776	173451785	+	0.000	0.000	Merged-chr1-173451815-42
NR895--MA0508.2.PRDM1	chr2	158160064	158160073	+	0.000	0.000	Merged-chr2-158160127-37
NR547--MA0508.2.PRDM1	chr15	67087609	67087618	-	0.000	0.000	Merged-chr15-67087587-27
NR818--MA0508.2.PRDM1	chr2	59056142	59056151	+	0.000	0.000	Merged-chr2-59055992-29
NR799--MA0508.2.PRDM1	chr2	24385135	24385144	+	0.000	0.000	Merged-chr2-24385282-51
NR55--MA0508.2.PRDM1	chr1	133012394	133012403	+	0.000	0.000	Merged-chr1-133012523-20
NR765--MA0508.2.PRDM1	chr19	36899941	36899950	-	0.000	0.000	Merged-chr19-36899836-2
NR351--MA0508.2.PRDM1	chr12	110389527	110389536	+	0.000	0.000	Merged-chr12-110389691-32
NR1288--MA0508.2.PRDM1	chr7	35742521	35742530	+	0.000	0.000	Merged-chr7-35742502-39
NR778--MA0508.2.PRDM1	chr19	56685687	56685696	+	0.000	0.000	Merged-chr19-56685748-31
NR1397--MA0508.2.PRDM1	chr8	68735089	68735098	+	0.000	0.000	Merged-chr8-68735158-122
NR1049--MA0508.2.PRDM1	chr4	88544152	88544161	-	0.000	0.000	Merged-chr4-88544037-33
NR221--MA0508.2.PRDM1	chr11	20133135	20133144	-	0.000	0.000	Merged-chr11-20133191-35
NR744--MA0508.2.PRDM1	chr19	8519226	8519235	+	0.000	0.000	Merged-chr19-8519085-2
NR539--MA0508.2.PRDM1	chr15	53724376	53724385	+	0.000	0.000	Merged-chr15-53724398-47
NR330--MA0508.2.PRDM1	chr12	61994528	61994537	-	0.000	0.000	Merged-chr12-61994556-31
NR582--MA0508.2.PRDM1	chr16	25250333	25250342	+	0.000	0.000	Merged-chr16-25250353-21
NR853--MA0508.2.PRDM1	chr2	106003263	106003272	+	0.000	0.000	Merged-chr2-106003306-49
NR648--MA0508.2.PRDM1	chr17	31136504	31136513	-	0.000	0.000	Merged-chr17-31136628-21
NR919--MA0508.2.PRDM1	chr3	19319351	19319360	-	0.000	0.000	Merged-chr3-19319228-45
NR1267--MA0508.2.PRDM1	chr6	142950600	142950609	-	0.000	0.000	Merged-chr6-142950474-44
NR691--MA0508.2.PRDM1	chr17	86437642	86437651	-	0.000	0.000	Merged-chr17-86437732-58
NR486--MA0508.2.PRDM1	chr14	55743838	55743847	+	0.000	0.000	Merged-chr14-55743949-20
NR757--MA0508.2.PRDM1	chr19	21866482	21866491	-	0.000	0.000	Merged-chr19-21866018-69
NR614--MA0508.2.PRDM1	chr16	65629300	65629309	-	0.000	0.000	Merged-chr16-65629396-38
NR409--MA0508.2.PRDM1	chr13	51391728	51391737	-	0.000	0.000	Merged-chr13-51391583-19
NR1028--MA0508.2.PRDM1	chr4	41348100	41348109	+	0.000	0.000	Merged-chr4-41348000-22
NR866--MA0508.2.PRDM1	chr2	128477409	128477418	+	0.000	0.000	Merged-chr2-128477483-12
NR723--MA0508.2.PRDM1	chr18	67255672	67255681	-	0.000	0.000	Merged-chr18-67255745-40
NR247--MA0508.2.PRDM1	chr11	70949123	70949132	+	0.000	0.000	Merged-chr11-70949142-6
NR518--MA0508.2.PRDM1	chr14	118673124	118673133	+	0.000	0.000	Merged-chr14-118673054-3
NR26--MA0508.2.PRDM1	chr1	82879333	82879342	-	0.000	0.000	Merged-chr1-82879357-31
NR290--MA0508.2.PRDM1	chr11	107539186	107539195	+	0.000	0.000	Merged-chr11-107539158-14
NR561--MA0508.2.PRDM1	chr15	91651690	91651699	-	0.000	0.000	Merged-chr15-91651721-23
NR194--MA0508.2.PRDM1	chr10	116511384	116511393	+	0.000	0.000	Merged-chr10-116511368-18
NR736--MA0508.2.PRDM1	chr18	85148513	85148522	+	0.000	0.000	Merged-chr18-85148451-1
NR322--MA0508.2.PRDM1	chr12	33302933	33302942	-	0.000	0.000	Merged-chr12-33302783-101
NR39--MA0508.2.PRDM1	chr1	101902323	101902332	-	0.000	0.000	Merged-chr1-101902483-125
NR369--MA0508.2.PRDM1	chr12	116620104	116620113	+	0.000	0.000	Merged-chr12-116620074-47
NR1259--MA0508.2.PRDM1	chr6	135011572	135011581	-	0.000	0.000	Merged-chr6-135011680-51
NR226--MA0508.2.PRDM1	chr11	23699882	23699891	+	0.000	0.000	Merged-chr11-23700003-38
NR683--MA0508.2.PRDM1	chr17	73814695	73814704	-	0.000	0.000	Merged-chr17-73814943-62
NR335--MA0508.2.PRDM1	chr12	76753049	76753058	+	0.000	0.000	Merged-chr12-76753055-50
NR858--MA0508.2.PRDM1	chr2	117358210	117358219	+	0.000	0.000	Merged-chr2-117358189-8
NR715--MA0508.2.PRDM1	chr18	61479915	61479924	+	0.000	0.000	Merged-chr18-61480035-15
NR696--MA0508.2.PRDM1	chr18	12305534	12305543	-	0.000	0.000	Merged-chr18-12305591-61
NR301--MA0508.2.PRDM1	chr11	110904070	110904079	-	0.000	0.000	Merged-chr11-110903981-18
NR282--MA0508.2.PRDM1	chr11	100931778	100931787	+	0.000	0.000	Merged-chr11-100931794-39
NR553--MA0508.2.PRDM1	chr15	78614941	78614950	+	0.000	0.000	Merged-chr15-78614745-50
NR348--MA0508.2.PRDM1	chr12	107119457	107119466	-	0.000	0.000	Merged-chr12-107119357-16
NR619--MA0508.2.PRDM1	chr16	81200993	81201002	+	0.000	0.000	Merged-chr16-81200993-1
NR205--MA0508.2.PRDM1	chr10	121693231	121693240	+	0.000	0.000	Merged-chr10-121693287-26
NR457--MA0508.2.PRDM1	chr13	115131546	115131555	+	0.000	0.000	Merged-chr13-115131589-24
NR728--MA0508.2.PRDM1	chr18	74880281	74880290	-	0.000	0.000	Merged-chr18-74880525-86
NR314--MA0508.2.PRDM1	chr12	12172580	12172589	-	0.000	0.000	Merged-chr12-12172464-29
NR218--MA0508.2.PRDM1	chr11	11765665	11765674	-	0.000	0.000	Merged-chr11-11765633-10
NR675--MA0508.2.PRDM1	chr17	69422886	69422895	-	0.000	0.000	Merged-chr17-69422874-19
NR261--MA0508.2.PRDM1	chr11	83942126	83942135	-	0.000	0.000	Merged-chr11-83942163-42
NR327--MA0508.2.PRDM1	chr12	52615861	52615870	-	0.000	0.000	Merged-chr12-52615986-19
NR579--MA0508.2.PRDM1	chr16	24165645	24165654	-	0.000	0.000	Merged-chr16-24165807-44
NR274--MA0508.2.PRDM1	chr11	97905575	97905584	+	0.000	0.000	Merged-chr11-97905718-19
NR131--MA0508.2.PRDM1	chr10	20835287	20835296	+	0.000	0.000	Merged-chr10-20835185-59
NR449--MA0508.2.PRDM1	chr13	112424799	112424808	-	0.000	0.000	Merged-chr13-112424975-114
NR287--MA0508.2.PRDM1	chr11	106167712	106167721	+	0.000	0.000	Merged-chr11-106167556-51
NR558--MA0508.2.PRDM1	chr15	86007814	86007823	+	0.000	0.000	Merged-chr15-86007897-35
NR829--MA0508.2.PRDM1	chr2	69415311	69415320	-	0.000	0.000	Merged-chr2-69415236-25
NR144--MA0508.2.PRDM1	chr10	39492380	39492389	+	0.000	0.000	Merged-chr10-39492279-24
NR667--MA0508.2.PRDM1	chr17	44675234	44675243	+	0.000	0.000	Merged-chr17-44675111-13
NR938--MA0508.2.PRDM1	chr3	71564229	71564238	+	0.000	0.000	Merged-chr3-71564100-40
NR319--MA0508.2.PRDM1	chr12	26460267	26460276	-	0.000	0.000	Merged-chr12-26460097-25
NR808--MA0508.2.PRDM1	chr2	35256226	35256235	+	0.000	0.000	Merged-chr2-35256428-53
NR123--MA0508.2.PRDM1	chr10	12868607	12868616	-	0.000	0.000	Merged-chr10-12868741-121
NR789--MA0508.2.PRDM1	chr2	6698371	6698380	+	0.000	0.000	Merged-chr2-6698427-19
NR1361--MA0508.2.PRDM1	chr7	122932333	122932342	-	0.000	0.000	Merged-chr7-122932357-26
NR1470--MA0508.2.PRDM1	chr9	69940916	69940925	+	0.000	0.000	Merged-chr9-69941031-50
NR659--MA0508.2.PRDM1	chr17	36205666	36205675	-	0.000	0.000	Merged-chr17-36205720-56
NR516--MA0508.2.PRDM1	chr14	118658125	118658134	-	0.000	0.000	Merged-chr14-118658326-68
NR768--MA0508.2.PRDM1	chr19	46305725	46305734	+	0.000	0.000	Merged-chr19-46305608-10
NR529--MA0508.2.PRDM1	chr15	25891884	25891893	-	0.000	0.000	Merged-chr15-25891873-55
NR1462--MA0508.2.PRDM1	chr9	61216396	61216405	-	0.000	0.000	Merged-chr9-61216256-31
NR489--MA0508.2.PRDM1	chr14	59555016	59555025	+	0.000	0.000	Merged-chr14-59555150-10
NR346--MA0508.2.PRDM1	chr12	104066537	104066546	+	0.000	0.000	Merged-chr12-104066472-5
NR598--MA0508.2.PRDM1	chr16	37094561	37094570	-	0.000	0.000	Merged-chr16-37094405-73
NR1441--MA0508.2.PRDM1	chr9	32745286	32745295	-	0.000	0.000	Merged-chr9-32745254-38
NR1550--MA0508.2.PRDM1	chrX	167319178	167319187	-	0.000	0.000	Merged-chrX-167319032-24
NR197--MA0508.2.PRDM1	chr10	117571672	117571681	+	0.000	0.000	Merged-chr10-117571495-58
NR1040--MA0508.2.PRDM1	chr4	63639076	63639085	-	0.000	0.000	Merged-chr4-63639054-20
NR229--MA0508.2.PRDM1	chr11	26586728	26586737	+	0.000	0.000	Merged-chr11-26586855-34
NR1292--MA0508.2.PRDM1	chr7	39642546	39642555	+	0.000	0.000	Merged-chr7-39642605-22
NR1420--MA0508.2.PRDM1	chr8	109853549	109853558	-	0.000	0.000	Merged-chr8-109853670-31
NR1324--MA0508.2.PRDM1	chr7	84447254	84447263	+	0.000	0.000	Merged-chr7-84447267-19
NR176--MA0508.2.PRDM1	chr10	94829520	94829529	-	0.000	0.000	Merged-chr10-94829610-38
NR1162--MA0508.2.PRDM1	chr5	129178187	129178196	-	0.000	0.000	Merged-chr5-129178153-58
NR51--MA0508.2.PRDM1	chr1	128617825	128617834	+	0.000	0.000	Merged-chr1-128617938-22
NR1271--MA0508.2.PRDM1	chr6	145616546	145616555	-	0.000	0.000	Merged-chr6-145616643-48
NR1446--MA0508.2.PRDM1	chr9	40997273	40997282	+	0.000	0.000	Merged-chr9-40997373-39
NR1412--MA0508.2.PRDM1	chr8	105326521	105326530	-	0.000	0.000	Merged-chr8-105326369-52
NR1393--MA0508.2.PRDM1	chr8	57387865	57387874	-	0.000	0.000	Merged-chr8-57387843-7
NR30--MA0508.2.PRDM1	chr1	88655122	88655131	-	0.000	0.000	Merged-chr1-88655113-58
NR902--MA0508.2.PRDM1	chr2	173448682	173448691	+	0.000	0.000	Merged-chr2-173448878-59
NR1316--MA0508.2.PRDM1	chr7	75914211	75914220	+	0.000	0.000	Merged-chr7-75914112-33
NR1263--MA0508.2.PRDM1	chr6	140441031	140441040	-	0.000	0.000	Merged-chr6-140440916-30
NR1120--MA0508.2.PRDM1	chr5	62610141	62610150	+	0.000	0.000	Merged-chr5-62610074-16
NR1438--MA0508.2.PRDM1	chr9	14248385	14248394	+	0.000	0.000	Merged-chr9-14248366-20
NR1500--MA0508.2.PRDM1	chr9	114794702	114794711	-	0.000	0.000	Merged-chr9-114794637-24
NR1276--MA0508.2.PRDM1	chr6	148436576	148436585	-	0.000	0.000	Merged-chr6-148436541-68
NR1547--MA0508.2.PRDM1	chrX	159199720	159199729	+	0.000	0.000	Merged-chrX-159199808-53
NR1133--MA0508.2.PRDM1	chr5	91278632	91278641	-	0.000	0.000	Merged-chr5-91278708-28
NR1404--MA0508.2.PRDM1	chr8	83741256	83741265	-	0.000	0.000	Merged-chr8-83741278-35
NR971--MA0508.2.PRDM1	chr3	115815997	115816006	+	0.000	0.000	Merged-chr3-115815828-66
NR22--MA0508.2.PRDM1	chr1	74379260	74379269	+	0.000	0.000	Merged-chr1-74379433-14
NR1513--MA0508.2.PRDM1	chr9	122399008	122399017	+	0.000	0.000	Merged-chr9-122399009-31
NR1494--MA0508.2.PRDM1	chr9	107334435	107334444	+	0.000	0.000	Merged-chr9-107334469-86
NR35--MA0508.2.PRDM1	chr1	98589784	98589793	-	0.000	0.000	Merged-chr1-98589738-39
NR570--MA0508.2.PRDM1	chr15	102234150	102234159	+	0.000	0.000	Merged-chr15-102234091-17
NR1460--MA0508.2.PRDM1	chr9	58271320	58271329	-	0.000	0.000	Merged-chr9-58271289-37
NR950--MA0508.2.PRDM1	chr3	94954018	94954027	+	0.000	0.000	Merged-chr3-94953960-56
NR1364--MA0508.2.PRDM1	chr7	125511557	125511566	-	0.000	0.000	Merged-chr7-125511628-40
NR602--MA0508.2.PRDM1	chr16	44999804	44999813	+	0.000	0.000	Merged-chr16-44999747-49
NR1221--MA0508.2.PRDM1	chr6	107749026	107749035	-	0.000	0.000	Merged-chr6-107749008-33
NR1016--MA0508.2.PRDM1	chr4	7987507	7987516	+	0.000	0.000	Merged-chr4-7987596-39
NR1539--MA0508.2.PRDM1	chrX	107088583	107088592	-	0.000	0.000	Merged-chrX-107088422-23
NR440--MA0508.2.PRDM1	chr13	107867094	107867103	+	0.000	0.000	Merged-chr13-107866970-30
NR1330--MA0508.2.PRDM1	chr7	96914217	96914226	+	0.000	0.000	Merged-chr7-96914274-42
NR963--MA0508.2.PRDM1	chr3	103314495	103314504	+	0.000	0.000	Merged-chr3-103314506-15
NR14--MA0508.2.PRDM1	chr1	43224399	43224408	+	0.000	0.000	Merged-chr1-43224405-37
NR820--MA0508.2.PRDM1	chr2	59364704	59364713	-	0.000	0.000	Merged-chr2-59364601-33
NR310--MA0508.2.PRDM1	chr12	3359639	3359648	+	0.000	0.000	Merged-chr12-3359484-30
NR833--MA0508.2.PRDM1	chr2	75990982	75990991	+	0.000	0.000	Merged-chr2-75991050-38
NR1181--MA0508.2.PRDM1	chr6	12038555	12038564	+	0.000	0.000	Merged-chr6-12038478-25
NR1452--MA0508.2.PRDM1	chr9	44537924	44537933	-	0.000	0.000	Merged-chr9-44538011-43
NR1247--MA0508.2.PRDM1	chr6	127446830	127446839	-	0.000	0.000	Merged-chr6-127446764-51
NR671--MA0508.2.PRDM1	chr17	50167600	50167609	-	0.000	0.000	Merged-chr17-50167764-6
NR942--MA0508.2.PRDM1	chr3	88254476	88254485	-	0.000	0.000	Merged-chr3-88254557-24
NR1194--MA0508.2.PRDM1	chr6	50560995	50561004	+	0.000	0.000	Merged-chr6-50560959-32
NR1465--MA0508.2.PRDM1	chr9	63802219	63802228	+	0.000	0.000	Merged-chr9-63802306-15
NR1322--MA0508.2.PRDM1	chr7	80647609	80647618	-	0.000	0.000	Merged-chr7-80647614-48
NR83--MA0508.2.PRDM1	chr1	165322578	165322587	+	0.000	0.000	Merged-chr1-165322509-22
NR955--MA0508.2.PRDM1	chr3	96764769	96764778	+	0.000	0.000	Merged-chr3-96764776-19
NR1098--MA0508.2.PRDM1	chr4	155208111	155208120	+	0.000	0.000	Merged-chr4-155208089-31
NR1369--MA0508.2.PRDM1	chr7	132335501	132335510	-	0.000	0.000	Merged-chr7-132335509-39
NR812--MA0508.2.PRDM1	chr2	48328422	48328431	+	0.000	0.000	Merged-chr2-48328415-44
NR1478--MA0508.2.PRDM1	chr9	81898686	81898695	+	0.000	0.000	Merged-chr9-81898680-3
NR1064--MA0508.2.PRDM1	chr4	109102845	109102854	+	0.000	0.000	Merged-chr4-109102857-48
NR1335--MA0508.2.PRDM1	chr7	101504820	101504829	-	0.000	0.000	Merged-chr7-101504709-13
NR96--MA0508.2.PRDM1	chr1	177338777	177338786	+	0.000	0.000	Merged-chr1-177338915-41
NR19--MA0508.2.PRDM1	chr1	64507647	64507656	-	0.000	0.000	Merged-chr1-64507747-11
NR825--MA0508.2.PRDM1	chr2	66120245	66120254	+	0.000	0.000	Merged-chr2-66120274-20
NR1239--MA0508.2.PRDM1	chr6	120486842	120486851	-	0.000	0.000	Merged-chr6-120486966-2
NR934--MA0508.2.PRDM1	chr3	63905272	63905281	-	0.000	0.000	Merged-chr3-63905416-23
NR1282--MA0508.2.PRDM1	chr7	16201347	16201356	+	0.000	0.000	Merged-chr7-16201318-27
NR1348--MA0508.2.PRDM1	chr7	112180324	112180333	+	0.000	0.000	Merged-chr7-112180328-30
NR520--MA0508.2.PRDM1	chr15	6549046	6549055	-	0.000	0.000	Merged-chr15-6549135-35
NR1109--MA0508.2.PRDM1	chr5	28269839	28269848	-	0.000	0.000	Merged-chr5-28269924-54
NR75--MA0508.2.PRDM1	chr1	161693515	161693524	-	0.000	0.000	Merged-chr1-161693596-37
NR262--MA0508.2.PRDM1	chr11	84880156	84880165	+	0.000	0.000	Merged-chr11-84880218-87
NR1152--MA0508.2.PRDM1	chr5	117158779	117158788	+	0.000	0.000	Merged-chr5-117158818-32
NR1218--MA0508.2.PRDM1	chr6	99031571	99031580	-	0.000	0.000	Merged-chr6-99031467-37
NR990--MA0508.2.PRDM1	chr3	138841436	138841445	+	0.000	0.000	Merged-chr3-138841387-35
NR1199--MA0508.2.PRDM1	chr6	65765177	65765186	-	0.000	0.000	Merged-chr6-65765316-29
NR41--MA0508.2.PRDM1	chr1	105443745	105443754	-	0.000	0.000	Merged-chr1-105443622-43
NR642--MA0508.2.PRDM1	chr17	24895523	24895532	+	0.000	0.000	Merged-chr17-24895385-66
NR913--MA0508.2.PRDM1	chr2	181581085	181581094	+	0.000	0.000	Merged-chr2-181581172-2
NR88--MA0508.2.PRDM1	chr1	172000687	172000696	+	0.000	0.000	Merged-chr1-172000780-26
NR894--MA0508.2.PRDM1	chr2	153122113	153122122	+	0.000	0.000	Merged-chr2-153122050-10
NR1165--MA0508.2.PRDM1	chr5	135703036	135703045	-	0.000	0.000	Merged-chr5-135702928-61
NR1436--MA0508.2.PRDM1	chr9	7576796	7576805	-	0.000	0.000	Merged-chr9-7576753-19
NR403--MA0508.2.PRDM1	chr13	41583904	41583913	-	0.000	0.000	Merged-chr13-41584057-38
NR1022--MA0508.2.PRDM1	chr4	15958522	15958531	-	0.000	0.000	Merged-chr4-15958337-98
NR384--MA0508.2.PRDM1	chr13	14063585	14063594	+	0.000	0.000	Merged-chr13-14063519-130
NR1274--MA0508.2.PRDM1	chr6	146530628	146530637	+	0.000	0.000	Merged-chr6-146530581-26
NR1069--MA0508.2.PRDM1	chr4	128728608	128728617	-	0.000	0.000	Merged-chr4-128728655-13
NR241--MA0508.2.PRDM1	chr11	58829892	58829901	+	0.000	0.000	Merged-chr11-58829916-12
NR512--MA0508.2.PRDM1	chr14	99032847	99032856	+	0.000	0.000	Merged-chr14-99032788-27
NR1449--MA0508.2.PRDM1	chr9	42995490	42995499	+	0.000	0.000	Merged-chr9-42995452-17
NR350--MA0508.2.PRDM1	chr12	107497182	107497191	-	0.000	0.000	Merged-chr12-107497155-16
NR873--MA0508.2.PRDM1	chr2	132643448	132643457	+	0.000	0.000	Merged-chr2-132643452-47
NR525--MA0508.2.PRDM1	chr15	12606546	12606555	+	0.000	0.000	Merged-chr15-12606518-21
NR1144--MA0508.2.PRDM1	chr5	105354161	105354170	+	0.000	0.000	Merged-chr5-105353957-58
NR777--MA0508.2.PRDM1	chr19	56682048	56682057	+	0.000	0.000	Merged-chr19-56681979-1
NR1001--MA0508.2.PRDM1	chr3	148510614	148510623	+	0.000	0.000	Merged-chr3-148510691-67
NR33--MA0508.2.PRDM1	chr1	93401870	93401879	+	0.000	0.000	Merged-chr1-93401739-47
NR363--MA0508.2.PRDM1	chr12	115298215	115298224	-	0.000	0.000	Merged-chr12-115298159-31
NR1048--MA0508.2.PRDM1	chr4	87669637	87669646	-	0.000	0.000	Merged-chr4-87669731-33
NR220--MA0508.2.PRDM1	chr11	17160394	17160403	+	0.000	0.000	Merged-chr11-17160372-30
NR472--MA0508.2.PRDM1	chr14	27562754	27562763	+	0.000	0.000	Merged-chr14-27562668-44
NR1157--MA0508.2.PRDM1	chr5	124022579	124022588	+	0.000	0.000	Merged-chr5-124022476-27
NR995--MA0508.2.PRDM1	chr3	145618470	145618479	+	0.000	0.000	Merged-chr3-145618462-44
NR600--MA0508.2.PRDM1	chr16	44735854	44735863	-	0.000	0.000	Merged-chr16-44735956-40
NR581--MA0508.2.PRDM1	chr16	24836875	24836884	-	0.000	0.000	Merged-chr16-24836747-26
NR647--MA0508.2.PRDM1	chr17	29660669	29660678	-	0.000	0.000	Merged-chr17-29660811-69
NR918--MA0508.2.PRDM1	chr3	18243930	18243939	-	0.000	0.000	Merged-chr3-18243680-52
NR899--MA0508.2.PRDM1	chr2	168230535	168230544	+	0.000	0.000	Merged-chr2-168230468-122
NR504--MA0508.2.PRDM1	chr14	76188298	76188307	+	0.000	0.000	Merged-chr14-76188312-28
NR1123--MA0508.2.PRDM1	chr5	65326326	65326335	+	0.000	0.000	Merged-chr5-65326399-35
NR690--MA0508.2.PRDM1	chr17	86187956	86187965	-	0.000	0.000	Merged-chr17-86187981-35
NR961--MA0508.2.PRDM1	chr3	97948830	97948839	-	0.000	0.000	Merged-chr3-97948797-28
NR485--MA0508.2.PRDM1	chr14	54705751	54705760	-	0.000	0.000	Merged-chr14-54705800-11
NR1027--MA0508.2.PRDM1	chr4	32424569	32424578	+	0.000	0.000	Merged-chr4-32424580-38
NR180--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
NR451--MA0508.2.PRDM1	chr13	112447339	112447348	-	0.000	0.000	Merged-chr13-112447320-26
NR722--MA0508.2.PRDM1	chr18	67255666	67255675	-	0.000	0.000	Merged-chr18-67255745-40
NR517--MA0508.2.PRDM1	chr14	118658484	118658493	-	0.000	0.000	Merged-chr14-118658326-68
NR769--MA0508.2.PRDM1	chr19	46970511	46970520	+	0.000	0.000	Merged-chr19-46970347-33
NR1388--MA0508.2.PRDM1	chr8	36182375	36182384	-	0.000	0.000	Merged-chr8-36182321-59
NR831--MA0508.2.PRDM1	chr2	75148024	75148033	+	0.000	0.000	Merged-chr2-75148078-33
NR212--MA0508.2.PRDM1	chr10	130322868	130322877	-	0.000	0.000	Merged-chr10-130322822-49
NR193--MA0508.2.PRDM1	chr10	116487223	116487232	+	0.000	0.000	Merged-chr10-116487356-53
NR1083--MA0508.2.PRDM1	chr4	143190833	143190842	+	0.000	0.000	Merged-chr4-143190909-19
NR1149--MA0508.2.PRDM1	chr5	113994108	113994117	-	0.000	0.000	Merged-chr5-113994160-2
NR321--MA0508.2.PRDM1	chr12	28834288	28834297	-	0.000	0.000	Merged-chr12-28834463-43
NR987--MA0508.2.PRDM1	chr3	138424329	138424338	-	0.000	0.000	Merged-chr3-138424188-63
NR1006--MA0508.2.PRDM1	chr3	152444254	152444263	-	0.000	0.000	Merged-chr3-152444289-29
NR38--MA0508.2.PRDM1	chr1	100180292	100180301	+	0.000	0.000	Merged-chr1-100180252-41
NR573--MA0508.2.PRDM1	chr16	10769881	10769890	+	0.000	0.000	Merged-chr16-10769811-36
