#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR3787--MA0501.1.MAF::NFE2	chr15	38697583	38697597	+	0.000	0.000	Merged-chr15-38697617-10
NR4705--MA0089.1.MAFG::NFE2L1	chr17	47272503	47272508	-	0.000	0.000	Merged-chr17-47272458-17
NR3099--MA0089.1.MAFG::NFE2L1	chr13	100124842	100124847	+	0.000	0.000	Merged-chr13-100125011-52
NR10381--MA0117.2.Mafb	chr9	69142079	69142090	-	0.000	0.000	Merged-chr9-69142137-1
NR4895--MA0089.1.MAFG::NFE2L1	chr18	4122495	4122500	+	0.000	0.000	Merged-chr18-4122526-1
NR1685--MA0501.1.MAF::NFE2	chr11	53617377	53617391	-	0.000	0.000	Merged-chr11-53617453-3
NR7783--MA0117.2.Mafb	chr5	21192469	21192480	+	0.000	0.000	Merged-chr5-21192683-24
NR2231--MA0659.1.MAFG	chr12	24708697	24708717	-	0.000	0.000	Merged-chr12-24708482-79
NR9495--MA0496.2.MAFK	chr7	125638954	125638972	+	0.000	0.000	Merged-chr7-125638939-46
NR10179--MA0089.1.MAFG::NFE2L1	chr9	14385868	14385873	-	0.000	0.000	Merged-chr9-14385894-14
NR8609--MA0117.2.Mafb	chr6	71757425	71757436	+	0.000	0.000	Merged-chr6-71757564-11
NR2429--MA0501.1.MAF::NFE2	chr12	79502035	79502049	+	0.000	0.000	Merged-chr12-79502114-6
NR5778--MA0501.1.MAF::NFE2	chr2	66184982	66184996	-	0.000	0.000	Merged-chr2-66184903-51
NR1226--MA0089.1.MAFG::NFE2L1	chr10	81248129	81248134	+	0.000	0.000	Merged-chr10-81248090-40
NR1309--MA0496.2.MAFK	chr10	93261569	93261587	+	0.000	0.000	Merged-chr10-93261429-32
NR9804--MA0496.2.MAFK	chr8	71729309	71729327	-	0.000	0.000	Merged-chr8-71729431-24
NR7419--MA0591.1.Bach1::Mafk	chr4	100095990	100096004	-	0.000	0.000	Merged-chr4-100096138-68
NR3071--MA0089.1.MAFG::NFE2L1	chr13	93593449	93593454	+	0.000	0.000	Merged-chr13-93593412-57
NR7706--MA0089.1.MAFG::NFE2L1	chr4	154899154	154899159	+	0.000	0.000	Merged-chr4-154899180-52
NR167--MA0089.1.MAFG::NFE2L1	chr1	57952652	57952657	-	0.000	0.000	Merged-chr1-57952740-16
NR7215--MA0089.1.MAFG::NFE2L1	chr4	33315972	33315977	-	0.000	0.000	Merged-chr4-33316014-28
NR4283--MA0496.2.MAFK	chr16	52108049	52108067	+	0.000	0.000	Merged-chr16-52108040-37
NR5284--MA0495.2.MAFF	chr19	5850313	5850333	+	0.000	0.000	Merged-chr19-5850230-41
NR5432--MA0089.1.MAFG::NFE2L1	chr19	41378507	41378512	+	0.000	0.000	Merged-chr19-41378616-18
NR9547--MA0501.1.MAF::NFE2	chr7	131055336	131055350	-	0.000	0.000	Merged-chr7-131055187-30
NR9710--MA0496.2.MAFK	chr8	26963557	26963575	-	0.000	0.000	Merged-chr8-26963598-35
NR3662--MA0089.1.MAFG::NFE2L1	chr14	118157387	118157392	-	0.000	0.000	Merged-chr14-118157293-26
NR8448--MA0501.1.MAF::NFE2	chr6	33004675	33004689	+	0.000	0.000	Merged-chr6-33004502-19
NR1694--MA0496.2.MAFK	chr11	55386650	55386668	+	0.000	0.000	Merged-chr11-55386598-21
NR6700--MA0591.1.Bach1::Mafk	chr3	87525574	87525588	-	0.000	0.000	Merged-chr3-87525732-56
NR164--MA0591.1.Bach1::Mafk	chr1	55488447	55488461	-	0.000	0.000	Merged-chr1-55488453-21
NR9651--MA0089.1.MAFG::NFE2L1	chr8	3328099	3328104	-	0.000	0.000	Merged-chr8-3327989-13
NR10725--MA0591.1.Bach1::Mafk	chrX	71556618	71556632	-	0.000	0.000	Merged-chrX-71556831-6
NR9441--MA0591.1.Bach1::Mafk	chr7	118104823	118104837	-	0.000	0.000	Merged-chr7-118104738-1,Merged-chr7-118105003-9
NR7987--MA0496.2.MAFK	chr5	90603531	90603549	+	0.000	0.000	Merged-chr5-90603641-23
NR8988--MA0495.2.MAFF	chr6	145993221	145993241	+	0.000	0.000	Merged-chr6-145993129-56
NR10012--MA0496.2.MAFK	chr8	115568739	115568757	+	0.000	0.000	Merged-chr8-115568627-19
NR3565--MA0501.1.MAF::NFE2	chr14	73472449	73472463	+	0.000	0.000	Merged-chr14-73472602-8
NR2232--MA0591.1.Bach1::Mafk	chr12	25155590	25155604	-	0.000	0.000	Merged-chr12-25155613-40
NR1041--MA0495.2.MAFF	chr10	39459010	39459030	-	0.000	0.000	Merged-chr10-39458935-16
NR2876--MA0591.1.Bach1::Mafk	chr13	45624036	45624050	-	0.000	0.000	Merged-chr13-45624002-39
NR2798--MA0495.2.MAFF	chr13	29805496	29805516	-	0.000	0.000	Merged-chr13-29805422-4
NR6636--MA0591.1.Bach1::Mafk	chr3	68763182	68763196	-	0.000	0.000	Merged-chr3-68763187-8
NR9055--MA0591.1.Bach1::Mafk	chr7	16314090	16314104	+	0.000	0.000	Merged-chr7-16314036-50
NR6398--MA0501.1.MAF::NFE2	chr2	173789997	173790011	+	0.000	0.000	Merged-chr2-173790034-18
NR2303--MA0501.1.MAF::NFE2	chr12	52644368	52644382	+	0.000	0.000	Merged-chr12-52644289-23
NR7334--MA0501.1.MAF::NFE2	chr4	63627323	63627337	+	0.000	0.000	Merged-chr4-63627315-28
NR7461--MA0117.2.Mafb	chr4	107434831	107434842	+	0.000	0.000	Merged-chr4-107434749-32
NR7604--MA0089.1.MAFG::NFE2L1	chr4	138884325	138884330	-	0.000	0.000	Merged-chr4-138884426-16
NR4296--MA0501.1.MAF::NFE2	chr16	52418699	52418713	+	0.000	0.000	Merged-chr16-52418568-49
NR7551--MA0591.1.Bach1::Mafk	chr4	130189102	130189116	-	0.000	0.000	Merged-chr4-130189069-22
NR8791--MA0495.2.MAFF	chr6	116287117	116287137	+	0.000	0.000	Merged-chr6-116287137-8
NR10341--MA0591.1.Bach1::Mafk	chr9	58100349	58100363	+	0.000	0.000	Merged-chr9-58100249-13
NR9288--MA0089.1.MAFG::NFE2L1	chr7	80828641	80828646	-	0.000	0.000	Merged-chr7-80828687-47
NR5169--MA0089.1.MAFG::NFE2L1	chr18	69346309	69346314	+	0.000	0.000	Merged-chr18-69346424-51
NR8389--MA0501.1.MAF::NFE2	chr6	15738550	15738564	-	0.000	0.000	Merged-chr6-15738644-7
NR5545--MA0089.1.MAFG::NFE2L1	chr2	6711263	6711268	+	0.000	0.000	Merged-chr2-6711188-63
NR5896--MA0591.1.Bach1::Mafk	chr2	92434120	92434134	+	0.000	0.000	Merged-chr2-92434096-58
NR9325--MA0501.1.MAF::NFE2	chr7	96914246	96914260	-	0.000	0.000	Merged-chr7-96914274-42
NR478--MA0659.1.MAFG	chr1	131108796	131108816	-	0.000	0.000	Merged-chr1-131108920-12
NR2021--MA0659.1.MAFG	chr11	107443912	107443932	-	0.000	0.000	Merged-chr11-107443890-34
NR1256--MA0501.1.MAF::NFE2	chr10	84727103	84727117	-	0.000	0.000	Merged-chr10-84727239-54
NR1392--MA0117.2.Mafb	chr10	111719771	111719782	+	0.000	0.000	Merged-chr10-111719810-23
NR8743--MA0591.1.Bach1::Mafk	chr6	108895319	108895333	+	0.000	0.000	Merged-chr6-108895381-27
NR2492--MA0591.1.Bach1::Mafk	chr12	91774863	91774877	+	0.000	0.000	Merged-chr12-91774838-26
NR9879--MA0089.1.MAFG::NFE2L1	chr8	85081113	85081118	-	0.000	0.000	Merged-chr8-85081138-47
NR6676--MA0089.1.MAFG::NFE2L1	chr3	81102217	81102222	-	0.000	0.000	Merged-chr3-81102418-9
NR367--MA0089.1.MAFG::NFE2L1	chr1	92148772	92148777	+	0.000	0.000	Merged-chr1-92148662-9
NR5256--MA0089.1.MAFG::NFE2L1	chr18	86557915	86557920	-	0.000	0.000	Merged-chr18-86558016-9
NR4411--MA0117.2.Mafb	chr16	90221018	90221029	+	0.000	0.000	Merged-chr16-90220998-103
NR5632--MA0089.1.MAFG::NFE2L1	chr2	31043062	31043067	-	0.000	0.000	Merged-chr2-31043017-22
NR5286--MA0117.2.Mafb	chr19	5850313	5850324	+	0.000	0.000	Merged-chr19-5850230-41
NR8035--MA0591.1.Bach1::Mafk	chr5	100872235	100872249	-	0.000	0.000	Merged-chr5-100872198-32
NR9935--MA0591.1.Bach1::Mafk	chr8	95672972	95672986	+	0.000	0.000	Merged-chr8-95673039-19
NR561--MA0501.1.MAF::NFE2	chr1	153129927	153129941	+	0.000	0.000	Merged-chr1-153130055-45
NR216--MA0496.2.MAFK	chr1	74227413	74227431	+	0.000	0.000	Merged-chr1-74227561-37
NR7967--MA0501.1.MAF::NFE2	chr5	77082922	77082936	+	0.000	0.000	Merged-chr5-77082994-13
NR3525--MA0496.2.MAFK	chr14	71104098	71104116	-	0.000	0.000	Merged-chr14-71104246-27
NR4639--MA0591.1.Bach1::Mafk	chr17	33865452	33865466	+	0.000	0.000	Merged-chr17-33865585-36
NR6801--MA0501.1.MAF::NFE2	chr3	100421769	100421783	+	0.000	0.000	Merged-chr3-100421832-10
NR40--MA0501.1.MAF::NFE2	chr1	15544449	15544463	+	0.000	0.000	Merged-chr1-15544410-27
NR2240--MA0089.1.MAFG::NFE2L1	chr12	28829634	28829639	-	0.000	0.000	Merged-chr12-28829718-31
NR480--MA0496.2.MAFK	chr1	131108797	131108815	+	0.000	0.000	Merged-chr1-131108920-12
NR1713--MA0495.2.MAFF	chr11	62280803	62280823	+	0.000	0.000	Merged-chr11-62280813-1
NR1427--MA0591.1.Bach1::Mafk	chr10	119218694	119218708	+	0.000	0.000	Merged-chr10-119218704-23
NR7898--MA0496.2.MAFK	chr5	58084108	58084126	-	0.000	0.000	Merged-chr5-58084122-29
NR3499--MA0089.1.MAFG::NFE2L1	chr14	66190611	66190616	+	0.000	0.000	Merged-chr14-66190567-42
NR8733--MA0089.1.MAFG::NFE2L1	chr6	108185569	108185574	-	0.000	0.000	Merged-chr6-108185514-51
NR641--MA0089.1.MAFG::NFE2L1	chr1	164986864	164986869	-	0.000	0.000	Merged-chr1-164986890-2
NR7001--MA0501.1.MAF::NFE2	chr3	133623604	133623618	+	0.000	0.000	Merged-chr3-133623556-36
NR8068--MA0089.1.MAFG::NFE2L1	chr5	105541195	105541200	+	0.000	0.000	Merged-chr5-105541026-23
NR258--MA0501.1.MAF::NFE2	chr1	81287461	81287475	-	0.000	0.000	Merged-chr1-81287324-28
NR3920--MA0591.1.Bach1::Mafk	chr15	77055848	77055862	+	0.000	0.000	Merged-chr15-77055965-11
NR8444--MA0089.1.MAFG::NFE2L1	chr6	32158519	32158524	-	0.000	0.000	Merged-chr6-32158498-25
NR5745--MA0089.1.MAFG::NFE2L1	chr2	59527791	59527796	-	0.000	0.000	Merged-chr2-59527807-15
NR7896--MA0591.1.Bach1::Mafk	chr5	58084110	58084124	+	0.000	0.000	Merged-chr5-58084122-29
NR8820--MA0089.1.MAFG::NFE2L1	chr6	121230040	121230045	+	0.000	0.000	Merged-chr6-121230042-8
NR3456--MA0659.1.MAFG	chr14	60705215	60705235	+	0.000	0.000	Merged-chr14-60705209-36
NR4727--MA0496.2.MAFK	chr17	52182819	52182837	-	0.000	0.000	Merged-chr17-52182908-22
NR8429--MA0495.2.MAFF	chr6	30162228	30162248	-	0.000	0.000	Merged-chr6-30162256-14
NR2245--MA0117.2.Mafb	chr12	32144742	32144753	+	0.000	0.000	Merged-chr12-32144696-20
NR1946--MA0495.2.MAFF	chr11	98933413	98933433	-	0.000	0.000	Merged-chr11-98933379-5
NR3212--MA0591.1.Bach1::Mafk	chr13	112385236	112385250	+	0.000	0.000	Merged-chr13-112385232-32
NR4036--MA0089.1.MAFG::NFE2L1	chr15	97315531	97315536	-	0.000	0.000	Merged-chr15-97315612-5
NR8341--MA0117.2.Mafb	chr6	3447530	3447541	+	0.000	0.000	Merged-chr6-3447560-31
NR3581--MA0117.2.Mafb	chr14	75175422	75175433	-	0.000	0.000	Merged-chr14-75175322-22
NR9460--MA0089.1.MAFG::NFE2L1	chr7	120835314	120835319	-	0.000	0.000	Merged-chr7-120835357-135
NR5341--MA0089.1.MAFG::NFE2L1	chr19	16684948	16684953	-	0.000	0.000	Merged-chr19-16685068-14
NR1043--MA0591.1.Bach1::Mafk	chr10	39459013	39459027	-	0.000	0.000	Merged-chr10-39458935-16
NR6961--MA0495.2.MAFF	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR5743--MA0117.2.Mafb	chr2	59338614	59338625	-	0.000	0.000	Merged-chr2-59338660-28
NR1843--MA0495.2.MAFF	chr11	83828747	83828767	-	0.000	0.000	Merged-chr11-83828814-21
NR4771--MA0591.1.Bach1::Mafk	chr17	70728879	70728893	+	0.000	0.000	Merged-chr17-70729015-28
NR7263--MA0495.2.MAFF	chr4	41569525	41569545	-	0.000	0.000	Merged-chr4-41569502-63
NR10044--MA0496.2.MAFK	chr8	121187822	121187840	-	0.000	0.000	Merged-chr8-121187823-40
NR2235--MA0591.1.Bach1::Mafk	chr12	25267926	25267940	+	0.000	0.000	Merged-chr12-25267855-44
NR1000--MA0591.1.Bach1::Mafk	chr10	25457377	25457391	-	0.000	0.000	Merged-chr10-25457296-47
NR361--MA0591.1.Bach1::Mafk	chr1	92119344	92119358	-	0.000	0.000	Merged-chr1-92119439-48
NR9299--MA0496.2.MAFK	chr7	84272628	84272646	+	0.000	0.000	Merged-chr7-84272583-40
NR1343--MA0501.1.MAF::NFE2	chr10	95898628	95898642	-	0.000	0.000	Merged-chr10-95898728-13
NR8382--MA0591.1.Bach1::Mafk	chr6	15726622	15726636	-	0.000	0.000	Merged-chr6-15726718-35
NR6963--MA0659.1.MAFG	chr3	129621502	129621522	+	0.000	0.000	Merged-chr3-129621588-32
NR5599--MA0501.1.MAF::NFE2	chr2	19634144	19634158	+	0.000	0.000	Merged-chr2-19634112-21
NR960--MA0495.2.MAFF	chr10	21659609	21659629	+	0.000	0.000	Merged-chr10-21659696-16
NR2384--MA0117.2.Mafb	chr12	75572498	75572509	-	0.000	0.000	Merged-chr12-75572455-24
NR1504--MA0501.1.MAF::NFE2	chr11	3227135	3227149	-	0.000	0.000	Merged-chr11-3227351-28
NR10188--MA0089.1.MAFG::NFE2L1	chr9	14926806	14926811	-	0.000	0.000	Merged-chr9-14926732-51
NR2655--MA0089.1.MAFG::NFE2L1	chr12	115008673	115008678	-	0.000	0.000	Merged-chr12-115008718-17
NR7941--MA0659.1.MAFG	chr5	67437631	67437651	+	0.000	0.000	Merged-chr5-67437495-24
NR398--MA0659.1.MAFG	chr1	106187695	106187715	+	0.000	0.000	Merged-chr1-106187715-26
NR2514--MA0591.1.Bach1::Mafk	chr12	98628303	98628317	+	0.000	0.000	Merged-chr12-98628210-48
NR5436--MA0501.1.MAF::NFE2	chr19	42031158	42031172	-	0.000	0.000	Merged-chr19-42031201-8
NR8243--MA0659.1.MAFG	chr5	140984494	140984514	-	0.000	0.000	Merged-chr5-140984536-15
NR9655--MA0117.2.Mafb	chr8	4404457	4404468	+	0.000	0.000	Merged-chr8-4404338-13
NR8644--MA0089.1.MAFG::NFE2L1	chr6	83763019	83763024	+	0.000	0.000	Merged-chr6-83763123-27
NR962--MA0591.1.Bach1::Mafk	chr10	21659612	21659626	+	0.000	0.000	Merged-chr10-21659696-16
NR2366--MA0089.1.MAFG::NFE2L1	chr12	71192980	71192985	-	0.000	0.000	Merged-chr12-71192921-11
NR9659--MA0591.1.Bach1::Mafk	chr8	8452469	8452483	-	0.000	0.000	Merged-chr8-8452377-15
NR3751--MA0591.1.Bach1::Mafk	chr15	27884751	27884765	-	0.000	0.000	Merged-chr15-27884591-29
NR7266--MA0501.1.MAF::NFE2	chr4	41569531	41569545	+	0.000	0.000	Merged-chr4-41569502-63
NR876--MA0501.1.MAF::NFE2	chr10	7041181	7041195	-	0.000	0.000	Merged-chr10-7041240-23
NR3671--MA0089.1.MAFG::NFE2L1	chr14	118823538	118823543	+	0.000	0.000	Merged-chr14-118823574-15
NR2251--MA0089.1.MAFG::NFE2L1	chr12	32920321	32920326	-	0.000	0.000	Merged-chr12-32920413-10
NR5656--MA0089.1.MAFG::NFE2L1	chr2	34790510	34790515	+	0.000	0.000	Merged-chr2-34790571-52
NR10300--MA0495.2.MAFF	chr9	50836272	50836292	+	0.000	0.000	Merged-chr9-50836533-61
NR9192--MA0501.1.MAF::NFE2	chr7	51964855	51964869	+	0.000	0.000	Merged-chr7-51964767-12
NR7227--MA0496.2.MAFK	chr4	33467335	33467353	+	0.000	0.000	Merged-chr4-33467571-48
NR159--MA0495.2.MAFF	chr1	55448256	55448276	-	0.000	0.000	Merged-chr1-55448277-23
NR2389--MA0659.1.MAFG	chr12	76052065	76052085	+	0.000	0.000	Merged-chr12-76052186-4
NR4322--MA0501.1.MAF::NFE2	chr16	58519872	58519886	+	0.000	0.000	Merged-chr16-58519695-16
NR4621--MA0591.1.Bach1::Mafk	chr17	29171210	29171224	+	0.000	0.000	Merged-chr17-29171353-19
NR6845--MA0495.2.MAFF	chr3	103829096	103829116	+	0.000	0.000	Merged-chr3-103829221-17
NR3230--MA0496.2.MAFK	chr13	113418360	113418378	-	0.000	0.000	Merged-chr13-113418245-6
NR9257--MA0501.1.MAF::NFE2	chr7	75703159	75703173	-	0.000	0.000	Merged-chr7-75703186-10
NR8698--MA0495.2.MAFF	chr6	98843124	98843144	+	0.000	0.000	Merged-chr6-98843089-22
NR1919--MA0496.2.MAFK	chr11	96435095	96435113	+	0.000	0.000	Merged-chr11-96435210-8
NR10429--MA0591.1.Bach1::Mafk	chr9	78448213	78448227	+	0.000	0.000	Merged-chr9-78448370-64
NR7943--MA0501.1.MAF::NFE2	chr5	67437637	67437651	+	0.000	0.000	Merged-chr5-67437495-24
NR7037--MA0659.1.MAFG	chr3	138526428	138526448	+	0.000	0.000	Merged-chr3-138526351-11
NR8317--MA0496.2.MAFK	chr5	148831819	148831837	+	0.000	0.000	Merged-chr5-148831759-44
NR10302--MA0659.1.MAFG	chr9	50836272	50836292	+	0.000	0.000	Merged-chr9-50836533-61
NR8319--MA0501.1.MAF::NFE2	chr5	148888128	148888142	+	0.000	0.000	Merged-chr5-148888302-36
NR6887--MA0089.1.MAFG::NFE2L1	chr3	108865799	108865804	-	0.000	0.000	Merged-chr3-108865766-27
NR5467--MA0089.1.MAFG::NFE2L1	chr19	53390661	53390666	+	0.000	0.000	Merged-chr19-53390523-85
NR9095--MA0089.1.MAFG::NFE2L1	chr7	24975196	24975201	-	0.000	0.000	Merged-chr7-24975175-18
NR5214--MA0501.1.MAF::NFE2	chr18	80554959	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR1108--MA0591.1.Bach1::Mafk	chr10	56486829	56486843	+	0.000	0.000	Merged-chr10-56486689-18
NR9573--MA0495.2.MAFF	chr7	136152645	136152665	+	0.000	0.000	Merged-chr7-136152676-10
NR6379--MA0496.2.MAFK	chr2	170316572	170316590	+	0.000	0.000	Merged-chr2-170316597-11
NR5906--MA0501.1.MAF::NFE2	chr2	93746776	93746790	+	0.000	0.000	Merged-chr2-93746545-75
NR9424--MA0591.1.Bach1::Mafk	chr7	113419558	113419572	-	0.000	0.000	Merged-chr7-113419557-35
NR9509--MA0591.1.Bach1::Mafk	chr7	127177142	127177156	-	0.000	0.000	Merged-chr7-127177205-14
NR5063--MA0089.1.MAFG::NFE2L1	chr18	46390513	46390518	-	0.000	0.000	Merged-chr18-46390320-5
NR1811--MA0089.1.MAFG::NFE2L1	chr11	79339688	79339693	-	0.000	0.000	Merged-chr11-79339786-62
NR7577--MA0591.1.Bach1::Mafk	chr4	134757238	134757252	+	0.000	0.000	Merged-chr4-134757166-23
NR10282--MA0591.1.Bach1::Mafk	chr9	44510603	44510617	-	0.000	0.000	Merged-chr9-44510535-66
NR4349--MA0089.1.MAFG::NFE2L1	chr16	76354382	76354387	-	0.000	0.000	Merged-chr16-76354540-16
NR7424--MA0089.1.MAFG::NFE2L1	chr4	101356210	101356215	-	0.000	0.000	Merged-chr4-101356432-43
NR6285--MA0496.2.MAFK	chr2	163155370	163155388	-	0.000	0.000	Merged-chr2-163155228-25
NR3791--MA0501.1.MAF::NFE2	chr15	38710302	38710316	+	0.000	0.000	Merged-chr15-38710125-56
NR8467--MA0117.2.Mafb	chr6	41527379	41527390	+	0.000	0.000	Merged-chr6-41527380-17
NR6194--MA0089.1.MAFG::NFE2L1	chr2	147738650	147738655	-	0.000	0.000	Merged-chr2-147738517-36
NR9038--MA0591.1.Bach1::Mafk	chr7	12881135	12881149	-	0.000	0.000	Merged-chr7-12881125-51
NR10710--MA0591.1.Bach1::Mafk	chrX	53607942	53607956	+	0.000	0.000	Merged-chrX-53607978-28
NR2075--MA0089.1.MAFG::NFE2L1	chr11	113574214	113574219	+	0.000	0.000	Merged-chr11-113574265-17
NR5958--MA0501.1.MAF::NFE2	chr2	114059828	114059842	-	0.000	0.000	Merged-chr2-114059851-34
NR1031--MA0089.1.MAFG::NFE2L1	chr10	39170317	39170322	-	0.000	0.000	Merged-chr10-39170391-11
NR5856--MA0089.1.MAFG::NFE2L1	chr2	83695621	83695626	-	0.000	0.000	Merged-chr2-83695596-45
NR5878--MA0117.2.Mafb	chr2	90475012	90475023	-	0.000	0.000	Merged-chr2-90475063-42
NR7511--MA0089.1.MAFG::NFE2L1	chr4	116807517	116807522	+	0.000	0.000	Merged-chr4-116807606-59
NR286--MA0501.1.MAF::NFE2	chr1	84881745	84881759	-	0.000	0.000	Merged-chr1-84881698-12
NR5741--MA0089.1.MAFG::NFE2L1	chr2	59203587	59203592	+	0.000	0.000	Merged-chr2-59203652-25
NR2757--MA0501.1.MAF::NFE2	chr13	18820906	18820920	+	0.000	0.000	Merged-chr13-18820828-2
NR1955--MA0496.2.MAFK	chr11	99244243	99244261	-	0.000	0.000	Merged-chr11-99244239-11
NR1881--MA0117.2.Mafb	chr11	90464107	90464118	-	0.000	0.000	Merged-chr11-90464265-32
NR1738--MA0117.2.Mafb	chr11	68270888	68270899	+	0.000	0.000	Merged-chr11-68271044-32
NR4439--MA0117.2.Mafb	chr16	93392260	93392271	-	0.000	0.000	Merged-chr16-93392289-32
NR10286--MA0089.1.MAFG::NFE2L1	chr9	45207543	45207548	+	0.000	0.000	Merged-chr9-45207568-21
NR3388--MA0591.1.Bach1::Mafk	chr14	46671309	46671323	+	0.000	0.000	Merged-chr14-46671310-13
NR8485--MA0117.2.Mafb	chr6	48739143	48739154	-	0.000	0.000	Merged-chr6-48739130-44
NR7385--MA0591.1.Bach1::Mafk	chr4	89530253	89530267	+	0.000	0.000	Merged-chr4-89530281-33
NR2753--MA0089.1.MAFG::NFE2L1	chr13	17185298	17185303	+	0.000	0.000	Merged-chr13-17185459-34
NR1185--MA0496.2.MAFK	chr10	76306865	76306883	+	0.000	0.000	Merged-chr10-76306929-42
NR10171--MA0089.1.MAFG::NFE2L1	chr9	14174326	14174331	-	0.000	0.000	Merged-chr9-14174390-13
NR6827--MA0496.2.MAFK	chr3	101029560	101029578	+	0.000	0.000	Merged-chr3-101029545-28
NR1562--MA0591.1.Bach1::Mafk	chr11	20477618	20477632	+	0.000	0.000	Merged-chr11-20477652-51
NR5205--MA0495.2.MAFF	chr18	80224566	80224586	+	0.000	0.000	Merged-chr18-80224575-23
NR8742--MA0089.1.MAFG::NFE2L1	chr6	108895319	108895324	-	0.000	0.000	Merged-chr6-108895381-27
NR10603--MA0591.1.Bach1::Mafk	chr9	116283901	116283915	-	0.000	0.000	Merged-chr9-116283998-37
NR3884--MA0089.1.MAFG::NFE2L1	chr15	65727211	65727216	-	0.000	0.000	Merged-chr15-65727192-50
NR3203--MA0089.1.MAFG::NFE2L1	chr13	110738893	110738898	-	0.000	0.000	Merged-chr13-110739018-3
NR4491--MA0495.2.MAFF	chr16	97309072	97309092	+	0.000	0.000	Merged-chr16-97309181-12
NR929--MA0496.2.MAFK	chr10	15300270	15300288	-	0.000	0.000	Merged-chr10-15300322-38
NR2840--MA0089.1.MAFG::NFE2L1	chr13	37963598	37963603	-	0.000	0.000	Merged-chr13-37963615-35
NR3393--MA0089.1.MAFG::NFE2L1	chr14	47189498	47189503	-	0.000	0.000	Merged-chr14-47189272-67
NR6578--MA0501.1.MAF::NFE2	chr3	52199531	52199545	-	0.000	0.000	Merged-chr3-52199389-34
NR489--MA0089.1.MAFG::NFE2L1	chr1	133012581	133012586	+	0.000	0.000	Merged-chr1-133012523-20
NR6637--MA0659.1.MAFG	chr3	68763179	68763199	+	0.000	0.000	Merged-chr3-68763187-8
