#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR348--MA0508.2.PRDM1	chr11	52004191	52004200	+	0.000	0.000	Merged-chr11-52004219-51
NR619--MA0508.2.PRDM1	chr13	117211687	117211696	+	0.000	0.000	Merged-chr13-117211586-48
NR728--MA0508.2.PRDM1	chr14	122830690	122830699	+	0.000	0.000	Merged-chr14-122830576-36
NR314--MA0508.2.PRDM1	chr10	130324423	130324432	+	0.000	0.000	Merged-chr10-130324467-31
NR109--MA0508.2.PRDM1	chr1	136568853	136568862	-	0.000	0.000	Merged-chr1-136568866-12
NR2154--MA0508.2.PRDM1	chrX	106136091	106136100	-	0.000	0.000	Merged-chrX-106135909-80
NR2011--MA0508.2.PRDM1	chr8	113656392	113656401	+	0.000	0.000	Merged-chr8-113656358-52
NR675--MA0508.2.PRDM1	chr14	62761108	62761117	+	0.000	0.000	Merged-chr14-62761015-141
NR579--MA0508.2.PRDM1	chr13	83649954	83649963	+	0.000	0.000	Merged-chr13-83649966-15
NR1770--MA0508.2.PRDM1	chr6	134791594	134791603	+	0.000	0.000	Merged-chr6-134791513-14
NR1802--MA0508.2.PRDM1	chr7	24373638	24373647	-	0.000	0.000	Merged-chr7-24373607-36
NR383--MA0508.2.PRDM1	chr11	95076493	95076502	+	0.000	0.000	Merged-chr11-95076525-92
NR287--MA0508.2.PRDM1	chr10	111422752	111422761	-	0.000	0.000	Merged-chr10-111422684-38
NR829--MA0508.2.PRDM1	chr16	45024178	45024187	-	0.000	0.000	Merged-chr16-45024089-23
NR938--MA0508.2.PRDM1	chr17	66074191	66074200	-	0.000	0.000	Merged-chr17-66074199-45
NR1871--MA0508.2.PRDM1	chr7	98108972	98108981	+	0.000	0.000	Merged-chr7-98109106-60
NR407--MA0508.2.PRDM1	chr11	116658105	116658114	-	0.000	0.000	Merged-chr11-116657937-15
NR659--MA0508.2.PRDM1	chr14	40950303	40950312	+	0.000	0.000	Merged-chr14-40950091-64
NR2085--MA0508.2.PRDM1	chr9	77806872	77806881	+	0.000	0.000	Merged-chr9-77806830-39
NR1502--MA0508.2.PRDM1	chr4	137861612	137861621	-	0.000	0.000	Merged-chr4-137861569-3
NR2008--MA0508.2.PRDM1	chr8	110993072	110993081	+	0.000	0.000	Merged-chr8-110993131-10
NR1611--MA0508.2.PRDM1	chr5	103760624	103760633	+	0.000	0.000	Merged-chr5-103760727-77
NR2051--MA0508.2.PRDM1	chr9	46176908	46176917	+	0.000	0.000	Merged-chr9-46176828-8
NR529--MA0508.2.PRDM1	chr13	9430075	9430084	+	0.000	0.000	Merged-chr13-9430179-63
NR115--MA0508.2.PRDM1	chr1	138559977	138559986	+	0.000	0.000	Merged-chr1-138559796-44
NR367--MA0508.2.PRDM1	chr11	82195153	82195162	-	0.000	0.000	Merged-chr11-82195229-33
NR638--MA0508.2.PRDM1	chr14	21032266	21032275	+	0.000	0.000	Merged-chr14-21032326-46
NR1210--MA0508.2.PRDM1	chr2	158160064	158160073	+	0.000	0.000	Merged-chr2-158160127-37
NR1462--MA0508.2.PRDM1	chr4	95096891	95096900	+	0.000	0.000	Merged-chr4-95096971-16
NR1733--MA0508.2.PRDM1	chr6	108325184	108325193	-	0.000	0.000	Merged-chr6-108324992-65
NR1985--MA0508.2.PRDM1	chr8	81558831	81558840	-	0.000	0.000	Merged-chr8-81558760-48
NR1842--MA0508.2.PRDM1	chr7	74372757	74372766	-	0.000	0.000	Merged-chr7-74372483-19
NR1061--MA0508.2.PRDM1	chr2	6309656	6309665	-	0.000	0.000	Merged-chr2-6309619-42
NR107--MA0508.2.PRDM1	chr1	133787920	133787929	+	0.000	0.000	Merged-chr1-133787965-48
NR1170--MA0508.2.PRDM1	chr2	119742213	119742222	-	0.000	0.000	Merged-chr2-119742331-93
NR1693--MA0508.2.PRDM1	chr6	65516947	65516956	-	0.000	0.000	Merged-chr6-65516920-38
NR1550--MA0508.2.PRDM1	chr5	30155984	30155993	-	0.000	0.000	Merged-chr5-30156013-4
NR1311--MA0508.2.PRDM1	chr3	105133211	105133220	+	0.000	0.000	Merged-chr3-105133189-20
NR1834--MA0508.2.PRDM1	chr7	64373931	64373940	+	0.000	0.000	Merged-chr7-64373946-61
NR338--MA0508.2.PRDM1	chr11	31161596	31161605	-	0.000	0.000	Merged-chr11-31161575-4
NR2035--MA0508.2.PRDM1	chr9	25430014	25430023	-	0.000	0.000	Merged-chr9-25429934-32
NR1608--MA0508.2.PRDM1	chr5	103437887	103437896	-	0.000	0.000	Merged-chr5-103437917-3
NR1794--MA0508.2.PRDM1	chr7	19004028	19004037	+	0.000	0.000	Merged-chr7-19004188-46
NR1922--MA0508.2.PRDM1	chr7	142435693	142435702	+	0.000	0.000	Merged-chr7-142435660-33
NR1032--MA0508.2.PRDM1	chr19	31321967	31321976	-	0.000	0.000	Merged-chr19-31321995-11
NR1555--MA0508.2.PRDM1	chr5	35884751	35884760	+	0.000	0.000	Merged-chr5-35884735-14
NR1250--MA0508.2.PRDM1	chr3	32420042	32420051	+	0.000	0.000	Merged-chr3-32420097-47
NR168--MA0508.2.PRDM1	chr1	181866661	181866670	-	0.000	0.000	Merged-chr1-181866572-42
NR1805--MA0508.2.PRDM1	chr7	30588180	30588189	+	0.000	0.000	Merged-chr7-30588271-5
NR1818--MA0508.2.PRDM1	chr7	42490994	42491003	+	0.000	0.000	Merged-chr7-42490994-43
NR1590--MA0508.2.PRDM1	chr5	92349095	92349104	+	0.000	0.000	Merged-chr5-92348973-52
NR1656--MA0508.2.PRDM1	chr5	149184615	149184624	-	0.000	0.000	Merged-chr5-149184513-135
NR1927--MA0508.2.PRDM1	chr7	143822986	143822995	+	0.000	0.000	Merged-chr7-143822961-65
NR2096--MA0508.2.PRDM1	chr9	90104899	90104908	+	0.000	0.000	Merged-chr9-90104933-13
NR732--MA0508.2.PRDM1	chr15	12606546	12606555	+	0.000	0.000	Merged-chr15-12606518-21
NR984--MA0508.2.PRDM1	chr18	52223168	52223177	-	0.000	0.000	Merged-chr18-52223196-1
NR1669--MA0508.2.PRDM1	chr6	24894802	24894811	-	0.000	0.000	Merged-chr6-24894743-37
NR1255--MA0508.2.PRDM1	chr3	37161152	37161161	-	0.000	0.000	Merged-chr3-37161165-34
NR1906--MA0508.2.PRDM1	chr7	130773359	130773368	+	0.000	0.000	Merged-chr7-130773473-37
NR1887--MA0508.2.PRDM1	chr7	113263266	113263275	+	0.000	0.000	Merged-chr7-113263148-32
NR854--MA0508.2.PRDM1	chr16	75617833	75617842	-	0.000	0.000	Merged-chr16-75617911-31
NR1125--MA0508.2.PRDM1	chr2	79180858	79180867	-	0.000	0.000	Merged-chr2-79180935-23
NR692--MA0508.2.PRDM1	chr14	75527432	75527441	-	0.000	0.000	Merged-chr14-75527299-19
NR963--MA0508.2.PRDM1	chr18	4375432	4375441	-	0.000	0.000	Merged-chr18-4375655-46
NR1072--MA0508.2.PRDM1	chr2	21223067	21223076	+	0.000	0.000	Merged-chr2-21222970-39
NR1614--MA0508.2.PRDM1	chr5	105306170	105306179	+	0.000	0.000	Merged-chr5-105306151-101
NR976--MA0508.2.PRDM1	chr18	40308109	40308118	-	0.000	0.000	Merged-chr18-40308184-41
NR1866--MA0508.2.PRDM1	chr7	96818644	96818653	-	0.000	0.000	Merged-chr7-96818578-56
NR1247--MA0508.2.PRDM1	chr3	31061378	31061387	-	0.000	0.000	Merged-chr3-31061473-66
NR1499--MA0508.2.PRDM1	chr4	136031644	136031653	+	0.000	0.000	Merged-chr4-136031447-41
NR1356--MA0508.2.PRDM1	chr3	142620157	142620166	+	0.000	0.000	Merged-chr3-142620396-203
NR1627--MA0508.2.PRDM1	chr5	115712214	115712223	+	0.000	0.000	Merged-chr5-115712054-77
NR1194--MA0508.2.PRDM1	chr2	144742297	144742306	+	0.000	0.000	Merged-chr2-144742373-21
NR1117--MA0508.2.PRDM1	chr2	73059908	73059917	+	0.000	0.000	Merged-chr2-73059981-18
NR1749--MA0508.2.PRDM1	chr6	122532993	122533002	+	0.000	0.000	Merged-chr6-122533116-39
NR1064--MA0508.2.PRDM1	chr2	9574307	9574316	+	0.000	0.000	Merged-chr2-9574386-32
NR302--MA0508.2.PRDM1	chr10	120556122	120556131	+	0.000	0.000	Merged-chr10-120556279-62
NR1444--MA0508.2.PRDM1	chr4	74231527	74231536	+	0.000	0.000	Merged-chr4-74231471-71
NR140--MA0508.2.PRDM1	chr1	165609669	165609678	-	0.000	0.000	Merged-chr1-165609765-26
NR1030--MA0508.2.PRDM1	chr19	30924247	30924256	-	0.000	0.000	Merged-chr19-30924347-34
NR1301--MA0508.2.PRDM1	chr3	97948824	97948833	-	0.000	0.000	Merged-chr3-97948797-28
NR62--MA0508.2.PRDM1	chr1	91405861	91405870	-	0.000	0.000	Merged-chr1-91405791-30
NR392--MA0508.2.PRDM1	chr11	101226575	101226584	+	0.000	0.000	Merged-chr11-101226407-43
NR1077--MA0508.2.PRDM1	chr2	25095456	25095465	-	0.000	0.000	Merged-chr2-25095278-14
NR1205--MA0508.2.PRDM1	chr2	153345647	153345656	-	0.000	0.000	Merged-chr2-153345751-112
NR1457--MA0508.2.PRDM1	chr4	89106493	89106502	-	0.000	0.000	Merged-chr4-89106632-18
NR1043--MA0508.2.PRDM1	chr19	43896366	43896375	-	0.000	0.000	Merged-chr19-43896459-20
NR75--MA0508.2.PRDM1	chr1	105443745	105443754	-	0.000	0.000	Merged-chr1-105443622-43
NR804--MA0508.2.PRDM1	chr16	21690605	21690614	+	0.000	0.000	Merged-chr16-21690540-7
NR1218--MA0508.2.PRDM1	chr2	169396589	169396598	-	0.000	0.000	Merged-chr2-169396513-5
NR371--MA0508.2.PRDM1	chr11	84252631	84252640	+	0.000	0.000	Merged-chr11-84252620-21
NR894--MA0508.2.PRDM1	chr17	15440376	15440385	-	0.000	0.000	Merged-chr17-15440327-25
NR1022--MA0508.2.PRDM1	chr19	11559728	11559737	-	0.000	0.000	Merged-chr19-11559745-14
NR1688--MA0508.2.PRDM1	chr6	57529550	57529559	+	0.000	0.000	Merged-chr6-57529378-24
NR384--MA0508.2.PRDM1	chr11	96667233	96667242	+	0.000	0.000	Merged-chr11-96667069-36
NR926--MA0508.2.PRDM1	chr17	45433479	45433488	-	0.000	0.000	Merged-chr17-45433642-78
NR1069--MA0508.2.PRDM1	chr2	18065421	18065430	-	0.000	0.000	Merged-chr2-18065467-13
NR493--MA0508.2.PRDM1	chr12	107119457	107119466	-	0.000	0.000	Merged-chr12-107119357-16
NR1306--MA0508.2.PRDM1	chr3	101376900	101376909	+	0.000	0.000	Merged-chr3-101377096-48
NR873--MA0508.2.PRDM1	chr16	92743911	92743920	-	0.000	0.000	Merged-chr16-92743989-33
NR254--MA0508.2.PRDM1	chr10	81496812	81496821	-	0.000	0.000	Merged-chr10-81496522-55
NR525--MA0508.2.PRDM1	chr13	5890289	5890298	+	0.000	0.000	Merged-chr13-5890173-33
NR111--MA0508.2.PRDM1	chr1	136898415	136898424	+	0.000	0.000	Merged-chr1-136898317-25
NR1396--MA0508.2.PRDM1	chr4	11095667	11095676	-	0.000	0.000	Merged-chr4-11095738-16
NR363--MA0508.2.PRDM1	chr11	80666403	80666412	+	0.000	0.000	Merged-chr11-80666360-28
NR634--MA0508.2.PRDM1	chr14	16270106	16270115	+	0.000	0.000	Merged-chr14-16270059-31
NR1157--MA0508.2.PRDM1	chr2	112214622	112214631	+	0.000	0.000	Merged-chr2-112214822-23
NR124--MA0508.2.PRDM1	chr1	151011218	151011227	+	0.000	0.000	Merged-chr1-151011231-27
NR233--MA0508.2.PRDM1	chr10	60189945	60189954	-	0.000	0.000	Merged-chr10-60189958-4
NR1123--MA0508.2.PRDM1	chr2	78860102	78860111	+	0.000	0.000	Merged-chr2-78860154-39
NR961--MA0508.2.PRDM1	chr17	88403478	88403487	+	0.000	0.000	Merged-chr17-88403515-53
NR613--MA0508.2.PRDM1	chr13	113198060	113198069	+	0.000	0.000	Merged-chr13-113198047-76
NR1027--MA0508.2.PRDM1	chr19	21863656	21863665	-	0.000	0.000	Merged-chr19-21863590-59
NR451--MA0508.2.PRDM1	chr12	69458554	69458563	-	0.000	0.000	Merged-chr12-69458442-59
NR722--MA0508.2.PRDM1	chr14	116210449	116210458	+	0.000	0.000	Merged-chr14-116210530-30
NR517--MA0508.2.PRDM1	chr12	119147969	119147978	-	0.000	0.000	Merged-chr12-119148040-28
NR974--MA0508.2.PRDM1	chr18	39020810	39020819	+	0.000	0.000	Merged-chr18-39020827-46
NR769--MA0508.2.PRDM1	chr15	66702897	66702906	+	0.000	0.000	Merged-chr15-66702981-58
NR25--MA0508.2.PRDM1	chr1	52388418	52388427	+	0.000	0.000	Merged-chr1-52388435-48
NR560--MA0508.2.PRDM1	chr13	63886566	63886575	+	0.000	0.000	Merged-chr13-63886405-114
NR1006--MA0508.2.PRDM1	chr18	70522417	70522426	+	0.000	0.000	Merged-chr18-70522488-53
NR430--MA0508.2.PRDM1	chr12	25306013	25306022	+	0.000	0.000	Merged-chr12-25306142-51
NR1115--MA0508.2.PRDM1	chr2	68430727	68430736	-	0.000	0.000	Merged-chr2-68430660-54
NR334--MA0508.2.PRDM1	chr11	20477808	20477817	+	0.000	0.000	Merged-chr11-20477652-51
NR857--MA0508.2.PRDM1	chr16	77099344	77099353	+	0.000	0.000	Merged-chr16-77099308-12
NR172--MA0508.2.PRDM1	chr1	183933987	183933996	+	0.000	0.000	Merged-chr1-183934010-20
NR509--MA0508.2.PRDM1	chr12	115848086	115848095	-	0.000	0.000	Merged-chr12-115847969-36
NR300--MA0508.2.PRDM1	chr10	119239210	119239219	-	0.000	0.000	Merged-chr10-119239240-7
NR17--MA0508.2.PRDM1	chr1	40412485	40412494	-	0.000	0.000	Merged-chr1-40412603-5
NR281--MA0508.2.PRDM1	chr10	111156973	111156982	-	0.000	0.000	Merged-chr10-111156928-138
NR347--MA0508.2.PRDM1	chr11	49085037	49085046	-	0.000	0.000	Merged-chr11-49085061-48
NR618--MA0508.2.PRDM1	chr13	117033923	117033932	+	0.000	0.000	Merged-chr13-117034098-43
NR1237--MA0508.2.PRDM1	chr3	14533802	14533811	-	0.000	0.000	Merged-chr3-14534014-70
NR204--MA0508.2.PRDM1	chr10	18119836	18119845	+	0.000	0.000	Merged-chr10-18119820-15
NR390--MA0508.2.PRDM1	chr11	100921394	100921403	+	0.000	0.000	Merged-chr11-100921492-18
NR727--MA0508.2.PRDM1	chr14	121147144	121147153	+	0.000	0.000	Merged-chr14-121147378-58
NR294--MA0508.2.PRDM1	chr10	118178901	118178910	+	0.000	0.000	Merged-chr10-118178918-9
NR783--MA0508.2.PRDM1	chr15	93581887	93581896	+	0.000	0.000	Merged-chr15-93581886-25
NR578--MA0508.2.PRDM1	chr13	81675480	81675489	-	0.000	0.000	Merged-chr13-81675595-44
NR1197--MA0508.2.PRDM1	chr2	147012125	147012134	+	0.000	0.000	Merged-chr2-147011946-5
NR958--MA0508.2.PRDM1	chr17	86041012	86041021	-	0.000	0.000	Merged-chr17-86040828-28
NR273--MA0508.2.PRDM1	chr10	98781937	98781946	-	0.000	0.000	Merged-chr10-98782064-50
NR544--MA0508.2.PRDM1	chr13	42246167	42246176	-	0.000	0.000	Merged-chr13-42246030-46
NR1229--MA0508.2.PRDM1	chr2	180589440	180589449	+	0.000	0.000	Merged-chr2-180589507-64
NR401--MA0508.2.PRDM1	chr11	108215024	108215033	+	0.000	0.000	Merged-chr11-108215085-33
NR143--MA0508.2.PRDM1	chr1	167637268	167637277	-	0.000	0.000	Merged-chr1-167637218-38
NR1208--MA0508.2.PRDM1	chr2	157567337	157567346	-	0.000	0.000	Merged-chr2-157567456-9
NR299--MA0508.2.PRDM1	chr10	119239176	119239185	-	0.000	0.000	Merged-chr10-119239240-7
NR1189--MA0508.2.PRDM1	chr2	139628875	139628884	-	0.000	0.000	Merged-chr2-139628868-19
NR2124--MA0508.2.PRDM1	chr9	116223669	116223678	+	0.000	0.000	Merged-chr9-116223599-38
NR265--MA0508.2.PRDM1	chr10	93453449	93453458	-	0.000	0.000	Merged-chr10-93453277-72
NR788--MA0508.2.PRDM1	chr15	97373996	97374005	-	0.000	0.000	Merged-chr15-97373973-3
NR374--MA0508.2.PRDM1	chr11	87744997	87745006	-	0.000	0.000	Merged-chr11-87745119-47
NR231--MA0508.2.PRDM1	chr10	59897143	59897152	-	0.000	0.000	Merged-chr10-59896998-59
NR1883--MA0508.2.PRDM1	chr7	112095045	112095054	+	0.000	0.000	Merged-chr7-112095114-21
NR135--MA0508.2.PRDM1	chr1	161671161	161671170	-	0.000	0.000	Merged-chr1-161671075-50
NR406--MA0508.2.PRDM1	chr11	114808214	114808223	-	0.000	0.000	Merged-chr11-114808092-65
NR353--MA0508.2.PRDM1	chr11	64116865	64116874	-	0.000	0.000	Merged-chr11-64116814-48
NR2116--MA0508.2.PRDM1	chr9	107334435	107334444	+	0.000	0.000	Merged-chr9-107334469-86
NR1591--MA0508.2.PRDM1	chr5	92467531	92467540	+	0.000	0.000	Merged-chr5-92467651-16
NR114--MA0508.2.PRDM1	chr1	138559838	138559847	-	0.000	0.000	Merged-chr1-138559796-44
NR998--MA0508.2.PRDM1	chr18	65099380	65099389	-	0.000	0.000	Merged-chr18-65099318-13
NR488--MA0508.2.PRDM1	chr12	101075286	101075295	-	0.000	0.000	Merged-chr12-101075229-34
NR1854--MA0508.2.PRDM1	chr7	81855229	81855238	+	0.000	0.000	Merged-chr7-81855095-36
NR215--MA0508.2.PRDM1	chr10	39908940	39908949	-	0.000	0.000	Merged-chr10-39908965-34
NR2164--MA0508.2.PRDM1	chrX	166185334	166185343	+	0.000	0.000	Merged-chrX-166185579-37
NR1310--MA0508.2.PRDM1	chr3	103829135	103829144	+	0.000	0.000	Merged-chr3-103829221-17
NR228--MA0508.2.PRDM1	chr10	52382205	52382214	-	0.000	0.000	Merged-chr10-52382064-99
NR337--MA0508.2.PRDM1	chr11	26586812	26586821	+	0.000	0.000	Merged-chr11-26586855-34
NR1780--MA0508.2.PRDM1	chr6	142848508	142848517	+	0.000	0.000	Merged-chr6-142848344-28
NR2143--MA0508.2.PRDM1	chrX	59586034	59586043	+	0.000	0.000	Merged-chrX-59585920-18
NR1684--MA0508.2.PRDM1	chr6	54088344	54088353	-	0.000	0.000	Merged-chr6-54088359-21
NR1955--MA0508.2.PRDM1	chr8	36188856	36188865	-	0.000	0.000	Merged-chr8-36188983-40
NR207--MA0508.2.PRDM1	chr10	21354033	21354042	+	0.000	0.000	Merged-chr10-21353968-32
NR1270--MA0508.2.PRDM1	chr3	59262340	59262349	-	0.000	0.000	Merged-chr3-59262212-10
NR1921--MA0508.2.PRDM1	chr7	141455844	141455853	-	0.000	0.000	Merged-chr7-141455879-2
NR1031--MA0508.2.PRDM1	chr19	30924284	30924293	-	0.000	0.000	Merged-chr19-30924347-34
NR1302--MA0508.2.PRDM1	chr3	97948830	97948839	-	0.000	0.000	Merged-chr3-97948797-28
NR1411--MA0508.2.PRDM1	chr4	40845787	40845796	-	0.000	0.000	Merged-chr4-40845579-27
NR2026--MA0508.2.PRDM1	chr9	7509854	7509863	-	0.000	0.000	Merged-chr9-7510063-49
NR2135--MA0508.2.PRDM1	chrX	7865941	7865950	-	0.000	0.000	Merged-chrX-7865862-63
NR1881--MA0508.2.PRDM1	chr7	107664528	107664537	+	0.000	0.000	Merged-chr7-107664561-57
