#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.up.bed
NR839--MA0508.2.PRDM1	chr18	65099380	65099389	-	0.000	0.000	Merged-chr18-65099318-13
NR1458--MA0508.2.PRDM1	chr6	145002576	145002585	-	0.000	0.000	Merged-chr6-145002461-23
NR901--MA0508.2.PRDM1	chr19	55688722	55688731	+	0.000	0.000	Merged-chr19-55688769-29
NR1044--MA0508.2.PRDM1	chr3	8718383	8718392	+	0.000	0.000	Merged-chr3-8718167-60
NR677--MA0508.2.PRDM1	chr16	23144591	23144600	-	0.000	0.000	Merged-chr16-23144552-50
NR1296--MA0508.2.PRDM1	chr5	105495369	105495378	+	0.000	0.000	Merged-chr5-105495544-71
NR1567--MA0508.2.PRDM1	chr7	125511482	125511491	-	0.000	0.000	Merged-chr7-125511628-40
NR991--MA0508.2.PRDM1	chr2	117681054	117681063	-	0.000	0.000	Merged-chr2-117680895-1
NR643--MA0508.2.PRDM1	chr15	78576459	78576468	+	0.000	0.000	Merged-chr15-78576586-27
NR914--MA0508.2.PRDM1	chr2	14312636	14312645	+	0.000	0.000	Merged-chr2-14312633-23
NR709--MA0508.2.PRDM1	chr16	52038468	52038477	-	0.000	0.000	Merged-chr16-52038491-49
NR481--MA0508.2.PRDM1	chr13	48978067	48978076	+	0.000	0.000	Merged-chr13-48978131-34
NR547--MA0508.2.PRDM1	chr13	119120442	119120451	+	0.000	0.000	Merged-chr13-119120490-1
NR404--MA0508.2.PRDM1	chr12	76752972	76752981	+	0.000	0.000	Merged-chr12-76753055-50
NR55--MA0508.2.PRDM1	chr1	106866849	106866858	-	0.000	0.000	Merged-chr1-106866899-32
NR861--MA0508.2.PRDM1	chr19	8518493	8518502	-	0.000	0.000	Merged-chr19-8518636-102
NR513--MA0508.2.PRDM1	chr13	97938101	97938110	-	0.000	0.000	Merged-chr13-97938111-12
NR351--MA0508.2.PRDM1	chr11	100921394	100921403	+	0.000	0.000	Merged-chr11-100921492-18
NR622--MA0508.2.PRDM1	chr15	6129909	6129918	+	0.000	0.000	Merged-chr15-6129923-16
NR68--MA0508.2.PRDM1	chr1	131566437	131566446	+	0.000	0.000	Merged-chr1-131566296-22
NR9--MA0508.2.PRDM1	chr1	20825268	20825277	-	0.000	0.000	Merged-chr1-20825313-33
NR731--MA0508.2.PRDM1	chr16	96061193	96061202	-	0.000	0.000	Merged-chr16-96061094-16
NR526--MA0508.2.PRDM1	chr13	108316207	108316216	-	0.000	0.000	Merged-chr13-108316339-65
NR112--MA0508.2.PRDM1	chr1	171966123	171966132	-	0.000	0.000	Merged-chr1-171966306-50
NR1397--MA0508.2.PRDM1	chr6	107749026	107749035	-	0.000	0.000	Merged-chr6-107749008-33
NR887--MA0508.2.PRDM1	chr19	40257561	40257570	+	0.000	0.000	Merged-chr19-40257605-57
NR473--MA0508.2.PRDM1	chr13	36369657	36369666	+	0.000	0.000	Merged-chr13-36369600-5
NR539--MA0508.2.PRDM1	chr13	113198060	113198069	+	0.000	0.000	Merged-chr13-113198047-76
NR1429--MA0508.2.PRDM1	chr6	129353955	129353964	+	0.000	0.000	Merged-chr6-129354027-2
NR648--MA0508.2.PRDM1	chr15	81081386	81081395	+	0.000	0.000	Merged-chr15-81081361-14
NR919--MA0508.2.PRDM1	chr2	18765828	18765837	-	0.000	0.000	Merged-chr2-18765910-35
NR1267--MA0508.2.PRDM1	chr5	53509711	53509720	-	0.000	0.000	Merged-chr5-53509705-20
NR409--MA0508.2.PRDM1	chr12	80198741	80198750	+	0.000	0.000	Merged-chr12-80198800-18
NR1028--MA0508.2.PRDM1	chr2	166719507	166719516	-	0.000	0.000	Merged-chr2-166719426-29
NR975--MA0508.2.PRDM1	chr2	91932610	91932619	+	0.000	0.000	Merged-chr2-91932406-35
NR499--MA0508.2.PRDM1	chr13	89634217	89634226	-	0.000	0.000	Merged-chr13-89634283-22
NR104--MA0508.2.PRDM1	chr1	164184497	164184506	+	0.000	0.000	Merged-chr1-164184631-39
NR290--MA0508.2.PRDM1	chr11	3181549	3181558	-	0.000	0.000	Merged-chr11-3181415-55
NR627--MA0508.2.PRDM1	chr15	27784087	27784096	+	0.000	0.000	Merged-chr15-27783998-63
NR879--MA0508.2.PRDM1	chr19	32999028	32999037	+	0.000	0.000	Merged-chr19-32999080-29
NR465--MA0508.2.PRDM1	chr13	30166640	30166649	-	0.000	0.000	Merged-chr13-30166672-75
NR322--MA0508.2.PRDM1	chr11	61231586	61231595	-	0.000	0.000	Merged-chr11-61231556-8
NR988--MA0508.2.PRDM1	chr2	117352885	117352894	+	0.000	0.000	Merged-chr2-117352784-31
NR478--MA0508.2.PRDM1	chr13	44376101	44376110	-	0.000	0.000	Merged-chr13-44376077-22
NR335--MA0508.2.PRDM1	chr11	76805984	76805993	-	0.000	0.000	Merged-chr11-76806190-4
NR606--MA0508.2.PRDM1	chr14	99032847	99032856	+	0.000	0.000	Merged-chr14-99032788-27
NR858--MA0508.2.PRDM1	chr19	4114053	4114062	+	0.000	0.000	Merged-chr19-4113915-47
NR444--MA0508.2.PRDM1	chr12	118296397	118296406	-	0.000	0.000	Merged-chr12-118296340-47
NR282--MA0508.2.PRDM1	chr10	127141531	127141540	+	0.000	0.000	Merged-chr10-127141602-99
NR348--MA0508.2.PRDM1	chr11	97703273	97703282	+	0.000	0.000	Merged-chr11-97703111-88
NR619--MA0508.2.PRDM1	chr14	121738732	121738741	-	0.000	0.000	Merged-chr14-121738947-111
NR391--MA0508.2.PRDM1	chr12	52830983	52830992	-	0.000	0.000	Merged-chr12-52830906-26
NR728--MA0508.2.PRDM1	chr16	94414372	94414381	+	0.000	0.000	Merged-chr16-94414336-19
NR675--MA0508.2.PRDM1	chr16	19761874	19761883	-	0.000	0.000	Merged-chr16-19761931-27
NR946--MA0508.2.PRDM1	chr2	48328422	48328431	+	0.000	0.000	Merged-chr2-48328415-44
NR1089--MA0508.2.PRDM1	chr3	105133336	105133345	+	0.000	0.000	Merged-chr3-105133189-20
NR1661--MA0508.2.PRDM1	chr9	13652158	13652167	-	0.000	0.000	Merged-chr9-13652196-20
NR383--MA0508.2.PRDM1	chr12	26460267	26460276	-	0.000	0.000	Merged-chr12-26460097-25
NR178--MA0508.2.PRDM1	chr10	30538226	30538235	+	0.000	0.000	Merged-chr10-30538265-95
NR287--MA0508.2.PRDM1	chr10	130322868	130322877	-	0.000	0.000	Merged-chr10-130322822-49
NR938--MA0508.2.PRDM1	chr2	34790478	34790487	-	0.000	0.000	Merged-chr2-34790571-52
NR319--MA0508.2.PRDM1	chr11	55240806	55240815	-	0.000	0.000	Merged-chr11-55240752-16
NR1510--MA0508.2.PRDM1	chr7	74684134	74684143	-	0.000	0.000	Merged-chr7-74684112-21
NR1762--MA0508.2.PRDM1	chrX	37191401	37191410	+	0.000	0.000	Merged-chrX-37191332-62
NR537--MA0508.2.PRDM1	chr13	113013531	113013540	-	0.000	0.000	Merged-chr13-113013424-80
NR123--MA0508.2.PRDM1	chr1	177260718	177260727	-	0.000	0.000	Merged-chr1-177260674-1
NR789--MA0508.2.PRDM1	chr17	80062228	80062237	-	0.000	0.000	Merged-chr17-80062114-120
NR375--MA0508.2.PRDM1	chr12	3891319	3891328	+	0.000	0.000	Merged-chr12-3891363-76
NR279--MA0508.2.PRDM1	chr10	124138544	124138553	+	0.000	0.000	Merged-chr10-124138683-21
NR407--MA0508.2.PRDM1	chr12	79456344	79456353	-	0.000	0.000	Merged-chr12-79456305-9
NR768--MA0508.2.PRDM1	chr17	42887544	42887553	-	0.000	0.000	Merged-chr17-42887503-23
NR1231--MA0508.2.PRDM1	chr4	147848475	147848484	-	0.000	0.000	Merged-chr4-147848412-69
NR1502--MA0508.2.PRDM1	chr7	49462669	49462678	+	0.000	0.000	Merged-chr7-49462687-57
NR1754--MA0508.2.PRDM1	chr9	120340031	120340040	+	0.000	0.000	Merged-chr9-120340117-48
NR1340--MA0508.2.PRDM1	chr6	37055320	37055329	-	0.000	0.000	Merged-chr6-37055038-92
NR258--MA0508.2.PRDM1	chr10	108301255	108301264	+	0.000	0.000	Merged-chr10-108301034-32
NR367--MA0508.2.PRDM1	chr11	116398139	116398148	+	0.000	0.000	Merged-chr11-116398180-34
NR638--MA0508.2.PRDM1	chr15	59707894	59707903	+	0.000	0.000	Merged-chr15-59707926-13
NR476--MA0508.2.PRDM1	chr13	43436074	43436083	+	0.000	0.000	Merged-chr13-43436258-16
NR1210--MA0508.2.PRDM1	chr4	135520627	135520636	-	0.000	0.000	Merged-chr4-135520643-13
NR1462--MA0508.2.PRDM1	chr6	145276475	145276484	+	0.000	0.000	Merged-chr6-145276388-70
NR508--MA0508.2.PRDM1	chr13	95427598	95427607	-	0.000	0.000	Merged-chr13-95427714-10
NR1571--MA0508.2.PRDM1	chr7	130448104	130448113	-	0.000	0.000	Merged-chr7-130448231-21
NR489--MA0508.2.PRDM1	chr13	63886566	63886575	+	0.000	0.000	Merged-chr13-63886405-114
NR1680--MA0508.2.PRDM1	chr9	42022501	42022510	+	0.000	0.000	Merged-chr9-42022537-24
NR1746--MA0508.2.PRDM1	chr9	116091608	116091617	+	0.000	0.000	Merged-chr9-116091467-52
NR1332--MA0508.2.PRDM1	chr6	4709257	4709266	+	0.000	0.000	Merged-chr6-4709172-7
NR1603--MA0508.2.PRDM1	chr8	57593003	57593012	-	0.000	0.000	Merged-chr8-57592904-21
NR216--MA0508.2.PRDM1	chr10	75531414	75531423	+	0.000	0.000	Merged-chr10-75531721-48
NR197--MA0508.2.PRDM1	chr10	58675637	58675646	+	0.000	0.000	Merged-chr10-58675736-25
NR1725--MA0508.2.PRDM1	chr9	80026192	80026201	-	0.000	0.000	Merged-chr9-80026146-29
NR1040--MA0508.2.PRDM1	chr2	180307890	180307899	+	0.000	0.000	Merged-chr2-180307978-23
NR1311--MA0508.2.PRDM1	chr5	122951586	122951595	-	0.000	0.000	Merged-chr5-122951683-61
NR1292--MA0508.2.PRDM1	chr5	98161461	98161470	+	0.000	0.000	Merged-chr5-98161434-16
NR1738--MA0508.2.PRDM1	chr9	105395183	105395192	+	0.000	0.000	Merged-chr9-105395355-56
NR910--MA0508.2.PRDM1	chr2	6309656	6309665	-	0.000	0.000	Merged-chr2-6309619-42
NR1781--MA0508.2.PRDM1	chrX	159199720	159199729	+	0.000	0.000	Merged-chrX-159199808-53
NR1685--MA0508.2.PRDM1	chr9	42995496	42995505	+	0.000	0.000	Merged-chr9-42995452-17
NR51--MA0508.2.PRDM1	chr1	98589842	98589851	+	0.000	0.000	Merged-chr1-98589738-39
NR208--MA0508.2.PRDM1	chr10	68239161	68239170	+	0.000	0.000	Merged-chr10-68239369-73
NR1608--MA0508.2.PRDM1	chr8	68735089	68735098	+	0.000	0.000	Merged-chr8-68735158-122
NR1717--MA0508.2.PRDM1	chr9	69467470	69467479	-	0.000	0.000	Merged-chr9-69467550-22
NR1032--MA0508.2.PRDM1	chr2	169779044	169779053	+	0.000	0.000	Merged-chr2-169779005-37
NR870--MA0508.2.PRDM1	chr19	14305900	14305909	+	0.000	0.000	Merged-chr19-14305924-12
NR1284--MA0508.2.PRDM1	chr5	77367902	77367911	+	0.000	0.000	Merged-chr5-77367800-15
NR1141--MA0508.2.PRDM1	chr4	14882162	14882171	+	0.000	0.000	Merged-chr4-14882054-55
NR902--MA0508.2.PRDM1	chr19	55688810	55688819	+	0.000	0.000	Merged-chr19-55688769-29
NR1521--MA0508.2.PRDM1	chr7	81855229	81855238	+	0.000	0.000	Merged-chr7-81855095-36
NR168--MA0508.2.PRDM1	chr10	20882636	20882645	-	0.000	0.000	Merged-chr10-20882813-50
NR1630--MA0508.2.PRDM1	chr8	94443451	94443460	+	0.000	0.000	Merged-chr8-94443334-5
NR1425--MA0508.2.PRDM1	chr6	127265147	127265156	-	0.000	0.000	Merged-chr6-127265230-18
NR992--MA0508.2.PRDM1	chr2	119742213	119742222	-	0.000	0.000	Merged-chr2-119742331-93
NR43--MA0508.2.PRDM1	chr1	87215053	87215062	-	0.000	0.000	Merged-chr1-87215008-15
NR1263--MA0508.2.PRDM1	chr5	38307966	38307975	-	0.000	0.000	Merged-chr5-38307807-52
NR1534--MA0508.2.PRDM1	chr7	100950662	100950671	+	0.000	0.000	Merged-chr7-100950799-22
NR1786--MA0508.2.PRDM1	chrX	166718273	166718282	-	0.000	0.000	Merged-chrX-166718260-20
NR1372--MA0508.2.PRDM1	chr6	85137553	85137562	+	0.000	0.000	Merged-chr6-85137603-78
NR1709--MA0508.2.PRDM1	chr9	63738502	63738511	+	0.000	0.000	Merged-chr9-63738316-120
NR862--MA0508.2.PRDM1	chr19	9067543	9067552	+	0.000	0.000	Merged-chr19-9067477-19
NR1404--MA0508.2.PRDM1	chr6	108717980	108717989	-	0.000	0.000	Merged-chr6-108717791-30
NR1385--MA0508.2.PRDM1	chr6	97311155	97311164	-	0.000	0.000	Merged-chr6-97311024-32
NR22--MA0508.2.PRDM1	chr1	52100604	52100613	+	0.000	0.000	Merged-chr1-52100715-41
NR1080--MA0508.2.PRDM1	chr3	99233965	99233974	-	0.000	0.000	Merged-chr3-99234214-90
NR1417--MA0508.2.PRDM1	chr6	122669501	122669510	+	0.000	0.000	Merged-chr6-122669601-34
NR1003--MA0508.2.PRDM1	chr2	131448203	131448212	+	0.000	0.000	Merged-chr2-131448367-26
NR1669--MA0508.2.PRDM1	chr9	31090840	31090849	+	0.000	0.000	Merged-chr9-31090729-18
NR1460--MA0508.2.PRDM1	chr6	145134733	145134742	+	0.000	0.000	Merged-chr6-145134639-2
NR1255--MA0508.2.PRDM1	chr5	28269860	28269869	-	0.000	0.000	Merged-chr5-28269924-54
NR950--MA0508.2.PRDM1	chr2	59393310	59393319	+	0.000	0.000	Merged-chr2-59393267-21
NR1093--MA0508.2.PRDM1	chr3	108794955	108794964	-	0.000	0.000	Merged-chr3-108795122-6
NR1635--MA0508.2.PRDM1	chr8	106821470	106821479	+	0.000	0.000	Merged-chr8-106821433-20
NR602--MA0508.2.PRDM1	chr14	79234736	79234745	-	0.000	0.000	Merged-chr14-79234697-12
NR1221--MA0508.2.PRDM1	chr4	145319390	145319399	-	0.000	0.000	Merged-chr4-145319470-38
NR1473--MA0508.2.PRDM1	chr7	4082996	4083005	-	0.000	0.000	Merged-chr7-4082893-63
NR1744--MA0508.2.PRDM1	chr9	114794612	114794621	+	0.000	0.000	Merged-chr9-114794637-24
NR711--MA0508.2.PRDM1	chr16	52147413	52147422	+	0.000	0.000	Merged-chr16-52147489-52
NR91--MA0508.2.PRDM1	chr1	156574201	156574210	+	0.000	0.000	Merged-chr1-156574252-14
NR692--MA0508.2.PRDM1	chr16	33073140	33073149	+	0.000	0.000	Merged-chr16-33073178-28
NR1234--MA0508.2.PRDM1	chr4	148998272	148998281	-	0.000	0.000	Merged-chr4-148998288-20
NR1614--MA0508.2.PRDM1	chr8	77292703	77292712	+	0.000	0.000	Merged-chr8-77292720-71
NR1138--MA0508.2.PRDM1	chr4	11077744	11077753	+	0.000	0.000	Merged-chr4-11077783-17
NR1723--MA0508.2.PRDM1	chr9	77806872	77806881	+	0.000	0.000	Merged-chr9-77806830-39
NR1518--MA0508.2.PRDM1	chr7	80583504	80583513	+	0.000	0.000	Merged-chr7-80583398-64
NR1085--MA0508.2.PRDM1	chr3	103314495	103314504	+	0.000	0.000	Merged-chr3-103314506-15
NR1356--MA0508.2.PRDM1	chr6	65564421	65564430	-	0.000	0.000	Merged-chr6-65564422-101
NR1465--MA0508.2.PRDM1	chr6	145998803	145998812	+	0.000	0.000	Merged-chr6-145998846-7
NR703--MA0508.2.PRDM1	chr16	49164599	49164608	+	0.000	0.000	Merged-chr16-49164589-42
NR1322--MA0508.2.PRDM1	chr5	140799013	140799022	+	0.000	0.000	Merged-chr5-140799017-20
NR955--MA0508.2.PRDM1	chr2	65668903	65668912	+	0.000	0.000	Merged-chr2-65668697-46
NR1369--MA0508.2.PRDM1	chr6	82775583	82775592	+	0.000	0.000	Merged-chr6-82775550-35
NR1160--MA0508.2.PRDM1	chr4	53228128	53228137	+	0.000	0.000	Merged-chr4-53228038-46
NR793--MA0508.2.PRDM1	chr17	84332979	84332988	-	0.000	0.000	Merged-chr17-84333098-53
NR1683--MA0508.2.PRDM1	chr9	42238781	42238790	-	0.000	0.000	Merged-chr9-42238939-28
NR1478--MA0508.2.PRDM1	chr7	16193840	16193849	+	0.000	0.000	Merged-chr7-16193928-27
NR1749--MA0508.2.PRDM1	chr9	118196767	118196776	+	0.000	0.000	Merged-chr9-118196833-13
NR1064--MA0508.2.PRDM1	chr3	71564229	71564238	+	0.000	0.000	Merged-chr3-71564100-40
NR302--MA0508.2.PRDM1	chr11	31808038	31808047	+	0.000	0.000	Merged-chr11-31808102-31
NR19--MA0508.2.PRDM1	chr1	40228136	40228145	-	0.000	0.000	Merged-chr1-40228252-23
NR554--MA0508.2.PRDM1	chr14	19751176	19751185	+	0.000	0.000	Merged-chr14-19751305-34
NR825--MA0508.2.PRDM1	chr18	39801356	39801365	-	0.000	0.000	Merged-chr18-39801283-11
NR1444--MA0508.2.PRDM1	chr6	136965228	136965237	-	0.000	0.000	Merged-chr6-136965089-103
NR1715--MA0508.2.PRDM1	chr9	69320033	69320042	+	0.000	0.000	Merged-chr9-69320084-71
NR1696--MA0508.2.PRDM1	chr9	55242133	55242142	+	0.000	0.000	Merged-chr9-55242240-47
NR1301--MA0508.2.PRDM1	chr5	112488682	112488691	+	0.000	0.000	Merged-chr5-112488536-19
NR934--MA0508.2.PRDM1	chr2	32859250	32859259	-	0.000	0.000	Merged-chr2-32859243-10
NR1077--MA0508.2.PRDM1	chr3	96764775	96764784	+	0.000	0.000	Merged-chr3-96764776-19
NR1619--MA0508.2.PRDM1	chr8	83783329	83783338	+	0.000	0.000	Merged-chr8-83783400-30
NR772--MA0508.2.PRDM1	chr17	45703412	45703421	+	0.000	0.000	Merged-chr17-45703436-19
NR1457--MA0508.2.PRDM1	chr6	144962135	144962144	-	0.000	0.000	Merged-chr6-144962023-22
NR75--MA0508.2.PRDM1	chr1	136625575	136625584	+	0.000	0.000	Merged-chr1-136625526-2
NR676--MA0508.2.PRDM1	chr16	23100343	23100352	-	0.000	0.000	Merged-chr16-23100189-17
NR947--MA0508.2.PRDM1	chr2	51148577	51148586	+	0.000	0.000	Merged-chr2-51148397-1
NR1566--MA0508.2.PRDM1	chr7	125496355	125496364	-	0.000	0.000	Merged-chr7-125496348-14
NR1152--MA0508.2.PRDM1	chr4	43823007	43823016	-	0.000	0.000	Merged-chr4-43823081-36
NR990--MA0508.2.PRDM1	chr2	117358210	117358219	+	0.000	0.000	Merged-chr2-117358189-8
NR785--MA0508.2.PRDM1	chr17	71618149	71618158	+	0.000	0.000	Merged-chr17-71618121-41
NR1675--MA0508.2.PRDM1	chr9	35475658	35475667	-	0.000	0.000	Merged-chr9-35475679-27
NR642--MA0508.2.PRDM1	chr15	74667720	74667729	+	0.000	0.000	Merged-chr15-74667710-27
NR1327--MA0508.2.PRDM1	chr5	148398512	148398521	+	0.000	0.000	Merged-chr5-148398705-3
NR88--MA0508.2.PRDM1	chr1	152904639	152904648	-	0.000	0.000	Merged-chr1-152904695-40
NR751--MA0508.2.PRDM1	chr17	29551179	29551188	-	0.000	0.000	Merged-chr17-29551156-34
NR1436--MA0508.2.PRDM1	chr6	134343200	134343209	-	0.000	0.000	Merged-chr6-134343073-39
NR54--MA0508.2.PRDM1	chr1	106647497	106647506	-	0.000	0.000	Merged-chr1-106647524-44
NR655--MA0508.2.PRDM1	chr15	91651690	91651699	-	0.000	0.000	Merged-chr15-91651721-23
NR926--MA0508.2.PRDM1	chr2	26188850	26188859	-	0.000	0.000	Merged-chr2-26188803-7
NR1545--MA0508.2.PRDM1	chr7	107609828	107609837	-	0.000	0.000	Merged-chr7-107609877-33
NR241--MA0508.2.PRDM1	chr10	89765053	89765062	+	0.000	0.000	Merged-chr10-89764966-63
NR1178--MA0508.2.PRDM1	chr4	95096891	95096900	+	0.000	0.000	Merged-chr4-95096971-16
NR1449--MA0508.2.PRDM1	chr6	140308248	140308257	+	0.000	0.000	Merged-chr6-140308190-9
NR350--MA0508.2.PRDM1	chr11	99099150	99099159	-	0.000	0.000	Merged-chr11-99099093-22
NR621--MA0508.2.PRDM1	chr14	122878009	122878018	-	0.000	0.000	Merged-chr14-122878138-13
NR1035--MA0508.2.PRDM1	chr2	173660538	173660547	+	0.000	0.000	Merged-chr2-173660540-10
NR67--MA0508.2.PRDM1	chr1	128617825	128617834	+	0.000	0.000	Merged-chr1-128617938-22
NR1287--MA0508.2.PRDM1	chr5	89197103	89197112	-	0.000	0.000	Merged-chr5-89197180-6
NR254--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
NR1415--MA0508.2.PRDM1	chr6	121226253	121226262	-	0.000	0.000	Merged-chr6-121226378-36
NR1667--MA0508.2.PRDM1	chr9	21368453	21368462	+	0.000	0.000	Merged-chr9-21368404-8
NR634--MA0508.2.PRDM1	chr15	50400562	50400571	+	0.000	0.000	Merged-chr15-50400444-64
NR809--MA0508.2.PRDM1	chr18	11883434	11883443	-	0.000	0.000	Merged-chr18-11883419-27
NR1157--MA0508.2.PRDM1	chr4	48012445	48012454	+	0.000	0.000	Merged-chr4-48012358-52
NR1428--MA0508.2.PRDM1	chr6	129234733	129234742	+	0.000	0.000	Merged-chr6-129234785-38
NR124--MA0508.2.PRDM1	chr1	177338777	177338786	+	0.000	0.000	Merged-chr1-177338915-41
NR1014--MA0508.2.PRDM1	chr2	146606417	146606426	+	0.000	0.000	Merged-chr2-146606447-27
NR46--MA0508.2.PRDM1	chr1	88575975	88575984	-	0.000	0.000	Merged-chr1-88576113-71
NR852--MA0508.2.PRDM1	chr18	89159488	89159497	-	0.000	0.000	Merged-chr18-89159613-61
NR899--MA0508.2.PRDM1	chr19	53900127	53900136	-	0.000	0.000	Merged-chr19-53900039-75
NR504--MA0508.2.PRDM1	chr13	91484447	91484456	-	0.000	0.000	Merged-chr13-91484361-55
NR961--MA0508.2.PRDM1	chr2	72170806	72170815	-	0.000	0.000	Merged-chr2-72170854-84
NR1375--MA0508.2.PRDM1	chr6	87447332	87447341	+	0.000	0.000	Merged-chr6-87447444-55
NR1027--MA0508.2.PRDM1	chr2	163164676	163164685	-	0.000	0.000	Merged-chr2-163164784-61
NR1279--MA0508.2.PRDM1	chr5	72731654	72731663	+	0.000	0.000	Merged-chr5-72731571-20
NR180--MA0508.2.PRDM1	chr10	30655970	30655979	+	0.000	0.000	Merged-chr10-30655945-56
NR1407--MA0508.2.PRDM1	chr6	115021351	115021360	-	0.000	0.000	Merged-chr6-115021349-12
NR974--MA0508.2.PRDM1	chr2	90503453	90503462	+	0.000	0.000	Merged-chr2-90503478-20
NR769--MA0508.2.PRDM1	chr17	42887604	42887613	+	0.000	0.000	Merged-chr17-42887503-23
