#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR7428--MA0684.1.RUNX3	chr9	92384635	92384644	-	0.000	0.000	Merged-chr9-92384528-56
NR3402--MA0684.1.RUNX3	chr17	45384683	45384692	+	0.000	0.000	Merged-chr17-45384721-21
NR1180--MA0684.1.RUNX3	chr11	70594762	70594771	+	0.000	0.000	Merged-chr11-70594778-39
NR955--MA0002.2.RUNX1	chr10	121587571	121587581	-	0.000	0.000	Merged-chr10-121587592-1
NR7507--MA0511.2.RUNX2	chr9	114787861	114787869	-	0.000	0.000	Merged-chr9-114787935-34
NR1369--MA0002.2.RUNX1	chr11	102317762	102317772	+	0.000	0.000	Merged-chr11-102317551-136
NR6902--MA0002.2.RUNX1	chr8	34216264	34216274	+	0.000	0.000	Merged-chr8-34216280-115
NR7342--MA0002.2.RUNX1	chr9	70012575	70012585	+	0.000	0.000	Merged-chr9-70012774-59
NR5334--MA0684.1.RUNX3	chr4	150566267	150566276	+	0.000	0.000	Merged-chr4-150566221-49
NR2400--MA0002.2.RUNX1	chr14	61518777	61518787	-	0.000	0.000	Merged-chr14-61518892-20
NR5605--MA0684.1.RUNX3	chr5	105500788	105500797	+	0.000	0.000	Merged-chr5-105500782-74
NR5186--MA0002.2.RUNX1	chr4	119239198	119239208	-	0.000	0.000	Merged-chr4-119239271-44
NR3777--MA0002.2.RUNX1	chr19	6304990	6305000	+	0.000	0.000	Merged-chr19-6305008-11
NR7266--MA0684.1.RUNX3	chr9	57340002	57340011	-	0.000	0.000	Merged-chr9-57339944-60
NR7594--MA0002.2.RUNX1	chr9	123814394	123814404	-	0.000	0.000	Merged-chr9-123814525-64
NR5043--MA0002.2.RUNX1	chr4	83234294	83234304	-	0.000	0.000	Merged-chr4-83234214-31
NR1355--MA0684.1.RUNX3	chr11	98568494	98568503	+	0.000	0.000	Merged-chr11-98568407-8
NR5394--MA0511.2.RUNX2	chr5	23719094	23719102	+	0.000	0.000	Merged-chr5-23719169-48
NR4017--MA0684.1.RUNX3	chr2	13237526	13237535	+	0.000	0.000	Merged-chr2-13237654-25
NR5837--MA0002.2.RUNX1	chr5	151423113	151423123	-	0.000	0.000	Merged-chr5-151422935-26
NR6992--MA0002.2.RUNX1	chr8	88771383	88771393	+	0.000	0.000	Merged-chr8-88771445-24
NR1064--MA0002.2.RUNX1	chr11	33162289	33162299	-	0.000	0.000	Merged-chr11-33162343-10
NR4170--MA0002.2.RUNX1	chr2	71041265	71041275	-	0.000	0.000	Merged-chr2-71041194-14
NR3908--MA0511.2.RUNX2	chr19	43689772	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR2761--MA0002.2.RUNX1	chr15	66507879	66507889	-	0.000	0.000	Merged-chr15-66508027-52
NR5966--MA0684.1.RUNX3	chr6	50545912	50545921	+	0.000	0.000	Merged-chr6-50545714-41
NR7103--MA0002.2.RUNX1	chr8	125067412	125067422	-	0.000	0.000	Merged-chr8-125067487-108
NR1193--MA0684.1.RUNX3	chr11	73131192	73131201	-	0.000	0.000	Merged-chr11-73131233-35
NR4841--MA0684.1.RUNX3	chr3	142281331	142281340	+	0.000	0.000	Merged-chr3-142281213-32
NR6915--MA0002.2.RUNX1	chr8	36194357	36194367	+	0.000	0.000	Merged-chr8-36194183-57
NR5552--MA0684.1.RUNX3	chr5	93152256	93152265	-	0.000	0.000	Merged-chr5-93152431-86
NR7626--MA0002.2.RUNX1	chrX	37191544	37191554	+	0.000	0.000	Merged-chrX-37191332-62
NR1338--MA0511.2.RUNX2	chr11	97309589	97309597	-	0.000	0.000	Merged-chr11-97309548-7
NR4920--MA0511.2.RUNX2	chr4	20033080	20033088	+	0.000	0.000	Merged-chr4-20033263-40
NR283--MA0002.2.RUNX1	chr1	135268209	135268219	-	0.000	0.000	Merged-chr1-135268339-27
NR5360--MA0511.2.RUNX2	chr5	3363603	3363611	-	0.000	0.000	Merged-chr5-3363536-37
NR1444--MA0002.2.RUNX1	chr11	113362859	113362869	+	0.000	0.000	Merged-chr11-113362898-34
NR7212--MA0002.2.RUNX1	chr9	40423740	40423750	-	0.000	0.000	Merged-chr9-40423772-79
NR5599--MA0684.1.RUNX3	chr5	105010567	105010576	+	0.000	0.000	Merged-chr5-105010527-49
NR954--MA0684.1.RUNX3	chr10	121382803	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR5056--MA0002.2.RUNX1	chr4	86874406	86874416	-	0.000	0.000	Merged-chr4-86874250-69
NR1844--MA0684.1.RUNX3	chr12	115003321	115003330	+	0.000	0.000	Merged-chr12-115003436-23
NR1696--MA0002.2.RUNX1	chr12	91766426	91766436	+	0.000	0.000	Merged-chr12-91766628-19
NR762--MA0511.2.RUNX2	chr10	80271340	80271348	-	0.000	0.000	Merged-chr10-80271512-28
NR62--MA0002.2.RUNX1	chr1	40473882	40473892	+	0.000	0.000	Merged-chr1-40473860-44
NR3776--MA0684.1.RUNX3	chr19	5724635	5724644	+	0.000	0.000	Merged-chr19-5724698-18
NR2774--MA0002.2.RUNX1	chr15	67398133	67398143	+	0.000	0.000	Merged-chr15-67398131-20
NR5436--MA0002.2.RUNX1	chr5	36574382	36574392	-	0.000	0.000	Merged-chr5-36574492-52
NR3428--MA0684.1.RUNX3	chr17	56911818	56911827	+	0.000	0.000	Merged-chr17-56911797-14
NR7672--MA0511.2.RUNX2	chrX	98265962	98265970	-	0.000	0.000	Merged-chrX-98266025-47
NR5707--MA0002.2.RUNX1	chr5	122218960	122218970	+	0.000	0.000	Merged-chr5-122219045-36
NR7196--MA0511.2.RUNX2	chr9	32395031	32395039	+	0.000	0.000	Merged-chr9-32394945-22
NR6862--MA0002.2.RUNX1	chr8	14965741	14965751	-	0.000	0.000	Merged-chr8-14965734-19
NR5787--MA0511.2.RUNX2	chr5	140586771	140586779	+	0.000	0.000	Merged-chr5-140586794-18
NR7450--MA0684.1.RUNX3	chr9	96953705	96953714	-	0.000	0.000	Merged-chr9-96953731-26
NR7516--MA0684.1.RUNX3	chr9	116145696	116145705	-	0.000	0.000	Merged-chr9-116145673-55
NR5959--MA0002.2.RUNX1	chr6	50110126	50110136	-	0.000	0.000	Merged-chr6-50110247-81
NR772--MA0002.2.RUNX1	chr10	80763638	80763648	-	0.000	0.000	Merged-chr10-80763655-40
NR3137--MA0002.2.RUNX1	chr16	59451968	59451978	+	0.000	0.000	Merged-chr16-59451982-14
NR3693--MA0511.2.RUNX2	chr18	70579185	70579193	-	0.000	0.000	Merged-chr18-70579133-5
NR3488--MA0511.2.RUNX2	chr17	73815029	73815037	-	0.000	0.000	Merged-chr17-73814943-62
NR3471--MA0684.1.RUNX3	chr17	71184746	71184755	-	0.000	0.000	Merged-chr17-71184733-32
NR5069--MA0002.2.RUNX1	chr4	89006906	89006916	+	0.000	0.000	Merged-chr4-89006979-10
NR5896--MA0511.2.RUNX2	chr6	30862442	30862450	-	0.000	0.000	Merged-chr6-30862532-8
NR6100--MA0002.2.RUNX1	chr6	108561135	108561145	-	0.000	0.000	Merged-chr6-108561234-16
NR5025--MA0511.2.RUNX2	chr4	63847311	63847319	-	0.000	0.000	Merged-chr4-63847263-40
NR980--MA0511.2.RUNX2	chr10	130439228	130439236	-	0.000	0.000	Merged-chr10-130439179-24
NR4420--MA0002.2.RUNX1	chr2	156918722	156918732	-	0.000	0.000	Merged-chr2-156918803-29
NR1665--MA0511.2.RUNX2	chr12	85447231	85447239	+	0.000	0.000	Merged-chr12-85447254-58
NR75--MA0002.2.RUNX1	chr1	51572882	51572892	+	0.000	0.000	Merged-chr1-51572755-47
NR5797--MA0002.2.RUNX1	chr5	142319491	142319501	+	0.000	0.000	Merged-chr5-142319535-22
NR2806--MA0002.2.RUNX1	chr15	78450249	78450259	-	0.000	0.000	Merged-chr15-78450295-54
NR881--MA0002.2.RUNX1	chr10	99385990	99386000	-	0.000	0.000	Merged-chr10-99386107-51
NR3202--MA0511.2.RUNX2	chr16	91789929	91789937	+	0.000	0.000	Merged-chr16-91789935-50
NR4943--MA0002.2.RUNX1	chr4	34881095	34881105	-	0.000	0.000	Merged-chr4-34881201-30
NR7605--MA0002.2.RUNX1	chrX	8090320	8090330	+	0.000	0.000	Merged-chrX-8090541-41
NR1695--MA0684.1.RUNX3	chr12	91765685	91765694	+	0.000	0.000	Merged-chr12-91765630-19
NR4880--MA0511.2.RUNX2	chr3	157572189	157572197	-	0.000	0.000	Merged-chr3-157572162-49
NR3898--MA0684.1.RUNX3	chr19	42130013	42130022	-	0.000	0.000	Merged-chr19-42129989-3
NR3503--MA0684.1.RUNX3	chr17	80067513	80067522	+	0.000	0.000	Merged-chr17-80067484-12
NR6461--MA0002.2.RUNX1	chr7	63984492	63984502	+	0.000	0.000	Merged-chr7-63984461-22
NR4009--MA0684.1.RUNX3	chr2	11655458	11655467	-	0.000	0.000	Merged-chr2-11655377-58
NR2--MA0684.1.RUNX3	chr1	4748286	4748295	-	0.000	0.000	Merged-chr1-4748298-21
NR5928--MA0511.2.RUNX2	chr6	40891920	40891928	+	0.000	0.000	Merged-chr6-40891950-6
NR1426--MA0511.2.RUNX2	chr11	109497227	109497235	+	0.000	0.000	Merged-chr11-109497188-14
NR642--MA0002.2.RUNX1	chr10	40163570	40163580	+	0.000	0.000	Merged-chr10-40163524-42
NR913--MA0002.2.RUNX1	chr10	117209797	117209807	+	0.000	0.000	Merged-chr10-117209655-32
NR7096--MA0684.1.RUNX3	chr8	123032959	123032968	+	0.000	0.000	Merged-chr8-123033029-47
NR2482--MA0002.2.RUNX1	chr14	75318930	75318940	+	0.000	0.000	Merged-chr14-75318936-27
NR5687--MA0684.1.RUNX3	chr5	116029084	116029093	+	0.000	0.000	Merged-chr5-116029183-58
NR1678--MA0511.2.RUNX2	chr12	86819379	86819387	-	0.000	0.000	Merged-chr12-86819231-52
NR88--MA0002.2.RUNX1	chr1	54660882	54660892	-	0.000	0.000	Merged-chr1-54660876-41
NR4069--MA0511.2.RUNX2	chr2	32542085	32542093	-	0.000	0.000	Merged-chr2-32542194-49
NR6907--MA0002.2.RUNX1	chr8	34740484	34740494	+	0.000	0.000	Merged-chr8-34740455-84
NR4956--MA0002.2.RUNX1	chr4	40721076	40721086	-	0.000	0.000	Merged-chr4-40721165-38
NR1264--MA0511.2.RUNX2	chr11	81613446	81613454	-	0.000	0.000	Merged-chr11-81613412-31
NR5048--MA0002.2.RUNX1	chr4	84977492	84977502	+	0.000	0.000	Merged-chr4-84977391-25
NR7284--MA0511.2.RUNX2	chr9	59659894	59659902	-	0.000	0.000	Merged-chr9-59659760-51
NR7555--MA0511.2.RUNX2	chr9	120030617	120030625	-	0.000	0.000	Merged-chr9-120030518-100
NR403--MA0002.2.RUNX1	chr1	165722680	165722690	-	0.000	0.000	Merged-chr1-165722797-48
NR6950--MA0002.2.RUNX1	chr8	70811565	70811575	-	0.000	0.000	Merged-chr8-70811512-10
NR7604--MA0684.1.RUNX3	chrX	7618418	7618427	+	0.000	0.000	Merged-chrX-7618327-48
NR7185--MA0002.2.RUNX1	chr9	23212598	23212608	-	0.000	0.000	Merged-chr9-23212520-26
NR5448--MA0684.1.RUNX3	chr5	38566699	38566708	+	0.000	0.000	Merged-chr5-38566846-14
NR7727--MA0002.2.RUNX1	chrX	164318759	164318769	-	0.000	0.000	Merged-chrX-164318746-35
NR5719--MA0684.1.RUNX3	chr5	123765734	123765743	-	0.000	0.000	Merged-chr5-123765693-26
NR1151--MA0684.1.RUNX3	chr11	59418908	59418917	+	0.000	0.000	Merged-chr11-59418690-15
NR6159--MA0684.1.RUNX3	chr6	120466810	120466819	-	0.000	0.000	Merged-chr6-120466879-54
NR2971--MA0002.2.RUNX1	chr16	14082216	14082226	+	0.000	0.000	Merged-chr16-14082395-6
NR6953--MA0511.2.RUNX2	chr8	72216026	72216034	+	0.000	0.000	Merged-chr8-72216019-31
NR3625--MA0684.1.RUNX3	chr18	39137637	39137646	-	0.000	0.000	Merged-chr18-39137711-66
NR3149--MA0684.1.RUNX3	chr16	70326813	70326822	-	0.000	0.000	Merged-chr16-70326807-66
NR1198--MA0684.1.RUNX3	chr11	75137239	75137248	+	0.000	0.000	Merged-chr11-75137298-25
NR6731--MA0684.1.RUNX3	chr7	128158909	128158918	-	0.000	0.000	Merged-chr7-128158931-27
NR3477--MA0002.2.RUNX1	chr17	71678129	71678139	+	0.000	0.000	Merged-chr17-71678086-8
NR7171--MA0684.1.RUNX3	chr9	15045569	15045578	-	0.000	0.000	Merged-chr9-15045417-72
NR7442--MA0684.1.RUNX3	chr9	96583332	96583341	-	0.000	0.000	Merged-chr9-96583315-51
NR7089--MA0002.2.RUNX1	chr8	121650749	121650759	-	0.000	0.000	Merged-chr8-121650674-17
NR1548--MA0511.2.RUNX2	chr12	16170384	16170392	+	0.000	0.000	Merged-chr12-16170449-47
NR7250--MA0511.2.RUNX2	chr9	52073830	52073838	-	0.000	0.000	Merged-chr9-52073999-13
NR3063--MA0002.2.RUNX1	chr16	38462891	38462901	-	0.000	0.000	Merged-chr16-38463059-10
NR7045--MA0511.2.RUNX2	chr8	115185670	115185678	-	0.000	0.000	Merged-chr8-115185594-22
NR1326--MA0684.1.RUNX3	chr11	90675679	90675688	+	0.000	0.000	Merged-chr11-90675808-18
NR2974--MA0511.2.RUNX2	chr16	14088428	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR5365--MA0511.2.RUNX2	chr5	8455672	8455680	-	0.000	0.000	Merged-chr5-8455674-7
NR4703--MA0684.1.RUNX3	chr3	101274923	101274932	-	0.000	0.000	Merged-chr3-101274930-55
NR2560--MA0511.2.RUNX2	chr14	118929931	118929939	+	0.000	0.000	Merged-chr14-118930023-62
NR416--MA0002.2.RUNX1	chr1	171604897	171604907	+	0.000	0.000	Merged-chr1-171604872-7
NR4412--MA0002.2.RUNX1	chr2	155553338	155553348	-	0.000	0.000	Merged-chr2-155553198-41
NR5000--MA0684.1.RUNX3	chr4	55398101	55398110	+	0.000	0.000	Merged-chr4-55398224-75
NR7469--MA0002.2.RUNX1	chr9	106373162	106373172	+	0.000	0.000	Merged-chr9-106373149-39
NR6820--MA0002.2.RUNX1	chr7	143154070	143154080	-	0.000	0.000	Merged-chr7-143154031-30
NR5252--MA0684.1.RUNX3	chr4	134047907	134047916	+	0.000	0.000	Merged-chr4-134047792-28
NR3367--MA0684.1.RUNX3	chr17	34210706	34210715	-	0.000	0.000	Merged-chr17-34210763-36
NR402--MA0684.1.RUNX3	chr1	165691743	165691752	+	0.000	0.000	Merged-chr1-165691684-32
NR3909--MA0684.1.RUNX3	chr19	43689771	43689780	-	0.000	0.000	Merged-chr19-43689682-56
NR730--MA0002.2.RUNX1	chr10	75697171	75697181	-	0.000	0.000	Merged-chr10-75697186-22
NR6029--MA0684.1.RUNX3	chr6	83066176	83066185	+	0.000	0.000	Merged-chr6-83066192-22
NR254--MA0002.2.RUNX1	chr1	128245155	128245165	-	0.000	0.000	Merged-chr1-128245145-5
NR1144--MA0002.2.RUNX1	chr11	58424151	58424161	+	0.000	0.000	Merged-chr11-58424093-17
NR7184--MA0684.1.RUNX3	chr9	22641248	22641257	-	0.000	0.000	Merged-chr9-22641148-30
NR5775--MA0684.1.RUNX3	chr5	139320773	139320782	-	0.000	0.000	Merged-chr5-139320705-5
NR654--MA0684.1.RUNX3	chr10	44565291	44565300	-	0.000	0.000	Merged-chr10-44565261-15
NR2907--MA0002.2.RUNX1	chr15	98869571	98869581	-	0.000	0.000	Merged-chr15-98869705-35
NR111--MA0002.2.RUNX1	chr1	60702846	60702856	+	0.000	0.000	Merged-chr1-60702865-19
NR7329--MA0511.2.RUNX2	chr9	66504137	66504145	-	0.000	0.000	Merged-chr9-66504076-31
NR2970--MA0684.1.RUNX3	chr16	13845245	13845254	+	0.000	0.000	Merged-chr16-13845150-21
NR462--MA0511.2.RUNX2	chr1	180296300	180296308	-	0.000	0.000	Merged-chr1-180296318-42
NR1352--MA0511.2.RUNX2	chr11	98568406	98568414	-	0.000	0.000	Merged-chr11-98568407-8
NR7164--MA0002.2.RUNX1	chr9	13443618	13443628	+	0.000	0.000	Merged-chr9-13443699-54
NR7088--MA0684.1.RUNX3	chr8	121643409	121643418	+	0.000	0.000	Merged-chr8-121643486-24
NR4901--MA0002.2.RUNX1	chr4	10940894	10940904	+	0.000	0.000	Merged-chr4-10940994-39
NR5013--MA0684.1.RUNX3	chr4	62367820	62367829	+	0.000	0.000	Merged-chr4-62367859-6
NR6661--MA0511.2.RUNX2	chr7	114480044	114480052	-	0.000	0.000	Merged-chr7-114480046-60
NR2474--MA0002.2.RUNX1	chr14	75068998	75069008	+	0.000	0.000	Merged-chr14-75068888-3
NR2745--MA0002.2.RUNX1	chr15	60132879	60132889	+	0.000	0.000	Merged-chr15-60132913-50
NR2997--MA0002.2.RUNX1	chr16	23274731	23274741	+	0.000	0.000	Merged-chr16-23274580-84
NR5807--MA0684.1.RUNX3	chr5	143504736	143504745	+	0.000	0.000	Merged-chr5-143504700-9
NR620--MA0684.1.RUNX3	chr10	25118816	25118825	+	0.000	0.000	Merged-chr10-25119051-73
NR5073--MA0511.2.RUNX2	chr4	89162677	89162685	-	0.000	0.000	Merged-chr4-89162377-35
NR3108--MA0002.2.RUNX1	chr16	52095415	52095425	+	0.000	0.000	Merged-chr16-52095335-123
NR4263--MA0002.2.RUNX1	chr2	106003394	106003404	+	0.000	0.000	Merged-chr2-106003306-49
NR1113--MA0511.2.RUNX2	chr11	52232062	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR3237--MA0684.1.RUNX3	chr16	95984999	95985008	-	0.000	0.000	Merged-chr16-95985074-35
NR1286--MA0684.1.RUNX3	chr11	84829256	84829265	-	0.000	0.000	Merged-chr11-84829158-56
NR2810--MA0511.2.RUNX2	chr15	78923726	78923734	-	0.000	0.000	Merged-chr15-78923681-44
NR1828--MA0684.1.RUNX3	chr12	114587366	114587375	+	0.000	0.000	Merged-chr12-114587375-26
NR6671--MA0002.2.RUNX1	chr7	117433803	117433813	-	0.000	0.000	Merged-chr7-117433722-72
NR4991--MA0002.2.RUNX1	chr4	47799367	47799377	-	0.000	0.000	Merged-chr4-47799329-53
NR951--MA0511.2.RUNX2	chr10	121382804	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR6737--MA0002.2.RUNX1	chr7	130501720	130501730	-	0.000	0.000	Merged-chr7-130501774-15
NR581--MA0002.2.RUNX1	chr10	19494662	19494672	+	0.000	0.000	Merged-chr10-19494707-34
NR7133--MA0511.2.RUNX2	chr8	127968156	127968164	+	0.000	0.000	Merged-chr8-127968270-33
NR6323--MA0002.2.RUNX1	chr6	149260815	149260825	-	0.000	0.000	Merged-chr6-149260973-38
NR5248--MA0511.2.RUNX2	chr4	134043265	134043273	+	0.000	0.000	Merged-chr4-134043155-17
NR603--MA0511.2.RUNX2	chr10	21504626	21504634	+	0.000	0.000	Merged-chr10-21504659-28
NR4914--MA0002.2.RUNX1	chr4	16102222	16102232	+	0.000	0.000	Merged-chr4-16102324-55
NR3839--MA0511.2.RUNX2	chr19	29454390	29454398	+	0.000	0.000	Merged-chr19-29454284-53
NR7034--MA0002.2.RUNX1	chr8	111976525	111976535	-	0.000	0.000	Merged-chr8-111976573-47
NR2963--MA0002.2.RUNX1	chr16	10979607	10979617	-	0.000	0.000	Merged-chr16-10979660-46
NR1017--MA0511.2.RUNX2	chr11	6695224	6695232	-	0.000	0.000	Merged-chr11-6695329-54
NR3198--MA0002.2.RUNX1	chr16	91545963	91545973	-	0.000	0.000	Merged-chr16-91545855-29
NR899--MA0002.2.RUNX1	chr10	109115369	109115379	+	0.000	0.000	Merged-chr10-109115316-22
NR6780--MA0002.2.RUNX1	chr7	139227267	139227277	+	0.000	0.000	Merged-chr7-139227243-22
NR2714--MA0511.2.RUNX2	chr15	52928624	52928632	+	0.000	0.000	Merged-chr15-52928656-21
NR3154--MA0511.2.RUNX2	chr16	75984027	75984035	-	0.000	0.000	Merged-chr16-75984013-36
NR6703--MA0002.2.RUNX1	chr7	125467166	125467176	+	0.000	0.000	Merged-chr7-125467127-13
NR5529--MA0002.2.RUNX1	chr5	76183944	76183954	+	0.000	0.000	Merged-chr5-76184115-85
NR342--MA0002.2.RUNX1	chr1	153645518	153645528	-	0.000	0.000	Merged-chr1-153645501-10
NR408--MA0002.2.RUNX1	chr1	170167995	170168005	-	0.000	0.000	Merged-chr1-170167960-28
NR1027--MA0002.2.RUNX1	chr11	10276427	10276437	+	0.000	0.000	Merged-chr11-10276392-45
NR7543--MA0684.1.RUNX3	chr9	119744091	119744100	+	0.000	0.000	Merged-chr9-119744132-67
NR4133--MA0002.2.RUNX1	chr2	60200398	60200408	-	0.000	0.000	Merged-chr2-60200262-30
NR7338--MA0684.1.RUNX3	chr9	69314631	69314640	+	0.000	0.000	Merged-chr9-69314546-65
NR5658--MA0684.1.RUNX3	chr5	112385016	112385025	+	0.000	0.000	Merged-chr5-112385056-37
NR6911--MA0511.2.RUNX2	chr8	35651036	35651044	-	0.000	0.000	Merged-chr8-35650941-17
NR6270--MA0002.2.RUNX1	chr6	136980451	136980461	+	0.000	0.000	Merged-chr6-136980536-31
NR1279--MA0002.2.RUNX1	chr11	83079953	83079963	-	0.000	0.000	Merged-chr11-83079974-51
NR6812--MA0002.2.RUNX1	chr7	143004973	143004983	+	0.000	0.000	Merged-chr7-143004947-1
NR4804--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR4385--MA0002.2.RUNX1	chr2	152671727	152671737	+	0.000	0.000	Merged-chr2-152671546-97
NR4656--MA0002.2.RUNX1	chr3	88579756	88579766	+	0.000	0.000	Merged-chr3-88579705-42
NR5244--MA0684.1.RUNX3	chr4	133159235	133159244	+	0.000	0.000	Merged-chr4-133159149-54
NR2310--MA0002.2.RUNX1	chr14	23465320	23465330	-	0.000	0.000	Merged-chr14-23465360-30
NR7318--MA0002.2.RUNX1	chr9	65404878	65404888	+	0.000	0.000	Merged-chr9-65404846-10
NR4612--MA0511.2.RUNX2	chr3	65985000	65985008	+	0.000	0.000	Merged-chr3-65985116-9
NR722--MA0002.2.RUNX1	chr10	75282864	75282874	-	0.000	0.000	Merged-chr10-75282925-47
NR1679--MA0684.1.RUNX3	chr12	86819378	86819387	-	0.000	0.000	Merged-chr12-86819231-52
NR7669--MA0511.2.RUNX2	chrX	98259805	98259813	+	0.000	0.000	Merged-chrX-98259743-49
NR4513--MA0002.2.RUNX1	chr2	181288180	181288190	+	0.000	0.000	Merged-chr2-181288221-3
NR5019--MA0002.2.RUNX1	chr4	63401123	63401133	+	0.000	0.000	Merged-chr4-63401068-56
NR7255--MA0511.2.RUNX2	chr9	54612827	54612835	-	0.000	0.000	Merged-chr9-54612864-43
NR3068--MA0002.2.RUNX1	chr16	43699127	43699137	+	0.000	0.000	Merged-chr16-43699187-66
NR498--MA0002.2.RUNX1	chr1	189085364	189085374	-	0.000	0.000	Merged-chr1-189085418-26
NR7526--MA0511.2.RUNX2	chr9	116369244	116369252	-	0.000	0.000	Merged-chr9-116369265-54
NR1388--MA0002.2.RUNX1	chr11	104361976	104361986	+	0.000	0.000	Merged-chr11-104361864-47
NR930--MA0511.2.RUNX2	chr10	118458933	118458941	+	0.000	0.000	Merged-chr10-118459008-40
NR626--MA0002.2.RUNX1	chr10	28652212	28652222	-	0.000	0.000	Merged-chr10-28652145-10
NR6031--MA0002.2.RUNX1	chr6	83096108	83096118	-	0.000	0.000	Merged-chr6-83096074-55
NR7285--MA0684.1.RUNX3	chr9	59659893	59659902	-	0.000	0.000	Merged-chr9-59659760-51
NR3276--MA0511.2.RUNX2	chr17	7147972	7147980	+	0.000	0.000	Merged-chr17-7148067-30
NR3547--MA0511.2.RUNX2	chr17	86880509	86880517	+	0.000	0.000	Merged-chr17-86880662-37
NR2671--MA0002.2.RUNX1	chr15	36614849	36614859	+	0.000	0.000	Merged-chr15-36614937-12
NR7679--MA0002.2.RUNX1	chrX	101734128	101734138	+	0.000	0.000	Merged-chrX-101734120-41
NR4973--MA0511.2.RUNX2	chr4	43937320	43937328	+	0.000	0.000	Merged-chr4-43937152-65
NR5191--MA0684.1.RUNX3	chr4	119897309	119897318	-	0.000	0.000	Merged-chr4-119897419-50
NR4003--MA0002.2.RUNX1	chr2	10581124	10581134	-	0.000	0.000	Merged-chr2-10581253-23
NR2052--MA0002.2.RUNX1	chr13	52998748	52998758	+	0.000	0.000	Merged-chr13-52998796-35
NR3577--MA0684.1.RUNX3	chr18	14653795	14653804	+	0.000	0.000	Merged-chr18-14653924-40
NR193--MA0002.2.RUNX1	chr1	87847453	87847463	-	0.000	0.000	Merged-chr1-87847290-68
NR7221--MA0511.2.RUNX2	chr9	43096519	43096527	+	0.000	0.000	Merged-chr9-43096353-58
NR6140--MA0002.2.RUNX1	chr6	119217784	119217794	+	0.000	0.000	Merged-chr6-119217771-9
NR1149--MA0002.2.RUNX1	chr11	59418767	59418777	-	0.000	0.000	Merged-chr11-59418690-15
NR4460--MA0002.2.RUNX1	chr2	166101277	166101287	-	0.000	0.000	Merged-chr2-166101443-2
